x^2-1718 2^3*859 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 17 x-1 5 [[-310538],[310538]] 1 [1,2,2,2,2,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-1718,0,1]>,[[0,1],[0,262143]]>,<859,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1718,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,859],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*859,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,859],[3,3],1,[1.000000000,0.4688428654,0.8383255280],<"1.2e3_859.2t1.1",1>,[2,1]>]
x^3-39*x-84 2^2*3^3*433 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[1792],[-3029],[1237]] 1 [1,1,3,1,1,3,2,3,2,1,3,3,2,3,2,2,3,2,3,2,2,2,2,3,2,3,3,2,3,3,2,2,2,2,3,1,2,1,3,3,3,2,3,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,1,2,2,3,2,2,1,2,3,2,2,3,3,2,2,2,3,2,3,2,1,2,3,1,1,2,2,2,3,1,3,3,2,2,2,2,1,3,2,1,1,3,3,2,2,3,3,2,3,2,2,1,2,1,1,2,2,2,2,3,2,2,2,1,2,3,3,2,1,2,3,2,3,2,1,2,2,3,2,3,1,1,3,1,1,1,3,1,2,3,3,1,1,2,2,2,2,2,3,2,2,1,3,3,3,2,3,1,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[2],[[[1,3,2]]],20,<[],[298398,-62666,1]>,[[-62668,0],[1,1],[62667,-1]]>,<3,6,6,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[2,3,1],[1,3,2]],[[2,3,1]]],20,<[],[409163469,1227490407,-413610906,613745244,-1641101304,9,1]>,[[530042307,35123277,-137300102,-357618900,-447023639,0],[102176853,561972606,239476927,-309723565,89404711,447023639],[530042307,565165584,-102176825,-494919002,357618928,-447023639]]>,<433,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[15039106701341902415777874957831554516317825647445565,-12006767644100918082171914412448910272443607456290881,1]>,[[-12006767644100918082171914412448910272443607456291141,0],[12006767644100918082171914412448910272443607456291011,-1],[130,1]]>*] [x,x^2-1299,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,433],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^2*3*433,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,433],[4,4,4],1,[1.000000000,1.654947071,1.077647843],<"notfaithful",0>,[3,2]>,<2,2^2*3^3*433,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,433],[4,5,4],1,[1.000000000,2.122286426,1.343288254],<"2.2e2_3e3_433.3t2.3",1>,[3,2]>]
x^6-3*x^5+x^4-75*x^3-122*x^2-36*x-216 2^4*3^3*11^3*13^4 2 2 12 "D12" [[2,1,4,3,5,6],[3,6,1,5,4,2],[1,5,3,6,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[3,6,1,5,4,2]>,<2,3,[2,1,4,3,5,6]>,<3,2,[5,1,6,3,2,4]>,<6,2,[4,6,2,5,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 9 [[26268578649,52388529549],[8711993709,0],[14652910991,-4672629577],[-38627832416,0],[18167241344,-52388529549],[-29172892274,4672629577]] 4 [4,1,3,6,4,6,4,2,3,4,5,1,4,6,3,3,3,6,5,3,6,6,4,3,5,4,5,4,6,3,6,4,3,6,4,2,5,5,4,4,3,1,3,6,4,5,6,1,4,1,4,4,2,3,3,4,3,6,2,4,6,4,6,3,5,3,5,6,4,6,3,4,5,6,5,3,3,5,3,6,3,5,4,5,6,3,3,6,4,5,3,4,1,4,1,4,3,3,2,6,6,4,4,4,2,1,3,4,3,2,2,6,3,5,5,3,5,3,3,4,5,6,4,3,5,4,5,3,5,6,2,4,1,1,4,2,3,6,3,4,6,4,1,4,5,3,6,4,5,3,2,3,5,4,1,3,2,3,2,4,3,4,2,3,3,3,1,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+54,2>,<x^3+6*x^2+12*x+43272,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,3,2,4,6,5],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[49650,0],[63788,0],[42526,0],[1,0]]>,[[[-131070,0],[2,0],[0,0]],[[15342,115732],[0,2],[0,0]],[[-100390,-115732],[131070,131070],[0,0]],[[-478267,0],[504773,0],[262144,0]],[[377875,192434],[0,504773],[0,262144]],[[185441,-192434],[19515,19515],[262144,262144]]]>,<3,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[206621166,-16823568,1]>,[[-387420489,129140166],[-336949785,258280323],[-127812880,551117018],[771571031,-551117018],[3269947,1318275],[5597644,3464694]]>,<5,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[2,4,1]>,[[15286440280978,-24026317733432],[-30579869081167,-38945726888659],[16024279574081,24026317733432],[29835606832844,38945726888659],[-8027888458174,-1140701409435],[-3465082820434,1140701409435]]>,<11,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,7,1]>,[[297256888600758406793,0],[-175427470107289171156,0],[1,0]]>,[[[286161440855591471783,261752856601763583438],[13841693020644428873,26091861752173314855]],[[206622591540793026035,96317932650404728733],[-13841693020644428873,-26091861752173314855]],[[-200608565491633593881,-261752856601763583438],[14675932100674863761,-26091861752173314855]],[[205147057920519934105,-96317932650404728733],[-14675932100674863761,26091861752173314855]],[[175427470107289171159,0],[-1,0]],[[3,0],[1,0]]]>,<13,6,3,[[5,6,4,1,2,3]],[[1,2,3,4,5,6],[6,4,5,2,3,1],[2,3,1,5,6,4],[3,1,2,6,4,5],[5,6,4,1,2,3],[4,5,6,3,1,2]],[5,6,4,1,2,3],[1,2,5,5,6,6],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,12,1]>,[[3698729910155869179318,-7111920122899587985184],[4155123972686141145977,-750891514650465672068],[1385041324228713715395,4982081164424985478949],[1,0]]>,[[[416559238190369637939,8091433604598459281146],[19065629298411921598,0],[0,0]],[[4,6],[1,0],[0,0]],[[-1801600562419083353326,5931449005857354678718],[-19065629298411921599,0],[0,0]],[[8117440563211686004009,-5809038356163829811719],[-692520662114356857694,-298160146649323573450],[0,0]],[[-3805047552432457511872,-6528695134294664426270],[481230188594380336024,-595402576868386221856],[0,0]],[[-2927351686550514776751,-1685149119997319721881],[211290473519976521670,-568357566857736315371],[0,0]]]>*] [x,x^2-x+1,x^2-x-8,x^2-x+3,x^3-26,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11,13],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,11,13],[3,7,3,3,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,3*11,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,13],[1,7,2,7,2],1,[1.000000000,1.332797188,1.249510981],<"notfaithful",0>,[6,3]>,<1,11,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,13],[2,1,1,7,2],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,3]>,<2,2^2*3*13^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,11,13],[7,8,3,3,7],1,[1.000000000,1.374291854,1.108586395],<"notfaithful",0>,[6,3]>,<2,2^2*3*11^2*13^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,5,11,13],[7,8,3,7,7],1,[1.000000000,1.737269424,1.144970163],<"2.2e2_3_11e2_13e2.6t3.4",1>,[6,3]>]
x^6-x^5+19*x^4-22*x^3+147*x^2-114*x+349 -31^3*677 0 3 48 "C2*S4" [[1,3,2,5,4,6],[1,5,3,4,2,6],[2,3,1,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[6,2,3,4,5,1]>,<2,3,[6,5,3,4,2,1]>,<2,6,[1,3,2,5,4,6]>,<2,6,[6,3,2,5,4,1]>,<3,8,[2,3,1,6,4,5]>,<4,6,[5,1,3,4,6,2]>,<4,6,[5,1,4,3,6,2]>,<6,8,[5,3,1,6,4,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 11 x^2+7*x+2 15 [[1330237361866426,0],[-1281731806434550,1668248853288976],[-427729271210429,-1668248853288976],[-1575777620408288,1327458226669560],[1663759301151745,-1327458226669560],[291242035035097,0]] 6 [10,9,10,10,5,6,9,10,9,9,3,8,7,5,2,5,7,9,2,7,9,8,9,5,7,7,7,7,10,7,8,2,6,8,4,9,7,7,6,4,5,5,7,7,9,8,7,6,3,9,10,9,9,8,10,6,9,9,6,10,1,4,7,10,5,7,9,6,8,3,8,10,9,10,3,6,5,10,8,9,10,7,4,5,10,10,6,6,8,5,7,7,5,5,6,10,5,3,9,7,7,5,10,9,6,4,6,7,7,9,3,6,4,6,6,8,8,5,1,10,7,8,5,7,7,7,5,9,10,7,6,5,10,5,8,10,8,5,9,8,4,8,8,6,6,3,3,3,8,5,10,8,5,7,10,9,2,9,2,9,5,6,9,4,10,6,9,10] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-6*x^2-465*x+20089,4>,<x^6+25*x^5-298*x^4+5885*x^3+398690*x^2+5975968*x+50597416,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+2,2>,<x^6+49*x^5+1219*x^4-10145*x^3-119517*x^2-331851*x-290033,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<13,2,1,[[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4]],[2,1,5,6,3,4],[1,6],[1],[[]],20,<[],[2,12,1]>,[[-3239923792307079457515,8944030978693084275370],[3461487112660705870851,-8944030978693084275370],[-58881157764109597115,-55388142542615023044],[381931331426331181569,-725093387869889409664],[605776552747270679413,55388142542615023044],[311530243612327433475,725093387869889409664]]>,<31,4,2,[[2,1,4,3,6,5],[1,2,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,4,3,5,6],[2,1,3,4,6,5]],[1,2,4,3,5,6],[1,6,3,5],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,29,1]>,[[-298744732400577414361019193084,0],[-304197662894648900017302281399,0],[1,0]]>,[[[33812421002519825399401784613,0],[4210428866911166502096366205,0]],[[137814769727630223960004272591,0],[-4210428866911166502096366205,0]],[[-310476736698937491555998120625,249812661973683760988354507413],[-6302654265488225426329253350,-1181930025894718863702509799]],[[-165348116925861457820710217991,-249812661973683760988354507413],[6302654265488225426329253350,1181930025894718863702509799]],[[304197662894648900017302281406,0],[-1,0]],[[7,0],[1,0]]]>,<677,4,2,[[1,2,3,4,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5]],[3,4,1,2,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,672,1]>,[[-68955252250262750180895138173860026829020400096337457728,0],[126186811845092305443174432495219172250145716554548578034,0],[1,0]]>,[[[27740489003937765382611994845447205145671379785847553887,-177602028085219827393370384520103022649098182605637481823],[0,0]],[[-75776208095940507101218569274709648427348100573123922482,63444177253973382019944493763699379006177131929359341865],[0,0]],[[-65465153781845940721948506197488981157668057505466003749,177602028085219827393370384520103022649098182605637481823],[0,0]],[[-169359467733297052234248085845673812236870183742708026858,-63444177253973382019944493763699379006177131929359341865],[0,0]],[[-126186811845092305443174432495219172250145716554548578016,0],[-1,0]],[[18,0],[1,0]]]>*] [x,x^2-x-169,x^2-x+8,x^2-x+5247,x^6-x^5-508*x^4+341*x^3+85851*x^2-27546*x-4826977,x^3+x-1,x^4-x^3+20*x^2+244*x-40,0,0,x^4-x^3+20*x^2+244*x-40] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[13,31,677],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,677,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[13,31,677],[1,2,11],1,[1.000000000,0.3037456757,0.6701128130],<"notfaithful",0>,[6,11]>,<1,31,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[13,31,677],[5,11,5],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[6,11]>,<1,31*677,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[13,31,677],[2,11,11],1,[1.000000000,0.9108020131,0.8546573913],<"notfaithful",0>,[6,11]>,<2,31*677^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[13,31,677],[5,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>,<2,31,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[13,31,677],[5,11,5],1,[1.000000000,0.4313610546,0.7242255250],<"notfaithful",0>,[6,11]>,<3,31*677^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]],[[1],[-1]]],[13,31,677],[5,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>,<3,31^2*677,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[0],[-1]]],[13,31,677],[4,11,12],1,[1.000000000,0.5109687612,0.8718198756],<"3.31e2_677.6t11.2",1>,[6,11]>,<3,31*677,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[0],[-1]]],[13,31,677],[3,11,11],1,[1.000000000,1.162564759,1.095055646],<"3.31_677.6t11.2",1>,[6,11]>,<3,31^2*677^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]]],[13,31,677],[3,11,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-2*x^5-29*x^4+29*x^3+206*x^2+25*x-1 3^2*5^3*13^2*59^2 6 0 12 "D12" [[2,1,5,6,3,4],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,6,5,1,3,2]>,<2,3,[2,1,5,6,3,4]>,<2,3,[6,4,3,2,5,1]>,<3,2,[6,3,4,2,1,5]>,<6,2,[3,1,6,5,2,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 8 [[1882180062,729149004],[-949201834,0],[6454548030,-279092712],[-5505346195,279092712],[5741061031,-729149004],[-7623241092,0]] 1 [6,3,1,6,4,2,6,4,3,4,5,3,1,6,6,2,1,4,3,5,3,5,2,4,3,5,6,6,5,3,3,5,3,1,4,5,6,6,3,3,5,5,5,2,3,5,4,6,2,1,3,5,4,4,6,6,1,4,3,5,6,3,2,4,6,3,4,6,3,5,2,5,2,3,4,3,4,3,4,5,5,5,4,3,5,3,5,3,5,3,3,5,6,4,4,3,4,4,3,5,3,3,3,5,4,6,6,3,4,4,3,3,3,4,4,4,2,2,6,5,4,6,2,6,1,5,4,5,3,2,5,3,4,3,5,5,6,6,3,5,1,4,2,3,1,4,6,3,4,2,6,5,3,3,3,4,4,4,6,4,3,6,3,4,6,6,4,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+74,2>,<x^3-62*x^2-3139*x-5275,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,2,1]>,[[-1206798108,519364947],[1218429840,248137545],[1,0]]>,[[[1218429837,248137541],[0,0]],[[722154755,-248137541],[0,0]],[[-1218429838,-248137543],[-1,0]],[[2,2],[1,0]],[[-1160245799,-600375551],[-358739971,131033150]],[[438091045,848513092],[358739971,-131033150]]]>,<5,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-14038009173595,-13640622966320,1]>,[[-2078698731646,433999633494],[6795192346684,-433999633494],[-1362328984881,-328939819630],[-1735998533981,328939819630],[13640622966323,-1],[3,1]]>,<11,2,1,[[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6]],[4,3,2,1,5,6],[1,4],[1],[[]],20,<[],[2,7,1]>,[[-225452815045196151592,-43637306682270834103],[-154794698393646139033,-261061209588733662578],[327133778862369480611,261061209588733662578],[80008331730699687129,43637306682270834103],[11138190876520297296,0],[23126302417667371882,0]]>,<13,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,12,1]>,[[8250726645656774487442,-7333908346743229750317],[-521317208140496117090,599347415240699153067],[1,0]]>,[[[-7713486191028885953703,-599347415240699153051],[0,0]],[[-521317208140496117091,599347415240699153051],[0,0]],[[521317208140496117091,-599347415240699153059],[-1,0]],[[1,8],[1,0]],[[-1507435179771556294913,8942556988859741243326],[419121380655207064143,-401615237573169140054]],[[9220921370800442248617,-8343209573619042090275],[-419121380655207064143,401615237573169140054]]]>,<59,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[74951415339213523282866474030124431,85706809728840220273768590123512822,1]>,[[115264170867222244853814931738135520,0],[85706809728840220273768590123512721,0],[-85706809728840220273768590123512771,-1],[51,1],[113213334384215705594266306335509214,2009596941234144343840453918669570],[32762830253150772035285919921598068,-2009596941234144343840453918669570]]>*] [x,x^2-x-2876,x^2-x-1,x^2-x-575,x^3-x^2-26*x-39,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,11,13,59],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*5*13*59,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,11,13,59],[7,7,3,7,7],1,[1.000000000,2.203011907,1.349770446],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,11,13,59],[2,7,1,2,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<1,3*13*59,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,11,13,59],[7,1,2,7,7],1,[1.000000000,0.6695554450,0.8069077822],<"notfaithful",0>,[6,3]>,<2,3*5*13*59,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,5,11,13,59],[7,7,3,7,7],1,[1.000000000,0.9070362976,0.8764941249],<"notfaithful",0>,[6,3]>,<2,3*5*13*59,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[3,5,11,13,59],[7,8,3,7,8],1,[1.000000000,1.366881979,1.174552646],<"2.3_5_13_59.6t3.2",1>,[6,3]>]
