x^2-x+21456 -19*4517 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-90],[91]] 2 [1,1,2,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<19,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[21546,19,1]>,[[-9,-1],[10,1]]>,<4517,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5122278,4517,1]>,[[-2258,-1],[2259,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[19,4517],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,19*4517,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[19,4517],[3,3],1,[1.000000000,2.981211740,1.467006868],<"1.19_4517.2t1.1",1>,[2,1]>]
x^5-x^4+2*x^3+x^2-3*x-1 -19*4517 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 277 x-1 5 [[481763088806],[-415615035294],[509503978243],[208982534609],[-784634566363]] 2 [6,6,5,6,5,4,5,2,3,2,4,7,4,5,7,6,6,3,4,6,6,3,5,5,6,7,4,7,7,4,2,6,6,6,6,7,4,5,5,3,2,6,7,3,2,3,3,6,3,5,2,5,6,7,4,6,7,7,1,6,7,6,7,6,5,5,5,3,5,4,6,7,4,7,7,5,7,5,4,2,7,7,5,5,5,5,6,5,3,7,7,6,7,5,4,4,7,3,6,4,6,2,5,7,2,3,7,6,5,6,4,4,6,7,6,6,6,5,4,5,4,7,5,3,5,6,4,6,3,5,5,3,4,4,4,5,5,5,7,5,5,6,3,3,6,2,5,2,7,4,3,7,6,3,7,6,6,4,5,5,4,6,6,5,4,2,4,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<19,4,2,[[1,2,3,5,4],[3,2,1,4,5]],[[1,2,3,4,5],[3,2,1,4,5],[1,2,3,5,4],[3,2,1,5,4]],[3,2,1,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,18,1]>,[[15353515890269159004099208,0],[-181743089434266703045661,0],[1,0]]>,[[[11081518979459197051415929,7566366107878010386518578],[0,0]],[[1079888520813651571390067,0],[0,0]],[[-12343150589707115325851672,-7566366107878010386518578],[0,0]],[[181743089434266703045669,0],[-1,0]],[[8,0],[1,0]]]>,<4517,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,4512,1]>,[[-2500923433590494252059023052794447170395114070593481468407514509314660223,0],[-2441365998879138511005930620454789142252853401123287187650945122167791384,0],[1,0]]>,[[[2097120720519663082709282735938371894367307162054694406309255964212698967,0],[0,0]],[[875626938404539265716439396284913440475052177541132371259477993363792098,-2359477309851024496750433680087224382067280773234032109152466731748293467],[0,0]],[[-5414113657803340859431652752678074477095212740719113965219679079744288850,2359477309851024496750433680087224382067280773234032109152466731748293467],[0,0]],[[2441365998879138511005930620454789142252853401123287187650945122167794585,0],[-1,0]],[[3201,0],[1,0]]]>*] [x,x^2-x+21456,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[19,4517],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,19*4517,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[19,4517],[8,8],1,[1.000000000,2.981211740,1.467006868],<"notfaithful",0>,[5,5]>,<4,19^3*4517^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]]],[19,4517],[8,8],1,[0,0,0],<"4.19e3_4517e3.10t12.1",1>,[5,5]>,<4,19*4517,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1],[-1],[1]]],[19,4517],[8,8],1,[1.000000000,0.3357103778,0.6605677751],<"4.19_4517.5t5.1",1>,[5,5]>,<5,19^2*4517^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]]],[19,4517],[8,8],1,[0,0,0],<"5.19e2_4517e2.10t13.1",1>,[5,5]>,<5,19^3*4517^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]]],[19,4517],[8,8],1,[0,0,0],<"5.19e3_4517e3.6t14.1",1>,[5,5]>,<6,19^3*4517^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[19,4517],[8,8],1,[0,0,0],<"6.19e3_4517e3.20t35.1",1>,[5,5]>]
x^6-x^5+5*x^4-50*x^3+20*x^2+6*x+559 -5^9*11^5 0 3 120 "S5" [[2,1,6,5,4,3],[4,3,1,5,6,2]] [<1,1,[1,2,3,4,5,6]>,<2,10,[2,1,6,5,4,3]>,<2,15,[5,4,3,2,1,6]>,<3,20,[2,5,6,3,1,4]>,<4,30,[6,2,3,5,1,4]>,<5,24,[3,4,2,6,5,1]>,<6,20,[3,6,2,1,4,5]>] [[1,1,1,1,1,1],[1,1,2,2],[1,1,4],[1,5],[2,2,2],[3,3],[6]] 43 x^2+42*x+3 5 [[52678225,0],[-15265736,0],[-26305312,2095363],[-30560822,-59915717],[32697885,-2095363],[-13244239,59915717]] 2 [6,5,1,6,3,6,6,7,2,2,6,5,5,3,7,5,4,2,2,6,3,5,6,4,2,7,5,6,5,5,6,5,5,7,5,5,7,5,4,4,4,4,4,6,6,6,2,5,6,4,6,7,7,3,5,4,3,5,6,7,6,4,6,4,2,7,4,6,4,2,5,7,5,6,6,5,4,2,6,7,4,6,5,7,5,2,3,4,5,5,5,5,2,7,4,3,3,3,3,5,6,6,4,5,5,2,7,4,3,5,4,4,7,3,6,3,5,5,2,7,6,6,6,5,3,2,3,6,7,1,7,6,4,5,2,5,2,3,5,7,7,5,7,4,6,4,3,6,6,5,6,4,5,6,5,4,7,4,6,7,5,6,4,3,7,7,6,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[1,1,4],"CYC",0,5*],[*[1,5],"CYC",0,6*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,4*],[*[6],"CYC",0,7*]] [*<5,20,20,[[1,4,5,6,2,3],[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,4,6,3,5],[1,2,5,3,6,4],[1,4,5,6,2,3]],[1,2,3,4,5,6],[1,3,5,5,6],[1,6],[[[1,4,5,6,2,3],[1,2,4,6,3,5]],[[1,4,5,6,2,3]]],20,<[],[-26272143178120,40970651230125,958696630125,-38192744132750,44136739998750,41764474268125,6660887129750,-4748593475500,7150696509850,-35874360704125,-47098118521775,2999749382500,-8113438969575,-43373061048325,-15112992178125,42091463807500,-15895586400500,-11490731268800,-26145522078775,37912277235625,1]>,[[22396647723631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[-8764828107911,4692782384680,-5811023678725,2035574587125,-936562588553,691855345370,1310887173750,-3741345210,-1870681474925,-247753726525,-376522866485,-932998340530,24610557284,1147328756100,582196918922,1768949446490,-1321192044151,1435618613661,-273166084680,-778570800370],[3457724305714,6752065360325,-403212334010,-6238688848500,-392834916413,-1319473620920,-1434952428155,-1202868677830,1155198377450,833687480254,678009631470,-1178556222975,-1115927746036,-62989035850,430523331096,426470867670,834012935299,375132685802,772512129635,1657859338950],[-5988497204411,428728505970,-8479368827920,-1126519439125,-413115648548,1764243186740,-1640306315215,1631206212515,1075051942925,240765506998,-1040884870650,-1189122372045,1461169624749,1117659681900,179873842933,51147090705,-498203655181,-1668478716112,-1218926150580,1443608697081],[983555498714,5046331483590,-1910252015055,3649902401250,-985357993273,-733695193225,22521492195,-1194165019890,1699936163400,-408597938048,-1143671718095,-19515955135,-1320177685656,-1310216593475,-1189653957037,-915872919725,367231108319,-506841231391,1516884475475,1715290691999],[6988884112389,2153578593560,-2469629472415,1679731299250,-1086826118838,-402929717965,1741850077425,769568830415,1755192256775,-418101322679,1883069823760,-494504374940,950325249659,-891782808675,-2940135914,-1330694485140,618151655714,364568648040,-797304369850,-223490662035]]>,<11,12,6,[[4,3,6,5,2,1],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[6,5,4,3,2,1],[5,6,1,2,3,4],[4,3,6,5,2,1]],[1,2,5,6,3,4],[1,2,3,2,4,7],[1],[[[4,3,6,5,2,1]]],20,<<[],[2,7,1]>,[[203742,0],[-153043,0],[48235,0],[-8305,0],[825,0],[-44,0],[1,0]]>,[[[-15614110050433480859,0],[1594027420913090977,0],[-2071198770747655628,0],[62811760797820285,0],[-2758807291378021934,0],[1098611717275246625,0]],[[25443709818178615339,0],[-385914848974740272,0],[1169810882499105603,0],[688502983051779486,0],[-2298632926679246312,0],[730182054708885109,0]],[[-22727187687384898870,-7363609424949137635],[20290457398349941,2063913723785211331],[-428106265832518793,-1511606806529501900],[2627394996300721047,-799391221210398292],[-2327831829317473794,1493390968579969095],[1913073662950516430,500954551243285454]],[[-23337156312901987070,-4393403179740667708],[-120619541367249826,2051377843566461289],[1043597027327443069,-2412677898144763654],[-1469188307128884734,2031911997736898846],[-1076258034139113509,782889977490132984],[2062922358310954367,-2280795042594978682]],[[28818078287259064575,7363609424949137635],[2252646331378565067,-2063913723785211331],[-966693247110468455,1511606806529501900],[2663216231281277610,799391221210398292],[-1661733982392794497,-1493390968579969095],[-1593608195752481748,-500954551243285454]],[[7416665945282686886,4393403179740667708],[2199487494144215594,-2051377843566461289],[1252590373864094204,2412677898144763654],[987179649189517787,-2031911997736898846],[-996570563077812916,-782889977490132984],[1348735715999110698,2280795042594978682]]]>*] [x,x^2-x+14,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,11],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,14]>,<1,5*11,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,11],[8,8],1,[1.000000000,1.694449068,1.228569278],<"notfaithful",0>,[6,14]>,<4,5^9*11^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[5,11],[8,9],1,[0,0,0],<"4.5e9_11e3.10t12.4",1>,[6,14]>,<4,5^9*11^3,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[-1]]],[5,11],[8,9],1,[0,0,0],<"4.5e9_11e3.5t5.2",1>,[6,14]>,<5,5^10*11^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1]],[[1],[-1]]],[5,11],[8,9],1,[0,0,0],<"5.5e10_11e4.10t13.4",1>,[6,14]>,<5,5^9*11^5,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[5,11],[8,9],1,[0,0,0],<"5.5e9_11e5.6t14.2",1>,[6,14]>,<6,5^11*11^5,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[1]]],[5,11],[8,9],1,[0,0,0],<"6.5e11_11e5.20t35.2",1>,[6,14]>]
x^3-x^2-9*x+53 -2^2*4003 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[-16873],[-78933],[-65244]] 2 [2,2,2,3,1,1,3,3,2,1,2,3,2,2,2,1,1,2,3,2,3,3,3,3,2,3,3,2,2,2,3,3,3,1,3,3,2,2,2,1,2,2,3,3,3,2,1,2,2,2,2,3,3,1,2,3,2,3,2,3,2,2,1,3,3,2,2,1,3,3,3,2,2,1,2,2,1,3,1,2,1,2,1,3,2,2,2,1,2,2,2,3,2,2,3,3,2,2,1,2,2,3,2,3,2,3,2,3,1,2,2,2,1,2,3,3,1,2,1,2,2,2,3,2,3,3,3,3,2,2,3,2,3,3,2,2,2,3,2,2,2,2,2,3,2,1,1,3,2,2,3,2,2,3,2,3,2,3,2,2,2,2,2,2,1,3,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[3,1,2]]],20,<<[],[1,1,1]>,[[130830,0],[262116,0],[524278,0],[1,0]]>,[[[-227189,0],[235930,0],[200977,0]],[[-168513,-39928],[-151094,-66258],[184328,45345]],[[-128585,39928],[-84836,66258],[138983,216799]]]>,<4003,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[441045495148595038230310261406644178736667432881621151833335598152091117,263028752050274525203679099547846797445483976979814109426751508584247365,1]>,[[263028752050274525203679099547846797445483976979814109426751508584244490,0],[-263028752050274525203679099547846797445483976979814109426751508584245927,-1],[1438,1]]>*] [x,x^2-x+1001,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,4003],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,4003,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,4003],[2,4],1,[1.000000000,0.6455062178,0.7202461839],<"notfaithful",0>,[3,2]>,<2,2^2*4003,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,4003],[4,5],1,[1.000000000,1.283852888,1.017551795],<"2.2e2_4003.3t2.1",1>,[3,2]>]
x^4-2*x^3+11*x^2-10*x+31 2^6*3^2*457 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 127 x-1 5 [[-2676105643],[5641907750],[-5641907749],[2676105644]] 3 [3,3,4,2,4,5,3,3,5,2,4,5,5,5,3,4,4,5,3,5,2,2,4,5,4,4,4,2,3,5,1,1,5,5,4,2,3,3,5,4,4,5,3,4,1,4,5,4,1,3,3,3,1,4,3,5,1,4,5,5,3,4,3,3,2,4,3,4,1,3,5,3,4,3,5,5,1,5,3,2,2,3,5,2,1,1,3,1,2,1,4,5,4,1,3,5,4,3,5,3,5,1,4,3,3,4,1,3,5,2,1,5,5,3,1,5,5,5,1,4,3,1,1,4,5,4,3,3,4,5,3,3,1,3,3,4,2,3,4,5,5,4,4,1,5,3,5,3,3,3,5,5,5,3,3,3,4,5,4,2,4,5,4,2,3,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-10,2>,<x^2+18*x-376,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[210254,159172],[-79588,-159172],[1,0]]>,[[[0,1],[1,0]],[[79588,159173],[262143,0]],[[-79587,-159173],[1,0]],[[1,-1],[262143,0]]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[700808214,19087182],[1149536676,1149536679],[1,0]]>,[[[-1149536676,-1149536678],[-1,0]],[[0,1],[1,0]],[[1,-1],[-1,0]],[[1149536677,1149536678],[1,0]]]>,<457,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[28850592505958247733348742477236417036605728966722555,457,1]>,[[-57838144425377172936713015702881252682422644921858348,0],[57838144425377172936713015702881252682422644921858349,0],[-228,-1],[229,1]]>*] [x,x^2+6,x^2-x-114,x^2+2742,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,457],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,457],[6,6,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[4,3]>,<1,457,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,457],[1,1,6],1,[1.000000000,2.385255932,1.454748565],<"notfaithful",0>,[4,3]>,<1,2^3*3*457,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,457],[6,6,6],1,[1.000000000,0.9599224088,0.9763982734],<"notfaithful",0>,[4,3]>,<2,2^3*3*457,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,457],[6,6,7],1,[1.000000000,0.3769859587,0.6906211862],<"2.2e3_3_457.4t3.1",1>,[4,3]>]
x^4+22*x^2-24*x+88 2^6*3^2*457 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 6 [[228990526],[62445251],[256178305],[47209239]] 3 [1,1,4,2,4,5,3,3,5,1,4,5,5,5,3,4,4,5,3,5,2,2,4,5,4,4,4,1,3,5,1,2,5,5,4,2,3,3,5,4,4,5,3,4,2,4,5,4,2,3,3,3,1,4,3,5,2,4,5,5,3,4,3,3,2,4,3,4,2,3,5,3,4,3,5,5,2,5,3,2,1,3,5,2,1,2,3,1,1,1,4,5,4,2,3,5,4,3,5,3,5,2,4,3,3,4,2,3,5,2,1,5,5,3,1,5,5,5,2,4,3,1,2,4,5,4,3,3,4,5,3,3,1,3,3,4,1,3,4,5,5,4,4,2,5,3,5,3,3,3,5,5,5,3,3,3,4,5,4,1,4,5,4,1,3,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+120,2>,<x^2+84*x-14688,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[87434,228756,1]>,[[-2,2],[-64298,65534],[86288,22393],[109084,108679]]>,<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[258651825,176658867,1]>,[[-529976593,387420486],[8,3],[1671641191,-204008674],[-1141664606,204008674]]>,<457,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[76195932201722207811067836436909159455251692403726154,-28850592505958247733348742477236417036605728966670000,1]>,[[36892756578029607488960663031086758782596984710745581,0],[-65743349083987855222309405508323175819202713677415919,0],[28850592505958247733348742477236417036605728966670169,-1],[169,1]]>*] [x,x^2+6,x^2-x-114,x^2+2742,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,457],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,457],[6,6,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[4,3]>,<1,457,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,457],[1,1,6],1,[1.000000000,2.385255932,1.454748565],<"notfaithful",0>,[4,3]>,<1,2^3*3*457,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,457],[6,6,6],1,[1.000000000,0.9599224088,0.9763982734],<"notfaithful",0>,[4,3]>,<2,2^3*3*457,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,457],[6,6,6],1,[1.000000000,2.391690298,1.445357330],<"2.2e3_3_457.4t3.2",1>,[4,3]>]
