x^2-987 2^2*3*7*47 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 13 x-1 5 [[-42453],[42453]] 1 [1,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-986,2,1]>,[[1,1],[-1,-1]]>,<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-987,0,1]>,[[0,-1],[0,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-987,0,1]>,[[0,-1],[0,1]]>,<47,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-987,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,3,7,47],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*3*7*47,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,47],[3,3,3,3],1,[1.000000000,0.8435540266,0.9586917364],<"1.2e2_3_7_47.2t1.1",1>,[2,1]>]
x^4-2*x^3+24*x^2-23*x+696 5^3*11^2*41^2 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 6 [[-117162349],[117162350],[195260831],[-195260830]] 3 [4,4,1,5,3,5,5,2,5,1,1,5,1,4,4,4,2,3,4,3,4,1,4,3,4,1,5,4,1,5,4,3,4,3,2,1,4,5,5,4,3,3,3,5,4,3,2,5,5,3,5,2,3,2,4,5,2,3,4,2,4,5,4,3,4,4,3,4,5,3,5,3,5,4,1,4,1,4,1,3,2,3,3,5,1,5,2,5,3,4,5,2,5,3,3,5,3,3,4,3,5,5,5,3,1,4,4,5,1,2,4,4,5,2,2,3,4,5,4,2,1,5,4,4,3,3,3,3,4,4,3,4,3,4,3,3,4,4,5,2,3,3,4,5,2,3,4,4,1,5,4,1,4,5,5,2,1,3,5,3,5,4,5,3,4,5,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-23,2>,<x^2+44*x-10561,3>]*],[*[4],"CYC",0,5*]] [*<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[870,175,60,10,1]>,[[-2,-1,0,0],[-33049234895867,-321667815747,-7519973376940,-7360491892967],[33049234895868,321667815747,7519973376940,7360491892967],[3,1,0,0]]>,<11,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,7,1]>,[[-152735503105887081820,-232909302541847858311],[-222872381728649662504,224643603048625814669],[1,0]]>,[[[222872381728649662514,-224643603048625814660],[-1,0]],[[10,9],[1,0]],[[-9,-9],[-1,0]],[[-222872381728649662513,224643603048625814660],[1,0]]]>,<41,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-85160719985713489230417072046189,-33136637850345788148044680092821,1]>,[[33136637850345788148044680092851,-1],[30,1],[-29,-1],[-33136637850345788148044680092850,1]]>,<47,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[5,45,1]>,[[-424015362004549287416789332358645,0],[424015362004549287416789332358646,0],[-26393735669337222459987358360275,1443180269979656126554460679347],[26393735669337222459987358360276,-1443180269979656126554460679347]]>*] [x,x^2-x+564,x^2-x-1,x^2-x+113,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,11,41,47],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5*11*41,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,11,41,47],[6,6,6,1],1,[1.000000000,2.646284853,1.462588374],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,11,41,47],[6,1,1,4],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,11*41,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,11,41,47],[1,6,6,3],1,[1.000000000,0.8875909228,0.7771243970],<"notfaithful",0>,[4,3]>,<2,5^2*11*41,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[5,11,41,47],[6,7,8,3],1,[1.000000000,1.390464668,1.070082696],<"2.5e2_11_41.4t3.3",1>,[4,3]>]
x^4-2*x^3-6*x^2+7*x+576 5^3*11^2*41^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 6 [[-14084146],[18696366],[-18696365],[14084147]] 3 [4,4,1,5,1,5,5,1,5,2,1,5,3,4,4,4,2,3,4,3,4,2,4,3,4,2,5,4,2,5,4,3,4,3,1,2,4,5,5,4,3,3,3,5,4,3,1,5,5,3,5,1,3,2,4,5,2,3,4,1,4,5,4,3,4,4,3,4,5,3,5,3,5,4,1,4,1,4,1,3,2,3,3,5,2,5,2,5,3,4,5,1,5,3,3,5,3,3,4,3,5,5,5,3,2,4,4,5,1,1,4,4,5,2,2,3,4,5,4,1,1,5,4,4,3,3,3,3,4,4,3,4,3,4,3,3,4,4,5,1,3,3,4,5,2,3,4,4,1,5,4,1,4,5,5,2,2,3,5,3,5,4,5,3,4,5,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+7,2>,<x^2-16*x-9181,3>]*],[*[4],"CYC",0,5*]] [*<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[570,25,30,10,1]>,[[-2,-1,0,0],[-4742486863292,-450556532267,8497257459080,-9039558380456],[4742486863293,450556532267,-8497257459080,9039558380456],[3,1,0,0]]>,<11,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[79675427761029815055,-220112181239771716181,1]>,[[220112181239771716188,-1],[7,1],[-6,-1],[-220112181239771716187,1]]>,<41,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[6,38,1]>,[[8633243881184680149320037596719,-35685700281202496911446543391647],[76289839260340351379722547387413,4015254697912650072616976178300],[1,0]]>,[[[-76289839260340351379722547387385,-4015254697912650072616976178291],[-1,0]],[[28,9],[1,0]],[[-27,-9],[-1,0]],[[76289839260340351379722547387386,4015254697912650072616976178291],[1,0]]]>,<43,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[3,42,1]>,[[-181021013041135921916843285031248,113704186177835838452808019437417],[181021013041135921916843285031249,-113704186177835838452808019437417],[1981722726741152296876951781014,0],[-1981722726741152296876951781013,0]]>*] [x,x^2-x+564,x^2-x-1,x^2-x+113,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,11,41,43],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5*11*41,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,11,41,43],[6,6,6,1],1,[1.000000000,2.646284853,1.462588374],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,11,41,43],[6,1,1,4],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,11*41,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,11,41,43],[1,6,6,3],1,[1.000000000,0.8875909228,0.7771243970],<"notfaithful",0>,[4,3]>,<2,5^2*11*41,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[5,11,41,43],[6,7,8,3],1,[1.000000000,1.600894339,1.092272421],<"2.5e2_11_41.4t3.4",1>,[4,3]>]
x^4-2*x^3-24*x^2+22*x+173 2^6*5*137 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 6 [[-2003838],[-974886],[-823461],[-1024622]] 3 [4,3,1,5,3,1,4,3,3,4,5,4,4,3,3,2,3,1,3,5,4,5,3,4,2,2,5,5,2,2,3,5,4,3,4,3,2,3,5,4,5,1,5,4,4,5,3,3,3,4,1,5,4,5,4,5,4,5,2,2,5,4,3,3,4,2,5,4,5,4,1,5,5,4,3,5,1,4,4,1,3,4,5,4,3,5,1,2,1,3,5,3,5,5,3,3,2,4,5,2,5,4,5,4,5,1,5,1,5,4,5,4,4,5,5,2,3,5,4,5,4,1,4,5,5,2,4,3,3,2,5,3,5,4,1,4,4,3,4,4,3,1,5,3,2,3,2,2,3,3,1,2,5,5,3,5,5,2,4,2,3,1,5,5,4,3,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+30,2>,<x^2-48*x-2164,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[3,4,1,2],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[2,1,3,4],[4,3,1,2]],[1,2,4,3],[1,2,3,4,5],[2],[[[2,1,4,3],[3,4,1,2]]],20,<<[],[1,1,1]>,[[170,0],[-28,0],[-24,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0],[0,0]],[[-47665,0],[-95327,0],[238313,0],[166819,0]],[[224897,-122160],[-121861,185240],[56136,88441],[198523,39577]],[[-177231,122160],[217187,-185240],[229839,173703],[158946,222567]]]>,<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[31227780689635,15613890344825,1]>,[[-45163819735272,0],[-34589721560534,0],[-15613890344821,-1],[4,1]]>,<11,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,7,1]>,[[-112999190202019198598,89615274791649823872],[-67556118811007956501,-89615274791649823872],[-15001913168333789685,-12605850636123663127],[12079950836117305913,12605850636123663127]]>,<137,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,131,1]>,[[2448968707949950209559539268475664450191661,0],[484618955726472782770380396425154282278063,0],[1,0]]>,[[[-2003377701650180724128440484289742304790140,-1525164818033567554041962923456238401272053],[0,0]],[[2487996657376653506898820880714896587067967,1525164818033567554041962923456238401272053],[0,0]],[[-484618955726472782770380396425154282277944,0],[-1,0]],[[119,0],[1,0]]]>*] [x,x^2+1,x^2-x-171,x^2+685,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,137],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,137],[6,1,3,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,5*137,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,11,137],[4,6,1,6],1,[1.000000000,1.013583316,0.8940255141],<"notfaithful",0>,[4,3]>,<1,2^2*5*137,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,137],[6,6,3,6],1,[1.000000000,0.7202045111,0.9074409478],<"notfaithful",0>,[4,3]>,<2,2^4*5*137,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,5,11,137],[6,7,3,8],1,[1.000000000,1.502139442,1.065890290],<"2.2e4_5_137.4t3.1",1>,[4,3]>]
x^4-2*x^3-16*x^2-2*x+181 2^6*5*137 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 53 x-1 5 [[-198214474],[175166130],[-124968827],[148017173]] 3 [4,3,4,5,3,2,4,3,3,4,5,4,4,3,3,1,3,1,3,5,4,5,3,4,1,2,5,5,2,1,3,5,1,3,4,3,1,3,5,4,5,1,5,4,4,5,3,3,3,4,2,5,4,5,4,5,4,5,1,2,5,4,3,3,4,1,5,4,5,4,2,5,5,4,3,5,1,4,4,1,3,4,5,4,3,5,1,1,1,3,5,3,5,5,3,3,2,4,5,2,5,4,5,4,5,2,5,2,5,4,5,4,4,5,5,2,3,5,4,5,4,2,4,5,5,2,4,3,3,1,5,3,5,4,1,4,4,3,4,4,3,1,5,3,2,3,1,1,3,3,2,2,5,5,3,5,5,2,4,2,3,2,5,5,4,3,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+38,2>,<x^2-2740,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[3,4,1,2],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[2,1,3,4],[4,3,1,2]],[1,2,4,3],[1,2,3,4,5],[2],[[[2,1,4,3],[3,4,1,2]]],20,<<[],[1,1,1]>,[[162,0],[-36,0],[-16,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0],[0,0]],[[-58253,0],[-168291,0],[122981,0],[177999,0]],[[-16463,-91180],[250999,-190580],[83688,28213],[175203,4117]],[[74717,91180],[-82709,190580],[55475,233931],[171086,258027]]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-143298082,1731825845],[-120165371,-1731825845],[14157919,-9957006],[-8974790,9957006]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[1684089571720,0],[15613890344825,0],[1,0]]>,[[[-7724284610852,-31607472801787],[0,0]],[[23338174955671,31607472801787],[0,0]],[[-15613890344821,0],[-1,0]],[[4,0],[1,0]]]>,<137,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[1063574309666481492524073143500350117132700,-484618955726472782770380396425154282277789,1]>,[[1665701940387289310176097835629413770404902,0],[-2150320896113762092946478232054568052682727,0],[484618955726472782770380396425154282277808,-1],[19,1]]>*] [x,x^2+1,x^2-x-171,x^2+685,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,137],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,137],[6,3,1,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,5*137,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,137],[4,1,6,6],1,[1.000000000,1.013583316,0.8940255141],<"notfaithful",0>,[4,3]>,<1,2^2*5*137,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,137],[6,3,6,6],1,[1.000000000,0.7202045111,0.9074409478],<"notfaithful",0>,[4,3]>,<2,2^4*5*137,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,5,137],[6,3,7,8],1,[1.000000000,0.8794257538,0.9632017370],<"2.2e4_5_137.4t3.2",1>,[4,3]>]
x^6-x^5-14*x^4-3*x^3+37*x^2+8*x+16 5^3*11^2*41^2 2 2 12 "D12" [[6,4,5,2,3,1],[1,6,4,3,5,2],[5,3,2,6,1,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,4,6,2,1,3]>,<2,3,[5,3,2,6,1,4]>,<2,3,[1,6,4,3,5,2]>,<3,2,[3,5,4,1,6,2]>,<6,2,[2,3,5,6,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 61 x^2+60*x+2 6 [[-23857438417,5365510868],[11495795941,-5365510868],[14041009521,0],[14854530030,-5365510868],[24304201855,5365510868],[10682275432,0]] 4 [3,3,5,6,1,2,6,5,6,5,5,6,1,3,3,3,5,4,3,4,3,1,3,4,3,5,6,3,5,2,3,4,3,4,5,5,3,6,6,3,4,4,4,6,3,4,5,2,2,4,2,5,4,5,3,2,1,4,3,1,3,6,3,4,3,3,4,3,6,4,2,4,6,3,5,3,5,3,5,4,1,4,4,6,1,6,5,6,4,3,2,1,2,4,4,6,4,4,3,4,6,2,6,4,1,3,3,6,5,5,3,3,6,1,5,4,3,2,3,5,5,6,3,3,4,4,4,4,3,3,4,3,4,3,4,4,3,3,6,5,4,4,3,6,5,4,3,3,5,6,3,5,3,2,6,5,5,4,6,4,6,3,2,4,3,2,4,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-47,2>,<x^3-7*x^2-1029*x-11133,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-23470,-387341],[363871,387341],[23980,21552],[2428,-21552],[258697,163306],[95391,-163306]]>,<3,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[2,2,1]>,[[720406215,-609720706],[-1546936774,609720706],[435342084,228709444],[-22076804,-228709444],[492522029,285889389],[-79256749,-285889389]]>,<5,6,2,[[2,1,4,3,6,5],[3,4,5,6,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,5,6,1,2],[5,6,1,2,3,4],[4,3,6,5,2,1],[6,5,2,1,4,3]],[3,4,5,6,1,2],[1,2,5,5,6,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,3,0,1]>,[[36042444451930,31190050967750,6564959007250],[-11879986624765,45137442570175,25849150567825],[1,0,0]]>,[[[11879986624766,-45137442570174,-25849150567825],[-1,0,0]],[[1,1,0],[1,0,0]],[[11213352022640,-40712364732156,-26182467868888],[-1,0,0]],[[-666634602125,4425077838019,-333317301063],[1,0,0]],[[-5273358710258,-29540072373245,-34425823235337],[-1,0,0]],[[-17153345335023,15597370196930,-8576672667512],[1,0,0]]]>,<11,2,2,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,3,2,4,6,5]]],20,<[],[-11084953165953768156,230026061384397629692,1]>,[[-168777638737064047855,0],[-230026061384397629683,-1],[9,1],[12160408194645337742,0],[17149524822794808757,-1],[2539224413534253285,1]]>,<41,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[40820296417926045961494222746605,-52809558516230035422486515333210,1]>,[[53443314115346171126776170880110,0],[42663993346435676594944328759472,0],[52809558516230035422486515333229,-1],[19,1],[42030237747319540890654673212591,-1],[-10779320768910494531831842120619,1]]>*] [x,x^2-x+113,x^2-x-1,x^2-x+564,x^3-x^2-5*x+8,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11,41],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,11*41,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,11,41],[3,3,1,7,7],1,[1.000000000,0.8875909228,0.7771243970],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,41],[2,2,7,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<1,5*11*41,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,41],[1,1,7,7,7],1,[1.000000000,2.646284853,1.462588374],<"notfaithful",0>,[6,3]>,<2,11*41,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,11,41],[3,3,5,7,7],1,[1.000000000,1.057929720,1.025424437],<"notfaithful",0>,[6,3]>,<2,5^2*11*41,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,5,11,41],[3,3,7,8,8],1,[1.000000000,1.604758896,1.099643511],<"2.5e2_11_41.6t3.4",1>,[6,3]>]
