x^5-x^4+x^3-2*x^2-x-2 3^4*617 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 31 x^2+29*x+3 5 [[13677974,12343345],[83559,-446883],[2553672,0],[-729219,-12343345],[13043166,446883]] 3 [4,5,7,6,6,7,7,6,5,7,3,4,3,6,4,5,4,7,4,4,5,6,3,5,6,2,5,5,7,4,7,7,3,5,5,7,4,5,6,5,6,5,5,5,6,4,5,6,7,4,5,5,4,6,5,5,6,2,4,2,6,3,2,5,6,7,5,2,6,3,5,7,5,5,7,7,5,5,5,7,4,4,5,7,2,3,5,7,4,6,5,3,3,6,3,5,5,2,4,6,7,6,5,5,5,5,4,7,6,3,7,6,2,6,6,2,5,3,6,5,6,1,3,7,3,5,5,6,7,7,2,6,6,7,6,4,3,6,5,5,4,4,5,4,7,5,4,4,6,5,4,5,3,3,6,7,7,6,2,1,4,5,6,7,7,4,5,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<3,20,5,[[2,3,4,5,1],[2,5,3,1,4]],[[1,2,3,4,5],[5,4,3,2,1],[4,1,3,5,2],[2,5,3,1,4],[2,3,4,5,1]],[2,5,3,1,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[2,0,0,2,1]>,[[12,0,0,0],[51,0,0,0],[60,0,0,0],[33,0,0,0],[9,0,0,0],[1,0,0,0]]>,[[[-1539477109,-1591961352,1006703913,-304244310],[-447709406,-417096889,9740237,321137688],[-269076629,-356747386,-562302900,-326502918],[144216481,502851737,-404684601,-546512361],[-53435406,391518270,-102950783,-176072662]],[[-1341002860,1352909634,249909714,423770169],[337224291,-414961372,516774008,-486239291],[47793535,-313234167,537446037,80362961],[514309705,404256228,-126264834,-488172355],[282260860,491974697,13509579,315456912]],[[2,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-1688723770,-1352909634,-1536244143,-1710104598],[18727955,414961372,420308972,261060804],[-200301780,313234167,472307185,-232871206],[75863280,-404256228,-445823648,-83916127],[-321633806,-491974697,-52882525,-354829858]],[[1082419337,1591961352,279630516,1590578739],[91757159,417096889,215438250,-95959201],[421584874,356747386,-447450322,479011163],[427872001,-502851737,-185488384,-43660624],[92808352,-391518270,142323729,215445608]]]>,<617,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[3,612,1]>,[[-6308624147498850533456842736053621202445855814490852030,0],[5476690029003025469709904700455553017725834995816410025,0],[1,0]]>,[[[-15401231702418799100001088505497636730374481971871105250,0],[0,0]],[[-4352090794881904376109720675352122192812125519433535236,3085476485527630424475554460765791148628726532285883240],[0,0]],[[25230012526303728945820713881305311940912442487121049914,-3085476485527630424475554460765791148628726532285883240],[0,0]],[[-5476690029003025469709904700455553017725834995816409726,0],[-1,0]],[[299,0],[1,0]]]>*] [x,x^2-x-154,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,617],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,617,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,617],[2,8],1,[1.000000000,1.467217776,1.179770327],<"notfaithful",0>,[5,5]>,<4,3^4*617^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[3,617],[8,9],1,[0,0,0],<"4.3e4_617e3.10t12.1",1>,[5,5]>,<4,3^4*617,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[-1],[-1],[1]]],[3,617],[8,9],1,[1.000000000,1.229912585,1.249643484],<"4.3e4_617.5t5.1",1>,[5,5]>,<5,3^4*617^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1],[-1],[1]]],[3,617],[8,9],1,[0,0,0],<"5.3e4_617e2.10t13.1",1>,[5,5]>,<5,3^4*617^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[3,617],[8,9],1,[0,0,0],<"5.3e4_617e3.6t14.1",1>,[5,5]>,<6,3^4*617^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[1],[-1],[-1]]],[3,617],[8,9],1,[0,0,0],<"6.3e4_617e3.20t35.1",1>,[5,5]>]
x^4-x^3-42378558*x^2-149956528810*x-149114403728632 2^3*17^3*41^3*281^3*577^3 4 0 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 97 x-1 14 [[-971259210698895663009578575],[2083846787303301407796759538],[-2519959992899109153688718849],[1407372416294703408901537887]] 1 [1,3,4,5,3,3,1,4,2,3,5,3,1,3,5,3,4,3,3,5,5,5,4,5,1,4,2,4,3,5,5,4,1,3,3,2,3,3,2,3,3,4,5,5,3,1,3,2,4,3,1,1,2,3,5,5,3,1,3,1,3,4,4,1,2,4,4,2,3,4,5,5,5,3,3,5,4,3,1,5,4,4,5,5,1,3,1,5,3,1,4,5,5,4,3,5,3,1,4,4,4,4,4,1,4,1,4,5,5,1,1,3,5,4,1,2,4,1,3,3,4,1,4,4,3,3,3,2,5,4,3,2,1,4,5,5,3,3,4,5,4,3,5,3,3,2,3,5,3,5,3,2,3,1,4,5,2,2,5,3,4,1,5,4,2,5,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+149970654996,2>,<x^2+299941309992*x+22491197357889438483566,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[-324878,-3388,1]>,[[483489,0],[37412,0],[0,1],[3388,-1]]>,<5,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,4,1]>,[[22171537217463,0],[-174701651179,0],[-1329899731639,65887443720],[-1593449506519,-65887443720]]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-151071000553100,-151058363037,-42377583,51,1]>,[[56291293720880502709575,2476816923718742255458,-62622408638193654508440,4410588425659578458399],[828029886580756546540118,63014875003123332994497,-84073885225245077989380,117330923629745873194377],[-884321180301637049249705,-65491691926842075249956,-92376141821712592349333,117330923629745873194377],[13,1,0,0]]>,<19,2,1,[[1,4,3,2]],[[1,2,3,4],[1,4,3,2]],[1,4,3,2],[1,4],[1],[[]],20,<[],[2,18,1]>,[[4039335766971258489432454,0],[19061858839485655286540,-17159499776399256325578],[-12981768113144269486615,0],[15550803920938544548421,17159499776399256325578]]>,<41,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-153803781022250,-152583883125,-42372885,123,1]>,[[48909813655759698313841894093457,-970162306710813328923145649650,-939243708730318148804390441346,-2140199959421520696251787550511],[-57233904055938230139475025348660,-616469894548177585729319343080,-9634083520773120004953860071,-1127068105123641231179348249925],[8324090400178531825633131255173,1586632201258990914652464992729,948877792251091268809344301417,-1127068105123641231179348249925],[31,1,0,0]]>,<281,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-182639994362750,-167802838125,-42112065,843,1]>,[[-1983502665710599221588972458108575833085711025307,-8851273836028287404824362018062711972891363872,-7556554452248283979606611687193937524810505781,-8602360783766421610019227808110895938396620519],[2387966535744212499336998912370034944630287032928,-10211188011686046638341011307339136069039655921,14998757245654632104219072999706996435481885995,-12463299433962601121231701355759027488376619601],[-404463870033613277748026454261459111544576007831,-14466497803977289809317257194227102873218839929,-7442202793406348124612461312513058910671380214,-12463299433962601121231701355759027488376619601],[211,1,0,0]]>,<577,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-221956023221840,-186332191557,-41254923,1731,1]>,[[-1742596775724995122668750305010484446391637825252645568,-8069124603107277647742480163416482331783248641382651,11264324450923398539910466037403220010046613472697740,-11127777448879974570159697410309769681915700445718375],[1919317632479766340479700573951538519158870238887857156,9861303755966670782379605213236557797879899624413777,2243717889842281070999301855300353822706229538640403,-8934190021935322444339996700943811763530268229949869],[-176720856754771217810950268941054072767232413635212020,-1792179152859393134637125049820075466096650983031127,-13508042340765679610909767892703573832752843011338143,-8934190021935322444339996700943811763530268229949869],[433,1,0,0]]>*] [x,x^2-x-28252372,x^2-226018978,x^2-2,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17,19,41,281,577],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,17*41*281*577,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,17,19,41,281,577],[1,1,6,1,6,6,6],1,[0,0,0],<"notfaithful",0>,[4,3]>,<1,2^3*17*41*281*577,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,17,19,41,281,577],[6,4,6,4,6,6,6],1,[0,0,0],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,17,19,41,281,577],[6,3,1,3,1,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<2,2^3*17^2*41^2*281^2*577^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,5,17,19,41,281,577],[6,3,7,3,7,7,7],1,[0,0,0],<"2.2e3_17e2_41e2_281e2_577e2.4t3.2",1>,[4,3]>]
x^6-3*x^5+10*x^4-13*x^3+37*x^2-14*x-49 5^3*17^2*31^2 2 2 12 "D12" [[5,6,4,3,1,2],[1,3,2,6,5,4],[2,1,3,4,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<2,3,[2,1,3,4,6,5]>,<2,3,[6,5,4,3,2,1]>,<3,2,[3,1,2,6,4,5]>,<6,2,[4,5,6,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 41 x^2+38*x+6 6 [[-927393552,1845725531],[186599885,-1845725531],[2354962788,0],[-1887886119,0],[-420138218,1845725531],[693855219,-1845725531]] 3 [6,6,3,4,5,4,2,1,6,1,1,6,3,4,6,4,5,5,6,3,2,1,4,3,4,5,6,4,3,4,4,3,4,5,1,3,6,4,2,4,3,5,1,4,6,5,3,4,4,3,4,3,5,3,2,4,5,3,2,5,4,6,6,3,6,4,3,6,2,5,4,5,6,6,3,4,3,4,5,3,3,5,3,4,3,6,5,4,3,4,2,3,6,3,1,4,3,3,4,3,4,4,2,3,5,6,4,6,5,5,4,4,4,1,3,5,2,4,4,5,5,6,6,4,3,1,5,5,6,6,3,6,3,4,3,5,4,6,4,1,3,5,6,6,3,3,4,4,3,4,4,5,4,4,4,5,5,5,6,5,6,4,4,5,6,6,1,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+39,2>,<x^3+39*x^2+527*x-8959,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<5,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,3,4],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[-9901600396320,0],[46738053875460,0],[1,0]]>,[[[-46738053875458,0],[-1,0]],[[2,0],[1,0]],[[28830252494700,-39347261793608],[-1,0]],[[-19799125270465,-39347261793608],[1,0]],[[-4515563612118,39347261793608],[-1,0]],[[42222490263342,39347261793608],[1,0]]]>,<7,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,4],[1],[[]],20,<[],[3,6,1]>,[[-33709060925764596,-19057206036529257],[-21559064696845814,29970848922360258],[841908995798945,19057206036529257],[37992640661828641,-29970848922360258],[1593010039344584,-308110116820086],[3441670740265100,308110116820086]]>,<17,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,3,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,16,1]>,[[-1681754103589864438133291,-1498728972831962956093876],[693086986864385619414895,436718552846491325610177],[1,0]]>,[[[978328478802206578175021,-1813756426900540598395719],[0,0]],[[1548811462677848495695318,1813756426900540598395719],[0,0]],[[-693086986864385619414883,-436718552846491325610170],[-1,0]],[[12,7],[1,0]],[[-1263569970740027536935180,-7],[-1,0]],[[-570482983875641917520285,436718552846491325610170],[1,0]]]>,<19,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-1121688263504544516571983,3968930866381196646719988,5904432393335207443658379,-11598917599088511703954386,2136412685938898376553,33667732147109710384745]>,<31,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[-213060482444371186631193911238,82746666314884918637040738515,1]>,[[39309157849091556953201555197,0],[-47565859082495166414476811330,0],[-82746666314884918637040738487,-1],[28,1],[4128350616701804730637628040,-1],[86875016931586723367678366555,1]]>*] [x,x^2-x+132,x^2-x+659,x^2-x-1,x^3+5*x-1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,17,19,31],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,17*31,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[5,7,17,19,31],[3,3,7,1,7],1,[1.000000000,2.463298658,1.425182757],<"notfaithful",0>,[6,3]>,<1,5*17*31,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[5,7,17,19,31],[7,1,7,1,7],1,[1.000000000,0.7344137663,0.7467586800],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,7,17,19,31],[7,2,2,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<2,17*31,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[5,7,17,19,31],[3,3,7,1,7],1,[1.000000000,0.4426499868,0.6800859714],<"notfaithful",0>,[6,3]>,<2,5^2*17*31,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[5,7,17,19,31],[7,3,8,1,9],1,[1.000000000,1.945517712,1.366031445],<"2.5e2_17_31.6t3.2",1>,[6,3]>]
x^2-x+7452 -41*727 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-81],[82]] 2 [1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<41,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[7872,41,1]>,[[-20,-1],[21,1]]>,<727,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[139584,727,1]>,[[-363,-1],[364,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[41,727],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,41*727,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[41,727],[3,3],1,[1.000000000,2.292774189,1.417319529],<"1.41_727.2t1.1",1>,[2,1]>]
x^3-x^2-20*x-99 -41*727 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[-79871],[2282],[77590]] 2 [3,1,2,2,1,2,2,3,3,3,2,2,1,3,2,2,2,3,2,2,3,3,2,1,2,2,1,2,2,3,3,1,3,3,1,3,2,3,2,1,2,2,3,3,3,1,2,2,2,3,2,3,1,2,2,2,3,2,2,2,2,2,2,1,3,1,2,2,3,3,3,2,3,2,2,3,2,2,2,3,3,1,3,3,3,2,2,3,1,1,3,2,2,3,3,3,3,3,3,2,2,2,2,3,2,2,2,1,2,1,2,2,2,3,3,3,2,3,2,3,2,2,2,2,3,2,3,3,1,2,2,3,3,2,3,2,2,3,2,3,2,1,3,2,2,2,3,2,3,3,2,2,3,3,2,1,1,2,2,2,1,3,2,2,3,1,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-1605395061,178260248,264873347]>,<41,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[43041240570559364279712226305867,-32937227511025417529175205492011,1]>,[[-32937227511025417529175205492028,0],[32937227511025417529175205492020,-1],[9,1]]>,<727,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-602642718271849588846489760127191790604234417065432535588,-640208041649254656429903793210208744057681393979146524912,1]>,[[-640208041649254656429903793210208744057681393979146525051,0],[640208041649254656429903793210208744057681393979146524982,-1],[70,1]]>*] [x,x^2-x+7452,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,41,727],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,41*727,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,41,727],[1,4,4],1,[1.000000000,2.292774189,1.417319529],<"notfaithful",0>,[3,2]>,<2,41*727,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,41,727],[1,4,4],1,[1.000000000,1.408149399,0.9764509611],<"2.41_727.3t2.1",1>,[3,2]>]
