x^2-x-33 7*19 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[57],[-56]] 1 [2,1,2,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-21,7,1]>,[[-3,-1],[4,1]]>,<19,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[57,19,1]>,[[-9,-1],[10,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,19],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*19,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,19],[3,3],1,[1.000000000,0.8936883088,0.8751070696],<"1.7_19.2t1.1",1>,[2,1]>]
x^4-2*x^3-19*x^2+20*x+95 5^2*1601 4 0 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 6 [[20839352],[-20839351],[8094898],[-8094897]] 1 [3,5,1,5,4,5,5,1,5,2,2,3,2,3,3,3,4,2,3,4,5,1,5,2,3,4,3,5,1,5,5,4,5,4,4,1,3,3,3,5,1,4,4,5,3,2,4,5,3,4,3,4,4,4,3,3,2,4,5,2,5,5,3,4,3,3,4,3,3,1,3,2,5,3,4,3,1,5,4,4,4,4,4,5,2,3,1,3,4,5,5,4,3,4,2,3,4,4,5,2,5,3,3,4,2,3,5,5,4,1,3,5,5,4,1,4,5,3,5,4,2,3,5,3,1,1,4,1,5,5,4,5,4,5,2,4,5,5,5,4,1,2,3,3,4,1,3,5,4,3,5,1,3,5,3,1,4,2,5,1,5,3,3,4,3,5,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+20,2>,<x^2-42*x-1160,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-103648,-175267],[-71618,-175267],[103649,175267],[71619,175267]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[11683281168370,31328700269285,1]>,[[-31328700269285,-1],[0,1],[1,-1],[31328700269286,1]]>,<1601,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-2079913107643967762125136209591406993415076288478962673908491047,1601,1]>,[[5596949058804948119636330756931457655160443610894079761543235103,0],[-5596949058804948119636330756931457655160443610894079761543235102,0],[-800,-1],[801,1]]>*] [x,x^2-x-1,x^2-x-400,x^2-x-2001,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,1601],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,1601],[3,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,1601,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,1601],[1,1,6],1,[1.000000000,1.533284920,1.210359051],<"notfaithful",0>,[4,3]>,<1,5*1601,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,1601],[3,6,6],1,[1.000000000,1.310306331,0.9247112682],<"notfaithful",0>,[4,3]>,<2,5*1601,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,5,1601],[3,6,6],1,[1.000000000,1.355492795,1.096750915],<"2.5_1601.4t3.1",1>,[4,3]>]
x^4-x^3+296*x^2-296*x+17701 3^2*5^3*79^2 0 2 4 "C4" [[4,1,2,3],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<4,1,[4,1,2,3]>,<4,1,[2,3,4,1]>] [[1,1,1,1],[2,2],[4]] 31 x-1 5 [[-1494727],[13602026],[582937],[-12690235]] 2 [3,3,1,3,2,3,4,2,4,2,1,3,1,4,4,3,2,2,4,1,3,1,4,1,4,2,4,4,1,3,3,2,4,1,2,1,3,3,3,3,1,1,1,4,4,1,2,3,4,1,3,1,1,1,3,4,1,2,4,2,3,3,3,1,3,3,2,4,3,1,3,2,4,4,1,4,1,4,1,1,2,1,2,3,2,3,2,4,1,4,3,1,4,1,2,3,2,1,3,1,4,3,4,1,1,3,4,4,1,2,3,4,3,1,2,2,3,4,4,2,2,4,3,4,2,1,1,1,4,3,1,4,1,4,2,1,4,4,4,1,1,2,4,4,1,1,4,3,1,4,4,1,4,3,4,2,2,2,3,2,4,4,4,2,4,3,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+889,3>,<x-296,4>]*]] [*<3,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,3,4],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-410186880,113763759],[1133671494,-609720702],[1,0]]>,[[[-1133671494,609720704],[-1,0]],[[0,2],[1,0]],[[-1047901576,1219441411],[-28589973,552540761]],[[-1305211330,1657622284],[28589973,-552540761]]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[21445,2280,380,15,1]>,[[-11702644658826,-7073714388431,-4024250190028,1673295739636],[34586658045139,4806164087058,-6500310863944,-5030312737535],[-22884013386316,2267550301372,-8548925274153,3357016997899],[4,1,0,0]]>,<79,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[17958767243049623593733082816508219555,-21131027051116931967928613389660981727,1]>,[[21131027051116931967928613389660981752,-1],[25,1],[-30744862634255205439634260912545643758,-429944943313806177068219232752045484],[9613835583138273471705647522884661982,429944943313806177068219232752045484]]>,<3659,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[16837574344222271550216443232200713673045456009447225928044577946897244,-5922670506775103718981499155799360242552950878211676945977401436312086,15591938357931272649549991970340345212194242650423597117048098448569,-7556195136187139123382143754248256901699868626324937611695198470902]>*] [x,0,x^2-x-1,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,79,3659],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,3*5*79,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[3,5,79,3659],[5,5,5,1],0,[0.5257311121+0.8506508084*i,0.6943637022+0.4291403685*i,0.9259751038+0.2520672849*i],<"1.3_5_79.4t1.1",1>,[4,1]>,<1,5,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,79,3659],[3,5,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,1]>,<1,3*5*79,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[3,5,79,3659],[5,5,5,1],0,[0.5257311121-0.8506508084*i,0.6943637022-0.4291403685*i,0.9259751038-0.2520672849*i],<"1.3_5_79.4t1.1",2>,[4,1]>]
x^5-2*x^4+2*x^3-7*x^2+7*x+4 3^2*5^3*79^2 1 2 20 "F5" [[4,1,2,5,3],[1,4,5,2,3],[1,5,2,3,4]] [<1,1,[1,2,3,4,5]>,<2,5,[1,4,5,2,3]>,<4,5,[1,5,2,3,4]>,<4,5,[1,3,4,5,2]>,<5,4,[4,1,2,5,3]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 11 x^2+7*x+2 9 [[-464923715,0],[-988954592,-1050410946],[499640437,-1176908793],[-709921043,1050410946],[-693788776,1176908793]] 2 [4,3,1,4,2,4,3,2,3,2,5,4,5,3,3,4,2,2,3,5,4,1,3,5,3,2,3,3,5,4,4,2,3,5,2,5,4,4,4,4,5,5,1,3,3,5,2,4,3,5,4,5,5,1,4,3,5,2,3,2,4,4,4,5,4,4,2,3,4,1,4,2,3,3,5,3,5,3,5,1,2,5,2,4,2,4,2,3,5,3,4,5,3,5,2,4,2,5,4,1,3,4,3,5,5,4,3,3,5,2,4,3,4,5,2,2,4,3,3,2,2,3,4,3,2,5,5,5,3,4,5,3,5,3,2,5,3,3,3,5,5,2,3,3,5,5,3,4,5,3,3,5,3,4,3,2,2,2,4,2,3,3,3,2,3,4,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-20*x^3+525*x^2+6005*x+19768,3>,<x^5-20*x^3+4080*x^2-37840*x+105088,4>]*],[*[5],"CYC",0,5*]] [*<3,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[2,2,1]>,[[1263687453,-1229994591],[-1505037888,991388073],[1,0]]>,[[[-1506067519,0],[0,0]],[[1505037890,-991388071],[-1,0]],[[2,2],[1,0]],[[1250908807,1667548330],[-442290504,212023094]],[[-1249879178,-676160261],[442290504,-212023094]]]>,<5,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,3,5,2,4]]],20,<[],[20185208897070,-16550639435610,-11546380161350,-2387962747565,1]>,[[-2387962747579,0,0,0],[1159635576194,3507027637744,-2884976627874,-2470452150356],[1587310111629,-596539615457,8903590077438,-863708699511],[-358982940246,-2910488022288,-6018613449564,3334160849867],[4,1,0,0]]>,<79,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[35758458119953838230484130663545241272,32484435588274744151281997200174150026,1]>,[[-25314704996535897724482851546717036880,0],[-32484435588274744151281997200174149963,-1],[63,1],[-9327150984929166169251753001286491973,-278355617258108103754606032207133955],[-22521960407103787399970228629223855646,278355617258108103754606032207133955]]>*] [x,x^2-x-1,x^4-x^3+296*x^2-296*x+17701,x^4-x^3+296*x^2-296*x+17701,0] [1,2,2,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,79],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,79],[3,3,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,3*5*79,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,3,5,79],[4,6,6,6],0,[0.5257311121+0.8506508084*i,0.6943637022+0.4291403685*i,0.9259751038+0.2520672849*i],<"notfaithful",0>,[5,3]>,<1,3*5*79,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,3,5,79],[4,6,6,6],0,[0.5257311121-0.8506508084*i,0.6943637022-0.4291403685*i,0.9259751038-0.2520672849*i],<"notfaithful",0>,[5,3]>,<4,3^2*5^3*79^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]],[[1],[-2],[1]]],[2,3,5,79],[3,6,7,8],1,[0,0,0],<"4.3e2_5e3_79e2.5t3.1",1>,[5,3]>]
x^4-2*x^3+24*x^2-23*x+1021 3^2*5^3*79^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 11 x-1 8 [[91501040],[-49699062],[49699063],[-91501039]] 3 [5,4,1,4,1,5,4,1,5,3,1,4,3,4,4,4,3,3,5,3,5,3,5,2,5,2,4,4,3,4,4,1,4,3,3,2,4,5,5,4,1,2,3,4,4,3,3,5,4,3,4,1,2,3,5,5,2,3,5,2,5,4,4,3,5,5,3,5,5,3,4,3,5,4,3,5,1,5,3,3,3,2,2,5,1,4,3,5,3,4,5,1,5,3,1,4,3,3,5,2,5,5,5,2,1,4,4,5,2,3,4,4,5,3,3,1,5,4,5,3,3,4,5,5,3,3,3,1,5,5,3,5,2,5,1,3,5,5,4,2,2,1,4,4,3,1,4,5,3,5,5,3,4,5,5,2,2,3,4,1,4,5,5,2,4,4,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-23,2>,<x^2+44*x-15761,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[3,4,1,2],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[3,2,1,4]],[1,4,3,2],[1,2,4,4],[1],[[[3,4,1,2]]],20,<<[],[2,2,1]>,[[1240723560,0],[3,0],[1,0]]>,[[[-1,0],[387420488,0]],[[130011947,-451118787],[86674631,86674631]],[[2,0],[1,0]],[[-130011946,451118787],[300745858,300745858]]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[1195,175,60,10,1]>,[[-2,-1,0,0],[-145289140492,-8885236219597,2333122193210,-6046745816947],[145289140493,8885236219597,-2333122193210,6046745816947],[3,1,0,0]]>,<19,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[3626931128925216870850035,-3626931128925216870850034,-81824090995399822790221,81824090995399822790222]>,<79,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,78,1]>,[[-21417350040698124592836107859207380645,22621959832510031022874829773568211632],[-39569116169062481345632658948668762068,-1014592722283653367836734844837660499],[1,0]]>,[[[39569116169062481345632658948668762130,1014592722283653367836734844837660534],[-1,0]],[[62,35],[1,0]],[[-61,-35],[-1,0]],[[-39569116169062481345632658948668762129,-1014592722283653367836734844837660534],[1,0]]]>*] [x,x^2-x+99,x^2-x-1,x^2-x+20,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,19,79],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5*79,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,19,79],[1,6,1,6],1,[1.000000000,1.264565450,0.9253110104],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,19,79],[4,6,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,79,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,19,79],[3,1,1,6],1,[1.000000000,1.767283942,1.240136061],<"notfaithful",0>,[4,3]>,<2,3^2*5^2*79,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[3,5,19,79],[6,6,1,7],1,[1.000000000,1.092529372,0.9640301311],<"2.3e2_5e2_79.4t3.4",1>,[4,3]>]
x^4-2*x^3+19*x^2-18*x-161 -2^6*2647 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 6 [[346053848],[268603327],[-268603326],[-346053847]] 4 [3,5,5,4,3,5,4,5,4,5,1,5,1,5,2,5,5,5,3,4,2,4,3,4,4,3,4,5,3,4,4,5,2,5,3,4,5,5,1,3,5,5,2,1,5,1,3,1,3,5,4,4,2,3,4,4,3,1,3,1,5,3,5,4,1,5,3,1,3,3,1,2,2,3,3,1,3,3,1,1,3,3,4,1,4,5,4,4,5,1,3,4,4,5,5,4,3,1,3,3,5,5,5,4,3,4,5,4,4,1,2,3,1,3,2,4,3,2,5,5,3,4,5,3,5,5,3,4,4,5,3,4,4,3,2,2,3,5,3,4,5,5,4,3,5,2,3,4,3,4,3,1,5,1,3,2,2,4,4,5,3,1,1,5,2,2,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-18,2>,<x^2+34*x+2936,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[443382,300404],[374084,-300404],[1,0]]>,[[[0,1],[1,0]],[[150204,-223883],[262143,0]],[[-150203,223883],[1,0]],[[1,-1],[262143,0]]]>,<11,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,7,1]>,[[-6170391564576398963,-21631852970070184853],[22934398329085802426,21631852970070184853],[6170391564576398964,21631852970070184853],[-22934398329085802425,-21631852970070184853]]>,<2647,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,2646,1]>,[[87161016119239418046567794514123496032207159949874161939937283832246,0],[2647,0],[1,0]]>,[[[-54493164050900035055202133705706835420443742593731669955625079001879,50932976676362997726935970603696689224172579860507434170644704245359],[0,0]],[[54493164050900035055202133705706835420443742593731669955625079001880,-50932976676362997726935970603696689224172579860507434170644704245359],[0,0]],[[-1323,0],[-1,0]],[[1324,0],[1,0]]]>*] [x,x^2-2,x^2-x+662,x^2+5294,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,2647],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,2647],[6,3,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2647,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,11,2647],[1,1,6],1,[1.000000000,0.9159339589,1.122751793],<"notfaithful",0>,[4,3]>,<1,2^3*2647,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,11,2647],[6,3,6],1,[1.000000000,1.813456718,1.148146992],<"notfaithful",0>,[4,3]>,<2,2^3*2647,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,11,2647],[6,3,6],1,[1.000000000,0.6456572869,0.7910339428],<"2.2e3_2647.4t3.1",1>,[4,3]>]
