x^4-2*x^3+4*x^2+10*x-1 -2^4*11*13^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 421 x-1 5 [[1912911021360],[1587176850618],[5809374224294],[3915988549831]] 3 [3,4,4,3,1,5,5,5,4,5,4,4,5,5,2,2,4,5,4,4,3,5,5,4,4,3,2,5,5,4,3,3,4,3,3,5,4,2,3,5,4,4,4,3,3,2,3,4,5,4,3,3,5,4,2,3,2,3,3,3,5,5,3,2,4,4,4,5,5,5,4,5,4,3,4,4,4,2,2,3,2,1,5,4,5,4,4,3,5,4,4,3,4,3,2,3,4,4,5,5,3,5,5,3,3,4,2,3,2,3,3,5,2,4,4,4,4,4,4,5,4,5,3,2,4,3,4,4,4,5,3,5,4,2,5,3,2,3,4,3,5,5,4,5,4,4,3,3,4,2,5,4,2,5,1,2,5,1,3,5,4,3,3,4,4,4,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,24,12,[[4,3,2,1],[1,4,2,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[2,3,1,4],[2,3,4,1]],[1,2,4,3],[1,2,3,4,5],[1,2],[[[4,3,2,1],[1,4,2,3]],[[2,1,4,3],[4,3,2,1]]],20,<<[],[1,1,1]>,[[518502,0],[-93320,0],[498200,0],[-26550,0],[-27536,0],[301398,0],[-120110,0],[-257630,0],[-433378,0],[25706,0],[-103650,0],[-19648,0],[1,0]]>,[[[-29475,0],[-116404,0],[-65550,0],[95084,0],[-35308,0],[-83480,0],[24835,0],[34988,0],[-118998,0],[90757,0],[-75999,0],[42443,0]],[[73247,0],[-93292,0],[-40100,0],[129052,0],[-48022,0],[32418,0],[19459,0],[42172,0],[-17271,0],[32799,0],[-20760,0],[28808,0]],[[-94649,116616],[61706,-86284],[-124844,-93194],[71618,105228],[-127424,-76034],[-16958,-84978],[-27337,-10380],[4290,85740],[91616,46963],[-114431,-105306],[-66578,32229],[-93133,-115015]],[[50879,-116616],[-114154,86284],[-31650,93194],[-33610,-105228],[-51390,76034],[68020,84978],[-16957,10380],[-81450,-85740],[44653,-46963],[-9125,105306],[-98807,-32229],[21882,115015]]]>,<11,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-111990059011382703932,-298337344859182727131,1]>,[[-311069491327950338043,0],[12732146468767610900,0],[298337344859182727138,-1],[7,1]]>,<13,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[2,12,1]>,[[307307907943827003330,-5604343001419708522509],[8277797744057915627749,1379632957342985937969],[1,0]]>,[[[-8277797744057915627745,-1379632957342985937963],[-1,0]],[[4,6],[1,0]],[[4934983778209447061525,1058938654464064368326],[-661521680239424486697,-640047142677540650242]],[[3342813965848468566218,320694302878921569631],[661521680239424486697,640047142677540650242]]]>*] [x,x^2-x+3,x^3-x^2+x+1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,13],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,13],[3,6,3],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[4,5]>,<2,2^2*11,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,11,13],[6,7,3],1,[1.000000000,0.5772184495,0.8595438191],<"notfaithful",0>,[4,5]>,<3,2^4*11^2*13^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[-1]]],[2,11,13],[6,7,7],1,[1.000000000,1.239234252,1.003606054],<"3.2e4t11e2t13e2.24.1.6t8.1",1>,[4,5]>,<3,2^4*11*13^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]],[[1],[-2],[1]],[[1],[1]]],[2,11,13],[6,7,8],1,[1.000000000,1.077523862,1.023682718],<"3.2e4t11t13e2.24.1.4t5.1",1>,[4,5]>]
x^2-x-84814 339257 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-6550],[6551]] 1 [1,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<339257,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[28773743198,339257,1]>,[[-169628,-1],[169629,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[339257],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,339257,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[339257],[3],1,[1.000000000,1.282133656,1.165101524],<"1.339257.2.1.2t1.1",1>,[2,1]>]
x^6-2*x^5-x^4+4*x^3-2*x^2-3*x+2 339257 2 2 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 11 x^2+7*x+2 5 [[16439,57946],[-53348,64484],[55953,-24960],[-21583,-64484],[69622,24960],[-67081,-57946]] 4 [9,10,11,9,2,7,11,10,8,10,10,7,5,11,8,9,9,9,7,7,11,9,7,9,9,10,8,8,9,7,10,11,11,11,9,3,10,9,10,4,9,3,11,11,9,7,9,5,11,6,5,7,11,7,7,11,11,11,11,9,8,9,10,9,5,7,7,8,11,9,8,9,9,11,8,11,9,9,9,4,4,10,4,7,10,11,10,9,6,11,11,5,10,9,7,11,11,10,8,8,7,8,8,10,6,4,10,10,10,9,11,6,8,7,9,11,10,10,11,4,9,10,10,9,10,8,10,10,11,10,9,10,6,7,9,7,5,4,4,11,9,10,9,10,6,6,11,8,7,9,11,9,9,5,8,5,8,11,8,3,4,10,7,10,9,10,6,11] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<339257,8,2,[[1,2,3,4,6,5],[2,4,1,3,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5],[2,4,1,3,5,6],[3,1,4,2,5,6],[2,4,1,3,6,5],[3,1,4,2,6,5]],[2,4,1,3,5,6],[1,4,3,2,8,8,7,7],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,0,0,0,1]>,[[-96421143688856172514447325135436986277543383513491393962026421126907243928298396843189457358273443281229063319,0,0,0],[489079445911050277398442406743089347342346568968053990593067557895315115105962401984498226789426560150850194,0,0,0],[1,0,0,0]]>,[[[-203838363353607388841596026372929190481704216197620178039241909128080102253211852843863896645851795385926554015,123654490607612634946929515612368482157756184315924162596130074741235820018806262616988529697563642279487224562,-196679394383654362616348328618867781020921374634979041451725433057509047107841138122892793421241947373232226737,-37281412765985179113996707532497066361740402774226944134968669724984044373029941387855759568240545658097703540],[0,0,0,0]],[[-203838363353607388841596026372929190481704216197620178039241909128080102253211852843863896645851795385926554015,-2126549205407538220939377658757986436785601220439293458270161290695460519681153612864802069038547702790083053,196679394383654362616348328618867781020921374634979041451725433057509047107841138122892793421241947373232226737,64553493456121671686837478753018071243320912412473023318465915571659436451468822251149861690203782602043867997],[0,0,0,0]],[[-203838363353607388841596026372929190481704216197620178039241909128080102253211852843863896645851795385926554015,2126549205407538220939377658757986436785601220439293458270161290695460519681153612864802069038547702790083053,196679394383654362616348328618867781020921374634979041451725433057509047107841138122892793421241947373232226737,-64553493456121671686837478753018071243320912412473023318465915571659436451468822251149861690203782602043867997],[0,0,0,0]],[[-203838363353607388841596026372929190481704216197620178039241909128080102253211852843863896645851795385926554015,-123654490607612634946929515612368482157756184315924162596130074741235820018806262616988529697563642279487224562,-196679394383654362616348328618867781020921374634979041451725433057509047107841138122892793421241947373232226737,37281412765985179113996707532497066361740402774226944134968669724984044373029941387855759568240545658097703540],[0,0,0,0]],[[-489079445911050277398442406743089347342346568968053990593067557895315115105962401984498226789426560150809067,0,0,0],[-1,0,0,0]],[[41127,0,0,0],[1,0,0,0]]]>*] [x,x^2-x-84814,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[339257],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,339257,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[339257],[12],1,[1.000000000,1.282133656,1.165101524],<"notfaithful",0>,[6,16]>,<5,339257,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[0],[0],[0],[-1]]],[339257],[12],1,[1.000000000,0.5395360297,0.8749053799],<"5.339257.720.1.6t16.1",1>,[6,16]>,<5,339257^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1],[1],[1]]],[339257],[12],1,[0,0,0],<"5.339257e2.720.1.12t183.1",1>,[6,16]>,<5,339257^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[1]]],[339257],[12],1,[0,0,0],<"5.339257e4.720.1.12t183.1",1>,[6,16]>,<5,339257^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]]],[339257],[12],1,[0,0,0],<"5.339257e3.720.1.6t16.1",1>,[6,16]>,<9,339257^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[-1],[0],[-1],[0],[1]]],[339257],[12],1,[0,0,0],<"9.339257e3.720.1.10t32.1",1>,[6,16]>,<9,339257^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[-1],[1],[-1]]],[339257],[12],1,[0,0,0],<"9.339257e6.720.1.20t145.1",1>,[6,16]>,<10,339257^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]]],[339257],[12],1,[0,0,0],<"10.339257e6.720.1.30t176.1",1>,[6,16]>,<10,339257^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[0],[1],[0],[-1],[0],[-1]]],[339257],[12],1,[0,0,0],<"10.339257e4.720.1.30t176.1",1>,[6,16]>,<16,339257^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[0],[0],[-2],[0],[0],[0],[1]]],[339257],[12],1,[0,0,0],<"16.339257e8.720.1.36t1252.1",1>,[6,16]>]
x^2-x+164511 -658043 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[0],[1]] 2 [2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<658043,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[108255311973,658043,1]>,[[-329021,-1],[329022,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[658043],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,658043,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[658043],[3],1,[1.000000000,0.6080263326,0.8390442627],<"1.658043.2.1.2t1.1",1>,[2,1]>]
