x^6-2*x^5-12*x^4-32*x^3-74*x^2-30*x-42 2^6*3^3*43^3 2 2 48 "C2*S4" [[3,2,1,4,5,6],[2,1,4,3,5,6],[2,5,4,6,1,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[1,2,3,4,6,5]>,<2,3,[3,2,1,4,6,5]>,<2,6,[2,1,4,3,5,6]>,<2,6,[2,1,4,3,6,5]>,<3,8,[2,5,4,6,1,3]>,<4,6,[5,2,6,4,3,1]>,<4,6,[5,4,6,2,3,1]>,<6,8,[2,5,4,6,3,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 71 x^2+69*x+7 11 [[-56167426823886094929,0],[62932711540199067726,8601799018129364167],[-75206054742111541888,0],[-37821887335143880941,270882767511468189],[-68346836467323929255,-8601799018129364167],[-56512798293435185982,-270882767511468189]] 5 [5,8,9,8,10,7,10,6,10,9,7,6,10,1,3,10,3,8,7,5,8,4,10,9,7,10,7,3,7,5,7,5,5,7,5,8,6,8,10,2,9,4,5,7,3,6,6,8,5,7,5,3,6,10,9,5,10,7,8,10,7,3,7,10,8,10,8,7,9,8,10,10,4,6,7,5,5,4,10,8,9,6,10,8,7,3,9,8,3,8,5,10,1,9,8,5,10,9,8,7,7,10,10,10,8,8,5,9,10,6,6,4,10,1,6,9,4,5,5,10,7,8,5,10,8,3,7,2,6,6,6,5,8,6,5,4,9,4,3,3,8,10,7,2,6,9,7,2,6,5,7,10,7,5,7,9,7,5,8,10,10,9,7,10,3,9,8,8] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-84*x^2-10656*x-242960,4>,<x^6-278*x^5+13940*x^4+221896*x^3+98610944*x^2-1349487200*x+4865918800,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+46,2>,<x^6+166*x^5+12596*x^4+498136*x^3+8999120*x^2+65448352*x+697185712,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,24,12,[[2,1,4,3,5,6],[5,6,1,2,3,4],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,5,6],[1,2,5,6,3,4],[5,6,1,2,3,4],[2,1,5,6,4,3]],[1,2,5,6,3,4],[1,4,5,7,9],[1,2],[[[2,1,4,3,5,6],[5,6,1,2,3,4]],[[1,2,4,3,6,5],[2,1,4,3,5,6]]],20,<<[],[1,1,1]>,[[-522850,0],[514152,517168],[-507700,-300296],[471590,517244],[-148964,282612],[216224,230780],[-114632,-256980],[-203918,114334],[378200,-364880],[387398,-408780],[-406306,-218300],[318034,-112902],[1,0]]>,[[[-91758,61024],[-127952,202672],[-70223,-70406],[-86445,112808],[-68090,14964],[-36467,26010],[-188719,-93818],[14574,-172981],[11337,-151002],[72602,-203375],[-168657,228491],[151727,-95028]],[[-137556,237696],[-14498,24892],[-219569,-225130],[-178561,243214],[-74771,246908],[-63129,-235958],[51159,-191560],[247809,10587],[190042,-111618],[119650,-11739],[-233009,178311],[-151154,-205765]],[[-147068,-259358],[-58246,140340],[-187892,-229375],[43807,-166514],[144308,-23726],[181776,-73969],[-207819,-248204],[188450,-42464],[2764,151635],[232404,226380],[-132756,-140231],[220795,-9607]],[[95934,-204682],[207688,-16770],[230302,49683],[-46307,63748],[-194179,7579],[-230154,37909],[-141727,32004],[34525,-233679],[50472,212812],[-154320,-224406],[-210100,-98509],[193931,174298]],[[-168554,46034],[40074,152768],[-124275,179671],[39875,-219236],[27174,-201526],[-258973,79207],[143161,71916],[-29609,120334],[-77723,78709],[137177,-61887],[218958,-107456],[-27281,252350]],[[-75284,119286],[-47066,20386],[-152631,-228731],[227631,-34020],[165558,-44199],[-117341,166801],[-180343,-94626],[68539,-206085],[-176892,-180536],[116775,-249261],[1276,-60606],[136270,-116248]]]>,<3,8,2,[[2,1,5,6,3,4],[1,2,4,5,6,3]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,5,6,3,4],[2,1,3,4,5,6],[1,2,4,5,6,3],[1,2,6,3,4,5],[2,1,6,3,4,5],[2,1,4,5,6,3]],[1,2,4,5,6,3],[1,2,4,3,8,8,9,9],[1],[[[2,1,5,6,3,4]]],20,<<[],[2,0,0,2,1]>,[[1147508103,0,0,0],[697154808,0,0,0],[1,0,0,0]]>,[[[-697154808,0,0,0],[-1,0,0,0]],[[0,0,0,0],[1,0,0,0]],[[322499228,-39129774,67889523,-172732899],[69736160,52773512,291297573,361033733]],[[-388079596,-323770368,527718321,354182970],[328367060,328741258,282103289,223049860]],[[-358517395,39129774,-452485095,-211862673],[317684329,334646977,96122916,26386756]],[[-41008894,323770368,-143122749,30412602],[59053429,58679231,105317200,164370629]]]>,<43,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,6],[1],[[[2,1,4,3,6,5]]],20,<[],[-129786624643558509022690422202711,221072757520351604006245435312220,1]>,[[-221072757520351604006245435312179,-1],[41,1],[78237388375865939421493074492598,-4043448899457953904478910536338],[-97546358364573002713728725541316,4043448899457953904478910536338],[19016337520700169855018128853633,-3294079843260742488269918706740],[221365389988358497443462957507225,3294079843260742488269918706740]]>,<487,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-276386245784180091985484663721860257538687957133539628,-30094201958253576725103448600474630477684881124329558,251110799084799429014409297157153103261541919537908626,-159401392097282587794527455322617818933723051970062447,207412219773854345948109769795685638336288150511912,-498137248838419493142188263712374414070973143345981]>*] [x,x^2-x+1,x^2-x+11,x^2-x-32,x^6-x^5+2*x^4-5*x^3+4*x^2-3*x+9,x^3-x^2-x+3,x^4-2*x-1,0,0,x^4-2*x-1] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,43,487],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,43,487],[2,11,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<1,43,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,43,487],[5,5,11,1],1,[1.000000000,0.4790883882,0.6905410722],<"notfaithful",0>,[6,11]>,<1,3*43,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,43,487],[1,11,11,1],1,[1.000000000,1.835836955,1.347240642],<"notfaithful",0>,[6,11]>,<2,2^2*3^2*43,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,43,487],[11,11,12,1],1,[1.000000000,1.097620291,1.008376992],<"notfaithful",0>,[6,11]>,<2,2^2*43,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,43,487],[11,5,12,1],1,[1.000000000,0.9016217862,0.9945887943],<"notfaithful",0>,[6,11]>,<3,2^4*43,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[-2],[1]]],[2,3,43,487],[11,8,12,1],1,[1.000000000,0.4784862756,0.8379408702],<"notfaithful",0>,[6,11]>,<3,2^4*3^3*43^2,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[-1]]],[2,3,43,487],[11,11,12,1],1,[1.000000000,0.9274877926,0.9769464208],<"3.2e4_3e3_43e2.6t11.1",1>,[6,11]>,<3,2^4*3^3*43,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[-2],[1]]],[2,3,43,487],[11,11,12,1],1,[1.000000000,1.148669373,1.024430907],<"3.2e4_3e3_43.6t11.1",1>,[6,11]>,<3,2^4*43^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,3,43,487],[11,8,12,1],1,[1.000000000,1.720003799,1.176293843],<"notfaithful",0>,[6,11]>]
x^6+160*x^4+6400*x^2+307000 -2^9*5^3*307^3 0 3 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 23 x^2+21*x+5 12 [[2585198447265684,0],[10765291835509203,-1982290056084613],[8564134149245434,1982290056084613],[-2585198447265684,0],[-10765291835509203,1982290056084613],[-8564134149245434,-1982290056084613]] 3 [3,3,4,6,6,3,6,6,4,4,3,5,5,3,4,5,4,4,3,5,4,1,1,1,2,6,6,1,6,6,6,4,4,4,2,3,3,3,2,3,6,6,5,4,3,5,4,6,5,6,2,3,3,6,6,4,6,3,5,3,3,5,1,1,6,1,6,4,5,2,6,3,6,5,4,2,4,5,5,5,2,6,3,4,3,3,3,2,4,6,5,3,4,6,4,2,4,3,5,6,5,5,1,5,6,4,5,6,3,5,4,3,4,4,1,3,3,4,5,4,4,4,1,5,2,6,4,5,2,1,4,6,3,3,3,5,3,3,5,3,4,4,2,3,6,5,3,4,4,4,3,3,1,6,5,3,5,3,6,4,1,4,6,4,4,2,5,1] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+960,2>,<x^3-691200*x+1569240000,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[5,6,4,3,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,4,3,1,2],[6,5,3,4,2,1]],[5,6,4,3,1,2],[1,2,3,4],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[487264,-301842],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[65535,0]],[[0,0],[20088,39625]],[[0,0],[45448,25911]],[[0,0],[20089,39625]],[[0,0],[45447,25911]]]>,<5,4,2,[[4,5,6,1,2,3],[2,1,3,5,4,6]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[2,1,3,5,4,6],[5,4,6,2,1,3]],[2,1,3,5,4,6],[1,2,4,3],[1],[[[4,5,6,1,2,3]]],20,<<[],[2,4,1]>,[[9841738976910,14014102079120],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[9372662118,-277795879462]],[[0,0],[-9372662117,277795879462]],[[0,0],[1,0]],[[0,0],[-9372662118,277795879462]],[[0,0],[9372662117,-277795879462]]]>,<79,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[2843544241001420245247314295696756560,-2843544241001420245247314295696756560,-58325506914428064692004417704221563,-515642734673230270555643286159584759,515642734673230270555643286159584759,58325506914428064692004417704221563]>,<307,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-7933829864390910923091231755721714969374660819335,0,1]>,[[0,-1],[0,1],[-1757984058368210899460199326879641894112551351687,-90073935520710102751861306264293339774076831221],[-1757984058368210899460199326879641894112551351687,90073935520710102751861306264293339774076831221],[1757984058368210899460199326879641894112551351687,-90073935520710102751861306264293339774076831221],[1757984058368210899460199326879641894112551351687,90073935520710102751861306264293339774076831221]]>*] [x,x^2-x+77,x^2+3070,x^2-10,x^3-x^2+3*x+2,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,79,307],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,307,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,79,307],[3,3,3,1,7],1,[1.000000000,0.5379004897,0.7105595340],<"notfaithful",0>,[6,3]>,<1,2^3*5*307,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,79,307],[7,2,7,1,7],1,[1.000000000,0.5669969007,0.8678561791],<"notfaithful",0>,[6,3]>,<1,2^3*5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,79,307],[7,1,7,1,1],1,[1.000000000,1.150086523,1.092365033],<"notfaithful",0>,[6,3]>,<2,307,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,79,307],[3,3,3,1,7],1,[1.000000000,1.060792931,1.043285352],<"notfaithful",0>,[6,3]>,<2,2^6*5^2*307,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,5,79,307],[7,3,7,1,8],1,[1.000000000,1.567694498,1.047408340],<"2.2e6_5e2_307.6t3.1",1>,[6,3]>]
x^6-x^5-60*x^4+60*x^3+855*x^2-371*x-3044 2^6*3^2*5^5*37^3 6 0 12 "D12" [[2,1,4,3,6,5],[6,4,5,2,3,1],[1,2,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,5,6,3,4]>,<2,3,[2,1,4,3,6,5]>,<2,3,[1,2,6,5,4,3]>,<3,2,[4,6,2,5,1,3]>,<6,2,[3,5,4,2,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 23 x^2+21*x+5 9 [[-45227470452,-46769970088],[-29214604644,279430519060],[-493797520515,-279430519060],[483735618851,0],[-864210760067,46769970088],[-852437924635,0]] 1 [1,3,4,3,4,5,5,3,4,3,6,1,4,4,6,6,6,2,6,5,6,6,3,2,4,5,5,3,6,1,3,6,3,5,5,4,3,4,4,6,6,4,3,4,2,2,5,3,5,4,3,3,3,2,5,2,5,4,5,6,4,6,6,3,4,6,3,2,5,4,5,5,3,3,1,4,3,3,6,3,4,6,3,6,2,3,6,4,3,1,5,3,5,4,3,4,1,4,4,2,4,4,1,6,5,4,1,3,5,1,5,3,3,5,2,4,4,4,4,4,6,2,6,5,1,3,2,5,1,3,5,6,4,5,4,3,2,6,4,2,5,5,3,5,2,5,1,5,3,2,3,4,4,6,4,3,2,4,6,5,5,3,5,4,5,2,6,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-56,2>,<x^3+32*x^2-27742*x+94864,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[3],[[[1,2,4,3,6,5]]],20,<[],[15058,95136,1]>,[[-279484,0],[-13723,0],[761,4088],[-7,8],[-63485,40433],[3683,-40433]]>,<3,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,2,1]>,[[-1273695060,-139218111],[-38112582,-503970789],[1,0]]>,[[[1399855967,-809394445],[0,0]],[[-468139544,809394445],[0,0]],[[38112582,503970791],[-1,0]],[[0,2],[1,0]],[[840424217,-662139362],[-176663941,314490666]],[[1676531180,158168569],[176663941,-314490666]]]>,<5,12,6,[[2,3,4,5,6,1],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,6,5,4,3,2],[2,1,6,5,4,3],[3,4,5,6,1,2],[2,3,4,5,6,1]],[1,6,5,4,3,2],[1,2,4,3,5,6],[1],[[[2,3,4,5,6,1]]],20,<<[],[2,4,1]>,[[-2560,0],[1280,0],[680,0],[-170,0],[-50,0],[5,0],[1,0]]>,[[[-39633218344154,0],[4551627419214,0],[-1881029698756,0],[6695846458534,0],[-4632906480269,0],[-7589916130165,0]],[[-44428125807979,35687592020680],[-7668546282552,-3834273141277],[-4604923181274,1912438289908],[-2836396814781,-2227118586485],[4389732971065,8602365798887],[2319262257291,5693841606202]],[[-47466043433929,-43859265407360],[-8176452707216,1818052083228],[-1281716084767,4210727816445],[5143746905823,-4481987917423],[-8917652360317,-7256180531549],[-8824099465949,-6075367661041]],[[1,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[32603586554886,43859265407360],[3624825287997,-1818052083228],[948858977578,-4210727816445],[3998212247390,4481987917423],[1033583437754,7256180531549],[-3596115149910,6075367661041]],[[3556369390551,-35687592020680],[7668546282556,3834273141277],[6818809987219,-1912438289908],[6072077531159,2227118586485],[8127242431767,-8602365798887],[-1382617839392,-5693841606202]]]>,<7,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[3,6,1]>,[[-37541969025383932,21721976367950896],[-8289294637865306,-21721976367950896],[38229867817335698,-2474114274367518],[-26717712834071195,2474114274367518],[-5360155722200514,92693436184468],[5482578846065821,-92693436184468]]>,<11,2,1,[[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5]],[2,1,3,4,6,5],[1,4],[1],[[]],20,<[],[2,7,1]>,[[300411551668456832213,-101384977655340185472],[-335393594609281887885,101384977655340185472],[92264852369621443470,0],[-44290384677448997930,0],[4331296745359811600,-23117464729025232258],[-17323721496707201467,23117464729025232258]]>,<37,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-5344299782182236184768045578462,3835721596089610588577597510794,1]>,[[-3835721596089610588577597510784,-1],[10,1],[-603405507593865364695543068863,-226263794372597064302433168795],[-3692635731492779686973585722059,226263794372597064302433168795],[962286260220061733197133564545,296713154699902927657057606500],[7169476574956193907049592737152,-296713154699902927657057606500]]>*] [x,x^2-222,x^2-x-46,x^2-30,x^3-x^2-38*x-18,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,11,37],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*3*37,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,11,37],[7,7,3,3,3,7],1,[1.000000000,0.7647262465,0.9398982425],<"notfaithful",0>,[6,3]>,<1,5*37,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11,37],[1,2,7,2,1,7],1,[1.000000000,1.444758181,1.192382892],<"notfaithful",0>,[6,3]>,<1,2^3*3*5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11,37],[7,7,7,1,2,1],1,[1.000000000,1.127932331,1.021096493],<"notfaithful",0>,[6,3]>,<2,2^3*3*5^2*37,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7,11,37],[7,7,8,3,3,7],1,[1.000000000,2.457418334,1.484227813],<"notfaithful",0>,[6,3]>,<2,2^3*3*5^2*37,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11,37],[7,8,9,3,3,7],1,[1.000000000,1.411551988,1.192094085],<"2.2e3_3_5e2_37.6t3.16",1>,[6,3]>]
