x^2-x-4998 19993 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[60],[-59]] 1 [1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<19993,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[99925014,19993,1]>,[[-9996,-1],[9997,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[19993],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,19993,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[19993],[3],1,[1.000000000,3.035879447,1.476860893],<"1.19993.2t1.1",1>,[2,1]>]
x^3-x^2-3584*x+76864 10753^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 9 [[-48189],[779702],[-731512]] 1 [1,2,1,3,3,3,1,1,2,1,2,2,1,2,1,3,1,2,1,1,1,3,3,3,1,2,2,3,3,3,1,3,1,3,2,1,2,1,3,3,2,2,3,1,2,3,3,1,1,1,2,2,3,3,1,2,3,2,1,2,1,2,2,2,3,1,1,2,3,3,3,3,3,1,3,2,1,1,2,1,3,2,3,3,3,1,1,1,1,2,1,3,2,3,1,1,1,1,2,1,3,1,3,1,2,1,1,1,2,1,1,3,1,2,3,3,3,2,2,3,2,2,3,3,3,2,3,3,3,1,2,1,3,3,3,1,1,1,3,2,2,2,2,2,3,3,2,2,2,3,3,1,1,2,2,1,2,2,2,3,2,2,2,1,3,3,3,1] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x+172048,2>,<x-172048,3>]*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[344513,26408,22296]>,<10753,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[368370596416,154165761,21506,1]>,[[3222316,17379662063869108569699329460147019822573125287289408246645613444944401440930,-2482808866267015509957047065735288546081875041041344035235087634992057348576],[-3229484,-17379662063869108569699329460147019822573125287289408246645613444944401440931,2482808866267015509957047065735288546081875041041344035235087634992057348576],[7169,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,10753],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,10753,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,10753],[1,4],0,[0.9905631386-0.1370571719*i,2.029232767+0.1059783123*i,1.293667586+0.08324487445*i],<"1.10753.3t1.1",1>,[3,1]>,<1,10753,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,10753],[1,4],0,[0.9905631386+0.1370571719*i,2.029232767-0.1059783123*i,1.293667586-0.08324487445*i],<"1.10753.3t1.1",2>,[3,1]>]
x^3-12*x-83 -3^3*11*67 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 37 x-1 5 [[-16726915],[3704620],[13022295]] 2 [2,1,3,3,1,3,3,2,2,3,2,1,2,3,2,3,2,1,1,2,2,1,1,2,2,2,3,1,3,3,2,3,3,1,1,2,3,1,3,3,3,1,1,2,2,3,2,3,1,2,2,2,2,3,2,3,2,1,2,2,2,3,2,3,2,2,2,1,2,2,1,3,2,1,2,3,2,3,3,3,2,3,3,2,2,1,2,2,3,2,2,1,2,3,2,2,2,1,2,3,1,1,2,1,2,2,1,2,1,2,2,2,2,3,2,1,3,1,3,3,2,3,2,1,1,2,3,2,2,3,1,3,3,2,1,3,2,3,2,2,3,3,3,3,3,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,2,3,2,2,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,6,6,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[2,3,1],[1,3,2]],[[2,3,1]]],20,<[],[200549535,-1438956045,-435551502,-1650653433,961340574,-784446432,1]>,[[413327837,-337646064,117576846,158795634,369934373,189628935],[-251257042,215317302,249866418,294766902,125994173,226725113],[-162070795,122328762,19977225,321278442,278912432,358486930]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[216121684456829829887,-285415232920622008644,1]>,[[-285415232920622008648,0],[285415232920622008646,-1],[2,1]]>,<67,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-753718168032722054263195096152698555,463458355365193204615994555124292846,1]>,[[463458355365193204615994555124292716,0],[-463458355365193204615994555124292781,-1],[65,1]]>*] [x,x^2-x+553,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,11,67],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*11*67,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,11,67],[4,4,4],1,[1.000000000,1.068994533,0.8554834113],<"notfaithful",0>,[3,2]>,<2,3^3*11*67,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,11,67],[4,5,5],1,[1.000000000,0.9684525838,1.002880376],<"2.3e3_11_67.3t2.1",1>,[3,2]>]
x^4-2*x^3-4*x^2+5*x-11 -3^2*5*23^2*31 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 5 [[633677],[-555742],[555743],[-633676]] 4 [5,3,4,5,4,2,1,3,3,5,4,3,3,3,5,2,3,5,5,3,1,5,2,4,5,3,5,4,3,4,2,3,2,4,1,4,5,4,3,5,5,5,1,4,3,5,1,1,4,5,5,5,5,4,5,1,5,4,1,2,5,4,4,3,3,5,4,3,3,1,3,2,3,5,3,2,4,4,4,4,1,3,1,3,2,5,5,3,5,1,4,2,1,5,4,4,5,2,3,1,4,2,4,4,5,4,3,5,3,4,4,3,4,5,5,4,3,3,5,1,3,1,1,5,2,1,5,5,5,5,4,1,3,3,5,3,1,3,1,5,1,5,2,1,4,2,4,5,4,3,4,4,2,5,5,4,3,5,5,4,3,1,1,2,4,2,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+5,2>,<x^2-12*x+191,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-713447805,1263241692],[320100336,320100339],[1,0]]>,[[[-320100336,-320100338],[-1,0]],[[0,1],[1,0]],[[1,-1],[-1,0]],[[320100337,320100338],[1,0]]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[-32072848706915,0],[5,0],[1,0]]>,[[[-45878316410121,-46781016115217],[0,0]],[[45878316410122,46781016115217],[0,0]],[[-2,0],[-1,0]],[[3,0],[1,0]]]>,<23,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,21,1]>,[[-724507983107849550832631414,-717764488379468274679208008],[-169233897362595197742742519,-343004339050644560341955490],[1,0]]>,[[[169233897362595197742742539,343004339050644560341955505],[-1,0]],[[20,15],[1,0]],[[-19,-15],[-1,0]],[[-169233897362595197742742538,-343004339050644560341955505],[1,0]]]>,<31,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,29,1]>,[[32030110636438570846166821318,0],[31,0],[1,0]]>,[[[130174264339732675692186517122,263794632609978291509722125926],[0,0]],[[-130174264339732675692186517121,-263794632609978291509722125926],[0,0]],[[-15,0],[-1,0]],[[16,0],[1,0]]]>*] [x,x^2-x-17,x^2-x+39,x^2-x+2674,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,23,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,23,31],[6,1,6,1],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[4,3]>,<1,5*31,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,23,31],[1,6,1,6],1,[1.000000000,1.009355177,0.8874743248],<"notfaithful",0>,[4,3]>,<1,3*5*23*31,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,23,31],[6,6,6,6],1,[1.000000000,2.430241681,1.359650830],<"notfaithful",0>,[4,3]>,<2,3*5*23*31,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[3,5,23,31],[6,6,6,6],1,[1.000000000,0.4489754874,0.8074134026],<"2.3_5_23_31.4t3.1",1>,[4,3]>]
x^4-x^3-8*x^2+30*x+3 -3^2*5*23^2*31 2 1 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 6 [[693266],[583940],[1713239],[1836365]] 4 [5,1,1,5,4,1,1,3,2,5,4,3,3,3,5,2,3,5,5,3,2,5,2,4,5,3,5,4,3,4,1,3,2,4,2,4,5,4,3,5,5,5,2,4,3,5,1,2,4,5,5,5,5,4,5,1,5,4,2,1,5,4,4,3,3,5,4,3,3,1,3,1,3,5,3,2,4,4,4,4,2,3,2,3,2,5,5,3,5,2,4,1,2,5,4,4,5,1,3,1,4,2,4,4,5,4,3,5,3,4,4,3,4,5,5,4,3,3,5,2,3,2,1,5,2,2,5,5,5,5,4,1,3,3,5,3,1,3,1,5,1,5,1,1,4,1,4,5,4,3,4,4,1,5,5,4,3,5,5,4,3,1,2,1,4,2,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-39,2>,<x^2-43*x+501,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-912749532,-232560804,1]>,[[232560804,-1],[0,1],[-891697729,-270563737],[659136926,270563737]]>,<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[5,-25147610277455,1]>,[[-17223548443272,0],[-7924061834184,0],[6074123949331,-1],[1,1]]>,<23,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[5,21,1]>,[[-543850859821493556456498887,126518431848754969350391102],[-728386498701460011922923426,257516682282639302278558787],[1,0]]>,[[[728386498701460011922923440,-257516682282639302278558772],[-1,0]],[[14,15],[1,0]],[[-305721262748802866617090508,681593245234810228156291605],[-29369021271733256040456353,-35834899949992057754341855]],[[-422665235952657145305832945,-424076562952170925877732848],[29369021271733256040456353,35834899949992057754341855]]]>,<31,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,29,1]>,[[128962237091881989118027926079,0],[32030110636438570846166821132,0],[1,0]]>,[[[-317724702552844690718879108733,-277833632163863208782120470902],[0,0]],[[-322035715629799020471096671787,277833632163863208782120470902],[0,0]],[[-32030110636438570846166821106,0],[-1,0]],[[26,0],[1,0]]]>*] [x,x^2-x-17,x^2-x+39,x^2-x+2674,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,23,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,23,31],[6,1,6,1],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[4,3]>,<1,5*31,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,23,31],[1,6,1,6],1,[1.000000000,1.009355177,0.8874743248],<"notfaithful",0>,[4,3]>,<1,3*5*23*31,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,23,31],[6,6,6,6],1,[1.000000000,2.430241681,1.359650830],<"notfaithful",0>,[4,3]>,<2,3*5*23*31,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[3,5,23,31],[6,6,7,7],1,[1.000000000,1.644389119,1.118550393],<"2.3_5_23_31.4t3.2",1>,[4,3]>]
x^4-2*x^3+18*x^2-17*x-83 -3^2*5*23^2*31 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 53 x-1 5 [[69391102],[-17891721],[17891722],[-69391101]] 4 [5,3,1,5,4,2,2,3,1,5,4,3,3,3,5,1,3,5,5,3,1,5,1,4,5,3,5,4,3,4,2,3,1,4,2,4,5,4,3,5,5,5,2,4,3,5,1,1,4,5,5,5,5,4,5,2,5,4,1,1,5,4,4,3,3,5,4,3,3,1,3,1,3,5,3,1,4,4,4,4,2,3,2,3,2,5,5,3,5,1,4,1,1,5,4,4,5,1,3,1,4,1,4,4,5,4,3,5,3,4,4,3,4,5,5,4,3,3,5,2,3,1,2,5,2,2,5,5,5,5,4,2,3,3,5,3,2,3,2,5,1,5,2,2,4,1,4,5,4,3,4,4,2,5,5,4,3,5,5,4,3,2,1,1,4,1,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-17,2>,<x^2+32*x+1651,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[4,3,2,1],[2,1,4,3]],[[1,2,3,4],[4,3,2,1],[2,1,4,3],[3,4,1,2]],[2,1,4,3],[1,3,3,2],[1],[[[4,3,2,1]]],20,<<[],[2,2,1]>,[[881258577,620849457],[-748361826,-748361829],[1,0]]>,[[[-1,0],[-1,0]],[[-26479150,-26479149],[-1,0]],[[2,0],[1,0]],[[26479151,26479149],[1,0]]]>,<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[851114480145,5,1]>,[[-22035557291091,0],[22035557291092,0],[-2,-1],[3,1]]>,<23,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[286942852351084058665264517,-745729387743430065062740883,1]>,[[745729387743430065062740898,-1],[15,1],[-14,-1],[-745729387743430065062740897,1]]>,<31,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,29,1]>,[[-96090331909315712538500462993,0],[31,0],[1,0]]>,[[[66722604634940246900451531246,-157554775602196395877658453404],[0,0]],[[-66722604634940246900451531245,157554775602196395877658453404],[0,0]],[[-15,0],[-1,0]],[[16,0],[1,0]]]>*] [x,x^2-x-17,x^2-x+39,x^2-x+2674,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,23,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,23,31],[6,1,6,1],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[4,3]>,<1,5*31,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,23,31],[1,6,1,6],1,[1.000000000,1.009355177,0.8874743248],<"notfaithful",0>,[4,3]>,<1,3*5*23*31,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,23,31],[6,6,6,6],1,[1.000000000,2.430241681,1.359650830],<"notfaithful",0>,[4,3]>,<2,3*5*23*31,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[3,5,23,31],[6,7,7,6],1,[1.000000000,0.6394936694,0.8676225488],<"2.3_5_23_31.4t3.3",1>,[4,3]>]
x^4-x^3-9*x^2-73*x-53 -3^2*5*23^2*31 2 1 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 7 [[28725518],[-17794694],[22737813],[29079881]] 4 [5,1,4,5,4,1,2,3,1,5,4,3,3,3,5,1,3,5,5,3,2,5,1,4,5,3,5,4,3,4,1,3,1,4,1,4,5,4,3,5,5,5,1,4,3,5,1,2,4,5,5,5,5,4,5,2,5,4,2,2,5,4,4,3,3,5,4,3,3,1,3,2,3,5,3,1,4,4,4,4,1,3,1,3,2,5,5,3,5,2,4,2,2,5,4,4,5,2,3,1,4,1,4,4,5,4,3,5,3,4,4,3,4,5,5,4,3,3,5,1,3,2,2,5,2,1,5,5,5,5,4,2,3,3,5,3,2,3,2,5,1,5,1,2,4,2,4,5,4,3,4,4,1,5,5,4,3,5,5,4,3,2,2,2,4,1,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+65,2>,<x^2+163*x+6991,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-156673077,213084261,1]>,[[-523008677,91007336],[-2,296413153],[-2,3],[135588193,129140160]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[851114480135,0],[32072848706920,0],[1,0]]>,[[[16045590399275,23846440933064],[0,0]],[[16027258307644,-23846440933064],[0,0]],[[-32072848706919,0],[-1,0]],[[1,0],[1,0]]]>,<23,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-162700284893938562377325453,496768167787107179697613027,1]>,[[-496768167787107179697613018,-1],[9,1],[-693476936104820159659667332,-8777560789463134105854494],[-525910727442659003566614859,8777560789463134105854494]]>,<31,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,29,1]>,[[225052569001197701656528389320,0],[32030110636438570846166821132,0],[1,0]]>,[[[-297418441344670964832703954197,279531375218009971239940658322],[0,0]],[[329448551981109535678870775278,-279531375218009971239940658322],[0,0]],[[-32030110636438570846166821106,0],[-1,0]],[[26,0],[1,0]]]>*] [x,x^2-x-17,x^2-x+39,x^2-x+2674,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,23,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,23,31],[6,1,6,1],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[4,3]>,<1,5*31,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,23,31],[1,6,1,6],1,[1.000000000,1.009355177,0.8874743248],<"notfaithful",0>,[4,3]>,<1,3*5*23*31,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,23,31],[6,6,6,6],1,[1.000000000,2.430241681,1.359650830],<"notfaithful",0>,[4,3]>,<2,3*5*23*31,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[3,5,23,31],[6,7,6,7],1,[1.000000000,1.101532593,1.024618193],<"2.3_5_23_31.4t3.4",1>,[4,3]>]
