x^2-802 2^3*401 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[118],[-118]] 1 [1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-802,0,1]>,[[0,1],[0,262143]]>,<401,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-802,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,401],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*401,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,401],[3,3],1,[1.000000000,1.426383858,1.098972999],<"1.2e3_401.2t1.2",1>,[2,1]>]
x^4-2*x^3-287*x^2+194*x+19391 2^6*17*41*449 4 0 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 7 [[-5259015055],[12609708745],[3447755577],[-10798449265]] 1 [3,5,5,2,3,3,4,3,4,5,1,3,1,5,2,5,3,5,5,4,1,4,5,4,1,5,4,3,5,2,1,3,4,3,3,2,3,3,1,3,3,3,4,1,5,2,5,4,3,5,4,2,1,3,2,4,5,1,3,1,3,5,5,4,4,5,5,4,3,3,4,1,4,5,5,1,5,5,1,1,3,5,4,2,1,5,1,4,5,4,3,4,2,5,3,4,3,2,5,5,3,3,5,4,3,4,3,4,4,4,1,3,2,3,4,4,3,2,3,3,3,1,5,5,3,3,5,4,1,5,5,2,4,5,2,1,5,5,3,1,5,5,4,5,5,1,5,4,3,2,3,2,3,1,5,2,1,4,4,3,5,1,2,3,1,2,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+378,2>,<x^2-386*x-275704,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-410512,-458254],[432604,-183364],[1,0]]>,[[[0,1],[1,0]],[[91684,183365],[262143,0]],[[-4401,219203],[247909,201261]],[[-87281,121719],[14235,60883]]]>,<17,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,16,1]>,[[1418708337349922403078014,0],[621139010588222429002481,0],[1,0]]>,[[[583291738672224794156048,-1235982035405102215793648],[0,0]],[[37847271915997634846411,1235982035405102215793648],[0,0]],[[-621139010588222429002469,0],[-1,0]],[[12,0],[1,0]]]>,<41,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-84354830935809755687030168025284,-19526818118908517006128740819346,1]>,[[-61263970631017269939287297580248,0],[41737152512108752933158556760886,0],[19526818118908517006128740819355,-1],[9,1]]>,<409,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[5085616515039211348994252213898081781125476924777379,-4175771898134656026760950261870730889178501267764176,-9823987755568313381175940780423868322593447817626,-19048545053881397818009408751288462424863156010106]>,<449,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[12756184859076561380066886095693819993726544831146319,20997008945613590571233558903617064559470527330766971,1]>,[[-42570858321676178806178124745315071131094151722914054,0],[-47330925902457731570709960406683369363137737383535394,0],[-20997008945613590571233558903617064559470527330766761,-1],[210,1]]>*] [x,x^2-2,x^2-x-78238,x^2-625906,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,41,409,449],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,17,41,409,449],[6,1,1,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,17*41*449,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,17,41,409,449],[1,6,6,1,6],1,[1.000000000,1.770314110,1.195661658],<"notfaithful",0>,[4,3]>,<1,2^3*17*41*449,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,17,41,409,449],[6,6,6,1,6],1,[1.000000000,1.905015773,1.177485253],<"notfaithful",0>,[4,3]>,<2,2^3*17*41*449,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,17,41,409,449],[6,6,7,1,7],1,[1.000000000,0.4752437115,0.7570067880],<"2.2e3_17_41_449.4t3.2",1>,[4,3]>]
x^3-x^2-2984*x-55376 7^2*1279^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 9 [[-881194],[-957088],[-114842]] 1 [1,2,1,1,3,3,1,2,1,2,2,3,2,1,3,3,1,3,1,1,1,1,3,3,2,1,2,1,1,3,1,3,3,3,2,3,2,3,3,2,2,2,3,2,1,2,2,1,1,3,1,1,1,1,1,3,2,1,3,1,2,2,3,3,1,1,1,1,3,3,1,3,1,3,1,3,2,3,1,1,1,1,2,2,2,3,1,3,1,3,3,2,1,2,3,2,2,2,2,3,2,2,3,3,1,1,2,1,3,1,1,1,2,2,3,3,1,2,3,3,1,3,3,1,3,2,2,2,2,1,3,2,3,2,1,2,1,1,1,2,2,2,2,1,1,3,2,3,3,2,1,2,3,3,2,2,2,1,1,3,2,1,2,2,2,1,2,2] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x+143248,2>,<x-143248,3>]*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-492999,2796,31452]>,<7,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[-70196,-2919,14,1]>,[[19948066574402867,-2137292847257466,-4987016643600750],[-19948066574402871,2137292847257465,4987016643600750],[5,1,0]]>,<1279,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[617322140,2178137,2558,1]>,[[-34304484559973616395207056638307444928247177570296455573541832,-33526665910842080136050680842755516935347124286841727495705,-6705333182168416027210136168551103387069424857368345499120],[34304484559973616395207056638307444928247177570296455573540980,33526665910842080136050680842755516935347124286841727495704,6705333182168416027210136168551103387069424857368345499120],[853,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,1279],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,7*1279,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,7,1279],[1,4,4],0,[0.9885282442+0.1510361228*i,2.032924552+0.2898471408*i,1.300847653+0.1065674896*i],<"1.7_1279.3t1.1",1>,[3,1]>,<1,7*1279,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,7,1279],[1,4,4],0,[0.9885282442-0.1510361228*i,2.032924552-0.2898471408*i,1.300847653-0.1065674896*i],<"1.7_1279.3t1.1",2>,[3,1]>]
x^3-x^2-2984*x+43107 7^2*1279^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 31 x-1 6 [[131331882],[135850272],[-267182153]] 1 [2,1,2,1,2,3,3,3,2,2,1,1,2,1,1,2,3,1,3,1,3,2,3,1,2,3,3,2,3,3,1,1,2,3,3,2,1,1,3,3,1,2,1,1,1,1,2,1,3,1,2,1,3,1,2,2,1,2,2,1,1,2,3,2,2,2,2,1,2,3,3,1,3,1,1,1,1,1,2,3,1,1,1,2,3,1,1,1,1,3,1,1,3,2,1,2,3,1,3,1,2,1,2,1,3,3,2,2,2,1,2,3,2,1,3,2,1,1,1,3,3,3,1,3,1,2,3,3,2,2,2,2,1,2,2,2,3,3,1,1,2,3,1,1,3,3,2,2,1,3,2,2,3,1,1,2,3,2,1,2,3,1,2,3,1,3,1,1] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-241731,2>,<x+241731,3>]*]] [*<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-1578074361,-50058964,-50688793]>,<7,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[28287,-2919,14,1]>,[[-35463229465605405,5488356941105588,-1688725212647873],[35463229465605401,-5488356941105589,1688725212647873],[5,1,0]]>,<1279,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[617420623,2178137,2558,1]>,[[20328583442947328234196774304182189587109438560175677376914563,-47682369295419847304605412754141179641382576763508234660345,31788246196946564869736941836094119760921717842338823106939],[-20328583442947328234196774304182189587109438560175677376915415,47682369295419847304605412754141179641382576763508234660344,-31788246196946564869736941836094119760921717842338823106939],[853,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,1279],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,7*1279,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,7,1279],[2,1,4,4],0,[0.2427814265+0.9700810167*i,0.8522261342+0.4329696074*i,0.9294594205+0.2112702727*i],<"1.7_1279.3t1.2",1>,[3,1]>,<1,7*1279,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,7,1279],[2,1,4,4],0,[0.2427814265-0.9700810167*i,0.8522261342-0.4329696074*i,0.9294594205-0.2112702727*i],<"1.7_1279.3t1.2",2>,[3,1]>]
x^3-x^2-3664*x-74101 10993^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 10 [[-4099554],[638202],[3461353]] 1 [2,3,1,3,3,3,3,1,2,2,2,1,1,1,3,2,3,3,2,1,1,1,1,1,3,1,1,2,2,1,3,3,1,2,1,1,3,1,3,1,3,2,1,2,3,2,1,2,3,1,1,2,2,1,3,3,1,1,1,3,1,1,3,1,3,1,3,1,1,1,1,2,3,3,1,3,3,2,2,2,1,3,3,2,3,2,2,2,2,3,2,2,3,1,3,1,1,1,1,2,3,2,1,3,3,1,3,2,2,1,3,2,2,2,2,3,1,2,1,1,3,1,3,2,3,1,2,2,1,3,2,2,2,1,3,3,2,1,2,2,1,2,3,1,2,3,3,1,3,3,3,2,1,3,1,2,2,1,3,3,3,1,1,3,2,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-208867,2>,<x+208867,3>]*]] [*<19,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[5162210706571759101223076,973218579098227546208218,-200170318689045880059356]>,<10993,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[393591030491,161124401,21986,1]>,[[-244719737681820515173553824935016246065869208643717120213392925806343067734718562,-12720808705894427111983149013528933792458536400759814438455272877875170834569,-22261415235315247445970510773675634136802438701329675267296727536281548961842],[244719737681820515173553824935016246065869208643717120213392925806343067734711234,12720808705894427111983149013528933792458536400759814438455272877875170834568,22261415235315247445970510773675634136802438701329675267296727536281548961842],[7329,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,19,10993],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,10993,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,19,10993],[2,1,4],0,[0.3524569036-0.9358280457*i,0.7286878446-0.1109893562*i,0.8419216591+0.05870673387*i],<"1.10993.3t1.1",1>,[3,1]>,<1,10993,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,19,10993],[2,1,4],0,[0.3524569036+0.9358280457*i,0.7286878446+0.1109893562*i,0.8419216591-0.05870673387*i],<"1.10993.3t1.1",2>,[3,1]>]
x^5-x^4+28*x^3+44*x^2-176*x-832 3^2*10313^2 1 2 10 "D10" [[2,1,4,3,5],[5,4,3,2,1]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,4,3,5]>,<5,2,[4,5,2,3,1]>,<5,2,[3,1,5,2,4]>] [[1,1,1,1,1],[1,2,2],[5]] 19 x^2+18*x+2 8 [[5375060427,-7521449014],[-7589662597,0],[-7157364561,3127642179],[4892638351,7521449014],[4479328381,-3127642179]] 2 [2,1,3,3,3,1,4,2,2,3,2,4,4,3,4,4,3,3,4,2,2,2,2,2,1,1,1,2,2,2,3,4,2,2,3,3,4,2,2,2,2,3,1,4,4,2,4,4,1,2,1,2,4,2,4,4,1,2,3,4,2,2,4,2,4,2,2,2,2,3,2,4,4,2,4,1,4,3,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,3,2,2,2,4,3,3,1,4,2,2,2,2,4,2,2,4,1,4,2,2,2,2,4,3,2,2,2,2,4,3,1,3,1,1,3,1,1,2,2,2,2,2,2,2,1,2,2,3,4,2,2,2,3,2,3,3,2,4,4,2,3,2,2,2,3,2,1,4,2,3,2,2,3,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+95044608,4>,<x-95044608,3>]*]] [*<2,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[140745,0],[18544,-10932],[29476,10932],[-4438,-336],[-4102,336]]>,<3,2,2,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[2,1,3,5,4]]],20,<[],[459669579,-1098179103,1]>,[[1098179105,-1],[2,1],[-175647974,0],[-104418692,555026060],[344149027,-555026060]]>,<10313,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[58667170588598644043475086276712936650467931569064219418448887192452783445366071,-73511016968845641429121069249424949294069769534266642870397644779099294478809263,1]>,[[-54429644273924114243662891999331086180292335457921366272730912142803058391635874,0],[73511016968845641429121069249424949294069769534266642870397644779099294478818671,-1],[9408,1],[-612024587481004708822073456626937505433114904683441046145727305532952214408925,6551208352934645227292523818419410901105097074123261063414783183057587181597],[-18469348107440522476636103793466925608344319171661835551521005330763283872783279,-6551208352934645227292523818419410901105097074123261063414783183057587181597]]>*] [x,x^2-x+7735,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,10313],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,3*10313,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,10313],[2,5,5],1,[1.000000000,1.250243993,0.8644152698],<"notfaithful",0>,[5,2]>,<2,3*10313,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,10313],[2,5,5],1,[1.000000000,1.215472521,1.087874792],<"2.3_10313.5t2.1",1>,[5,2]>,<2,3*10313,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,10313],[2,5,5],1,[1.000000000,2.418664660,1.255272365],<"2.3_10313.5t2.1",2>,[5,2]>]
