x^4 - 2*x^3 + x^2 + 2
x^4 - 2*x^3 + 5*x^2 - 2*x + 1
x^4 - 2*x^3 - 6*x^2 + 7*x + 13
x^4 - x^3 - 2*x^2 + 2*x + 4
x^4 - x^3 + x^2 + 4*x + 2
x^4 - x^3 - 7*x^2 + 4*x + 16
x^4 - 2*x^3 + 7*x^2 - 6*x + 10
x^4 - x^3 - 5*x^2 + 2*x + 4
x^4 - 3*x^2 - 2
x^4 - x^3 - 2*x + 4
x^4 + x^2 - 6*x + 9
x^4 - 2*x^3 - 3*x^2 + 4*x + 8
x^4 - 2*x^3 - 4*x^2 + 4*x + 10
x^4 - x^3 + x^2 - 6*x - 4
x^4 - x^2 - 6*x + 10
x^4 - x^3 + 9*x^2 - 4*x + 16
x^4 - x^3 - 6*x^2 - x + 19
x^4 - x^3 - x^2 - 5*x - 5
x^4 - x^3 - 7*x^2 + x + 19
x^4 - 2*x^3 - 4*x^2 + 5*x + 5
x^4 - 2*x^2 + 10
x^4 - 6*x^2 + 10
x^4 - 2*x^3 + 4*x^2 - 3*x + 4
x^4 - 2*x^3 + 3*x^2 - 2*x + 3
x^4 - 2*x^3 - 3*x^2 + 2*x + 1
x^4 - 3*x^2 - 1
x^4 - x^3 - 7*x^2 + 7*x + 19
x^4 - 2*x^3 + 10*x^2 - 9*x + 21
x^4 - x^3 + 5*x^2 - 3*x + 9
x^4 - 8*x^2 + 19
x^4 + 8*x^2 + 19
x^4 - x^3 + 3*x^2 + 3*x + 2
x^4 - x^3 - 6*x^2 + 8*x + 19
x^4 - x^3 - 8*x^2 + 3*x + 21
x^4 - x^3 + x^2 - 2*x + 4
x^4 - 2*x^3 - 4*x^2 + 2*x + 13
x^4 - x^3 - 8*x^2 + 6*x + 21
x^4 - 5*x^2 - 4*x + 13
x^4 - 2*x^3 - 5*x^2 + 6*x + 10
x^4 - 2*x^3 + 3*x^2 + 4*x - 4
x^4 - 9*x^2 + 21
x^4 - 2*x^3 - 7*x^2 + 8*x + 19
x^4 - 2*x^2 + 3
x^4 + 2*x^2 + 3
x^4 - 3*x^2 - 6*x + 13
x^4 - x^3 + 10*x^2 - 6*x + 21
x^4 - x^3 + 2*x^2 + 6*x - 9
x^4 + x^2 - 6*x + 1
x^4 - 2*x^3 - x^2 + 2*x - 2
x^4 - 4*x^2 + 13
x^4 - 2*x^3 - 8*x^2 + 9*x + 21
x^4 - 2*x^3 - 6*x + 17
x^4 - x^3 - 9*x^2 + 5*x + 25
x^4 - x^3 - 2*x^2 + 8*x - 11
x^4 - x^3 + 5*x^2 - 5*x + 4
x^4 - x^3 - 8*x^2 + 27
x^4 - 3*x^2 - 9
x^4 - x^3 + 6*x^2 - x + 11
x^4 - 2*x^3 - x^2 + 2*x + 3
x^4 - 2*x^3 - x^2 + 6
x^4 - 2*x^3 + 11*x^2 - 10*x + 28
x^4 - 2*x^3 + 8*x^2 - 7*x + 11
x^4 - 2*x^3 - 5*x^2 + 6*x + 13
x^4 - x^3 - 9*x^2 + 2*x + 28
x^4 - 2*x^3 + 6*x^2 - 5*x + 2
x^4 - 2*x^3 - 2*x^2 + 3*x + 4
x^4 - x^3 + 7*x - 11
x^4 - x^3 + 11*x^2 - 5*x + 25
x^4 - 2*x^3 + 9*x^2 - 8*x + 17
x^4 - 2*x^3 + 4*x^2 - 3*x - 9
x^4 - x^3 + 5*x - 1
x^4 - x^3 - 8*x^2 + 9*x + 27
x^4 - 2*x^3 - 4*x^2 + 18
x^4 - x^3 - x^2 + 2*x + 4
x^4 + 10*x^2 + 28
x^4 - 2*x^3 - x^2 - 4*x - 2
x^4 - 10*x^2 + 28
x^4 - 2*x^3 + 12*x^2 - 11*x + 31
x^4 + 5*x^2 - 3
x^4 + x^2 - 8*x + 16
x^4 - x^3 + 11*x^2 - 8*x + 28
x^4 - x^3 - 5*x^2 - x + 1
x^4 - x^3 - 10*x^2 + 4*x + 31
x^4 - 2*x^3 - 8*x^2 + 9*x + 27
x^4 - x^3 + 4*x^2 + x + 1
x^4 - x^2 - 8*x + 17
x^4 - 5*x^2 - 6*x + 18
x^4 - 2*x^3 + x - 11
x^4 - x^3 + 2*x^2 - 7*x + 7
x^4 - x^3 - 3*x^2 - x + 8
x^4 - x^3 + 11*x^2 - 2*x + 28
x^4 - x^3 - 10*x^2 + 7*x + 31
x^4 - 2*x^2 - 4*x + 6
x^4 - 6*x^2 - 4*x + 2
x^4 - 8*x^2 + 17
x^4 - x^2 - 11
x^4 + 7*x^2 + 11
x^4 - 7*x^2 + 11
x^4 - 2*x^3 - 9*x^2 + 10*x + 28
x^4 + 11*x^2 + 31
x^4 - 11*x^2 + 31
x^4 - 2*x^3 + 2*x^2 - x - 11
x^4 - x^3 - 4*x + 5
x^4 - 2*x^3 - x^2 + 2*x + 17
x^4 - x^3 + 6*x^2 - 2*x + 4
x^4 - x^3 - 6*x + 8
x^4 - x^3 - 7*x^2 + 3*x + 9
x^4 - 2*x^3 + x^2 - 6*x - 1
x^4 - 2*x^2 - 2
x^4 - 6*x^2 + 18
x^4 + 2*x^2 - 2
x^4 - 2*x^3 + 5*x^2 - 2*x + 7
x^4 - 2*x^3 + 3*x^2 + 4*x + 2
x^4 - x^3 + 12*x^2 - 4*x + 31
x^4 + 3*x^2 - 6*x + 6
x^4 - 2*x^3 - 3*x^2 + 4*x + 1
x^4 - x^3 + 2*x^2 - 9*x - 9
x^4 - 2*x^3 + 2*x^2 - x + 8
x^4 - 2*x^3 - 10*x^2 + 11*x + 31
x^4 - 2*x^3 - 7*x^2 + 8*x + 17
x^4 - 3*x^2 - 8*x + 20
x^4 - 2*x^3 + 6*x^2 - 5*x + 3
x^4 - x^3 - 2*x^2 - 7*x - 11
x^4 - x^3 - 10*x^2 + x + 37
x^4 - x^3 - 11*x^2 + 6*x + 36
x^4 - 2*x^3 - 5*x^2 + 6*x + 18
x^4 - 2*x^3 + 5*x^2 - 4*x - 4
x^4 - 2*x^3 - 6*x^2 + 7*x + 11
x^4 - 2*x^3 + 13*x^2 - 12*x + 39
x^4 - x^3 - 8*x^2 + x + 11
x^4 - x^3 + 7*x^2 - 4*x + 16
x^4 - x^3 - 8*x - 11
x^4 - x^3 - 10*x^2 + 10*x + 37
x^4 - x^3 - 11*x^2 + 3*x + 39
x^4 + 11*x^2 + 37
x^4 - 2*x^3 + 6*x^2 - 5*x + 8
x^4 - x^3 - 9*x^2 + 11*x + 37
x^4 - 2*x^3 - 3*x^2 + 4*x + 20
x^4 - x^3 + 2*x + 4
x^4 - 3*x^2 + 6
x^4 - x^3 + 13*x^2 - 6*x + 36
x^4 - 2*x^3 - 4*x^2 - 2*x + 25
x^4 - 2*x^3 - 8*x + 26
x^4 - x^3 + 4*x^2 - 6*x + 3
x^4 - 2*x^3 + 5*x^2 - 4*x - 3
x^4 - 2*x^3 - 2*x^2 + 3*x - 2
x^4 - x^3 - 11*x^2 + 9*x + 39
x^4 - 2*x^3 + x^2 + 7
x^4 + 12*x^2 + 39
x^4 - 3*x^2 - 6*x - 3
x^4 - 12*x^2 + 39
x^4 - 2*x^3 + 3*x^2 - 2*x - 2
x^4 - 2*x^3 - 7*x^2 + 8*x + 20
x^4 - 2*x^3 + 7*x^2 - 4*x + 4
x^4 - 2*x^3 + 7*x^2 - 6*x + 7
x^4 - x^3 + 12*x^2 - x + 37
x^4 - x^3 - 8*x^2 + 6*x + 11
x^4 - x^3 + 13*x^2 - 9*x + 39
x^4 + x^2 + 3
x^4 - x^2 + 3
x^4 - x^3 - 3*x^2 - 2*x + 4
x^4 - 4*x^2 - 8*x - 7
x^4 - 7*x^2 - 6*x + 25
x^4 - x^3 + 13*x^2 - 3*x + 39
x^4 - x^3 + 3*x^2 + 8*x - 16
x^4 - x^3 - 12*x^2 + 8*x + 43
x^4 - x^3 + 8*x^2 - 7*x + 19
x^4 - 2*x^3 + 11*x^2 - 10*x + 26
x^4 - 5*x^2 - 8*x + 25
x^4 - 2*x^3 - 11*x^2 + 12*x + 39
x^4 - x^3 + x^2 + 2*x + 4
x^4 - 4*x^2 + 6
x^4 + 4*x^2 + 6
x^4 + 13*x^2 + 43
x^4 - 13*x^2 + 43
x^4 - 2*x^3 + 9*x^2 - 8*x + 8
x^4 - 2*x^3 + 5*x^2 + 2*x + 3
x^4 - x^3 - 3*x^2 + 11*x - 19
x^4 - 2*x^2 - 11
x^4 + 2*x^2 - 11
x^4 - x^3 + 3*x + 9
x^4 - x^3 + 2*x^2 + 2*x + 4
x^4 - x^3 + 14*x^2 - 8*x + 43
x^4 - 2*x^3 + x + 3
x^4 + x^2 - 10*x + 25
x^4 - 2*x^3 - 8*x^2 + 8*x + 26
x^4 - x^3 - 11*x^2 + 48
x^4 - x^3 + 14*x^2 - 5*x + 43
x^4 - x^3 + 8*x^2 - 2*x + 19
x^4 - x^2 - 10*x + 26
x^4 - x^3 + 2*x^2 - 9*x + 3
x^4 - 2*x^3 - x^2 + 2*x - 7
x^4 - 2*x^3 + 14*x^2 - 13*x + 49
x^4 - 2*x^2 + 26
x^4 - 10*x^2 + 26
x^4 - 2*x^3 - 12*x^2 + 13*x + 43
x^4 - x^3 - 12*x^2 + 2*x + 49
x^4 - 2*x^3 - x^2 + 2*x + 8
x^4 - 5*x^2 - 4
x^4 - 2*x^3 + 10*x^2 - 9*x + 19
x^4 - x^2 - 6*x - 2
x^4 - 2*x^3 + x^2 - 3
x^4 - 2*x^3 + 5*x^2 - 4*x - 16
x^4 - 2*x^3 - x^2 + 2*x + 26
x^4 - x^3 - 13*x^2 + 7*x + 49
x^4 - 2*x^3 + 4*x^2 - 3*x + 8
x^4 - 3
x^4 - x^3 - 11*x^2 + 12*x + 48
x^4 - 2*x^3 - 7*x^2 + 8*x + 25
x^4 - x^3 - x^2 + 10*x - 20
x^4 - 2*x^3 - 8*x^2 + 6*x + 29
x^4 - x^3 - 12*x^2 + 11*x + 49
x^4 - 2*x^3 + 15*x^2 - 14*x + 52
x^4 - 2*x^3 + 11*x^2 - 10*x + 20
x^4 - x^3 - 13*x^2 + 4*x + 52
x^4 - x^3 + 14*x^2 - 11*x + 49
x^4 - 6*x^2 + 7
x^4 + 6*x^2 + 7
x^4 - 3*x^2 - 10*x + 29
x^4 - 2*x^3 - 3*x^2 + 4*x + 6
x^4 - 2*x^3 - 5*x^2 + 4*x + 4
x^4 - 2*x^3 + x - 3
x^4 - 2*x^3 - 4*x^2 + 5*x + 8
x^4 - 2*x^3 - 9*x^2 + 10*x + 26
x^4 - x^3 + 15*x^2 - 7*x + 49
x^4 - 2*x^3 - 11*x^2 + 12*x + 48
x^4 - x^3 - 13*x^2 + 10*x + 52
x^4 - 2*x^3 - x^2 + 2*x - 19
x^4 - 4*x^2 + 29
x^4 - x^3 + 14*x^2 - 2*x + 49
x^4 + 14*x^2 + 52
x^4 - 14*x^2 + 52
x^4 - 2*x^3 - 4*x^2 - 4*x + 34
x^4 - 2*x^3 - 4*x^2 + 2*x + 1
x^4 - 2*x^3 + 4*x^2 + 6
x^4 + 9*x^2 + 19
x^4 - 2*x^2 - 19
x^4 - 9*x^2 + 19
x^4 - 2*x^3 + 3*x^2 - 2*x - 7
x^4 - 2*x^3 + 5*x^2 + 6*x - 9
x^4 - x^3 - 9*x^2 + 4*x + 16
x^4 - x^3 + 15*x^2 - 10*x + 52
x^4 - 2*x^3 + 16*x^2 - 15*x + 57
x^4 - x^3 + 4*x^2 + 2*x + 4
x^4 - 7*x^2 - 8*x + 32
x^4 - 2*x^3 - 3*x^2 + 4*x + 29
x^4 - 2*x^3 + 3*x^2 - 2*x - 19
x^4 - 2*x^3 + 5*x^2 - 4*x + 11
x^4 - x^3 - 14*x^2 + 6*x + 57
x^4 - 8*x - 7
x^4 - x^3 + 3*x^2 - 12*x - 16
x^4 - 2*x^3 + x^2 - 20
x^4 - 2*x^3 + 4*x^2 + 2*x + 1
x^4 - 20
x^4 - 2*x^3 - 13*x^2 + 14*x + 52
x^4 - x^3 - 14*x^2 + 9*x + 57
x^4 - 2*x^3 - 9*x^2 + 10*x + 29
x^4 - 9*x^2 - 6*x + 34
x^4 - x^2 - 3
x^4 + 5*x^2 + 3
x^4 - 5*x^2 + 3
x^4 - 2*x^3 + x^2 - 8
x^4 + 15*x^2 + 57
x^4 - 2*x^3 + x^2 + 8
x^4 - 2*x^3 - 3*x^2 + 2*x + 11
x^4 - x^3 - 3*x^2 - 9*x - 19
x^4 - x^3 - 12*x^2 - x + 61
x^4 - x^3 - 13*x^2 + x + 61
x^4 - 5*x^2 - 10*x + 34
x^4 - 2*x^3 + 4*x^2 - 3*x + 5
x^4 - x^3 + 2*x^2 + 6*x + 3
x^4 - 2*x^3 + 8*x^2 - 7*x + 2
x^4 - x^3 - 5*x^2 + 14
x^4 - x^3 + 4*x^2 + 6*x + 8
x^4 - x^3 + 16*x^2 - 9*x + 57
x^4 + 6*x^2 - 4*x + 6
x^4 - 8*x + 9
x^4 - 2*x^3 - 8*x^2 + 9*x + 19
x^4 - x^3 + 9*x^2 - 5*x + 25
x^4 - 2*x^3 + 16*x^2 - 15*x + 63
x^4 - x^3 + 16*x^2 - 6*x + 57
x^4 - 2*x^3 + 2*x^2 - x - 3
x^4 - x^3 - 4*x^2 - 6*x - 3
x^4 - 2*x^3 - 3*x^2 - 2*x + 1
x^4 - 2*x^3 - 3*x^2 + 4*x - 2
x^4 - 6*x^2 + 34
x^4 - 10*x^2 + 34
x^4 + 5*x^2 - 2
x^4 - x^3 - 4*x^2 - 2*x + 4
x^4 - 2*x^3 - 7*x^2 + 8*x + 32
x^4 - 2*x^3 + 13*x^2 - 12*x + 37
x^4 - x^3 - 10*x^2 + 2*x + 19
x^4 - x^3 - 13*x^2 + 13*x + 61
x^4 - 2*x^3 - 14*x^2 + 15*x + 57
x^4 - 2*x^3 - 5*x^2 + 6*x + 7
x^4 - 2*x^3 + 3*x^2 - 2*x + 9
x^4 + 14*x^2 + 61
x^4 - x^3 + x^2 - 11*x - 19
x^4 - x^3 - 15*x^2 + 8*x + 64
x^4 - x^3 - 5*x^2 + x + 1
x^4 - x^3 - 14*x^2 + 12*x + 63
x^4 - x^3 - x^2 - 10*x - 20
x^4 + 5*x^2 + 10
x^4 - x^3 + x^2 - 6*x + 6
x^4 - x^3 + 8*x^2 - 3*x + 9
x^4 - x^3 - 2*x^2 + 9*x + 11
x^4 - 2*x^3 + 17*x^2 - 16*x + 67
x^4 - 2*x^3 - 5*x^2 + 6*x + 34
x^4 - x^3 + 16*x^2 - 12*x + 63
x^4 - 6*x^2 - 9
x^4 - x^3 - 10*x^2 + 7*x + 19
x^4 + x^2 - 12*x + 36
x^4 + 3*x^2 - 2
x^4 - 5*x^2 + 2
x^4 - 2*x^3 - 13*x^2 + 14*x + 61
x^4 - 2*x^3 - 9*x^2 + 10*x + 34
x^4 - x^2 - 12*x + 37
x^4 - 2*x^3 - 4*x^2 - 2*x + 1
x^4 - 2*x^3 - 6*x + 9
x^4 - 2*x^3 - 3*x^2 + 4*x + 11
x^4 - 12*x^2 + 37
x^4 - x^3 + 4*x^2 + 10*x - 25
x^4 - 11*x^2 - 4*x + 40
x^4 - x^3 + 16*x^2 - 3*x + 63
x^4 - x^3 + 17*x^2 - 8*x + 64
x^4 - 2*x^3 - 8*x^2 + 2*x + 41
x^4 - 3*x^2 - 7
x^4 - 2*x^3 - x^2 + 2*x + 37
x^4 - 2*x^3 - 14*x^2 + 15*x + 63
x^4 + 16*x^2 + 67
x^4 - 16*x^2 + 67
x^4 - 2*x^3 + 8*x^2 - 7*x + 14
x^4 - 2*x^3 - 3*x^2 - 6*x - 7
x^4 + 3*x^2 + 5
x^4 - x^3 + 10*x^2 - 8*x + 29
x^4 + 3*x^2 - 12
x^4 - 2*x^3 + 7*x^2 + 6
x^4 - 2*x^3 - 7*x^2 + 2*x + 7
x^4 - x^3 - 5*x^2 + 7*x + 14
x^4 - x^3 + 17*x^2 - 11*x + 67
x^4 - 9*x^2 - 8*x + 41
x^4 - x^3 - 4*x^2 + 14*x - 29
x^4 - 2*x^3 + 18*x^2 - 17*x + 73
x^4 - x^3 - 11*x^2 + 10*x + 20
x^4 - 2*x^3 - 4*x^2 - 6*x + 45
x^4 - x^3 + 17*x^2 - 5*x + 67
x^4 - x^3 - 16*x^2 + 7*x + 73
x^4 - 7*x^2 - 12*x - 8
x^4 - 2*x^3 + 7*x^2 - 6*x - 3
x^4 - x^3 + 10*x^2 - 3*x + 29
x^4 - 2*x^3 - 15*x^2 + 16*x + 67
x^4 - 2*x^3 - 11*x^2 + 12*x + 37
x^4 - x^3 - 16*x^2 + 10*x + 73
x^4 - x^3 - 14*x^2 + 75
x^4 - 2*x^3 - 7*x^2 + 8*x + 8
x^4 - 2*x^3 + 7*x^2 - 4*x + 14
x^4 - x^3 - 6*x^2 + 8*x - 1
x^4 - 2*x^3 + 17*x^2 - 16*x + 76
x^4 - x^3 - x^2 + 7*x - 2
x^4 - 2*x^3 + 6*x^2 - 5*x - 25
x^4 - 8*x^2 + 41
x^4 + 6*x^2 - 4*x + 14
x^4 + 4*x^2 - 8*x + 9
x^4 - 2*x^3 - 3*x^2 + 4*x + 40
x^4 - 7*x^2 - 6*x + 1
x^4 - 17*x^2 + 73
x^4 - 2*x^3 + 7*x^2 - 6*x + 6
x^4 - 2*x^3 + 12*x^2 - 11*x + 29
x^4 - 2*x^3 + 7*x^2 - 6*x - 9
x^4 - 11*x^2 - 6*x + 45
x^4 - x^3 + 4*x^2 + 5*x + 3
x^4 - x^3 + 2*x^2 + 11*x - 29
x^4 - 15*x^2 + 75
x^4 - x^3 - 14*x^2 + 15*x + 75
x^4 - 6*x^2 - 4
x^4 - x^3 + 18*x^2 - 7*x + 73
x^4 - x^3 - 15*x^2 + 14*x + 76
x^4 - x^3 - 16*x^2 + 4*x + 79
x^4 - x^3 - x^2 - 3*x + 9
x^4 - 16*x^2 + 76
x^4 + 16*x^2 + 76
x^4 - x^3 - 2*x^2 + 13*x - 31
x^4 + 7*x^2 + 14
x^4 - 2*x^3 - 7*x^2 + 8*x + 41
x^4 - 2*x^3 - 11*x^2 + 12*x + 40
x^4 - 2*x^3 - 12*x + 50
x^4 - x^3 + 11*x^2 - x + 31
x^4 - 2*x^3 - 16*x^2 + 17*x + 73
x^4 - 2*x^3 - 9*x^2 + 10*x + 41
x^4 - 5*x^2 - 12*x + 45
x^4 - 7*x^2 - 3
x^4 - 2*x^3 + 3*x^2 + 8*x - 14
x^4 - 2*x^3 + 13*x^2 - 12*x + 31
x^4 - x^3 - 16*x^2 + 13*x + 79
x^4 - x^3 - 3*x^2 + 3*x + 9
x^4 - 2*x^3 - 2*x^2 + 3*x + 5
x^4 - 6*x^2 + 11
x^4 + 6*x^2 + 11
x^4 - 2*x^3 - 2*x^2 + 3*x - 29
x^4 - x^3 + 12*x - 31
x^4 - 2*x^3 + 9*x^2 - 6*x + 9
x^4 - 2*x^3 + 5*x^2 - 4*x + 12
x^4 - 2*x^3 - 14*x^2 + 15*x + 75
x^4 - x^3 - 17*x^2 + 9*x + 81
x^4 - x^3 - x^2 - 9*x + 18
x^4 - x^3 + 6*x^2 + 5*x + 11
x^4 - 17*x^2 + 79
x^4 + 17*x^2 + 79
x^4 - 2*x^3 + 7*x^2 - 6*x + 16
x^4 - 2*x^3 + 19*x^2 - 18*x + 84
x^4 - x^3 + 17*x^2 - 2*x + 76
x^4 - 12*x^2 + 45
x^4 - x^3 - 11*x^2 + 5*x + 25
x^4 - 2*x^3 - 15*x^2 + 16*x + 76
x^4 - x^3 + 18*x^2 - 13*x + 79
x^4 - 2*x^3 - 8*x^2 + 50
x^4 + 11*x^2 + 29
x^4 + 3*x^2 - 29
x^4 - 3*x^2 - 29
x^4 - 2*x^3 - 4*x^2 + 5*x + 3
x^4 - x^3 + 3*x^2 - 3*x + 9
x^4 - x^3 - 17*x^2 + 6*x + 84
x^4 - x^3 + 6*x^2 - 7*x + 5
x^4 - x^3 + 18*x^2 - 4*x + 79
x^4 - x^3 - 17*x^2 + 12*x + 84
x^4 - 2*x^3 + 15*x^2 - 14*x + 50
x^4 - 2*x^3 - 5*x^2 + 6*x + 45
x^4 - x^3 + 4*x^2 - 15*x - 25
x^4 - 2*x^3 - 4*x^2 + 5*x - 2
x^4 - 2*x^3 - 16*x^2 + 17*x + 79
x^4 - x^3 + 19*x^2 - 9*x + 81
x^4 - 6*x^2 - 12*x - 14
x^4 - 18*x^2 + 84
x^4 + 18*x^2 + 84
x^4 - 9*x^2 - 10*x + 50
x^4 - 2*x^3 - x^2 - 8*x - 8
x^4 - 2*x^3 + x - 31
x^4 - 2*x^3 - 11*x^2 + 12*x + 45
x^4 - x^3 - 4*x^2 + 10*x + 16
x^4 - 2*x^3 - 3*x^2 - 2*x + 17
x^4 - 2*x^3 + 9*x^2 - 8*x + 14
x^4 - x^3 - 4*x^2 - 11*x - 29
x^4 - 2*x^3 + 2*x^2 - x + 16
x^4 - 2*x^3 - 6*x^2 + 7*x + 14
x^4 + 12*x^2 + 31
x^4 - x^2 - 31
x^4 - 12*x^2 + 31
x^4 - 2*x^3 + 4*x^2 - 3*x - 2
x^4 - 2*x^3 + 20*x^2 - 19*x + 91
x^4 - 2*x^3 + 2*x^2 - x - 31
x^4 - x^3 - 15*x^2 - x + 91
x^4 - x^3 + 19*x^2 - 6*x + 84
x^4 - x^3 - 16*x^2 + x + 91
x^4 + x^2 - 14*x + 49
x^4 - 11*x^2 - 8*x + 52
x^4 - 2*x^3 - 12*x^2 + 12*x + 50
x^4 - x^3 + 11*x^2 - 6*x + 36
x^4 - x^3 - 8*x - 1
x^4 - x^2 - 14*x + 50
x^4 - 13*x^2 - 4*x + 53
x^4 + x^2 + 6
x^4 - x^3 + 8*x^2 - x + 1
x^4 - 2*x^3 - 10*x^2 + 11*x + 29
x^4 - 2*x^3 + x^2 - 10*x - 7
x^4 - 2*x^3 + 19*x^2 - 18*x + 93
x^4 - 2*x^3 - 17*x^2 + 18*x + 84
x^4 - 2*x^3 + x + 16
x^4 - 10*x^2 + 50
x^4 - 7*x^2 - 12*x + 52
x^4 - x^3 - 18*x^2 + 11*x + 91
x^4 - x^3 - 17*x^2 + 3*x + 93
x^4 - 2*x^3 - 5*x^2 + 6*x + 11
x^4 - 2*x^3 + 3*x^2 + 8*x + 8
x^4 - 2*x^3 - x^2 + 2*x + 50
x^4 - x^3 - 12*x^2 + 3*x + 29
x^4 - x^3 - 6*x^2 - x + 1
x^4 - x^3 - 4*x + 16
x^4 - x^3 - 16*x^2 + 16*x + 91
x^4 - 17*x^2 + 91
x^4 - 19*x^2 + 91
x^4 + 19*x^2 + 91
x^4 + 17*x^2 + 91
x^4 - 2*x^3 - 4*x^2 - 8*x + 58
x^4 - 2*x^3 - 12*x^2 + 10*x + 53
x^4 - x^3 + 5*x^2 - 12*x + 18
x^4 - x^3 + 8*x^2 - 10*x + 16
x^4 - x^3 - 15*x^2 + 17*x + 91
x^4 - 4*x^2 - 12*x - 5
x^4 - 2*x^3 - 3*x^2 + 4*x - 14
x^4 - 2*x^3 - x^2 - 4*x + 4
x^4 - x^3 + 2*x^2 - 14*x - 29
x^4 - x^3 - 17*x^2 + 15*x + 93
x^4 - 2*x^3 + 20*x^2 - 19*x + 97
x^4 - 3*x^2 - 14*x + 53
x^4 - x^3 - 2*x^2 - 7*x - 3
x^4 - 2*x^3 - 3*x^2 + 4*x + 12
x^4 - 2*x^3 + x^2 + 10*x + 9
x^4 - 18*x^2 + 93
x^4 - x^3 + 20*x^2 - 11*x + 91
x^4 - 7*x^2 + 2
x^4 + 3*x^2 - 8
x^4 - 5*x^2 - 1
x^4 - x^3 - 18*x^2 + 5*x + 97
x^4 - x^3 - 2*x^2 - 12*x - 31
x^4 - x^3 + 6*x^2 - x + 1
x^4 + 15
x^4 - x^3 + 19*x^2 - 15*x + 93
x^4 - x^3 + 20*x^2 - 8*x + 91
x^4 - x^3 - 12*x^2 + 8*x + 29
x^4 - 2*x^3 - 5*x^2 + 6*x - 2
x^4 - 2*x^3 + x^2 - 11
x^4 - 4*x^2 + 53
x^4 - 2*x^3 + 4*x^2 - 3*x + 18
x^4 - 2*x^3 + 9*x^2 - 8*x - 1
x^4 - 2*x^3 - 11*x^2 + 12*x + 31
x^4 - x^3 + 7*x^2 - 2*x + 4
x^4 - 2*x^3 - 13*x^2 + 14*x + 50
x^4 - 2*x^3 - 16*x^2 + 17*x + 91
x^4 - x^3 + 10*x^2 - 3*x + 9
x^4 - 2*x^3 + 2*x^2 - x + 4
x^4 - x^3 - 13*x^2 + x + 31
x^4 - 2*x^3 - 5*x^2 + 6*x + 16
x^4 - x^3 + 5*x^2 + 12*x - 36
x^4 - x^3 - 13*x - 31
x^4 - x^3 - 18*x^2 + 14*x + 97
x^4 - 2*x^3 - 18*x^2 + 19*x + 91
x^4 + 6*x^2 + 6
x^4 - 6*x^2 + 6
x^4 - 2*x^3 - 3*x^2 + 4*x + 53
x^4 - 2*x^3 - 7*x^2 + 8*x + 52
x^4 - 2*x^3 + 9*x^2 - 2*x + 17
x^4 - 2*x^3 - 7*x^2 + 6*x + 9
x^4 - x^3 + 9*x^2 + 14
x^4 - x^3 - 3*x^2 - 8*x + 22
x^4 - x^3 + 19*x^2 - 3*x + 93
x^4 - 2*x^3 - 7*x^2 + 8*x + 4
x^4 + 19*x^2 + 97
x^4 - 13*x^2 - 6*x + 58
x^4 + 7*x^2 - 12*x + 13
x^4 - 2*x^3 - 17*x^2 + 18*x + 93
x^4 - x^3 - 19*x^2 + 10*x + 100
x^4 - 2*x^3 - 11*x^2 + 12*x + 52
x^4 + 3*x^2 + 18
x^4 - 2*x^3 + 21*x^2 - 20*x + 103
x^4 - 2*x^3 - 12*x^2 + 8*x + 58
x^4 - 2*x^3 - 8*x^2 - 2*x + 61
x^4 - x^3 + 20*x^2 - 14*x + 97
x^4 - x^3 + 12*x^2 - 9*x + 41
x^4 - 2*x^3 + 7*x^2 + 8*x - 16
x^4 - x^3 - 5*x^2 + 17*x - 41
x^4 - 8*x^2 + 14
x^4 - 4*x^2 - 14
x^4 + 8*x^2 + 14
x^4 + 4*x^2 - 14
x^4 - x^3 - 19*x^2 + 7*x + 103
x^4 - 6*x^2 - 36
x^4 - 2*x^3 - 13*x^2 + 14*x + 53
x^4 - 5*x^2 - 14*x + 58
x^4 - x^3 + 20*x^2 - 5*x + 97
x^4 - x^3 + x^2 + 11*x + 16
x^4 - x^3 - 6*x^2 - 3*x + 23
x^4 - x^3 - 19*x^2 + 13*x + 103
x^4 - 4*x^2 - 8*x + 17
x^4 - 6*x^2 - 4*x + 18
x^4 - 2*x^3 - 14*x + 65
x^4 - 2*x^3 + 7*x^2 - 6*x - 4
x^4 - x^3 + 3*x^2 + 10*x - 4
x^4 - x^3 + 12*x^2 - 4*x + 41
x^4 - x^3 - 13*x^2 + 11*x + 31
x^4 - 2*x^3 - 2*x^2 + 3*x + 18
x^4 - x^3 + 21*x^2 - 10*x + 100
x^4 + 20*x^2 + 103
x^4 - 20*x^2 + 103
x^4 - 14*x^2 + 58
x^4 - 6*x^2 + 58
x^4 - 11*x^2 - 10*x + 61
x^4 - 2*x^3 - 5*x^2 + 4*x + 18
x^4 - 2*x^3 + 11*x^2 - 10*x + 17
x^4 - x^3 - 17*x^2 + 108
x^4 - 2*x^3 + 7*x^2 - 6*x - 36
x^4 - 9*x^2 - 12*x + 61
x^4 - 2*x^3 + 20*x^2 - 19*x + 109
x^4 - x^3 + 13*x^2 - 12*x + 44
x^4 - 4*x^2 - 13
x^4 + 4*x^2 - 13
x^4 - 2*x^3 - 2*x^2 + 3*x - 7
x^4 - x^3 - 18*x^2 + 2*x + 109
x^4 - x^3 + 21*x^2 - 13*x + 103
