x^2 - x - 52304
x^2 - x - 52314
x^2 - x - 52538
x^2 - x - 52563
x^2 - x - 52639
x^2 - x - 52728
x^2 - x - 52783
x^2 - x - 52817
x^2 - x - 52935
x^2 - x + 52958
x^2 - x - 52972
x^2 - x - 53387
x^2 - x - 53430
x^2 - x + 53652
x^2 - 53654
x^2 - x - 53674
x^2 - x + 53687
x^2 - x - 53700
x^2 - x - 53853
x^2 - x - 53945
x^2 - x - 54048
x^2 - x - 54057
x^2 - x + 54147
x^2 - x - 54159
x^2 - x - 54169
x^2 - 54231
x^2 - x - 54267
x^2 - x - 54313
x^2 - x - 54345
x^2 - 54631
x^2 - x - 54793
x^2 - x - 55161
x^2 - x - 55167
x^2 - x - 55177
x^2 - x - 55338
x^2 - 55339
x^2 - x - 55444
x^2 - 55511
x^2 - x - 55537
x^2 - x - 56008
x^2 - x - 56047
x^2 - x - 56157
x^2 - x + 56162
x^2 - x - 56193
x^2 - x - 56244
x^2 - x - 56268
x^2 - x + 56351
x^2 - x + 56357
x^2 - x - 56517
x^2 - x - 56526
x^2 - x + 56822
x^2 - 56822
x^2 - x - 56911
x^2 - x - 56957
x^2 - x - 57273
x^2 - x - 57664
x^2 - x - 57742
x^2 - x - 57810
x^2 - 58103
x^2 - x - 58120
x^2 - x - 58218
x^2 - x + 58251
x^2 - x - 58293
x^2 - x - 58372
x^2 - x + 58397
x^2 - 58403
x^2 - x - 58410
x^2 - x - 58491
x^2 - x - 58522
x^2 - x - 58614
x^2 - x - 58643
x^2 - x - 58698
x^2 - x - 58704
x^2 - 58723
x^2 - 58799
x^2 - x - 58855
x^2 - x - 58964
x^2 - x - 58985
x^2 - x - 59070
x^2 - x - 59125
x^2 - x - 59137
x^2 - x - 59272
x^2 - x + 59295
x^2 - x - 59341
x^2 - x + 59438
x^2 - x - 59523
x^2 - x - 59536
x^2 - x - 59574
x^2 - 59602
x^2 - x + 59627
x^2 - x - 59641
x^2 - x - 59919
x^2 - x - 60033
x^2 - x - 60083
x^2 - 60094
x^2 - x - 60098
x^2 - x - 60142
x^2 - x - 60220
x^2 - 60383
x^2 - x + 60537
x^2 - x + 60617
x^2 - x - 60693
x^2 - x - 60722
x^2 - x + 60743
x^2 - x - 60766
x^2 - x - 60844
x^2 - x - 60883
x^2 - 60926
x^2 - x - 60927
x^2 - x - 61032
x^2 - x - 61143
x^2 - x - 61183
x^2 - x - 61260
x^2 - 61343
x^2 - x - 61485
x^2 - 61498
x^2 + 61629
x^2 - 61654
x^2 - x - 61714
x^2 - x - 61753
x^2 - x - 61824
x^2 - x - 61858
x^2 - x - 61880
x^2 - x - 61893
x^2 - x - 61897
x^2 - x - 62001
x^2 - x - 62152
x^2 - x - 62311
x^2 - x - 62313
x^2 - x - 62320
x^2 - x - 62379
x^2 - x - 62422
x^2 - x + 62592
x^2 - x - 62639
x^2 - x - 62782
x^2 - x - 62847
x^2 - 62887
x^2 - x + 63018
x^2 - x - 63024
x^2 - x - 63052
x^2 - x - 63073
x^2 - x - 63150
x^2 - x - 63198
x^2 - x - 63204
x^2 - x - 63561
x^2 - x - 63762
x^2 - x - 63784
x^2 - x + 63795
x^2 - x + 63956
x^2 - x - 63969
x^2 - x - 63979
x^2 - x - 64042
x^2 - x - 64089
x^2 - 64138
x^2 - x + 64335
x^2 - x - 64339
x^2 - x - 64543
x^2 - x - 64620
x^2 - x - 64812
x^2 - x + 64821
x^2 - x - 64887
x^2 - 65071
x^2 - 65167
x^2 - x - 65312
x^2 - x - 65320
x^2 - 65378
x^2 - x - 65453
x^2 - x + 65468
x^2 - x - 65582
x^2 - x - 65599
x^2 - 65746
x^2 - x - 65749
x^2 - x - 65794
x^2 - x - 66180
x^2 - x - 66198
x^2 - x + 66233
x^2 - x - 66294
x^2 - x - 66387
x^2 - x - 66451
x^2 - x - 66498
x^2 - x - 66574
x^2 - x - 66643
x^2 - x - 66790
x^2 - x + 66837
x^2 - x - 66930
x^2 - x - 67011
x^2 - x - 67017
x^2 - 67283
x^2 - 67319
x^2 - x + 67349
x^2 - x - 67377
x^2 - x - 67411
x^2 - x - 67474
x^2 - x - 67504
x^2 - x - 67550
x^2 - x - 67558
x^2 - x + 67652
x^2 - x - 67714
x^2 - x - 67719
x^2 - x - 68083
x^2 - x + 68168
x^2 - x - 68349
x^2 - x - 68455
x^2 - 68494
x^2 - x - 68508
x^2 - x - 68532
x^2 - 68543
x^2 - x - 68662
x^2 - 68702
x^2 - x - 68749
x^2 - x - 68784
x^2 - x - 68841
x^2 - x - 68842
x^2 - x - 69009
x^2 - x - 69135
x^2 - 69191
x^2 - 69214
x^2 - x - 69292
x^2 - x - 69328
x^2 - x - 69460
x^2 - x - 69577
x^2 - x - 69624
x^2 - 69711
x^2 - x - 69898
x^2 - 70106
x^2 - x - 70174
x^2 - x - 70345
x^2 - x - 70360
x^2 - x - 70507
x^2 - x - 70534
x^2 - x - 70561
x^2 - 70579
x^2 - x - 70659
x^2 - x + 70806
x^2 - x - 70829
x^2 - x - 70898
x^2 - x - 70947
x^2 - x - 70950
x^2 - x - 71083
x^2 - x - 71123
x^2 - x - 71140
x^2 - x - 71224
x^2 - x - 71294
x^2 - x - 71476
x^2 - x - 71592
x^2 - x + 71678
x^2 - x - 71718
x^2 - x - 71758
x^2 - 71786
x^2 - x - 71837
x^2 - 71926
x^2 - x - 71998
x^2 - x - 72096
x^2 - x - 72141
x^2 - x - 72158
x^2 - x - 72393
x^2 - x + 72458
x^2 - x + 72497
x^2 - x - 72739
x^2 - x - 73051
x^2 - x - 73101
x^2 - x - 73105
x^2 - x - 73398
x^2 - x - 73426
x^2 - x - 73644
x^2 - x - 73701
x^2 - x + 73911
x^2 - 74011
x^2 - x - 74011
x^2 - x - 74080
x^2 - x - 74122
x^2 - x - 74164
x^2 - x - 74448
x^2 - x - 74479
x^2 - x - 74542
x^2 - x - 74752
x^2 - 74766
x^2 - 75007
x^2 - x - 75057
x^2 - x + 75132
x^2 - x - 75184
x^2 - x - 75222
x^2 - x - 75228
x^2 - x - 75279
x^2 - x - 75283
x^2 - x - 75402
x^2 - x - 75477
x^2 - x - 75508
x^2 - x - 75519
x^2 - x + 75531
x^2 - x - 75636
x^2 - x - 75741
x^2 - x - 75760
x^2 - x - 75778
x^2 - x - 75904
x^2 - x + 75905
x^2 - x - 76075
x^2 - x + 76215
x^2 - 76226
x^2 - x - 76257
x^2 - x - 76374
x^2 - x - 76404
x^2 - x - 76468
x^2 - 76511
x^2 - x - 76585
x^2 - x - 76654
x^2 - x + 76683
x^2 - x - 76786
