x^2 - x + 8228
x^2 + 8233
x^2 - x + 8256
x^2 - x - 8274
x^2 - x - 8277
x^2 - x + 8283
x^2 - 8283
x^2 - 8299
x^2 - x - 8350
x^2 - x - 8361
x^2 - x + 8362
x^2 - 8363
x^2 - 8367
x^2 - x + 8376
x^2 - 8414
x^2 - x - 8427
x^2 - x - 8442
x^2 - x + 8448
x^2 + 8489
x^2 - x - 8494
x^2 - x - 8495
x^2 - x - 8497
x^2 + 8502
x^2 - x - 8532
x^2 - x + 8533
x^2 - 8538
x^2 - x + 8541
x^2 - x - 8547
x^2 + 8549
x^2 + 8597
x^2 - x + 8608
x^2 + 8609
x^2 - x - 8610
x^2 - x - 8618
x^2 - x - 8637
x^2 - x - 8638
x^2 - x - 8641
x^2 - x + 8666
x^2 - x - 8666
x^2 - x - 8689
x^2 - x + 8695
x^2 - 8698
x^2 - x + 8699
x^2 + 8701
x^2 - 8718
x^2 - x - 8718
x^2 - x - 8722
x^2 - x - 8729
x^2 - 8731
x^2 - x + 8739
x^2 - x - 8749
x^2 - x - 8753
x^2 - x + 8775
x^2 - x - 8784
x^2 - x - 8809
x^2 - x - 8850
x^2 - x - 8871
x^2 - x - 8884
x^2 + 8898
x^2 - x - 8904
x^2 - x - 8913
x^2 - x - 8925
x^2 - x + 8947
x^2 - x - 8949
x^2 - 8962
x^2 - x - 8988
x^2 - x + 8991
x^2 - x + 8996
x^2 - x + 9000
x^2 - x + 9026
x^2 - x + 9027
x^2 - x - 9036
x^2 - x + 9042
x^2 - x + 9059
x^2 + 9101
x^2 - x - 9108
x^2 - x - 9109
x^2 - x - 9117
x^2 - x - 9124
x^2 + 9133
x^2 - x - 9136
x^2 - x + 9146
x^2 - x - 9157
x^2 - x - 9163
x^2 - x - 9169
x^2 - x - 9177
x^2 - x - 9187
x^2 - x + 9189
x^2 - x - 9190
x^2 - 9199
x^2 - x - 9199
x^2 - x - 9201
x^2 + 9209
x^2 - x + 9217
x^2 - x - 9285
x^2 - 9298
x^2 - x - 9307
x^2 - x + 9308
x^2 - x - 9309
x^2 - x - 9313
x^2 - x + 9323
x^2 - x - 9325
x^2 - x - 9333
x^2 - x + 9351
x^2 - x + 9356
x^2 - x + 9366
x^2 - x + 9371
x^2 - x - 9372
x^2 - x - 9382
x^2 - 9399
x^2 - 9422
x^2 - x - 9429
x^2 - x - 9471
x^2 - 9479
