x^3 - 26*x - 28
x^3 - 36*x - 68
x^3 - 3*x - 24
x^3 - x^2 + 16*x - 7
x^3 - 33*x - 13
x^3 - x^2 - 13*x - 47
x^3 + 33*x - 62
x^3 - x^2 - 29*x + 66
x^3 - 25*x - 4
x^3 - x^2 - 16*x - 3
x^3 - x^2 + 96
x^3 - 19*x - 21
x^3 - x^2 + 3*x + 23
x^3 - x^2 + 13*x - 49
x^3 - 11*x - 50
x^3 - x^2 - 96
x^3 - x^2 - 31*x - 37
x^3 - 23*x - 35
x^3 - 26*x - 45
x^3 - 29*x - 36
x^3 + 25*x - 2
x^3 + 7*x - 23
x^3 - x^2 - 34*x + 85
x^3 - x^2 - 35*x + 48
x^3 - x^2 - 34*x + 72
x^3 - x^2 - 33*x + 27
x^3 - 16*x - 5
x^3 - x^2 + 3*x - 25
x^3 - x^2 - 17*x - 8
x^3 - x^2 - 20*x - 19
x^3 - x^2 - 11*x + 32
x^3 - x^2 + 40*x - 4
x^3 - x^2 - 26*x + 28
x^3 - x^2 - 35*x - 24
x^3 - x^2 - 13*x + 35
x^3 - x^2 - 35*x - 53
x^3 - x^2 - 27*x - 17
x^3 - x^2 - 2*x + 25
x^3 - 26*x - 16
x^3 - x^2 - 16*x + 13
x^3 - 29*x - 55
x^3 - 38*x - 76
x^3 - 33*x - 5
x^3 + 10*x - 21
x^3 - 23*x - 106
x^3 - x^2 + 15*x - 16
x^3 - x^2 - 6*x - 23
x^3 - x^2 - 30*x - 32
x^3 - x^2 + 10*x + 44
x^3 - 73
x^3 - x^2 - 4*x - 96
x^3 - x^2 - 4*x + 26
x^3 - 6*x - 25
x^3 - x^2 - 21*x - 22
x^3 - x^2 + 12*x + 15
x^3 - x^2 - 15*x + 59
x^3 - x^2 - 36*x + 54
x^3 - x^2 - 30*x + 52
x^3 - x^2 - 25*x + 51
x^3 - 13*x - 52
x^3 - x^2 - 17*x + 19
x^3 - x^2 + 4*x + 23
x^3 - x^2 + 2*x - 25
x^3 - x^2 - 25*x + 13
x^3 - 16*x - 3
x^3 - x^2 - 10*x + 31
x^3 - x^2 + 13*x + 13
x^3 - x^2 - 25*x + 5
x^3 - x^2 + 6*x + 22
x^3 - 30*x - 40
x^3 - 30*x - 80
x^3 + 15*x - 10
x^3 - x^2 - 22*x - 25
x^3 + 14*x - 14
x^3 - x^2 + 16*x - 11
x^3 - 16*x - 2
x^3 - x^2 - 6*x + 125
x^3 - 15*x - 77
x^3 - x^2 - 28*x + 62
x^3 - 24*x - 38
x^3 - x^2 - 16*x - 1
x^3 - x^2 - 9*x + 30
x^3 - x^2 - 23*x - 28
x^3 - x^2 + 7*x - 51
x^3 - 33*x - 88
x^3 + 33*x - 11
x^3 - 16*x - 1
x^3 - x^2 - 26*x - 8
x^3 - 40*x - 84
x^3 - x^2 - 40*x - 72
x^3 - 17*x - 11
x^3 + 25*x - 86
x^3 - x^2 - 34*x - 62
x^3 - x^2 - 24*x - 31
x^3 + 16*x - 1
x^3 - x^2 - 16*x - 30
x^3 - x^2 - 32*x - 40
x^3 - x^2 - 12*x - 96
x^3 - x^2 + 16*x + 1
x^3 + 15*x - 44
x^3 - x^2 + 26*x + 46
x^3 - x^2 - 25*x - 34
x^3 - x^2 - 34*x - 11
x^3 + 16*x - 2
x^3 - x^2 + 8*x + 96
x^3 - 27*x - 48
x^3 - x^2 - 19*x - 15
x^3 - x^2 - 26*x - 37
x^3 - x^2 + 15*x - 17
x^3 - x^2 - 16*x + 11
x^3 - 26*x - 12
x^3 - 37*x - 83
x^3 - 4*x - 25
x^3 - x^2 - 5*x + 27
x^3 - 36*x - 37
x^3 - 19*x - 20
x^3 - 22*x - 31
x^3 - x^2 - 34*x - 48
x^3 - 28*x - 28
x^3 - x^2 - 27*x - 40
x^3 - x^2 - 32*x + 77
x^3 - x^2 + 7*x + 72
x^3 - x^2 + 40*x + 12
x^3 - x^2 - 36*x - 56
x^3 - x^2 - 26*x + 24
x^3 - x^2 - 24*x + 47
x^3 - x^2 + 4*x - 26
x^3 - x^2 - 36*x - 27
x^3 + 13*x - 98
x^3 - x^2 - 17*x + 18
x^3 - x^2 - 18*x - 11
x^3 - 32*x - 74
x^3 - x^2 + 11*x + 70
x^3 - x^2 + 9*x + 20
x^3 - x^2 + 16*x + 2
x^3 - x^2 - 28*x - 43
x^3 - x^2 - 3*x - 24
x^3 - 2*x - 25
x^3 - x^2 + 3*x + 49
x^3 - x^2 + 28*x - 92
x^3 - x^2 + 125
x^3 - x^2 - 16*x + 10
x^3 - x - 25
x^3 + 11*x - 48
x^3 - x^2 + 32*x - 41
x^3 + 5*x - 125
x^3 - x^2 - 16*x + 1
x^3 - x^2 - 28*x - 20
x^3 - x^2 - 18*x + 23
x^3 - x^2 - 12*x + 81
x^3 - x^2 + 10*x - 52
x^3 - 17*x - 10
x^3 - 39*x - 56
x^3 - x^2 + 9*x - 26
x^3 - 32*x - 65
x^3 - x^2 - 34*x - 70
x^3 - x^2 - 27*x + 58
x^3 + 21*x - 34
x^3 - x^2 - 16*x + 9
x^3 - 25*x - 41
x^3 - x^2 - 16*x + 2
x^3 + 4*x - 25
x^3 - x^2 + 15*x + 8
x^3 - x^2 - 27*x - 13
x^3 - x^2 - 35*x + 107
x^3 - 26*x - 8
x^3 - 13*x - 31
x^3 - x^2 - 26*x - 4
x^3 - 30*x - 58
x^3 - x^2 - 27*x + 31
x^3 - x^2 + 16*x + 3
x^3 - x^2 + 11*x - 25
x^3 + 11*x - 21
x^3 - x^2 + 12*x + 96
x^3 - 18*x - 15
x^3 - x^2 - 31*x + 73
x^3 - x^2 - 16*x + 3
x^3 - x^2 - 33*x - 43
x^3 - x^2 - 11*x - 49
x^3 - 11*x - 29
x^3 - x^2 - 23*x + 58
x^3 - x^2 - 30*x - 49
x^3 - x^2 - 16*x + 6
x^3 - 40*x - 94
x^3 - x^2 - 34*x - 2
x^3 - x^2 - 38*x - 75
x^3 - 17*x - 9
x^3 - x^2 - 13*x + 36
x^3 - 26*x - 4
x^3 - 29*x - 32
x^3 - x^2 + 6*x + 23
x^3 - x^2 + 25*x + 11
x^3 - x^2 - 21*x - 21
x^3 + 22*x - 32
x^3 - x^2 - 10*x + 56
x^3 - 28*x - 51
x^3 + 5*x - 102
x^3 + 9*x - 50
x^3 - x^2 - 22*x + 39
x^3 - x^2 - 19*x - 14
x^3 - x^2 + 16*x + 40
x^3 - x^2 - 37*x + 55
x^3 - 33*x - 52
x^3 + 16*x - 7
x^3 - x^2 - 17*x - 5
x^3 - 20*x - 23
x^3 - x^2 - 26*x + 54
x^3 - x^2 - 20*x + 31
x^3 - 18*x - 39
x^3 - 36*x - 87
x^3 + 9*x - 102
x^3 - x^2 - 29*x + 108
x^3 - x^2 - 21*x + 35
x^3 - x^2 + 26*x - 20
x^3 - x^2 - 18*x + 22
x^3 - x^2 - 2*x - 25
x^3 + 33*x - 25
x^3 - x^2 - 34*x + 93
x^3 - 31*x - 42
x^3 - x^2 - 30*x + 69
x^3 - x^2 - 31*x - 52
x^3 - x^2 - 26*x + 16
x^3 - x^2 + 25*x - 29
x^3 - x^2 - 34*x + 7
x^3 - x^2 + 16*x - 15
x^3 - x^2 - 17*x + 16
x^3 - x^2 - 29*x - 23
x^3 - x^2 - 9*x - 25
x^3 - x^2 - 20*x - 37
x^3 - 18*x - 14
x^3 - x^2 - 20*x + 116
x^3 - x^2 - 31*x - 33
x^3 - x^2 - 28*x + 128
x^3 - x^2 - 11*x - 26
x^3 + 15*x - 13
x^3 - x^2 - 36*x + 45
x^3 - x^2 + 4*x - 27
x^3 - x^2 - 38*x + 88
x^3 - x^2 - 26*x + 4
x^3 - 36*x - 79
x^3 - 5*x - 52
x^3 - x^2 + 8*x + 22
x^3 - 34*x - 56
x^3 - x^2 - 20*x - 56
x^3 - 4*x - 52
x^3 - x^2 - 30*x + 48
x^3 - x^2 - 23*x - 27
x^3 - 52
x^3 - 39*x - 78
x^3 - x^2 - 26*x + 8
x^3 - x^2 - 17*x - 4
x^3 + 3*x - 52
x^3 + 10*x - 23
x^3 - 22*x - 30
x^3 - 17*x - 7
x^3 - 24*x - 37
x^3 - 27*x - 14
x^3 - x^2 - 37*x + 104
x^3 - x^2 - 18*x + 90
x^3 - x^2 - 18*x + 46
x^3 + 11*x - 22
x^3 - x^2 - 24*x + 99
x^3 - x^2 - 4*x - 77
x^3 - x^2 - 20*x - 17
x^3 - x^2 - 25*x + 64
x^3 - x^2 - 8*x - 25
x^3 + 9*x - 24
x^3 - 18*x - 60
x^3 - 27*x - 60
x^3 - x^2 + 14*x + 44
x^3 - x^2 - 24*x - 30
x^3 - x^2 - 4*x - 25
x^3 - x^2 - 15*x + 40
x^3 - x^2 - 17*x + 15
x^3 - x^2 - 32*x - 55
x^3 - x^2 - 19*x + 26
x^3 - x^2 + 19*x + 66
x^3 - x^2 - 36*x - 18
x^3 - x^2 - 29*x - 90
x^3 - 11*x - 106
x^3 - x^2 - 18*x + 21
x^3 - x^2 + 11*x + 19
x^3 - x^2 - 29*x + 41
x^3 - x^2 - 35*x - 6
x^3 - 17*x - 6
x^3 - 31*x - 61
x^3 - x^2 - 23*x - 43
x^3 - x^2 - 37*x - 26
x^3 - 36*x - 26
x^3 - x^2 - 18*x - 34
x^3 - x^2 - 25*x - 33
x^3 - x^2 - 29*x - 71
x^3 - x^2 + 15*x - 81
x^3 - 18*x - 13
x^3 - x^2 + 32*x - 50
x^3 - 21*x - 26
x^3 + 15*x - 14
x^3 - x^2 - 24*x + 46
x^3 + 24*x - 65
x^3 - 29*x - 54
x^3 - x^2 + 6*x - 81
x^3 - x^2 + 2*x - 27
x^3 - x^2 - 34*x + 68
x^3 + 8*x - 25
x^3 - 20*x - 22
x^3 - x^2 - 28*x + 88
x^3 - x^2 - 14*x - 29
x^3 - 17*x - 5
x^3 - x^2 - 17*x + 14
x^3 - x^2 + 2*x + 79
x^3 - x^2 - 20*x + 30
x^3 - x^2 - 21*x - 20
x^3 - x^2 + 11*x - 55
x^3 - x^2 - 24*x + 124
x^3 - x^2 - 27*x - 5
x^3 - 27*x - 47
x^3 - x^2 + 16*x - 17
x^3 - x^2 - 27*x + 23
x^3 - x^2 + 2*x + 26
x^3 - x^2 - 28*x + 61
x^3 + 7*x - 133
x^3 - x^2 - 12*x + 112
x^3 - x^2 + 13*x + 16
x^3 - x^2 + 27*x - 15
x^3 - x^2 - 17*x - 2
x^3 - x^2 - 41*x - 85
x^3 - x^2 - 8*x + 31
x^3 + 33*x - 78
x^3 - 28*x - 20
x^3 - x^2 - 21*x + 34
x^3 - x^2 - 20*x + 51
x^3 - 23*x - 33
x^3 - x^2 - 27*x - 39
x^3 - x^2 - 22*x + 38
x^3 - x^2 + x - 27
x^3 - x^2 - 2*x + 81
x^3 - x^2 - 33*x - 58
x^3 - x^2 - 35*x + 21
x^3 - 28*x - 63
x^3 - 17*x - 3
x^3 - x^2 - 3*x + 28
x^3 - x^2 - 44*x - 102
x^3 - x^2 - 35*x + 88
x^3 - 37*x - 68
x^3 - x^2 - 39*x - 78
x^3 - x^2 - 37*x + 96
x^3 - x^2 + 14*x + 14
x^3 - 17*x - 2
x^3 - x^2 - 9*x - 26
x^3 - x^2 - 19*x + 25
x^3 - 15*x - 35
x^3 + 15*x - 15
x^3 - 15*x - 110
x^3 - x^2 + 9*x - 28
x^3 - x^2 - 17*x - 1
x^3 - x^2 - 35*x + 12
x^3 + 11*x - 23
x^3 - x^2 - 28*x - 42
x^3 - x^2 + 27*x + 1
x^3 - 19*x - 17
x^3 - x^2 - 31*x + 51
x^3 - x^2 - 19*x - 36
x^3 + 16*x - 11
x^3 - 36*x - 19
x^3 - 27*x - 2
x^3 - x^2 - 27*x + 57
x^3 - x^2 + 17*x - 138
x^3 + x - 27
x^3 - x^2 - 39*x - 65
x^3 - x^2 - 18*x + 68
x^3 - x^2 - 27*x - 1
x^3 - 39*x - 47
x^3 - x^2 - 37*x + 46
x^3 - x^2 - 34*x - 44
x^3 - x^2 - 27*x + 19
x^3 - x^2 - 19*x - 12
x^3 - 36*x - 18
x^3 - x^2 - 42*x - 54
x^3 - x^2 - 39*x - 36
x^3 - x^2 - 39*x + 91
x^3 - 36*x - 17
x^3 - x^2 - 33*x + 80
x^3 - 38*x - 72
x^3 - 22*x - 29
x^3 - x^2 - 38*x + 54
x^3 - x^2 - 41*x - 48
x^3 - x^2 - 32*x + 56
x^3 - x^2 - 36*x - 9
x^3 - x^2 - 18*x - 7
x^3 - 31*x - 38
x^3 - 18*x - 11
x^3 - x^2 - 30*x - 24
x^3 - x^2 - 23*x - 26
x^3 - x^2 - 17*x + 11
x^3 - 30*x - 32
x^3 - 20*x - 21
x^3 - x^2 - 18*x + 19
x^3 - x^2 - 30*x + 44
x^3 - x^2 - 26*x + 53
x^3 - x^2 + 24*x + 92
x^3 - 35*x - 58
x^3 - x^2 - 27*x + 3
x^3 - x^2 - 39*x + 104
x^3 - x^2 - 33*x + 61
x^3 - 19*x - 114
x^3 - x^2 - 20*x + 29
x^3 - x^2 - 36*x - 52
x^3 - x^2 - 37*x + 81
x^3 - 30*x - 57
x^3 - x^2 - 40*x - 41
x^3 - 39*x - 45
x^3 - x^2 - 38*x - 27
x^3 - 28*x - 50
x^3 - x^2 - 34*x - 61
x^3 - x^2 - 17*x + 10
x^3 - 43*x - 105
x^3 - x^2 - 36*x + 76
x^3 - 26*x - 43
x^3 - 33*x - 48
x^3 - x^2 - 27*x + 7
x^3 - x^2 - 27*x + 11
x^3 - x^2 - 35*x + 71
x^3 - 36*x - 10
x^3 - x^2 - 17*x + 2
x^3 - 36*x - 9
x^3 - 29*x - 24
x^3 - x^2 + 6*x - 29
x^3 - x^2 - 24*x - 29
x^3 - 19*x - 16
x^3 - x^2 - 37*x - 17
x^3 - x^2 - 40*x + 67
x^3 - x^2 - 19*x + 24
x^3 - x^2 - 38*x - 60
x^3 - x^2 - 31*x + 72
x^3 - x^2 + 8*x - 29
x^3 - x^2 - 36*x + 27
x^3 + 27*x - 12
x^3 - 27*x - 99
x^3 + 27*x - 63
x^3 - x^2 - 17*x + 8
x^3 - x^2 - 18*x - 6
x^3 - x^2 - 19*x - 11
x^3 - 36*x - 1
x^3 - x^2 - 17*x + 4
x^3 - x^2 - 17*x + 7
x^3 - x^2 - 17*x + 6
x^3 - x^2 - 20*x - 15
x^3 - x^2 - 22*x + 37
x^3 - x^2 - 23*x + 41
x^3 - x^2 - 25*x - 32
x^3 - 28*x - 12
x^3 - 23*x - 32
x^3 - 42*x - 63
x^3 - 34*x - 52
x^3 - 3*x - 28
x^3 - 37*x - 82
x^3 - x^2 - 42*x - 76
x^3 - x^2 - 29*x - 15
x^3 - 34*x - 71
x^3 - x^2 - 22*x - 22
x^3 - x^2 - 36*x + 18
x^3 - x^2 - 31*x - 51
x^3 - x^2 - 42*x + 104
x^3 - x^2 - 36*x + 9
x^3 - 41*x - 84
x^3 - x^2 - 28*x + 24
x^3 - x^2 - 24*x - 46
x^3 - x^2 - 44*x - 84
x^3 - x^2 - 18*x - 5
x^3 - 19*x - 15
x^3 - x^2 - 37*x - 55
x^3 - 27*x - 78
x^3 + 18*x - 48
x^3 - 9*x - 30
x^3 - x^2 - 26*x - 35
x^3 - x^2 - 18*x + 17
x^3 - 25*x - 39
x^3 - x^2 - 29*x + 64
x^3 - x^2 - 28*x - 4
x^3 - x^2 - 35*x - 64
x^3 - x^2 - 29*x + 33
x^3 - x^2 - 44*x + 4
x^3 - x^2 - 46*x - 92
x^3 - x^2 - 19*x - 10
x^3 - 41*x - 97
x^3 - 30*x - 28
x^3 + 36*x - 18
x^3 - 29*x - 53
x^3 - x^2 - 31*x + 47
x^3 - x^2 - 44*x + 20
x^3 - x^2 - 41*x + 112
x^3 - x^2 - 30*x - 20
x^3 - x^2 - 40*x - 81
x^3 - 42*x - 88
x^3 - 28*x - 4
x^3 - x^2 - 27*x - 38
x^3 - x^2 - 30*x + 40
x^3 - x^2 - 37*x - 8
x^3 - x^2 - 38*x + 45
x^3 - 18*x - 7
x^3 - x^2 - 20*x - 14
x^3 - x^2 - 32*x - 54
x^3 - x^2 - 38*x + 84
x^3 - x^2 - 21*x + 32
x^3 - x^2 - 38*x - 74
x^3 - x^2 - 38*x - 18
x^3 - 24*x - 35
x^3 - x^2 - 39*x - 27
x^3 - x^2 - 27*x + 56
x^3 - x^2 - 32*x + 52
x^3 - x^2 - 19*x + 22
x^3 - 36*x - 60
x^3 - 36*x - 78
x^3 - 18*x - 6
x^3 - x^2 - 28*x - 41
x^3 - x^2 - 35*x - 45
x^3 - x^2 - 37*x + 28
x^3 - x^2 - 18*x - 3
x^3 - x^2 + 18*x - 2
x^3 - 39*x - 36
x^3 - 42*x - 59
x^3 - x^2 - 47*x + 127
x^3 - x^2 - 18*x + 15
x^3 - x^2 - 34*x - 40
x^3 - 18*x - 5
x^3 - 29*x - 16
x^3 - 26*x - 42
x^3 - 3*x - 58
x^3 - x^2 - 28*x + 12
x^3 - 29
x^3 - x^2 - 33*x - 35
x^3 - x^2 - 25*x + 48
x^3 - x^2 - 23*x + 40
x^3 - 23*x - 31
x^3 - x^2 - 28*x + 8
x^3 - 21*x - 23
x^3 - x^2 - 22*x - 21
x^3 - x^2 + 6*x + 56
x^3 - 42*x - 58
x^3 - 33*x - 44
x^3 - 19*x - 13
x^3 - x^2 - 18*x - 2
x^3 - 22*x - 27
x^3 - x^2 - 18*x + 14
x^3 - x^2 - 37*x + 19
x^3 - 37*x - 64
x^3 - x^2 - 33*x - 57
x^3 - x^2 - 36*x - 67
x^3 - 18*x - 3
x^3 - x^2 - 20*x - 13
x^3 - x^2 - 37*x + 10
x^3 - 30*x - 24
x^3 - x^2 - 19*x + 21
x^3 - x^2 - 21*x - 17
x^3 - 35*x - 54
x^3 - x^2 - 40*x + 58
x^3 - 18*x - 2
x^3 - x^2 - 42*x - 45
x^3 - 20*x - 18
x^3 - x^2 - 18*x - 1
x^3 - x^2 - 30*x - 16
x^3 - x^2 - 29*x - 7
x^3 - x^2 - 18*x + 13
x^3 - x^2 - 44*x - 95
x^3 - x^2 - 21*x + 31
x^3 - 29*x - 12
x^3 - x^2 - 34*x + 83
x^3 - 25*x - 38
x^3 - 9*x - 60
x^3 + 18*x - 3
x^3 + 27*x - 24
x^3 - x^2 - 33*x + 79
x^3 - x^2 - 31*x + 43
x^3 - x^2 - 20*x + 26
x^3 - x^2 - 23*x - 24
x^3 - x^2 - 36*x + 91
x^3 - x^2 - 32*x - 28
x^3 - 89
x^3 - 21*x - 22
x^3 - 32*x - 36
x^3 - 24*x - 34
x^3 - 38*x - 95
x^3 - 20*x - 17
x^3 - x^2 - 18*x + 2
x^3 - 9*x - 180
x^3 - 90
x^3 - 60
x^3 - 150
x^3 - 30
x^3 - x^2 + 20*x - 153
x^3 - x^2 - 43*x + 120
x^3 - x^2 + 37*x - 42
x^3 - x^2 - 29*x + 1
x^3 - x^2 - 19*x - 6
x^3 - 91
x^3 - x^2 - 38*x + 109
x^3 - 26*x - 41
x^3 - 21*x - 21
x^3 - 39*x - 20
x^3 - x^2 - 33*x + 53
x^3 - 31*x - 26
x^3 - x^2 - 35*x - 41
x^3 - x^2 + 6*x + 90
x^3 - x^2 - 43*x - 91
x^3 - x^2 - 6*x + 64
x^3 - 22*x - 25
x^3 - 3*x - 31
x^3 - 24*x - 33
x^3 - 31
x^3 - 23*x - 29
x^3 - 33*x - 66
x^3 - 12*x - 35
x^3 - 17*x - 68
x^3 - 30*x - 55
x^3 - 42*x - 84
x^3 - 188
x^3 - 36*x - 77
x^3 - 30*x - 8
x^3 - 20*x - 14
x^3 - x^2 - 38*x - 73
x^3 - x^2 - 22*x + 33
x^3 - x^2 - 39*x + 9
x^3 - x^2 - 2*x + 64
x^3 - 19*x - 4
