x^2-x+2361 -7*19*71 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[48],[-47]] 2 [2,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2373,7,1]>,[[-3,-1],[4,1]]>,<19,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2451,19,1]>,[[-9,-1],[10,1]]>,<71,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3621,71,1]>,[[-35,-1],[36,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,19,71],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*19*71,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,19,71],[3,3,3],1,[1.000000000,0.6465838808,0.8521994479],<"1.7_19_71.2t1.1",1>,[2,1]>]
x^4+14*x^2+77 2^4*7^3*11 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 6 [[11050742],[-46026348],[46026348],[-11050742]] 3 [4,5,5,4,4,3,3,3,1,4,5,1,3,4,5,2,5,3,1,1,3,4,3,5,5,3,5,4,4,1,4,3,1,3,4,4,5,1,3,3,2,5,2,4,4,5,4,5,3,5,4,4,3,5,5,4,5,3,4,4,3,3,3,5,5,1,2,4,4,3,5,4,5,4,1,5,2,5,2,3,5,2,4,5,3,2,2,4,3,1,5,3,1,4,1,3,5,5,3,4,4,4,3,4,4,5,5,3,1,3,3,4,1,5,2,1,5,5,2,4,5,4,3,2,5,4,2,5,5,3,4,4,1,2,3,3,5,3,5,4,3,4,2,4,5,5,3,3,5,2,4,5,2,3,1,1,4,5,3,3,2,4,4,5,2,5,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+84,2>,<x^2-11088,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[1,2,4,3],[1,2,4,4],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[98674,0],[2,0],[1,0]]>,[[[1,0],[1,0]],[[-1,0],[-1,0]],[[12345,24690],[12345,24690]],[[-12345,-24690],[-12345,-24690]]]>,<7,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[3,6,1]>,[[77,0],[0,0],[14,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0]],[[0,0],[-1815177750751684,3194572478207153],[0,0],[3194572478207153,4864489221193432]],[[0,0],[1,0],[0,0],[0,0]],[[0,0],[1815177750751684,-3194572478207153],[0,0],[-3194572478207153,-4864489221193432]]]>,<11,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,7,1]>,[[-291018409043378528875,0],[0,0],[1,0]]>,[[[258296224398357383883,-22308220876549320205],[0,0]],[[-258296224398357383883,22308220876549320205],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>*] [x,x^2-x+2,x^2-x-19,x^2-x+3,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,11],[1,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,7*11,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,11],[4,6,6],1,[1.000000000,0.4979265317,0.7011402433],<"notfaithful",0>,[4,3]>,<1,11,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,11],[3,3,6],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[4,3]>,<2,2^4*7^2*11,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,7,11],[6,6,7],1,[1.000000000,0.9505127359,0.9836625307],<"2.2e4_7e2_11.4t3.1",1>,[4,3]>]
x^5-x^4-3*x^3+123*x^2-302*x+191 53^2*467^2 1 2 10 "D10" [[4,5,3,1,2],[3,2,1,5,4]] [<1,1,[1,2,3,4,5]>,<2,5,[4,5,3,1,2]>,<5,2,[5,4,1,3,2]>,<5,2,[2,3,5,1,4]>] [[1,1,1,1,1],[1,2,2],[5]] 11 x^2+7*x+2 8 [[-41401085,91944293],[-41934493,-91944293],[8048885,31337894],[3042508,-31337894],[72244186,0]] 2 [4,2,3,4,2,4,4,4,2,2,4,2,2,1,3,1,3,3,4,2,4,4,2,3,4,3,4,2,2,4,2,2,2,2,4,2,2,1,3,2,2,3,1,2,2,4,2,4,4,1,2,2,3,2,1,3,2,2,2,2,2,2,2,2,4,1,3,1,2,2,4,4,2,2,4,4,2,1,4,2,1,2,2,4,2,2,1,3,3,4,1,2,2,3,3,2,1,2,2,3,2,2,4,4,3,2,1,2,2,2,2,2,1,3,2,2,2,2,3,2,2,3,2,2,4,4,4,2,2,3,2,4,1,2,1,1,3,3,3,2,2,3,4,2,2,2,4,1,2,2,3,4,3,4,2,2,2,4,1,3,3,2,2,2,2,3,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+1064293,3>,<x-1064293,4>]*]] [*<43,1,1,[],[[1,2,3,4,5]],[1,2,3,4,5],[1],[1],[[]],20,[],[-98413270720521519869401363621431,35719702057920483841836194629532,19109587189509825025938455668926,-1796328793297435283151521445886,1933224891746979825145056025232]>,<53,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-2595082033665455780682991308101384,10950825320105099347167939613640823,1]>,[[11996370230173402998159957006960196,0],[-10950825320105099347167939613640774,-1],[49,1],[1064003883051250276027238071260139,268331338339641303240312729411237],[-2109548793119553927019255464579609,-268331338339641303240312729411237]]>,<467,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-112946314540564819658425221891627630952024579193603258,-120350911710814556286105861755294958727924227865219609,1]>,[[-82861821341556953651812384267449872734005284986294989,0],[120350911710814556286105861755294958727924227865220071,-1],[462,1],[-106369294893491901411394808834577511223961510163672663,-44647306396916684546093144560381059157090060615930],[68880204524234298777101331346732425230042567284747120,44647306396916684546093144560381059157090060615930]]>*] [x,x^2-x+6188,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,43,53,467],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,53*467,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,43,53,467],[1,1,5,5],1,[1.000000000,2.396264444,1.279144777],<"notfaithful",0>,[5,2]>,<2,53*467,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,43,53,467],[4,1,5,5],1,[1.000000000,1.102002913,1.067502679],<"2.53_467.5t2.1",1>,[5,2]>,<2,53*467,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,43,53,467],[4,1,5,5],1,[1.000000000,0.3496195506,0.6699013699],<"2.53_467.5t2.1",2>,[5,2]>]
x^4-x^3-39*x^2+19*x+361 5^3*1201 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 61 x-1 5 [[-180205388],[223129080],[-213303522],[170379831]] 1 [5,5,1,5,4,3,3,1,3,4,4,3,4,5,3,3,2,1,5,4,3,2,3,1,3,4,5,3,4,3,3,4,5,2,1,1,3,5,5,5,4,4,4,5,5,1,4,5,3,1,5,1,2,1,5,5,1,4,3,4,3,3,5,2,3,5,4,5,5,4,3,4,5,3,1,3,4,5,2,4,2,4,4,5,4,5,4,3,4,3,5,2,3,4,4,3,1,4,3,4,3,3,5,2,2,3,5,5,1,2,3,5,3,4,2,1,3,3,5,4,1,3,3,3,4,2,4,2,5,3,4,5,1,3,4,2,3,3,3,2,4,2,5,5,4,4,3,5,1,5,5,2,3,3,5,4,4,4,3,4,3,3,3,4,5,3,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+19,2>,<x^2-37*x-1159,3>]*],[*[4],"CYC",0,5*]] [*<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[5,-85,45,15,1]>,[[-5019338507406,-4015470805921,-6023206208881,-4015470805921],[-8341240046141,2351878998153,653795871527,5243529859303],[13360578553544,1663591807767,5369410337354,-1228059053382],[4,1,0,0]]>,<19,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-5592820072491847844717364,-8488001789929233858774894,-566100114801728869534534,797984387600615449158940]>,<1201,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[11,1192,1]>,[[5224530054341077876700391337824764640372105851074516195631567,0],[6251908303418684664998512657788042940273695905486192728864960,0],[1,0]]>,[[[-11215769540756442708013757515609006918283446342667967158511449,-19155155230218263125102382737326229821673014298070385746909335],[0,0]],[[17467677844175127373012270173397049858557142248154159887375286,19155155230218263125102382737326229821673014298070385746909335],[0,0]],[[-6251908303418684664998512657788042940273695905486192728864398,0],[-1,0]],[[562,0],[1,0]]]>*] [x,x^2-x-1,x^2-x-1501,x^2-x-300,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,19,1201],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,19,1201],[6,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,5*1201,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,19,1201],[6,1,6],1,[1.000000000,0.5091421505,0.7089059972],<"notfaithful",0>,[4,3]>,<1,1201,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,19,1201],[1,1,6],1,[1.000000000,3.148996620,1.563156400],<"notfaithful",0>,[4,3]>,<2,5^2*1201,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[5,19,1201],[6,1,7],1,[1.000000000,0.8092868181,0.9346511471],<"2.5e2_1201.4t3.1",1>,[4,3]>]
