x^4-x^3-43*x^2-38*x+13 53^2*61^2 4 0 12 "A4" [[2,3,1,4],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<3,4,[2,3,1,4]>,<3,4,[3,1,2,4]>] [[1,1,1,1],[1,3],[2,2]] 41 x-1 5 [[37789110],[12783462],[-36500176],[-14072395]] 1 [4,2,4,4,2,4,3,3,2,3,3,2,1,4,3,1,4,1,4,3,3,4,4,1,3,4,3,4,4,2,4,2,4,3,2,3,3,2,4,3,3,4,2,3,3,4,2,4,3,4,2,4,2,4,4,3,3,2,1,2,4,3,4,4,2,3,3,3,3,3,4,4,2,4,4,3,2,3,3,4,2,4,3,4,3,4,4,3,2,3,4,2,1,2,2,4,4,2,3,1,4,2,3,1,4,2,1,3,2,1,2,2,4,1,4,3,2,2,4,3,3,4,4,3,2,3,2,4,4,2,4,2,3,3,3,2,2,4,3,4,4,2,3,1,3,4,2,2,4,2,2,2,3,2,2,3,3,3,4,3,3,2,2,4,2,4,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,3],"ALT",[1,3,4,2],[<x+29097,4>,<x-29097,3>]*],[*[2,2],"CYC",0,2*]] [*<3,2,1,[[3,4,1,2]],[[1,2,3,4],[3,4,1,2]],[3,4,1,2],[1,2],[1],[[]],20,<[],[2,2,1]>,[[-99656007,542039204],[109030449,48465971],[-21472948,-542039204],[12098507,-48465971]]>,<53,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-10292914968485114745391317501106255,1488755784114602825251226912904781,1]>,[[-1488755784114602825251226912904736,-1],[45,1],[-8661375979960526122314507407636701,-194834121342507239767647593648109],[10150131764075128947565734320541393,194834121342507239767647593648109]]>,<61,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,3,4],[1],[[[1,4,2,3]]],20,<[],[-185221862206155428312622785246891737,-229380710644334707101561713249911379,-138445236491741020571291412601369749,1]>,[[-138445236491741020571291412601369916,0,0],[201953930138245904650759626135003613,377159832685401096833726290716535,-889697436852724972468718407151234],[-63508693646504884079468213533633752,-377159832685401096833726290716536,889697436852724972468718407151234],[56,1,0]]>*] [x,x^3-x^2-20*x+9,x^3-x^2-20*x+9,0] [1,3,2,4] <[1],[2,3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,53,61],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,4]>,<1,61,3,[[1,0],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,53,61],[4,1,1,5],0,[-0.02135246022-0.9997720103*i,0.8079329435-0.4961503306*i,0.9282722642-0.2270322238*i],<"notfaithful",0>,[4,4]>,<1,61,3,[[1,0],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,53,61],[4,1,1,5],0,[-0.02135246022+0.9997720103*i,0.8079329435+0.4961503306*i,0.9282722642+0.2270322238*i],<"notfaithful",0>,[4,4]>,<3,53^2*61^2,1,[[3],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,3,53,61],[3,2,5,5],1,[0,0,0],<"3.53e2_61e2.4t4.1",1>,[4,4]>]
x^8-4*x^7+7*x^6-7*x^5+13*x^4-19*x^3+20*x^2-11*x-4 -2^4*3^11*13^4 2 3 48 "GL2(F3)" [[3,5,1,4,2,6,8,7],[8,1,5,4,7,6,3,2],[2,3,7,8,4,5,1,6],[5,6,8,2,3,7,4,1],[3,7,1,6,8,4,2,5]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[3,7,1,6,8,4,2,5]>,<2,12,[3,5,1,4,2,6,8,7]>,<3,8,[8,1,5,4,7,6,3,2]>,<4,6,[2,3,7,8,4,5,1,6]>,<6,8,[5,3,8,6,2,4,1,7]>,<8,6,[7,4,2,8,3,5,6,1]>,<8,6,[2,6,7,5,1,8,4,3]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[1,1,3,3],[2,2,2,2],[2,6],[4,4],[8]] 29 x^2+24*x+2 9 [[7140200186210,6035196423135],[1849480786200,-2332111900597],[-7140200186209,-6035196423135],[-208417502948,2332111900597],[-5880211507634,0],[208417502949,-2332111900597],[-1849480786199,2332111900597],[5880211507635,0]] 3 [3,6,8,6,8,1,8,6,3,3,4,6,8,6,8,8,7,6,4,7,4,4,3,8,6,7,6,3,2,3,5,7,8,5,3,5,4,4,3,8,3,4,7,6,3,6,5,4,8,6,3,3,6,7,3,8,7,4,6,7,4,8,6,3,5,3,4,5,3,5,8,3,6,5,5,3,7,5,3,4,7,6,7,5,6,8,3,5,3,6,8,8,6,3,5,7,3,7,2,1,4,3,7,3,6,5,7,3,3,4,4,6,3,4,5,8,4,3,8,3,6,6,8,8,6,7,5,3,4,6,6,3,4,5,7,4,3,6,7,8,5,3,4,7,6,8,6,3,6,7,6,8,6,3,6,7,1,7,4,8,8,3,2,8,3,3,5,6] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,3*],[*[1,1,3,3],"CYC",0,4*],[*[2,2,2,2],"CYC",0,2*],[*[2,6],"CYC",0,6*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,3],x^3-7*x^2+11*x-5>,[<x^3+27*x^2+243*x-49815,7>,<x^3+27*x^2+243*x+51273,8>]*]] [*<2,6,3,[[1,2,4,5,3,7,8,6],[1,2,6,8,7,3,5,4]],[[1,2,3,4,5,6,7,8],[1,2,6,8,7,3,5,4],[1,2,4,5,3,7,8,6]],[1,2,6,8,7,3,5,4],[1,3,4],[1],[[[1,2,4,5,3,7,8,6]]],20,<<[],[1,1,1]>,[[326194,-104588],[412576,-515028],[128754,257514],[1,0]]>,[[[128756,0],[0,0],[0,0]],[[-128755,0],[0,0],[0,0]],[[0,1],[1,0],[0,0]],[[-128756,-128757],[0,1],[0,0]],[[2,-128755],[524287,524287],[0,0]],[[1,-1],[524287,0],[0,0]],[[128757,128757],[0,524287],[0,0]],[[-1,128755],[1,1],[0,0]]]>,<3,12,6,[[2,1,5,4,3,6,8,7],[2,1,6,7,8,5,3,4]],[[1,2,3,4,5,6,7,8],[2,1,8,6,7,4,5,3],[2,1,5,4,3,6,8,7],[1,2,8,7,6,5,4,3],[1,2,5,3,4,8,6,7],[2,1,6,7,8,5,3,4]],[2,1,6,7,8,5,3,4],[1,2,3,3,4,6],[1,4],[[[1,2,5,3,4,8,6,7],[2,1,5,4,3,6,8,7]],[[1,2,5,3,4,8,6,7]]],20,<<[],[2,2,1]>,[[-1283245998,425468394],[-74954916,-1253189394],[-1556610831,-498669354],[-1209379023,-443819241],[-1498140189,1587477834],[-861019749,-1437760359],[1,0]]>,[[[-204136627,-1489903632],[-963701937,565384185],[1527584265,1182824838],[-218628970,118289714],[-162536508,16001991],[12078345,-488427951]],[[204136628,1489903632],[963701937,-565384185],[-1527584265,-1182824838],[218628970,-118289714],[162536508,-16001991],[-12078345,488427951]],[[-189793593,-69611525],[-30299694,-37071837],[-184811553,-7087446],[-17628921,-134757018],[67491218,110294960],[26175888,1020609]],[[-66105954,110962810],[-157280661,-101027523],[-183638943,-50283450],[-184003179,-153933924],[24398915,33195584],[53593668,95812425]],[[-186208218,97671682],[187580355,138099360],[-18969993,57370896],[-185788389,-98729547],[37250030,114789782],[49370607,32307129]],[[66105955,-110962810],[157280661,101027523],[183638943,50283450],[184003179,153933924],[104741248,95944579],[75546495,33327738]],[[186208219,-97671682],[-187580355,-138099360],[18969993,-57370896],[185788389,98729547],[91890133,14350381],[79769556,96833034]],[[189793594,69611525],[30299694,37071837],[184811553,7087446],[17628921,134757018],[61648945,18845203],[102964275,128119554]]]>,<13,3,3,[[1,2,5,3,4,7,8,6]],[[1,2,3,4,5,6,7,8],[1,2,5,3,4,7,8,6],[1,2,4,5,3,8,6,7]],[1,2,3,4,5,6,7,8],[1,4,4],[1],[[[1,2,5,3,4,7,8,6]]],20,<[],[-3487996372506405186700,1796341817061548163472,7496394515680346342976,1]>,[[4390457043878802557308,0,0],[-4390457043878802557307,0,0],[-2800330462096945130393,19065629298411921598,0],[-4696064053583401212559,-19065629298411921599,0],[12,1,0],[-11,-1,0],[4696064053583401212560,19065629298411921599,0],[2800330462096945130394,-19065629298411921598,0]]>,<23,2,1,[[3,5,1,4,2,6,8,7]],[[1,2,3,4,5,6,7,8],[3,5,1,4,2,6,8,7]],[3,5,1,4,2,6,8,7],[1,3],[1],[[]],20,<[],[5,21,1]>,[[-279031092366748226670021849,-147630320063261313757107855],[611106033707433323618547297,-147630320063261313757107855],[-611106033707433323618547296,147630320063261313757107855],[-506636625612638861906820590,0],[279031092366748226670021850,147630320063261313757107855],[506636625612638861906820591,0],[18812099055997385660138781,30216569787272402657883117],[-18812099055997385660138780,-30216569787272402657883117]]>*] [x,x^2-x+1,x^3-234,0,0,x^4-x^3+9*x^2-11*x-4,x^4-x^3+9*x^2-11*x-4,0] [1,2,3,4,5,4,5,8] <[1],[2],[3],[4,5],[6],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,23]>,<1,3,1,[[1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,13,23],[3,9,1,3],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[8,23]>,<2,2^2*3^5*13^2,1,[[2],[2],[0],[-1],[2],[-1],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]]],[2,3,13,23],[9,9,9,3],1,[1.000000000,0.7763437714,0.9755979897],<"notfaithful",0>,[8,23]>,<2,2^2*3^5*13^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,-1,0,-1],[0,1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0]]],[2,3,13,23],[9,9,9,3],0,[-1.000000000-5.726451333E-15*i,1.029667331+0.6278970835*i,1.020323288+0.07617646601*i],<"2.2e2_3e5_13e2.24t22.1",1>,[8,23]>,<2,2^2*3^5*13^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,1,0,1],[0,-1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0]]],[2,3,13,23],[9,9,9,3],0,[-1.000000000+5.726451333E-15*i,1.029667331-0.6278970835*i,1.020323288-0.07617646601*i],<"2.2e2_3e5_13e2.24t22.1",2>,[8,23]>,<3,2^2*3^6*13^2,1,[[3],[3],[-1],[0],[-1],[0],[1],[1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,13,23],[9,10,11,3],1,[1.000000000,1.004969858,0.8457865966],<"notfaithful",0>,[8,23]>,<3,2^2*3^5*13^2,1,[[3],[3],[1],[0],[-1],[0],[-1],[-1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[-1]]],[2,3,13,23],[9,9,9,3],1,[1.000000000,2.189220553,1.433454171],<"notfaithful",0>,[8,23]>,<4,2^2*3^6*13^2,1,[[4],[-4],[0],[1],[0],[-1],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[4],[6],[4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[2],[0],[1]],[[1],[1],[0],[1],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[-1]],[[1],[1]],[[1],[-2],[1]]],[2,3,13,23],[9,10,11,3],1,[1.000000000,0.9232584921,0.9489796293],<"4.2e2_3e6_13e2.8t23.1",1>,[8,23]>]
x^8-18*x^4+60*x^2-27 -2^4*3^11*13^4 2 3 48 "GL2(F3)" [[8,6,3,5,4,2,7,1],[4,5,3,6,8,1,7,2],[4,7,2,5,8,3,6,1],[7,8,1,2,3,4,5,6],[5,6,7,8,1,2,3,4]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[5,6,7,8,1,2,3,4]>,<2,12,[8,6,3,5,4,2,7,1]>,<3,8,[4,5,3,6,8,1,7,2]>,<4,6,[4,7,2,5,8,3,6,1]>,<6,8,[5,8,2,3,1,4,6,7]>,<8,6,[6,4,1,3,2,8,5,7]>,<8,6,[2,8,5,7,6,4,1,3]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[1,1,3,3],[2,2,2,2],[2,6],[4,4],[8]] 23 x^2+21*x+5 10 [[2310080942745,9129769333547],[7283113812531,6611702917429],[-17717481006503,9129769333547],[-19520126942812,0],[-2310080942745,-9129769333547],[-7283113812531,-6611702917429],[17717481006503,-9129769333547],[19520126942812,0]] 3 [3,3,7,6,7,1,7,6,3,3,4,6,7,6,7,7,8,6,4,8,4,4,3,7,6,8,6,3,2,3,5,8,7,5,3,5,4,4,3,7,3,4,8,6,3,6,5,4,7,6,3,3,6,8,3,7,8,4,6,8,4,7,6,3,5,3,4,5,3,5,7,3,6,5,5,3,8,5,3,4,8,6,8,5,6,7,3,5,3,6,7,7,6,3,5,8,3,8,2,1,4,3,8,3,6,5,8,3,3,4,4,6,3,4,5,7,4,3,7,3,6,6,7,7,6,8,5,3,4,6,6,3,4,5,8,4,3,6,8,7,5,3,4,8,6,7,6,3,6,8,6,7,6,3,6,8,1,8,4,7,7,3,2,7,3,3,5,6] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,3*],[*[1,1,3,3],"CYC",0,4*],[*[2,2,2,2],"CYC",0,2*],[*[2,6],"CYC",0,6*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,3],x^3-7*x^2+11*x-5>,[<x^3-404352,7>,<x^3+404352,8>]*]] [*<2,6,3,[[1,2,5,6,7,8,3,4],[2,1,3,4,7,8,5,6]],[[1,2,3,4,5,6,7,8],[2,1,3,4,7,8,5,6],[1,2,5,6,7,8,3,4]],[2,1,3,4,7,8,5,6],[1,3,4],[1],[[[1,2,5,6,7,8,3,4]]],20,<<[],[1,1,1]>,[[430870,0],[-132816,0],[381524,0],[1,0]]>,[[[47589,-35894],[0,0],[0,0]],[[-47589,35894],[0,0],[0,0]],[[1,0],[1,0],[0,0]],[[-1,0],[-1,0],[0,0]],[[47589,-47588],[0,1],[0,0]],[[-47589,47588],[0,-1],[0,0]],[[-35895,47588],[-1,-1],[0,0]],[[35895,-47588],[1,1],[0,0]]]>,<3,12,6,[[1,2,4,5,3,8,6,7],[1,2,6,7,8,3,4,5],[2,1,3,5,4,6,8,7]],[[1,2,3,4,5,6,7,8],[2,1,6,8,7,3,5,4],[2,1,3,5,4,6,8,7],[1,2,6,7,8,3,4,5],[1,2,4,5,3,8,6,7],[2,1,8,7,6,4,3,5]],[2,1,3,5,4,6,8,7],[1,2,3,3,4,6],[1,4],[[[1,2,4,5,3,8,6,7],[1,2,6,7,8,3,4,5]],[[1,2,4,5,3,8,6,7]]],20,<<[],[2,2,1]>,[[831051231,0],[0,0],[472323294,0],[0,0],[-355526532,0],[0,0],[1,0]]>,[[[39177843,39177843],[0,0],[-129140163,-129140163],[0,0],[-129140163,-129140163],[0,0]],[[-39177843,-39177843],[0,0],[129140163,129140163],[0,0],[129140163,129140163],[0,0]],[[0,0],[-1,0],[0,0],[0,0],[0,0],[0,0]],[[73930899,73930899],[-135623659,0],[-27206451,-27206451],[153327729,0],[1136456,1136456],[27845928,0]],[[-73930899,-73930899],[-135623659,0],[27206451,27206451],[153327729,0],[-1136456,-1136456],[27845928,0]],[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[73930899,73930899],[135623659,0],[-27206451,-27206451],[-153327729,0],[1136456,1136456],[101294235,0]],[[-73930899,-73930899],[135623659,0],[27206451,27206451],[-153327729,0],[-1136456,-1136456],[101294235,0]]]>,<13,3,3,[[1,2,5,3,4,7,8,6]],[[1,2,3,4,5,6,7,8],[1,2,5,3,4,7,8,6],[1,2,4,5,3,8,6,7]],[1,2,3,4,5,6,7,8],[1,4,4],[1],[[[1,2,5,3,4,7,8,6]]],20,<[],[7092179295967667317533,1434528689712793662923,-2649236006298586659630,1]>,[[-4237991908912815553336,0,0],[4237991908912815553336,0,0],[9481951412091604765186,19065629298411921598,0],[-6832715405793018105536,-19065629298411921599,0],[10,1,0],[-10,-1,0],[6832715405793018105536,19065629298411921599,0],[-9481951412091604765186,-19065629298411921598,0]]>*] [x,x^2-x+1,x^3-234,0,0,x^4-x^3+9*x^2-11*x-4,x^4-x^3+9*x^2-11*x-4,0] [1,2,3,4,5,4,5,8] <[1],[2],[3],[4,5],[6],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,23]>,<1,3,1,[[1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,13],[3,9,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[8,23]>,<2,2^2*3^5*13^2,1,[[2],[2],[0],[-1],[2],[-1],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]]],[2,3,13],[9,9,9],1,[1.000000000,0.7763437714,0.9755979897],<"notfaithful",0>,[8,23]>,<2,2^2*3^5*13^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,-1,0,-1],[0,1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0]]],[2,3,13],[9,9,9],0,[-1.000000000+5.726451333E-15*i,1.029667331-0.6278970835*i,1.020323288-0.07617646601*i],<"2.2e2_3e5_13e2.24t22.2",1>,[8,23]>,<2,2^2*3^5*13^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,1,0,1],[0,-1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0]]],[2,3,13],[9,9,9],0,[-1.000000000-5.726451333E-15*i,1.029667331+0.6278970835*i,1.020323288+0.07617646601*i],<"2.2e2_3e5_13e2.24t22.2",2>,[8,23]>,<3,2^2*3^6*13^2,1,[[3],[3],[-1],[0],[-1],[0],[1],[1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,13],[9,10,11],1,[1.000000000,1.004969858,0.8457865966],<"notfaithful",0>,[8,23]>,<3,2^2*3^5*13^2,1,[[3],[3],[1],[0],[-1],[0],[-1],[-1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[-1]]],[2,3,13],[9,9,9],1,[1.000000000,2.189220553,1.433454171],<"notfaithful",0>,[8,23]>,<4,2^2*3^6*13^2,1,[[4],[-4],[0],[1],[0],[-1],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[4],[6],[4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[2],[0],[1]],[[1],[1],[0],[1],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[-1]],[[1],[1]],[[1],[-2],[1]]],[2,3,13],[9,10,11],1,[1.000000000,0.9232584921,0.9489796293],<"4.2e2_3e6_13e2.8t23.2",1>,[8,23]>]
