x^2-x-133 13*41 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-8169],[8170]] 1 [2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,2,2,1,1,2,1,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-91,13,1]>,[[-6,-1],[7,1]]>,<41,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[287,41,1]>,[[-20,-1],[21,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[13,41],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,13*41,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[13,41],[3,3],1,[1.000000000,0.5435799194,0.7122326812],<"1.13_41.2t1.1",1>,[2,1]>]
x^4-13*x^2-12*x+4 2^3*3^2*977 4 0 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 283 x-1 5 [[370363285852],[-622656941484],[-323261666121],[575555321753]] 1 [3,2,4,4,5,4,4,4,5,3,4,4,5,5,4,4,2,3,5,2,5,5,3,4,3,5,2,3,3,3,4,3,4,5,2,3,5,4,5,4,5,4,3,4,2,5,4,3,5,5,3,5,5,4,5,5,5,4,5,3,1,1,4,5,4,3,2,5,4,3,4,5,3,4,5,5,4,4,4,4,5,3,4,2,4,1,5,4,4,3,3,5,5,2,2,4,1,4,3,5,4,3,4,3,3,4,2,5,3,2,4,4,5,3,3,3,2,1,5,5,4,5,4,4,4,3,5,3,5,3,5,5,5,2,5,5,4,5,4,3,5,5,2,4,2,4,5,4,4,2,3,5,3,5,2,3,1,5,3,3,3,3,3,4,3,3,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,3,3,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[152262,0],[501680,0],[1,0]]>,[[[2,0],[2,0]],[[45218,0],[131070,0]],[[206109,-66850],[0,0]],[[-251329,66850],[0,0]]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-1321729410,-641472366],[-1125474504,-1125474504],[1,0]]>,[[[1125474506,1125474506],[-1,0]],[[2,2],[1,0]],[[1423005706,1703771104],[112159952,-383639005]],[[938304187,657538789],[-112159952,383639005]]]>,<977,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[3,972,1]>,[[-137021043235733282882231426661132041669533986475562221424693,0],[148190883752055819923517655478306821910641139953960009366625,0],[1,0]]>,[[[87382202835681802285691121852602062849671274763467603737864,-1910627479759745143133891775426331422434449394070256578556],[0,0]],[[60808680916374017637826533625704759060969865190492405628693,1910627479759745143133891775426331422434449394070256578556],[0,0]],[[-148190883752055819923517655478306821910641139953960009366591,0],[-1,0]],[[34,0],[1,0]]]>*] [x,x^2-1954,x^3-13*x-6,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,977],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,2^3*977,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,977],[6,1,6],1,[1.000000000,2.179132512,1.198067649],<"notfaithful",0>,[4,5]>,<2,2^3*977,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,977],[6,1,6],1,[1.000000000,2.455368344,1.565316337],<"notfaithful",0>,[4,5]>,<3,2^6*3^2*977^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,3,977],[6,6,6],1,[0,0,0],<"3.2e6_3e2_977e2.6t8.1",1>,[4,5]>,<3,2^3*3^2*977,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[1]]],[2,3,977],[6,7,6],1,[1.000000000,0.8283769698,0.9497976871],<"3.2e3_3e2_977.4t5.1",1>,[4,5]>]
x^6-2*x^5-3*x^3+6*x^2+5*x+1 -3^2*23*31^2 0 3 48 "C2*S4" [[2,4,6,1,3,5],[2,1,5,4,3,6],[5,2,3,4,1,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,3,2,6,1,4]>,<2,3,[5,2,3,4,1,6]>,<2,3,[5,3,2,4,1,6]>,<2,6,[1,4,6,2,5,3]>,<2,6,[5,4,6,2,1,3]>,<3,8,[2,4,6,1,3,5]>,<4,6,[3,1,5,4,2,6]>,<4,6,[5,6,4,2,1,3]>,<6,8,[3,4,6,1,2,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 29 x^2+24*x+2 9 [[-3754346278539,-237845963817],[4996164974346,-4744621073756],[1953956853069,237845963817],[-5243166338218,0],[2809902937538,4744621073756],[-762512148194,0]] 6 [7,9,10,10,8,9,6,10,8,5,1,8,7,6,4,8,7,8,2,7,5,6,8,8,10,7,10,10,10,10,9,4,6,5,2,9,10,7,5,4,9,6,10,7,5,6,7,9,3,6,7,5,6,6,7,8,9,9,5,10,3,3,7,7,8,7,5,6,9,4,5,10,8,10,3,6,8,7,6,9,10,10,3,8,7,7,5,8,9,9,10,10,5,9,9,10,9,3,8,7,7,6,10,6,6,1,5,7,7,5,4,6,3,8,6,8,8,5,4,10,10,9,6,7,7,10,6,9,10,10,5,8,10,8,5,10,6,6,6,9,4,9,5,8,9,3,4,4,5,9,7,6,5,7,10,8,2,5,3,8,5,6,5,3,10,6,5,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-9*x^2+60*x-173,4>,<x^6-29*x^5+289*x^4-2841*x^3+12903*x^2-63297*x+163881,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+4,2>,<x^6+13*x^5-53*x^4-1785*x^3-12108*x^2-35748*x-40968,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,3,1,[[3,1,2,5,6,4]],[[1,2,3,4,5,6],[3,1,2,5,6,4],[2,3,1,6,4,5]],[3,1,2,5,6,4],[1,7,7],[1],[[]],20,<[],[1,1,0,1]>,[[138905,-313327,-65864],[-323637,-341413,-235389],[-315401,-393836,301253],[61493,79270,-26756],[27385,-82804,53154],[-113031,3534,-26398]]>,<3,4,2,[[2,1,5,6,4,3]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,5,6,4,3],[2,1,6,5,3,4]],[2,1,5,6,4,3],[1,4,9,9],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,2,1]>,[[619326285,-1691177424],[-514896729,1176280695],[1,0]]>,[[[279462548,-1516144432],[0,0]],[[-175032989,1516144432],[0,0]],[[514896729,-1176280694],[-1,0]],[[0,1],[1,0]],[[463506313,-1163453881],[25406519,-261963038]],[[-1082832599,-1147049827],[-25406519,261963038]]]>,<23,8,2,[[1,2,3,4,6,5],[2,3,4,1,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[2,3,4,1,5,6],[4,1,2,3,5,6],[2,3,4,1,6,5],[4,1,2,3,6,5]],[2,3,4,1,5,6],[1,4,3,2,8,8,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[5,19,3,0,1]>,[[781340869158308207665223190,0,0,0],[234091807323748938528500773,0,0,0],[1,0,0,0]]>,[[[-774378043976804794249282685,83112476272474544107480931,209415828454235676682707501,-411680931555032139434819714],[0,0,0,0]],[[253570961468921859652165405,-345946334549512461136576966,68016578895777757611911458,488255892395274621775280971],[0,0,0,0]],[[444749822050736157468640033,723337592174067978891695566,-423381940539940204645756576,101778157113217951967447264],[0,0,0,0]],[[310149067780895715656977988,-460503733897030061862599531,145949533189926770351137617,-178353117953460434307908521],[0,0,0,0]],[[-234091807323748938528500756,0,0,0],[-1,0,0,0]],[[17,0,0,0],[1,0,0,0]]]>,<31,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,5],[1],[[[1,2,4,3,6,5]]],20,<[],[-17475633352057285841169411475,-284474339509198845998380158672,1]>,[[-249098408318205709601367069046,0],[-314442678879225727911609155591,0],[284474339509198845998380158695,-1],[23,1],[294796723785739481837093180435,8781914003218352336455233823],[-15729976097506890322497114514,-8781914003218352336455233823]]>*] [x,x^2-x-178,x^2-x+8,x^2-x+6,x^6-2*x^5+13*x^4+40*x^3-16*x^2+312*x-5741,x^3+x-1,x^4-x^3-x^2-8*x-5,0,0,x^4-x^3-x^2-8*x-5] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,23,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,23*31,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,23,31],[1,2,11,11],1,[1.000000000,1.211426315,1.136333998],<"notfaithful",0>,[6,11]>,<1,31,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,23,31],[1,5,5,11],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[6,11]>,<1,23,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,23,31],[1,1,11,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,11]>,<2,23^2*31,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,23,31],[7,5,11,12],1,[1.000000000,0.9352386373,0.8215521527],<"notfaithful",0>,[6,11]>,<2,31,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,23,31],[7,5,5,11],1,[1.000000000,0.4313610546,0.7242255250],<"notfaithful",0>,[6,11]>,<3,3^2*23^2*31,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-2],[1]]],[2,3,23,31],[7,11,11,12],1,[1.000000000,0.8022850903,0.9054051149],<"notfaithful",0>,[6,11]>,<3,3^2*23*31,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[1]],[[1],[-2],[1]]],[2,3,23,31],[7,11,12,13],1,[1.000000000,0.8531556602,0.9158339608],<"3.3e2_23_31.6t11.1",1>,[6,11]>,<3,3^2*23*31^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[0],[1]]],[2,3,23,31],[7,11,12,11],1,[1.000000000,1.572445192,1.141296448],<"3.3e2_23_31e2.6t11.1",1>,[6,11]>,<3,3^2*23^2*31^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,3,23,31],[7,11,11,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^4+x^2-23 -3^2*23*31^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 179 x-1 5 [[-7335806056],[-61046107472],[61046107472],[7335806056]] 4 [3,1,5,4,4,3,4,4,4,2,3,5,3,5,3,4,3,5,4,3,3,5,4,4,4,3,4,5,4,5,3,3,4,3,5,3,4,2,2,3,1,5,5,2,1,5,2,3,5,5,3,1,5,4,3,4,1,3,3,5,4,5,2,3,5,3,3,5,1,2,2,5,5,4,4,4,4,2,4,3,5,4,5,5,2,3,1,5,2,3,5,5,3,2,3,5,1,5,5,1,1,4,5,4,5,1,2,3,3,3,1,5,5,5,5,4,5,1,3,5,4,3,4,3,1,5,5,2,4,4,3,4,4,5,1,4,4,5,4,1,2,1,3,4,3,5,2,3,3,2,1,4,3,3,4,4,4,2,4,4,2,4,3,5,5,4,3,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+6,2>,<x^2+3312,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[1,1,1]>,[[88988,-7459],[-88988,7459],[-96447,-7459],[96447,7459]]>,<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-807082851,-1335043866,1]>,[[1335043868,-1],[2,1],[-2,-1],[-1335043868,1]]>,<23,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[5,21,1]>,[[721988905943531821740896386,0],[0,0],[1,0]]>,[[[676154527776231248969954008,391282494328133708077880420],[0,0]],[[-676154527776231248969954008,-391282494328133708077880420],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<31,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,29,1]>,[[194487414888347649761397858,-7353742735814803198165358597],[-304445796400969078959385477660,256986025966449973328101388440],[1,0]]>,[[[304445796400969078959385477675,-256986025966449973328101388424],[-1,0]],[[15,16],[1,0]],[[-15,-16],[-1,0]],[[-304445796400969078959385477675,256986025966449973328101388424],[1,0]]]>*] [x,x^2-x-23,x^2-x+6,x^2-x+535,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,23,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*31,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,23,31],[3,6,1,6],1,[1.000000000,0.6980975828,0.7923331363],<"notfaithful",0>,[4,3]>,<1,23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,23,31],[1,1,6,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,3]>,<1,3*23*31,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,23,31],[3,6,6,6],1,[1.000000000,0.5434185601,0.8002999008],<"notfaithful",0>,[4,3]>,<2,3*23*31,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,23,31],[3,6,7,7],1,[1.000000000,1.700001090,1.192256374],<"2.3_23_31.4t3.3",1>,[4,3]>]
x^4-x^3-12*x^2+41*x+7 -3^2*23*31^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 5 [[-8274005],[-2030180],[-3706407],[-6500556]] 4 [3,2,5,4,4,3,4,4,1,1,2,5,3,5,3,4,3,5,4,3,3,5,4,4,4,3,4,5,4,5,3,3,4,3,5,3,4,2,1,3,2,5,5,2,2,5,2,3,5,5,3,2,5,4,3,4,2,3,3,5,4,5,2,3,5,3,3,5,2,2,1,5,5,4,4,4,4,2,4,3,5,4,5,5,2,3,2,5,1,3,5,5,3,1,3,5,2,5,5,1,1,4,5,4,5,1,1,3,3,3,1,5,5,5,5,4,5,2,3,5,4,3,4,3,1,5,5,1,4,4,3,4,4,5,2,4,4,5,4,2,2,2,3,4,3,5,2,3,3,1,1,4,3,3,4,4,4,1,4,4,1,4,3,5,5,4,3,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-52,2>,<x^2-59*x+922,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[243360,475531],[-232171,-475531],[-199399,136678],[188211,-136678]]>,<3,4,2,[[3,4,1,2],[2,1,4,3]],[[1,2,3,4],[3,4,1,2],[2,1,4,3],[4,3,2,1]],[2,1,4,3],[1,3,2,3],[1],[[[3,4,1,2]]],20,<<[],[2,2,1]>,[[290078475,636217017],[-497613912,1245778287],[1,0]]>,[[[497613913,-83516820],[387420488,0]],[[1,0],[29984318,87674075]],[[1,0],[1,0]],[[-497613914,83516820],[357436171,299746414]]]>,<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-638901191294081675469615621,721988905943531821740896409,1]>,[[-468224616543935539546556823,0],[-525942308847118981636441992,0],[-721988905943531821740896397,-1],[12,1]]>,<31,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[3,29,1]>,[[47042403920796861967216805970,80936483518010753938738833110],[147055748311064853708868199193,334454444830664884687025269733],[1,0]]>,[[[-147055748311064853708868199180,-334454444830664884687025269707],[-1,0]],[[13,26],[1,0]],[[-95569137264148352419264962721,-322214899110958863415881012002],[1838942353940794356063671998,-10716316566246917280453835667]],[[242624885575213206128133161889,-15121184877458533933236319918],[-1838942353940794356063671998,10716316566246917280453835667]]]>*] [x,x^2-x-23,x^2-x+6,x^2-x+535,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,23,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*31,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,23,31],[3,6,1,6],1,[1.000000000,0.6980975828,0.7923331363],<"notfaithful",0>,[4,3]>,<1,23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,23,31],[1,1,6,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,3]>,<1,3*23*31,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,23,31],[3,6,6,6],1,[1.000000000,0.5434185601,0.8002999008],<"notfaithful",0>,[4,3]>,<2,3*23*31,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,23,31],[3,6,7,6],1,[1.000000000,1.022157811,0.9617860129],<"2.3_23_31.4t3.4",1>,[4,3]>]
