x^2-x+3142 -3*59*71 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 13 x-1 5 [[-77162],[77163]] 2 [1,1,2,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3144,3,1]>,[[-1,-1],[2,1]]>,<59,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4012,59,1]>,[[-29,-1],[30,1]]>,<71,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4402,71,1]>,[[-35,-1],[36,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,59,71],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*59*71,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,59,71],[3,3,3],1,[1.000000000,1.569358240,1.258407229],<"1.3_59_71.2t1.1",1>,[2,1]>]
x^8+27*x^6+207*x^4+378*x^2+81 2^8*3^4*163^4 0 4 24 "SL2(F3)" [[6,3,5,4,2,7,1,8],[2,5,4,7,6,1,8,3],[5,6,7,8,1,2,3,4],[7,4,1,6,3,8,5,2]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[5,6,7,8,1,2,3,4]>,<3,4,[3,2,4,1,7,6,8,5]>,<3,4,[4,2,1,3,8,6,5,7]>,<4,6,[2,5,4,7,6,1,8,3]>,<6,4,[2,7,1,8,6,3,5,4]>,<6,4,[3,1,6,8,7,5,2,4]>] [[1,1,1,1,1,1,1,1],[1,1,3,3],[2,2,2,2],[2,6],[4,4]] 19 x^3+4*x+17 15 [[-4512157607327943616,6697392259135356120,-6274674208321500009],[-630683364938580544,-3828291484368022498,4346108843721553449],[5000986002646862601,-4655443286371419681,4560343977831744841],[4481993109034772848,0,0],[4512157607327943616,-6697392259135356120,6274674208321500009],[630683364938580544,3828291484368022498,-4346108843721553449],[-5000986002646862601,4655443286371419681,-4560343977831744841],[-4481993109034772848,0,0]] 2 [4,3,5,4,6,5,5,3,5,3,5,5,4,6,7,5,5,5,7,3,6,3,4,7,3,4,7,7,7,4,5,3,4,6,6,7,5,1,6,7,7,3,5,5,7,5,5,7,5,3,6,4,2,6,3,3,7,3,3,7,6,7,3,6,5,7,1,3,1,5,5,4,7,4,5,7,6,6,3,4,3,6,5,4,4,4,5,3,5,4,1,7,7,7,4,3,3,3,4,3,5,3,4,4,6,3,5,5,1,6,4,6,4,7,5,3,4,2,1,4,4,5,5,5,3,6,4,7,3,3,7,7,2,5,7,7,7,2,6,5,6,5,5,7,3,3,1,7,4,5,7,6,3,7,3,7,1,3,7,5,5,1,3,7,5,5,5,3] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,3,3],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^4-162*x^3-7776*x^2+1073304*x-1557792,3>,<x^4+90*x^3-16848*x^2-1595160*x+712800,4>]*],[*[2,2,2,2],"CYC",0,2*],[*[2,6],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^4+162*x^3-7776*x^2-1073304*x-1557792,6>,<x^4-90*x^3-16848*x^2+1595160*x+712800,7>]*],[*[4,4],"CYC",0,5*]] [*<2,6,2,[[2,1,4,3,6,5,8,7],[1,2,5,6,8,7,4,3]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[1,2,5,6,8,7,4,3],[1,2,8,7,3,4,6,5],[2,1,6,5,7,8,3,4],[2,1,7,8,4,3,5,6]],[1,2,5,6,8,7,4,3],[1,2,4,3,7,6],[2],[[[2,1,4,3,6,5,8,7]]],20,<<[],[1,1,0,1]>,[[396974,0,0],[2,0,0],[1,0,0]]>,[[[1,0,0],[1,0,0]],[[-1,0,0],[-1,0,0]],[[184700,-153019,-166652],[184700,-153019,-166652]],[[-184700,153019,166652],[-184700,153019,166652]],[[-172414,-39176,84109],[-172414,-39176,84109]],[[172414,39176,-84109],[172414,39176,-84109]],[[173458,-192195,-82543],[173458,-192195,-82543]],[[-173458,192195,82543],[-173458,192195,82543]]]>,<3,6,2,[[5,6,7,8,1,2,3,4],[4,2,5,7,8,6,1,3]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[4,2,5,7,8,6,1,3],[7,2,8,1,3,6,4,5],[8,6,1,3,4,2,5,7],[3,6,4,5,7,2,8,1]],[4,2,5,7,8,6,1,3],[1,2,3,4,6,7],[1],[[[5,6,7,8,1,2,3,4]]],20,<<[],[1,2,0,1]>,[[-861236367,-1014727995,-1228911105],[650483784,-1109648808,-416118303],[1,0,0]]>,[[[62178597,38263752,14348907],[22320521,39858075,33480783]],[[57395628,-62178597,-47829690],[15550351,6820609,36294497]],[[4782969,14348907,-4782969],[1368803,34114475,23108541]],[[43046721,-14348907,47829690],[1655644,28408662,8553827]],[[-62178597,-38263752,-14348907],[20726200,3188646,9565938]],[[-57395628,62178597,47829690],[27496370,36226112,6752224]],[[-4782969,-14348907,4782969],[41677918,8932246,19938180]],[[-43046721,14348907,-47829690],[41391077,14638059,34492894]]]>,<163,3,3,[[1,2,5,3,4,7,8,6]],[[1,2,3,4,5,6,7,8],[1,2,5,3,4,7,8,6],[1,2,4,5,3,8,6,7]],[1,2,3,4,5,6,7,8],[1,3,4],[1],[[[1,2,5,3,4,7,8,6]]],20,<[],[32463945246181962734614790928613357746565009,48925278470932710137705221868499574297020039,-64048973085514178406318383373732115884104351,1]>,[[-71690740170353083740722516922229766228609004,0,0],[71690740170353083740722516922229766228609004,0,0],[44192398958818499589615153999123292590309303,-520042658571886876306503914335518871089372,-194491336219056375082458483353073534879749],[19856574126695678816703229374608823293795360,520042658571886876306503914335518871089371,194491336219056375082458483353073534879749],[156,1,0],[-156,-1,0],[-19856574126695678816703229374608823293795360,-520042658571886876306503914335518871089371,-194491336219056375082458483353073534879749],[-44192398958818499589615153999123292590309303,520042658571886876306503914335518871089372,194491336219056375082458483353073534879749]]>*] [x,x^3-x^2-54*x+169,x^3-x^2-54*x+169,0,0,0,x^4-x^3-7*x^2+2*x+9] [1,3,2,4,5,6,4] <[1],[2,3],[4],[5,6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,163],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,12]>,<1,163,3,[[1,0],[1,0],[-1,-1],[0,1],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,163],[4,3,8],0,[0.9976678160+0.06825634670*i,0.7917002218+0.07566116805*i,0.8494379452+0.09104971155*i],<"notfaithful",0>,[8,12]>,<1,163,3,[[1,0],[1,0],[0,1],[-1,-1],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,163],[4,3,8],0,[0.9976678160-0.06825634670*i,0.7917002218-0.07566116805*i,0.8494379452-0.09104971155*i],<"notfaithful",0>,[8,12]>,<2,2^4*3^2*163^2,1,[[2],[-2],[-1],[-1],[0],[1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[0],[1]],[[1],[-1],[1]],[[1],[-1],[1]],[[1]]],[2,3,163],[8,8,8],-1,[0,0,0],<"2.2e4_3e2_163e2.24t7.1",1>,[8,12]>,<2,2^4*3^2*163,3,[[2,0],[-2,0],[0,-1],[1,1],[0,0],[0,1],[-1,-1]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,1],[-1,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[0,0],[1,0]],[[1,0],[0,-1],[-1,-1]],[[1,0],[1,1],[0,1]],[[1,0]],[[1,0],[-1,0]]],[2,3,163],[8,8,9],0,[0.5579456382-0.8298774998*i,1.028325587+0.07035382587*i,1.006119343+0.02137741430*i],<"2.2e4_3e2_163.8t12.1",1>,[8,12]>,<2,2^4*3^2*163,3,[[2,0],[-2,0],[1,1],[0,-1],[0,0],[-1,-1],[0,1]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[-1,-1],[0,1]],[[1,0],[0,1],[-1,-1]],[[1,0],[0,0],[1,0]],[[1,0],[1,1],[0,1]],[[1,0],[0,-1],[-1,-1]],[[1,0]],[[1,0],[-1,0]]],[2,3,163],[8,8,9],0,[0.5579456382+0.8298774998*i,1.028325587-0.07035382587*i,1.006119343-0.02137741430*i],<"2.2e4_3e2_163.8t12.1",2>,[8,12]>,<3,163^2,1,[[3],[3],[0],[0],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,3,163],[3,3,8],1,[1.000000000,0.7710042337,0.9661071798],<"notfaithful",0>,[8,12]>]
x^3-x^2-2092*x+12089 6277^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 7 x-1 8 [[-1972334],[-642093],[2614428]] 1 [3,3,3,1,1,1,1,1,1,1,3,3,1,3,3,1,2,2,2,1,3,2,2,2,3,1,1,2,2,3,3,3,3,3,3,2,1,3,1,2,2,1,1,3,3,3,1,2,1,2,3,3,2,2,3,1,3,2,2,1,1,2,3,3,1,2,1,1,3,3,1,2,3,1,1,1,2,2,1,2,3,2,3,3,1,2,3,2,2,1,3,1,3,3,1,2,1,2,1,2,1,3,1,1,2,2,2,2,3,3,1,2,1,2,2,3,1,2,3,3,3,3,3,1,2,1,3,1,2,2,2,1,3,1,1,1,2,1,2,2,1,2,3,2,3,2,1,2,3,3,2,2,1,2,2,3,1,2,1,1,2,2,1,3,3,3,3,3] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x+182033,2>,<x-182033,3>]*]] [*<29,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-60606103284833351619430867358,3004710782038375396962119903,2672041283485052816259100435]>,<6277,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[73270774469,52532213,12554,1]>,[[932751228768082364871826383436896819231308526455175682131142024700781337350,148598252153589671000768899703185728728900514012294994763603954867099338,-247663753589316118334614832838642881214834190020491657939339924778498416],[-932751228768082364871826383436896819231308526455175682131142024700781341534,-148598252153589671000768899703185728728900514012294994763603954867099339,247663753589316118334614832838642881214834190020491657939339924778498416],[4185,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,29,6277],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,6277,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,29,6277],[3,1,4],0,[-0.8089718766-0.5878473466*i,0.6363718021-0.6299231324*i,0.8005820563-0.2623789106*i],<"1.6277.3t1.1",1>,[3,1]>,<1,6277,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,29,6277],[3,1,4],0,[-0.8089718766+0.5878473466*i,0.6363718021+0.6299231324*i,0.8005820563+0.2623789106*i],<"1.6277.3t1.1",2>,[3,1]>]
x^3-x^2+19*x-55 -2^2*5*7^2*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 29 x-1 5 [[8495073],[7278354],[4737723]] 2 [2,2,1,1,2,2,3,2,1,1,1,1,3,3,2,3,3,2,3,3,2,2,1,2,3,3,3,3,2,3,2,3,3,3,2,3,1,2,2,2,3,2,2,2,2,2,1,2,3,2,2,1,2,2,2,1,1,3,2,2,3,3,2,1,3,2,3,1,2,1,2,2,1,3,2,3,2,2,2,3,2,2,2,3,3,2,3,3,3,2,3,2,2,3,1,3,1,2,3,3,2,3,3,2,2,2,2,2,3,1,2,1,1,2,2,2,3,2,2,2,2,2,1,2,3,2,2,3,3,3,3,3,2,3,1,2,3,3,1,3,1,3,2,1,3,2,2,2,3,2,2,2,2,2,3,2,2,3,3,2,2,3,2,2,3,1,1,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[3,1,2]]],20,<<[],[1,1,1]>,[[130910,0],[136,0],[18,0],[1,0]]>,[[[-248345,0],[151768,0],[117275,0]],[[-85373,105196],[-139532,-127296],[47368,212011]],[[-190569,-105196],[-12236,127296],[97501,50133]]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[43495928433815,9793792536325,1]>,[[-9279693791805,38146972656250],[-9793792536322,-1],[3,1]]>,<7,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[140,84,14,1]>,[[-26729159262586538,-5606041152496431,-2788905880171515],[26729159262586534,5606041152496430,2788905880171515],[5,1,0]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[706339127003743903662245710,261731720059712633739998304,1]>,[[261731720059712633739998285,0],[-261731720059712633739998294,-1],[10,1]]>*] [x,x^2-x+29,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,23],[2,4,1,4],1,[1.000000000,0.5859100510,0.7284036527],<"notfaithful",0>,[3,2]>,<2,2^2*5*7^2*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,7,23],[4,5,4,5],1,[1.000000000,1.458522038,1.056796644],<"2.2e2_5_7e2_23.3t2.1",1>,[3,2]>]
x^3-x^2+5*x+85 -2^2*5*7^2*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[-12733],[382810],[-370076]] 2 [2,2,1,1,2,2,1,2,1,3,3,3,3,3,2,1,1,2,3,1,2,2,3,2,3,1,3,1,2,3,2,3,3,3,2,3,3,2,2,2,3,2,2,2,2,2,3,2,3,2,2,3,2,2,2,3,3,3,2,2,3,3,2,1,3,2,1,1,2,3,2,2,3,3,2,3,2,2,2,1,2,2,2,3,3,2,1,1,3,2,1,2,2,1,3,1,1,2,3,3,2,3,3,2,2,2,2,2,3,3,2,1,3,2,2,2,3,2,2,2,2,2,3,2,3,2,2,1,1,3,1,3,2,3,3,2,3,1,3,1,3,3,2,3,3,2,2,2,3,2,2,2,2,2,1,2,2,1,3,2,2,3,2,2,1,3,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[90,0],[6,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[320415,-407746],[41778,83557],[502927,481566]],[[-320415,407746],[482509,440731],[21361,42722]]]>,<3,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,2,1]>,[[162083225,0],[128475181,209516793],[-290558405,-209516793]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-13101205513110,-26173042914340,1]>,[[-26173042914339,0],[26173042914340,-1],[0,1]]>,<7,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[210,70,14,1]>,[[8909719754195510,-5649492517854258,5234629945991319],[-8909719754195514,5649492517854257,-5234629945991319],[5,1,0]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[229409351804344936396891436,525920934166280933655314718,1]>,[[525920934166280933655314705,0],[-525920934166280933655314711,-1],[7,1]]>*] [x,x^2-x+29,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,23],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7,23],[2,2,4,1,4],1,[1.000000000,0.5859100510,0.7284036527],<"notfaithful",0>,[3,2]>,<2,2^2*5*7^2*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,7,23],[4,2,5,4,5],1,[1.000000000,1.491601716,1.060905205],<"2.2e2_5_7e2_23.3t2.2",1>,[3,2]>]
x^4-x^3+17*x^2-32*x+100 3^2*7^3*151 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 5 [[27526149],[-55190438],[-88975],[27753265]] 2 [3,2,4,4,3,3,4,5,5,3,5,2,1,2,4,5,4,3,4,5,3,4,1,1,5,2,5,5,4,5,2,1,3,5,5,1,3,4,4,4,5,3,3,1,5,3,4,5,4,5,5,3,5,4,2,5,4,3,4,5,3,2,5,4,5,5,1,4,3,5,1,5,3,4,4,4,5,5,3,3,2,4,5,3,5,5,5,1,4,1,1,1,1,3,4,4,1,4,3,2,2,5,4,3,2,5,2,1,5,5,3,1,5,3,4,3,5,4,3,3,3,2,1,5,3,3,1,2,5,3,4,3,4,2,2,3,4,5,4,5,3,5,1,3,5,4,5,2,3,5,4,2,2,1,1,3,4,1,5,2,5,3,4,1,5,1,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+10,2>,<x^2+69*x+926,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-459880,457115],[131581,-457115],[-23538,17840],[24158,-17840]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-1413980580,-590862654],[1145685483,-597706713],[1,0]]>,[[[-1145685483,597706715],[-1,0]],[[0,2],[1,0]],[[109673798,1491075781],[273977414,109570257]],[[1036011686,1398001903],[-273977414,-109570257]]]>,<7,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[3,6,1]>,[[112,0],[56,0],[35,0],[7,0],[1,0]]>,[[[-19948066574403000,0],[712430949085820,0],[3562154745429107,0],[4987016643600750,0]],[[-33277498253619303,-27715888229875601],[5382681501185691,-3786481934110371],[2087357276123500,-610337647949506],[4520294327220940,-1461697512117276]],[[2,0],[1,0],[0,0],[0,0]],[[-26566701469589699,27715888229875601],[5303782735101631,3786481934110371],[-5649512021552607,610337647949506],[1891584214551453,1461697512117276]]]>,<151,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[1664105061426700617090473611539433679235768,-3605689035459201304143110535907858157708399,1]>,[[-17946530495827583027037126221734023987696676,0],[14340841460368381722894015685826165829987988,0],[3605689035459201304143110535907858157708544,-1],[145,1]]>*] [x,x^2-x-5,x^2-x-264,x^2-x-113,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,151],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,151],[3,6,6,1],1,[1.000000000,0.6838072478,0.8204663809],<"notfaithful",0>,[4,3]>,<1,7*151,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,151],[1,1,6,6],1,[1.000000000,2.504406421,1.452092658],<"notfaithful",0>,[4,3]>,<1,3*151,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,151],[3,6,3,6],1,[1.000000000,0.4702075801,0.7452188329],<"notfaithful",0>,[4,3]>,<2,3*7^2*151,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,7,151],[3,6,7,8],1,[1.000000000,1.059918780,0.9607726379],<"2.3_7e2_151.4t3.3",1>,[4,3]>]
x^4-2*x^3-23*x^2+24*x+60 3^2*7^3*151 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 101 x-1 5 [[2988886253],[-3838438607],[3838438608],[-2988886252]] 1 [3,1,4,4,3,3,4,5,5,3,5,2,2,2,4,5,4,3,4,5,3,4,2,2,5,1,5,5,4,5,2,2,3,5,5,1,3,4,4,4,5,3,3,1,5,3,4,5,4,5,5,3,5,4,1,5,4,3,4,5,3,1,5,4,5,5,1,4,3,5,2,5,3,4,4,4,5,5,3,3,1,4,5,3,5,5,5,1,4,1,2,2,1,3,4,4,2,4,3,2,2,5,4,3,2,5,1,2,5,5,3,1,5,3,4,3,5,4,3,3,3,2,2,5,3,3,1,1,5,3,4,3,4,2,1,3,4,5,4,5,3,5,1,3,5,4,5,1,3,5,4,1,2,2,1,3,4,2,5,1,5,3,4,2,5,2,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+24,2>,<x^2-50*x-432,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-60142,-74732],[14590,74732],[-14589,-74732],[60143,74732]]>,<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-551505810,1653289938,1]>,[[-1653289938,-1],[0,1],[1,-1],[1653289939,1]]>,<7,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[3,6,1]>,[[-84,0],[0,0],[49,0],[14,0],[1,0]]>,[[[-3,0],[-1,0],[0,0],[0,0]],[[-33212196548473897,28825400965981368],[-876380396495909,-4091758527289684],[2062794380955455,4487229855442866],[-3603175120747671,-1201058373582557]],[[4,0],[1,0],[0,0],[0,0]],[[33212196548473898,-28825400965981368],[876380396495909,4091758527289684],[-2062794380955455,-4487229855442866],[3603175120747671,1201058373582557]]]>,<151,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-14422756141836805216572442143631432630829066,151,1]>,[[-16658972795524535369668045040379793366127410,0],[16658972795524535369668045040379793366127411,0],[-75,-1],[76,1]]>*] [x,x^2-x-5,x^2-x-264,x^2-x-113,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,151],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,151],[3,6,6,1],1,[1.000000000,0.6838072478,0.8204663809],<"notfaithful",0>,[4,3]>,<1,7*151,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,151],[1,1,6,6],1,[1.000000000,2.504406421,1.452092658],<"notfaithful",0>,[4,3]>,<1,3*151,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,151],[3,6,3,6],1,[1.000000000,0.4702075801,0.7452188329],<"notfaithful",0>,[4,3]>,<2,3*7^2*151,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,3,7,151],[3,6,7,6],1,[1.000000000,1.765685495,1.197048556],<"2.3_7e2_151.4t3.4",1>,[4,3]>]
