x^4-37*x^2-972 -3*7^2*751^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 37 x-1 7 [[16359415885],[3891956236],[-3891956236],[-16359415885]] 4 [4,1,5,1,5,3,4,3,4,5,2,1,4,2,5,4,5,3,3,4,1,3,4,5,3,4,2,4,1,5,1,5,5,3,4,2,2,2,5,4,4,3,4,1,4,3,2,2,4,3,4,5,2,4,4,5,5,3,3,5,2,4,3,5,1,5,3,3,4,2,4,5,3,3,3,4,5,3,4,2,5,3,5,3,3,5,5,2,5,3,4,5,3,5,1,5,4,4,3,3,3,5,4,4,3,2,5,5,5,3,1,1,4,1,2,4,3,4,5,5,1,2,4,4,3,5,3,4,3,2,2,5,1,3,5,3,4,3,5,5,2,5,1,4,2,4,3,5,1,5,3,5,1,4,3,4,2,5,3,5,4,5,3,4,5,4,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-222,2>,<x^2+139968,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-46686,-93372],[46686,93372],[54713,0],[-54713,0]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[20150112,0,1]>,[[17685197,0],[-17685197,0],[0,43046712],[0,86093451]]>,<7,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-19497679692581804,-3375260124398400,1]>,[[3375260124398406,-1],[6,1],[-6,-1],[-3375260124398406,1]]>,<751,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[1359108082232030955268146625410174864979308463939414085818,-1551672552019629348209535077656255063841408477164391450803,1]>,[[1551672552019629348209535077656255063841408477164391451484,-1],[681,1],[-681,-1],[-1551672552019629348209535077656255063841408477164391451484,1]]>*] [x,x^2-x-1314,x^2-x+1,x^2-x+3943,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,751],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7*751,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,751],[1,1,6,6],1,[1.000000000,2.351154034,1.427670664],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,751],[4,6,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,3*7*751,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,751],[3,6,6,6],1,[1.000000000,0.8005164028,0.8307977253],<"notfaithful",0>,[4,3]>,<2,3*7*751,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,7,751],[3,6,6,6],1,[1.000000000,2.093273708,1.221120885],<"2.3_7_751.4t3.1",1>,[4,3]>]
x^6-2*x^5-25*x^4-100*x^3-180*x^2-152*x-51 2^6*5^6*31^4 2 2 60 "A5" [[4,2,5,1,3,6],[6,1,5,3,4,2]] [<1,1,[1,2,3,4,5,6]>,<2,15,[1,2,6,5,4,3]>,<3,20,[6,1,5,3,4,2]>,<5,12,[2,6,1,3,5,4]>,<5,12,[6,4,2,1,5,3]>] [[1,1,1,1,1,1],[1,1,2,2],[1,5],[3,3]] 41 x^2+38*x+6 6 [[-2112573435,0],[-1401823416,1525691950],[-903603609,0],[2373237617,-1525691950],[-1961198742,-1532060710],[-744142654,1532060710]] 2 [3,5,1,5,3,4,4,3,5,5,1,3,2,2,4,4,2,2,3,3,3,4,3,3,3,3,2,3,2,2,5,3,3,3,4,4,3,2,4,5,2,3,2,5,3,3,2,5,5,4,3,5,2,3,3,5,4,2,1,5,3,3,2,3,3,5,2,1,3,5,4,4,5,4,2,4,3,3,3,3,4,2,4,3,3,5,5,3,5,2,5,3,4,3,1,2,5,2,2,5,5,3,2,2,4,3,2,4,4,2,3,1,5,4,3,3,2,3,2,5,5,5,2,4,2,3,2,5,5,1,2,3,2,3,4,4,4,2,3,4,3,3,5,2,2,2,4,4,3,1,5,3,4,3,4,4,3,4,2,5,4,5,2,3,3,5,1,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,2*],[*[1,5],"ALT",[1,3,4,5,6,2],[<x+4805000,5>,<x-4805000,4>]*],[*[3,3],"CYC",0,3*]] [*<2,12,4,[[1,2,4,3,6,5],[6,5,1,2,4,3]],[[1,2,3,4,5,6],[2,1,3,4,6,5],[6,5,1,2,4,3],[3,4,6,5,2,1]],[6,5,1,2,4,3],[1,2,3,3],[2],[[[2,1,3,4,6,5],[1,2,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[199466,-404774,-45492],[-295228,63640,489020],[-501278,483822,-299182],[-191030,388428,116594],[1,0,0]]>,[[[-52441,131383,-108038],[227510,237586,-231248],[-225681,-86523,-117833],[249550,-34651,-142054]],[[178463,-129135,-227218],[-227510,-237586,231248],[225681,86523,117833],[-249550,34651,142054]],[[122377,-97257,181201],[194868,256830,-29816],[-81189,212610,-3482],[-109712,194482,210115]],[[56605,87721,87271],[-194868,-256830,29816],[81189,-212610,3482],[109712,-194482,-210115]],[[-40195,-249434,-93497],[137016,-207376,-135668],[118162,199467,-135984],[-122789,52960,205741]],[[259481,256722,160281],[-137016,207376,135668],[-118162,-199467,135984],[122789,-52960,-205741]]]>,<5,10,10,[[1,4,5,6,2,3],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,4,5,6,2,3],[1,6,2,3,4,5]],[1,2,3,4,5,6],[1,2,4,5],[1,2],[[[1,4,5,6,2,3],[1,2,6,5,4,3]],[[1,4,5,6,2,3]]],20,<[],[32229728407940,-29586221241550,-43966769517950,1650249377500,12090284000095,39747254261400,37217789869110,5709601632320,7674972882950,-29495337371900,1]>,[[5678201343192,0,0,0,0,0,0,0,0,0],[97979828867,-4975718536550,-6017902089426,-9058547091580,4159748289767,-3155668451503,-1148970191244,-1586311091922,994785757536,246050958975],[-5903838563153,9171090270710,6012869604764,5338753240839,3397185663510,3493785675610,-1704367804282,680314253095,-1451948089583,-389375895605],[4266524853047,-3101390195820,-2602771156151,-2509963532522,8553127189949,-8129831498255,-638685992122,1096836964913,1385071692012,330055359062],[-2717124835358,216448899905,-2865532454331,543289422967,9380630861949,-8832309351481,-1881794155179,-705713917713,-646799384524,170009866323],[-1421742626593,-1310430438245,5473336095144,5686467960296,-6417205677050,-2449462702496,1559120877202,514873791627,-281109975441,-356740288755]]>,<31,5,5,[[1,6,2,3,4,5]],[[1,2,3,4,5,6],[1,6,2,3,4,5],[1,5,6,2,3,4],[1,4,5,6,2,3],[1,3,4,5,6,2]],[1,2,3,4,5,6],[1,4,5,5,4],[1],[[[1,6,2,3,4,5]]],20,<[],[272161444888904886047092001963,201530763239561580193813624049,-223710567596087362311507118471,193312134174496326877135301664,234366899017708171862241783003,1]>,[[234366899017708171862241782945,0,0,0,0],[-162649533112466193596230109587,-10697089280650049501525140700,3405440986655542216778396659,-7932586110003607395844497367,-5471157042304864611490025808],[-204297817759720271582006823157,4071357811079802052193691097,6714375895160016030358332989,-238383589652206350894210848,7324286326957023894466597496],[283788054769554546740195240417,-8727529766175228586530526321,-755255944821923484729642925,2095179724618428958110783354,7788719257386906047854548690],[-151207602915076253424200090628,-6317400984224920158852301548,-9364560936993634762407086723,6075789975037384788627924861,-9641848542039065330831120378],[12,1,0,0,0]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,31],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,12]>,<3,2^6*5^4*31^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,31],[6,6,7],1,[0,0,0],<"3.2e6_5e4_31e2.12t33.1",1>,[6,12]>,<3,2^6*5^4*31^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,31],[6,6,7],1,[0,0,0],<"3.2e6_5e4_31e2.12t33.1",2>,[6,12]>,<4,2^6*5^6*31^4,1,[[4],[0],[1],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,5,31],[6,7,7],1,[0,0,0],<"4.2e6_5e6_31e4.5t4.1",1>,[6,12]>,<5,2^6*5^6*31^4,1,[[5],[1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,31],[6,7,7],1,[0,0,0],<"5.2e6_5e6_31e4.6t12.1",1>,[6,12]>]
x^5-3100*x-12400 2^6*5^6*31^4 1 2 60 "A5" [[2,3,1,4,5],[1,2,4,5,3]] [<1,1,[1,2,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<5,12,[2,3,4,5,1]>,<5,12,[3,1,4,5,2]>] [[1,1,1,1,1],[1,1,3],[1,2,2],[5]] 277 x-1 6 [[-125691038300316],[64505899422629],[-21871333976740],[14949386715368],[68107086139059]] 2 [3,5,1,5,3,4,4,3,5,5,1,3,2,2,4,4,2,2,3,3,3,4,3,3,3,3,2,3,2,2,5,3,3,3,4,4,3,2,4,5,2,3,2,5,3,3,2,5,5,4,3,5,2,3,3,5,4,2,1,5,3,3,2,3,3,5,2,1,3,5,4,4,5,4,2,4,3,3,3,3,4,2,4,3,3,5,5,3,5,2,5,3,4,3,1,2,5,2,2,5,5,3,2,2,4,3,2,4,4,2,3,1,5,4,3,3,2,3,2,5,5,5,2,4,2,3,2,5,5,1,2,3,2,3,4,4,4,2,3,4,3,3,5,2,2,2,4,4,3,1,5,3,4,3,4,4,3,4,2,5,4,5,2,3,3,5,1,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,3],"CYC",0,3*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-768800000,4>,<x+768800000,5>]*]] [*<2,12,4,[[1,5,4,3,2],[1,2,4,5,3]],[[1,2,3,4,5],[1,5,4,3,2],[1,2,5,3,4],[1,2,4,5,3]],[1,2,4,5,3],[1,2,3,3],[2],[[[1,4,5,2,3],[1,5,4,3,2]]],20,<<[],[1,1,0,1]>,[[1634,0,0],[14976,0,0],[7170,0,0],[248950,0,0],[1,0,0]]>,[[[2300,0,0],[0,0,0],[0,0,0],[0,0,0]],[[-44752,0,0],[33454,0,0],[42711,0,0],[60706,0,0]],[[47468,-31274,-15560],[-6114,20120,-57980],[8883,64196,1912],[51782,37930,42490]],[[44448,11600,-20090],[65310,-9380,-16380],[59467,14904,45020],[62186,45918,58096]],[[-49464,19674,35650],[38422,-10740,-56712],[20011,51972,18604],[21934,47224,30486]]]>,<5,10,10,[[5,1,2,3,4],[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2],[5,1,2,3,4],[4,5,1,2,3]],[1,2,3,4,5],[1,2,5,4],[1,2],[[[5,1,2,3,4],[1,5,4,3,2]],[[5,1,2,3,4]]],20,<[],[-19290231034315,-38433385406025,6512224655825,18544748653050,-26320333499320,-39266298121775,-4638693361475,7315808764245,-8616946120520,-25618962701350,1]>,[[242270255615,1354149438175,604581019165,1246823457270,-1177977129946,-1566995411285,632585115925,-1068488905549,813198401275,83473194315],[361106985415,1599991613920,760626923895,-1610926446690,1722391026644,-1127289013946,-1545406976115,-1646895579339,1701711496455,-191161016571],[-85255758810,-1653652032660,-1128974826970,-390920364110,944309369139,1852354723198,-49873435770,-874729235349,1758790337215,-131410789597],[-112292013060,887695331460,-254374538030,-1688361421500,-126623074591,410686344197,-1031814068245,-1168538098464,64823153730,-1297293025138],[-405829469160,1626512914730,18141421940,-1371312490595,-1362100191246,431243357836,-1820187901420,943954553076,-523826123050,1536391636991]]>,<31,5,5,[[5,1,2,3,4]],[[1,2,3,4,5],[5,1,2,3,4],[4,5,1,2,3],[3,4,5,1,2],[2,3,4,5,1]],[1,2,3,4,5],[1,4,5,5,4],[1],[[[5,1,2,3,4]]],20,<[],[-12400,-3100,0,0,0,1]>,[[-22711168790806387765620197554,-1118044455663556138005589729,-2949800215336340285863937346,8608249548370466322749770633,-9200873714136286774783559781],[176180680703254668897329275203,-5059752057072547676664759803,410954431286920982304091063,-9653251598585454227799031770,741609236191125877907701020],[-14335259575457613472964546516,5338817130704711427645777056,-8162673210753775994611144943,-556441595652261300616160017,-9746017652383671185414584319],[-139134252336990667658744531133,838979382031392387024572475,10701518994803195298170991226,1601443645867249205665421154,-3465380089641564112423834391],[0,1,0,0,0]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,31],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,4]>,<3,2^6*5^4*31^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,31],[6,6,7],1,[0,0,0],<"3.2e6_5e4_31e2.12t33.2",1>,[5,4]>,<3,2^6*5^4*31^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,31],[6,6,7],1,[0,0,0],<"3.2e6_5e4_31e2.12t33.2",2>,[5,4]>,<4,2^6*5^6*31^4,1,[[4],[0],[1],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,5,31],[6,7,7],1,[0,0,0],<"4.2e6_5e6_31e4.5t4.2",1>,[5,4]>,<5,2^6*5^6*31^4,1,[[5],[1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,31],[6,7,7],1,[0,0,0],<"5.2e6_5e6_31e4.6t12.2",1>,[5,4]>]
