x^4-21*x^2+64 5^2*37^2 4 0 4 "C2^2" [[2,1,4,3],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,1,[4,3,2,1]>,<2,1,[3,4,1,2]>] [[1,1,1,1],[2,2]] 11 x-1 5 [[-3475],[10057],[-10057],[3475]] 1 [3,4,2,4,1,3,3,2,3,2,2,4,1,3,4,4,2,2,4,1,4,2,4,2,3,1,3,4,2,3,4,2,4,1,1,1,4,3,3,4,2,1,2,3,4,2,1,4,3,1,4,2,2,2,3,4,1,1,3,2,3,4,4,2,3,4,2,4,3,1,3,1,4,4,1,3,2,4,2,2,1,2,2,4,2,4,2,3,2,3,3,2,3,1,2,3,1,1,3,2,3,3,3,2,1,3,3,4,1,1,3,4,4,1,2,1,3,3,3,1,2,4,4,3,1,2,2,1,3,4,1,4,1,3,1,2,4,4,3,2,1,1,4,3,2,1,3,3,2,4,4,1,3,4,3,2,2,1,4,1,3,4,3,1,3,4,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-96,2>,<x-126,3>,<x+96,4>]*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[18952,-27632],[-18952,27632],[-52459,-104918],[52459,104918]]>,<5,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,4,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[45372401626730,0],[22686200813365,-36340615413630],[1,0]]>,[[[-22686200813361,36340615413632],[-1,0]],[[4,2],[1,0]],[[-4,-2],[-1,0]],[[22686200813361,-36340615413632],[1,0]]]>,<37,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,4,3],[1],[[[2,1,4,3]]],20,<<[],[2,33,1]>,[[-2626175683700934184942124264546,4151658841380675687660022653042],[3216162672115585324516669476887,1596281596289499639466843834210],[1,0]]>,[[[-3216162672115585324516669476863,-1596281596289499639466843834185],[-1,0]],[[24,25],[1,0]],[[-24,-25],[-1,0]],[[3216162672115585324516669476863,1596281596289499639466843834185],[1,0]]]>*] [x,x^2-x-46,x^2-x-1,x^2-x-9] [1,2,2,2] <[1],[2],[3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,2]>,<1,5*37,1,[[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,37],[1,2,5,5],1,[1.000000000,1.444758181,1.192382892],<"notfaithful",0>,[4,2]>,<1,5,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,37],[3,3,5,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,2]>,<1,37,1,[[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,37],[2,1,2,5],1,[1.000000000,0.8192921687,0.8770556587],<"notfaithful",0>,[4,2]>]
x^3-x^2+65*x-600 -43*97^2 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 23 x-1 5 [[-203450],[111797],[91654]] 2 [2,2,2,2,3,3,3,2,1,2,3,2,3,1,1,1,3,2,3,2,2,3,1,2,1,3,1,1,3,2,3,2,2,3,2,2,2,2,1,3,2,3,2,1,3,2,2,2,2,3,2,1,2,1,2,2,3,1,2,3,3,3,1,3,2,3,2,3,2,2,3,3,3,2,3,2,2,3,3,2,2,2,3,2,1,1,2,2,3,2,2,3,1,2,2,2,3,2,2,1,1,3,3,3,2,2,2,2,3,2,2,3,1,3,2,2,1,2,2,1,3,2,2,3,2,3,1,1,2,2,2,2,2,2,2,3,2,3,3,1,2,1,3,3,2,2,1,3,2,2,3,3,1,2,3,2,3,2,2,3,1,2,3,3,1,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,4,1]>,[[-27039016862189,0],[5590894070835,-3964307180130],[2374636463230,3964307180130]]>,<43,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-217209846255566015161730674282601,-54687310135335149667358838310464,1]>,[[-54687310135335149667358838310469,0],[54687310135335149667358838310467,-1],[3,1]]>,<97,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[274025,12610,194,1]>,[[1099937937439257475086447432684571815276,8675270380393509798276056332491652020,-16335431559392551287120173701989653199],[-1099937937439257475086447432684571815340,-8675270380393509798276056332491652021,16335431559392551287120173701989653199],[65,1,0]]>*] [x,x^2-x+11,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,43,97],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,43,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,43,97],[2,4,1],1,[1.000000000,0.4790883882,0.6905410722],<"notfaithful",0>,[3,2]>,<2,43*97^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[5,43,97],[2,4,5],1,[1.000000000,1.430099352,1.067494858],<"2.43_97e2.3t2.1",1>,[3,2]>]
