x^2-1947 2^2*3*11*59 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[7638],[-7638]] 1 [1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-1946,2,1]>,[[1,1],[-1,-1]]>,<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1947,0,1]>,[[0,-1],[0,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1947,0,1]>,[[0,-1],[0,1]]>,<59,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1947,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,3,11,59],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*3*11*59,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,3,11,59],[3,3,3,3],1,[1.000000000,1.189283092,0.9934968605],<"1.2e2_3_11_59.2t1.1",1>,[2,1]>]
x^4-x^3+6*x^2-11*x+4 -13^2*367 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 31 x-1 5 [[10287912],[5574524],[1287701],[11479015]] 3 [4,5,5,4,5,2,5,5,4,3,1,4,4,3,4,4,1,4,4,3,4,3,4,4,3,4,5,2,5,2,3,5,4,3,4,4,3,3,5,4,3,4,2,5,5,4,4,5,4,4,3,5,5,4,3,3,5,4,4,4,4,5,3,3,1,3,5,5,4,3,3,3,3,3,5,2,5,4,3,5,4,3,1,4,4,3,4,5,2,5,2,4,4,4,4,5,5,3,3,4,5,1,2,2,2,4,4,2,3,4,4,5,3,4,1,4,3,5,5,4,3,5,5,5,2,5,5,5,5,5,5,2,5,1,3,3,3,4,2,3,3,4,1,3,4,4,3,5,5,4,3,5,2,3,4,3,3,2,3,4,2,3,3,4,3,5,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<13,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[2,12,1]>,[[468444851704022022765,7571482170552810771911],[-3629725152359407631023,-5356195135780101131532],[1,0]]>,[[[3629725152359407631031,5356195135780101131536],[-1,0]],[[8,4],[1,0]],[[-2904446383000923388499,6288112943894378914313],[-174454056388065888427,721666650837865401860]],[[-725278769358484242539,7360655695206319392948],[174454056388065888427,-721666650837865401860]]]>,<367,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[6,366,1]>,[[154681579270384485263140081022660876196644003353004,0],[597705136972673393619370753414249154172436473855506,0],[1,0]]>,[[[-904303170640251572254381747993402390334423328435449,-806457623884098699850735176467070075813661385791444],[0,0]],[[-462804973349000856993636359918164521351923983407095,806457623884098699850735176467070075813661385791444],[0,0]],[[-597705136972673393619370753414249154172436473855281,0],[-1,0]],[[225,0],[1,0]]]>*] [x,x^2-x+92,x^3-x^2+2*x+3,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[13,367],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,367,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[13,367],[1,6],1,[1.000000000,1.475908215,1.172607197],<"notfaithful",0>,[4,5]>,<2,367,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[13,367],[1,6],1,[1.000000000,0.6087948784,0.7642099819],<"notfaithful",0>,[4,5]>,<3,13^2*367^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[13,367],[6,6],1,[0,0,0],<"3.13e2_367e2.6t8.1",1>,[4,5]>,<3,13^2*367,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[0],[-1]]],[13,367],[6,7],1,[1.000000000,0.5762608788,0.8545131936],<"3.13e2_367.4t5.1",1>,[4,5]>]
x^4-x^3-8*x^2-17*x-23 -13^2*367 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 5 [[-2849631],[-2726854],[-514044],[-345813]] 4 [3,4,5,3,5,2,4,5,1,4,3,3,3,4,3,2,3,1,3,5,3,4,3,3,5,2,4,2,5,1,4,4,3,4,3,3,4,5,5,2,4,1,2,5,5,2,1,5,3,3,4,5,5,2,4,4,4,3,1,3,2,5,5,4,1,5,5,4,2,5,5,5,4,4,5,3,4,3,5,5,2,5,3,2,2,4,3,5,3,5,1,3,3,1,3,4,5,4,4,3,4,3,2,1,2,3,3,3,4,2,2,5,5,3,3,2,5,4,4,1,5,4,4,5,3,4,5,4,4,5,5,3,4,2,5,5,5,3,2,4,5,3,2,5,2,3,5,4,4,3,5,4,1,4,2,4,4,3,4,3,3,4,5,1,5,5,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+22,2>,<x^2+37*x+434,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-254952,344193],[449431,-344193],[-18139,27128],[-45267,-27128]]>,<13,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,12,1]>,[[-2820019342345906629617,6562816717077016068621],[-4604934838867588047251,816257841428801945368],[1,0]]>,[[[4604934838867588047252,-816257841428801945363],[-1,0]],[[1,5],[1,0]],[[5807811399718662209518,3334296691879957238885],[215634143334010851072,-640719511675806491591]],[[8592217536294549182031,-2518038850451155293527],[-215634143334010851072,640719511675806491591]]]>,<367,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[6,366,1]>,[[-84370786342361368565859560786301208658845948494640,0],[-448212967727668930327796573218453668225158621731540,0],[1,0]]>,[[[839085332083536314049376551166730247494186916368111,107808295000468120745647371696017539383962908149515],[0,0]],[[677514981150720578490215736940632150139438247597641,-107808295000468120745647371696017539383962908149515],[0,0]],[[448212967727668930327796573218453668225158621731695,0],[-1,0]],[[155,0],[1,0]]]>*] [x,x^2-x-3,x^2-x+92,x^2-x+1193,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,367],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,367],[3,6,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,367,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,367],[1,1,6],1,[1.000000000,1.475908215,1.172607197],<"notfaithful",0>,[4,3]>,<1,13*367,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,367],[3,6,6],1,[1.000000000,0.5457910509,0.7386296750],<"notfaithful",0>,[4,3]>,<2,13*367,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,13,367],[3,6,6],1,[1.000000000,1.405638394,1.075818159],<"2.13_367.4t3.1",1>,[4,3]>]
x^4-x^3+82*x^2-48*x+1848 3^2*7^2*13^2*19^2 0 2 12 "A4" [[2,3,1,4],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<3,4,[2,3,1,4]>,<3,4,[3,1,2,4]>] [[1,1,1,1],[1,3],[2,2]] 11 x-1 7 [[3541769],[-8599685],[-3903540],[8961457]] 2 [4,1,3,1,1,1,3,2,4,3,4,4,3,4,3,4,3,2,2,4,4,3,2,4,4,2,3,4,4,4,3,3,3,4,2,4,4,2,3,2,2,2,1,1,3,3,3,3,3,3,3,2,3,4,4,2,3,4,3,2,2,4,1,4,3,3,2,2,3,3,1,3,2,2,3,2,4,1,4,3,3,1,2,4,4,3,4,4,4,1,3,2,3,3,3,4,4,4,4,3,2,2,3,4,4,4,3,3,4,3,2,2,4,4,4,3,4,2,4,4,2,3,3,3,4,2,1,2,1,3,2,3,4,3,2,3,3,3,4,2,2,4,3,2,2,4,1,4,3,3,2,3,2,4,2,2,2,1,2,4,4,4,1,1,1,4,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,3],"ALT",[1,3,4,2],[<x+124488,4>,<x-124488,3>]*],[*[2,2],"CYC",0,2*]] [*<2,3,1,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,4,2,3],[1,4,3],[1],[[]],20,<[],[1,1,0,1]>,[[-372925,0,0],[68626,-111650,-83524],[-111034,-54474,-90870],[-108954,-96020,-87750]]>,<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[1668129087,1473621228,1]>,[[-1473621228,-1],[0,1],[56717726,83736885],[254642036,303683604]]>,<7,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,4,3],[1],[[[1,4,2,3]]],20,<[],[29943674365028123,14861890850980362,-22239854922822390,1]>,[[557935447923882,11398895185373143,-22797790370746286],[-24756762241506591,-3342884992759112,191451611063941],[-32795649133283010,3342884992759111,-191451611063941],[5,1,0]]>,<13,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,3,4],[1],[[[1,4,2,3]]],20,<[],[-1008275162210943969563,7996455254607533856051,-8155653991043873838381,1]>,[[-8155653991043873838404,0,0],[4135074668698568240511,-433111159863898537662,352257845866570606575],[4020579322345305597886,433111159863898537661,-352257845866570606575],[8,1,0]]>,<19,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[2,18,1]>,[[3799592661634815837411177,3571040611825635476982056],[-440256277718440401630296,6216078212066721876489254],[1,0]]>,[[[440256277718440401630296,-6216078212066721876489244],[-1,0]],[[0,10],[1,0]],[[547727515866762769217451,13692154277821488134582403],[492768955711029165877212,-523972229213235903886160]],[[-987983793585203170847746,-7476076065754766258093169],[-492768955711029165877212,523972229213235903886160]]]>*] [x,x^3-x^2-30*x-27,x^3-x^2-30*x-27,0] [1,3,2,4] <[1],[2,3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,13,19],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,4]>,<1,7*13,3,[[1,0],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,7,13,19],[4,1,5,5,1],0,[0.9496238886-0.3133918796*i,1.007004945-0.1850325297*i,0.9562906183-0.1496957356*i],<"notfaithful",0>,[4,4]>,<1,7*13,3,[[1,0],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,7,13,19],[4,1,5,5,1],0,[0.9496238886+0.3133918796*i,1.007004945+0.1850325297*i,0.9562906183+0.1496957356*i],<"notfaithful",0>,[4,4]>,<3,3^2*7^2*13^2*19^2,1,[[3],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[2,3,7,13,19],[3,5,5,5,6],1,[0,0,0],<"3.3e2_7e2_13e2_19e2.4t4.1",1>,[4,4]>]
x^4-2*x^3-7*x^2-49*x+301 3^2*7^2*13^2*19^2 0 2 12 "A4" [[2,3,1,4],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<3,4,[2,3,1,4]>,<3,4,[3,1,2,4]>] [[1,1,1,1],[1,3],[2,2]] 61 x-1 5 [[84883514],[-271036040],[-293715287],[-364728486]] 2 [3,2,4,1,2,1,4,1,3,4,3,3,4,3,4,3,4,1,2,3,3,4,2,3,3,2,4,3,3,3,4,4,4,3,1,3,3,2,4,1,2,1,1,2,4,4,4,4,4,4,4,1,4,3,3,2,4,3,4,2,1,3,2,3,4,4,2,2,4,4,2,4,2,2,4,2,3,2,3,4,4,2,2,3,3,4,3,3,3,2,4,2,4,4,4,3,3,3,3,4,1,2,4,3,3,3,4,4,3,4,2,2,3,3,3,4,3,2,3,3,2,4,4,4,3,2,2,2,2,4,2,4,3,4,2,4,4,4,3,1,1,3,4,1,2,3,2,3,4,4,2,4,2,3,2,1,1,1,2,3,3,3,2,2,1,3,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,3],"ALT",[1,3,4,2],[<x-57057,4>,<x+57057,3>]*],[*[2,2],"CYC",0,2*]] [*<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-1535645895,1321058775],[-290659374,-290659371],[1,0]]>,[[[290659374,290659372],[-1,0]],[[0,1],[1,0]],[[435848935,-890190655],[565888259,187449569]],[[-726508307,599531282],[-565888259,-187449569]]]>,<7,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,3,4],[1],[[[1,4,2,3]]],20,<[],[-11527118845611747,20185039793926434,5589780519584905,1]>,[[5589780519584907,0,0],[-22539729345770322,1162264638631800,3635299282878041],[16949948826185417,-1162264638631801,-3635299282878041],[0,1,0]]>,<11,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,7,1]>,[[36776699931936220725,-46326293657187931304],[-311689239400308269348,46326293657187931304],[-23305151134929874712,15227255914381432284],[-7577761638770808118,-15227255914381432284]]>,<13,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,4,3],[1],[[[1,4,2,3]]],20,<[],[6143836648976829479313,-1197035241480729958021,-2053163720338351183082,1]>,[[-2053163720338351183110,0,0],[2681598676877670690540,248346458866589439794,580801138472031996023],[-628434956539319507438,-248346458866589439795,-580801138472031996023],[10,1,0]]>,<19,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[4099156422581637198738988,936575013580717756854800,1]>,[[-936575013580717756854787,-1],[13,1],[-7812534486571175398306174,732980479925675715387671],[8749109500151893155160950,-732980479925675715387671]]>*] [x,x^3-x^2-30*x-27,x^3-x^2-30*x-27,0] [1,2,3,4] <[1],[2,3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,11,13,19],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,4]>,<1,7*13,3,[[1,0],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,7,11,13,19],[3,1,5,1,5,1],0,[0.9496238886+0.3133918796*i,1.007004945+0.1850325297*i,0.9562906183+0.1496957356*i],<"notfaithful",0>,[4,4]>,<1,7*13,3,[[1,0],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,7,11,13,19],[3,1,5,1,5,1],0,[0.9496238886-0.3133918796*i,1.007004945-0.1850325297*i,0.9562906183-0.1496957356*i],<"notfaithful",0>,[4,4]>,<3,3^2*7^2*13^2*19^2,1,[[3],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,7,11,13,19],[3,5,6,2,6,6],1,[0,0,0],<"3.3e2_7e2_13e2_19e2.4t4.2",1>,[4,4]>]
x^4-x^3-39*x^2-130*x+1339 3^2*7^2*13^2*19^2 0 2 12 "A4" [[2,3,1,4],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<3,4,[2,3,1,4]>,<3,4,[3,1,2,4]>] [[1,1,1,1],[1,3],[2,2]] 67 x-1 5 [[-370780593],[-654163188],[-342899066],[17717741]] 2 [3,2,4,1,2,1,4,1,3,4,3,3,4,3,4,3,4,2,1,3,3,4,1,3,3,2,4,3,3,3,4,4,4,3,2,3,3,1,4,2,1,2,1,2,4,4,4,4,4,4,4,2,4,3,3,1,4,3,4,2,2,3,2,3,4,4,1,1,4,4,2,4,1,2,4,1,3,2,3,4,4,2,2,3,3,4,3,3,3,2,4,2,4,4,4,3,3,3,3,4,2,2,4,3,3,3,4,4,3,4,2,2,3,3,3,4,3,2,3,3,2,4,4,4,3,2,2,1,2,4,2,4,3,4,1,4,4,4,3,2,2,3,4,2,2,3,2,3,4,4,1,4,2,3,2,2,2,1,2,3,3,3,2,2,1,3,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,3],"ALT",[1,3,4,2],[<x+326781,4>,<x-326781,3>]*],[*[2,2],"CYC",0,2*]] [*<3,4,2,[[3,4,1,2],[2,1,4,3]],[[1,2,3,4],[3,4,1,2],[2,1,4,3],[4,3,2,1]],[2,1,4,3],[1,2,2,2],[1],[[[3,4,1,2]]],20,<<[],[2,2,1]>,[[-1098717123,-113272770],[-1602198720,141193479],[1,0]]>,[[[439937254,-141193479],[387420488,0]],[[-274258802,576495516],[335287709,238934771]],[[1,0],[1,0]],[[-165678452,-435302037],[52132780,148485718]]]>,<7,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,3,4],[1],[[[1,4,2,3]]],20,<[],[35298458511919932,16012030912920812,1838570326996886,1]>,[[1838570326996881,0,0],[4741614805520574,-4819237889714307,4952624549816843],[4818710052855687,4819237889714306,-4952624549816843],[2,1,0]]>,<13,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,4,3],[1],[[[1,4,2,3]]],20,<[],[6497791409376380311965,-1056583281173135701596,-9121624978589092719763,1]>,[[-9121624978589092719762,0,0],[-2705878230761627274587,-9629819300893170279,-525410023036228146176],[-7177460565530079444451,9629819300893170278,525410023036228146176],[0,1,0]]>,<19,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-16637736665879699951645089,12477565915755220450680555,1]>,[[-12477565915755220450680547,-1],[8,1],[12935818984807479190330299,320434281334921243412401],[-458253069052258739649759,-320434281334921243412401]]>*] [x,x^3-x^2-30*x-27,x^3-x^2-30*x-27,0] [1,3,2,4] <[1],[2,3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,13,19],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,4]>,<1,7*13,3,[[1,0],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,7,13,19],[3,1,5,5,1],0,[0.9496238886+0.3133918796*i,1.007004945+0.1850325297*i,0.9562906183+0.1496957356*i],<"notfaithful",0>,[4,4]>,<1,7*13,3,[[1,0],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,7,13,19],[3,1,5,5,1],0,[0.9496238886-0.3133918796*i,1.007004945-0.1850325297*i,0.9562906183-0.1496957356*i],<"notfaithful",0>,[4,4]>,<3,3^2*7^2*13^2*19^2,1,[[3],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,7,13,19],[3,5,6,6,6],1,[0,0,0],<"3.3e2_7e2_13e2_19e2.4t4.3",1>,[4,4]>]
