x^2-x+546 -37*59 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-120],[121]] 2 [1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<37,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[888,37,1]>,[[-18,-1],[19,1]]>,<59,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1416,59,1]>,[[-29,-1],[30,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[37,59],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,37*59,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[37,59],[3,3],1,[1.000000000,2.824049438,1.464223725],<"1.37_59.2t1.1",1>,[2,1]>]
x^3-x-9 -37*59 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 23 x-1 5 [[2468808],[3000987],[966548]] 2 [3,1,2,3,2,3,2,2,1,2,3,1,3,1,2,3,1,3,2,3,2,2,2,3,3,2,3,3,1,3,3,3,3,3,2,2,2,2,2,2,3,1,3,2,1,2,2,3,3,2,2,2,2,2,2,3,2,1,2,2,3,3,3,2,3,3,2,2,3,2,1,1,2,3,3,2,2,2,3,3,2,3,1,3,2,2,2,1,2,3,3,2,2,3,2,3,2,3,2,1,2,2,3,1,2,2,3,3,3,2,2,2,3,3,2,3,2,2,2,2,2,2,3,1,2,3,2,2,2,1,2,3,2,2,1,3,2,1,3,1,2,2,2,2,2,2,2,1,1,2,3,2,2,2,2,2,1,2,2,2,2,1,3,3,3,2,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<37,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[3204956149110324744727397656577,6587919263891293177117879670859,1]>,[[6587919263891293177117879670849,0],[-6587919263891293177117879670854,-1],[5,1]]>,<59,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-24751525645941478967569325972381371,-56438456517453675425419340971084840,1]>,[[-56438456517453675425419340971084872,0],[56438456517453675425419340971084856,-1],[16,1]]>*] [x,x^2-x+546,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[37,59],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,37*59,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[37,59],[4,4],1,[1.000000000,2.824049438,1.464223725],<"notfaithful",0>,[3,2]>,<2,37*59,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[37,59],[4,4],1,[1.000000000,1.083756448,0.9432942999],<"2.37_59.3t2.1",1>,[3,2]>]
x^4-2*x^3+3*x^2+x-1 -37*59 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 181 x-1 5 [[-48773490058],[14596895849],[-42627065359],[76803659570]] 3 [4,2,5,4,5,4,5,5,2,5,4,1,4,2,5,4,1,4,5,4,5,3,3,4,4,5,4,4,2,4,4,4,4,4,5,3,3,3,5,3,4,1,4,3,2,5,3,4,4,5,3,5,5,3,3,4,3,2,3,3,4,4,4,3,4,4,3,5,4,5,2,2,5,4,4,3,5,5,4,4,5,4,2,4,5,5,3,2,5,4,4,3,5,4,5,4,5,4,3,2,5,3,4,2,5,5,4,4,4,5,3,5,4,4,5,4,3,3,3,5,3,5,4,1,3,4,5,5,3,2,5,4,5,5,1,4,3,2,4,2,5,3,3,3,3,5,5,1,2,3,4,5,3,3,3,5,2,5,3,5,5,2,4,4,4,3,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<37,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-275325265979451872339335271069,-10457441112642372486460667896933,1]>,[[-8380129864815259573104379293879,0],[-2077311247827112913356288603100,0],[10457441112642372486460667896957,-1],[24,1]]>,<59,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-14853588475247943877189400756402677,5248834249770891052051353069407865,1]>,[[-66741978797639373277335024741828432,0],[71990813047410264329386377811236227,0],[-5248834249770891052051353069407829,-1],[36,1]]>*] [x,x^2-x+546,x^3-x-9,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[37,59],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,37*59,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[37,59],[6,6],1,[1.000000000,2.824049438,1.464223725],<"notfaithful",0>,[4,5]>,<2,37*59,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[37,59],[6,6],1,[1.000000000,1.083756448,0.9432942999],<"notfaithful",0>,[4,5]>,<3,37^2*59^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]]],[37,59],[6,6],1,[0,0,0],<"3.37e2_59e2.6t8.1",1>,[4,5]>,<3,37*59,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-2],[1]]],[37,59],[6,6],1,[1.000000000,0.6006329338,0.8739463517],<"3.37_59.4t5.1",1>,[4,5]>]
x^5-30*x^3-350*x^2+2535*x-3066 2^6*3^6*5^6*7^2 1 2 60 "A5" [[2,3,1,4,5],[1,2,4,5,3]] [<1,1,[1,2,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<5,12,[2,3,4,5,1]>,<5,12,[3,1,4,5,2]>] [[1,1,1,1,1],[1,1,3],[1,2,2],[5]] 173 x-1 6 [[-1965230361266],[-1623140162270],[-436160648289],[260840571016],[3763690600809]] 2 [3,1,1,1,3,3,2,4,5,4,4,5,3,5,2,3,2,3,5,3,3,5,4,2,3,4,4,5,3,3,5,3,2,3,3,5,4,2,3,1,2,3,5,4,3,2,4,3,4,2,4,4,5,2,3,4,3,3,3,5,5,2,2,3,3,4,4,2,1,4,3,2,3,4,4,3,2,5,3,2,5,2,5,2,3,2,3,3,2,3,2,2,4,3,2,3,2,5,5,3,3,3,3,2,3,3,3,2,4,4,3,4,4,3,5,2,2,5,4,5,3,3,2,2,4,3,4,4,5,4,3,5,3,3,5,5,3,2,5,5,2,3,5,5,3,3,5,5,3,2,2,2,2,3,5,2,5,3,2,5,2,4,5,1,2,5,2,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,3],"CYC",0,3*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+453033000,4>,<x-453033000,5>]*]] [*<2,12,4,[[1,4,5,2,3],[1,2,4,5,3]],[[1,2,3,4,5],[1,4,5,2,3],[1,2,4,5,3],[1,2,5,3,4]],[1,2,4,5,3],[1,2,3,3],[2],[[[1,3,2,5,4],[1,4,5,2,3]]],20,<<[],[1,1,0,1]>,[[-463802,0,0],[134960,0,0],[109270,0,0],[333330,0,0],[1,0,0]]>,[[[333326,0,0],[524288,0,0],[524288,0,0],[0,0,0]],[[1,0,0],[1,0,0],[0,0,0],[0,0,0]],[[41015,-217094,-33958],[-215215,161860,201466],[146484,225445,88654],[194590,253726,160813]],[[-254021,-19010,47776],[641,-227946,-261182],[196722,88718,164011],[131198,7403,65725]],[[-120321,236104,-13818],[214573,66086,59716],[181082,210125,9479],[198500,1015,35606]]]>,<3,6,6,[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,5,3,4]],[1,2,3,4,5],[1,2,3],[1,4],[[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,5,3,4]]],20,<[],[60020274,-499480074,1502807130,-801090999,751460049,-1233287946,1]>,[[1115443635,1609600266,1272085929,-483464278,-120615894,-268704237],[833105958,-1609600266,-1272085929,483464278,120615894,268704237],[-111846814,24418314,72440811,76283337,59850862,4531839],[-27755800,-104491977,-44534808,-118719597,55995247,35028687],[128155466,80073663,-27906003,42436260,13294054,89579637]]>,<5,10,10,[[3,4,5,1,2],[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2],[3,4,5,1,2],[5,1,2,3,4]],[1,2,3,4,5],[1,2,5,4],[1,2],[[[3,4,5,1,2],[1,5,4,3,2]],[[3,4,5,1,2]]],20,<[],[-41946386515115,-18997069294325,8933957877100,-41016616006900,26299971229105,9155974378425,10725228512430,-35457224238790,39070398330600,34030672955085,1]>,[[-7493657207289,-3288226766685,-5490938806286,-4598592929895,-5855947171600,327939373114,-8249880579938,5196098527413,857951421811,1056145254017],[-4299878207679,-6827258632825,-3544890708231,-4984398935151,1462631234868,-2831897827065,-7124015865274,-7717811749268,-50726480072,-1408276688913],[-5613929065174,1376095200145,5867644282494,483978935043,3765822618832,9035712153578,-3425235550624,7712800397063,-706159200915,-1055233962005],[-8284513481394,-9227050033125,1300751434814,4182805608437,-9015536526183,7080896835990,-5020285753053,7294156433266,1173441851937,1461442829627],[6618491633411,-1107046095635,1867433797209,4916207321566,-9430456484042,5460835792508,4745931420764,6588242719651,-1274507592761,-54077432726]]>,<7,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[31370721508609140,-15985984607562144,1]>,[[-27903233589286391,11398895185373143],[15985984607562150,-1],[6,1],[1732463506468997,4572756030319839],[-1214109710117905,-4572756030319839]]>,<17,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[3,16,1]>,[[-912349766959022579074122,0],[-1212021196814040950181657,1804286538427646196989289],[-1630985965123372445199074,-1804286538427646196989289],[-9369091998738748885899,-71518645022328056181748],[-60432950067246474213696,71518645022328056181748]]>,<47,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[5,45,1]>,[[-1050250987632648336585008088658066,0],[1233913367720407301928138340915379,885588392856270419977450369869147],[115797656660939735253343855597378,-885588392856270419977450369869147],[2972837847362291769558497284710,17251734364321314813228730924195],[-8106415876663565828718986911486,-17251734364321314813228730924195]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,17,47],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,4]>,<3,2^6*3^6*5^4*7^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,7,17,47],[6,6,6,7,2,2],1,[0,0,0],<"3.2e6_3e6_5e4_7e2.12t33.1",1>,[5,4]>,<3,2^6*3^6*5^4*7^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,7,17,47],[6,6,6,7,2,2],1,[0,0,0],<"3.2e6_3e6_5e4_7e2.12t33.1",2>,[5,4]>,<4,2^6*3^6*5^6*7^2,1,[[4],[0],[1],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1]],[[1],[-2],[1]]],[2,3,5,7,17,47],[6,6,7,8,2,2],1,[0,0,0],<"4.2e6_3e6_5e6_7e2.5t4.1",1>,[5,4]>,<5,2^6*3^10*5^6*7^2,1,[[5],[1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1],[-3],[3],[-1]]],[2,3,5,7,17,47],[6,7,7,8,2,2],1,[0,0,0],<"5.2e6_3e10_5e6_7e2.6t12.1",1>,[5,4]>]
x^5+75*x^3-30*x^2+1350*x-468 2^6*3^6*5^6*7^2 1 2 60 "A5" [[2,3,1,4,5],[1,2,4,5,3]] [<1,1,[1,2,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<5,12,[2,3,4,5,1]>,<5,12,[3,1,4,5,2]>] [[1,1,1,1,1],[1,1,3],[1,2,2],[5]] 29 x^2+24*x+2 7 [[8018684586,0],[3749777121,-4961172801],[-603318715,-4504938321],[4015943135,4504938321],[2068790182,4961172801]] 2 [1,1,1,1,5,3,3,5,3,2,3,2,5,2,4,3,4,3,5,5,2,2,4,3,4,2,3,4,2,5,3,5,4,2,2,2,3,5,3,3,3,3,3,4,3,3,4,3,5,3,2,4,2,5,4,2,3,2,2,4,3,3,2,2,2,3,4,3,4,5,3,4,3,4,4,3,4,4,3,4,5,5,5,5,5,2,2,5,3,3,3,4,3,3,3,2,3,3,4,2,3,4,2,3,3,5,3,2,4,2,5,5,5,3,2,5,4,4,2,2,5,3,2,4,3,3,3,5,3,2,2,3,2,3,5,3,3,3,4,3,3,2,4,1,5,3,3,3,3,4,3,5,4,5,4,5,4,2,4,2,3,2,2,2,5,3,5,1] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,3],"CYC",0,3*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+95256000,4>,<x-95256000,5>]*]] [*<2,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[3],[[[1,3,2,5,4]]],20,<[],[44418,173156,1]>,[[91494,262144],[-124762,94129],[-60542,-94129],[1,4],[-37263,65532]]>,<3,6,6,[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,5,3,4]],[1,2,3,4,5],[1,2,3],[1,4],[[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,5,3,4]]],20,<[],[638082012,-986086872,-1441165851,-115665597,1057823127,-1656932436,1]>,[[59270409,-574962993,499404609,101343380,354409803,192815154],[301421016,574962993,-499404609,286077109,33010686,194605335],[-34040133,12242826,-99362389,-45139572,111301290,10406679],[-139466934,42155550,20642528,-170176548,108490131,107828252],[-187184358,-54398376,78719861,-172104369,38488905,10905232]]>,<5,10,10,[[3,4,5,1,2],[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2],[3,4,5,1,2],[5,1,2,3,4]],[1,2,3,4,5],[1,2,4,5],[1,2],[[[3,4,5,1,2],[1,5,4,3,2]],[[3,4,5,1,2]]],20,<[],[42634748252995,22438877983725,30156125887625,-14008764351850,-42201897758440,-40552189496575,27770051050520,-33461661423235,-7993834295160,20581498784850,1]>,[[-3972811933202,9052097528435,-1534820577891,-4316371398010,8354661854376,4053823347013,-8100259584047,-3202723456725,1010345969280,-411191773072],[-5091111977902,4018508732660,2994833543069,2377780387974,4757704940164,1046724681125,-4459948651874,8565432507112,315795833955,895981061455],[501182558123,7815383106755,-6043773124896,-4816334142832,4628491352088,8331803747289,5744082650776,-1918528737837,-1062185023008,-933847233215],[-8195762794962,-9324375235365,-7842431112256,-5144234902363,-3928140356572,3929419815892,6166754697693,-4281551519122,1568428231476,-156219307709],[-2314982180182,7511872195640,-6647295056151,-7174326272894,5260768538069,1711714736806,649370887452,837371206572,-1832385011703,605277252541]]>,<7,3,3,[[1,2,4,5,3]],[[1,2,3,4,5],[1,2,4,5,3],[1,2,5,3,4]],[1,2,3,4,5],[1,3,3],[1],[[[1,2,4,5,3]]],20,<[],[95504284075592,330797214303759,3380472491186483,1]>,[[-20285743879674668,0,0],[37376189125068887,0,0],[4875844708494443,-5065158661516877,115048827975302],[-1579021693719164,1894413975614811,-323505050731406],[2410522110576788,3170744685902066,208456222756104]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,4]>,<3,2^6*3^6*5^4*7^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[-1,0,0,0]],[[1,0,0,0]]],[2,3,5,7],[6,7,7,6],1,[0,0,0],<"3.2e6_3e6_5e4_7e2.12t33.2",1>,[5,4]>,<3,2^6*3^6*5^4*7^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,0,0]],[[1,0,0,0]]],[2,3,5,7],[6,7,7,6],1,[0,0,0],<"3.2e6_3e6_5e4_7e2.12t33.2",2>,[5,4]>,<4,2^6*3^6*5^6*7^2,1,[[4],[0],[1],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[-1]],[[1]]],[2,3,5,7],[6,7,8,6],1,[0,0,0],<"4.2e6_3e6_5e6_7e2.5t4.2",1>,[5,4]>,<5,2^6*3^10*5^6*7^4,1,[[5],[1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-3],[3],[-1]],[[1],[-1]]],[2,3,5,7],[6,7,7,7],1,[0,0,0],<"5.2e6_3e10_5e6_7e4.6t12.1",1>,[5,4]>]
