x^2-x+3056 -17*719 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[-73819],[73820]] 2 [1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3128,17,1]>,[[-8,-1],[9,1]]>,<719,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[132296,719,1]>,[[-359,-1],[360,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[17,719],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,17*719,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[17,719],[3,3],1,[1.000000000,1.193466566,1.142237425],<"1.17_719.2t1.1",1>,[2,1]>]
x^3-x^2+18*x-63 -17*719 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 23 x-1 5 [[-2767013],[2222866],[544148]] 2 [3,2,2,2,3,3,1,2,1,2,2,2,3,2,2,2,3,2,2,3,3,1,1,2,3,2,3,2,3,2,2,3,1,3,1,1,2,2,2,1,2,2,3,1,3,3,2,2,2,2,3,2,2,2,3,3,1,2,2,3,2,3,2,2,3,2,1,1,3,2,2,2,2,1,2,2,1,2,2,2,1,2,3,1,3,3,3,1,3,2,2,3,3,3,2,3,2,2,2,2,2,2,2,2,1,1,1,2,2,1,3,3,2,1,1,1,2,2,2,2,2,2,3,3,3,2,3,1,1,1,3,2,2,2,3,3,3,1,3,2,3,1,2,2,2,2,1,3,3,3,3,2,2,2,3,2,3,2,2,2,1,3,3,3,2,3,1,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,2,1]>,[[-1274657669,0],[-403658499,121274133],[516054702,-121274133]]>,<17,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1878107270562328457847984,1583185942761551645616672,1]>,[[1583185942761551645616645,0],[-1583185942761551645616658,-1],[14,1]]>,<719,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[195907925968063928575152452233697931994661979702073094714,471659168110246513638877759219649208211460015651507031413,1]>,[[471659168110246513638877759219649208211460015651507030142,0],[-471659168110246513638877759219649208211460015651507030777,-1],[636,1]]>*] [x,x^2-x+3056,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,17,719],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,17*719,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,17,719],[2,4,4],1,[1.000000000,1.193466566,1.142237425],<"notfaithful",0>,[3,2]>,<2,17*719,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,17,719],[2,4,4],1,[1.000000000,0.6551272630,0.7670622772],<"2.17_719.3t2.1",1>,[3,2]>]
x^3-x^2-71*x+45 2^2*3*4799 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 37 x-1 5 [[-1711090],[-17947968],[19659059]] 1 [2,1,2,2,3,2,3,2,2,3,2,1,2,3,2,2,3,3,1,2,1,1,1,3,2,2,2,2,3,2,2,2,2,3,2,2,3,3,2,3,1,2,1,2,1,2,3,2,2,2,1,2,2,2,2,2,2,3,3,3,2,3,3,3,1,2,2,3,2,3,3,3,2,2,2,3,1,3,3,3,3,2,3,3,2,3,2,3,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,1,3,2,3,3,3,2,2,2,3,1,2,2,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,2,2,2,3,1,3,3,2,2,2,3,3,1,1,3,3,1,3,2,1,1,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-26,0],[-70,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[521983,-4610],[379670,235053],[45371,90742]],[[-521983,4610],[144617,289235],[478917,433546]]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1137690555,-1633327944,1]>,[[-471066480,1162261467],[1633327946,-1],[2,1]]>,<5,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,4,1]>,[[-4553864471005,0],[-8461201347662,4167676372480],[-6058420509457,-4167676372480]]>,<4799,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[15417841723528753858127499149434540381658727451858336757350813938286773052,1580047866045348786702010581745573550252393537042121990168654692849529527,1]>,[[1580047866045348786702010581745573550252393537042121990168654692849520960,0],[-1580047866045348786702010581745573550252393537042121990168654692849525243,-1],[4284,1]]>*] [x,x^2-x-3599,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,4799],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*4799,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,4799],[2,4,2,4],1,[1.000000000,0.4931794447,0.7552607434],<"notfaithful",0>,[3,2]>,<2,2^2*3*4799,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,4799],[4,5,2,5],1,[1.000000000,1.396487241,1.114464731],<"2.2e2_3_4799.3t2.1",1>,[3,2]>]
x^3-72*x-190 2^2*3*4799 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[123068],[677871],[618918]] 1 [2,1,2,2,3,2,1,2,2,1,2,3,2,3,2,2,3,3,3,2,3,3,3,3,2,2,2,2,1,2,2,2,2,1,2,2,3,1,2,3,3,2,3,2,3,2,3,2,2,2,3,2,2,2,2,2,2,1,1,3,2,3,3,3,3,2,2,1,2,1,1,3,2,2,2,3,3,3,1,3,3,2,1,3,2,3,2,3,2,2,1,3,1,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,3,3,2,3,1,1,2,2,2,3,3,2,2,3,1,2,1,3,2,2,2,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,1,3,3,1,1,3,2,3,3,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-190,0],[-72,0],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[-432704,183168],[454016,383745],[227468,454936]],[[432704,-183168],[70271,140543],[296820,69352]]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1589801781,-187009407,1]>,[[-187009409,0],[187009408,-1],[1,1]]>,<4799,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-5247496870431642140054607353440483075571351932395847579424064961824614709,-18378082432143196967688106693476192874533448222493133319016165864152929833,1]>,[[-18378082432143196967688106693476192874533448222493133319016165864152930225,0],[18378082432143196967688106693476192874533448222493133319016165864152930029,-1],[196,1]]>*] [x,x^2-x-3599,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,4799],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*4799,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,4799],[2,4,4],1,[1.000000000,0.4931794447,0.7552607434],<"notfaithful",0>,[3,2]>,<2,2^2*3*4799,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,4799],[4,5,5],1,[1.000000000,1.530550264,1.125629678],<"2.2e2_3_4799.3t2.2",1>,[3,2]>]
x^3-x^2-53*x+75 2^2*3*4799 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[47345],[-31270],[-16074]] 1 [2,1,2,2,1,2,3,2,2,3,2,3,2,1,2,2,3,3,3,2,3,3,3,1,2,2,2,2,3,2,2,2,2,3,2,2,1,3,2,3,3,2,3,2,3,2,1,2,2,2,3,2,2,2,2,2,2,3,3,3,2,3,3,1,3,2,2,3,2,3,3,1,2,2,2,3,3,1,3,1,1,2,3,3,2,1,2,3,2,2,1,3,1,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,3,1,2,3,3,3,2,2,2,3,3,2,2,1,3,2,3,3,2,2,2,2,2,2,1,1,1,3,2,2,2,1,3,1,1,2,2,2,3,3,1,3,3,3,1,3,2,3,3,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[22,0],[-52,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[424299,-199978],[450624,376961],[45104,90208]],[[-424299,199978],[73663,147327],[479184,434080]]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[18660045,-278570901,1]>,[[-835712706,0],[2,3],[-326548762,387420486]]>,<4799,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-20942292402661132752790245139531248039993615774351725930750613606018147205,5526251551807439187697233629906468529763034563308245751540744186966604093,1]>,[[5526251551807439187697233629906468529763034563308245751540744186966595032,0],[-5526251551807439187697233629906468529763034563308245751540744186966599562,-1],[4531,1]]>*] [x,x^2-x-3599,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,4799],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*4799,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,4799],[2,4,4],1,[1.000000000,0.4931794447,0.7552607434],<"notfaithful",0>,[3,2]>,<2,2^2*3*4799,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,4799],[4,5,5],1,[1.000000000,1.629878089,1.139839611],<"2.2e2_3_4799.3t2.3",1>,[3,2]>]
x^4-x^3+55*x^2-135*x+144 3*7^2*19*41^2 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 157 x-1 5 [[-14720287481],[11478548238],[-29595846324],[32837585568]] 3 [1,4,5,1,5,4,4,1,4,3,5,4,2,2,4,3,3,3,5,3,3,5,5,2,4,4,5,2,5,2,4,5,5,3,5,5,1,2,1,3,3,4,5,5,4,1,5,5,2,2,5,5,5,5,1,5,3,3,1,3,3,1,5,4,2,3,5,4,5,3,5,4,3,4,4,2,4,1,1,5,5,5,1,5,4,4,2,3,5,3,5,4,4,4,3,4,1,2,5,2,5,5,2,1,3,2,4,4,1,4,5,2,4,3,1,3,2,5,5,3,5,5,3,3,2,4,3,4,2,3,2,2,5,3,5,3,1,5,3,5,5,4,3,3,5,1,3,3,3,2,4,5,3,1,4,2,3,4,1,3,4,1,3,1,3,3,5,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+152,2>,<x^2+198*x+9288,3>]*],[*[4],"CYC",0,5*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[143344,110235,-63607,-58899]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[743857167,0],[743857176,0],[1,0]]>,[[[-329921673,-120719526],[0,0]],[[-88482621,120719526],[0,0]],[[-743857174,0],[-1,0]],[[2,0],[1,0]]]>,<7,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-6116114023227649,-23649758770848840,1]>,[[23649758770848846,-1],[6,1],[-24188726337512991,4281370880795916],[538967566664140,-4281370880795916]]>,<19,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[17985108421240532218383524,-11031232117411941712919894,1]>,[[15018801054820953851328962,0],[11539940285313062629106720,0],[11031232117411941712919907,-1],[13,1]]>,<41,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[6,38,1]>,[[38475481750757010679529899293606,60262706294800048856356954041556],[39538334041555604546029166541272,-50072866958882079353717630884993],[1,0]]>,[[[-39538334041555604546029166541253,50072866958882079353717630885001],[-1,0]],[[19,8],[1,0]],[[-36948685914322814763881583806103,-83676370270492252643166267058436],[-1854725694110091212862217434074,-1756731249438226879996833562801]],[[76487019955878419309910750347338,33603503311610173289448636173427],[1854725694110091212862217434074,1756731249438226879996833562801]]]>*] [x,x^2-x+72,x^2-x-14,x^2-x+4090,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,19,41],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7*41,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,19,41],[1,1,6,1,6],1,[1.000000000,2.596192913,1.447541588],<"notfaithful",0>,[4,3]>,<1,3*19,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,19,41],[1,6,1,6,1],1,[1.000000000,1.512726167,1.284326634],<"notfaithful",0>,[4,3]>,<1,3*7*19*41,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,19,41],[1,6,6,6,6],1,[1.000000000,2.357994184,1.383458500],<"notfaithful",0>,[4,3]>,<2,3*7*19*41,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,7,19,41],[1,6,7,7,6],1,[1.000000000,3.179114208,1.631702731],<"2.3_7_19_41.4t3.5",1>,[4,3]>]
x^4-25*x^2+228 3*7^2*19*41^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 89 x-1 5 [[1042889820],[721585248],[-721585248],[-1042889820]] 3 [2,1,5,1,5,4,4,1,4,3,5,4,1,2,4,3,3,3,5,3,3,5,5,1,4,4,5,1,5,1,4,5,5,3,5,5,1,2,2,3,3,4,5,5,4,1,5,5,1,2,5,5,5,5,2,5,3,3,1,3,3,2,5,4,2,3,5,4,5,3,5,4,3,4,4,1,4,1,2,5,5,5,2,5,4,4,1,3,5,3,5,4,4,4,3,4,2,1,5,2,5,5,1,2,3,2,4,4,2,4,5,2,4,3,1,3,2,5,5,3,5,5,3,3,2,4,3,4,2,3,2,1,5,3,5,3,2,5,3,5,5,4,3,3,5,2,3,3,3,1,4,5,3,2,4,1,3,4,1,3,4,2,3,2,3,3,5,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-150,2>,<x^2-32832,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[56378,112756],[-56378,-112756],[25293,50586],[-25293,-50586]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-743857185,0,1]>,[[996781025,0],[-996781025,0],[0,-1],[0,1]]>,<7,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[13404064632875595,-7416396680533610,1]>,[[7416396680533614,-1],[4,1],[-4,-1],[-7416396680533614,1]]>,<19,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-11031232117411941712919932,0,1]>,[[-175590084922180699863254,0],[175590084922180699863254,0],[0,-1],[0,1]]>,<41,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[4806867145548192969439527421997,-60806510978374882049751027403383,1]>,[[60806510978374882049751027403405,-1],[22,1],[-22,-1],[-60806510978374882049751027403405,1]]>*] [x,x^2-x+72,x^2-x-14,x^2-x+4090,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,19,41],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7*41,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,19,41],[1,1,6,1,6],1,[1.000000000,2.596192913,1.447541588],<"notfaithful",0>,[4,3]>,<1,3*19,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,19,41],[1,6,1,6,1],1,[1.000000000,1.512726167,1.284326634],<"notfaithful",0>,[4,3]>,<1,3*7*19*41,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,19,41],[1,6,6,6,6],1,[1.000000000,2.357994184,1.383458500],<"notfaithful",0>,[4,3]>,<2,3*7*19*41,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,7,19,41],[2,6,6,6,6],1,[1.000000000,0.7927275510,0.7358580272],<"2.3_7_19_41.4t3.6",1>,[4,3]>]
x^4-2*x^3-x^2+2*x+288 3*7^2*19*41^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 89 x-1 5 [[910938791],[-2644610930],[2644610931],[-910938790]] 3 [1,1,5,3,5,4,4,4,4,3,5,4,1,2,4,3,3,3,5,3,3,5,5,1,4,4,5,2,5,2,4,5,5,3,5,5,2,2,2,3,3,4,5,5,4,2,5,5,1,1,5,5,5,5,2,5,3,3,1,3,3,2,5,4,1,3,5,4,5,3,5,4,3,4,4,1,4,2,1,5,5,5,1,5,4,4,2,3,5,3,5,4,4,4,3,4,2,1,5,2,5,5,1,1,3,1,4,4,1,4,5,2,4,3,1,3,1,5,5,3,5,5,3,3,1,4,3,4,1,3,2,2,5,3,5,3,2,5,3,5,5,4,3,3,5,2,3,3,3,2,4,5,3,2,4,2,3,4,2,3,4,1,3,2,3,3,5,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+2,2>,<x^2-6*x-4608,3>]*],[*[4],"CYC",0,5*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[28656,108370,-28655,-108369]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[18366846,3,1]>,[[-233008065,-1162261467],[1395269533,0],[-13,129140154],[14,9]]>,<7,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[-9622920927332832,12460657991290698],[-22079459177908034,19237602373234658],[1,0]]>,[[[22079459177908037,-19237602373234656],[-1,0]],[[3,2],[1,0]],[[-2,-2],[-1,0]],[[-22079459177908036,19237602373234656],[1,0]]]>,<19,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,18,1]>,[[15527509222722074767515851,0],[19,0],[1,0]]>,[[[-2318000629690970300054052,1830776233231334310735972],[0,0]],[[2318000629690970300054053,-1830776233231334310735972],[0,0]],[[-9,0],[-1,0]],[[10,0],[1,0]]]>,<41,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-83720950221494878675483026300526,-82108502327548081647268713466054,1]>,[[82108502327548081647268713466089,-1],[35,1],[-34,-1],[-82108502327548081647268713466088,1]]>*] [x,x^2-x+72,x^2-x-14,x^2-x+4090,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,19,41],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7*41,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,19,41],[1,1,6,1,6],1,[1.000000000,2.596192913,1.447541588],<"notfaithful",0>,[4,3]>,<1,3*19,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,19,41],[1,6,1,6,1],1,[1.000000000,1.512726167,1.284326634],<"notfaithful",0>,[4,3]>,<1,3*7*19*41,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,19,41],[1,6,6,6,6],1,[1.000000000,2.357994184,1.383458500],<"notfaithful",0>,[4,3]>,<2,3*7*19*41,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,7,19,41],[1,6,7,7,6],1,[1.000000000,4.542317055,1.949969329],<"2.3_7_19_41.4t3.7",1>,[4,3]>]
