x^2-x-610 2441 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[115],[-114]] 1 [1,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2441,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1489010,2441,1]>,[[-1220,-1],[1221,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2441],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2441,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2441],[3],1,[1.000000000,1.678209227,1.223622248],<"1.2441.2t1.1",1>,[2,1]>]
x^3-x^2+7*x-35 -2^2*7*269 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[-6363],[68273],[-61909]] 2 [2,3,2,1,1,2,1,3,1,2,3,3,2,3,2,3,3,2,1,2,2,3,3,2,2,3,2,2,2,2,3,2,2,3,1,3,3,2,3,2,2,1,3,2,2,2,3,3,1,3,3,3,1,3,3,3,1,3,2,2,2,2,2,1,2,2,1,2,3,2,2,2,1,2,2,1,3,1,2,1,2,3,2,2,2,2,3,3,3,2,3,3,3,3,2,3,1,1,3,2,3,2,2,2,2,3,2,2,3,3,3,2,3,2,3,3,2,3,3,3,3,2,1,2,3,2,2,1,2,3,2,3,1,2,3,2,2,2,3,2,2,1,1,1,1,3,3,3,2,3,3,1,2,2,3,2,2,3,3,3,2,2,2,2,3,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[3,1,2]]],20,<<[],[1,1,1]>,[[130974,0],[44,0],[6,0],[1,0]]>,[[[-23829,0],[202566,0],[35747,0]],[[-195657,109144],[51142,-219438],[134048,41699]],[[219487,-109144],[-253708,219438],[92349,220445]]]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[25827283737106481,-9494068139257317,1]>,[[-9494068139257316,0],[9494068139257317,-1],[0,1]]>,<269,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-471206423323430904724147795625664596752901269303,-582851914711343238355531322153362480054297901392,1]>,[[-582851914711343238355531322153362480054297901783,0],[582851914711343238355531322153362480054297901588,-1],[196,1]]>*] [x,x^2-x+471,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,269],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,7*269,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,269],[2,4,4],1,[1.000000000,1.013567668,0.8748060802],<"notfaithful",0>,[3,2]>,<2,2^2*7*269,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,7,269],[4,5,5],1,[1.000000000,1.027456241,0.9298950231],<"2.2e2_7_269.3t2.1",1>,[3,2]>]
x^4-4*x^2-2*x-3 -2^2*7*269 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 181 x-1 5 [[81526492414],[50736128338],[-61887155328],[-70375465424]] 3 [3,4,5,3,2,5,2,4,2,5,4,4,3,4,3,4,4,3,2,5,5,4,4,3,3,4,5,5,5,5,4,5,3,4,2,4,4,3,4,5,3,1,4,3,3,5,4,4,2,4,4,4,2,4,4,4,3,4,3,5,3,3,5,2,3,3,2,5,4,5,5,3,2,5,3,2,4,2,5,2,5,4,3,3,5,3,4,4,4,5,4,4,4,4,5,4,2,1,4,5,4,3,5,3,5,4,3,5,4,4,4,5,4,3,4,4,5,4,4,4,4,5,2,5,4,5,3,2,5,4,5,4,2,5,4,3,5,5,4,3,3,2,2,2,1,4,4,4,5,4,4,2,3,3,4,5,3,4,4,4,3,5,3,3,4,3,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,6,3,[[1,3,4,2],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,3,4,2]],[1,2,4,3],[1,3,4],[1],[[[1,3,4,2]]],20,<<[],[1,1,1]>,[[136834,0],[123938,0],[-126200,0],[1,0]]>,[[[-126203,0],[0,0],[0,0]],[[1,0],[1,0],[0,0]],[[-111611,174864],[-252682,18925],[-135847,252594]],[[237813,-174864],[252681,-18925],[135847,-252594]]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[31626814250194429,0],[27883771417227194,0],[1,0]]>,[[[29013882828924951,-21573423059100215],[0,0]],[[-1130111411697761,21573423059100215],[0,0]],[[-27883771417227192,0],[-1,0]],[[2,0],[1,0]]]>,<269,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,268,1]>,[[-160477127366183749419769250410059153853622461163,0],[1049658039856464578792488317512717228042826500385,0],[1,0]]>,[[[-1590920136027131262371502820763209660308506483078,-1469727551897511811121565285670870051849873911011],[0,0]],[[-1295335820041883333351604847590275509094185892230,1469727551897511811121565285670870051849873911011],[0,0]],[[-1049658039856464578792488317512717228042826500339,0],[-1,0]],[[46,0],[1,0]]]>*] [x,x^2-x+471,x^3-x^2+7*x-35,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,269],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,7*269,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,269],[3,6,6],1,[1.000000000,1.013567668,0.8748060802],<"notfaithful",0>,[4,5]>,<2,2^2*7*269,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,7,269],[6,7,7],1,[1.000000000,1.027456241,0.9298950231],<"notfaithful",0>,[4,5]>,<3,2^2*7^2*269^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,7,269],[6,6,6],1,[0,0,0],<"3.2e2_7e2_269e2.6t8.1",1>,[4,5]>,<3,2^2*7*269,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,7,269],[6,7,7],1,[1.000000000,1.273209832,1.256914486],<"3.2e2_7_269.4t5.1",1>,[4,5]>]
x^4-7*x^2-13 -2^4*13*101^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 6 [[-14282641],[4847627],[-4847627],[14282641]] 4 [3,5,4,3,3,4,2,1,4,3,2,4,5,4,1,3,3,3,3,2,5,4,3,5,4,1,5,4,5,3,5,4,4,5,5,3,1,3,3,3,4,1,5,4,4,5,4,1,1,5,1,2,5,4,3,5,3,3,3,4,4,5,2,5,3,4,3,3,5,5,5,1,4,2,1,1,3,5,5,4,5,4,3,3,5,5,4,5,5,3,5,3,3,4,1,5,4,2,5,4,5,4,4,1,5,5,2,4,5,1,4,5,5,2,1,3,2,5,2,5,5,3,2,2,1,1,5,5,4,5,3,2,5,3,4,5,5,2,3,1,3,4,5,2,2,2,4,1,5,3,5,3,5,4,5,5,5,4,3,5,3,3,1,5,4,3,4,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-42,2>,<x^2+1872,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[1,2,4,3],[4,3,1,2]],[4,3,2,1],[1,2,3,4,5],[2],[[[2,1,4,3],[2,1,3,4]]],20,<<[],[1,1,1]>,[[155998,169808],[-274216,-451656],[315912,-151820],[355318,-407396],[1,0]]>,[[[-22714,232517],[-69626,-113706],[228389,219762],[12523,-89691]],[[22714,-232517],[69626,113706],[-228389,-219762],[-12523,89691]],[[-228493,25393],[-194204,-196754],[174569,-201832],[-252618,-111073]],[[228493,-25393],[194204,196754],[-174569,201832],[252618,111073]]]>,<13,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,12,1]>,[[-1241321909271590868982,0],[0,0],[1,0]]>,[[[-3693180803966171102330,5719457790965904629212],[0,0]],[[3693180803966171102330,-5719457790965904629212],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<101,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[626675773316484264109239874920282821208,1051933085688025716193833162476498407699,1]>,[[-1051933085688025716193833162476498407614,-1],[85,1],[-85,-1],[1051933085688025716193833162476498407614,1]]>*] [x,x^2-x-25,x^2+13,x^2+1313,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,101],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,101,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,101],[3,1,6],1,[1.000000000,0.5966686680,0.7389776048],<"notfaithful",0>,[4,3]>,<1,2^2*13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,101],[6,6,1],1,[1.000000000,0.8713210307,0.8959236850],<"notfaithful",0>,[4,3]>,<1,2^2*13*101,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,101],[6,6,6],1,[1.000000000,1.040396196,1.054550614],<"notfaithful",0>,[4,3]>,<2,2^4*13*101,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,13,101],[6,7,8],1,[1.000000000,0.8911606536,0.9814819868],<"2.2e4_13_101.4t3.5",1>,[4,3]>]
x^4+7*x^2-13 -2^4*13*101^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 5 [[-3544631],[-4305237],[4305237],[3544631]] 4 [3,5,4,3,3,4,2,2,4,3,1,4,5,4,2,3,3,3,3,1,5,4,3,5,4,1,5,4,5,3,5,4,4,5,5,3,1,3,3,3,4,1,5,4,4,5,4,2,2,5,1,1,5,4,3,5,3,3,3,4,4,5,1,5,3,4,3,3,5,5,5,2,4,2,2,2,3,5,5,4,5,4,3,3,5,5,4,5,5,3,5,3,3,4,2,5,4,2,5,4,5,4,4,1,5,5,1,4,5,1,4,5,5,1,2,3,1,5,2,5,5,3,2,1,2,1,5,5,4,5,3,1,5,3,4,5,5,1,3,1,3,4,5,1,2,1,4,1,5,3,5,3,5,4,5,5,5,4,3,5,3,3,2,5,4,3,4,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+42,2>,<x^2+1872,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[1,2,4,3],[3,4,2,1]],[3,4,1,2],[1,2,3,4,5],[2],[[[2,1,3,4],[2,1,4,3]]],20,<<[],[1,1,1]>,[[-111238,301242],[244864,178456],[164004,464908],[-411622,187662],[1,0]]>,[[[172550,67111],[-214092,-200238],[193552,229927],[-210367,-109630]],[[-172550,-67111],[214092,200238],[-193552,-229927],[210367,109630]],[[112347,-8883],[-156776,34290],[-247535,182182],[13969,146626]],[[-112347,8883],[156776,-34290],[247535,-182182],[-13969,-146626]]]>,<13,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,12,1]>,[[1241321909271590868982,0],[0,0],[1,0]]>,[[[5185135855960211828145,-8638292578113697748043],[0,0]],[[-5185135855960211828145,8638292578113697748043],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<101,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-883369109819965473210422079849040118263,3857261097737045886100640047258229957818,1]>,[[-3857261097737045886100640047258229957759,-1],[59,1],[-59,-1],[3857261097737045886100640047258229957759,1]]>*] [x,x^2-x-25,x^2+13,x^2+1313,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,101],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,101,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,101],[3,1,6],1,[1.000000000,0.5966686680,0.7389776048],<"notfaithful",0>,[4,3]>,<1,2^2*13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,101],[6,6,1],1,[1.000000000,0.8713210307,0.8959236850],<"notfaithful",0>,[4,3]>,<1,2^2*13*101,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,101],[6,6,6],1,[1.000000000,1.040396196,1.054550614],<"notfaithful",0>,[4,3]>,<2,2^4*13*101,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,13,101],[6,7,8],1,[1.000000000,0.7882940951,0.9736226676],<"2.2e4_13_101.4t3.6",1>,[4,3]>]
x^6-24*x^4+144*x^2+112 -2^4*3^6*7^3*23^2 0 3 12 "D12" [[6,5,4,3,2,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[1,6,5,4,3,2]>,<3,2,[3,4,5,6,1,2]>,<6,2,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 8 [[167223572401,220408093930],[120106552309,220408093930],[-47117020092,0],[-167223572401,-220408093930],[-120106552309,-220408093930],[47117020092,0]] 3 [4,2,3,4,5,3,3,2,1,4,3,4,2,4,6,5,6,6,4,4,3,4,3,3,6,6,6,5,4,5,1,2,1,3,1,5,6,5,2,6,4,6,5,1,4,6,1,3,3,2,4,4,6,3,6,1,2,3,5,1,6,3,3,6,2,4,1,4,4,3,6,5,6,4,4,3,5,3,5,3,3,4,5,6,3,4,4,4,6,5,3,3,5,4,5,3,2,3,6,1,5,1,3,5,4,3,6,2,4,3,3,4,5,6,4,5,6,6,4,5,6,5,3,4,3,5,4,6,6,2,5,5,4,4,6,6,3,6,3,4,3,4,1,1,3,3,3,6,3,4,1,3,5,2,4,5,4,6,2,3,4,1,5,3,5,3,5,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-144,2>,<x^3-15552*x+1399680,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[6,5,1,2,4,3],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[6,5,1,2,4,3]],[1,2,6,5,4,3],[1,4,5],[1],[[[6,5,1,2,4,3]]],20,<<[],[1,1,1]>,[[14,0],[36,0],[-12,0],[1,0]]>,[[[0,0],[-4526,0],[11677,0]],[[0,0],[4526,0],[21091,0]],[[7464,14928],[-18786,23438],[19204,17317]],[[-7464,-14928],[18786,-23438],[13564,15451]],[[7464,14928],[-23312,23438],[30881,17317]],[[-7464,-14928],[23312,-23438],[1887,15451]]]>,<3,12,6,[[3,1,2,5,6,4],[1,3,2,4,6,5],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[1,3,2,4,6,5],[4,5,6,1,2,3],[3,1,2,5,6,4],[5,4,6,3,2,1]],[4,6,5,1,3,2],[1,2,4,3,5,6],[1,2],[[[3,1,2,5,6,4],[1,3,2,4,6,5]],[[3,1,2,5,6,4]]],20,<<[],[2,2,1]>,[[-81226992,0],[-243680976,0],[1607262891,0],[133876341,0],[-292571322,0],[1343269212,0],[1,0]]>,[[[-168487342,-168487342],[508389606,508389606],[489913976,489913976],[-473148003,-473148003],[-569592678,-569592678],[82202324,82202324]],[[500210441,500210441],[21472677,21472677],[127497824,127497824],[-419288590,-419288590],[-380458371,-380458371],[-434993338,-434993338]],[[-331723099,-331723099],[-529862283,-529862283],[544849667,544849667],[-269824874,-269824874],[-212210418,-212210418],[352791014,352791014]],[[168487342,168487342],[-508389606,-508389606],[-489913976,-489913976],[473148003,473148003],[569592678,569592678],[-82202324,-82202324]],[[331723099,331723099],[529862283,529862283],[-544849667,-544849667],[269824874,269824874],[212210418,212210418],[-352791014,-352791014]],[[-500210441,-500210441],[-21472677,-21472677],[-127497824,-127497824],[419288590,419288590],[380458371,380458371],[434993338,434993338]]]>,<7,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[35451384554024740,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[-38382563760375343,13803234179078886],[-5699447592686571,0]],[[-38382563760375343,13803234179078886],[5699447592686571,0]],[[38382563760375343,-13803234179078886],[-5699447592686571,0]],[[38382563760375343,-13803234179078886],[5699447592686571,0]]]>,<23,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-676764935098201442413573585,-680757711957163530636759067,1]>,[[680757711957163530636759109,0],[-680757711957163530636759109,0],[680757711957163530636759088,-1],[21,1],[-21,-1],[-680757711957163530636759088,1]]>*] [x,x^2-x+121,x^2-x+2,x^2-x-17,x^3-12*x-30,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*7*23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,23],[3,7,7,7],1,[1.000000000,0.5717896615,0.7691826167],<"notfaithful",0>,[6,3]>,<1,7,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,23],[1,2,7,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,3]>,<1,3*23,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,23],[2,7,2,7],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[6,3]>,<2,2^2*3^3*7*23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,7,23],[7,7,8,8],1,[1.000000000,1.250615209,1.021376102],<"notfaithful",0>,[6,3]>,<2,2^2*3^3*7*23,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,7,23],[7,7,8,9],1,[1.000000000,0.8256718165,0.9698375040],<"2.2e2_3e3_7_23.6t3.5",1>,[6,3]>]
