x^6-2*x^5+19*x^4-97*x^3+160*x^2-711*x-14741 5^3*7^3*23^3 2 2 12 "D12" [[3,4,1,2,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,4,3,6,5]>,<2,3,[2,1,6,5,4,3]>,<2,3,[1,2,5,6,3,4]>,<3,2,[4,3,5,6,2,1]>,<6,2,[5,6,1,2,4,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 9 [[-105205044760,0],[135738955257,0],[-42779462363,38641968116],[-46057762153,6964840484],[-92959492893,-38641968116],[151262806914,-6964840484]] 4 [6,5,4,4,3,5,3,4,4,5,6,4,6,4,5,4,2,4,4,5,5,3,3,4,3,2,3,4,3,4,6,6,4,6,3,5,3,6,1,1,5,4,3,6,6,4,1,1,3,4,6,5,4,4,5,4,6,2,6,3,3,3,1,6,3,2,5,4,2,6,5,3,3,4,3,3,3,5,3,6,4,3,3,3,6,6,1,4,6,2,3,4,6,5,5,3,6,4,3,5,6,4,3,3,3,5,5,1,1,6,1,4,4,4,3,3,3,5,6,3,4,6,3,6,2,3,3,2,3,3,5,4,3,4,6,4,3,3,3,1,6,1,6,4,2,4,1,5,6,6,2,4,2,5,4,3,3,6,3,4,6,4,6,4,4,3,1,1] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+60,2>,<x^3+34*x^2+7361*x+942343,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,3,1,[[6,5,1,2,4,3]],[[1,2,3,4,5,6],[6,5,1,2,4,3],[3,4,6,5,2,1]],[6,5,1,2,4,3],[1,5,5],[1],[[]],20,<[],[1,2,0,1]>,[[138684831,-2744072,104013623],[153665718,-125409266,18394166],[-110016168,51449858,14342996],[175157814,-5664142,34513238],[58596958,131073408,-52907404],[-28668662,-48705786,-118356619]]>,<5,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[36526925162820,0],[24904484310770,0],[1,0]]>,[[[12416380926908,23823927295918],[-3438901196387,-6487822180225]],[[-2992322385102,-25338019102707],[3438901196387,6487822180225]],[[-24904484310768,0],[-1,0]],[[2,0],[1,0]],[[12488103383861,-23823927295918],[3438901196388,6487822180225]],[[2992322385101,25338019102707],[-3438901196388,-6487822180225]]]>,<7,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[10969012146613157,0],[-13908653452898820,0],[1,0]]>,[[[3439051569073650,-12152360526577450],[-1515809176776546,-2405085589821039]],[[36740963798212399,-25331036307252064],[1515809176776546,2405085589821039]],[[13908653452898822,0],[-1,0]],[[2,0],[1,0]],[[-3439051569073651,12152360526577450],[1515809176776545,2405085589821039]],[[29142649046500781,25331036307252064],[-1515809176776545,-2405085589821039]]]>,<23,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[5,21,1]>,[[-267387876833966776641809726,0],[-48968273713574190773520204,0],[1,0]]>,[[[-805458393616859503344261665,740506739338673543930972795],[19297489661389917398792880,-5268379168209599348868153]],[[426704949726271451901004865,-283916435817725156053335755],[-19297489661389917398792880,5268379168209599348868153]],[[48968273713574190773520220,0],[-1,0]],[[16,0],[1,0]],[[805458393616859503344261650,-740506739338673543930972795],[-19297489661389917398792881,5268379168209599348868153]],[[-475673223439845642674525084,283916435817725156053335755],[19297489661389917398792881,-5268379168209599348868153]]]>,<407083,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-1432016358467896870284745731480471346075722226697595573990128101757337079004013552562393109939740784821127443156,-3237798685905840934940552064675581776920153603168518518076219199769256666784470374627795398660519147050039150293,5034040501732452307307083681271008054662151845840151789135093399789807974254900085699312837746825899084630877977,-1796241815826611372366531616595426277741998242671633271058874200020551307470429711071517439086306752034591727683,-5506766763147271171855176903116847083281814902444270177487120629479555949762445357283799565509120817868516,-10739797488040491282961831787446245574871758242294530195488421617574565106589062901895796796925825055341208]>*] [x,x^2-x+6,x^2-x-201,x^2-x+9,x^3-x^2+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,23,407083],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,7,23,407083],[1,3,3,7,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,3]>,<1,5*7*23,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,23,407083],[1,7,7,7,1],1,[1.000000000,1.025957054,0.8988128232],<"notfaithful",0>,[6,3]>,<1,5*7,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,23,407083],[1,7,7,2,1],1,[1.000000000,1.062052159,0.9100948684],<"notfaithful",0>,[6,3]>,<2,23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,5,7,23,407083],[5,3,3,7,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,3]>,<2,5^2*7^2*23,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[3,5,7,23,407083],[5,7,7,8,1],1,[1.000000000,0.8281506193,1.086262008],<"2.5e2_7e2_23.6t3.1",1>,[6,3]>]
x^6-2*x^5+6*x^4-30*x^2-45*x-30 3^4*5^3*19^4 2 2 120 "S5" [[4,1,2,6,3,5],[3,5,1,6,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,10,[3,5,1,6,2,4]>,<2,15,[6,2,4,3,5,1]>,<3,20,[6,4,1,5,2,3]>,<4,30,[4,6,3,2,5,1]>,<5,24,[2,3,4,5,1,6]>,<6,20,[4,1,2,6,3,5]>] [[1,1,1,1,1,1],[1,1,2,2],[1,1,4],[1,5],[2,2,2],[3,3],[6]] 41 x^2+38*x+6 5 [[-51432939,-27643518],[-11576106,0],[-48637795,44973084],[-56608524,0],[-43685064,27643518],[-19771972,-44973084]] 3 [5,5,1,2,4,7,7,3,5,4,4,2,3,5,7,2,4,4,5,6,5,6,7,6,2,6,7,7,6,7,5,6,7,4,6,3,5,2,2,5,4,4,4,5,5,6,6,7,5,3,5,4,3,6,5,7,6,6,7,3,7,7,5,4,7,7,4,7,2,6,7,4,5,5,6,5,4,2,4,6,4,4,4,5,6,2,6,7,6,7,2,6,7,3,3,5,6,4,5,6,7,7,7,4,3,5,5,5,3,3,7,7,5,6,3,6,5,7,7,6,6,5,7,5,4,6,4,4,5,5,3,7,4,5,3,6,2,2,7,3,6,3,7,5,4,6,5,5,4,5,7,6,2,5,7,4,4,4,7,6,5,7,5,6,7,5,4,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[1,1,4],"CYC",0,5*],[*[1,5],"CYC",0,6*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,4*],[*[6],"CYC",0,7*]] [*<3,20,5,[[1,3,4,5,6,2],[1,3,6,4,2,5]],[[1,2,3,4,5,6],[1,6,5,4,3,2],[1,3,6,4,2,5],[1,5,2,4,6,3],[1,3,4,5,6,2]],[1,3,6,4,2,5],[1,3,5,5,6],[1],[[[1,3,4,5,6,2]]],20,<<[],[2,0,0,2,1]>,[[984437025,0,0,0],[1227664164,0,0,0],[1653943593,0,0,0],[453280956,0,0,0],[542563641,0,0,0],[1,0,0,0]]>,[[[542563643,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[753592296,1270488588,823679346,102986079],[-388820360,324259163,-87386368,-464450838],[-400359836,-527982367,-475812276,565605636],[-575172305,-420639481,-562082871,-172902351],[628633,-173246413,-42643816,-268261355]],[[-885052947,-1240384539,-978552540,1625354097],[-403542117,-186860098,-351212155,-185379428],[-254259503,104471787,179925438,-353850346],[247551082,397845276,319970463,-396831280],[548842377,349558498,-13852503,-401025421]],[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[880702581,1240384539,-497908206,384969558],[427053896,186860098,-206406799,-372239526],[-348969402,-104471787,379107124,-249378559],[518893101,-397845276,446473720,1013996],[160926746,-349558498,-438639841,-51466923]],[[-1291805571,-1270488588,652781400,1373474667],[365308580,-324259163,-517256145,-140191675],[-158672726,527982367,-83220286,37623269],[-191271878,420639481,-204361312,568719635],[451863711,173246413,495136160,-441507768]]]>,<5,4,4,[[2,4,1,3,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[2,4,1,3,5,6],[3,1,4,2,5,6]],[1,2,3,4,5,6],[1,3,5,5],[1],[[[2,4,1,3,5,6]]],20,<[],[-38614308016230,-39651279225255,-43674595771385,14469006368160,1]>,[[-4921069296005,7104622656199,-1143688339087,-5496320135904],[-23800078887320,7207630688643,9317692916914,-1024020172777],[14252141815165,4761232983282,-8174004577827,6520340308681],[0,1,0,0],[1131373269781,0,0,0],[1893541301506,0,0,0]]>,<7,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,2],[1],[[]],20,<[],[3,6,1]>,[[-31149575141598648,-28693735408208996],[10375095500553277,-27277316442562612],[-18571695287568674,28693735408208996],[14454461560704947,27277316442562612],[3753052325811869,-2897601452714227],[-1659129328649055,2897601452714227]]>,<19,10,5,[[1,3,4,5,6,2],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[1,6,5,4,3,2],[1,3,4,5,6,2],[1,4,5,6,2,3]],[1,6,5,4,3,2],[1,3,6,6],[1],[[[1,3,4,5,6,2]]],20,<<[],[2,18,1]>,[[12332367238317120219200404,0],[4482540341431682376650003,0],[4290363957796427202131019,0],[-14650567416480356436770903,0],[12864927527963065925096478,0],[1,0]]>,[[[12864927527963065925096430,0],[0,0],[0,0],[0,0],[0,0]],[[1510159917496894497148769,-17630159320855388631981982],[-832973128227417339983919,551067638951503003235874],[-726118813984996221467634,-173329200818044569420956],[834217327880317561783409,517044236525039759085835],[-385810713278669396959293,-167315249779097250437865]],[[-928256123766231949976422,10056206058924308534538578],[-465795647671948901854896,513658953296536829913356],[-709902871609212808730896,893068860489938494565110],[396195167962553819774833,-380331736986942938912697],[601790705703571707379746,850786245268635370192575]],[[10,0],[1,0],[0,0],[0,0],[0,0]],[[6009902103326005395107179,-10056206058924308534538578],[180441471291956105324591,-513658953296536829913356],[-957785115145596997911044,-893068860489938494565110],[-671512188913727636292537,380331736986942938912697],[-863424119509669832218751,-850786245268635370192575]],[[18133240032526224325979637,17630159320855388631981982],[-860092351052903452609756,-551067638951503003235874],[415387145079492438985595,173329200818044569420956],[-558900306929143745265705,-517044236525039759085835],[647444127084767521798298,167315249779097250437865]]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,19],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,14]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,19],[2,8,2,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,14]>,<4,3^4*5^3*19^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]]],[3,5,7,19],[8,9,2,8],1,[0,0,0],<"4.3e4_5e3_19e4.10t12.1",1>,[6,14]>,<4,3^4*5^3*19^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[-1]]],[3,5,7,19],[8,9,2,8],1,[0,0,0],<"4.3e4_5e3_19e4.5t5.1",1>,[6,14]>,<5,3^4*5^4*19^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[3,5,7,19],[8,9,2,9],1,[0,0,0],<"5.3e4_5e4_19e4.10t13.1",1>,[6,14]>,<5,3^4*5^3*19^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[3,5,7,19],[8,9,2,8],1,[0,0,0],<"5.3e4_5e3_19e4.6t14.1",1>,[6,14]>,<6,3^4*5^5*19^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[2],[1]]],[3,5,7,19],[8,9,2,10],1,[0,0,0],<"6.3e4_5e5_19e4.20t35.1",1>,[6,14]>]
x^6-3*x^5+8*x^4+32*x^3-192*x^2+328*x-200 2^4*5^3*41^4 2 2 120 "S5" [[6,3,2,5,4,1],[4,6,5,3,2,1]] [<1,1,[1,2,3,4,5,6]>,<2,10,[6,3,2,5,4,1]>,<2,15,[6,2,4,3,5,1]>,<3,20,[3,1,2,5,6,4]>,<4,30,[4,2,1,6,5,3]>,<5,24,[2,4,5,3,1,6]>,<6,20,[4,6,5,3,2,1]>] [[1,1,1,1,1,1],[1,1,2,2],[1,1,4],[1,5],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 5 [[-3137740,6029715],[9837128,0],[2238443,-4434610],[6113338,4434610],[9732840,0],[-4272857,-6029715]] 3 [5,7,1,7,6,5,5,6,7,3,6,5,1,7,7,5,4,4,5,6,2,1,7,6,7,6,2,7,4,7,5,3,7,4,4,6,7,7,5,5,4,4,3,5,5,6,4,5,5,4,2,6,6,3,5,7,3,4,5,4,5,7,5,6,5,7,6,7,2,3,5,6,5,5,4,7,4,5,6,6,4,3,4,5,4,2,6,7,6,5,5,6,5,6,6,5,4,3,5,3,7,7,7,6,4,7,2,5,3,4,7,7,5,4,6,3,7,5,5,3,4,2,5,7,4,6,6,6,5,7,4,7,6,7,3,6,5,5,2,6,3,6,5,7,4,4,5,5,3,5,5,3,7,5,5,3,3,6,7,4,7,7,7,6,2,2,6,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[1,1,4],"CYC",0,5*],[*[1,5],"CYC",0,6*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,4*],[*[6],"CYC",0,7*]] [*<2,20,5,[[1,5,6,2,3,4],[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,4,6,3,5],[1,2,5,3,6,4],[1,5,6,2,3,4]],[1,2,4,6,3,5],[1,3,5,5,6],[1],[[[1,5,6,2,3,4]]],20,<<[],[1,1,0,0,1]>,[[20814,0,0,0],[42784,0,0,0],[65168,0,0,0],[195928,0,0,0],[31856,0,0,0],[1,0,0,0]]>,[[[368923,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-118216,0,0,0],[28604,0,0,0],[-46472,0,0,0],[28029,0,0,0],[127316,0,0,0]],[[-88600,64800,-19392,52816],[-100048,-122432,-103748,50900],[-71560,-27992,-17976,-110904],[13990,55222,90120,71687],[105864,38196,123568,8828]],[[40456,-19200,-46128,50128],[-21684,-64444,84060,68004],[92432,-60440,-96272,107752],[42384,62996,123423,65855],[100136,14536,116480,88572]],[[-54616,-3920,-101888,98128],[114728,-14048,106976,75124],[-53728,-17040,72824,-87128],[250,8621,91208,53367],[20396,11636,76836,113324]],[[114200,-41680,-94736,61072],[-21600,-61220,-87288,68116],[79328,105472,41424,90280],[46419,4233,88465,71235],[39504,66704,76332,51420]]]>,<5,4,4,[[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,4,6,3,5],[1,2,5,3,6,4]],[1,2,3,4,5,6],[1,3,5,5],[1],[[[1,2,4,6,3,5]]],20,<[],[-842479064805,-2059607840655,36868992234930,-27818007719880,1]>,[[10731770638400,-38146972656250,38146972656250,38146972656250],[-38549778358293,0,0,0],[1072157390379,-798395539816,257716652858,936639762426],[-35491646037076,-7791076597622,1189719245824,6654032425340],[-33129935274036,8589472137437,-1447435898682,-7590672187766],[4,1,0,0]]>,<41,5,5,[[1,6,4,2,3,5]],[[1,2,3,4,5,6],[1,6,4,2,3,5],[1,5,2,6,4,3],[1,3,6,5,2,4],[1,4,5,3,6,2]],[1,2,3,4,5,6],[1,6,6,6,6],[1],[[[1,6,4,2,3,5]]],20,<[],[-70110911717679482006633539378386,-46706990474891912024350237585183,-57573707863293659797386243968773,-32073868218313522085606729737828,-8356088858332886562323273871244,1]>,[[-8356088858332886562323273871321,0,0,0,0],[-52276051060332620035346402610128,-1202250095673642681004886785750,-263221263372017838916719943535,-2000063429077976870013952000455,1990699294683478418897667508668],[28038033052990354223180681745673,-1084568862865625125582703298745,888369389565700203951604683933,-1329542806400846728768281958606,-1971295777228062679802766788173],[9431763270271867872321702034600,1803571359946762656840677372446,686648466868211094708695589694,-1159270035354083820769399699215,-684743917527538885056453804323],[23162343595403284502167292701163,483247598592505149746912712048,-1311796593061893459743580330092,94540101164104260941149607915,665340400072123145961553083828],[16,1,0,0,0]]>,<79,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[4179158603901685540237954538036873488,-23700343489285932672662960583103960139,-3993036548450070949411768906246436930,-37066177830201405195709855474448199427,257631437884439014336163931943778311,179003841686593648219301810244763393]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,41,79],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,14]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,41,79],[2,8,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,14]>,<4,2^4*5^3*41^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]]],[2,5,41,79],[8,9,8,1],1,[0,0,0],<"4.2e4_5e3_41e4.10t12.1",1>,[6,14]>,<4,2^4*5^3*41^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[-1]]],[2,5,41,79],[8,9,8,1],1,[0,0,0],<"4.2e4_5e3_41e4.5t5.1",1>,[6,14]>,<5,2^4*5^4*41^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,5,41,79],[8,9,9,1],1,[0,0,0],<"5.2e4_5e4_41e4.10t13.1",1>,[6,14]>,<5,2^4*5^3*41^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[2,5,41,79],[8,9,8,1],1,[0,0,0],<"5.2e4_5e3_41e4.6t14.1",1>,[6,14]>,<6,2^4*5^5*41^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[-2],[1]]],[2,5,41,79],[8,9,10,1],1,[0,0,0],<"6.2e4_5e5_41e4.20t35.1",1>,[6,14]>]
