x^6-7*x^4-x^3+11*x^2+x-1 5^3*79*179 6 0 72 "S3wrC2" [[2,1,5,6,3,4],[1,3,4,2,5,6],[1,3,2,4,5,6]] [<1,1,[1,2,3,4,5,6]>,<2,6,[2,1,5,6,3,4]>,<2,6,[1,2,4,3,5,6]>,<2,9,[1,2,4,3,6,5]>,<3,4,[5,3,4,2,6,1]>,<3,4,[5,2,3,4,6,1]>,<4,18,[2,1,6,5,3,4]>,<6,12,[3,1,5,6,4,2]>,<6,12,[5,2,4,3,6,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,2,3],[2,2,2],[2,4],[3,3],[6]] 41 x^2+38*x+6 5 [[10299195,0],[27380009,0],[-47124544,-4808560],[19744535,4808560],[5449614,21899785],[-15748809,-21899785]] 1 [7,7,5,8,9,8,7,5,7,9,5,8,4,7,7,8,3,9,8,4,7,6,2,6,7,4,2,7,4,2,8,9,8,3,9,5,2,7,7,7,6,9,3,7,8,9,4,7,7,4,2,4,3,4,7,7,9,6,7,9,7,8,8,5,7,8,4,8,8,1,2,9,8,7,5,8,4,8,9,9,9,3,3,2,6,7,4,7,6,2,7,5,2,5,4,7,9,1,7,4,7,8,7,3,9,2,8,2,3,9,7,7,8,9,6,9,8,7,2,5,9,8,7,8,6,6,9,4,7,2,6,8,3,7,4,4,2,7,7,4,6,9,7,8,4,9,8,2,5,2,2,4,8,2,8,6,9,4,7,6,7,7,7,4,7,7,6,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,2,3],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,8*]] [*<2,4,1,[[2,3,4,1,6,5]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[2,3,4,1,6,5],[4,1,2,3,6,5]],[2,3,4,1,6,5],[1,4,7,7],[1],[[]],20,<[],[1,1,0,0,1]>,[[-250880,472171,-275726,-142932],[-458520,-50792,-237479,-70260],[496731,399407,520324,154832],[-362055,227790,-7119,58360],[-245851,176998,-244598,-11900],[-228001,-176998,244598,11900]]>,<5,6,2,[[2,1,4,3,6,5],[5,6,1,2,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,1,2,3,4],[3,4,5,6,1,2],[6,5,2,1,4,3],[4,3,6,5,2,1]],[5,6,1,2,3,4],[1,2,5,5,8,8],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,3,0,1]>,[[19739987975825,27795298860175,1813917563580],[-7174818305615,-16021431274935,44096306667505],[1,0,0]]>,[[[7174818305619,16021431274936,-44096306667503],[-1,0,0]],[[4,1,2],[1,0,0]],[[-27661611116868,8637743000216,-9814703070594],[-1087599214984,3277468604097,9078315620982]],[[-26332141519083,25964655259631,30501542572931],[1087599214984,-3277468604097,-9078315620982]],[[20486792811249,-24659174275152,-41456421902528],[1087599214985,-3277468604097,-9078315620982]],[[26332141519079,-25964655259632,-30501542572933],[-1087599214985,3277468604097,9078315620982]]]>,<79,6,2,[[1,2,3,4,6,5],[2,4,3,1,5,6]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[2,4,3,1,5,6],[4,1,3,2,5,6],[2,4,3,1,6,5],[4,1,3,2,6,5]],[2,4,3,1,5,6],[1,3,6,6,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[76,9,0,1]>,[[21233920959831686691853359020537032972,0,0],[5569199483582636800890113625039498355,0,0],[1,0,0]]>,[[[4441283929753767401058879861593246694,-39070029034377873428300005187478145570,740213988292294566843146643598874449],[0,0,0]],[[5595627127418485913619560899466514297,28163776187315393448186618449443342658,-43891521467185383403556821705456348151],[0,0,0]],[[5569199483582636800890113625039498329,0,0],[0,0,0]],[[-10036911057172253314678440761059760991,10906252847062479980113386738034802912,43151307478893088836713675061857473702],[0,0,0]],[[-5569199483582636800890113625039498342,0,0],[-1,0,0]],[[13,0,0],[1,0,0]]]>,<179,6,2,[[1,2,3,4,6,5],[1,3,4,2,5,6]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[1,3,4,2,5,6],[1,4,2,3,5,6],[1,3,4,2,6,5],[1,4,2,3,6,5]],[1,3,4,2,5,6],[1,3,6,6,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[177,4,0,1]>,[[126726718481090546089447919532789503642280682,0,0],[292905769333605043235883924480709136619585654,0,0],[1,0,0]]>,[[[292905769333605043235883924480709136619585642,0,0],[0,0,0]],[[259951360943088968446502450508739176433626875,-466994188672455393464204600043671158282007233,-45069359242239290404628468265406873969598972],[0,0,0]],[[-143498358773790132217284839735597716537191738,405813566432897660293421160710672733353788667,-338914123731966606725615589313217273965865002],[0,0,0]],[[-116453002169298836229217610773141459896435137,61180622239557733170783439332998424928218566,383983482974205897130244057578624147935463974],[0,0,0]],[[-292905769333605043235883924480709136619585648,0,0],[-1,0,0]],[[6,0,0],[1,0,0]]]>*] [x,x^2-x-17676,x^2-x-1,x^2-x-3535,x^4-119*x^2+5,0,0,0,0] [1,2,2,2,5,6,7,8,9] <[1],[2],[3],[4],[5],[6],[7],[8],[9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,79,179],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,13]>,<1,5*79*179,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,79,179],[1,10,10,10],1,[1.000000000,2.642714516,1.461214283],<"notfaithful",0>,[6,13]>,<1,5,1,[[1],[-1],[1],[1],[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,79,179],[2,10,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,13]>,<1,79*179,1,[[1],[1],[-1],[1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,79,179],[3,1,10,10],1,[1.000000000,0.7212727956,0.7623397961],<"notfaithful",0>,[6,13]>,<2,5*79*179,1,[[2],[0],[0],[-2],[2],[2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1]]],[2,5,79,179],[7,10,10,10],1,[1.000000000,1.015650251,0.9748809977],<"notfaithful",0>,[6,13]>,<4,5^2*79^3*179^3,1,[[4],[0],[-2],[0],[-2],[1],[0],[0],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,79,179],[7,10,11,11],1,[0,0,0],<"4.5e2_79e3_179e3.12t36.1",1>,[6,13]>,<4,5^2*79*179,1,[[4],[0],[2],[0],[-2],[1],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[1],[0],[-1],[-1]],[[1],[1],[1]],[[1],[0],[0],[-1]]],[2,5,79,179],[7,10,11,11],1,[1.000000000,0.6441005905,0.9475946560],<"4.5e2_79_179.6t13.1",1>,[6,13]>,<4,5*79^2*179^2,1,[[4],[2],[0],[0],[1],[-2],[0],[-1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[1],[0],[1]],[[1],[0],[0],[-1]],[[1],[1],[1]]],[2,5,79,179],[7,10,11,11],1,[0,0,0],<"4.5_79e2_179e2.6t13.1",1>,[6,13]>,<4,5^3*79^2*179^2,1,[[4],[-2],[0],[0],[1],[-2],[0],[1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1]],[[1],[1],[1]]],[2,5,79,179],[7,10,11,11],1,[0,0,0],<"4.5e3_79e2_179e2.12t34.1",1>,[6,13]>]
x^4-x^3+255*x^2+1073*x+4304 11^2*97^3 0 2 4 "C4" [[4,1,2,3],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<4,1,[4,1,2,3]>,<4,1,[2,3,4,1]>] [[1,1,1,1],[2,2],[4]] 79 x-1 5 [[-1394463988],[-159333334],[548977219],[1004820104]] 2 [1,2,3,3,1,4,4,4,3,4,2,4,4,2,1,2,4,2,3,4,2,1,4,2,1,2,1,3,1,1,4,3,4,3,4,2,4,2,1,4,4,3,2,2,1,3,4,3,2,1,3,4,2,4,4,3,1,4,4,3,1,1,2,3,1,4,4,3,4,3,1,4,3,3,1,3,1,1,3,4,2,1,2,3,3,4,1,3,2,1,2,2,2,2,3,1,1,1,3,4,2,1,4,4,1,3,3,1,3,4,1,1,1,4,2,4,1,2,4,4,2,2,1,1,2,2,3,4,2,2,3,2,2,3,3,3,2,1,3,2,2,4,1,3,2,4,4,2,3,4,2,2,4,4,4,4,3,3,2,4,3,4,1,1,4,3,3,1] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+6,3>,<x-2128,4>]*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[110384,-102713,30561,27305]>,<11,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[82900244842839743924,-273245010215165990859,1]>,[[273245010215165990864,-1],[5,1],[146985035712937963388,14304324210753902850],[252519949004456054945,-14304324210753902850]]>,<47,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-469274053926923330864656712346073,367314029429363190787426138675956,-26036302516955790994955198684641,10265743526756960457260325063593]>,<97,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[29450752,1578384,32010,291,1]>,[[1735513860404512523776511983735076472757,-26688744073230905649140519337506760230,9765992942997901229154771042495490465,6038514720479618317263637056810188761],[-2545420328593285034872217576144778820555,9244145991845341621490012284499548521,3429279964716820278939843266830477572,27583338846635293547994391494071232612],[809906468188772511095705592409702347726,17444598081385564027650507053007211708,-13195272907714721508094614309325968037,22439418899560063129584626593825516260],[73,1,0,0]]>*] [x,0,x^2-x-24,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,47,97],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,11*97,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,11,47,97],[1,5,1,5],0,[0.2075914875-0.9782156073*i,1.357065713+0.09135293648*i,1.195286034+0.05643175985*i],<"1.11_97.4t1.1",1>,[4,1]>,<1,97,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,11,47,97],[1,1,1,5],1,[1.000000000,1.893495324,1.405015296],<"notfaithful",0>,[4,1]>,<1,11*97,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,11,47,97],[1,5,1,5],0,[0.2075914875+0.9782156073*i,1.357065713-0.09135293648*i,1.195286034-0.05643175985*i],<"1.11_97.4t1.1",2>,[4,1]>]
x^4-x^3-29*x^2+21*x+152 17^2*733 4 0 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 6 [[8493532],[-19707948],[1548513],[9665904]] 1 [4,3,5,5,5,4,2,1,5,5,3,3,3,4,2,2,2,3,4,5,3,3,1,2,3,4,4,5,5,5,1,5,4,3,4,4,1,3,3,3,2,3,1,5,3,5,3,2,5,2,5,1,3,4,4,2,5,4,5,4,5,4,1,5,3,3,2,5,3,4,4,1,5,2,5,1,1,5,3,2,5,2,3,1,5,4,5,4,2,1,2,5,5,4,3,5,2,3,4,3,5,4,1,2,5,4,4,1,2,5,3,1,5,5,4,5,3,1,5,4,4,5,3,5,3,4,5,3,4,4,4,3,5,4,4,2,2,5,1,3,3,3,3,5,4,5,3,3,1,4,3,3,4,5,3,5,4,3,1,5,3,1,2,2,1,3,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+4,2>,<x^2-38*x-372,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[366600,0],[-1171,0],[130025,101190],[28835,-101190]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-610627515,-944460721],[1278293927,944460721],[-548871977,366091962],[-118794434,-366091962]]>,<17,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[3,16,1]>,[[1140677465769660040498356,-675648521222020811672841],[-315352965620833043824146,722624268043815717472300],[1,0]]>,[[[315352965620833043824162,-722624268043815717472289],[-1,0]],[[16,11],[1,0]],[[-962380586431331056860513,767683825910824094599245],[97508481727375371615742,-93141157830803601223875]],[[647027620810498013036336,-45059557867008377126967],[-97508481727375371615742,93141157830803601223875]]]>,<733,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[6,732,1]>,[[357303043392060959658186353858946697071206677801363149997,0],[-451075775038340349498614245001146181422687538264664302902,0],[1,0]]>,[[[-278913839814729789739489832644099368802110128617086492905,-96005622153406248376198187954383182651950058869553427989],[0,0]],[[-172161935223610559759124412357046812620577409647577810992,96005622153406248376198187954383182651950058869553427989],[0,0]],[[451075775038340349498614245001146181422687538264664303400,0],[-1,0]],[[498,0],[1,0]]]>*] [x,x^2-x-4,x^2-x-183,x^2-x-3115,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,17,733],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,17,733],[1,3,6,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,733,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,17,733],[4,1,1,6],1,[1.000000000,0.7307104485,0.8414806662],<"notfaithful",0>,[4,3]>,<1,17*733,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,17,733],[3,3,6,6],1,[1.000000000,0.7983634062,0.7702651270],<"notfaithful",0>,[4,3]>,<2,17*733,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,17,733],[3,3,6,6],1,[1.000000000,1.342502886,1.077867064],<"2.17_733.4t3.1",1>,[4,3]>]
x^5-13*x^3-8*x^2+28*x+157 11^2*97^3 1 2 20 "F5" [[2,1,4,3,5],[3,1,5,2,4],[3,4,2,1,5]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,4,3,5]>,<4,5,[3,4,2,1,5]>,<4,5,[4,3,1,2,5]>,<5,4,[3,1,5,2,4]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 31 x^2+29*x+3 10 [[-102546261935301,-125214549842689],[250162535579476,125214549842689],[-366557834294143,184958081935736],[7055798435120,-184958081935736],[211885762214848,0]] 2 [5,2,4,4,1,3,3,3,4,3,2,3,3,2,1,2,3,2,4,3,2,5,3,2,1,2,5,4,1,5,3,4,3,4,3,2,3,2,5,3,3,4,2,2,5,4,3,4,2,1,4,3,2,3,3,4,5,3,3,4,5,5,2,4,5,3,3,4,3,4,5,3,4,4,5,4,5,5,4,3,2,1,2,4,4,3,5,4,2,5,2,2,2,2,4,5,5,5,4,3,2,5,3,3,5,4,4,5,4,3,5,5,5,3,2,3,5,2,3,3,2,2,5,5,2,2,4,3,2,2,4,2,2,4,4,4,2,5,4,2,2,3,5,4,2,3,3,2,4,3,2,2,3,3,3,3,4,4,2,3,4,3,1,5,3,4,4,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-3076*x^3-11013*x^2+3776752*x+5106909189,3>,<x^5-3076*x^3+3925*x^2+1606474*x+36386479,4>]*],[*[5],"CYC",0,5*]] [*<11,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[139016778233314878556,-133576004339197774046,1]>,[[-73063693122868732003,0],[133576004339197774053,-1],[7,1],[-317987304970943562261,-5342935152468588511],[257474993754614520204,5342935152468588511]]>,<73,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[5,70,1]>,[[-8584527244470464585067717431680342294,0],[-8968376596826028179559674136510337392,-2621623533982852271444371989288736371],[8318980832756900206498936446503543769,2621623533982852271444371989288736371],[70939906149331420715813814679683476,-75670320302066533260363214447736013],[54693242159207405081275352640457109,75670320302066533260363214447736013]]>,<97,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,4,3],[1],[[[1,3,5,2,4]]],20,<[],[1299178596696484065470775852692508727562,-896878634310177188234744678965174573888,733094512363368483148367558453486044353,702621698342672308894450863485170390833,1]>,[[702621698342672308894450863485170390685,0,0,0],[595699274174794150944941575911088654669,-5592678005096841110130849910991078535,-1752575715559826101769506961790288665,18681483482191627859494573885641177386],[-1551163000355540495703723605040521395719,-22147471774695406974601809987655202859,1152478646081676573074308000183007273,23063953503071837623445808882846510490],[252842027838074035864331165644262350328,27740149779792248084732659898646281393,600097069478149528695198961607281392,14315835481411509511902272376219249757],[37,1,0,0]]>*] [x,x^2-x-24,x^4-x^3+255*x^2+1073*x+4304,x^4-x^3+255*x^2+1073*x+4304,0] [1,2,2,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[11,71,73,97],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,97,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[11,71,73,97],[1,3,1,6],1,[1.000000000,1.893495324,1.405015296],<"notfaithful",0>,[5,3]>,<1,11*97,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[11,71,73,97],[6,3,2,6],0,[0.2075914875-0.9782156073*i,1.357065713+0.09135293648*i,1.195286034+0.05643175985*i],<"notfaithful",0>,[5,3]>,<1,11*97,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[11,71,73,97],[6,3,2,6],0,[0.2075914875+0.9782156073*i,1.357065713-0.09135293648*i,1.195286034-0.05643175985*i],<"notfaithful",0>,[5,3]>,<4,11^2*97^3,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[-1]]],[11,71,73,97],[6,3,2,7],1,[0,0,0],<"4.11e2_97e3.5t3.1",1>,[5,3]>]
x^6-3*x^5-5*x^4+15*x^3+60*x^2-68*x+16 11^2*97^3 2 2 12 "D12" [[1,2,4,3,6,5],[2,1,6,5,4,3],[3,6,1,4,5,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,4,5,2]>,<2,3,[6,3,2,5,4,1]>,<3,2,[4,5,1,3,6,2]>,<6,2,[5,4,2,6,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 43 x^2+42*x+3 6 [[1283012285,-418706539],[-1283012284,418706539],[-95402224,418706539],[1835471841,0],[-1835471840,0],[95402225,-418706539]] 3 [3,5,4,2,1,6,6,6,4,6,5,4,2,3,5,5,4,3,4,4,3,3,6,5,1,3,5,6,3,5,6,2,4,6,6,3,4,5,3,2,4,4,5,3,3,4,6,4,3,5,6,2,3,4,4,6,1,6,6,2,3,3,3,4,5,4,4,6,2,2,1,6,4,2,5,4,5,5,4,2,5,5,3,4,6,4,1,6,3,5,5,3,1,3,4,3,5,5,2,6,3,3,6,2,3,4,4,3,4,2,3,3,5,4,1,4,1,1,4,6,5,3,3,1,5,3,4,4,5,3,6,3,5,4,6,6,1,3,4,3,3,6,5,2,1,4,6,3,4,4,3,5,4,6,4,4,2,4,3,2,4,2,3,5,4,4,4,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+8,2>,<x^3+20*x^2+132*x+5920,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,3,2,4,6,5],[1,3],[1],[[]],20,<[],[1,1,1]>,[[120292,0],[-27534,27864],[10138,-27864],[-120291,0],[-10137,27864],[27535,-27864]]>,<11,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[20697942132897895657,-2842052885350377578,1]>,[[-276087063100516368461,0],[276087063100516368462,0],[2842052885350377586,-1],[8,1],[-7,-1],[-2842052885350377585,1]]>,<97,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[2,1,4,3,6,5]]],20,<[],[1335763169168499074349744332297222205523,-2319789272269353774054805848949304616521,1]>,[[2319789272269353774054805848949304616599,-1],[78,1],[-146635579071087286518917368632525550078,-9311567782683113969802385551001672288],[146635579071087286518917368632525550079,9311567782683113969802385551001672288],[-77,-1],[-2319789272269353774054805848949304616598,1]]>*] [x,x^2-x+267,x^2-x+3,x^2-x-24,x^3-4*x-7,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,97],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,11*97,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,11,97],[3,7,7],1,[1.000000000,1.154114531,0.8938278081],<"notfaithful",0>,[6,3]>,<1,11,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,97],[2,7,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,3]>,<1,97,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,97],[1,1,7],1,[1.000000000,1.893495324,1.405015296],<"notfaithful",0>,[6,3]>,<2,11*97,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,11,97],[3,7,7],1,[1.000000000,1.079616755,0.9849144627],<"notfaithful",0>,[6,3]>,<2,11*97,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]]],[2,11,97],[3,7,7],1,[1.000000000,0.8743837124,0.9303681692],<"2.11_97.6t3.2",1>,[6,3]>]
