x^2-x+6875 -107*257 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[625],[-624]] 2 [2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<107,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[9737,107,1]>,[[-53,-1],[54,1]]>,<257,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[23387,257,1]>,[[-128,-1],[129,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[107,257],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,107*257,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[107,257],[3,3],1,[1.000000000,0.7956841602,0.7722650070],<"1.107_257.2t1.1",1>,[2,1]>]
x^3-x^2+x-96 -107*257 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 5 x-1 5 [[-239],[887],[-647]] 2 [2,2,1,3,1,3,2,2,3,3,2,2,2,3,2,2,2,1,2,3,2,3,2,3,3,2,3,1,3,2,1,3,1,2,2,2,2,2,3,2,1,1,3,3,3,3,2,3,1,3,2,3,3,2,1,2,3,2,3,3,3,3,2,3,2,2,2,2,1,2,3,3,3,1,2,2,1,3,2,3,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,1,2,1,2,3,2,1,2,2,3,2,3,2,2,3,3,2,1,3,2,3,3,2,3,3,2,2,2,3,2,2,2,2,1,1,2,2,3,3,2,2,2,2,1,3,2,2,2,3,2,3,3,2,3,2,1,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,2,1]>,[[1073725683,0],[-279587305,257275536],[368123090,-257275536]]>,<107,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-19267200825200058049761967227846405151512,-6338815742796454301279597920777870017901,1]>,[[-6338815742796454301279597920777870018064,0],[6338815742796454301279597920777870017983,-1],[82,1]]>,<257,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-279494226995187323765641950160824602230287942325,204603295501135057432127975081553604097077659328,1]>,[[204603295501135057432127975081553604097077659283,0],[-204603295501135057432127975081553604097077659305,-1],[23,1]]>*] [x,x^2-x+6875,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,107,257],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,107*257,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,107,257],[2,4,4],1,[1.000000000,0.7956841602,0.7722650070],<"notfaithful",0>,[3,2]>,<2,107*257,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,107,257],[2,4,4],1,[1.000000000,1.976083719,1.155995765],<"2.107_257.3t2.1",1>,[3,2]>]
x^4-x^3-2*x^2-17*x-1 -5^2*7*29^2 2 1 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 5 [[1865376],[-2406065],[2497421],[-1956731]] 4 [3,5,4,1,3,4,5,5,1,2,5,3,5,3,5,2,4,5,1,1,5,3,4,5,5,5,4,2,2,3,3,5,3,4,2,2,5,3,4,4,2,4,3,3,1,4,3,4,4,5,2,1,4,5,4,3,5,5,1,2,4,5,5,5,4,3,3,3,2,4,4,3,5,1,3,4,3,4,2,5,4,3,1,5,4,3,3,2,5,2,5,5,2,3,1,5,4,4,4,3,2,2,5,3,2,5,4,4,3,5,5,2,3,5,2,3,4,4,3,3,4,1,5,1,4,1,2,4,5,5,3,3,3,3,4,5,5,4,5,3,4,1,3,3,5,5,5,4,5,2,2,5,1,5,3,3,1,4,4,4,3,1,3,5,1,5,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+12,2>,<x^2+41*x+464,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[94178,178797],[-84619,-178797],[-79325,113052],[69767,-113052]]>,<5,4,2,[[2,1,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[1,2,4,3]],[2,1,3,4],[1,2,4,4],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[-16298870470085,0],[-5432956823360,0],[1,0]]>,[[[46956750758471,994756674920],[3296982928262,1648491464131]],[[42977724058791,-994756674920],[-3296982928262,-1648491464131]],[[5432956823362,0],[-1,0]],[[2,0],[1,0]]]>,<7,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[14496644327918053,18857782125106015,1]>,[[-17718705433770791,0],[36576487558876799,0],[-18857782125106011,-1],[4,1]]>,<29,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,24,1]>,[[-653582155472425052385092535,71098035552255116617420205048],[-51380043238421450705920518080,76840843799390182656825500374],[1,0]]>,[[[51380043238421450705920518103,-76840843799390182656825500357],[-1,0]],[[23,17],[1,0]],[[-11896783402613758272241911417,51982103823557490627062742537],[-2953484972608287927543155000,-2093922895093092204939750233]],[[-39483259835807692433678606708,24858739975832692029762757803],[2953484972608287927543155000,2093922895093092204939750233]]]>*] [x,x^2-x-7,x^2-x+2,x^2-x+51,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,29],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,29,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,29],[3,1,1,6],1,[1.000000000,0.6117662896,0.7583749766],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,29],[1,4,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,7*29,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,29],[3,3,6,6],1,[1.000000000,0.8819863118,0.8616126877],<"notfaithful",0>,[4,3]>,<2,5^2*7*29,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,5,7,29],[3,6,7,8],1,[1.000000000,1.413172088,1.078023310],<"2.5e2_7_29.4t3.2",1>,[4,3]>]
x^4-2*x^3+15*x^2+16*x+46 2^6*3^3*163 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 6 [[61648004],[-24325649],[21640572],[-58962925]] 2 [1,4,2,5,3,5,3,4,1,2,5,5,5,2,4,4,3,3,4,4,4,5,5,3,1,1,5,3,5,5,5,5,3,4,1,3,5,1,4,4,5,5,1,4,4,3,4,3,5,5,3,1,4,5,3,4,1,5,5,5,4,1,1,2,1,1,4,4,5,5,3,4,3,3,2,4,1,3,3,2,5,3,2,4,3,3,3,2,4,5,3,2,3,3,2,4,1,3,2,5,1,2,5,3,4,1,3,5,2,4,3,5,3,4,5,5,4,4,4,3,3,1,4,3,1,4,3,2,5,3,2,4,5,5,3,4,4,1,4,3,4,4,5,3,3,4,3,3,4,1,3,3,4,1,4,4,3,3,4,4,5,3,3,5,3,1,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-56,2>,<x^2-22*x-368,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[-127746,42276,1]>,[[0,1],[-42276,262143],[-14285,13392],[-8973,2992]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[138,0],[84,0],[27,0],[6,0],[1,0]]>,[[[1307544146,0],[435848048,0],[363206708,0],[217924025,0]],[[-1466487892,-812715819],[481134536,117927827],[-44031801,137571553],[54812087,-417356634]],[[2,0],[1,0],[0,0],[0,0]],[[158943746,812715819],[245278882,-117927827],[-319174907,-137571553],[-272736112,417356634]]]>,<163,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-84064179332792029637670135488612069838287626,66627935436382437769580867878789482418775494,1]>,[[9941477131300893151696597411294450206800810,0],[56686458305081544617884270467495032211974672,0],[-66627935436382437769580867878789482418775487,-1],[7,1]]>*] [x,x^2-6,x^2-x-122,x^2-326,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,163],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,163],[6,6,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[4,3]>,<1,3*163,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,163],[1,6,6],1,[1.000000000,2.120311667,1.365425629],<"notfaithful",0>,[4,3]>,<1,2^3*163,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,163],[6,3,6],1,[1.000000000,1.076178571,0.9532434160],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*163,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,3,163],[6,7,6],1,[1.000000000,1.457671550,1.233530576],<"2.2e3_3e2_163.4t3.1",1>,[4,3]>]
x^4-2*x^3-21*x^2+22*x+25 2^6*3^3*163 4 0 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 5 x-1 10 [[4770425],[-4770424],[-4103633],[4103634]] 1 [3,4,1,5,3,5,3,4,2,1,5,5,5,2,4,4,3,3,4,4,4,5,5,3,1,2,5,3,5,5,5,5,3,4,2,3,5,1,4,4,5,5,2,4,4,3,4,3,5,5,3,2,4,5,3,4,2,5,5,5,4,2,1,1,1,2,4,4,5,5,3,4,3,3,2,4,2,3,3,2,5,3,1,4,3,3,3,2,4,5,3,1,3,3,2,4,2,3,2,5,1,1,5,3,4,1,3,5,1,4,3,5,3,4,5,5,4,4,4,3,3,1,4,3,1,4,3,1,5,3,2,4,5,5,3,4,4,1,4,3,4,4,5,3,3,4,3,3,4,2,3,3,4,2,4,4,3,3,4,4,5,3,3,5,3,2,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+22,2>,<x^2-46*x+40,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[50418,0],[98824,197648],[1,0]]>,[[[4,7],[4,0]],[[-2076,-4153],[65532,0]],[[2077,4153],[4,0]],[[-3,-7],[65532,0]]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[-15,0],[-54,0],[-9,0],[6,0],[1,0]]>,[[[-1,0],[-1,0],[0,0],[0,0]],[[-523614052,1219778148],[-133535791,-133535791],[215540244,215540244],[435318321,435318321]],[[2,0],[1,0],[0,0],[0,0]],[[523614053,-1219778148],[133535791,133535791],[-215540244,-215540244],[-435318321,-435318321]]]>,<163,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[84064179332792029637670135488612069838294309,163,1]>,[[-76900843738372301172182055355129771144373669,0],[76900843738372301172182055355129771144373670,0],[-81,-1],[82,1]]>*] [x,x^2-6,x^2-x-122,x^2-326,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,163],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,163],[6,6,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[4,3]>,<1,3*163,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,163],[1,6,6],1,[1.000000000,2.120311667,1.365425629],<"notfaithful",0>,[4,3]>,<1,2^3*163,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,163],[6,3,6],1,[1.000000000,1.076178571,0.9532434160],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*163,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,163],[6,7,8],1,[1.000000000,0.9373833291,0.8654540672],<"2.2e3_3e2_163.4t3.2",1>,[4,3]>]
x^6-2*x^5+35*x^4-44*x^3+220*x^2-128*x+292 -2^9*5^2*7^2*73^2 0 3 12 "D12" [[1,3,2,5,4,6],[2,1,4,3,6,5],[6,5,4,3,2,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[2,1,4,3,6,5]>,<2,3,[5,6,3,4,1,2]>,<3,2,[5,3,6,1,4,2]>,<6,2,[3,1,5,2,6,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 10 [[-6220920078,0],[-9543687957,-12298043728],[-1269655664,12298043728],[6861447135,12298043728],[-1412585158,-12298043728],[11585401724,0]] 3 [4,5,2,2,4,3,4,4,3,3,6,3,4,5,3,6,5,3,4,6,1,6,4,4,1,6,3,1,6,5,3,5,4,1,6,3,3,5,3,2,4,3,3,5,6,6,5,6,5,2,1,3,5,4,5,6,3,6,6,4,5,6,4,3,4,3,4,5,4,3,5,6,6,3,4,2,6,6,5,1,4,3,3,4,3,5,4,4,3,3,4,3,3,4,5,6,3,5,5,3,4,3,4,4,4,4,5,1,3,5,2,6,1,4,3,1,4,3,3,1,3,4,3,5,1,3,3,6,2,6,5,6,3,3,5,5,3,5,2,5,4,2,2,4,6,3,6,5,5,2,3,5,5,3,1,2,3,5,5,3,4,4,3,5,5,3,3,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+54,2>,<x^3+42*x^2+9608*x-263776,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[-126810,0],[212172,0],[1,0]]>,[[[1,0],[1,0]],[[-212171,0],[262143,0]],[[23144,-9826],[1,0]],[[-57956,-9826],[65535,0]],[[32970,9826],[1,0]],[[-48130,9826],[65535,0]]]>,<5,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,4,1]>,[[3140859411805,36592038814775],[8682359741125,31227780689640],[1,0]]>,[[[-22545420948510,15613890344818],[0,0]],[[10366449312843,-15613890344818],[0,0]],[[-8682359741125,-31227780689638],[-1,0]],[[0,2],[1,0]],[[-41594230002478,-2],[-1,0]],[[-32911870261353,31227780689638],[1,0]]]>,<7,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,6,1]>,[[-19222253890857458,38265278938881232],[-5316031839280785,2927347601622353],[1,0]]>,[[[30189079907091686,-38432459347994827],[0,0]],[[21407037102224645,38432459347994827],[0,0]],[[5316031839280790,-2927347601622350],[-1,0]],[[5,3],[1,0]],[[14098074644147831,-3],[-1,0]],[[8782042804867046,2927347601622350],[1,0]]]>,<13,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[2,12,1]>,[[7965035922647790072627,4753425665239081470493],[7938819264421210743114,-4753425665239081470493],[9395131607454975741645,-3314598533636528845387],[-7844577313549076430114,3314598533636528845387],[-561192519898425206242,-344571635339849652891],[649826523428878407096,344571635339849652891]]>,<29,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[2,24,1]>,[[58417938422752545186457721640,2579267632894422421526683082],[45467601144388317277755056996,82114494629664669626913609026],[-3484484766713592930182672328,-2579267632894422421526683082],[21660067694643531407481484783,-82114494629664669626913609026],[-2878973230098412842140845865,-2020203234293991456724960071],[2883075666827441692206248156,2020203234293991456724960071]]>,<73,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[8191121051313240717520924824705711260,-3644881344691699825721429773915151374,1]>,[[-55621031098871646928565437989041503,6072193240154035821554243969577996888],[-508732844000440100905091504991254706,0],[3644881344691699825721429773915151429,-1],[55,1],[-2627415656690819623911246763932642125,-1],[-6272297001382519449632676537847793499,1]]>*] [x,x^2-x+639,x^2+2,x^2-5110,x^3-x^2+14*x-4,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,13,29,73],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,5*7*73,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,7,13,29,73],[3,7,7,3,3,7],1,[1.000000000,0.7458228185,0.8795635718],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,13,29,73],[7,2,2,2,2,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,3]>,<1,2^3*5*7*73,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,13,29,73],[7,7,7,1,1,7],1,[1.000000000,1.481503248,1.118746457],<"notfaithful",0>,[6,3]>,<2,5*7*73,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5,7,13,29,73],[3,7,7,3,3,7],1,[1.000000000,1.213716114,1.007298692],<"notfaithful",0>,[6,3]>,<2,2^6*5*7*73,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,5,7,13,29,73],[7,8,8,3,3,9],1,[1.000000000,0.5681563905,0.8401965871],<"2.2e6_5_7_73.6t3.2",1>,[6,3]>]
