x^2-x+2641 -3*7*503 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 19 x-1 5 [[-876033],[876034]] 2 [2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2643,3,1]>,[[-1,-1],[2,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2653,7,1]>,[[-3,-1],[4,1]]>,<503,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[65893,503,1]>,[[-251,-1],[252,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,7,503],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*7*503,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,7,503],[3,3,3],1,[1.000000000,0.4890758467,0.7583640607],<"1.3_7_503.2t1.1",1>,[2,1]>]
x^2+5134 -2^3*17*151 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[171],[-171]] 2 [1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[5134,0,1]>,[[0,1],[0,262143]]>,<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5134,0,1]>,[[0,-1],[0,1]]>,<151,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5134,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,17,151],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*17*151,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,17,151],[3,3,3],1,[1.000000000,1.403046029,0.9718714689],<"1.2e3_17_151.2t1.2",1>,[2,1]>]
