x^3-x^2+7*x+5 -2^2*163 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 167 x-1 5 [[39048328346],[-34983953301],[-4064375044]] 2 [2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,2,3,2,2,3,2,3,2,2,2,2,3,2,3,2,2,2,3,2,1,1,3,1,2,2,2,3,1,2,3,1,2,2,2,2,3,2,1,2,2,2,3,2,2,1,2,3,2,2,2,3,2,2,1,3,3,3,3,2,3,2,3,1,3,2,2,3,2,2,3,3,2,2,2,1,2,3,3,2,2,3,2,3,2,1,2,2,3,2,3,2,2,3,2,2,2,2,3,2,1,1,2,1,3,1,2,3,1,3,2,2,1,1,3,2,2,2,2,1,3,3,2,2,1,2,2,3,1,3,2,2,2,1,2,2,2,2,3,3,2,2,1,1,2,3,3,2,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[3,1,2]]],20,<<[],[1,1,1]>,[[131054,0],[4,0],[6,0],[1,0]]>,[[[262139,0],[131074,0],[131073,0]],[[-181745,-101352],[-110974,-90874],[108040,85009]],[[-80393,101352],[-20100,90874],[23031,177135]]]>,<163,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[43419187979907887469952045376880428928165751,6781535837522744268070689741784337101088591,1]>,[[6781535837522744268070689741784337101088562,0],[-6781535837522744268070689741784337101088576,-1],[15,1]]>*] [x,x^2-x+41,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,163],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,163,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,163],[2,4],1,[1.000000000,0.2460685276,0.6623863327],<"notfaithful",0>,[3,2]>,<2,2^2*163,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,163],[4,5],1,[1.000000000,1.063138844,1.011956053],<"2.2e2_163.3t2.1",1>,[3,2]>]
x^2-x-72141 5*57713 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-69],[70]] 1 [2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-72135,5,1]>,[[-2,-1],[3,1]]>,<57713,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[832625451,57713,1]>,[[-28856,-1],[28857,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,57713],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*57713,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,57713],[3,3],1,[1.000000000,0.7823200318,0.9049608630],<"1.5_57713.2t1.1",1>,[2,1]>]
x^5-x^4-6*x^3+2*x^2+8*x+1 5*57713 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 73 x^2+70*x+5 5 [[-7051197,-1027483786],[-640691932,1027483786],[-68489283,352877119],[609260910,0],[106971503,-352877119]] 1 [7,6,4,4,7,6,7,7,5,5,7,7,7,4,6,5,5,5,5,7,3,5,7,5,5,7,2,5,7,7,4,5,5,4,5,4,4,4,2,6,4,7,7,7,4,7,7,7,4,3,5,7,7,5,3,4,2,2,3,7,5,6,5,4,7,4,5,2,3,7,3,4,7,4,6,2,6,7,7,2,4,6,7,6,6,5,5,5,4,4,5,3,6,5,4,3,6,6,2,4,3,6,6,6,7,6,6,6,7,7,6,4,7,5,7,2,5,6,7,3,6,5,6,5,5,3,5,7,4,6,7,6,3,2,5,3,5,2,5,2,7,7,7,5,5,4,6,3,7,3,5,5,6,6,3,6,7,6,4,5,7,7,7,7,6,5,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<5,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[3,3,0,1]>,[[22646965466935,0,0],[-40971087842160,0,0],[1,0,0]]>,[[[-39505746979861,7026043841696,18864785030638],[0,0,0]],[[-25459919651853,-40184411523095,25887698694642],[0,0,0]],[[23994578789553,33158367681399,-44752483725280],[0,0,0]],[[40971087842161,0,0],[-1,0,0]],[[1,0,0],[1,0,0]]]>,<57713,2,2,[[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,2,3,5,4]]],20,<[],[57586224881233669995019602453126742080773960210295857766184628473230615612834296658020419207649,-34715629095971755455692246039169955225358230630490881351959722766688529801358485614024957156997,1]>,[[36050283556285359647857843577738151121928644602207539291258345194423198006059581707001113690113,0],[33412204619947936612218525410629162903740617335716817504542015657365981525141108562223813220894,0],[63885227372861423245556099211341531610800855788228369026182357042932126384812128227871794478386,0],[34715629095971755455692246039169955225358230630490881351959722766688529801358485614024957182203,-1],[25206,1]]>*] [x,x^2-x-72141,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,57713],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,5*57713,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,57713],[8,8],1,[1.000000000,0.7823200318,0.9049608630],<"notfaithful",0>,[5,5]>,<4,5^3*57713^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]]],[5,57713],[8,8],1,[0,0,0],<"4.5e3_57713e3.10t12.1",1>,[5,5]>,<4,5*57713,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[5,57713],[8,9],1,[1.000000000,0.4131384674,0.7208274170],<"4.5_57713.5t5.1",1>,[5,5]>,<5,5^2*57713^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[5,57713],[8,9],1,[0,0,0],<"5.5e2_57713e2.10t13.1",1>,[5,5]>,<5,5^3*57713^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1],[1]],[[1],[-2],[1]]],[5,57713],[8,9],1,[0,0,0],<"5.5e3_57713e3.6t14.1",1>,[5,5]>,<6,5^3*57713^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[5,57713],[8,9],1,[0,0,0],<"6.5e3_57713e3.20t35.1",1>,[5,5]>]
x^6-3*x^5+7*x^4-9*x^3+10*x^2-6*x+1 17*139^2 2 2 48 "C2*S4" [[4,2,3,1,5,6],[3,1,2,5,6,4],[3,2,1,5,4,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,6,5,1,3,2]>,<2,3,[4,2,3,1,5,6]>,<2,3,[4,2,5,1,3,6]>,<2,6,[1,3,2,4,6,5]>,<2,6,[4,3,2,1,6,5]>,<3,8,[3,1,2,5,6,4]>,<4,6,[5,2,1,3,4,6]>,<4,6,[4,5,2,1,6,3]>,<6,8,[5,1,2,3,6,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 47 x^2+45*x+5 7 [[-11451527989,33265917898],[183292785088,0],[43990434806,204604378621],[11451527990,-33265917898],[-43990434805,-204604378621],[-183292785087,0]] 5 [9,6,10,10,10,7,5,9,8,10,10,3,2,9,4,9,9,8,7,10,8,10,7,7,6,5,9,3,6,10,7,10,7,3,9,5,5,10,3,10,9,10,4,10,8,6,8,5,8,9,8,4,6,7,7,7,6,5,6,9,2,5,4,8,3,8,5,6,10,7,5,7,10,9,8,9,9,8,8,7,8,7,8,7,6,5,8,9,7,4,5,8,8,9,8,10,5,6,1,3,8,4,7,7,6,5,1,7,9,10,10,7,6,3,5,8,8,7,6,9,9,10,3,10,8,7,6,10,5,4,7,8,6,9,7,9,7,8,5,8,10,8,6,6,5,10,6,8,7,7,8,3,7,6,6,3,9,6,5,3,10,9,9,7,7,6,6,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+x^2+11*x-141,4>,<x^6+28*x^5+265*x^4+504*x^3-7909*x^2-54292*x-106213,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-4,2>,<x^6+2*x^5-60*x^4+296*x^3-1344*x^2+1152*x-1728,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<17,4,2,[[1,2,3,4,6,5],[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6],[1,2,3,4,6,5],[2,1,4,3,6,5]],[2,1,4,3,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,16,1]>,[[-949003961790337177578450,0],[17,0],[1,0]]>,[[[1108601702829867928747930,-641539119674039984304503],[0,0]],[[-819466602328209889584825,641539119674039984304503],[0,0]],[[819466602328209889584826,-641539119674039984304503],[0,0]],[[-1108601702829867928747929,641539119674039984304503],[0,0]],[[-8,0],[-1,0]],[[9,0],[1,0]]]>,<139,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,138,1]>,[[-2577649359667662537111235752273532828877465,0],[-522429980674844150565038939086303286318484,0],[1,0]]>,[[[-3039658740275105564649497195681084966003949,-1882643318815390657873136694654007627338043],[0,0]],[[3039658740275105564649497195681084966003950,1882643318815390657873136694654007627338043],[0,0]],[[522429980674844150565038939086303286318556,0],[-1,0]],[[72,0],[1,0]],[[-71,0],[-1,0]],[[-522429980674844150565038939086303286318555,0],[1,0]]]>*] [x,x^2-x+591,x^2-x+35,x^2-x-4,x^6-2*x^5+19*x^4+62*x^3+x^2+720*x+11052,x^3-x^2+x+2,x^4-x^3-8*x^2+2*x+21,0,0,x^4-x^3-8*x^2+2*x+21] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[17,139],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,17*139,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[17,139],[11,11],1,[1.000000000,0.6462759755,0.8421019508],<"notfaithful",0>,[6,11]>,<1,139,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[17,139],[5,11],1,[1.000000000,0.7993992331,0.7726355302],<"notfaithful",0>,[6,11]>,<1,17,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[17,139],[11,2],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[6,11]>,<2,17^2*139,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[17,139],[11,12],1,[1.000000000,2.010423537,1.148921701],<"notfaithful",0>,[6,11]>,<2,139,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[17,139],[5,11],1,[1.000000000,0.8865629198,1.001843834],<"notfaithful",0>,[6,11]>,<3,17^2*139,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[0],[-1]]],[17,139],[11,12],1,[1.000000000,0.8130181829,0.8557940864],<"notfaithful",0>,[6,11]>,<3,17*139,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]]],[17,139],[11,11],1,[1.000000000,0.4028149278,0.6839090576],<"3.17_139.6t11.1",1>,[6,11]>,<3,17*139^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[-1]]],[17,139],[11,12],1,[1.000000000,2.608053866,1.429754989],<"3.17_139e2.6t11.1",1>,[6,11]>,<3,17^2*139^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]]],[17,139],[11,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^2-x-2330 3*13*239 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-555],[556]] 1 [1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2328,3,1]>,[[-1,-1],[2,1]]>,<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2288,13,1]>,[[-6,-1],[7,1]]>,<239,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[11950,239,1]>,[[-119,-1],[120,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,13,239],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*13*239,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,13,239],[3,3,3],1,[1.000000000,2.946491501,1.427173386],<"1.3_13_239.2t1.1",1>,[2,1]>]
