x^6-2*x^5+2*x^3-3*x^2+2*x+1 2^6*1549 2 2 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 59 x^2+58*x+2 5 [[292656440,-58554159],[272093350,-114944811],[149380116,0],[96968830,0],[-210350602,114944811],[114176167,58554159]] 4 [10,9,7,7,7,11,5,10,9,10,8,10,9,9,11,8,4,11,8,7,7,10,11,7,9,8,9,8,10,10,9,7,11,6,8,4,11,8,10,11,9,5,11,8,11,10,8,5,10,11,11,8,11,8,10,5,6,10,9,9,9,5,10,8,9,7,9,10,7,7,11,11,9,8,9,9,7,10,9,10,9,9,5,8,7,5,4,10,6,11,8,6,10,10,11,2,10,10,7,9,9,7,6,9,9,9,8,2,4,11,7,9,10,9,10,2,8,10,11,2,9,9,9,7,9,11,8,6,9,6,10,10,9,10,8,10,10,10,10,8,8,9,3,3,9,10,9,11,11,3,11,11,7,8,9,4,8,11,5,9,11,11,8,10,8,8,5,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<2,24,4,[[2,1,3,4,6,5],[3,4,6,5,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[2,1,3,4,6,5],[1,2,3,4,6,5],[6,5,2,1,3,4],[4,3,5,6,2,1],[3,4,6,5,1,2],[5,6,1,2,4,3]],[3,4,6,5,1,2],[1,2,4,3,5,5,10,10],[2],[[[1,2,4,3,6,5],[2,1,3,4,6,5]]],20,<<[],[1,1,0,1,1,0,1]>,[[121390,-44852,-333098,189076,-295438,143578],[-133528,51848,24560,511136,179696,259784],[-447036,-155462,329900,390984,440812,503402],[-444006,-66774,-169106,-503996,308658,-204996],[1,0,0,0,0,0]]>,[[[250799,61154,77197,228166,-105969,-230749],[-12206,-14534,-50590,-58532,5198,204128],[208964,256927,-248258,164852,27446,-176845],[229562,249855,75844,-251544,23560,66329]],[[60391,-56416,179003,-251062,-81455,239099],[12206,14534,50590,58532,-5198,-204128],[-208964,-256927,248258,-164852,-27446,176845],[-229562,-249855,-75844,251544,-23560,-66329]],[[182687,-161405,233895,50338,-21535,-230520],[27228,246190,-193446,204972,113158,127444],[239281,126289,-29120,-148592,35908,41563],[131099,239114,145362,108924,-8738,75200]],[[-219447,57797,69947,135322,-72283,94642],[-27228,-246190,193446,-204972,-113158,-127444],[-239281,-126289,29120,148592,-35908,-41563],[-131099,-239114,-145362,-108924,8738,-75200]],[[-252836,-135039,225742,-179874,-71992,-166489],[-115682,160788,72732,-175180,-105136,-249992],[56139,-204448,236508,181610,78362,-105688],[32248,187249,-48315,166108,104103,-19222]],[[-21592,233909,-261496,17110,-171054,-230271],[115682,-160788,-72732,175180,105136,249992],[-56139,204448,-236508,-181610,-78362,105688],[-32248,-187249,48315,-166108,-104103,19222]]]>,<1549,6,2,[[1,2,3,4,6,5],[1,4,2,3,5,6]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[1,4,2,3,5,6],[1,3,4,2,5,6],[1,4,2,3,6,5],[1,3,4,2,6,5]],[1,4,2,3,5,6],[1,3,6,6,11,11],[1],[[[1,2,3,4,6,5]]],20,<<[],[1547,5,0,1]>,[[1799802921894765823937220890155712803010728078431552335953563438,0,0],[-42709991632163311236239540885729084263579023206779174712648254,0,0],[1,0,0]]>,[[[-1576663055615755240123880024320203489355570820834177729196981025,0,0],[0,0,0]],[[-2028692974934180637894109900344052678149299771621113288512895876,1081407412458765940513496718617444629581822882355689143897022623,1135356230228724107342084354838218588322675093796989892153756400],[0,0,0]],[[-2360033369935238556520201904025555195653945714677391324796743797,1639729751425425153910610492156789342179018457643936260076925785,2933313540835744223353338127018649665347945515926170215424660224],[0,0,0]],[[-401852021504780515361652289812190495360310066227642612726223953,-2721137163884191094424107210774233971760841339999625403973948408,2255861659293323307968182095759404520584926740430385672941777377],[0,0,0]],[[42709991632163311236239540885729084263579023206779174712649453,0,0],[-1,0,0]],[[1199,0,0],[1,0,0]]]>*] [x,x^2-x-387,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,1549],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,1549,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,1549],[2,12],1,[1.000000000,1.384281850,0.9590420920],<"notfaithful",0>,[6,16]>,<5,2^6*1549,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1]],[[1],[-1],[0],[-1],[1]]],[2,1549],[12,13],1,[1.000000000,0.3340993687,0.7072388051],<"5.2e6_1549.6t16.1",1>,[6,16]>,<5,2^6*1549^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1]],[[1],[0],[0],[-1]]],[2,1549],[12,13],1,[0,0,0],<"5.2e6_1549e2.12t183.1",1>,[6,16]>,<5,2^6*1549^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1]],[[1],[-1]]],[2,1549],[12,13],1,[0,0,0],<"5.2e6_1549e4.12t183.1",1>,[6,16]>,<5,2^6*1549^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[1],[1]]],[2,1549],[12,13],1,[0,0,0],<"5.2e6_1549e3.6t16.1",1>,[6,16]>,<9,2^12*1549^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-2],[0],[0],[1]]],[2,1549],[12,13],1,[0,0,0],<"9.2e12_1549e3.10t32.1",1>,[6,16]>,<9,2^12*1549^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1]],[[1],[0],[0],[-1]]],[2,1549],[12,13],1,[0,0,0],<"9.2e12_1549e6.20t145.1",1>,[6,16]>,<10,2^18*1549^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1]],[[1],[-1],[0],[-1],[1]]],[2,1549],[12,13],1,[0,0,0],<"10.2e18_1549e6.30t176.1",1>,[6,16]>,<10,2^18*1549^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1]],[[1],[0],[0],[-2],[0],[0],[1]]],[2,1549],[12,13],1,[0,0,0],<"10.2e18_1549e4.30t176.1",1>,[6,16]>,<16,2^24*1549^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1]],[[1],[1],[1],[-2],[-2],[-2],[1],[1],[1]]],[2,1549],[12,13],1,[0,0,0],<"16.2e24_1549e8.36t1252.1",1>,[6,16]>]
x^8-3*x^7+4*x^6-4*x^5+8*x^4+16*x^3+18*x^2+28*x+13 3^4*61^4 0 4 24 "C2*A4" [[2,1,7,8,6,5,3,4],[6,5,8,7,2,1,4,3],[1,4,2,3,7,6,8,5]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[6,5,8,7,2,1,4,3]>,<2,3,[2,1,7,8,6,5,3,4]>,<2,3,[5,6,4,3,1,2,8,7]>,<3,4,[5,4,3,6,7,2,1,8]>,<3,4,[7,6,3,2,1,4,5,8]>,<6,4,[4,1,8,5,6,7,2,3]>,<6,4,[2,7,8,1,4,5,6,3]>] [[1,1,1,1,1,1,1,1],[1,1,3,3],[2,2,2,2],[2,6]] 13 x^3+2*x+11 10 [[43300339303,0,0],[46291899728,46482820053,-8882963560],[-50308638921,-60762308867,22060501340],[40565800768,14279488814,-13177537780],[-48642705248,10097199454,-14100597524],[9676324773,0,0],[-46998404985,4946642227,-47331995289],[6115384585,-15043841681,61432592813]] 2 [8,4,8,5,3,5,7,6,3,7,6,4,3,5,7,3,8,1,5,7,6,5,8,3,6,8,6,8,5,3,5,3,8,6,3,6,6,4,8,7,7,5,3,6,7,5,4,5,7,5,2,8,4,8,8,7,7,4,4,3,5,7,5,8,4,7,6,6,7,6,8,8,4,5,5,7,3,6,7,5,2,5,7,5,6,8,8,6,2,6,8,3,4,3,4,8,8,2,6,4,5,3,7,2,5,4,3,7,3,4,1,4,8,4,5,7,4,3,8,7,6,5,8,7,1,7,4,8,5,4,5,2,6,6,7,1,3,5,7,8,5,2,6,3,6,8,4,2,5,3,1,3,6,3,4,7,6,7,5,7,7,3,1,8,2,8,5,5] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,3,3],"RES",<[1],x^2>,[<x^4+6*x^3-244*x^2-1152*x+10960,5>,<x^4+6*x^3-793*x^2-3165*x+82879,6>]*],[*[2,2,2,2],"RES",<[1],x^2>,[<x-29,2>,<x^3+20*x^2-131*x-447,3>,<x^3+9*x^2-156*x-461,4>]*],[*[2,6],"RES",<[1],x^2>,[<x^4-9*x^3-589*x^2-3846*x+1129,7>,<x^4-9*x^3-1138*x^2+2376*x+254584,8>]*]] [*<3,4,2,[[2,1,4,3,6,5,8,7],[3,4,1,2,7,8,5,6]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[3,4,1,2,7,8,5,6],[4,3,2,1,8,7,6,5]],[3,4,1,2,7,8,5,6],[1,3,4,3],[1],[[[2,1,4,3,6,5,8,7]]],20,<<[],[2,2,1]>,[[18937290,22800567],[249888,3955794],[1,0]]>,[[[650891010,-1200269894],[172034984,-74339632]],[[-983574591,-1252108664],[-172034984,74339632]],[[691881274,48652271],[484220417,-133551579]],[[393407860,-1083058114],[-484220417,133551579]],[[15767455,15485982],[16529280,8078019]],[[7217635,-3618606],[26517441,34968702]],[[-749663,-11867379],[43046718,0]],[[1,3],[3,0]]]>,<61,3,3,[[1,2,5,3,4,7,8,6]],[[1,2,3,4,5,6,7,8],[1,2,5,3,4,7,8,6],[1,2,4,5,3,8,6,7]],[1,2,3,4,5,6,7,8],[1,6,5],[1],[[[1,2,5,3,4,7,8,6]]],20,<[],[57798972579705865742489287056496215,131499951089262880401746721387659278,120716904649191861352677673139522062,1]>,[[204625717161198525679733601306802908,0,0],[59451963402352863629525068436837295,0,0],[-24300983250067717753292696668987410,1326305733004540711978132403449850,-1345713181284342385505101645918126],[-96415921399124143599384976470534550,-1326305733004540711978132403449851,1345713181284342385505101645918126],[51,1,0],[-129513574369193091532961364064683766,695626094126279558618479443666730,-3035760404755744361510481645274057],[-162973750042944750056386711966213371,-2748069267192760490144516386306840,-2490737896491164606802629675268772],[149126548497778313632767079426778846,2052443173066480931526036942640110,-2815437922026519391303222527137912]]>*] [x,x^2-x+1,x^3-x^2-20*x+9,x^6-x^5+21*x^4+2*x^3+409*x^2-180*x+81,x^6-x^5+21*x^4+2*x^3+409*x^2-180*x+81,x^3-x^2-20*x+9,x^4-7*x^2-3*x+1,0] [1,2,3,6,4,2,4,8] <[1],[2],[3,6],[4,5],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,37,61],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,13]>,<1,3,1,[[1],[-1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,37,61],[2,9,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[8,13]>,<1,61,3,[[1,0],[1,0],[1,0],[1,0],[0,1],[-1,-1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,37,61],[5,1,1,9],0,[-0.02135246022+0.9997720103*i,0.8079329435+0.4961503306*i,0.9282722642+0.2270322238*i],<"notfaithful",0>,[8,13]>,<1,3*61,3,[[1,0],[-1,0],[-1,0],[1,0],[0,1],[-1,-1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,37,61],[8,9,1,9],0,[-0.02135246022+0.9997720103*i,0.8142135305-0.4471829140*i,1.069545151-0.2776400199*i],<"notfaithful",0>,[8,13]>,<1,3*61,3,[[1,0],[-1,0],[-1,0],[1,0],[-1,-1],[0,1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,3,37,61],[8,9,1,9],0,[-0.02135246022-0.9997720103*i,0.8142135305+0.4471829140*i,1.069545151+0.2776400199*i],<"notfaithful",0>,[8,13]>,<1,61,3,[[1,0],[1,0],[1,0],[1,0],[-1,-1],[0,1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,37,61],[5,1,1,9],0,[-0.02135246022-0.9997720103*i,0.8079329435-0.4961503306*i,0.9282722642-0.2270322238*i],<"notfaithful",0>,[8,13]>,<3,3^2*61^2,1,[[3],[3],[-1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,37,61],[5,9,3,10],1,[1.000000000,0.6960086872,0.9035838299],<"notfaithful",0>,[8,13]>,<3,3*61^2,1,[[3],[-3],[1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,37,61],[7,9,4,10],1,[1.000000000,1.173867684,1.007774008],<"3.3_61e2.6t6.1",1>,[8,13]>]
