x^2-x+152 -607 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[4573],[-4572]] 2 [1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<607,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[92264,607,1]>,[[-303,-1],[304,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[607],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,607,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[607],[3],1,[1.000000000,1.657673060,1.190857276],<"1.607.2t1.1",1>,[2,1]>]
x^4-31*x^2+5 5*941^2 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 7 [[3624638056],[-122721264],[122721264],[-3624638056]] 1 [5,5,1,5,3,5,5,3,5,1,3,4,1,4,4,4,3,3,5,2,4,2,4,3,5,3,4,4,3,5,4,3,4,1,2,3,4,4,5,5,2,2,1,4,5,2,3,4,4,2,4,3,3,3,5,5,3,2,5,1,4,5,5,1,4,4,2,5,5,1,5,3,4,5,3,4,3,4,3,2,3,2,3,4,2,4,3,4,2,4,4,1,5,3,3,4,3,2,5,1,4,4,5,1,3,4,5,5,2,3,4,5,4,3,2,3,5,4,5,1,1,5,5,4,3,3,3,1,5,5,2,4,1,4,1,1,5,5,4,2,1,2,4,5,3,3,4,4,3,5,4,3,5,4,4,2,1,3,4,1,4,5,4,2,4,5,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-186,2>,<x^2-720,3>]*],[*[4],"CYC",0,5*]] [*<2,4,1,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[]],20,<[],[1,1,0,0,1]>,[[88756,231801,158797,-231184],[-88756,-231801,-158797,231184],[-255943,65257,31391,8268],[255943,-65257,-31391,-8268]]>,<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-23007169483630,0,1]>,[[-1277822278826,0],[1277822278826,0],[0,-1],[0,1]]>,<941,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[124749663126823563404583977943394598116416837696310374493284,74655176905244849501245458868913782094052125234885372585654,1]>,[[-74655176905244849501245458868913782094052125234885372584845,-1],[809,1],[-809,-1],[74655176905244849501245458868913782094052125234885372584845,1]]>*] [x,x^2-x-235,x^2-x-1,x^2-x-1176,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,941],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,941,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,941],[3,1,6],1,[1.000000000,0.4586290362,0.7207521006],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,941],[4,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,5*941,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,941],[1,6,6],1,[1.000000000,3.245467566,1.528591047],<"notfaithful",0>,[4,3]>,<2,5*941,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,5,941],[5,6,6],1,[1.000000000,0.9171896255,0.9706800173],<"2.5_941.4t3.2",1>,[4,3]>]
x^4-2*x^3+488*x^2+242*x+15373 2^6*3^2*181*337 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 83 x-1 7 [[-6354124294701],[-11602248268396],[-4695943492289],[-4483734934239]] 2 [4,2,5,5,4,2,3,3,2,5,3,2,5,3,4,3,4,1,5,2,4,3,1,3,1,5,5,4,2,5,3,4,3,5,5,3,2,3,1,5,4,1,2,2,5,3,5,5,2,2,3,4,1,1,3,1,3,3,1,3,3,3,5,4,1,5,5,4,4,1,3,4,5,2,5,1,3,1,3,4,4,1,4,4,3,4,3,2,5,3,2,4,3,4,3,2,3,3,5,1,5,3,1,3,5,4,4,5,2,2,5,4,3,5,5,3,5,4,5,4,4,4,5,4,5,5,4,4,5,4,5,1,5,4,5,1,5,5,3,3,3,5,3,1,4,4,1,5,5,2,2,3,5,2,5,4,5,5,4,5,2,5,5,1,3,4,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-1222,2>,<x^2-480*x-186388,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[3,4,1,2],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[2,1,3,4],[4,3,1,2]],[1,2,4,3],[1,2,3,4,5],[2],[[[2,1,4,3],[3,4,1,2]]],20,<<[],[1,1,1]>,[[16102,0],[1216,0],[488,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0],[0,0]],[[71757,0],[-160533,0],[79707,0],[237217,0]],[[-246987,102070],[-229663,-95570],[133238,84039],[148339,9607]],[[175231,-102070],[-134093,95570],[49199,178105],[138732,252537]]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-731365968,-1494544770],[103158357,103158360],[1,0]]>,[[[-103158357,-103158359],[-1,0]],[[0,1],[1,0]],[[-1693141865,-498580597],[-258280084,-251135154]],[[-1690484177,601738955],[258280084,251135154]]]>,<43,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[3,42,1]>,[[-205473194336469874930360846249900,-48826849675059200884692056881921],[-22970179093575095537521143185222,48826849675059200884692056881921],[-5201219751789234466037361772415,-4135123449325260469297784401536],[-5314376378694960594063131882415,4135123449325260469297784401536]]>,<181,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-485317063361527837764036309443898733046276686,709941000439698952271627869846171014025869904,1]>,[[176014868452657652827174932845249570896604095,0],[533926131987041299444452937000921443129265777,0],[-709941000439698952271627869846171014025869887,-1],[17,1]]>,<337,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[10,332,1]>,[[62393247339601229790400520938719707109707404609254,0],[150128080446197091747579015287862952237239661422489,0],[1,0]]>,[[[-65802111505214006445092871139013387104632508538466,-55680089126788076187258990267492094364521857381517],[0,0]],[[-141012107786569611405999094185701809728221005964474,55680089126788076187258990267492094364521857381517],[0,0]],[[-150128080446197091747579015287862952237239661422174,0],[-1,0]],[[315,0],[1,0]]]>,<349,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-178526492532972880723370827399316081669569675092504,-215479801817368534339161780955943760193735892394495,-449095630310039563603371943370219320325232029115,-896974868890014040166673539769083160570787840492]>*] [x,x^2-3,x^2-x-15249,x^2-182991,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,43,181,337,349],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,43,181,337,349],[6,6,3,1,1,1],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[4,3]>,<1,181*337,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,43,181,337,349],[4,1,1,6,6,1],1,[1.000000000,0.8926842827,0.8536059801],<"notfaithful",0>,[4,3]>,<1,2^2*3*181*337,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,43,181,337,349],[6,6,3,6,6,1],1,[1.000000000,1.418748928,1.056965550],<"notfaithful",0>,[4,3]>,<2,2^4*3*181*337,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,43,181,337,349],[6,7,3,8,7,1],1,[0,0,0],<"2.2e4_3_181_337.4t3.2",1>,[4,3]>]
x^4+19*x^2+512 2^3*7^2*241^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 6 [[-75233523],[43769713],[-43769713],[75233523]] 3 [4,5,5,1,5,4,2,4,3,4,1,5,3,5,3,4,5,5,4,3,2,1,5,1,3,4,1,4,5,1,3,4,3,4,5,1,4,5,1,4,5,5,1,1,5,2,4,3,4,5,2,2,3,5,3,3,4,3,4,1,4,4,4,2,3,5,4,2,4,5,1,1,2,5,5,1,5,4,1,2,4,4,3,3,2,5,3,1,4,3,5,3,2,4,5,2,5,2,5,4,5,4,5,2,5,2,4,2,3,3,3,5,1,4,3,2,5,1,5,4,4,1,4,4,5,5,5,3,3,5,4,1,3,5,1,1,5,5,4,3,4,4,1,5,5,3,4,3,4,3,4,3,4,3,5,1,1,2,3,4,5,3,2,4,3,1,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+114,2>,<x^2-73728,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[54,0],[0,0],[1,0]]>,[[[0,0],[16,0]],[[0,0],[16368,0]],[[95801,191602],[0,0]],[[-95801,-191602],[0,0]]]>,<7,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-1492886672101762,-39138944756203096,1]>,[[39138944756203102,-1],[6,1],[-6,-1],[-39138944756203102,1]]>,<241,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[7,238,1]>,[[-75250223950622843604510271823828263458222329555,-51135577877854842993490627772365310443433133136],[-197596148654826823792204188147726532818368380452,46063572709001925907731197418988485843867933099],[1,0]]>,[[[197596148654826823792204188147726532818368380660,-46063572709001925907731197418988485843867933077],[-1,0]],[[208,22],[1,0]],[[-208,-22],[-1,0]],[[-197596148654826823792204188147726532818368380660,46063572709001925907731197418988485843867933077],[1,0]]]>*] [x,x^2-x+422,x^2-2,x^2+3374,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,241],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7*241,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,241],[1,6,6],1,[1.000000000,1.376780913,1.156656756],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,241],[6,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*7*241,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,241],[6,6,6],1,[1.000000000,1.947062240,1.173828320],<"notfaithful",0>,[4,3]>,<2,2^3*7*241,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,7,241],[6,7,6],1,[1.000000000,0.6853454181,0.8020587247],<"2.2e3_7_241.4t3.3",1>,[4,3]>]
x^4+25*x^2+578 2^3*7^2*241^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 73 x-1 5 [[-1015549495],[-32650387],[32650387],[1015549495]] 3 [4,5,5,3,5,4,1,4,3,4,2,5,3,5,3,4,5,5,4,3,1,1,5,2,3,4,2,4,5,1,3,4,3,4,5,1,4,5,2,4,5,5,1,1,5,1,4,3,4,5,2,2,1,5,3,3,4,3,4,1,4,4,4,1,3,5,4,2,4,5,2,1,1,5,5,2,5,4,1,1,4,4,3,3,1,5,3,1,4,3,5,3,2,4,5,1,5,1,5,4,5,4,5,2,5,1,4,1,3,3,3,5,1,4,3,2,5,2,5,4,4,1,4,4,5,5,5,3,3,5,4,1,3,5,2,2,5,5,4,3,4,4,1,5,5,3,4,3,4,3,4,3,4,3,5,1,1,1,3,4,5,3,2,4,3,2,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+150,2>,<x^2-83232,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[-13802,0],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[262143,0]],[[-30463,-60926],[0,0]],[[30463,60926],[0,0]]]>,<7,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[-3626894542902589,21462588211916621],[2200643094551720,-25863874401020089],[1,0]]>,[[[-2200643094551718,25863874401020092],[-1,0]],[[2,3],[1,0]],[[-2,-3],[-1,0]],[[2200643094551718,-25863874401020092],[1,0]]]>,<17,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-1853518372217413724575998,1853518372217413724575998,-101754913918380258253054,101754913918380258253054]>,<241,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-64208371116457862247427653052303987013093959997,53698940158512033714961965417214074454036535512,1]>,[[-53698940158512033714961965417214074454036535366,-1],[146,1],[-146,-1],[53698940158512033714961965417214074454036535366,1]]>*] [x,x^2-x+422,x^2-2,x^2+3374,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,17,241],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7*241,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,17,241],[1,6,1,6],1,[1.000000000,1.376780913,1.156656756],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,17,241],[6,1,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*7*241,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,17,241],[6,6,1,6],1,[1.000000000,1.947062240,1.173828320],<"notfaithful",0>,[4,3]>,<2,2^3*7*241,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,7,17,241],[6,6,1,7],1,[1.000000000,0.5746333660,0.7774183322],<"2.2e3_7_241.4t3.4",1>,[4,3]>]
