x^2-x+203 -811 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[1442],[-1441]] 2 [2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<811,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[164633,811,1]>,[[-405,-1],[406,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[811],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,811,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[811],[3],1,[1.000000000,0.7722136704,0.7670366100],<"1.811.2t1.1",1>,[2,1]>]
x^6+22*x^2+396 -2^12*11^5 0 3 48 "C2*S4" [[2,1,3,5,4,6],[1,5,3,4,2,6],[3,1,2,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[1,5,6,4,2,3]>,<2,6,[2,1,3,5,4,6]>,<2,6,[2,1,6,5,4,3]>,<3,8,[3,1,2,6,4,5]>,<4,6,[1,3,5,4,6,2]>,<4,6,[4,3,5,1,6,2]>,<6,8,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 23 x^2+21*x+5 13 [[210496838991460418,-223297755932688138],[-117055787621875651,0],[-140613905786762514,223297755932688138],[-210496838991460418,223297755932688138],[117055787621875651,0],[140613905786762514,-223297755932688138]] 6 [3,5,7,8,5,10,10,8,5,10,9,7,10,8,5,7,9,3,9,9,3,6,8,7,7,2,5,6,10,7,8,6,4,8,10,8,4,9,6,3,9,7,9,10,10,9,8,9,8,7,10,6,3,5,7,8,7,8,10,3,6,10,6,9,7,1,5,10,6,10,7,8,5,3,5,5,7,7,7,10,5,7,6,7,8,5,7,10,10,9,5,6,9,6,9,6,1,4,6,3,8,3,8,2,6,7,5,10,5,10,8,10,7,9,5,7,9,9,4,6,7,3,10,9,5,10,4,9,9,10,6,6,9,7,10,10,4,8,4,2,6,3,9,8,7,9,10,3,9,9,10,7,9,8,9,5,6,7,10,10,9,10,6,9,7,9,9,10] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+3168*x-684288,4>,<x^6-1584*x^4-2223936*x^3-4390848*x^2+3658203648*x-199530169344,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x,2>,<x^6-1584*x^4+2223936*x^3-4390848*x^2-3658203648*x-199530169344,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,16,8,[[2,1,4,3,5,6],[2,1,6,5,3,4],[1,2,3,4,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,4,3,6,5],[2,1,3,4,5,6],[2,1,4,3,5,6],[1,2,3,4,6,5],[1,2,6,5,4,3],[2,1,6,5,4,3],[2,1,6,5,3,4],[1,2,6,5,3,4]],[1,2,3,4,6,5],[1,2,4,3,4,3,5,6,9,8],[2,4,6],[[[2,1,4,3,5,6],[2,1,6,5,3,4]],[[1,2,4,3,6,5],[2,1,4,3,5,6]],[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[402,0],[490568,0],[343676,0],[-108352,0],[463178,0],[137088,0],[363804,0],[344748,0],[1,0]]>,[[[54576,0],[5068,0],[16320,0],[-96618,0],[113093,0],[126252,0],[26853,0],[20978,0]],[[-54576,0],[-5068,0],[-16320,0],[96618,0],[17979,0],[4820,0],[104219,0],[110094,0]],[[-73834,0],[-96124,0],[17701,0],[119724,0],[11984,0],[37019,0],[111235,0],[20327,0]],[[73834,0],[96124,0],[113371,0],[11348,0],[119088,0],[94053,0],[19837,0],[110745,0]],[[-82654,96836],[15852,31704],[61245,122490],[92254,53436],[47,94],[129763,128454],[76589,22106],[1350,2700]],[[82654,-96836],[-15852,-31704],[69827,8582],[38818,77636],[131025,130978],[1309,2618],[54483,108966],[129722,128372]]]>,<3,2,1,[[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6]],[2,1,4,3,5,6],[1,5],[1],[[]],20,<[],[2,2,1]>,[[187330446,373064849],[-558799252,-373064849],[-187330446,-373064849],[558799252,373064849],[424653126,0],[-424653126,0]]>,<11,12,6,[[2,3,4,5,6,1],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,6,5,4,3,2],[2,1,6,5,4,3],[3,4,5,6,1,2],[2,3,4,5,6,1]],[1,6,5,4,3,2],[1,2,5,6,7,10],[1],[[[2,3,4,5,6,1]]],20,<<[],[2,7,1]>,[[396,0],[0,0],[22,0],[0,0],[0,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[-9627312098323847078,1660083474602466497],[0,0],[-5426202671364480004,-19047218544598172560],[0,0],[-27573639355069542756,23356967519583097610]],[[0,0],[21247896420541112557,1660083474602466497],[0,0],[-5586146243993635334,-19047218544598172560],[0,0],[7595140646907587153,23356967519583097610]],[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[9627312098323847078,-1660083474602466497],[0,0],[5426202671364480004,19047218544598172560],[0,0],[27573639355069542756,-23356967519583097610]],[[0,0],[-21247896420541112557,-1660083474602466497],[0,0],[5586146243993635334,19047218544598172560],[0,0],[-7595140646907587153,-23356967519583097610]]]>,<47,2,1,[[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,5,6,3,4]],[1,2,5,6,3,4],[1,5],[1],[[]],20,<[],[5,45,1]>,[[132588470613071869142320602042724,0],[-132588470613071869142320602042724,0],[4569284122212446644801385503784,-10750536839798509606332836601754],[-17421107962109496470077243418050,-10750536839798509606332836601754],[17421107962109496470077243418050,10750536839798509606332836601754],[-4569284122212446644801385503784,10750536839798509606332836601754]]>*] [x,x^2-11,x^2+1,x^2-x+3,x^6-2*x^5-2*x^4-4*x^3-10*x^2+16*x-7,x^3-x^2+4*x+2,x^4-8*x^2-16*x+24,0,0,x^4-8*x^2-16*x+24] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11,47],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2*11,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,11,47],[11,2,11,2],1,[1.000000000,0.9024906449,0.9468447206],<"notfaithful",0>,[6,11]>,<1,2^2,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11,47],[11,5,5,5],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,11]>,<1,11,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11,47],[2,1,11,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,11]>,<2,2^2*11^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,3,11,47],[11,5,12,5],1,[1.000000000,0.6577975483,0.7848895541],<"notfaithful",0>,[6,11]>,<2,2^2*11^2,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,11,47],[11,5,12,5],1,[1.000000000,1.514443483,1.281822355],<"notfaithful",0>,[6,11]>,<3,2^10*11^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,3,11,47],[11,5,12,5],1,[1.000000000,1.427882158,1.121807958],<"notfaithful",0>,[6,11]>,<3,2^10*11^3,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]]],[2,3,11,47],[11,3,11,3],1,[1.000000000,2.047768313,1.167069483],<"3.2e10_11e3.6t11.5",1>,[6,11]>,<3,2^10*11^3,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]]],[2,3,11,47],[11,4,11,4],1,[1.000000000,0.7067136040,0.8894259942],<"3.2e10_11e3.6t11.6",1>,[6,11]>,<3,2^10*11^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]]],[2,3,11,47],[11,3,12,3],1,[1.000000000,0.9534518304,0.9245138878],<"notfaithful",0>,[6,11]>]
x^6+22*x^2+44 -2^12*11^5 0 3 48 "C2*S4" [[1,5,3,4,2,6],[1,3,2,4,6,5],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,2,3,1,5,6]>,<2,3,[4,5,3,1,2,6]>,<2,6,[1,3,2,4,6,5]>,<2,6,[4,3,2,1,6,5]>,<3,8,[2,3,1,5,6,4]>,<4,6,[5,1,3,2,4,6]>,<4,6,[5,1,6,2,4,3]>,<6,8,[5,3,1,2,6,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 31 x^2+29*x+3 11 [[-9760080894312938,-6422630786289657],[-3139532554030282,0],[1363126366746702,-6422630786289657],[9760080894312938,6422630786289657],[3139532554030282,0],[-1363126366746702,6422630786289657]] 6 [3,9,7,6,5,10,10,6,9,10,5,7,10,8,9,7,9,2,5,9,3,8,6,7,7,3,5,8,10,7,8,6,4,6,10,8,4,5,6,3,9,7,9,10,10,9,8,9,8,7,10,8,2,9,7,6,7,8,10,2,6,10,8,9,7,4,5,10,6,10,7,6,9,3,5,5,7,7,7,10,9,7,6,7,6,5,7,10,10,9,5,6,5,8,9,8,4,4,6,3,8,2,6,3,8,7,9,10,9,10,6,10,7,5,9,7,5,9,4,8,7,3,10,5,5,10,4,5,5,10,8,8,9,7,10,10,4,8,4,3,6,3,9,6,7,5,10,3,9,5,10,7,9,6,9,5,6,7,10,10,5,10,8,5,7,9,9,10] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+3168*x-76032,4>,<x^6-1584*x^4-247104*x^3-4390848*x^2+406467072*x-4425974784,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x,2>,<x^6-1584*x^4+247104*x^3-4390848*x^2-406467072*x-4425974784,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,16,8,[[2,1,4,3,5,6],[2,1,6,5,3,4],[1,2,3,4,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,4,3,6,5],[2,1,3,4,5,6],[2,1,4,3,5,6],[1,2,3,4,6,5],[1,2,6,5,4,3],[2,1,6,5,4,3],[2,1,6,5,3,4],[1,2,6,5,3,4]],[1,2,3,4,6,5],[1,2,4,3,4,3,5,6,9,8],[2,4,6],[[[2,1,4,3,5,6],[2,1,6,5,3,4]],[[1,2,4,3,6,5],[2,1,4,3,5,6]],[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[221522,0],[457704,0],[2220,0],[-426528,0],[81242,0],[-435472,0],[-394020,0],[-315572,0],[1,0]]>,[[[-59616,0],[41796,0],[89392,0],[123510,0],[91273,0],[67932,0],[19621,0],[89570,0]],[[59616,0],[-41796,0],[-89392,0],[-123510,0],[39799,0],[63140,0],[111451,0],[41502,0]],[[50218,0],[117268,0],[12765,0],[116444,0],[82400,0],[67847,0],[84459,0],[76703,0]],[[-50218,0],[-117268,0],[118307,0],[14628,0],[48672,0],[63225,0],[46613,0],[54369,0]],[[-75650,110844],[-19300,-38600],[96161,61250],[47310,94620],[52307,104614],[88687,46302],[21025,42050],[25182,50364]],[[75650,-110844],[19300,38600],[34911,69822],[83762,36452],[78765,26458],[42385,84770],[110047,89022],[105890,80708]]]>,<7,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,6],[1],[[]],20,<[],[3,6,1]>,[[-1594890537547633,26065791920021456],[1594890537547633,-26065791920021456],[479935005062350,-3002187329597757],[-4304731388097394,3002187329597757],[-479935005062350,3002187329597757],[4304731388097394,-3002187329597757]]>,<11,12,6,[[2,3,4,5,6,1],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,6,5,4,3,2],[2,1,6,5,4,3],[3,4,5,6,1,2],[2,3,4,5,6,1]],[1,6,5,4,3,2],[1,2,5,6,7,10],[1],[[[2,3,4,5,6,1]]],20,<<[],[2,7,1]>,[[44,0],[0,0],[22,0],[0,0],[0,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[-26639032487478893886,-18517101429357590454],[0,0],[19429043794999997486,13754532561733402383],[0,0],[10752317180554191554,-4584844187244467461]],[[0,0],[19337503378804853290,-18517101429357590454],[0,0],[15693593688719272904,13754532561733402383],[0,0],[18312863957149082510,-4584844187244467461]],[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[26639032487478893886,18517101429357590454],[0,0],[-19429043794999997486,-13754532561733402383],[0,0],[-10752317180554191554,4584844187244467461]],[[0,0],[-19337503378804853290,18517101429357590454],[0,0],[-15693593688719272904,-13754532561733402383],[0,0],[-18312863957149082510,4584844187244467461]]]>*] [x,x^2-11,x^2+1,x^2-x+3,x^6-2*x^5-2*x^4-4*x^3-10*x^2+16*x-7,x^3-x^2+4*x+2,x^4-6*x^2-8*x-25,0,0,x^4-6*x^2-8*x-25] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2*11,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,11],[11,1,11],1,[1.000000000,0.9024906449,0.9468447206],<"notfaithful",0>,[6,11]>,<1,2^2,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,11],[11,5,5],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,11]>,<1,11,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,11],[2,2,11],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,11]>,<2,2^2*11^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,7,11],[11,5,12],1,[1.000000000,0.6577975483,0.7848895541],<"notfaithful",0>,[6,11]>,<2,2^2*11^2,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,7,11],[11,5,12],1,[1.000000000,1.514443483,1.281822355],<"notfaithful",0>,[6,11]>,<3,2^10*11^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,7,11],[11,5,12],1,[1.000000000,0.8696242385,0.9164968031],<"notfaithful",0>,[6,11]>,<3,2^10*11^3,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]]],[2,7,11],[11,4,11],1,[1.000000000,0.5418668782,0.8678820690],<"3.2e10_11e3.6t11.7",1>,[6,11]>,<3,2^10*11^3,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]]],[2,7,11],[11,3,11],1,[1.000000000,1.638007352,1.138391590],<"3.2e10_11e3.6t11.8",1>,[6,11]>,<3,2^10*11^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]]],[2,7,11],[11,3,12],1,[1.000000000,1.169653406,1.080516065],<"notfaithful",0>,[6,11]>]
x^6-2*x^5-5*x^4+2*x^3+19*x^2+10 -2^9*3^3*5^2*11^2 0 3 12 "D12" [[1,3,2,5,4,6],[2,1,4,3,6,5],[6,5,4,3,2,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[2,1,4,3,6,5]>,<2,3,[5,6,3,4,1,2]>,<3,2,[5,3,6,1,4,2]>,<6,2,[3,1,5,2,6,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 59 x^2+58*x+2 5 [[138498723,-276565732],[333301074,-180535129],[301149155,0],[125448976,0],[-263947698,276565732],[80474071,180535129]] 3 [4,5,1,5,1,3,6,6,3,5,5,6,3,3,3,5,4,6,2,6,1,4,4,6,4,1,4,4,2,3,1,5,3,2,5,4,6,6,6,4,4,3,2,5,4,5,6,4,4,3,6,3,4,4,3,6,4,4,3,3,3,4,3,6,4,5,3,5,4,2,3,3,4,3,3,3,4,2,6,4,4,3,3,4,4,1,2,5,5,4,5,3,4,5,3,2,4,2,3,6,3,4,4,3,6,4,5,2,6,4,5,3,3,3,5,6,6,3,5,5,3,5,4,5,3,5,3,6,4,3,2,6,5,2,3,4,5,3,1,3,6,1,4,4,3,2,3,6,3,3,3,2,6,2,6,6,4,6,1,5,5,6,5,4,3,3,1,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+10,2>,<x^3-14*x^2-151*x-320,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,3,4,2],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[372106,0],[69740,0],[1,0]]>,[[[0,0],[1,0]],[[-69740,0],[262143,0]],[[-84722,-169445],[81888,163777]],[[115342,160943],[180256,98367]],[[-45601,-160943],[81889,163777]],[[84723,169445],[180255,98367]]]>,<3,6,2,[[2,1,4,3,6,5],[5,6,1,2,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,1,2,3,4],[3,4,5,6,1,2],[6,5,2,1,4,3],[4,3,6,5,2,1]],[5,6,1,2,3,4],[1,2,5,5,6,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[1,2,0,1]>,[[-451309590,-1505705814,1397860071],[772886115,219604710,1451360691],[1,0,0]]>,[[[-772886115,-219604709,-1451360689],[-1,0,0]],[[0,1,2],[1,0,0]],[[-463148322,1386086603,-1280426452],[479408467,-411546819,-404992355]],[[1285103256,-939081475,-1589891749],[-479408467,411546819,404992355]],[[1236034438,-1166481894,-754997260],[-479408466,411546819,404992355]],[[-1285103255,939081474,1589891747],[479408466,-411546819,-404992355]]]>,<5,2,2,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,3,2,4,6,5]]],20,<[],[-20858635287485,6151838554905,1]>,[[-30450135055201,0],[-6151838554905,-1],[0,1],[6151838554906,0],[-6605218201904,-8251291013892],[-1091619399144,8251291013892]]>,<11,2,2,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,3,2,4,6,5]]],20,<[],[-66647313487981924566,-25888703755748825112,1]>,[[-25888703755748825121,0],[25888703755748825117,-1],[5,1],[18279371098092706034,0],[16842349776555660460,12872181009659004777],[26037369573766179798,-12872181009659004777]]>*] [x,x^2+110,x^2+6,x^2-x-41,x^3+2*x-8,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*5*11,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,11],[7,1,7,7],1,[1.000000000,1.797234640,1.148895873],<"notfaithful",0>,[6,3]>,<1,2^3*3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11],[7,7,1,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[6,3]>,<1,3*5*11,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11],[2,7,7,7],1,[1.000000000,0.7968649727,0.8195708379],<"notfaithful",0>,[6,3]>,<2,2^3*5*11,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,11],[7,5,7,7],1,[1.000000000,1.358209318,1.210218697],<"notfaithful",0>,[6,3]>,<2,2^3*3^2*5*11,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,5,11],[7,8,9,9],1,[1.000000000,0.8406631597,0.8271441075],<"2.2e3_3e2_5_11.6t3.3",1>,[6,3]>]
