x^5-2*x^4-19*x^3-8*x^2+19*x+4 11^2*1619^2 5 0 60 "A5" [[2,3,1,4,5],[1,2,4,5,3]] [<1,1,[1,2,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<5,12,[2,3,4,5,1]>,<5,12,[3,1,4,5,2]>] [[1,1,1,1,1],[1,1,3],[1,2,2],[5]] 359 x-1 5 [[-1453930028704],[-1436750962146],[-1870765453146],[1460204412464],[-2661860034265]] 1 [2,4,2,2,2,3,3,5,5,2,5,5,4,4,3,4,5,4,3,3,4,3,3,3,3,5,3,4,4,5,5,3,4,2,3,2,4,3,3,3,2,5,2,4,2,2,5,2,4,4,4,5,3,2,4,2,3,4,4,5,3,5,4,5,4,4,5,5,4,5,3,1,4,5,3,3,5,3,3,2,5,4,3,4,3,2,5,4,5,3,1,4,4,2,5,4,2,3,2,3,3,4,5,5,3,5,4,5,2,3,3,3,2,3,2,4,3,3,4,5,2,2,2,3,2,2,2,2,3,3,2,3,2,3,4,3,2,3,2,3,4,2,3,2,3,2,2,4,5,2,3,2,3,3,2,3,3,5,3,5,5,4,2,3,2,2,3,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,3],"CYC",0,3*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-71236,4>,<x+71236,5>]*]] [*<2,2,1,[[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2]],[1,5,4,3,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-98732,0],[237360,174141],[-48086,105673],[-153759,-105673],[63219,-174141]]>,<11,6,3,[[1,2,4,5,3],[2,1,5,4,3]],[[1,2,3,4,5],[2,1,5,4,3],[1,2,4,5,3]],[2,1,5,4,3],[1,2,3],[1],[[[1,2,4,5,3]]],20,<<[],[2,7,1]>,[[-2245948709280091860,0],[243637890426303963810,0],[-129286201831897456445,0],[1,0]]>,[[[238170172890230427018,-201803348169331673871],[0,0],[0,0]],[[305293620210432125713,201803348169331673871],[0,0],[0,0]],[[-301812838848696055938,-104701697075612795477],[276826877264706068,17553119235908357817],[-12175652514768165883,-12215770782564411151]],[[9,0],[1,0],[0,0]],[[-241650954251966496800,104701697075612795477],[-276826877264706069,-17553119235908357817],[12175652514768165883,12215770782564411151]]]>,<1619,6,3,[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,5,3,4]],[2,1,3,5,4],[1,2,3],[1],[[[1,2,5,3,4]]],20,<<[],[2,1615,1]>,[[-1670838242301290870179746219874448839660070902533803900977706784,0],[347034929210880064160742181843729029765480283596803972888800215,0],[-1716390457672545085982316321981739826761674121397569716912990569,0],[1,0]]>,[[[-3369836299118205754145950944939386816927431738116849806557858455,-1131116391612255466816896023553385092870841618386075029608662335],[0,0],[0,0]],[[1653445841445660668163634622957646990165757616719280089644864051,1131116391612255466816896023553385092870841618386075029608662335],[0,0],[0,0]],[[1279,0],[1,0],[0,0]],[[1052420037183512606765150333772112192318741896164869140302896864,-2284208600364760395317966363391241033961172518743813290761876376],[4528187456273799115695535025277546906755125820595852469557393,-538895677672707549788501032549709596589488081471751892109604],[-3389700727534207742086313632602205205869428897257447002461981,3028627284130864863480134683249336433609471959067018864796664]],[[663970420489032479217165988209627634442932225232700576610096263,2284208600364760395317966363391241033961172518743813290761876376],[-4528187456273799115695535025277546906755125820595852469557394,538895677672707549788501032549709596589488081471751892109604],[3389700727534207742086313632602205205869428897257447002461981,-3028627284130864863480134683249336433609471959067018864796664]]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,1619],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,4]>,<3,11^2*1619^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0]]],[2,11,1619],[2,6,6],1,[0,0,0],<"3.11e2_1619e2.12t33.1",1>,[5,4]>,<3,11^2*1619^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0]]],[2,11,1619],[2,6,6],1,[0,0,0],<"3.11e2_1619e2.12t33.1",2>,[5,4]>,<4,11^2*1619^2,1,[[4],[0],[1],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1]],[[1],[0],[-1]]],[2,11,1619],[2,6,6],1,[0,0,0],<"4.11e2_1619e2.5t4.1",1>,[5,4]>,<5,11^4*1619^4,1,[[5],[1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1]]],[2,11,1619],[2,6,6],1,[0,0,0],<"5.11e4_1619e4.6t12.1",1>,[5,4]>]
x^5-40*x^2-60*x+240 -2^9*3^4*5^5 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 37 x-1 5 [[-25886452],[24338839],[-13826955],[6765705],[8608863]] 2 [1,2,1,4,6,6,7,4,6,5,7,1,6,5,4,6,4,5,5,5,7,7,5,6,5,2,4,7,5,7,3,6,5,3,7,2,6,5,3,4,6,2,5,7,6,7,6,6,5,7,7,2,6,4,7,6,5,5,3,6,2,4,7,5,7,6,4,5,7,2,2,2,6,6,3,3,5,3,6,4,3,5,7,7,5,5,4,5,5,6,2,5,6,4,6,3,7,4,5,7,5,4,5,6,4,7,7,7,5,6,4,3,5,3,7,6,7,4,4,6,7,5,6,5,6,5,7,5,1,3,6,4,5,3,4,4,3,5,4,4,4,5,6,5,7,7,6,5,3,3,6,4,7,3,5,7,2,4,5,5,5,5,6,3,7,3,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,3,2,4,5],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,3,2,4,5],[1,4,5,2,3],[1,5,4,2,3]],[1,2,3,4,5],[1,3,2,3,5],[2,4,6],[[[1,3,2,4,5],[1,4,5,2,3]],[[1,3,2,5,4],[1,3,2,4,5]],[[1,3,2,5,4]]],20,<[],[14654,-261696,473044,-519696,-37214,-467912,523448,448716,1]>,[[48036,0,0,0,0,0,0,0],[492,-15304,3962,2572,13555,12200,8878,4194],[6092,-5336,6242,5244,6395,5056,13366,6426],[-1414,-10976,4806,4428,6449,13200,15026,12562],[12330,-1152,1374,4140,6369,2312,11882,9586]]>,<3,12,6,[[1,2,5,3,4],[2,1,3,5,4],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,4,5],[2,1,3,5,4],[1,2,3,5,4],[1,2,5,3,4],[2,1,5,3,4]],[1,2,3,5,4],[1,2,3,2,4,7],[1,2],[[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[-1228788123,0],[824086152,0],[-1674139557,0],[-489723984,0],[833147937,0],[1647898104,0],[1,0]]>,[[[657635856,0],[-1115433648,0],[1707049641,0],[-23611885,0],[542964081,0],[183132031,0]],[[758059755,0],[1115433648,0],[-1707049641,0],[23611885,0],[-542964081,0],[-183132031,0]],[[456383596,0],[206868660,0],[-147816484,0],[-354951567,0],[-254740024,0],[502885651,0]],[[233890633,-573461964],[269527935,372962265],[356386937,282478695],[-562445932,-158790982],[-576674155,458217300],[-89203755,-418891663]],[[218553094,573461964],[-476396595,-372962265],[-208570453,-282478695],[-244863968,158790982],[-330847288,-458217300],[-413681896,418891663]]]>,<5,20,20,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3],[2,3,4,5,1]],[1,2,3,4,5],[1,3,5,5,6],[1,2],[[[2,3,4,5,1],[1,3,5,2,4]],[[2,3,4,5,1]]],20,<[],[-2560,-25600,-114800,-303600,-23841858416710,-478350,12362444853575,-8830316842475,-18102149581345,6181224663340,-17660633400225,-21634276941700,-23565909576030,1103790150785,-32341038571945,9934107514275,-41226545957125,-35762786862940,300,25,1]>,[[-5708193407010,5103661730465,-82533374630,6138898878525,-67155108519,297958142975,-6786369052430,6888403632190,-2283817323732,-4431688065864,-7469537809915,-3456385374570,4475579162679,-7162860635814,2027732199352,-517574053515,-5580300923398,-8534316065538,8599619401415,-3105701022665],[-5663341807335,6437092304500,2732485575865,-4488343971185,7988757804711,4683621055144,635490464420,-2455554914940,9512721400428,-7510983709772,-4589929632684,-4595008567275,-9450342504986,2402615381887,-7130304823793,-3016568325352,304719367842,-8046996239870,739787620226,4625129135151],[3787211752640,6888706917685,-8222649617530,-662686835675,-3521941889804,4865690190308,-8458622598380,5191683102330,9253660430228,-96514322670,325196220834,-8212245029330,-7589650946886,3471565310403,3465038124143,4958322930734,2023098866667,8983564664228,-2462570020230,-5135292525563],[-8830150265135,8903721651020,-5650960638165,5063102987190,-1429453281744,6302994379867,-7314909806530,2263334702785,-4351954787207,8971845168052,4644306556544,-8746932338840,8621609580409,-8052114562866,448026617060,-6411020443704,-542608080448,8095795352716,-4051617058663,-3226634219798],[-2659012601285,-8259696275545,-7849828273665,-6050971058855,-2970207524644,2923222559831,2850924664795,7185619805760,6942876608408,3067340930254,7089964665221,5937084981890,3942804708784,9340794506390,1189507883238,4986839891837,3795090769337,-498047711536,-2825219942748,6842498632875]]>*] [x,x^2+10,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,2,8],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[5,5]>,<4,2^13*3^4*5^5,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"4.2e13_3e4_5e5.10t12.1",1>,[5,5]>,<4,2^9*3^4*5^5,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e9_3e4_5e5.5t5.1",1>,[5,5]>,<5,2^12*3^6*5^6,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"5.2e12_3e6_5e6.10t13.4",1>,[5,5]>,<5,2^13*3^6*5^5,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"5.2e13_3e6_5e5.6t14.3",1>,[5,5]>,<6,2^19*3^8*5^7,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]]],[2,3,5],[8,8,8],1,[0,0,0],<"6.2e19_3e8_5e7.20t35.1",1>,[5,5]>]
x^5-15*x-12 -2^9*3^4*5^5 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 13 x^2+12*x+2 5 [[179544,0],[-136502,114453],[-24766,-114453],[144299,87455],[-162575,-87455]] 2 [1,5,1,4,6,3,5,6,4,5,2,4,4,7,6,6,4,2,5,2,7,5,5,4,7,7,6,7,5,5,6,6,2,3,5,7,3,5,6,6,6,7,5,5,3,5,3,6,5,5,7,7,3,4,5,3,2,7,3,6,2,4,5,5,5,6,6,5,7,5,5,7,6,6,3,6,5,6,6,6,3,5,7,5,5,2,4,7,5,3,5,5,6,6,3,4,5,6,5,2,7,6,5,6,6,7,5,2,7,4,6,6,7,6,5,1,2,3,6,6,5,7,6,5,6,7,7,5,6,4,4,3,5,4,3,3,6,7,4,4,6,7,3,5,5,2,3,7,4,6,3,6,7,4,5,5,2,6,5,5,5,2,6,6,2,6,7,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,2,3,5,4],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,2,3],[1,3,2,4,5],[1,5,4,2,3]],[1,2,3,4,5],[1,3,3,2,5],[2,4,6],[[[1,2,3,5,4],[1,4,5,2,3]],[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<[],[-445154,107696,1548,497624,-64734,5448,-521760,83484,1]>,[[-229172,0,0,0,0,0,0,0],[-30323,-7054,72237,6888,-107226,116677,84829,42694],[100169,32878,60939,-17576,58670,8907,5979,24370],[-82237,99696,65249,-23704,-23145,24969,6927,12609],[-20581,-125520,63719,34392,71701,111591,33337,51399]]>,<3,20,5,[[2,3,4,5,1],[2,5,3,1,4]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[2,3,4,5,1]],[2,5,3,1,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[2,0,0,2,1]>,[[-12,0,0,0],[-15,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]]>,[[[-670234029,-193335834,855620925,-1602364794],[522352264,-384601816,-134334037,435442251],[188500819,393011858,464214261,-353026158],[21185600,565019414,-432790554,234073403],[-234712531,-565019414,219263623,-447600334]],[[-1682616150,1516020105,-907505082,-802369542],[253663074,-139278328,201389504,-173502179],[-510072293,-309648189,396806112,-269786410],[-507821815,-164230358,-443229226,-434467931],[-440912721,164230358,-505505310,-514266605]],[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[1593897171,-1516020105,818786103,713650563],[-158815027,139278328,474589277,-312780507],[-339148716,309648189,-83765654,-579434599],[-525344405,164230358,572324473,563563178],[-423390131,-164230358,-358797542,-350036247]],[[758953008,193335834,-766901946,1691083773],[545061155,384601816,-541644744,50840435],[-501541277,-393011858,385006748,39985700],[-150280847,-565019414,303695307,-363168650],[-63246084,565019414,-517222238,149641719]]]>,<5,20,20,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3],[2,3,4,5,1]],[1,2,3,4,5],[1,3,5,5,6],[1,2],[[[2,3,4,5,1],[1,3,5,2,4]],[[2,3,4,5,1]]],20,<[],[-12960,-129600,-469800,-534600,2257065,13429800,38981250,79157250,-47683592447390,153263745,-47683561672700,125796825,41723333883385,-23841815334025,11920945530980,-23841853359475,-5960463693970,69240,3390,90,1]>,[[-9326752666858,3416537273575,-1848684426045,6333958852280,-8318032514114,-1727617890190,-3339804361595,-7752497150730,-1457747235868,698892750368,-9019573035925,8775301145010,-6556215350775,-7976637820947,-3296390278008,-1145857952875,8522479314964,2180017947716,-9474294450350,5065577385931],[-7634800845848,-809352948615,3794732869430,7904034498020,-7419612797114,-6716367210951,1020440159855,9365348390250,-4995816527678,6671266844176,9055249449448,-8366026517495,9011525979475,-7778733038142,474640191483,4351445018428,-4926663868056,662173241532,-6432565170143,-10978599897],[6875004992527,2777529832720,-6701786848770,1494879463290,-7548131132814,2626060356533,6625965884690,6223284141165,-6552277166958,9183752000449,-3035086995328,-598387756630,2327506206470,5431046754653,-3552433983082,-4181771583001,5664309747829,4449422386518,-6329860872118,2004752734802],[1396834599402,-7977787687620,-6178864669695,-5226312436800,9268354192766,-1821153394788,-436708199915,5937090281390,-2081623587363,2156083183977,8773983302412,8979308395355,4815542589530,-4596813951117,6735640764067,4110939233356,-6836450811646,-682510538506,-2446332667415,-4512341597627],[8689713920777,2593073529940,-8138883253045,8566925951335,-5056064076849,7639078139396,-3869893483035,5300260666050,-3986021810258,363491549155,-5774572720607,-8790195266240,9475126903425,-4152348272572,-361456694460,-3134754715908,-2423674383091,-6609103037260,5609566831901,-2547009923209]]>*] [x,x^2+10,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,2,8],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[5,5]>,<4,2^13*3^4*5^5,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,5],[8,8,8],1,[0,0,0],<"4.2e13_3e4_5e5.10t12.5",1>,[5,5]>,<4,2^9*3^4*5^5,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"4.2e9_3e4_5e5.5t5.5",1>,[5,5]>,<5,2^12*3^4*5^6,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e12_3e4_5e6.10t13.4",1>,[5,5]>,<5,2^13*3^4*5^5,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]]],[2,3,5],[8,8,8],1,[0,0,0],<"5.2e13_3e4_5e5.6t14.2",1>,[5,5]>,<6,2^19*3^4*5^7,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[0],[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"6.2e19_3e4_5e7.20t35.2",1>,[5,5]>]
