x^6-2*x^5-352*x^4+2870*x^3+48435*x^2-770544*x+3493233 -2^6*29^3*661^4 0 3 6 "C6" [[5,4,2,1,6,3],[3,5,1,6,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,5,1,6,2,4]>,<3,1,[6,1,4,5,3,2]>,<3,1,[2,6,5,3,4,1]>,<6,1,[5,4,2,1,6,3]>,<6,1,[4,3,6,2,1,5]>] [[1,1,1,1,1,1],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 7 [[389781,-376326],[-279285,-376326],[177108,376326],[407613,376326],[331585,376326],[-203257,-376326]] 2 [3,1,4,2,4,1,6,1,5,4,1,6,6,4,4,4,2,6,2,2,5,4,2,6,6,2,6,5,4,2,4,4,6,2,1,6,2,3,6,3,5,3,4,5,1,2,4,2,6,6,3,2,3,3,4,3,2,1,3,3,6,2,3,4,3,5,4,5,6,1,3,4,3,4,1,6,5,4,3,5,5,2,5,5,5,1,6,1,6,2,4,3,2,3,6,1,1,3,2,5,6,1,3,6,2,5,5,1,3,6,3,3,6,3,2,6,6,6,2,3,1,4,6,2,2,4,3,2,1,2,3,4,1,5,1,5,6,6,6,2,5,3,3,3,2,4,2,4,1,6,1,2,5,3,4,3,2,4,3,4,1,3,4,1,3,1,5,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x-5408,3>,<x-1442,4>]*],[*[6],"RES",<[1],x^2>,[<x-1674,5>,<x-5640,6>]*]] [*<2,6,2,[[2,1,4,3,6,5],[4,3,5,6,2,1]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[4,3,5,6,2,1],[6,5,2,1,3,4],[3,4,6,5,1,2],[5,6,1,2,4,3]],[4,3,5,6,2,1],[1,2,3,4,6,5],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[-520426,-246380,-233644],[523530,-368540,261008],[1,0,0]]>,[[[0,1,0],[1,0,0]],[[758,-155747,-261008],[-1,0,0]],[[-172776,-141110,2979],[-1,0,0]],[[-173534,14638,-260301],[1,0,0]],[[-88988,-198909,-133483],[-1,0,0]],[[-89746,-43161,127525],[1,0,0]]]>,<3,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[1045010248,61313385,-47772768,-5064096,-343060144,-323006134]>,<19,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[9991960819443217907504878,14566314772951942523563599,-8813322460124872600022582,-15155633952611115177304746,-261536093705297984016584,-327783085953874669724563]>,<29,6,2,[[2,1,4,3,6,5],[3,4,5,6,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,5,6,1,2],[5,6,1,2,3,4],[4,3,6,5,2,1],[6,5,2,1,4,3]],[3,4,5,6,1,2],[1,2,4,3,5,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[27,2,0,1]>,[[-51420341262218818087663404272,-35855526710347803170352855225,14682538020834041395400507102],[55193498570791349248809927081,-41454268652123987445485835402,-2853520109683926362839214804],[1,0,0]]>,[[[-55193498570791349248809927071,41454268652123987445485835430,2853520109683926362839214804],[-1,0,0]],[[10,28,0],[1,0,0]],[[31427935728599545821350867241,-71263829617228134639194047243,67819595834227097665459810538],[-1,0,0]],[[86621434299390895070160794322,64276477881757631113106757756,64966075724543171302620595734],[1,0,0]],[[29472603061559656153137489410,-85003612207819624835849675485,-66392835779385134484040203136],[-1,0,0]],[[84666101632351005401947416491,50536695291166140916451129514,-69246355889069060846879417940],[1,0,0]]]>,<31,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[77239270797918955345133121736,-92974301370146256875271497763,229464166357096440337859187102,-197994105212641837277582435046,-3488405252292983154880060876,9424036900036077819455962320]>,<661,3,3,[[3,1,2,6,4,5]],[[1,2,3,4,5,6],[3,1,2,6,4,5],[2,3,1,5,6,4]],[1,2,3,4,5,6],[1,3,4],[1],[[[3,1,2,6,4,5]]],20,<[],[123021031262325577471409961124397283015466093111860268800,64098901469253321304635488112969759843173408382031908151,-77372406509540530859245588526800823610708308568253672548,1]>,[[-48467544440282094348299042197353402441967319801485230978,19124327873544041117605614374698225738205469358092916,127851690709858697558670576115987893457214861796761380],[125839950949822625207544630724154226052675628369738903954,-19124327873544041117605614374698225738205469358092917,-127851690709858697558670576115987893457214861796761380],[214,1,0],[-15539181220759182501514850402552620607220501865995074037,19124327873544041117605614374698225738205469358092916,127851690709858697558670576115987893457214861796761380],[-94761588508304260204514929919048984838234624637748756306,-19124327873544041117605614374698225738205469358092917,-127851690709858697558670576115987893457214861796761380],[32928363219522911846784191794800781834746817935490157155,1,0]]>,<4651,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-447469207484712242749583672943314945758642117629900306994924726990671465,8408954221070436884699985789709942653544575168521676429003816043367418835,3540621514453423432734647445537085607184639449196172001750082689902476397,2971445464550120183237394383175239194698329378611220030560503130106146866,1155819434801859263197777516558148502622563482350311001753667100938565,1221247432208896471294641829040241115071907786751535380001990910404655]>*] [x,x^2+29,x^3-x^2-220*x+1273,0,x^3-x^2-220*x+1273,0] [1,2,2,4,3,6] <[1],[2],[3,5],[4,6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19,29,31,661,4651],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,1]>,<1,2^2*29,1,[[1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,19,29,31,661,4651],[7,1,1,7,1,1,1],1,[1.000000000,1.750137331,1.161305134],<"notfaithful",0>,[6,1]>,<1,661,3,[[1,0],[1,0],[0,1],[-1,-1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,19,29,31,661,4651],[3,1,1,4,1,7,1],0,[0.9947341545-0.1024888378*i,1.182243692+0.1222439644*i,0.9725878545+0.1465337327*i],<"notfaithful",0>,[6,1]>,<1,2^2*29*661,3,[[1,0],[-1,0],[0,1],[-1,-1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,19,29,31,661,4651],[7,1,1,7,1,7,1],0,[-0.4086091401+0.9127094667*i,1.182600063-0.4774322304*i,1.087145618-0.04929655011*i],<"1.2e2_29_661.6t1.1",1>,[6,1]>,<1,661,3,[[1,0],[1,0],[-1,-1],[0,1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,19,29,31,661,4651],[3,1,1,4,1,7,1],0,[0.9947341545+0.1024888378*i,1.182243692-0.1222439644*i,0.9725878545-0.1465337327*i],<"notfaithful",0>,[6,1]>,<1,2^2*29*661,3,[[1,0],[-1,0],[-1,-1],[0,1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,3,19,29,31,661,4651],[7,1,1,7,1,7,1],0,[-0.4086091401-0.9127094667*i,1.182600063+0.4774322304*i,1.087145618+0.04929655011*i],<"1.2e2_29_661.6t1.1",2>,[6,1]>]
x^2+2689 -2^2*2689 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-169],[169]] 2 [1,2,1,2,2,2,2,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[2690,2,1]>,[[1,1],[-1,-1]]>,<2689,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2689,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,2689],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*2689,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,2689],[3,3],1,[1.000000000,0.7270021875,0.9069563503],<"1.2e2_2689.2t1.1",1>,[2,1]>]
x^3+22*x-4 -2^2*2689 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 19 x-1 5 [[-727718],[-896564],[-851817]] 2 [1,2,3,2,2,2,2,1,3,2,3,1,2,2,3,2,3,3,2,1,3,3,2,2,1,2,1,2,3,2,2,3,2,3,3,3,2,2,1,2,2,2,2,2,2,2,1,3,2,2,3,2,2,2,2,3,3,2,3,3,3,2,2,2,3,2,1,3,3,2,3,2,2,2,2,2,2,3,2,2,2,3,1,2,2,3,1,2,3,3,3,2,2,3,2,3,3,3,2,3,3,3,2,2,2,3,1,2,1,2,3,2,3,3,2,3,3,1,3,1,1,3,2,2,2,2,3,3,2,3,3,3,2,2,2,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,2,3,2,3,1,1,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[2],[[[1,3,2]]],20,<[],[390394,-287318,1]>,[[236970,262144],[0,1],[-236970,262143]]>,<2689,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-176231162026399927766524237901836127915622810412301204204546171979601,22184683654830097433066938017457422410390975408781142324787928047040,1]>,[[22184683654830097433066938017457422410390975408781142324787928044106,0],[-22184683654830097433066938017457422410390975408781142324787928045573,-1],[1467,1]]>*] [x,x^2+2689,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,2689],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^2*2689,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,2689],[4,4],1,[1.000000000,0.7270021875,0.9069563503],<"notfaithful",0>,[3,2]>,<2,2^2*2689,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,2689],[4,4],1,[1.000000000,1.901092274,1.300914141],<"2.2e2_2689.3t2.1",1>,[3,2]>]
x^3-x^2-23*x+132 -5^2*1627 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[-17534],[-36956],[54491]] 2 [2,2,2,3,1,2,2,3,3,2,3,3,2,2,3,1,3,1,2,3,2,3,1,1,1,2,2,1,2,2,2,2,3,3,2,3,1,2,2,2,2,2,1,3,1,2,2,2,3,2,1,2,3,2,2,2,3,2,2,1,1,2,3,2,2,3,2,2,1,3,2,2,3,2,1,3,2,2,2,3,3,2,3,3,3,3,3,3,3,1,1,3,2,2,2,2,1,3,3,3,3,2,1,3,2,2,2,3,3,2,3,2,3,2,3,3,3,3,2,3,2,3,3,2,2,3,3,2,2,1,2,2,2,2,3,3,1,3,2,3,2,2,2,3,2,2,2,2,1,2,3,2,2,3,1,3,3,3,3,1,3,2,2,1,2,2,1,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,2,1]>,[[236232129,0],[134027552,252143616],[-370259680,-252143616]]>,<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[90,0],[-15,0],[5,0],[1,0]]>,[[[-42432776472643,2625469673835],[6065676742738,-1735533210662],[-9271732879141,4900876724492]],[[2,0],[1,0],[0,0]],[[42432776472642,-2625469673835],[-6065676742739,1735533210662],[9271732879141,-4900876724492]]]>,<1627,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-5285691210037905039886999450815080043780523300843557022641533639,3008288586491373347569864372761592720034339365251121737501046120,1]>,[[3008288586491373347569864372761592720034339365251121737501043199,0],[-3008288586491373347569864372761592720034339365251121737501044659,-1],[1461,1]]>*] [x,x^2-x+407,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,1627],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,1627,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,1627],[2,2,4],1,[1.000000000,0.5451978522,0.7098244540],<"notfaithful",0>,[3,2]>,<2,5^2*1627,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,5,1627],[2,4,5],1,[1.000000000,1.438713830,1.069945198],<"2.5e2_1627.3t2.1",1>,[3,2]>]
x^4-2*x^3+18*x^2-17*x+239 13*23^2*29^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 79 x-1 5 [[-143350056],[-1494777296],[1494777297],[143350057]] 3 [5,3,5,5,4,1,1,4,1,1,5,4,5,2,5,3,4,2,5,4,5,1,5,4,4,3,3,3,5,1,3,3,4,1,5,4,2,5,4,1,2,3,2,5,4,3,3,4,5,4,1,4,5,2,2,2,3,5,1,5,3,4,5,3,3,5,5,2,2,4,4,4,1,3,4,5,2,4,5,5,3,4,5,1,2,3,5,5,5,4,1,4,4,3,4,1,4,3,3,5,2,5,1,2,3,5,4,4,3,3,3,5,4,4,5,1,5,2,3,1,5,2,1,4,4,3,5,1,2,4,5,4,1,1,4,4,4,5,2,3,4,4,3,4,3,4,5,2,3,4,4,2,2,3,2,2,3,4,3,5,5,3,5,1,5,4,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-17,2>,<x^2+32*x-3501,3>]*],[*[4],"CYC",0,5*]] [*<13,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-8584837641098479595653,13,1]>,[[-8177666628384653624070,0],[8177666628384653624071,0],[-6,-1],[7,1]]>,<17,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-1581962624840630555708584,1581962624840630555708585,-39826755276229921943313,39826755276229921943314]>,<23,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-225286198063960083957481254,-97727468621788698344562184,1]>,[[97727468621788698344562199,-1],[15,1],[-14,-1],[-97727468621788698344562198,1]]>,<29,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-60280120244836514369630552010,80174768331120360967722182411,1]>,[[-80174768331120360967722182384,-1],[27,1],[-26,-1],[80174768331120360967722182385,1]]>*] [x,x^2-x+167,x^2-x-3,x^2-x+2168,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[13,17,23,29],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,23*29,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[13,17,23,29],[1,1,6,6],1,[1.000000000,0.4865718134,0.6919694301],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[13,17,23,29],[6,1,1,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,13*23*29,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[13,17,23,29],[6,1,6,6],1,[1.000000000,2.159211843,1.268607667],<"notfaithful",0>,[4,3]>,<2,13*23*29,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[13,17,23,29],[6,1,6,6],1,[1.000000000,1.059181136,0.9651995545],<"2.13_23_29.4t3.2",1>,[4,3]>]
x^4-2*x^3+24*x^2-23*x+299 13*23^2*29^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 43 x-1 5 [[-70639967],[-52550584],[52550585],[70639968]] 3 [5,3,5,5,4,1,2,4,1,1,5,4,5,1,5,3,4,1,5,4,5,2,5,4,4,3,3,3,5,2,3,3,4,1,5,4,1,5,4,1,2,3,1,5,4,3,3,4,5,4,1,4,5,1,2,1,3,5,1,5,3,4,5,3,3,5,5,1,2,4,4,4,2,3,4,5,1,4,5,5,3,4,5,2,2,3,5,5,5,4,2,4,4,3,4,2,4,3,3,5,2,5,2,1,3,5,4,4,3,3,3,5,4,4,5,2,5,2,3,2,5,2,2,4,4,3,5,1,1,4,5,4,2,2,4,4,4,5,1,3,4,4,3,4,3,4,5,2,3,4,4,1,2,3,1,1,3,4,3,5,5,3,5,2,5,4,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-23,2>,<x^2+44*x-4209,3>]*],[*[4],"CYC",0,5*]] [*<13,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[8584837641098479595757,13,1]>,[[-7939001021316052389390,2923840580750892221354],[-3756361301687516496025,0],[-6,-1],[7,1]]>,<19,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,18,1]>,[[-3075704800991058953965968,0],[3075704800991058953965969,0],[-845416455833160257246298,15977041332999615257299],[845416455833160257246299,-15977041332999615257299]]>,<23,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-457167759676225561632210712,347863347674117395258823617,1]>,[[-347863347674117395258823617,-1],[0,1],[1,-1],[347863347674117395258823618,1]]>,<29,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[36410532629134262951139956429,-28056733760792223542373468300,1]>,[[28056733760792223542373468320,-1],[20,1],[-19,-1],[-28056733760792223542373468319,1]]>*] [x,x^2-x+167,x^2-x-3,x^2-x+2168,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[13,19,23,29],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,23*29,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[13,19,23,29],[1,1,6,6],1,[1.000000000,0.4865718134,0.6919694301],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[13,19,23,29],[6,4,1,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,13*23*29,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[13,19,23,29],[6,3,6,6],1,[1.000000000,2.159211843,1.268607667],<"notfaithful",0>,[4,3]>,<2,13*23*29,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[13,19,23,29],[6,3,6,6],1,[1.000000000,0.9496136843,0.9544467700],<"2.13_23_29.4t3.3",1>,[4,3]>]
