x^2-x+222 -887 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[42],[-41]] 2 [1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<887,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[196914,887,1]>,[[-443,-1],[444,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[887],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,887,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[887],[3],1,[1.000000000,3.059046373,1.486964454],<"1.887.2t1.1",1>,[2,1]>]
x^6-9*x^4-7*x^3+12*x^2+9*x-3 3^8*541 6 0 24 "C2*A4" [[1,2,5,4,3,6],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,4,5,2,3,1]>,<2,3,[6,2,3,4,5,1]>,<2,3,[6,4,3,2,5,1]>,<3,4,[2,3,1,5,6,4]>,<3,4,[3,1,2,6,4,5]>,<6,4,[5,1,2,6,4,3]>,<6,4,[2,3,6,5,1,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 8 [[8460429219,-5379898851],[5667843235,0],[-1536242209,1625018562],[-2186247252,0],[3180549757,-1625018562],[3397230291,5379898851]] 1 [7,1,5,6,7,8,2,4,5,7,5,3,5,6,6,4,8,7,8,2,3,6,7,3,7,6,5,3,4,8,2,8,6,5,8,6,8,3,8,6,4,3,7,8,3,3,5,7,6,5,3,8,6,4,8,7,3,3,6,7,8,8,4,8,6,7,7,8,5,6,6,4,6,8,3,8,7,4,5,8,5,7,4,4,6,7,4,6,6,5,4,7,2,8,8,3,8,1,3,4,7,4,5,6,8,4,7,3,5,6,5,2,5,6,3,6,5,3,5,6,8,7,6,4,7,3,7,4,7,5,4,8,8,3,8,5,4,8,5,3,3,7,8,2,2,6,6,6,8,3,5,3,3,8,6,6,3,7,3,5,6,4,5,3,5,7,3,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x^4+6*x^3-309*x^2-1495*x+2559,5>,<x^4+24*x^3+33*x^2-1873*x-6252,6>]*],[*[6],"RES",<[1],x^2>,[<x^4+24*x^3+33*x^2-791*x+240,7>,<x^4+6*x^3-309*x^2-413*x+4182,8>]*]] [*<3,3,3,[[3,1,2,6,4,5]],[[1,2,3,4,5,6],[3,1,2,6,4,5],[2,3,1,5,6,4]],[1,2,3,4,5,6],[1,6,5],[2],[[[3,1,2,6,4,5]]],20,<[],[46842600,-436534902,661125264,1]>,[[0,1,0],[-198552399,431369692,153551453],[-462572865,-431369693,233869036],[371750140,46972141,296511525],[46526314,-142960073,84218390],[242848810,95987932,6690574]]>,<541,4,2,[[1,2,3,4,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5]],[4,3,2,1,5,6],[1,4,3,2],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,537,1]>,[[1792734398639539864067484566066977149286763396826891196,0],[655401880398091816959462927430197177783031453653983029,0],[1,0]]>,[[[-2092195767374732696154613545095131848395865973529660154,-1658701955127624103962656751717248134986683734819386425],[0,0]],[[-1869761571141243504207611244292687277253153442668302774,-453127542378348643117148190197473922818237868569366946],[0,0]],[[1604800705005663545861172843783615424368388544028657576,453127542378348643117148190197473922818237868569366946],[0,0]],[[-1600036254957486188228711935580352848855033701773886522,1658701955127624103962656751717248134986683734819386425],[0,0]],[[-655401880398091816959462927430197177783031453653982978,0],[-1,0]],[[51,0],[1,0]]]>*] [x,x^2-x-135,x^3-3*x-1,x^6-3*x^5-408*x^4+819*x^3+54273*x^2-55488*x-2351431,x^6-3*x^5-408*x^4+819*x^3+54273*x^2-55488*x-2351431,x^3-3*x-1,x^4-x^3-51*x^2-42*x+141,0] [1,2,3,4,6,2,4,8] <[1],[2],[3,6],[4,5],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,541],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,6]>,<1,541,1,[[1],[-1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,541],[2,1,9],1,[1.000000000,1.216662672,0.9443442377],<"notfaithful",0>,[6,6]>,<1,3^2,3,[[1,0],[1,0],[1,0],[1,0],[0,1],[-1,-1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,541],[6,9,1],0,[0.7660444431-0.6427876097*i,0.5894898174-0.1730977885*i,0.8313555572-0.1465904153*i],<"notfaithful",0>,[6,6]>,<1,3^2*541,3,[[1,0],[-1,0],[-1,0],[1,0],[0,1],[-1,-1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,541],[7,9,9],0,[0.7660444431-0.6427876097*i,0.7708827790+0.5190484048*i,1.042891833+0.2817022327*i],<"notfaithful",0>,[6,6]>,<1,3^2*541,3,[[1,0],[-1,0],[-1,0],[1,0],[-1,-1],[0,1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,3,541],[7,9,9],0,[0.7660444431+0.6427876097*i,0.7708827790-0.5190484048*i,1.042891833-0.2817022327*i],<"notfaithful",0>,[6,6]>,<1,3^2,3,[[1,0],[1,0],[1,0],[1,0],[-1,-1],[0,1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,541],[6,9,1],0,[0.7660444431+0.6427876097*i,0.5894898174+0.1730977885*i,0.8313555572+0.1465904153*i],<"notfaithful",0>,[6,6]>,<3,3^4*541^2,1,[[3],[3],[-1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,3,541],[5,9,9],1,[0,0,0],<"notfaithful",0>,[6,6]>,<3,3^4*541,1,[[3],[-3],[1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[2],[1]]],[2,3,541],[7,9,10],1,[1.000000000,1.050382525,1.093310172],<"3.3e4_541.6t6.1",1>,[6,6]>]
x^4-2*x^3-883*x^2+884*x+144063 5*29^2*61^3 4 0 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 10 [[1890779608145],[-2519048934504],[2519048934505],[-1890779608144]] 1 [3,4,4,3,5,4,3,1,3,5,5,3,2,3,4,3,5,1,3,5,4,5,4,5,4,5,4,4,1,4,4,1,4,5,2,5,3,4,4,3,1,5,5,3,4,2,5,3,3,2,3,2,2,5,4,4,1,1,3,5,4,4,3,5,3,4,5,3,4,5,4,5,4,3,1,3,5,3,5,5,5,5,2,3,1,4,2,3,2,4,3,1,4,2,5,4,5,5,3,5,3,3,4,1,2,3,3,3,5,1,4,4,3,2,5,5,3,3,3,1,5,3,3,4,2,5,5,2,4,4,5,3,2,4,5,5,4,3,4,1,5,5,3,4,1,1,4,4,2,4,3,1,3,3,3,1,2,2,4,5,3,3,4,1,4,3,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+884,2>,<x^2-1770*x-1525320,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[1,1,1]>,[[245504,171133],[-74370,171133],[-245503,-171133],[74371,-171133]]>,<3,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,2,1]>,[[1728764469,0],[-1728764468,0],[280491806,-300638928],[-280491805,300638928]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[23941966579590,0],[5,0],[1,0]]>,[[[3191363884870,25437539852591],[0,0]],[[-3191363884869,-25437539852591],[0,0]],[[-2,0],[-1,0]],[[3,0],[1,0]]]>,<29,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,5,5],[1],[[[3,4,1,2]]],20,<<[],[2,24,1]>,[[-57436819300616483829815777524,-4786401608384706985817981441],[29,0],[1,0]]>,[[[-14,0],[-1,0]],[[-2833847543324577033709985187,1270021951970709720487396931],[15019522756580600764099286,87587720825566187619820478]],[[15,0],[1,0]],[[2833847543324577033709985188,-1270021951970709720487396931],[-15019522756580600764099286,-87587720825566187619820478]]]>,<61,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[186843,59536,4697,122,1]>,[[-30,-1,0,0],[-174688724059877310826376019391433528,2145702387991154162787689641507253,-433311684051714512999509504839216,-2056031439428457405512207880630119],[174688724059877310826376019391433529,-2145702387991154162787689641507253,433311684051714512999509504839216,2056031439428457405512207880630119],[31,1,0,0]]>*] [x,x^2-x-15,x^2-x-76,x^2-x-1,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,29,61],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,61,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,29,61],[3,1,1,3,6],1,[1.000000000,0.9383101983,0.9115020912],<"notfaithful",0>,[4,3]>,<1,5*61,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,29,61],[1,4,6,4,6],1,[1.000000000,1.577052308,1.215496817],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,29,61],[3,3,6,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<2,5*29^2*61^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]]],[2,3,5,29,61],[3,3,6,7,7],1,[0,0,0],<"2.5_29e2_61e2.4t3.2",1>,[4,3]>]
x^3+12*x-58 -2^2*3*5*181 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 41 x-1 5 [[17825741],[24403373],[-42229114]] 2 [2,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2,3,1,2,3,2,2,2,1,3,3,3,3,2,3,3,3,2,1,1,3,2,3,2,2,2,3,3,3,3,1,2,2,3,1,2,3,2,2,2,2,3,2,3,2,2,3,3,3,2,2,2,2,2,2,3,2,2,3,1,3,3,2,3,2,3,2,2,2,2,2,2,3,2,2,3,2,2,2,3,1,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,3,3,2,2,2,1,2,3,2,2,3,3,1,3,3,3,1,2,2,2,1,2,3,1,1,3,3,3,2,1,3,3,3,3,2,3,1,2,1,2,2,2,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-58,0],[12,0],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[-71344,-142688],[394096,263905],[253226,506452]],[[71344,142688],[130191,260383],[271062,17836]]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1636979673,388582917,1]>,[[388582915,0],[-388582916,-1],[1,1]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-16435284783190,-27232288450440,1]>,[[-27232288450442,0],[27232288450441,-1],[1,1]]>,<181,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[92757155540305970856279893776839103818223041,-230974014858460911100722699533872630391228254,1]>,[[-230974014858460911100722699533872630391228540,0],[230974014858460911100722699533872630391228397,-1],[143,1]]>*] [x,x^2-x+679,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,181],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*5*181,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,181],[2,4,4,4],1,[1.000000000,0.4823418477,0.7953475952],<"notfaithful",0>,[3,2]>,<2,2^2*3*5*181,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,181],[4,5,5,5],1,[1.000000000,1.652125408,1.149423495],<"2.2e2_3_5_181.3t2.1",1>,[3,2]>]
x^4-2*x^3-8*x^2+3*x+15 -3^2*23*197 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 89 x-1 5 [[-1260436320],[-243719071],[520975259],[983180134]] 3 [5,3,4,3,4,5,2,5,1,4,5,3,4,5,4,3,4,3,2,5,3,2,5,1,5,2,4,5,5,4,4,3,5,5,4,3,5,4,5,4,5,5,5,2,1,4,5,4,4,4,4,4,4,5,4,4,3,5,5,4,4,5,5,4,5,3,2,4,4,3,4,2,4,4,3,4,4,5,5,4,5,4,5,3,3,4,2,3,3,3,2,3,4,4,4,3,5,3,4,3,3,3,5,3,4,5,2,5,5,4,4,3,3,3,5,2,2,3,4,4,3,3,4,4,4,2,2,3,5,5,4,2,3,4,5,5,5,3,5,3,2,4,5,3,4,3,4,5,3,5,5,3,3,3,4,4,4,5,4,4,5,2,5,4,4,4,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[1,2,4,3],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[672897084,0],[856114314,0],[1,0]]>,[[[-856114314,0],[-1,0]],[[0,0],[1,0]],[[78356110,-349701048],[140285127,140285127]],[[-384503261,349701048],[247135362,247135362]]]>,<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-755418365481132263740303265,-734730450429582081602007354,1]>,[[399169337934484442858917907,0],[582256042970519818462969922,0],[734730450429582081602007364,-1],[10,1]]>,<197,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[958644474027923133713777076064847215791975739,964165584034449889572855151128518067629163286,1]>,[[-2966977627218073874583900396181468274829485570,0],[-3819264036081181760200380309000215353138667637,0],[-964165584034449889572855151128518067629163239,-1],[47,1]]>*] [x,x^2-x+1133,x^3-2*x-13,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,23,197],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,23*197,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,23,197],[3,6,6],1,[1.000000000,0.5600593960,0.7369138278],<"notfaithful",0>,[4,5]>,<2,23*197,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[3,23,197],[3,6,6],1,[1.000000000,1.225304407,1.036007736],<"notfaithful",0>,[4,5]>,<3,3^2*23^2*197^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[3,23,197],[6,7,7],1,[0,0,0],<"3.3e2_23e2_197e2.6t8.1",1>,[4,5]>,<3,3^2*23*197,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[3,23,197],[6,7,7],1,[1.000000000,0.8055842781,0.8570715699],<"3.3e2_23_197.4t5.1",1>,[4,5]>]
x^6-31*x^4+211*x^2+507 -2^4*3^3*13^2*101^2 0 3 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 9 [[96970716768,129538219065],[24096658051,-129538219065],[143429254080,0],[-96970716768,-129538219065],[-24096658051,129538219065],[-143429254080,0]] 3 [3,4,6,5,3,1,3,4,3,6,4,4,3,1,2,6,3,4,1,6,5,5,3,3,4,3,4,3,1,6,4,3,2,4,3,5,5,1,3,2,3,1,6,4,6,4,5,4,6,5,3,2,1,3,2,6,6,1,4,6,5,3,4,6,4,2,5,4,6,5,3,6,1,1,4,6,6,5,3,4,6,4,3,4,4,2,2,5,3,5,6,3,5,3,4,6,6,3,4,4,4,6,3,3,4,5,6,2,6,1,5,1,3,4,4,6,4,2,3,6,1,4,3,6,4,3,5,6,5,5,5,6,4,4,6,5,3,4,6,3,1,2,4,6,1,6,4,3,4,3,5,2,4,3,4,2,4,6,4,3,3,6,4,6,6,3,5,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-186,2>,<x^3+18*x^2-27540*x+2602584,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[5,6,1,2,3,4],[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3],[5,6,1,2,3,4]],[2,1,6,5,4,3],[1,3,5],[1],[[[5,6,1,2,3,4]]],20,<<[],[1,1,1]>,[[-276530,-400608],[129640,465816],[473406,-167266],[1,0]]>,[[[-33859,57230],[5036,31452],[10741,48106]],[[33859,-57230],[60500,34084],[54795,17430]],[[-32895,-41154],[55916,40208],[27638,49819]],[[32895,41154],[9620,25328],[37898,15717]],[[-64319,-16078],[4584,59412],[27157,33147]],[[64319,16078],[60952,6124],[38379,32389]]]>,<3,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[-1581767376,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[229367444,229367444],[395998028,0]],[[229367444,229367444],[-395998028,0]],[[-229367444,-229367444],[395998028,0]],[[-229367444,-229367444],[-395998028,0]]]>,<13,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[1015857974395074377333,-9025171819038949107950,1]>,[[-270495699376690678540,-337366220855872179387],[270495699376690678540,337366220855872179387],[9025171819038949107960,-1],[10,1],[-10,-1],[-9025171819038949107960,1]]>,<101,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,97,1]>,[[3517991704163476960032687146569408740633,-2337730693519505916814584358174314384038],[-43805441667636422238015795170969242595,5659772238074740187348052160910432444457],[1,0]]>,[[[-4182309431118643775847080306720132941670,542730753970732512087044267672040655945],[0,0]],[[4182309431118643775847080306720132941670,-542730753970732512087044267672040655945],[0,0]],[[43805441667636422238015795170969242618,-5659772238074740187348052160910432444418],[-1,0]],[[23,39],[1,0]],[[-23,-39],[-1,0]],[[-43805441667636422238015795170969242618,5659772238074740187348052160910432444418],[1,0]]]>*] [x,x^2-x+985,x^2-x+1,x^2-x-328,x^3-x^2-27*x-51,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,101],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*13*101,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,13,101],[3,7,7,7],1,[1.000000000,0.8008973653,0.8369766343],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,13,101],[2,7,1,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,13*101,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,13,101],[1,2,7,7],1,[1.000000000,1.571150029,1.188244097],<"notfaithful",0>,[6,3]>,<2,2^2*3*13*101,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,13,101],[7,8,8,8],1,[1.000000000,1.199341503,1.065146138],<"notfaithful",0>,[6,3]>,<2,2^2*3*13*101,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,13,101],[7,8,9,8],1,[1.000000000,0.9162690863,0.9243382564],<"2.2e2_3_13_101.6t3.4",1>,[6,3]>]
