x^2-x+231 -13*71 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-3],[4]] 2 [2,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[273,13,1]>,[[-6,-1],[7,1]]>,<71,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1491,71,1]>,[[-35,-1],[36,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[13,71],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,13*71,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[13,71],[3,3],1,[1.000000000,1.034067818,0.8862734318],<"1.13_71.2t1.1",1>,[2,1]>]
x^4-2*x^3+22*x^2-21*x+27 37^2*349 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 73 x-1 5 [[-476372667],[-892959706],[892959707],[476372668]] 2 [5,1,3,4,4,5,3,3,3,3,3,1,2,5,4,4,5,5,2,4,1,5,1,5,5,4,5,4,3,5,4,5,4,1,4,2,2,5,5,4,5,1,3,5,4,5,4,1,3,4,2,3,3,5,3,1,1,2,5,3,3,1,2,5,3,4,5,1,5,4,3,4,4,4,4,5,5,1,5,3,2,5,5,4,5,1,3,3,5,5,3,3,5,2,5,5,4,4,5,3,3,5,3,5,4,3,3,4,4,4,3,2,2,4,3,2,5,3,3,4,3,1,4,3,4,3,5,4,3,4,1,1,4,5,4,5,2,4,5,3,4,1,2,5,5,4,3,5,5,4,4,4,3,4,5,5,5,2,2,2,3,2,3,2,3,1,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-21,2>,<x^2+40*x+51,3>]*],[*[4],"CYC",0,5*]] [*<3,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[432050418,289091100,-432050417,-289091099]>,<37,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-3812317971053825278823497986947,3738761583080959288644598428764,1]>,[[-3738761583080959288644598428739,-1],[25,1],[-24,-1],[3738761583080959288644598428740,1]]>,<349,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,348,1]>,[[104113372315270471221610823243725954352964871436117,0],[349,0],[1,0]]>,[[[-120174277855254303585305692398234010665434691593724,-48186667195637078268096994555821237304634115530464],[0,0]],[[120174277855254303585305692398234010665434691593725,48186667195637078268096994555821237304634115530464],[0,0]],[[-174,0],[-1,0]],[[175,0],[1,0]]]>*] [x,x^2-x-9,x^2-x-87,x^2-x-3228,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,37,349],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,37,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,37,349],[1,6,1],1,[1.000000000,0.8192921687,0.8770556587],<"notfaithful",0>,[4,3]>,<1,349,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,37,349],[1,1,6],1,[1.000000000,1.051432743,0.9143206818],<"notfaithful",0>,[4,3]>,<1,37*349,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,37,349],[1,6,6],1,[1.000000000,1.959652305,1.398046396],<"notfaithful",0>,[4,3]>,<2,37*349,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[3,37,349],[1,6,7],1,[1.000000000,1.910771921,1.193386091],<"2.37_349.4t3.1",1>,[4,3]>]
x^5-x^4+10*x^3+102*x^2+105*x+135 2^4*3^2*5^2*223^2 1 2 10 "D10" [[2,1,3,5,4],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[5,3,2,4,1]>,<5,2,[4,3,1,5,2]>,<5,2,[5,1,4,2,3]>] [[1,1,1,1,1],[1,2,2],[5]] 11 x^2+7*x+2 9 [[-801664214,0],[630513844,-746792855],[-922061481,885819741],[-48956595,-885819741],[1142168447,746792855]] 2 [1,1,1,3,2,4,3,2,4,2,2,2,2,4,2,4,2,2,2,2,2,4,2,2,3,2,2,3,3,2,4,4,2,2,4,3,3,2,3,2,1,3,2,3,3,2,2,1,2,2,2,3,4,3,3,4,3,3,4,2,1,2,2,2,3,4,4,1,2,4,4,3,4,3,2,3,2,1,2,2,4,2,2,2,3,2,3,1,2,1,4,1,3,2,2,3,2,4,2,2,3,2,4,4,1,2,4,2,3,2,2,4,4,3,1,3,3,2,2,4,2,2,4,2,4,2,2,1,4,2,1,2,2,1,3,3,2,2,3,4,1,2,2,3,2,2,4,4,4,3,3,2,2,2,1,3,3,2,4,2,2,2,2,2,2,3,1,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+10275840,3>,<x-10275840,4>]*]] [*<2,2,2,[[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2]],[1,2,3,4,5],[1,2],[2],[[[1,5,4,3,2]]],20,<[],[179314,441566,1]>,[[-116087,0],[1,1],[6085,8341],[27279,24427],[17187,32767]]>,<3,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-881196078,1336430964,1]>,[[-547939440,-387420489],[-118904586,341151206],[-321247947,-341151206],[-1336430962,-1],[2,1]]>,<5,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[43840867119805,26214841266715,1]>,[[-22462478097697,0],[-26214841266715,-1],[0,1],[-39390217894846,-7400958259072],[-7299894381366,7400958259072]]>,<223,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-10094470864916471351592850203103076601666992224,4765495942078965123611421553552524210320736242,1]>,[[-22620051671422879041173995475371013477711457338,0],[-4765495942078965123611421553552524210320736138,-1],[104,1],[-38269701057906191755427662502733273918361600068,100771625989805396076601329510356130499115664],[-26835279809096705304376120220181793958328449760,-100771625989805396076601329510356130499115664]]>*] [x,x^2+3345,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,223],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,2^2*3*5*223,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,223],[5,5,5,5],1,[1.000000000,1.086380114,1.016933404],<"notfaithful",0>,[5,2]>,<2,2^2*3*5*223,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,223],[5,5,5,5],1,[1.000000000,2.830398242,1.510868213],<"2.2e2_3_5_223.5t2.1",1>,[5,2]>,<2,2^2*3*5*223,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,223],[5,5,5,5],1,[1.000000000,3.220466146,1.562883758],<"2.2e2_3_5_223.5t2.1",2>,[5,2]>]
x^5-2*x^4-48*x^3+53*x^2+462*x-436 5^2*7297^2 5 0 10 "D10" [[2,1,3,5,4],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[5,3,2,4,1]>,<5,2,[4,3,1,5,2]>,<5,2,[5,1,4,2,3]>] [[1,1,1,1,1],[1,2,2],[5]] 13 x^2+12*x+2 8 [[257369560,239008285],[91110028,-136998139],[-163537697,-239008285],[103626254,136998139],[-288568143,0]] 1 [2,2,1,4,4,2,2,3,2,2,2,3,3,3,2,2,2,2,3,2,2,2,4,4,2,4,3,4,2,1,3,2,2,3,4,3,2,4,2,2,2,2,1,3,3,2,3,3,2,2,2,4,4,2,4,2,4,2,1,3,4,1,4,4,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,3,2,2,2,2,2,1,2,1,4,3,1,2,2,2,2,2,3,4,4,3,2,4,2,2,2,4,2,2,2,4,4,2,4,4,3,4,2,3,3,2,2,2,4,3,2,4,4,4,4,2,4,2,2,4,1,4,3,3,4,4,3,2,4,2,3,2,3,4,2,2,2,4,2,4,2,2,1,2,4,4,4,4,2,4,4,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-16418250,3>,<x+16418250,4>]*]] [*<2,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-373985,0],[-165812,-223233],[57421,223233],[107220,256350],[-149130,-256350]]>,<3,2,1,[[1,4,5,2,3]],[[1,2,3,4,5],[1,4,5,2,3]],[1,4,5,2,3],[1,2],[1],[[]],20,<[],[2,2,1]>,[[909244429,0],[-512714343,-173778544],[-8134371,-473578690],[-165157255,173778544],[-223238458,473578690]]>,<5,2,2,[[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2]],[1,2,3,4,5],[1,2],[1],[[[1,5,4,3,2]]],20,<[],[-6651271523265,-1054016395990,1]>,[[21184705591771,0],[1054016395994,-1],[-6330471319281,1116550718283],[3165235659639,-1116550718283],[4,1]]>,<7297,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[33481799025664266082487949583491875880579471165252000677867836631886653138696,17532465955455720679908237572085096402039411856821512474392517628562297802105,1]>,[[-12795069785526415749755507064269100948079854203471647385527260901574374457620,0],[-17532465955455720679908237572085096402039411856821512474392517628562297799305,-1],[2800,1],[89892451633030467128762380022972358349097629727460566088093770150200321747639,11983210563969513395456205149136684601599742740801465157820264008149801152],[-59564915892048330699098635386618160998978363667167406228173991620063649493512,-11983210563969513395456205149136684601599742740801465157820264008149801152]]>*] [x,x^2-x-9121,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7297],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,5*7297,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7297],[2,2,5,5],1,[1.000000000,0.5499489963,0.7336996980],<"notfaithful",0>,[5,2]>,<2,5*7297,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,7297],[2,2,5,5],1,[1.000000000,1.711164239,1.135847443],<"2.5_7297.5t2.1",1>,[5,2]>,<2,5*7297,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,7297],[2,2,5,5],1,[1.000000000,1.333268504,1.076838891],<"2.5_7297.5t2.1",2>,[5,2]>]
x^5-x^4-13*x^3+51*x^2-67*x+23 -2^6*3*269^2 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 23 x^2+21*x+5 5 [[-692737,0],[3187304,1899004],[341116,0],[1674383,0],[1926278,-1899004]] 2 [5,4,5,6,7,4,7,4,2,7,4,3,5,6,7,5,5,6,3,2,3,6,5,5,6,7,4,5,4,5,6,5,5,4,5,3,3,3,5,5,7,6,5,3,5,6,4,4,5,6,7,5,6,7,5,5,5,3,4,5,6,7,3,5,6,5,4,4,5,4,7,5,4,6,3,2,5,4,5,3,7,4,7,6,6,5,7,6,5,4,5,5,4,7,3,5,2,2,6,6,6,7,2,7,6,6,7,5,7,4,3,3,5,6,4,7,4,5,7,2,4,6,7,5,6,7,4,2,6,6,3,5,3,3,2,6,7,4,7,7,6,5,3,7,3,2,4,7,4,5,4,5,6,2,6,7,4,5,6,7,7,7,6,5,7,5,3,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,3,5,5],[3],[[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[287604,17386],[-72384,402524],[1,0]]>,[[[501287,0],[0,0]],[[0,1],[1,0]],[[72384,121765],[262143,0]],[[-178797,-223263],[245857,5179]],[[129415,101497],[16287,256965]]]>,<3,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[1,2,0,1]>,[[963007257,0,0],[-1460657520,0,0],[1,0,0]]>,[[[-613318305,176655122,1648567852],[0,0,0]],[[-116906562,-1367081693,1149180559],[0,0,0]],[[-730432654,1190426571,689035990],[0,0,0]],[[1460657521,0,0],[-1,0,0]],[[1,0,0],[1,0,0]]]>,<13,3,1,[[3,1,2,4,5]],[[1,2,3,4,5],[3,1,2,4,5],[2,3,1,4,5]],[3,1,2,4,5],[1,4,4],[1],[[]],20,<[],[11,2,0,1]>,[[-865136700497986724208,-1560041147437769741341,2887477612870147139245],[9441899074246599879065,1376190093589273280778,-3635968387232012487401],[-3717119151842362445660,183851053848496460563,748490774361865348156],[-230733731102316392323,0,0],[-243148619677595984842,0,0]]>,<269,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,3,5,5],[1],[[[1,3,2,5,4]]],20,<<[],[2,268,1]>,[[-310432176835733365547084429088681453911746742672,-709286135810673193524728081851435272658189214186],[-210547708322373464141060910584228614519394201607,1426824550491473443250609760362558462496088032942],[1,0]]>,[[[-1026417343588149791432726969312492625775050161936,0],[0,0]],[[210547708322373464141060910584228614519394201668,-1426824550491473443250609760362558462496088032687],[-1,0]],[[61,255],[1,0]],[[-144003586432495186927597451728523673483381493464,1766490662189654903624465927639434833099650027425],[3393362703516825784536125044420039282622032041,-528695018870443659791935863100827675659481799]],[[959873221698271514219263510456787684739037453672,-339666111698181460373856167276876370603561994993],[-3393362703516825784536125044420039282622032041,528695018870443659791935863100827675659481799]]]>*] [x,x^2-x+1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,269],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,13,269],[2,8,1,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[5,5]>,<4,2^6*3^3*269^2,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,13,269],[8,9,4,8],1,[0,0,0],<"4.2e6_3e3_269e2.10t12.1",1>,[5,5]>,<4,2^6*3*269^2,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[0],[0],[-1]]],[2,3,13,269],[8,9,4,8],1,[0,0,0],<"4.2e6_3_269e2.5t5.1",1>,[5,5]>,<5,2^6*3^2*269^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]]],[2,3,13,269],[8,9,4,8],1,[0,0,0],<"5.2e6_3e2_269e2.10t13.1",1>,[5,5]>,<5,2^6*3^3*269^2,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1],[-1],[1]],[[1],[1],[1]]],[2,3,13,269],[8,9,4,8],1,[0,0,0],<"5.2e6_3e3_269e2.6t14.1",1>,[5,5]>,<6,2^12*3^3*269^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[-1]],[[1],[0],[0],[-1]]],[2,3,13,269],[8,9,4,8],1,[0,0,0],<"6.2e12_3e3_269e4.20t35.1",1>,[5,5]>]
x^6-2*x^5-24*x^4-26*x^3+23*x^2-468*x-1008 11^5*67^3 2 2 12 "D12" [[1,3,2,5,4,6],[2,1,3,6,5,4],[6,5,4,3,2,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,4,5,2,3,1]>,<2,3,[6,5,4,3,2,1]>,<2,3,[2,1,3,6,5,4]>,<3,2,[3,1,2,6,4,5]>,<6,2,[4,5,6,3,1,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 12 [[-2217234096,0],[-1332852801,1493057917],[3550086898,-1493057917],[664637141,2660298175],[-1455864708,-2660298175],[791227568,0]] 4 [4,3,3,4,4,4,2,6,5,6,3,5,4,4,1,3,5,4,1,5,6,4,6,5,3,4,5,6,4,3,2,6,3,4,2,6,5,5,2,6,3,1,3,6,4,5,2,5,6,3,4,4,2,3,5,6,5,4,6,4,6,6,2,3,3,5,3,4,4,2,3,6,3,4,3,3,1,5,3,4,5,5,6,3,6,3,1,6,6,3,5,2,3,2,3,4,5,3,2,4,4,6,4,6,2,3,3,4,3,2,6,6,5,5,3,3,5,3,3,6,3,4,4,3,1,4,5,5,3,4,4,6,5,3,6,4,1,4,5,4,4,6,5,6,5,5,6,4,5,5,2,5,3,6,1,5,4,3,4,4,5,6,6,5,5,3,3,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+12,2>,<x^3-52*x^2+34048*x+1814528,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5]],[2,1,3,4,6,5],[1,4],[1],[[]],20,<[],[1,1,1]>,[[59288,-123868],[-78988,123868],[19701,0],[-8909,0],[407,96],[311,-96]]>,<3,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[2,2,1]>,[[929795055,1367588183],[-382574077,-868950610],[1681403090,-1367588183],[1355327143,868950610],[39400737,87984141],[-136567545,-87984141]]>,<11,12,6,[[2,3,4,5,6,1],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,6,5,4,3,2],[2,1,6,5,4,3],[3,4,5,6,1,2],[2,3,4,5,6,1]],[1,6,5,4,3,2],[1,2,4,3,5,6],[1],[[[2,3,4,5,6,1]]],20,<<[],[2,7,1]>,[[-8272,0],[-4092,0],[-33,0],[550,0],[176,0],[22,0],[1,0]]>,[[[-168187498733140002277,0],[-19112215765129545708,0],[-25801491282924886718,0],[-6689275517795341002,0],[-20067826553386023002,0],[-4778053941282386429,0]],[[-70060563311397913283,268304122596412028720],[9130247354753073387,20082667943762177051],[12267648961523071871,-22705996203171070733],[-22918787315491692237,10925800895120815444],[-4179693846342771040,16279827600591935786],[-23799912848696942814,-24274000942031854030]],[[-264628589704112255739,92579330246250786378],[-14428361402741026330,-15589718431289449237],[6205358184835577703,6824045076451544997],[-25123661682579348249,9340226001982150726],[5739902001156488712,16247165477965149572],[7040706613248887443,-16144974515944814875]],[[4,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[-239933906495307751184,-92579330246250786378],[-27618513280543974253,15589718431289449237],[19596133098089309015,-6824045076451544997],[-29346153248039857040,-9340226001982150726],[14327924552229534290,-16247165477965149572],[-2262652671966501014,16144974515944814875]],[[70060563311397913280,-268304122596412028720],[-9130247354753073388,-20082667943762177051],[-12267648961523071871,22705996203171070733],[22918787315491692237,-10925800895120815444],[4179693846342771040,-16279827600591935786],[23799912848696942814,24274000942031854030]]]>,<67,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[325502869504667231893018882358031230,-626859084062346744764142605743344393,1]>,[[626859084062346744764142605743344449,-1],[56,1],[-24125800521602474145140237407185027,15459632386714202336729966360448397],[804966334523035434868902475849780272,-15459632386714202336729966360448397],[-804966334523035434868902475849780327,15459632386714202336729966360448396],[-602733283540744270619002368336159421,-15459632386714202336729966360448396]]>*] [x,x^2-x+17,x^2-x-184,x^2-x+3,x^3-x^2+4*x+68,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11,31,67],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,67,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,11,31,67],[3,3,3,3,7],1,[1.000000000,0.3838066289,0.6747182041],<"notfaithful",0>,[6,3]>,<1,11*67,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11,31,67],[1,2,7,2,7],1,[1.000000000,1.476509428,1.179939361],<"notfaithful",0>,[6,3]>,<1,11,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11,31,67],[2,1,7,1,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,3]>,<2,11^2*67,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,11,31,67],[3,3,7,3,8],1,[1.000000000,1.490568338,1.082640135],<"notfaithful",0>,[6,3]>,<2,11^2*67,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,11,31,67],[3,3,7,3,8],1,[1.000000000,1.435143750,1.076808883],<"2.11e2_67.6t3.1",1>,[6,3]>]
