x^2-x+179 -5*11*13 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 17 x-1 5 [[401700],[-401699]] 2 [2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[185,5,1]>,[[-2,-1],[3,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[209,11,1]>,[[-5,-1],[6,1]]>,<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[221,13,1]>,[[-6,-1],[7,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,11,13],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*11*13,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,11,13],[3,3,3],1,[1.000000000,0.4699556153,0.7078759237],<"1.5_11_13.2t1.1",1>,[2,1]>]
x^4-2*x^3+7*x^2-6*x-9 -2^6*167 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 7 x-1 6 [[28786],[-5324],[5325],[-28785]] 4 [3,3,5,1,3,5,4,3,4,3,2,5,4,5,2,5,5,3,5,4,4,4,5,1,2,5,4,3,5,4,2,5,1,5,5,4,3,5,4,3,3,3,1,4,5,2,3,1,5,3,2,2,4,3,4,2,5,4,5,2,3,3,5,1,4,3,5,1,5,5,2,1,2,5,5,1,5,3,4,2,3,3,1,1,4,5,1,4,3,4,3,4,4,3,5,1,3,4,3,5,5,3,3,4,5,2,5,4,2,2,4,3,2,5,2,4,5,4,3,5,5,4,3,5,5,3,5,4,4,3,5,2,4,3,2,4,5,5,5,1,5,5,4,5,5,1,3,2,3,1,3,4,3,4,3,1,1,2,4,5,3,4,2,5,4,4,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-6,2>,<x^2+10*x+192,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-80174,-253844],[-397368,253844],[1,0]]>,[[[0,1],[1,0]],[[-126920,-253843],[262143,0]],[[126921,253843],[1,0]],[[1,-1],[262143,0]]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[489615030,410867475],[-332119920,-410867475],[-489615029,-410867475],[332119921,410867475]]>,<167,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[5,166,1]>,[[-111143975209233688876135831722975914146171515,0],[167,0],[1,0]]>,[[[29638600647943882151593726853886195653461231,-107677263666603921787187922348820277535581147],[0,0]],[[-29638600647943882151593726853886195653461230,107677263666603921787187922348820277535581147],[0,0]],[[-83,0],[-1,0]],[[84,0],[1,0]]]>*] [x,x^2-2,x^2-x+42,x^2+334,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,167],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,167],[6,3,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,167,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,167],[1,1,6],1,[1.000000000,2.674141121,1.471486590],<"notfaithful",0>,[4,3]>,<1,2^3*167,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,167],[6,3,6],1,[1.000000000,1.031401811,0.9486153875],<"notfaithful",0>,[4,3]>,<2,2^3*167,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,167],[6,3,6],1,[1.000000000,0.8787712587,0.8402428836],<"2.2e3_167.4t3.1",1>,[4,3]>]
x^3-x^2-37*x-69 2^2*7^2*149 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[638884],[-84597],[-554286]] 1 [2,2,3,1,2,2,1,3,2,3,3,1,2,2,1,1,2,3,3,2,3,2,2,2,2,2,3,3,2,3,3,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,3,2,3,3,2,2,1,2,3,3,2,2,3,3,3,1,2,2,3,1,2,3,3,2,2,1,2,3,1,3,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,3,2,1,1,3,2,3,1,3,2,2,1,2,3,2,2,3,3,1,2,2,1,2,2,3,2,3,2,3,1,2,2,1,2,3,2,3,3,3,3,2,3,2,3,2,3,2,2,2,3,1,3,3,2,2,3,2,3,3,3,2,3,3,2,3,2,2,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-106,0],[-36,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[59083,118166],[230752,461505],[472840,421392]],[[-59083,-118166],[293535,62783],[51448,102896]]]>,<7,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[-154,28,14,1]>,[[17715337321140100,-145408598301830,-964099990266128],[-17715337321140104,145408598301829,964099990266128],[5,1,0]]>,<149,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[3385435505289673919739828246845834940345230,12278606080048645677742084661829458944914354,1]>,[[12278606080048645677742084661829458944914305,0],[-12278606080048645677742084661829458944914329,-1],[25,1]]>*] [x,x^2-x-37,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,149],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,149,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,149],[2,1,4],1,[1.000000000,0.6735958333,0.7597109366],<"notfaithful",0>,[3,2]>,<2,2^2*7^2*149,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,7,149],[4,4,5],1,[1.000000000,0.9788676871,0.9762137883],<"2.2e2_7e2_149.3t2.1",1>,[3,2]>]
x^4+13*x^2-52 -2^2*13^3*29^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 7 [[412822178],[-339909744],[339909744],[-412822178]] 4 [4,5,5,3,2,1,3,1,4,3,2,4,4,5,2,1,3,3,3,3,4,5,3,4,4,3,4,4,5,3,5,5,4,4,5,3,3,1,3,1,4,2,5,4,5,4,5,3,3,4,1,3,5,5,2,5,3,1,2,5,4,4,1,5,2,4,1,3,4,5,5,1,5,1,2,3,3,5,5,4,4,4,3,3,4,5,4,5,4,3,5,1,3,5,3,5,5,1,4,4,4,5,5,3,4,4,3,5,5,3,5,5,4,1,3,3,3,4,3,5,5,2,3,3,3,2,5,4,5,4,2,1,5,3,5,4,4,3,3,3,3,5,5,2,3,1,4,1,5,3,5,3,4,5,5,5,4,5,2,5,2,1,1,5,5,1,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+78,2>,<x^2+7488,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[2],[[[1,2,4,3]]],20,<<[],[1,1,1]>,[[313154,0],[2,0],[1,0]]>,[[[120786,-20572],[0,0]],[[-120786,20572],[0,0]],[[1,0],[1,0]],[[-1,0],[-1,0]]]>,<13,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-52,0,13,0,1]>,[[0,-1,0,0],[0,237170464857054126783,0,11293831659859720323],[0,-237170464857054126783,0,-11293831659859720323],[0,1,0,0]]>,<29,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,24,1]>,[[28995973789484242189241903732,-49019139335378484699381396379],[-54710018102178840813109199898,-4559168175181570067759099948],[1,0]]>,[[[54710018102178840813109199913,4559168175181570067759099971],[-1,0]],[[15,23],[1,0]],[[-15,-23],[-1,0]],[[-54710018102178840813109199913,-4559168175181570067759099971],[1,0]]]>*] [x,x^2-x-94,x^2+13,x^2+29,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,29],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,13*29,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,29],[1,6,6],1,[1.000000000,1.265765689,1.143361521],<"notfaithful",0>,[4,3]>,<1,2^2*13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,29],[6,6,1],1,[1.000000000,0.8713210307,0.8959236850],<"notfaithful",0>,[4,3]>,<1,2^2*29,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,29],[6,1,6],1,[1.000000000,1.750137331,1.161305134],<"notfaithful",0>,[4,3]>,<2,2^2*13^2*29,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]]],[2,13,29],[6,7,6],1,[1.000000000,0.5203462520,0.7781680127],<"2.2e2_13e2_29.4t3.2",1>,[4,3]>]
x^4-13*x^2-52 -2^2*13^3*29^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 11 x-1 8 [[62376514],[-104719557],[104719557],[-62376514]] 4 [1,5,5,3,1,1,3,2,4,3,1,4,4,5,1,1,3,3,3,3,4,5,3,4,4,3,4,4,5,3,5,5,4,4,5,3,3,2,3,1,4,2,5,4,5,4,5,3,3,4,1,3,5,5,2,5,3,2,2,5,4,4,2,5,2,4,2,3,4,5,5,2,5,1,1,3,3,5,5,4,4,4,3,3,4,5,4,5,4,3,5,2,3,5,3,5,5,1,4,4,4,5,5,3,4,4,3,5,5,3,5,5,4,2,3,3,3,4,3,5,5,2,3,3,3,2,5,4,5,4,1,2,5,3,5,4,4,3,3,3,3,5,5,1,3,2,4,1,5,3,5,3,4,5,5,5,4,5,2,5,1,1,2,5,5,2,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-78,2>,<x^2+7488,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[1,2,3,4],[1,4],[2],[[[2,1,3,4]]],20,<[],[78286,2,1]>,[[-131070,-131070],[131070,131070],[-61023,0],[61023,0]]>,<13,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-52,0,-13,0,1]>,[[0,-1,0,0],[0,237170464857054126783,0,-11293831659859720323],[0,-237170464857054126783,0,11293831659859720323],[0,1,0,0]]>,<29,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,24,1]>,[[-14096099570635387769908303749,36916005516173753013896221830],[52383419804401388715596114133,48613929021477554025746336307],[1,0]]>,[[[-52383419804401388715596114127,-48613929021477554025746336292],[-1,0]],[[6,15],[1,0]],[[-6,-15],[-1,0]],[[52383419804401388715596114127,48613929021477554025746336292],[1,0]]]>*] [x,x^2-x-94,x^2+13,x^2+29,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,29],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,13*29,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,29],[1,6,6],1,[1.000000000,1.265765689,1.143361521],<"notfaithful",0>,[4,3]>,<1,2^2*13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,29],[6,6,1],1,[1.000000000,0.8713210307,0.8959236850],<"notfaithful",0>,[4,3]>,<1,2^2*29,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,29],[6,1,6],1,[1.000000000,1.750137331,1.161305134],<"notfaithful",0>,[4,3]>,<2,2^2*13^2*29,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,13,29],[6,7,8],1,[1.000000000,2.058665673,1.333275145],<"2.2e2_13e2_29.4t3.3",1>,[4,3]>]
x^6-x^5-46*x^4+33*x^3+689*x^2-134*x-3389 31^2*61^3 2 2 12 "D12" [[3,4,1,2,5,6],[1,2,5,6,3,4],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,4,3,6,5]>,<2,3,[2,1,6,5,4,3]>,<2,3,[3,4,1,2,5,6]>,<3,2,[5,6,1,2,3,4]>,<6,2,[4,3,6,5,2,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 10 [[-18169474660,0],[-64596249766,0],[6712139632,-11942883665],[-39714635474,-11942883665],[12168251763,11942883665],[-34258523343,11942883665]] 4 [6,4,5,6,3,4,3,5,3,3,2,3,5,3,1,3,6,4,2,6,4,3,4,3,5,6,5,5,5,5,4,1,4,3,1,3,6,5,4,2,4,3,6,6,4,4,6,3,2,4,6,4,4,3,5,4,4,4,3,6,1,1,6,6,3,5,3,3,4,2,4,6,4,6,1,3,3,6,3,3,6,6,1,3,5,5,4,3,4,4,6,5,4,4,3,5,3,2,3,6,6,3,5,4,4,2,3,6,6,4,1,4,2,4,3,3,3,3,2,5,6,3,3,5,5,6,3,4,5,5,3,3,5,4,3,6,4,3,4,4,2,3,3,4,4,1,1,1,4,4,6,4,3,6,6,4,1,4,1,3,3,3,4,1,5,3,4,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+21,2>,<x^3+45*x^2+679*x+3427,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<31,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,29,1]>,[[152029869056398789418501482025,-94268133649882726284304044180],[185735283093087992021492751320,-112666939873784518719137985548],[1,0]]>,[[[-5115196050597670318970755835,-56333469936892259359568992776],[0,0]],[[284974374481113287036244831467,56333469936892259359568992776],[0,0]],[[-185735283093087992021492751317,112666939873784518719137985550],[-1,0]],[[3,2],[1,0]],[[195965675194283332659434262982,-2],[-1,0]],[[-290089570531710957355215587299,-112666939873784518719137985550],[1,0]]]>,<47,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[43135341986999593310419500608345,502666110603753826372603101497246,934445090118967304539011933311755,-1207345816414344014380523234364550,-18648416202472658833750573177127,-18791143117386109777909833293336]>,<61,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,60,1]>,[[-172121993732883690530301686721149315,0],[145907775509548512084099758454736845,0],[1,0]]>,[[[-145907775509548512084099758454736842,0],[-1,0]],[[3,0],[1,0]],[[-241813578592586311598305465536271906,52522224965122592373360225018575017],[-1,0]],[[-95905803083037799514205707081535061,52522224965122592373360225018575017],[1,0]],[[168859690837812055556255586308903481,-52522224965122592373360225018575017],[-1,0]],[[-194090643272318562296241019944884875,-52522224965122592373360225018575017],[1,0]]]>,<4673,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[3,4668,1]>,[[130417546649151037048731533327529552171176516963540229004040455388375499,-5401231392545667644380569979261202350441294379878464242985154856623750844],[-9298423680693168390309061676060899459097914245270790275683177970606837444,5289637456978799953091383182617362274500371236865369575560384137980742036],[3587677251026334857685129278688569207652023576272998704032118483731361910,-5289637456978799953091383182617362274500371236865369575560384137980742036],[-9602845604325094392632259789438069299718931218147822570771119720208343332,5401231392545667644380569979261202350441294379878464242985154856623750844],[2126791230795991384224118787105346610433082871891079170588033563393411,2108127304642606514595247451986790608000743111766565243103495476911831],[1469583118431112661739617747286192978203084373951944847192868032576808,-2108127304642606514595247451986790608000743111766565243103495476911831]]>*] [x,x^2-x+8,x^2-x-15,x^2-x+473,x^3+x-1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[31,47,61,4673],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,31,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[31,47,61,4673],[7,1,3,3],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[6,3]>,<1,61,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[31,47,61,4673],[2,1,7,2],1,[1.000000000,0.9383101983,0.9115020912],<"notfaithful",0>,[6,3]>,<1,31*61,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[31,47,61,4673],[7,1,7,1],1,[1.000000000,0.7224438665,0.7452245386],<"notfaithful",0>,[6,3]>,<2,31,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[31,47,61,4673],[7,1,3,3],1,[1.000000000,0.4313610546,0.7242255250],<"notfaithful",0>,[6,3]>,<2,31*61^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[31,47,61,4673],[7,1,8,3],1,[1.000000000,1.346606686,1.216632829],<"2.31_61e2.6t3.1",1>,[6,3]>]
x^4-x^3+13*x^2-60*x-261 -3^2*11^2*13^2*31 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 67 x-1 5 [[69283037],[-207950957],[-190899303],[329567224]] 3 [4,3,4,4,3,3,5,4,5,3,3,5,4,3,2,3,4,3,1,4,5,3,5,5,4,4,4,4,4,4,5,2,5,5,2,5,4,4,5,2,3,5,4,4,5,5,4,3,2,3,4,3,3,3,4,3,3,5,5,4,2,2,4,4,5,4,3,3,3,2,3,4,3,4,2,3,3,4,5,3,4,4,2,3,4,4,3,3,5,5,4,4,5,5,5,4,3,2,3,4,4,3,4,3,3,2,5,4,4,5,2,3,1,3,5,5,3,3,2,4,4,3,5,4,4,4,3,5,4,4,5,5,4,3,3,4,5,3,3,3,2,5,5,3,5,2,2,2,5,3,4,5,5,4,4,3,2,5,2,5,3,5,3,2,4,5,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[1,2,4,3],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[37290948,0],[-571719432,0],[1,0]]>,[[[387420492,0],[3,0]],[[-221944146,0],[387420486,0]],[[-1105543441,1495427910],[-158634460,-158634460]],[[-609614860,-1495427910],[158634460,158634460]]]>,<11,4,2,[[2,1,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[2,1,3,4],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[2,7,1]>,[[-334072117420646263670,0],[230083027456336581934,0],[1,0]]>,[[[259022365998167830411,41137386362857011271],[-11126387262511829939,-29390006552895328393]],[[-28939338541831248486,-41137386362857011271],[11126387262511829939,29390006552895328393]],[[-230083027456336581929,0],[-1,0]],[[5,0],[1,0]]]>,<13,4,2,[[2,1,4,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[1,2,4,3],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[2,12,1]>,[[-7762222987216613467253,0],[774640966845313187581,0],[1,0]]>,[[[-774640966845313187570,0],[-1,0]],[[11,0],[1,0]],[[-556369672650285242168,-644588456137305676217],[609574449841920134,-37383539909012144354]],[[-130909650879847680949,644588456137305676217],[-609574449841920134,37383539909012144354]]]>,<31,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[3,29,1]>,[[-253574723768909210545923949313,0],[-112340759235667647684139654362,0],[1,0]]>,[[[86515795896935907107588699754,-221811480591768391671107205589],[0,0]],[[-198856555132603554791728354175,221811480591768391671107205589],[0,0]],[[112340759235667647684139654392,0],[-1,0]],[[30,0],[1,0]]]>*] [x,x^2-x+8,x^3+x-1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,11,13,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,31,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,13,31],[3,3,3,6],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[4,5]>,<2,31,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[3,11,13,31],[3,3,3,6],1,[1.000000000,0.4313610546,0.7242255250],<"notfaithful",0>,[4,5]>,<3,3^2*11^2*13^2*31^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[3,11,13,31],[6,6,6,6],1,[0,0,0],<"3.3e2_11e2_13e2_31e2.6t8.1",1>,[4,5]>,<3,3^2*11^2*13^2*31,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[3,11,13,31],[6,6,6,7],1,[0,0,0],<"3.3e2_11e2_13e2_31.4t5.1",1>,[4,5]>]
