x^6-2*x^5+x^4+x^3-2*x^2+x+1 17^2*101 2 2 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 109 x^2+108*x+6 5 [[5677884288,2120988696],[-4775630872,-3806292094],[7404698355,-2120988696],[-5147340099,7305297922],[6261687006,3806292094],[5964940873,-7305297922]] 4 [10,10,7,10,10,9,4,9,9,11,9,9,11,9,9,10,11,11,10,9,8,9,11,10,5,3,10,9,2,10,8,6,4,8,10,8,7,11,10,11,7,9,10,4,6,11,7,5,6,10,5,9,11,7,8,8,10,11,10,9,7,8,6,11,8,7,2,11,8,10,8,9,5,9,7,6,10,11,10,7,11,9,8,10,11,11,4,8,8,11,8,10,8,6,6,11,9,7,8,4,8,9,9,5,8,10,7,9,10,7,7,2,10,7,5,8,9,10,6,8,10,11,9,4,7,9,8,11,5,11,11,9,11,8,7,10,10,9,10,9,11,9,10,7,9,9,9,7,10,8,10,8,10,9,8,11,10,7,10,11,8,11,9,11,7,10,7,9] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<17,6,3,[[1,2,3,5,6,4],[1,3,2,6,5,4]],[[1,2,3,4,5,6],[1,3,2,6,5,4],[1,2,3,5,6,4]],[1,3,2,6,5,4],[1,4,6],[1],[[[1,2,3,5,6,4]]],20,<<[],[3,16,1]>,[[1568656512435610567444182,0],[-1180180173955865302238106,0],[-1069536221928481779971459,0],[1,0]]>,[[[-798112756695214284999281,0],[0,0],[0,0]],[[-459953825836053108208565,-1310602576229793833340809],[0,0],[0,0]],[[188530360602785613236374,1310602576229793833340809],[0,0],[0,0]],[[156487525523973440011873,-1317357387757399844497233],[-113414879919080802630602,30649221701080773080016],[25419747555081258197843,-86474694937546589542952]],[[5,0],[1,0],[0,0]],[[913048696404508339959596,1317357387757399844497233],[113414879919080802630601,-30649221701080773080016],[-25419747555081258197843,86474694937546589542952]]]>,<101,4,2,[[1,2,3,4,6,5],[1,4,3,2,5,6]],[[1,2,3,4,5,6],[1,4,3,2,5,6],[1,2,3,4,6,5],[1,4,3,2,6,5]],[1,4,3,2,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,97,1]>,[[1755540175700557243019744118587874790107,0],[5297094530052329213246455224030395609182,0],[1,0]]>,[[[-5428180401968489577440137053106805487648,0],[0,0]],[[-1141193539097445557962184594815675788179,3881891857339105262032561297897035846229],[0,0]],[[-909640611240463510710301934039511106817,0],[0,0]],[[574208682879059614531587890466746089639,-3881891857339105262032561297897035846229],[0,0]],[[-5297094530052329213246455224030395609088,0],[-1,0]],[[94,0],[1,0]]]>*] [x,x^2-x-25,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[17,101],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,101,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[17,101],[1,12],1,[1.000000000,0.5966686680,0.7389776048],<"notfaithful",0>,[6,16]>,<5,17^2*101,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[-1],[-1],[1]],[[1],[-2],[0],[2],[-1]]],[17,101],[12,13],1,[1.000000000,0.2277999329,0.6247661898],<"5.17e2_101.6t16.1",1>,[6,16]>,<5,17^4*101^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[17,101],[12,13],1,[0,0,0],<"5.17e4_101e2.12t183.1",1>,[6,16]>,<5,17^2*101^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[-1],[1]],[[1],[1]]],[17,101],[12,13],1,[0,0,0],<"5.17e2_101e4.12t183.1",1>,[6,16]>,<5,17^4*101^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[17,101],[12,13],1,[0,0,0],<"5.17e4_101e3.6t16.1",1>,[6,16]>,<9,17^6*101^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[-1],[-1],[1]],[[1],[-2],[-1],[4],[-1],[-2],[1]]],[17,101],[12,13],1,[0,0,0],<"9.17e6_101e3.10t32.1",1>,[6,16]>,<9,17^6*101^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]]],[17,101],[12,13],1,[0,0,0],<"9.17e6_101e6.20t145.1",1>,[6,16]>,<10,17^6*101^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[2],[0],[-2],[-1]]],[17,101],[12,12],1,[0,0,0],<"10.17e6_101e6.30t176.1",1>,[6,16]>,<10,17^6*101^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-3],[0],[3],[0],[-1]]],[17,101],[12,13],1,[0,0,0],<"10.17e6_101e4.30t176.1",1>,[6,16]>,<16,17^12*101^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-4],[0],[6],[0],[-4],[0],[1]]],[17,101],[12,13],1,[0,0,0],<"16.17e12_101e8.36t1252.1",1>,[6,16]>]
x^2-x+12649 -3*5*3373 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[5495],[-5494]] 2 [2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[12651,3,1]>,[[-1,-1],[2,1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[12655,5,1]>,[[-2,-1],[3,1]]>,<3373,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2856931,3373,1]>,[[-1686,-1],[1687,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,5,3373],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*5*3373,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,5,3373],[3,3,3],1,[1.000000000,0.8380063759,0.8227885346],<"1.3_5_3373.2t1.1",1>,[2,1]>]
x^3-x^2+5*x-218 -3*5*3373 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 31 x-1 5 [[3497456],[1670664],[-5168119]] 2 [2,1,1,3,3,3,2,2,2,2,1,1,3,1,3,2,3,2,2,2,3,3,2,2,2,1,3,3,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,3,2,3,2,3,1,2,2,3,2,3,2,1,3,2,2,3,3,1,3,2,2,2,2,3,2,3,3,1,2,3,3,3,1,1,1,2,3,3,3,2,3,2,2,1,2,2,2,3,3,2,3,2,3,2,2,3,2,1,2,3,3,2,2,3,3,2,3,1,3,2,3,2,2,2,3,3,2,2,2,2,2,3,3,3,2,3,2,2,2,3,2,1,2,3,1,2,2,2,1,2,3,3,3,2,3,1,3,1,2,2,2,2,3,1,2,1,2,2,2,2,3,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1204588056,781923438,1]>,[[781923437,0],[-781923437,-1],[1,1]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[116820920355,-1526063902865,1]>,[[-7630319514362,0],[19,5],[7630319514344,-5]]>,<3373,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-8693672372251915151192610373382152389743705962990692581097251968287994,-13437734470511184588389687072954664064786753295933556107751730643639999,1]>,[[-13437734470511184588389687072954664064786753295933556107751730643642788,0],[13437734470511184588389687072954664064786753295933556107751730643641394,-1],[1395,1]]>*] [x,x^2-x+12649,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,3373],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*5*3373,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,3373],[4,4,4],1,[1.000000000,0.8380063759,0.8227885346],<"notfaithful",0>,[3,2]>,<2,3*5*3373,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,5,3373],[4,4,4],1,[1.000000000,1.982184819,1.211083818],<"2.3_5_3373.3t2.1",1>,[3,2]>]
x^4-2*x^3+8*x^2-7*x+8 17^2*101 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 5 [[-76269],[78617],[-78616],[76270]] 2 [4,5,3,5,5,1,1,2,3,5,3,3,5,1,1,4,4,5,4,3,5,3,4,4,3,4,4,3,5,5,4,3,1,5,4,4,2,5,5,5,1,3,4,3,3,5,3,2,3,4,3,2,5,2,4,4,5,4,5,2,3,4,2,5,5,3,4,5,5,4,4,2,3,2,3,1,4,5,5,2,5,2,5,4,5,4,3,4,4,4,4,5,5,1,3,5,2,3,4,3,5,2,1,2,5,4,1,2,4,3,3,4,5,3,2,5,3,4,3,4,4,5,3,3,3,1,5,5,2,4,4,3,5,4,1,4,4,3,4,3,5,3,5,3,1,3,3,3,4,4,5,5,4,3,5,5,4,3,4,5,5,4,1,4,1,5,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-7,2>,<x^2+12*x-65,3>]*],[*[4],"CYC",0,5*]] [*<17,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[1526303564953870347676638,1619589369136884775080106,1]>,[[-1619589369136884775080096,-1],[10,1],[-9,-1],[1619589369136884775080097,1]]>,<101,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,97,1]>,[[6031908652073635964315314068324044680561,0],[101,0],[1,0]]>,[[[-3617788028022270295232027041446859588791,4076568423987469190606630372468582098850],[0,0]],[[3617788028022270295232027041446859588792,-4076568423987469190606630372468582098850],[0,0]],[[-50,0],[-1,0]],[[51,0],[1,0]]]>*] [x,x^2-x-4,x^2-x-25,x^2-x-429,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[17,101],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[17,101],[6,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,101,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[17,101],[1,6],1,[1.000000000,0.5966686680,0.7389776048],<"notfaithful",0>,[4,3]>,<1,17*101,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[17,101],[6,6],1,[1.000000000,1.114626601,0.8966968630],<"notfaithful",0>,[4,3]>,<2,17*101,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[17,101],[6,7],1,[1.000000000,1.429110625,1.067134545],<"2.17_101.4t3.1",1>,[4,3]>]
x^4-2*x^3-11*x^2+12*x+72 2^4*1201 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 61 x-1 5 [[239009050],[-344971147],[344971148],[-239009049]] 3 [1,3,2,3,5,4,4,3,5,4,5,4,4,3,5,4,3,1,3,5,4,3,5,1,4,4,3,5,4,4,5,5,2,3,2,3,4,3,3,2,5,4,5,2,1,3,5,3,5,2,1,3,2,3,2,3,2,5,4,4,5,4,3,3,4,1,5,2,3,4,4,5,3,4,3,5,4,2,2,4,3,4,5,1,5,3,4,4,4,5,3,3,5,5,5,5,1,4,5,4,5,4,3,2,3,4,3,2,3,1,5,1,4,5,3,1,5,5,2,5,1,4,4,5,5,2,4,3,3,4,5,3,3,4,4,1,4,5,4,2,5,1,3,3,4,5,4,1,3,3,2,1,5,5,3,5,5,4,4,4,5,4,5,5,2,5,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+12,2>,<x^2-26*x-1032,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[2],[[[2,1,4,3]]],20,<[],[1674,515302,1]>,[[17972,131070],[0,-131070],[-17971,2],[1,-2]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-343234548,177987363],[463052193,-177987363],[343234549,-177987363],[-463052192,177987363]]>,<1201,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[354835926195564952611980145045817924013465467717960752552273,1201,1]>,[[-3360438855510529545646664340466439010149971375953826450847341,0],[3360438855510529545646664340466439010149971375953826450847342,0],[-600,-1],[601,1]]>*] [x,x^2+1,x^2-x-300,x^2+1201,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,1201],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,1201],[6,3,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,1201,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,1201],[1,1,6],1,[1.000000000,3.148996620,1.563156400],<"notfaithful",0>,[4,3]>,<1,2^2*1201,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,1201],[6,3,6],1,[1.000000000,0.7252176346,0.9148881008],<"notfaithful",0>,[4,3]>,<2,2^2*1201,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,1201],[6,3,6],1,[1.000000000,1.580606504,1.249177436],<"2.2e2_1201.4t3.1",1>,[4,3]>]
