x^2-2318 2^3*19*61 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-6754],[6754]] 1 [1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-2318,0,1]>,[[0,1],[0,262143]]>,<19,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2318,0,1]>,[[0,-1],[0,1]]>,<61,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2318,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,19,61],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*19*61,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,19,61],[3,3,3],1,[1.000000000,0.6422090394,0.8763133469],<"1.2e3_19_61.2t1.1",1>,[2,1]>]
x^5-2*x^4-12*x^3+6*x^2+131*x+52 7211^2 1 2 10 "D10" [[2,1,4,3,5],[5,4,3,2,1]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,4,3,5]>,<5,2,[4,5,2,3,1]>,<5,2,[3,1,5,2,4]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 9 [[8236001,-1956481],[19974887,1956481],[-885448,18582745],[8678903,-18582745],[4349266,0]] 2 [2,4,4,2,1,1,2,3,2,2,2,3,3,4,4,2,3,4,3,2,3,2,3,3,4,2,2,2,2,2,2,4,4,2,2,3,3,2,1,4,2,4,2,2,2,2,2,1,3,2,2,4,2,4,3,4,4,4,1,2,2,2,2,3,1,2,4,2,2,4,2,3,4,4,4,2,1,4,3,2,2,2,4,3,4,2,2,2,1,2,2,3,2,3,2,2,3,1,4,3,2,2,3,3,2,1,2,2,1,4,3,2,2,1,4,4,2,3,4,2,1,3,3,2,2,1,3,2,2,2,4,2,3,2,3,2,2,4,3,3,2,2,3,4,2,2,4,2,2,2,3,2,3,2,2,4,2,1,2,4,2,4,4,4,2,2,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-1846016,4>,<x+1846016,3>]*]] [*<2,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-448476,0],[-27563,-32230],[4667,32230],[-5389,9368],[-14757,-9368]]>,<7211,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[19530871664876607223073619515234790871241541535942995842036549130741522377796,-10417318194387625027361689755861419339906611400833119705555515214954782612806,1]>,[[-3849334311929099498451762319208021136609292359987070039757173120504830457982,0],[10417318194387625027361689755861419339906611400833119705555515214954782615602,-1],[2796,1],[-50417248950856277670903954996169166358990144730453853658159991126536103172109,-5386784439029960734219400176036522338306804156016412194719915630187080901],[43849265068397752141994027559515768155692825689607803992361649032086151011695,5386784439029960734219400176036522338306804156016412194719915630187080901]]>*] [x,x^2-x+1803,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7211],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,7211,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7211],[2,5],1,[1.000000000,1.294852111,0.9298067632],<"notfaithful",0>,[5,2]>,<2,7211,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,7211],[2,5],1,[1.000000000,1.885387391,1.182421315],<"2.7211.5t2.1",1>,[5,2]>,<2,7211,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,7211],[2,5],1,[1.000000000,0.8212373091,0.8643205010],<"2.7211.5t2.1",2>,[5,2]>]
x^6-10*x^4-40*x^3+100*x^2+200*x+400 -2^4*3^3*5^4*37^2 0 3 12 "D12" [[2,1,4,3,5,6],[3,6,1,5,4,2],[1,5,3,6,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[3,6,1,5,4,2]>,<2,3,[2,1,4,3,5,6]>,<3,2,[5,1,6,3,2,4]>,<6,2,[4,6,2,5,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 11 [[402072917,0],[-144912869,-310846594],[-214524448,0],[-558457346,437202391],[-257160048,310846594],[772981794,-437202391]] 3 [2,4,3,4,3,4,3,5,6,3,1,1,6,5,3,6,6,4,4,3,5,5,3,3,4,6,5,3,4,3,4,2,2,4,6,4,5,5,6,2,2,5,6,4,6,5,4,4,6,5,6,6,4,6,3,3,6,4,4,3,5,6,4,6,4,6,1,5,6,5,3,3,4,1,4,6,3,5,3,4,3,4,6,1,5,3,3,4,3,1,2,2,1,3,5,2,6,6,1,4,1,3,6,3,4,4,6,6,3,5,1,5,2,4,1,6,1,6,3,3,4,5,6,2,4,3,4,3,1,1,4,3,4,4,6,4,2,4,3,3,4,6,4,2,4,3,4,3,5,3,5,6,1,3,5,6,1,2,1,2,6,6,5,3,3,3,5,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+60,2>,<x^3+1000*x-20000,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[2],[[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[0,-291282],[342394,-181894],[1,0]]>,[[[0,50822],[0,0]],[[-50822,-50822],[0,0]],[[0,0],[1,0]],[[50822,50822],[-1,0]],[[0,0],[-1,-1]],[[0,-50822],[1,1]]]>,<3,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[367149459,0],[998193441,0],[1,0]]>,[[[1471391241,-272000959],[309129774,-272000959]],[[654423495,155326775],[-309129774,272000959]],[[-1471391242,272000959],[-309129775,272000959]],[[343769945,-155326775],[309129775,-272000959]],[[-998193440,0],[-1,0]],[[1,0],[1,0]]]>,<5,6,3,[[4,3,6,5,1,2],[6,5,4,3,2,1]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[4,3,6,5,1,2]],[6,5,4,3,2,1],[1,3,5],[1],[[[4,3,6,5,1,2]]],20,<<[],[2,4,1]>,[[-36005927343770,-11511528125000],[26908655649185,37198730558970],[-47234298046875,-23235679296875],[1,0]]>,[[[-1082881250000,1574385546875],[-1387903338357,-1286506024647],[-808665781250,-947823828125]],[[-154663099550,741876036130],[-124019247847,1787708676858],[-898091749327,-1106076055518]],[[-98122656250,1405884375000],[-574154453124,198041328125],[-712830234375,-835304218750]],[[1243985099680,198714198245],[-253161498524,-241669485185],[852323824803,1475566795214]],[[-161103849680,-1773099745120],[1641064836881,1528175509832],[-43658043553,-527742967089]],[[252785755800,1666936854495],[698173700971,1828947260642],[1610921983702,-1873316991357]]]>,<37,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-7784270900263171588515152096583,-9272422306962189464385604082338,1]>,[[6213692830970169608897172845769,0],[-9272422306962189464385604082398,0],[9272422306962189464385604082368,-1],[30,1],[4279879619429878583114017035200,-129328778079644024873306136487],[-10493572450400048192011189880969,129328778079644024873306136487]]>*] [x,x^2+37,x^2-x+1,x^2-111,x^3+10*x-20,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*37,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,37],[7,3,3,7],1,[1.000000000,0.5164746508,0.8377678648],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,37],[2,7,2,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,2^2*3*37,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,37],[7,7,1,7],1,[1.000000000,1.211148319,1.029615585],<"notfaithful",0>,[6,3]>,<2,2^2*5^2*37,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,37],[7,3,8,7],1,[1.000000000,2.029796376,1.345078385],<"notfaithful",0>,[6,3]>,<2,2^2*3^2*5^2*37,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,5,37],[7,8,8,9],1,[1.000000000,0.7479936774,0.8020837436],<"2.2e2_3e2_5e2_37.6t3.4",1>,[6,3]>]
x^4-x^3+x^2+11*x+9 7^2*43*47 0 2 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 251 x-1 5 [[-3993433065],[212506543689],[-218237592787],[9724482164]] 2 [5,3,4,3,5,5,4,4,5,4,3,5,5,1,3,4,4,5,3,3,4,4,4,3,4,4,4,3,3,4,5,3,4,3,3,4,3,2,5,4,4,3,3,3,2,2,4,4,4,3,2,4,3,1,2,3,4,4,5,3,2,3,2,5,4,5,5,4,5,2,4,5,3,2,4,5,4,4,4,4,4,2,4,1,4,3,2,3,3,2,4,2,2,3,2,1,3,5,5,4,5,5,5,5,5,2,4,4,3,5,4,4,1,4,4,2,4,3,3,4,4,4,4,2,4,5,2,4,4,5,3,4,4,4,3,4,5,5,5,3,5,5,4,2,4,4,4,3,2,5,5,3,4,2,4,3,5,5,4,1,4,4,4,5,2,4,5,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<7,4,2,[[2,1,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[2,1,3,4],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[25761514257083934,0],[470084780188660,0],[1,0]]>,[[[-31168299191043860,29428352621759938],[3083908394597192,4827601193323445]],[[31638383971232515,-29428352621759938],[-3083908394597192,-4827601193323445]],[[-470084780188657,0],[-1,0]],[[3,0],[1,0]]]>,<43,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-39132001870817358263751746987407,136218742466618551292997611589580,1]>,[[-47921564770287680074867063544697,0],[184140307236906231367864675134200,0],[-136218742466618551292997611589541,-1],[39,1]]>,<47,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[5,45,1]>,[[1022723638074491382895786328036524,0],[711137047221574453162022124023715,0],[1,0]]>,[[[-1035099236796756778340052912277659,921896974901828554252663116286654],[0,0]],[[-1020432427944004577948672975041074,-921896974901828554252663116286654],[0,0]],[[-711137047221574453162022124023691,0],[-1,0]],[[24,0],[1,0]]]>*] [x,x^2-x-505,x^3-8*x-1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[7,43,47],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,43*47,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[7,43,47],[3,6,6],1,[1.000000000,0.5079910738,0.7273873100],<"notfaithful",0>,[4,5]>,<2,43*47,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[7,43,47],[3,6,6],1,[1.000000000,1.024868938,1.029250895],<"notfaithful",0>,[4,5]>,<3,7^2*43^2*47^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[7,43,47],[6,7,6],1,[0,0,0],<"3.7e2_43e2_47e2.6t8.1",1>,[4,5]>,<3,7^2*43*47,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[-2],[1]],[[1],[0],[-1]]],[7,43,47],[6,7,8],1,[1.000000000,0.9050326939,0.8627064925],<"3.7e2_43_47.4t5.1",1>,[4,5]>]
x^4-x^3+5*x^2-5*x+11 7^2*43*47 0 2 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 257 x-1 5 [[126265571716],[-257807665225],[-478343119208],[-511269680339]] 2 [5,5,4,5,3,3,4,4,3,4,3,3,5,1,1,4,4,3,5,5,4,4,4,3,4,4,4,5,5,4,5,3,4,5,5,4,3,2,5,4,4,3,3,5,2,2,4,4,4,5,2,4,3,2,1,3,4,4,3,5,2,5,2,5,4,5,3,4,5,2,4,3,3,2,4,3,4,4,4,4,4,1,4,2,4,5,2,5,3,2,4,2,2,5,1,1,3,5,5,4,3,5,5,3,5,2,4,4,3,3,4,4,1,4,4,2,4,5,3,4,4,4,4,2,4,5,2,4,4,3,3,4,4,4,5,4,3,3,5,5,5,3,4,2,4,4,4,3,1,3,3,5,4,1,4,3,5,5,4,2,4,4,4,5,1,4,5,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<7,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[-4911022082651076,20078201412543323],[17291728953747073,-34132223497556968],[1,0]]>,[[[-17291728953747067,34132223497556974],[-1,0]],[[6,6],[1,0]],[[-22099161436230370,6554450664933347],[-1123321638215745,238199831827457]],[[39390890389977432,39105592135121674],[1123321638215745,-238199831827457]]]>,<43,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[139059710797608502333094017334189,108888680308445772497104513677466,1]>,[[80802952585958491497864167876980,0],[28085727722487280999240345800473,0],[-108888680308445772497104513677459,-1],[7,1]]>,<47,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-252345253592811390124655829767998,770515515264793515080116354996943,1]>,[[-341688176395455052240464275968558,0],[1112203691660248567320580630965492,0],[-770515515264793515080116354996938,-1],[5,1]]>*] [x,x^2-x-505,x^3-8*x-1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[7,43,47],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,43*47,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[7,43,47],[3,6,6],1,[1.000000000,0.5079910738,0.7273873100],<"notfaithful",0>,[4,5]>,<2,43*47,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[7,43,47],[3,6,6],1,[1.000000000,1.024868938,1.029250895],<"notfaithful",0>,[4,5]>,<3,7^2*43^2*47^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]]],[7,43,47],[6,6,6],1,[0,0,0],<"3.7e2_43e2_47e2.6t8.2",1>,[4,5]>,<3,7^2*43*47,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[-2],[1]]],[7,43,47],[6,7,7],1,[1.000000000,0.4339211320,0.6686434775],<"3.7e2_43_47.4t5.2",1>,[4,5]>]
x^6-12*x^4-42*x^3+144*x^2+252*x+441 -3^7*17^2*41^2 0 3 12 "D12" [[1,5,6,4,2,3],[2,1,3,6,5,4],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,6,5,1,3,2]>,<2,3,[2,1,3,6,5,4]>,<2,3,[6,4,5,2,3,1]>,<3,2,[5,1,6,3,2,4]>,<6,2,[3,4,2,5,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 9 [[1212930637,2752258598],[-674420,-2752258598],[3200829306,0],[2511907154,2452803530],[-1212256217,0],[4891762913,-2452803530]] 4 [4,1,6,1,4,3,4,3,6,4,3,3,2,5,6,2,4,3,3,4,3,5,4,2,5,6,1,6,5,2,5,6,6,3,2,3,3,3,4,6,6,1,6,5,2,5,5,5,4,3,4,6,3,4,6,6,6,5,3,2,3,6,5,4,5,4,3,3,4,5,4,4,3,1,3,2,4,5,2,5,2,3,6,1,5,4,6,3,4,3,4,4,3,4,5,4,6,4,5,3,5,6,6,4,5,3,2,6,4,5,3,5,2,3,1,4,5,4,4,6,5,1,2,4,1,4,5,4,3,5,1,6,1,3,4,5,6,3,4,4,3,6,1,4,5,4,3,6,5,4,3,6,3,4,3,6,3,4,3,6,6,4,3,2,6,6,1,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+63,2>,<x^3+1728*x-36288,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[39521,-32236],[71757,32236],[0,103993],[32236,71757],[-39521,-71757],[-103993,-103993]]>,<3,6,6,[[6,5,1,2,4,3],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[6,5,1,2,4,3]],[1,2,3,4,5,6],[1,4,5],[1,2],[[[6,5,1,2,4,3],[2,1,5,6,3,4]],[[6,5,1,2,4,3]]],20,<[],[1992,-25983,-12120,22068,330,24,1]>,[[710016,946281,11115452,122599905,66016996,23182326],[-112346265,78797739,64345418,19454667,81183511,62855756],[-86782077,120700554,5821187,33930962,88556476,81238094],[-115306593,27922308,82619030,72479663,5664982,106027753],[-159767631,22420116,111315878,37205833,42291670,89396817],[86072061,7493328,112203524,101749459,103706854,24719743]]>,<7,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-29465617571777766,-12592604161781331,-19506780848698092,-25493960131536448,-2034898223551501,-2097300545640006]>,<17,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,4,3,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,16,1]>,[[671705793048078886431332,1371636585803303246336956],[-832220538201963638975621,1038762153727184694869009],[1,0]]>,[[[-1195489371246628667273023,-1038762153727184694868987],[0,0]],[[-832220538201963638975635,1038762153727184694868987],[0,0]],[[832220538201963638975628,-1038762153727184694868998],[-1,0]],[[7,11],[1,0]],[[73232873082811440786059,-1494847068097423233064452],[93036252896346745121521,-33196550078922530268651]],[[1122256498163817226486964,-1530622184822964594468162],[-93036252896346745121521,33196550078922530268651]]]>,<41,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,3,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[6,38,1]>,[[-68449577976484904911332075176451,-49541793420145778386106994596308],[21755051415568869645887731814629,-25079416530820113879076324539386],[1,0]]>,[[[21755051415568869645887731814605,-25079416530820113879076324539440],[0,0]],[[73933964804628549535638833989320,25079416530820113879076324539440],[0,0]],[[-21755051415568869645887731814617,25079416530820113879076324539413],[-1,0]],[[12,27],[1,0]],[[39466038240516994452941877647339,47708162946119891450579294009040],[-778131807817785603627719275527,-1544279837403421375505045558046]],[[66767779911275385514449134428142,-72787579476940005329655618548480],[778131807817785603627719275527,1544279837403421375505045558046]]]>*] [x,x^2-x+523,x^2-x-174,x^2-x+1,x^3+12*x-21,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,17,41],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*17*41,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,17,41],[3,7,1,7,7],1,[1.000000000,0.8244305989,0.8364628684],<"notfaithful",0>,[6,3]>,<1,17*41,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,17,41],[1,1,1,7,7],1,[1.000000000,2.534456113,1.467461349],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,17,41],[2,7,1,2,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<2,3^3*17*41,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,7,17,41],[3,7,1,8,8],1,[1.000000000,1.475840725,1.069127951],<"notfaithful",0>,[6,3]>,<2,3^3*17*41,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,7,17,41],[3,7,1,8,8],1,[1.000000000,1.945222375,1.152179903],<"2.3e3_17_41.6t3.5",1>,[6,3]>]
