x^2-x+2161 -3*43*67 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[4818],[-4817]] 2 [2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2163,3,1]>,[[-1,-1],[2,1]]>,<43,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2623,43,1]>,[[-21,-1],[22,1]]>,<67,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3283,67,1]>,[[-33,-1],[34,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,43,67],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*43*67,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,43,67],[3,3,3],1,[1.000000000,0.5406766308,0.7803193845],<"1.3_43_67.2t1.1",1>,[2,1]>]
x^3-x^2+49*x+33 -2^2*14627 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[24508],[-33745],[9238]] 2 [2,1,2,2,1,2,2,2,3,2,3,3,1,3,3,3,3,1,2,2,3,1,3,2,2,2,2,2,3,3,2,3,3,3,3,3,2,3,2,1,3,1,3,2,1,2,3,2,2,2,3,2,2,2,1,2,2,3,2,2,3,2,3,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,3,3,1,3,2,3,2,3,3,1,1,2,1,2,2,3,2,2,3,3,3,2,1,2,3,2,3,2,2,1,3,2,2,3,2,2,2,1,2,3,3,2,1,2,2,3,3,1,2,2,1,2,2,1,3,1,3,3,2,1,2,2,3,3,3,3,3,3,2,2,3,2,3,2,3,3,2,3,2,2,2,3,2,2,1,1,1,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[82,0],[50,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[-20273,-40546],[450054,375821],[459665,395042]],[[20273,40546],[74233,148467],[64623,129246]]]>,<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[77631798,-150420904,72789107]>,<14627,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-48616110175246703257215067696435971965547852422993021588724456523871151257610970399,-88768945834806901650403483053659860707906247134936552234309001840842433016908823859,1]>,[[-88768945834806901650403483053659860707906247134936552234309001840842433016908824056,0],[88768945834806901650403483053659860707906247134936552234309001840842433016908823958,-1],[99,1]]>*] [x,x^2-x+3657,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,14627],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,14627,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,14627],[2,1,4],1,[1.000000000,0.8052559377,0.8489366307],<"notfaithful",0>,[3,2]>,<2,2^2*14627,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,14627],[4,1,5],1,[1.000000000,2.487729091,1.284328352],<"2.2e2_14627.3t2.1",1>,[3,2]>]
x^6+12*x^2-20 2^4*3^6*5*41^2 2 2 48 "C2*S4" [[3,2,1,6,5,4],[1,2,6,4,5,3],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,5,3,4,2,6]>,<2,3,[1,5,6,4,2,3]>,<2,6,[3,2,1,6,5,4]>,<2,6,[3,5,1,6,2,4]>,<3,8,[2,3,1,5,6,4]>,<4,6,[1,6,2,4,3,5]>,<4,6,[4,6,2,1,3,5]>,<6,8,[2,6,1,5,3,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 11 x^2+7*x+2 14 [[-94402153547577,0],[-104300620534652,132949751382917],[179871807128975,-111357983784539],[94402153547577,0],[104300620534652,-132949751382917],[-179871807128975,111357983784539]] 5 [6,2,8,8,4,6,10,5,8,7,7,3,1,3,10,10,9,7,8,7,10,9,6,7,8,4,2,8,9,8,10,5,3,7,4,9,6,10,10,8,7,5,4,6,8,9,9,10,10,5,10,7,4,9,10,10,9,4,10,7,10,3,10,7,6,10,9,10,10,7,6,9,10,10,7,10,9,8,9,7,5,9,5,10,9,8,9,6,5,6,6,4,10,9,9,10,7,4,10,7,8,10,10,9,5,8,10,10,9,9,10,10,6,7,7,7,6,8,10,7,7,6,6,3,9,5,5,1,6,3,7,6,9,6,9,4,2,2,6,7,4,9,8,10,7,4,10,8,7,6,10,5,8,3,10,5,5,1,6,5,6,6,8,7,3,6,9,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+1728*x+34560,4>,<x^6-864*x^4+112320*x^3-1306368*x^2-100776960*x-826371072,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x,2>,<x^6-864*x^4-112320*x^3-1306368*x^2+100776960*x-826371072,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,6,3,[[4,3,6,5,1,2],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[4,3,6,5,1,2]],[2,1,5,6,3,4],[1,6,7],[1],[[[4,3,6,5,1,2]]],20,<<[],[1,1,1]>,[[443930,89140],[100682,-282624],[447302,-153972],[1,0]]>,[[[97280,83968],[76289,47104],[54784,87040]],[[-97280,-83968],[54783,83968],[76288,44032]],[[-33350,-80058],[63106,56067],[24387,73216]],[[33350,80058],[67966,75005],[106685,57856]],[[50804,-63302],[117889,8963],[100675,117248]],[[-50804,63302],[13183,122109],[30397,13824]]]>,<3,12,6,[[2,3,1,6,4,5],[1,3,2,4,6,5],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[1,3,2,4,6,5],[4,5,6,1,2,3],[2,3,1,6,4,5],[6,5,4,2,1,3]],[4,6,5,1,3,2],[1,2,5,6,7,10],[1,2],[[[2,3,1,6,4,5],[1,3,2,4,6,5]],[[2,3,1,6,4,5]]],20,<<[],[2,2,1]>,[[-190370721,0],[-571112163,0],[1532364225,0],[529797654,0],[-131173086,0],[1252134927,0],[1,0]]>,[[[33226622,33226622],[305080923,305080923],[-243943160,-243943160],[-193307034,-193307034],[-580874279,-580874279],[-165406197,-165406197]],[[-16628716,-16628716],[95426007,95426007],[573859285,573859285],[181307549,181307549],[128374807,128374807],[32766473,32766473]],[[-213044869,-213044869],[-400506930,-400506930],[-329916125,-329916125],[11999485,11999485],[452499472,452499472],[132639724,132639724]],[[-33226622,-33226622],[-305080923,-305080923],[243943160,243943160],[193307034,193307034],[580874279,580874279],[165406197,165406197]],[[213044869,213044869],[400506930,400506930],[329916125,329916125],[-11999485,-11999485],[-452499472,-452499472],[-132639724,-132639724]],[[16628716,16628716],[-95426007,-95426007],[-573859285,-573859285],[-181307549,-181307549],[-128374807,-128374807],[-32766473,-32766473]]]>,<5,8,2,[[1,2,3,4,6,5],[4,1,2,3,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[4,1,2,3,5,6],[2,3,4,1,5,6],[4,1,2,3,6,5],[2,3,4,1,6,5]],[4,1,2,3,5,6],[1,4,3,2,8,8,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,4,4,0,1]>,[[26497130582165,0,0,0],[0,0,0,0],[1,0,0,0]]>,[[[-20584728224738,-23903403136514,11611258728402,-46391559107389],[0,0,0,0]],[[18357600272834,-46155005423863,-43159206568921,3102860590017],[0,0,0,0]],[[20584728224738,23903403136514,-11611258728402,46391559107389],[0,0,0,0]],[[-18357600272834,46155005423863,43159206568921,-3102860590017],[0,0,0,0]],[[0,0,0,0],[-1,0,0,0]],[[0,0,0,0],[1,0,0,0]]]>,<41,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,5],[1],[[[1,2,4,3,6,5]]],20,<[],[25692391210672009366073880319917,-70948267629231408328807422441547,1]>,[[48268107067076525839122266752774,0],[-48268107067076525839122266752774,0],[70948267629231408328807422441580,-1],[33,1],[-33,-1],[-70948267629231408328807422441580,1]]>*] [x,x^2-x+154,x^2-x+31,x^2-x-1,x^6-3*x^5+39*x^4-7*x^3+1236*x^2-5160*x+11440,x^3+12*x-20,x^4-6*x^2-20*x+9,0,0,x^4-6*x^2-20*x+9] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,41],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3*5*41,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,41],[1,11,11,11],1,[1.000000000,2.533624853,1.375231711],<"notfaithful",0>,[6,11]>,<1,3*41,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,41],[5,11,5,11],1,[1.000000000,0.5665357400,0.7580050230],<"notfaithful",0>,[6,11]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,41],[2,2,11,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,11]>,<2,2^2*3^3*5^2*41,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,5,41],[11,11,11,12],1,[1.000000000,1.217735302,1.017147101],<"notfaithful",0>,[6,11]>,<2,2^2*3^3*41,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,41],[11,11,5,12],1,[1.000000000,1.174682598,1.014873118],<"notfaithful",0>,[6,11]>,<3,2^2*3^3*5^2*41,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]],[[1],[-2],[1]]],[2,3,5,41],[11,11,12,13],1,[1.000000000,2.010872273,1.409683101],<"notfaithful",0>,[6,11]>,<3,2^2*3^3*5*41,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[1]],[[1],[-2],[1]]],[2,3,5,41],[11,11,12,13],1,[1.000000000,0.5323701104,0.7279768712],<"3.2e2_3e3_5_41.6t11.3",1>,[6,11]>,<3,2^2*3^4*5*41^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1]],[[1],[0],[1]]],[2,3,5,41],[11,12,13,11],1,[0,0,0],<"3.2e2_3e4_5_41e2.6t11.1",1>,[6,11]>,<3,2^2*3^4*5^2*41^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,5,41],[11,12,13,13],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-3*x^5+12*x^4-19*x^3+42*x^2-33*x+7 2^4*3^6*5*41^2 2 2 48 "C2*S4" [[4,2,6,1,5,3],[3,2,1,4,5,6],[4,1,6,2,3,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,5,1,6,2,4]>,<2,3,[1,5,3,4,2,6]>,<2,3,[3,5,1,4,2,6]>,<2,6,[4,2,6,1,5,3]>,<2,6,[4,5,6,1,2,3]>,<3,8,[4,1,6,2,3,5]>,<4,6,[2,3,5,4,1,6]>,<4,6,[2,3,5,6,1,4]>,<6,8,[4,3,6,2,1,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 29 x^2+24*x+2 10 [[177226074941692,-107937436800751],[19823602132290,-191172181751568],[-177226074941691,107937436800751],[-41544568314340,0],[-19823602132289,191172181751568],[41544568314341,0]] 5 [6,2,5,8,7,8,10,9,8,4,4,10,5,10,3,10,9,4,6,7,3,9,6,7,6,7,10,8,5,6,10,5,10,7,1,9,6,3,10,8,7,5,4,8,6,9,5,10,2,9,10,7,7,5,3,10,5,7,10,4,10,10,10,7,6,10,5,2,3,7,8,5,10,3,7,2,9,6,5,7,9,5,9,10,5,8,9,8,9,8,6,7,10,9,9,3,7,7,10,7,6,10,10,9,9,6,10,3,9,9,10,10,6,7,4,4,6,6,3,7,7,6,8,3,9,5,9,7,8,10,7,8,5,6,9,7,10,10,8,7,7,9,6,10,7,4,10,8,4,6,10,5,8,10,10,9,9,7,6,9,8,6,6,1,10,8,9,8] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+6*x^2+108*x-2232,4>,<x^6+78*x^5+2124*x^4+16776*x^3-279936*x^2-6314112*x-35645184,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-9,2>,<x^6+12*x^5-351*x^4+2664*x^3-40581*x^2+78732*x-851229,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,6,7],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[224642,155612],[488012,221116],[469006,-110558],[1,0]]>,[[[0,1],[1,0],[0,0]],[[-391424,352103],[26184,227465],[305918,0]],[[-77582,-241543],[498103,296823],[218370,0]],[[1,-1],[524287,0],[0,0]],[[391425,-352103],[498104,296823],[218370,0]],[[77583,241543],[26185,227465],[305918,0]]]>,<3,12,6,[[3,1,2,5,6,4],[1,3,2,4,6,5],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[1,3,2,4,6,5],[4,5,6,1,2,3],[3,1,2,5,6,4],[5,4,6,3,2,1]],[4,6,5,1,3,2],[1,2,5,6,7,10],[1,2],[[[3,1,2,5,6,4],[1,3,2,4,6,5]],[[3,1,2,5,6,4]]],20,<<[],[2,2,1]>,[[-280796097,510580539],[-639348372,1699408863],[-466415958,1294433064],[270696996,-712672956],[-1274684118,1439102412],[937805406,1025755158],[1,0]]>,[[[146820179,103533615],[-11417538,74216487],[-50078344,49773281],[72817884,100881390],[-180288081,-65986344],[108894045,-185229389]],[[-5357179,-29725428],[-144799203,171026544],[-81424771,120118466],[35246552,-4817269],[-116813754,97394697],[21173580,134098747]],[[98598149,-27457284],[156216741,142177458],[131503115,-169891747],[-108064436,-96064121],[-90318654,-31408353],[-130067625,51130642]],[[-146820178,-103533615],[11417538,-74216487],[50078344,-49773281],[-72817884,-100881390],[180288081,65986344],[-108894045,185229389]],[[-98598148,27457284],[-156216741,-142177458],[-131503115,169891747],[108064436,96064121],[90318654,31408353],[130067625,-51130642]],[[5357180,29725428],[144799203,-171026544],[81424771,-120118466],[-35246552,4817269],[116813754,-97394697],[-21173580,-134098747]]]>,<5,4,2,[[1,2,3,4,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5]],[4,3,2,1,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,4,1]>,[[-33621869109045,0],[5,0],[1,0]]>,[[[17637386314773,46894928072058],[0,0]],[[-20792537307790,46894928072058],[0,0]],[[-17637386314772,-46894928072058],[0,0]],[[20792537307791,-46894928072058],[0,0]],[[-2,0],[-1,0]],[[3,0],[1,0]]]>,<41,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,5,5,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[6,38,1]>,[[73292756099744252255377424005599,-61124058310660563503088934482643],[23236203017861568127475864643966,-27224586623757958967453351239460],[1,0]]>,[[[3613328568234734004529076417419,0],[0,0]],[[-3613328568234734004529076417418,0],[0,0]],[[-23236203017861568127475864643934,27224586623757958967453351239480],[-1,0]],[[32,20],[1,0]],[[-31,-20],[-1,0]],[[23236203017861568127475864643935,-27224586623757958967453351239480],[1,0]]]>*] [x,x^2-x+154,x^2-x+31,x^2-x-1,x^6-3*x^5+93*x^4+361*x^3+900*x^2+984*x+574,x^3+6*x-38,x^4-12*x^2-20*x-24,0,0,x^4-12*x^2-20*x-24] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,41],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3*5*41,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,41],[1,11,11,11],1,[1.000000000,2.533624853,1.375231711],<"notfaithful",0>,[6,11]>,<1,3*41,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,41],[5,11,5,11],1,[1.000000000,0.5665357400,0.7580050230],<"notfaithful",0>,[6,11]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,41],[2,2,11,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,11]>,<2,2^2*3^3*5^2*41,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,5,41],[11,11,11,12],1,[1.000000000,1.168970330,1.001302648],<"notfaithful",0>,[6,11]>,<2,2^2*3^3*41,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,41],[11,11,5,12],1,[1.000000000,1.036082978,0.9949516891],<"notfaithful",0>,[6,11]>,<3,2^2*3^3*5^2*41,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,5,41],[11,11,11,12],1,[1.000000000,2.478611585,1.510133579],<"notfaithful",0>,[6,11]>,<3,2^2*3^3*5*41,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]]],[2,3,5,41],[11,11,12,12],1,[1.000000000,0.5745284220,0.7376581600],<"3.2e2_3e3_5_41.6t11.4",1>,[6,11]>,<3,2^2*3^4*5*41^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1]],[[1],[0],[-1]],[[1],[1]]],[2,3,5,41],[11,12,13,14],1,[0,0,0],<"3.2e2_3e4_5_41e2.6t11.2",1>,[6,11]>,<3,2^2*3^4*5^2*41^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1]]],[2,3,5,41],[11,12,11,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
