x^4-10594*x^2+1356032 2^6*5297^3 4 0 4 "C4" [[3,1,4,2],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[3,1,4,2]>,<4,1,[2,4,1,3]>] [[1,1,1,1],[2,2],[4]] 73 x-1 7 [[-661195062157],[5158566342887],[-5158566342887],[661195062157]] 1 [1,4,4,4,4,3,4,3,4,4,4,4,2,4,4,3,2,3,2,1,1,1,1,4,3,2,3,4,3,1,3,3,4,3,1,3,3,2,4,3,1,2,3,2,1,1,3,3,2,3,1,4,1,3,2,1,4,2,2,3,1,4,4,2,2,2,2,1,4,4,2,4,3,2,3,3,3,2,3,2,2,1,2,4,1,1,3,4,3,4,2,2,3,1,2,4,2,3,3,3,1,1,1,4,1,3,4,4,3,3,1,2,2,4,4,2,4,2,2,1,1,2,1,3,4,1,2,4,1,3,2,2,2,4,4,2,4,2,4,3,4,4,2,2,4,4,4,4,3,3,3,1,3,3,4,3,3,4,1,2,2,3,1,4,1,1,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x-24069568,3>,<x+24069568,4>]*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[3],[[[2,1,4,3]]],20,<[],[14206,0,1]>,[[0,8200],[0,8184],[0,96761],[0,34311]]>,<71,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-56767572100448135942279350725010351,-23078380744092832384682074447243565,23078380744092832384682074447243565,56767572100448135942279350725010351]>,<5297,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[1356032,0,-10594,0,1]>,[[0,-1,0,0],[0,-23419470466480069853029774915041538565085825003202900391824447107092815,0,-12815375469854973846615005586557065094628509390164677253036982859031481],[0,23419470466480069853029774915041538565085825003202900391824447107092815,0,12815375469854973846615005586557065094628509390164677253036982859031481],[0,1,0,0]]>*] [x,0,x^2-x-1324,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,71,5297],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^3*5297,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,71,5297],[5,1,5],0,[0.9938652168+0.1105980600*i,0.6281492721-0.6196514168*i,0.9765082709-0.1766421051*i],<"1.2e3_5297.4t1.1",1>,[4,1]>,<1,5297,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,71,5297],[1,1,5],1,[1.000000000,0.7167443042,1.102271215],<"notfaithful",0>,[4,1]>,<1,2^3*5297,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,71,5297],[5,1,5],0,[0.9938652168-0.1105980600*i,0.6281492721+0.6196514168*i,0.9765082709+0.1766421051*i],<"1.2e3_5297.4t1.1",2>,[4,1]>]
x^4-x^3-141*x^2-136*x+3068 5*19^2*29^3 4 0 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 59 x-1 6 [[-19271399864],[8912613940],[3234278777],[7124507148]] 1 [3,3,1,4,5,4,3,5,4,1,5,3,5,3,3,4,1,5,4,2,3,5,4,5,3,5,4,4,1,3,3,5,3,1,2,2,3,3,4,4,1,1,5,3,4,2,5,4,4,5,4,2,2,5,4,3,5,5,4,2,4,3,3,5,4,3,5,3,4,2,4,5,3,4,5,4,5,4,1,5,1,5,2,3,2,3,5,4,5,4,3,5,4,5,2,3,2,1,4,5,4,4,3,5,1,3,4,4,5,5,3,4,3,5,2,5,4,4,3,5,1,4,3,4,2,1,2,2,3,3,5,3,5,3,2,5,3,4,3,5,1,2,3,3,5,5,3,4,5,4,4,5,4,3,3,5,2,1,4,1,3,4,3,5,4,3,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+270,2>,<x^2+279*x+6374,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[386398,318407],[67991,-318407],[-35118,-9064],[-26054,9064]]>,<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[8440122466745,-5432956823360,1]>,[[30955449440214,0],[-36388406263577,0],[5432956823362,-1],[2,1]]>,<17,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[3,16,1]>,[[-1040653892918788422723861,962281633151980154663094],[-180234396760180807726961,-962281633151980154663094],[-20241302129751311087268,-93777708101476448592032],[45767413382963917302326,93777708101476448592032]]>,<19,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[2,18,1]>,[[-16918903039015398244234900,-534037161814251102694740],[7660713651255556465745799,2939522264447615062491510],[1,0]]>,[[[-7660713651255556465745785,-2939522264447615062491509],[-1,0]],[[14,1],[1,0]],[[-6536635408718544090793478,-6973324887587060044698439],[18772161352229198577974,-691271407133893704474205]],[[14197349059974100556539250,9912847152034675107189947],[-18772161352229198577974,691271407133893704474205]]]>,<29,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[155440,34800,2697,87,1]>,[[67674396763659611516800774229,44876920930808760952785653,-762907655823748936197356209,-134630762792426282858356978],[-72880196088584013672559321228,943379363243080054211951528,-1136053306258810275019099364,-159246432164589177701341401],[5205799324924402155758546978,-988256284173888815164737182,1898960962082559211216455573,293877194957015460559698379],[22,1,0,0]]>*] [x,x^2-x-7,x^2-x-36,x^2-x-1,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17,19,29],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,29,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,17,19,29],[3,1,3,3,6],1,[1.000000000,0.6117662896,0.7583749766],<"notfaithful",0>,[4,3]>,<1,5*29,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,17,19,29],[1,6,1,4,6],1,[1.000000000,2.112534460,1.447063894],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,17,19,29],[3,6,3,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<2,5*19^2*29^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,5,17,19,29],[3,6,3,7,7],1,[1.000000000,1.888888346,1.125696455],<"2.5_19e2_29e2.4t3.1",1>,[4,3]>]
x^4-2*x^3-2647*x^2+2648*x+1074960 2^6*5297^3 4 0 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 71 x-1 8 [[-35614263454241],[43807559923617],[-43807559923616],[35614263454242]] 1 [1,4,4,5,4,4,5,4,5,4,5,4,2,4,5,4,3,4,3,1,1,2,3,5,5,3,5,4,4,1,5,4,5,4,3,5,4,3,5,4,3,3,5,1,3,2,4,5,3,4,2,5,1,4,1,2,4,1,3,5,3,4,4,2,1,3,3,2,4,4,2,5,5,3,4,5,4,3,5,1,3,3,2,5,2,3,5,5,4,5,3,1,5,3,3,5,3,5,4,4,3,3,3,5,3,5,4,5,5,5,1,3,1,4,5,1,4,2,3,3,3,1,3,4,4,3,3,5,1,4,3,1,2,4,5,2,4,3,4,5,4,4,1,3,4,5,4,5,4,5,4,1,4,5,4,5,5,5,2,3,3,5,2,4,1,2,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+2648,2>,<x^2-5298*x-10192752,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[8846,62312,1]>,[[4,8],[25796,32760],[-25795,8],[-3,32760]]>,<3,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,2,1]>,[[214640397,0],[-214640396,0],[-407648554,173482179],[407648555,-173482179]]>,<19,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,18,1]>,[[-5184627250996474294601848,0],[5184627250996474294601849,0],[-642112573842215635816322,-181258044630263603375368],[642112573842215635816323,181258044630263603375368]]>,<5297,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[49185366301968,74298137432,42084665,10594,1]>,[[-2648,-1,0,0],[-23564020779923228733235136160188879983677579404037448401030683891793178813,-20326797394052318385466099653617828475447559566345706272679793305369600,-25140846472748935724256939351215887134342855566225253280668639721363339,19379332022419515635563093673536974532214713523464702771715566359931327],[23564020779923228733235136160188879983677579404037448401030683891793178814,20326797394052318385466099653617828475447559566345706272679793305369600,25140846472748935724256939351215887134342855566225253280668639721363339,-19379332022419515635563093673536974532214713523464702771715566359931327],[2649,1,0,0]]>*] [x,x^2-10594,x^2-x-1324,x^2-2,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19,5297],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*5297,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19,5297],[6,1,1,6],1,[1.000000000,1.961363341,1.163994052],<"notfaithful",0>,[4,3]>,<1,5297,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,19,5297],[1,4,4,6],1,[1.000000000,0.7167443042,1.102271215],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,19,5297],[6,3,3,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<2,2^3*5297^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,3,19,5297],[6,3,3,7],1,[0,0,0],<"2.2e3_5297e2.4t3.1",1>,[4,3]>]
x^5-40*x^3-80*x^2+120*x+1088 -2^10*3^4*5^6 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 29 x^2+24*x+2 5 [[-3018822,8537188],[-10163140,2173176],[-2799844,-8537188],[-785917,-2173176],[-3743426,0]] 2 [1,2,1,7,2,4,4,7,7,3,5,6,6,5,7,3,5,6,5,5,4,5,7,6,3,6,2,7,4,6,7,5,6,7,4,7,6,7,7,6,7,4,2,4,3,5,5,5,5,6,6,7,6,7,6,2,4,5,6,4,2,6,5,2,3,6,5,3,2,4,3,5,2,6,5,5,6,4,4,4,5,6,5,6,5,5,6,3,4,7,5,5,2,5,5,5,6,4,5,4,7,4,7,3,5,6,7,4,5,3,7,3,3,5,5,4,5,7,6,5,6,3,3,5,7,4,3,7,7,4,5,5,5,6,4,3,6,2,6,4,7,4,7,5,6,7,6,6,7,5,6,6,2,5,7,7,5,3,4,6,7,3,7,7,6,2,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,5,4,3,2],[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,3,2],[1,3,2,4,5],[1,4,5,3,2]],[1,2,3,4,5],[1,3,3,2,5],[2,4,6],[[[1,5,4,3,2],[1,4,5,3,2]],[[1,3,2,5,4],[1,5,4,3,2]],[[1,3,2,5,4]]],20,<[],[331762,-520408,-449748,-359608,-305374,338128,306980,309196,1]>,[[40072,65536,65536,65536,65536,0,0,0],[2050,-3236,14652,26562,26142,3386,10659,14223],[24754,-32236,22364,2386,23668,9374,17143,7281],[31490,26184,29018,20890,5922,2804,20519,24111],[32706,9288,32270,15698,9804,17204,17215,19921]]>,<3,6,3,[[1,2,5,3,4],[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[1,2,5,3,4]],[1,2,3,5,4],[1,2,4],[2],[[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[615111546,0],[555681690,0],[917276754,0],[1,0]]>,[[[370714096,0],[0,0],[0,0]],[[546562652,0],[0,0],[0,0]],[[2,0],[1,0],[0,0]],[[-408253051,50385324],[105305869,299016114],[367213469,367213469]],[[-509023699,-50385324],[282114619,88404375],[20207020,20207020]]]>,<5,10,10,[[3,4,5,1,2],[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2],[3,4,5,1,2],[5,1,2,3,4]],[1,2,3,4,5],[1,3,6,6],[1,2],[[[3,4,5,1,2],[1,5,4,3,2]],[[3,4,5,1,2]]],20,<[],[-40371335693845,-11121815187975,-46540325857025,-24062980659625,27322577822965,33645853511525,-716712029690,-15655977818555,32894852060970,-10216023541995,1]>,[[7087967491782,-2267968900905,-690628750986,9079472727700,-2870245107042,-5822235872964,876303153161,1033355098907,-1409670398457,-1235416297029],[511989402692,2855217755940,-7170501103676,2170737138759,-2328980969499,175917791205,-8308038959143,-6594958067759,1020061247763,-427935030726],[-836544366278,-3375461686220,-5039408094761,-5587222540167,4299272326225,4029867485731,8284881139622,-5005222604082,1358441434849,-1496739574458],[8467362571607,8154950826715,-6602756714666,1790538132172,-2226251259850,-1322938546934,5302256471,2083252281693,-1822169159674,-223415896502],[3842711228322,-5366737995530,429808335964,-7453525458464,3126205010166,2939389142962,-858447590111,8483573291241,853336875519,-431190466910]]>,<11,2,1,[[3,2,1,4,5]],[[1,2,3,4,5],[3,2,1,4,5]],[3,2,1,4,5],[1,2],[1],[[]],20,<[],[2,7,1]>,[[-253241933791268289378,-161893894804617229890],[-137576539100376992549,0],[207265334908492310651,161893894804617229890],[25369403752526318678,0],[-25293537114616986275,0]]>*] [x,x^2+1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11],[8,2,1,2],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[5,5]>,<4,2^12*3^4*5^6,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[2],[1]]],[2,3,5,11],[8,9,8,2],1,[0,0,0],<"4.2e12_3e4_5e6.10t12.1",1>,[5,5]>,<4,2^10*3^4*5^6,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[-2],[1]],[[1]]],[2,3,5,11],[8,9,10,2],1,[0,0,0],<"4.2e10_3e4_5e6.5t5.1",1>,[5,5]>,<5,2^12*3^8*5^6,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]]],[2,3,5,11],[8,8,8,2],1,[0,0,0],<"5.2e12_3e8_5e6.10t13.16",1>,[5,5]>,<5,2^12*3^8*5^6,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1]]],[2,3,5,11],[8,9,8,2],1,[0,0,0],<"5.2e12_3e8_5e6.6t14.1",1>,[5,5]>,<6,2^20*3^8*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[0],[-1]]],[2,3,5,11],[8,9,8,2],1,[0,0,0],<"6.2e20_3e8_5e8.20t35.1",1>,[5,5]>]
