x^5-x^4-x^3+2*x^2-2 2^2*2833 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 23 x^2+21*x+5 5 [[-1605938,-2143655],[-1614225,-725762],[-2326686,0],[754091,725762],[-1643584,2143655]] 3 [3,6,7,5,7,6,5,7,3,4,5,6,6,3,5,4,4,4,6,3,5,7,4,5,5,6,3,7,6,4,7,2,4,5,5,2,5,6,7,5,5,5,5,3,7,6,2,5,4,3,6,6,3,5,7,4,3,7,4,5,7,4,4,7,6,7,7,6,5,6,6,6,4,7,3,3,7,5,7,6,5,6,7,4,6,5,7,7,3,4,5,6,2,3,5,5,5,4,5,5,5,5,7,5,4,2,4,4,2,5,5,7,6,3,3,6,3,2,5,2,5,5,5,6,4,3,4,6,6,5,6,2,7,7,5,4,7,4,5,5,3,5,5,2,5,5,4,7,4,4,6,6,3,4,5,6,7,4,7,5,4,6,7,5,3,4,6,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,6,3,[[1,2,4,5,3],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,4,5,3]],[2,1,3,5,4],[1,3,4],[1],[[[1,2,4,5,3]]],20,<<[],[1,1,1]>,[[77882,0],[232042,0],[-5774,0],[1,0]]>,[[[459226,-124351],[0,0],[0,0]],[[-464999,124351],[0,0],[0,0]],[[0,0],[1,0],[0,0]],[[225918,446062],[147678,295357],[447265,370242]],[[-220144,-446062],[376609,228931],[77023,154046]]]>,<2833,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[5,2830,1]>,[[-189209155621151066677296124719101137990265984176556570491423179479547,0],[131487053265889556613932502339719597058354805130333270263157715547946,0],[1,0]]>,[[[375160634789331770061036854192051884950550186541723137170149809237786,0],[0,0]],[[526331593235295836986643123765860841952248308858807716759405325462664,-472532329127704298709882828543769861722147079050647758565451018076835],[0,0]],[[338994682904391360698306207379530782869286985547915226640688068750908,472532329127704298709882828543769861722147079050647758565451018076835],[0,0]],[[-131487053265889556613932502339719597058354805130333270263157715546851,0],[-1,0]],[[1095,0],[1,0]]]>*] [x,x^2-x-708,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,2833],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2833,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,2833],[1,8],1,[1.000000000,2.184193293,1.407502371],<"notfaithful",0>,[5,5]>,<4,2^2*2833^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[1]]],[2,2833],[8,9],1,[0,0,0],<"4.2e2_2833e3.10t12.1",1>,[5,5]>,<4,2^2*2833,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[-1],[-1],[1]]],[2,2833],[8,9],1,[1.000000000,0.6005684303,0.8967923371],<"4.2e2_2833.5t5.1",1>,[5,5]>,<5,2^4*2833^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[2,2833],[8,9],1,[0,0,0],<"5.2e4_2833e2.10t13.1",1>,[5,5]>,<5,2^4*2833^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,2833],[8,9],1,[0,0,0],<"5.2e4_2833e3.6t14.1",1>,[5,5]>,<6,2^4*2833^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[2],[1]],[[1],[1],[-1],[-1]]],[2,2833],[8,9],1,[0,0,0],<"6.2e4_2833e3.20t35.1",1>,[5,5]>]
x^2-x+4647 -18587 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-69],[70]] 2 [2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<18587,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[86373789,18587,1]>,[[-9293,-1],[9294,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[18587],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,18587,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[18587],[3],1,[1.000000000,0.6221698869,0.8499338110],<"1.18587.2t1.1",1>,[2,1]>]
x^3-x^2+17*x-4 -18587 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 13 x-1 5 [[-98968],[-183297],[-89027]] 2 [2,3,2,2,3,1,2,2,2,2,2,2,2,2,3,1,3,2,3,3,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,3,2,3,2,2,1,1,2,3,2,2,2,2,1,2,2,1,3,2,2,1,2,3,3,2,1,2,2,3,2,2,1,3,2,2,3,1,2,3,2,2,3,2,2,1,2,3,2,3,3,2,1,3,2,2,2,2,2,3,2,1,2,3,3,2,1,3,3,2,3,2,1,2,2,2,1,3,3,3,2,3,3,2,2,2,2,3,3,2,2,1,2,3,2,3,3,2,1,2,3,3,1,2,1,1,3,2,2,3,2,2,2,3,2,2,2,1,3,2,2,2,2,2,3,1,2,3,1,3,2,2,1,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<18587,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-7395803785610234875059012310190621214445888530935973714465461109493549011885059131557,10400472821297807948382817342363599811665399499930275216514037306092124120023827334200,1]>,[[10400472821297807948382817342363599811665399499930275216514037306092124120023827310781,0],[-10400472821297807948382817342363599811665399499930275216514037306092124120023827322490,-1],[11710,1]]>*] [x,x^2-x+4647,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[18587],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,18587,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[18587],[4],1,[1.000000000,0.6221698869,0.8499338110],<"notfaithful",0>,[3,2]>,<2,18587,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[18587],[4],1,[1.000000000,1.033228227,0.9545046102],<"2.18587.3t2.1",1>,[3,2]>]
x^2-x-5326 5*4261 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-2951],[2952]] 1 [1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-5320,5,1]>,[[-2,-1],[3,1]]>,<4261,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4533704,4261,1]>,[[-2130,-1],[2131,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,4261],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*4261,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,4261],[3,3],1,[1.000000000,1.923441523,1.233307274],<"1.5_4261.2t1.1",1>,[2,1]>]
x^6-x^5+11*x^4-11*x^3+22*x^2-4*x+8 -2^4*13^2*23^3 0 3 12 "D12" [[6,3,2,5,4,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,3,2,1,6,5]>,<2,3,[6,3,2,5,4,1]>,<2,3,[5,2,3,6,1,4]>,<3,2,[5,4,1,6,3,2]>,<6,2,[2,5,6,3,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 31 x^2+29*x+3 6 [[77583564,0],[288342719,439674411],[12690711,224551625],[-54672680,0],[-286780647,-224551625],[-37163666,-439674411]] 3 [4,5,6,2,6,1,3,6,1,1,4,2,4,3,4,3,4,3,6,4,4,3,6,2,6,5,3,3,6,3,5,5,6,5,2,4,3,4,4,5,1,3,3,4,4,3,5,4,2,6,5,4,6,3,5,3,5,4,1,6,3,6,4,5,3,4,4,3,5,4,4,6,3,3,6,6,3,4,6,4,3,2,2,3,5,1,4,6,4,4,3,2,4,1,4,3,4,3,3,4,5,2,3,3,3,4,4,4,5,5,5,2,6,6,6,3,6,5,5,3,2,5,3,4,4,3,6,5,3,6,4,6,3,3,4,2,6,2,3,5,4,4,1,6,5,2,4,5,5,4,4,3,5,5,3,3,3,4,3,6,4,3,4,3,6,6,5,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-2,2>,<x^3+22*x^2+460*x-184,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,3,2,4,6,5],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[50250,0],[100500,0],[416526,0],[1,0]]>,[[[-131070,0],[2,0],[0,0]],[[-28690,-10764],[32928,65858],[43656,87312]],[[-17926,10764],[98142,65214],[87416,43760]],[[308755,0],[46609,0],[308757,0]],[[152969,-218354],[511916,21865],[74975,458707]],[[371323,218354],[490051,502423],[140556,65581]]]>,<7,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,2],[1],[[]],20,<[],[3,6,1]>,[[-13470671457491687,-38164064771495653],[-7735463988516477,19905937083396925],[32413446106325975,-19905937083396925],[-23863081721353772,38164064771495653],[-1338651362842112,5043751159128731],[2595527238504931,-5043751159128731]]>,<13,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[2881988978667846163116,6273734235859899807492,1]>,[[-3078821756187154905364,0],[-3941949902443838541097,0],[-6273734235859899807490,-1],[2,1],[-190825986505172872645,635547151935136619016],[-5519631893884733312206,-635547151935136619016]]>,<23,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-525504846456856518731381705,768263002626154178051145448,1]>,[[-768263002626154178051145429,-1],[19,1],[647838378199814802932411369,33040238845689247746974017],[118390171207811398426578547,-33040238845689247746974017],[-622850398845291513209844887,6596777034165451005336604],[624884852063819489902000382,-6596777034165451005336604]]>*] [x,x^2-x+75,x^2-x+6,x^2-x-3,x^3-x^2+5*x-7,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,13,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,13*23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,13,23],[3,1,7,7],1,[1.000000000,1.453463953,0.9628129467],<"notfaithful",0>,[6,3]>,<1,23,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,13,23],[1,2,1,7],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,3]>,<1,13,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,13,23],[2,2,7,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[6,3]>,<2,2^2*13*23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,7,13,23],[7,1,8,8],1,[1.000000000,0.7838630113,0.8905396827],<"notfaithful",0>,[6,3]>,<2,2^2*13*23,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,7,13,23],[7,2,8,8],1,[1.000000000,0.8153599796,0.9067119579],<"2.2e2_13_23.6t3.2",1>,[6,3]>]
x^6+3*x^4-6*x^2-5 3^10*5*11^2 2 2 48 "C2*S4" [[2,1,3,5,4,6],[1,5,3,4,2,6],[3,1,2,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[1,5,6,4,2,3]>,<2,6,[2,1,3,5,4,6]>,<2,6,[2,1,6,5,4,3]>,<3,8,[3,1,2,6,4,5]>,<4,6,[1,3,5,4,6,2]>,<4,6,[4,3,5,1,6,2]>,<6,8,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 31 x^2+29*x+3 11 [[-9969954879969494,-12077589979765579],[1800062654602430,4504914130732035],[-564671733195954,0],[9969954879969494,12077589979765579],[-1800062654602430,-4504914130732035],[564671733195954,0]] 4 [10,6,5,8,1,8,10,9,6,7,4,10,7,6,8,8,5,9,3,9,8,5,3,9,10,7,10,10,9,8,6,7,8,9,7,9,10,10,10,2,5,7,9,6,10,4,5,10,10,7,10,7,5,9,8,10,5,9,6,7,8,10,6,5,10,6,7,6,10,5,6,4,10,8,7,8,9,10,5,9,9,7,7,3,9,6,9,6,1,3,6,7,10,4,7,3,9,9,6,9,8,3,10,7,9,10,6,10,9,9,6,8,8,7,7,5,2,8,6,7,7,6,10,8,4,7,1,5,10,6,5,3,4,2,7,5,8,6,6,4,9,7,10,10,7,5,6,2,7,6,6,9,10,3,3,9,9,9,8,7,6,3,8,5,6,6,7,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+18*x^2-1188*x-12744,4>,<x^6-36*x^5+756*x^4+4752*x^3-1096416*x^2+36111744*x-243124416,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+18,2>,<x^6+36*x^5+756*x^4-4752*x^3-1096416*x^2-36111744*x-243124416,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,6,1,[[5,6,1,2,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[4,3,5,6,2,1],[6,5,2,1,3,4],[5,6,1,2,4,3],[3,4,6,5,1,2]],[5,6,1,2,4,3],[1,2,7,7,10,10],[1],[[]],20,<[],[1,1,0,1,1,0,1]>,[[-218166,57104,-31955,-135716,156825,-145537],[218166,-57104,31955,135716,-156825,145537],[-167715,-108193,83102,-91702,-75594,252363],[167715,108193,-83102,91702,75594,-252363],[248642,138923,-131899,120736,-172433,-36768],[-248642,-138923,131899,-120736,172433,36768]]>,<3,12,6,[[3,1,2,5,6,4],[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[4,5,6,1,2,3],[1,3,2,4,6,5],[3,1,2,5,6,4],[6,5,4,2,1,3]],[4,5,6,1,2,3],[1,2,6,5,7,10],[1,4],[[[3,1,2,5,6,4],[1,3,2,4,6,5]],[[3,1,2,5,6,4]]],20,<<[],[2,2,1]>,[[1618846998,0],[1271103165,1271103165],[1466957952,0],[991240011,991240011],[607779009,0],[-1467112932,-1467112932],[1,0]]>,[[[187646072,187646072],[21643713,0],[127888234,127888234],[189474276,0],[42566655,42566655],[189878094,0]],[[-152805541,-152805541],[-151623306,0],[82238635,82238635],[227148216,0],[19617744,19617744],[333190307,0]],[[-558073750,-558073750],[129979593,0],[177293620,177293620],[358218486,0],[325236090,325236090],[251772577,0]],[[-187646072,-187646072],[-21643713,0],[259532255,259532255],[197946213,0],[344853834,344853834],[197542395,0]],[[558073750,558073750],[-129979593,0],[210126869,210126869],[29202003,0],[62184399,62184399],[135647912,0]],[[152805541,152805541],[151623306,0],[305181854,305181854],[160272273,0],[367802745,367802745],[54230182,0]]]>,<5,4,2,[[1,2,3,4,6,5],[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6],[1,2,3,4,6,5],[2,1,4,3,6,5]],[2,1,4,3,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,4,1]>,[[20838799704780,0],[0,0],[1,0]]>,[[[-15754819055265,34895517906534],[0,0]],[[35397972599849,-34895517906534],[0,0]],[[15754819055265,-34895517906534],[0,0]],[[-35397972599849,34895517906534],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<11,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,5],[1],[[[1,2,4,3,6,5]]],20,<[],[-266480335610504538974,-61407112867464624040,1]>,[[288392484648818511222,0],[-288392484648818511222,0],[61407112867464624047,-1],[7,1],[-7,-1],[-61407112867464624047,1]]>*] [x,x^2-x-41,x^2-x-8,x^2-x-1,x^6-36*x^4-45*x^3+324*x^2+810*x+465,x^3-9*x-3,x^4+3*x^2-5*x+6,0,0,x^4+3*x^2-5*x+6] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3*5*11,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,11],[2,11,11,11],1,[1.000000000,0.7968649727,0.8195708379],<"notfaithful",0>,[6,11]>,<1,3*11,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,11],[1,11,5,11],1,[1.000000000,1.332797188,1.249510981],<"notfaithful",0>,[6,11]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11],[2,2,11,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,11]>,<2,3^5*5^2*11,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,5,11],[10,11,11,12],1,[1.000000000,1.581451025,1.246503054],<"notfaithful",0>,[6,11]>,<2,3^5*11,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,11],[7,11,5,12],1,[1.000000000,0.6003824397,0.7668844787],<"notfaithful",0>,[6,11]>,<3,3^5*5^2*11,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[-2],[1]]],[2,3,5,11],[7,11,11,12],1,[1.000000000,1.825666029,1.175148358],<"notfaithful",0>,[6,11]>,<3,3^5*5*11,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]],[[1],[-2],[1]]],[2,3,5,11],[10,11,12,13],1,[1.000000000,0.9088256619,0.9214080582],<"3.3e5_5_11.6t11.2",1>,[6,11]>,<3,3^6*5*11^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,5,11],[10,11,12,13],1,[1.000000000,0.8905353614,0.9719716346],<"3.3e6_5_11e2.6t11.1",1>,[6,11]>,<3,3^6*5^2*11^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,5,11],[7,11,12,13],1,[0,0,0],<"notfaithful",0>,[6,11]>]
