x^2-x+2146 -3*2861 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 13 x-1 5 [[125311],[-125310]] 2 [1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2148,3,1]>,[[-1,-1],[2,1]]>,<2861,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2048476,2861,1]>,[[-1430,-1],[1431,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,2861],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*2861,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,2861],[3,3],1,[1.000000000,1.695509864,1.262301700],<"1.3_2861.2t1.1",1>,[2,1]>]
x^4-x^3+13*x^2-17*x+68 2^2*17^2*191 0 2 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 47 x-1 5 [[23246954],[-39192263],[36996961],[-21051651]] 2 [1,5,3,3,3,2,1,2,5,5,3,5,5,4,1,4,4,5,4,3,5,5,1,4,3,4,4,5,3,5,1,3,4,3,2,1,4,5,3,5,1,5,4,3,3,5,5,4,5,4,5,4,3,4,4,4,3,4,3,2,5,2,1,5,5,5,2,5,5,2,1,1,3,4,3,4,4,3,5,2,3,1,5,1,3,2,3,2,2,4,4,5,3,4,5,5,4,5,1,5,3,4,1,4,3,1,2,1,4,5,5,1,5,5,2,3,3,2,3,4,4,3,3,3,5,1,3,3,4,1,2,5,3,1,4,1,2,5,4,3,3,5,5,3,2,5,5,5,1,2,5,3,1,3,3,5,1,5,4,3,3,4,4,4,4,3,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x,2>,<x^2+38*x+170,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[2],[[[1,2,4,3]]],20,<[],[206578,-421002,1]>,[[-455404,0],[34401,0],[1,1],[-103285,262143]]>,<5,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,4,1]>,[[18304706285130,7394257505758],[-11272323737902,-7394257505758],[7727252584729,853350347140],[4313851196169,-853350347140]]>,<17,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-647922101068798412935988,-259424853607931144122903,1]>,[[259424853607931144122903,-1],[0,1],[-666034711088596323421172,51182595966857651120288],[406609857480665179298270,-51182595966857651120288]]>,<191,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[19,190,1]>,[[1000138065310235818994887006717532670813721375,0],[485044701807912854404945591224133610236438576,0],[1,0]]>,[[[1744900436757760617218616894834138666855093081,-1895943847725600646556729670577199138256196241],[0,0]],[[-1259855734949847762813671303610005056618654816,1895943847725600646556729670577199138256196241],[0,0]],[[-485044701807912854404945591224133610236438420,0],[-1,0]],[[156,0],[1,0]]]>*] [x,x^2-x-4,x^2-191,x^2-3247,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17,191],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,17,191],[1,3,6,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,2^2*191,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,17,191],[6,1,1,6],1,[1.000000000,1.208746966,0.9721270829],<"notfaithful",0>,[4,3]>,<1,2^2*17*191,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,17,191],[6,3,6,6],1,[1.000000000,1.232511600,1.063443295],<"notfaithful",0>,[4,3]>,<2,2^2*17*191,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,5,17,191],[6,3,6,7],1,[1.000000000,1.732042726,1.303377006],<"2.2e2_17_191.4t3.1",1>,[4,3]>]
x^4-x^3-21*x^2-17*x+34 2^2*17^2*191 4 0 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 6 [[-11361333],[12625370],[1319289],[-2583325]] 1 [1,5,3,3,3,2,1,1,5,5,3,5,5,4,2,4,4,5,4,3,5,5,2,4,3,4,4,5,3,5,2,3,4,3,2,2,4,5,3,5,2,5,1,3,3,5,5,4,5,4,5,4,3,4,4,4,3,4,3,2,5,2,2,5,5,5,1,5,5,2,1,2,3,4,3,4,4,3,5,2,3,1,5,1,3,1,3,2,2,4,4,5,3,4,5,5,4,5,2,5,3,4,2,4,3,1,1,1,4,5,5,1,5,5,1,3,3,1,3,4,4,3,3,3,5,1,3,3,4,1,1,5,3,1,4,1,2,5,4,3,3,5,5,3,2,5,5,5,2,1,5,3,2,3,3,5,2,5,4,3,3,4,4,4,4,3,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+34,2>,<x^2+38*x+170,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[2],[[[1,2,4,3]]],20,<[],[413130,-421002,1]>,[[-55034,524288],[158319,0],[1,1],[-103285,262143]]>,<17,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-356558729599415502163348,-1156170251925368804939289,1]>,[[1156170251925368804939289,-1],[0,1],[1892330104917195751374868,59877042873582886049439],[1015731049805007966087445,-59877042873582886049439]]>,<191,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[1805681174212639574254242611940713238368054460,-485044701807912854404945591224133610236438003,1]>,[[-2029629203917193035933611951001904350604340204,0],[1544584502109280181528666359777770740367901940,0],[485044701807912854404945591224133610236438134,-1],[131,1]]>*] [x,x^2-x-4,x^2-191,x^2-3247,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,191],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,17,191],[1,6,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,2^2*191,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,17,191],[6,1,6],1,[1.000000000,1.208746966,0.9721270829],<"notfaithful",0>,[4,3]>,<1,2^2*17*191,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,17,191],[6,6,6],1,[1.000000000,1.232511600,1.063443295],<"notfaithful",0>,[4,3]>,<2,2^2*17*191,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,17,191],[6,6,6],1,[1.000000000,1.745584378,1.314076470],<"2.2e2_17_191.4t3.2",1>,[4,3]>]
x^6+52*x^4-28*x^3+676*x^2-728*x+6463 -3^3*2089^3 0 3 12 "D12" [[2,1,3,6,5,4],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,6,5,1,3,2]>,<2,3,[2,1,3,6,5,4]>,<2,3,[6,4,5,2,3,1]>,<3,2,[3,1,2,5,6,4]>,<6,2,[5,4,6,3,2,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 11 [[94912855381,-6390353800],[139645331981,6390353800],[50753483249,0],[-102471303177,65752756387],[94588559841,0],[7882743336,-65752756387]] 2 [2,5,6,4,3,5,6,4,3,6,4,4,6,5,6,3,3,5,4,2,4,4,3,6,4,3,1,6,4,3,4,3,6,1,3,4,5,5,2,6,3,4,3,4,3,4,4,5,3,4,2,3,1,2,3,6,3,4,4,3,4,2,4,6,4,3,5,4,3,5,6,6,4,4,4,6,6,1,3,4,6,1,3,4,4,3,6,5,6,4,6,6,5,6,4,6,3,6,5,5,4,6,6,3,1,4,2,3,3,4,4,5,3,5,5,3,5,3,2,3,4,4,6,6,5,3,4,6,4,4,1,3,5,4,3,4,3,1,3,6,5,3,4,2,4,6,1,2,5,6,4,3,4,3,4,2,1,6,5,3,6,6,4,2,6,6,5,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+24,2>,<x^3-107653*x-3014284,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-105947,-100450],[-5497,100450],[111444,116941],[111444,217391],[-105947,-217391],[-5497,-116941]]>,<3,6,2,[[2,1,4,3,6,5],[3,4,5,6,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,5,6,1,2],[5,6,1,2,3,4],[4,3,6,5,2,1],[6,5,2,1,4,3]],[3,4,5,6,1,2],[1,2,5,5,6,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[1,2,0,1]>,[[1455353130,1084832577,-1351056456],[-940701885,1355433900,-1577222514],[1,0,0]]>,[[[940701885,-1355433899,1577222514],[-1,0,0]],[[0,1,0],[1,0,0]],[[-576199885,343197601,-1434742077],[-376306780,-2197749,426637098]],[[-771120100,-1233457826,-447444012],[376306780,2197749,-426637098]],[[-364502000,1012236298,-142480437],[376306781,2197749,-426637098]],[[771120100,1233457825,447444012],[-376306781,-2197749,426637098]]]>,<2089,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[2,1,4,3,6,5]]],20,<[],[1225415943103365598135889427493284499266060391309434614111957458308,819222091377027216410797896289293485285217471553496746973663082784,1]>,[[-819222091377027216410797896289293485285217471553496746973663081498,-1],[1286,1],[-370191348764948948041896633856360941555821928995822665877814815518,226108981668457051555108840861707299440943971623231522386215863],[693093561722164949689319346007886246934858559961345541414034612430,-226108981668457051555108840861707299440943971623231522386215863],[126128529654862266721478550281407238350358911592151205559628469068,226108981668457051555108840861707299440943971623231522386215864],[370191348764948948041896633856360941555821928995822665877814814232,-226108981668457051555108840861707299440943971623231522386215864]]>,<111109,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-23549272675319687935702644171239920558232028494137161754663492793960853258417412920522996494639056424,-18416977102429791610298616600497609120893947333200556760326355434755613587867501770154873164513649175,-6951256735154028780773875890950295925723028087049497928178306444798809451566042806045398239424173210,25368233837583820391072492491447905046616975420250054688504661879554423039433544576200271403937822385,231985929356730334822218724760376748325308283217019948524800658512153938833215309549142366866287,-186398282444116166445586518297324459185397259126684910477791690550154291782223392248591724182810]>*] [x,x^2-x-522,x^2-x+1,x^2-x+1567,x^3-13*x-4,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,2089,111109],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2089,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,2089,111109],[1,1,7,1],1,[1.000000000,2.994025241,1.525732660],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,2089,111109],[2,7,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,3*2089,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,2089,111109],[2,7,7,1],1,[1.000000000,0.4762130269,0.7587731913],<"notfaithful",0>,[6,3]>,<2,2089,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,2089,111109],[1,5,7,1],1,[1.000000000,1.817000240,1.501756917],<"notfaithful",0>,[6,3]>,<2,3^2*2089,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,2089,111109],[2,7,8,1],1,[1.000000000,0.5758365902,0.6652258055],<"2.3e2_2089.6t3.2",1>,[6,3]>]
x^6-2*x^5+50*x^4-188*x^3+376*x^2-1226*x+1561 2^6*1453^3 2 2 12 "D12" [[3,6,1,5,4,2],[1,2,5,6,3,4],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,5,4,2]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,3,5,1,2,4]>,<6,2,[5,4,1,3,6,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 14 [[-248956679398,0],[-168486259716,0],[-158652517268,-194002394517],[253023950091,-70188642011],[327138776985,194002394517],[-4067270692,70188642011]] 4 [3,5,2,4,1,4,5,5,4,6,6,4,5,3,6,2,3,2,3,6,3,4,3,3,5,6,6,5,4,5,6,5,3,5,4,4,4,3,6,2,3,4,2,3,6,6,3,4,3,6,5,2,3,5,1,4,6,4,6,3,1,6,5,4,3,6,3,3,3,4,5,4,6,4,5,4,6,6,1,3,1,4,4,3,2,3,5,3,4,4,1,4,6,3,1,6,6,1,3,4,3,6,3,1,3,3,1,5,4,3,4,4,5,3,4,3,5,4,6,5,2,3,6,5,5,6,4,4,2,2,3,2,6,4,3,5,4,3,4,1,3,6,4,5,4,6,6,1,3,6,4,1,5,6,3,6,4,5,3,6,3,3,6,1,5,2,6,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+18,2>,<x^3+96*x^2-15385*x-3701962,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[3],[[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[-294482,149628],[-368152,-449092],[1,0]]>,[[[156137,75194],[0,0]],[[80943,-75194],[0,0]],[[0,1],[1,0]],[[-156136,-75195],[262143,0]],[[11165,-131389],[120869,33720]],[[-92107,206583],[141275,228424]]]>,<11,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[193931433018675579576,97370010109177831085,126635938094790570626,67557309636116477024,20630413589689783454,-16852380861133871435]>,<13,2,1,[[4,2,3,1,6,5]],[[1,2,3,4,5,6],[4,2,3,1,6,5]],[4,2,3,1,6,5],[1,4],[1],[[]],20,<[],[2,12,1]>,[[-4947739820812684241708,3009099763849939090353],[7994749258063038690051,0],[9210286635328454141065,0],[-3047009437250354448342,-3009099763849939090353],[-80466506774334060309,23152656627259113032],[-358298386301443416693,-23152656627259113032]]>,<467,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-29979099482409622817442344792641883110672410756862771,28531438658524195183286215637713959873638330426579797,48540548718474903790873680277091889708530359033445153,-18561449236065280973431335484450006597857948276582381,225051843163857756816448667332110714663770614811597,-89413019830398810165228460239840381647862072228228]>,<1453,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,1449,1]>,[[-524389805549130199456658613708028163732528933874215477593805740,0],[269765231300662547416552145638357823595120471873328980534874896,0],[1,0]]>,[[[-269765231300662547416552145638357823595120471873328980534873522,0],[-1,0]],[[1374,0],[1,0]],[[285997663978780299152369692838222654813802993934143194331881696,641423966806915597865811129759434820115693437816103176387645157],[-84786097395192965011761036166632157363253060865644161356673,564722371789304711710634559769615782118587173121541733567803]],[[-860883443783684169376438787310866110224953336808166332199167252,-335243801128468541526735713099064003164027863155267054346138798],[84786097395192965011761036166632157363253060865644161356673,-564722371789304711710634559769615782118587173121541733567803]],[[-628539454793045595156356770906352977236767451560294869457311626,335243801128468541526735713099064003164027863155267054346138798],[-84786097395192965011761036166632157363253060865644161356672,564722371789304711710634559769615782118587173121541733567803]],[[-285997663978780299152369692838222654813802993934143194331883069,-641423966806915597865811129759434820115693437816103176387645157],[84786097395192965011761036166632157363253060865644161356672,-564722371789304711710634559769615782118587173121541733567803]]]>*] [x,x^2+2906,x^2-x-363,x^2+2,x^3-x^2+8*x+80,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,13,467,1453],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*1453,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,11,13,467,1453],[7,1,1,3,1,7],1,[1.000000000,1.923162613,1.158625264],<"notfaithful",0>,[6,3]>,<1,1453,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,13,467,1453],[2,2,1,1,1,7],1,[1.000000000,1.145995345,0.9002531836],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,13,467,1453],[7,2,1,2,1,2],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,3]>,<2,2^3*1453,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5,11,13,467,1453],[7,1,1,3,1,7],1,[1.000000000,2.118083331,1.298069378],<"notfaithful",0>,[6,3]>,<2,2^3*1453,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]]],[2,5,11,13,467,1453],[7,2,1,3,1,7],1,[1.000000000,0.3664621367,0.6661719375],<"2.2e3_1453.6t3.2",1>,[6,3]>]
