x^2-x-327 7*11*17 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[33],[-32]] 1 [2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-315,7,1]>,[[-3,-1],[4,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-297,11,1]>,[[-5,-1],[6,1]]>,<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-255,17,1]>,[[-8,-1],[9,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,11,17],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*11*17,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,11,17],[3,3,3],1,[1.000000000,1.290312632,0.9436190365],<"1.7_11_17.2t1.1",1>,[2,1]>]
x^3-x^2-61*x-183 -2^2*61*199 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 37 x-1 5 [[7079523],[-32170658],[25091136]] 2 [2,2,3,2,3,3,3,2,2,2,2,1,2,2,3,2,3,1,3,3,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1,3,2,2,1,3,1,2,2,3,1,2,2,1,1,3,1,3,1,2,3,3,2,2,2,2,3,2,3,2,2,2,3,1,2,3,1,1,3,1,2,3,2,2,1,1,1,3,3,1,3,3,2,1,2,2,2,2,3,1,3,3,2,2,3,1,3,2,1,3,1,2,2,3,1,2,2,2,3,2,1,2,3,3,2,2,1,1,2,3,3,2,3,3,2,2,3,3,1,3,2,3,1,3,3,1,1,1,2,2,2,3,2,2,1,3,2,2,2,2,2,2,3,2,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[3,1,2]]],20,<<[],[1,1,1]>,[[123630,0],[1144,0],[524226,0],[1,0]]>,[[[67655,0],[-228320,0],[97247,0]],[[-251533,88876],[111068,-6184],[23352,143951]],[[183879,-88876],[117252,6184],[141545,118193]]]>,<61,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[46413572344783211751119804549819998,-183377309502779737439371338907487867,1]>,[[-183377309502779737439371338907487866,0],[183377309502779737439371338907487867,-1],[0,1]]>,<199,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[2480242462093637354383338943436507067361933372,4069351640106480703520576692379038163753114573,1]>,[[4069351640106480703520576692379038163753114354,0],[-4069351640106480703520576692379038163753114463,-1],[110,1]]>*] [x,x^2-x+3035,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,61,199],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,61*199,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,61,199],[2,4,4],1,[1.000000000,0.5702803568,0.7425720570],<"notfaithful",0>,[3,2]>,<2,2^2*61*199,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,61,199],[4,5,5],1,[1.000000000,0.7606989122,0.9558856860],<"2.2e2_61_199.3t2.1",1>,[3,2]>]
x^4+2444*x^2+746642 2^11*13^2*47^2 0 2 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 7 x-1 12 [[-2204945678],[894032905],[-894032905],[2204945678]] 2 [1,4,3,1,3,3,1,4,1,3,1,4,2,4,1,3,4,4,4,1,2,1,3,1,2,3,2,4,4,2,2,4,2,4,4,2,4,4,2,4,3,4,1,1,4,1,3,1,4,3,1,2,2,3,2,2,4,2,3,2,3,3,3,1,1,4,4,1,3,4,2,2,2,4,4,2,4,3,2,2,3,3,2,2,2,4,1,1,4,1,3,2,1,3,4,1,4,2,3,3,3,4,3,1,3,1,3,1,1,2,2,4,1,4,2,2,3,2,4,4,4,2,4,4,4,3,4,1,1,3,3,2,2,4,1,2,4,4,3,1,4,3,2,4,3,2,4,1,4,2,4,2,4,1,3,1,1,2,1,3,3,1,1,4,2,2,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+2986568,3>,<x-2986568,4>]*]] [*<2,4,4,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[1,2,3,4],[1,2,4,3],[3,5],[[[3,4,2,1]],[[2,1,4,3]]],20,<[],[-301934,0,2444,0,1]>,[[0,1,0,0],[0,131071,0,0],[0,131069,0,94389],[0,3,0,36683]]>,<13,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,3,4],[1],[[[3,4,1,2]]],20,<<[],[2,12,1]>,[[1088262342753275217138,-6153610867834720610281],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[-12574892634205239687,35389320211618257762]],[[0,0],[1,0]],[[0,0],[12574892634205239687,-35389320211618257762]]]>,<47,2,2,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[1,2,3,4],[1,2],[1],[[[4,3,2,1]]],20,<[],[236563407932129301506285110809187,0,1]>,[[0,-1],[0,576251243055099102403178601716],[0,-576251243055099102403178601716],[0,1]]>*] [x,0,x^2-2,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,47],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^4*13*47,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,13,47],[5,5,5],0,[-0.3826834324-0.9238795325*i,1.154060656-0.2028937939*i,1.017268631-0.06710862571*i],<"1.2e4_13_47.4t1.1",1>,[4,1]>,<1,2^3,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,47],[5,3,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,1]>,<1,2^4*13*47,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,13,47],[5,5,5],0,[-0.3826834324+0.9238795325*i,1.154060656+0.2028937939*i,1.017268631+0.06710862571*i],<"1.2e4_13_47.4t1.1",2>,[4,1]>]
x^5-x^4-4*x^3-12*x^2-206*x+686 2^11*13^2*47^2 1 2 20 "F5" [[2,1,5,4,3],[4,3,5,2,1],[3,5,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,5,4,3]>,<4,5,[3,5,2,4,1]>,<4,5,[5,3,1,4,2]>,<5,4,[4,3,5,2,1]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 41 x^2+38*x+6 10 [[5991424665609538,-1538963603209805],[3072036981434678,0],[6131917429277500,-921173571005007],[868535197010563,921173571005007],[-2641254963179877,1538963603209805]] 2 [1,4,3,1,3,4,5,4,5,3,5,4,2,4,1,3,4,4,4,5,2,5,3,5,2,3,2,4,4,2,2,4,2,4,4,2,4,4,2,4,3,4,5,5,4,5,3,5,4,3,1,2,2,3,2,2,4,2,3,2,3,3,3,5,5,4,4,5,3,4,2,2,2,4,4,2,4,3,2,2,3,3,2,2,2,4,5,5,4,5,3,2,5,3,4,1,4,2,3,3,3,4,3,5,3,5,3,5,1,2,2,4,5,4,2,2,3,2,4,4,4,2,4,4,4,3,4,1,1,3,3,2,2,4,5,2,4,4,3,5,4,3,2,4,3,2,4,5,4,2,4,2,4,5,3,5,1,2,5,3,3,5,1,4,2,2,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-9*x^4-17832*x^3+384504*x^2+720740310*x+264037401362,3>,<x^5-9*x^4-17832*x^3+1166584*x^2+57067222*x+54178824850,4>]*],[*[5],"CYC",0,5*]] [*<2,4,4,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,2,3,4,5],[1,2,4,3],[3,5],[[[1,4,5,3,2]],[[1,3,2,5,4]]],20,<[],[424114,147840,472012,-374064,1]>,[[-374063,0,0,0],[0,1,0,0],[-106968,59455,106648,30144],[-99480,60109,38012,66301],[56224,11507,117484,34627]]>,<13,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[2,12,1]>,[[-2824629964653941085928,3452955805114642578258],[5962966636302930551882,-343645363382105701020],[1,0]]>,[[[-2955286141689669922676,0],[0,0]],[[-5962966636302930551882,343645363382105701025],[-1,0]],[[0,5],[1,0]],[[-1976002312927644727630,-9015242788371000633860],[-566069460495684030238,416015665664183127174]],[[-8110708683960554236612,8671597424988894932830],[566069460495684030238,-416015665664183127174]]]>,<47,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-187177385374970258446044345077585,-495183171792197217034069151396377,1]>,[[68717301207508646353569714885271,0],[495183171792197217034069151396422,-1],[45,1],[876440149467067404071101074080226,15244537645072887136629950874225],[1326328089495562541992008070980438,-15244537645072887136629950874225]]>,<97,2,1,[[3,2,1,5,4]],[[1,2,3,4,5],[3,2,1,5,4]],[3,2,1,5,4],[1,2],[1],[[]],20,<[],[5,96,1]>,[[2360477799180447346120148868613122574512,2520500372468827411194731302289046636435],[-2477984260942283935206420045329875928196,0],[-338047070058190850585603993526144705604,-2520500372468827411194731302289046636435],[21739070254585701938590606217027177111,20818326299543415510245210556391193887],[-14675718167958062225456677131784618886,-20818326299543415510245210556391193887]]>*] [x,x^2-2,x^4+2444*x^2+746642,x^4+2444*x^2+746642,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,47,97],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,47,97],[6,3,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[5,3]>,<1,2^4*13*47,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,13,47,97],[6,6,6,2],0,[-0.3826834324+0.9238795325*i,1.154060656+0.2028937939*i,1.017268631+0.06710862571*i],<"notfaithful",0>,[5,3]>,<1,2^4*13*47,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,13,47,97],[6,6,6,2],0,[-0.3826834324-0.9238795325*i,1.154060656-0.2028937939*i,1.017268631-0.06710862571*i],<"notfaithful",0>,[5,3]>,<4,2^11*13^2*47^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]],[[1],[-2],[1]]],[2,13,47,97],[6,7,8,2],1,[0,0,0],<"4.2e11_13e2_47e2.5t3.1",1>,[5,3]>]
x^6-3*x^5+15*x^4-x^3-45*x^2-87*x+232 -3^7*5^2*29^3 0 3 12 "D12" [[3,6,1,5,4,2],[2,1,6,5,4,3],[1,5,3,6,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,6,1,5,4,2]>,<2,3,[2,1,6,5,4,3]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,5,2,1,3,4]>,<6,2,[5,1,4,2,6,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 11 [[-323507729,0],[566541305,-216139102],[-280835808,0],[-802350490,36812117],[-113950826,216139102],[954103551,-36812117]] 3 [4,4,2,4,5,4,4,3,6,1,3,6,1,2,4,6,3,3,4,3,6,3,6,5,2,5,4,6,5,4,6,5,4,5,3,5,6,6,6,6,3,5,5,6,2,5,3,4,2,3,6,3,5,1,2,4,5,3,4,3,4,4,6,1,4,4,3,6,2,5,6,5,2,4,3,6,1,4,3,3,3,3,3,6,5,4,5,4,5,4,4,5,4,5,5,4,3,3,4,3,4,2,4,1,5,2,6,6,1,3,2,4,4,3,5,5,4,2,4,1,5,4,4,6,5,3,5,3,6,6,3,4,3,6,3,3,4,4,4,5,5,3,2,4,3,5,2,2,3,2,4,5,4,4,6,1,5,3,4,3,4,6,2,5,2,4,1,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-54,2>,<x^3-12*x^2-837*x-30924,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[1,2,6,5,4,3]],[[1,2,3,4,5,6],[1,2,6,5,4,3]],[1,2,6,5,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-498024,0],[508785,0],[-57300,-55883],[-154182,167965],[202141,-167965],[-1417,55883]]>,<3,12,6,[[5,4,6,2,1,3],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[5,4,6,2,1,3],[3,2,1,6,5,4],[2,3,1,5,6,4],[6,4,5,3,1,2]],[1,3,2,4,6,5],[1,2,3,4,5,6],[1,2],[[[3,1,2,6,4,5],[5,4,6,2,1,3]],[[3,1,2,6,4,5]]],20,<<[],[2,2,1]>,[[78,0],[153,0],[309,0],[159,0],[45,0],[9,0],[1,0]]>,[[[-475023868,0],[14924120,0],[143781170,0],[410595344,0],[175449429,0],[89787398,0]],[[-270932449,185163264],[13651310,-63244323],[44521467,416350492],[-574743268,-238222528],[-154570395,167481228],[132477820,33651015]],[[521002490,-185163264],[140139956,63244323],[374081950,-416350492],[-98298212,238222528],[-489532851,-167481228],[65175790,353769474]],[[2,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[-465218401,-577695315],[-224905385,440583042],[161332844,-138605596],[-310460947,-441684015],[-97856631,248947194],[141261770,284982274]],[[-472089238,577695315],[56189998,-440583042],[438544036,138605596],[572907083,441684015],[566510448,-248947194],[346138200,102438215]]]>,<5,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,4,1]>,[[-40899727120180,-29005410068080],[-38423797948950,-16684759089180],[1,0]]>,[[[38439180654870,-2095127697433],[0,0]],[[46819691444602,2095127697433],[0,0]],[[38423797948950,16684759089183],[-1,0]],[[0,3],[1,0]],[[-1423955186707,-19028256073023],[3855170622684,-6593113337112]],[[-26891283221087,2343496983837],[-3855170622684,6593113337112]]]>,<29,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-34905414906446878335379298324,-35184450208240627595859249857,1]>,[[35184450208240627595859249857,-1],[0,1],[76636944808132742589067341000,-1923454865145733122078597503],[-32255718311553562865555039569,1923454865145733122078597503],[-33537334990256036812410454607,791171239808664810900522307],[-46028341714563770506961096678,-791171239808664810900522307]]>,<31,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[3,29,1]>,[[161344262807059650835150675992,-77706253108959176705851847558],[-272336512309453352839716151230,77706253108959176705851847558],[284541032785502290827778111693,-211555878841588608868736093792],[-298243768999250872340301184349,211555878841588608868736093792],[4433779909556070890955452626,4225857190436007462299289984],[-9762767513236164542152569555,-4225857190436007462299289984]]>,<103,2,1,[[3,2,1,4,6,5]],[[1,2,3,4,5,6],[3,2,1,4,6,5]],[3,2,1,4,6,5],[1,4],[1],[[]],20,<[],[5,102,1]>,[[4287569149804499690410351204493331996069,-1502532917058377159881262538865363643854],[891844848372892500420715744647009623164,0],[-5004084430488273059859067513594905696432,1502532917058377159881262538865363643854],[-5335513523565408937107569712327447286074,0],[55205311236382881811110006907499985131,39886844535268627996852069565666788985],[19811090716314638794160666003632681702,-39886844535268627996852069565666788985]]>*] [x,x^2-x+109,x^2-x+22,x^2-x-1,x^3+3*x-24,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,29,31,103],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*5*29,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,29,31,103],[3,7,7,7,3,3],1,[1.000000000,0.6025113543,0.7829419124],<"notfaithful",0>,[6,3]>,<1,3*29,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,29,31,103],[1,7,2,7,2,1],1,[1.000000000,2.020884518,1.322758729],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,29,31,103],[2,2,7,1,1,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<2,3^3*5*29,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,29,31,103],[3,7,8,8,3,3],1,[1.000000000,1.488126012,1.102009041],<"notfaithful",0>,[6,3]>,<2,3^3*5*29,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,5,29,31,103],[3,7,8,9,3,3],1,[1.000000000,1.126813269,1.021778386],<"2.3e3_5_29.6t3.1",1>,[6,3]>]
x^6-3*x^5+24*x^4-23*x^3+252*x^2-522*x+1807 -3^7*5^2*29^3 0 3 12 "D12" [[1,5,6,4,2,3],[2,1,4,3,5,6],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,3,2,1,6,5]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,4,3,5,6]>,<3,2,[5,1,4,6,2,3]>,<6,2,[3,6,5,2,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 12 [[2932146065,0],[4770715797,459783102],[6406060536,1034693383],[-2477552617,0],[2012017185,-459783102],[197900238,-1034693383]] 3 [5,1,3,4,4,4,5,6,6,4,6,3,4,3,1,6,3,6,4,3,3,6,6,4,3,4,4,2,5,1,3,4,5,1,3,1,3,3,6,6,3,5,4,3,6,1,6,4,6,6,2,3,5,4,6,1,4,6,4,3,4,5,3,4,4,5,2,3,2,5,2,4,3,4,6,6,4,4,3,6,3,6,3,3,5,5,4,4,4,4,5,4,4,4,5,5,3,3,4,2,4,2,1,4,5,3,6,6,4,6,3,4,5,2,5,4,4,6,5,4,1,4,1,6,5,3,1,3,3,3,6,1,6,3,3,6,5,4,5,4,1,3,3,5,2,4,3,6,6,6,4,4,4,5,3,4,1,3,4,3,5,2,3,4,2,5,5,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-54,2>,<x^3+102*x^2-180*x-329976,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,3,1,[[2,3,1,6,4,5]],[[1,2,3,4,5,6],[2,3,1,6,4,5],[3,1,2,5,6,4]],[2,3,1,6,4,5],[1,5,5],[1],[[]],20,<[],[1,1,0,1]>,[[-499088,-407031,21572],[-52626,138472,166977],[59882,268559,-188549],[3753,-360,5472],[921,1448,1224],[-4359,-1088,-6696]]>,<3,6,6,[[2,3,1,6,4,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,3,5],[1,2],[[[2,3,1,6,4,5],[4,5,6,1,2,3]],[[2,3,1,6,4,5]]],20,<[],[1536,0,312,63,24,3,1]>,[[-386315150,-564757936,336575004,-112951587,309425173,50845485],[-484338542,196024004,171374561,-67772116,123700230,305193359],[-422590160,-481822603,-294066926,-454292191,455565248,204919496],[1,1,0,0,0,0],[535291552,457201741,541065653,198417265,156463274,144627894],[-404309165,393354793,407313175,436598629,117107542,69254744]]>,<5,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,4,1]>,[[25170672062035,24222503894670],[-39277284351740,38440841872575],[1,0]]>,[[[7818153686290,38146702981433],[0,0]],[[45966205041808,-38146702981433],[0,0]],[[39277284351742,-38440841872574],[-1,0]],[[2,1],[1,0]],[[-17881393432617,15533907584289],[-8418050153932,4731671639343]],[[20187181993403,22906934288284],[8418050153932,-4731671639343]]]>,<29,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,24,1]>,[[25001648418823523256345970163,0],[-72543030953163397900556635859,0],[1,0]]>,[[[-1615690350322945957575492293,37180994891147341339771028766],[-1397043329707517539368249593,2412642549170318078630764251]],[[-79279134482236532795603567931,18098588046224428075916122845],[1397043329707517539368249593,-2412642549170318078630764251]],[[-8986686982310372123146980672,-37180994891147341339771028766],[1732147956104763469281905073,-2412642549170318078630764251]],[[17338480861706452975769404992,-18098588046224428075916122845],[-1732147956104763469281905073,2412642549170318078630764251]],[[72543030953163397900556635883,0],[-1,0]],[[24,0],[1,0]]]>,<701,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[2,697,1]>,[[60155029105491452202418821202389854156854820160945643315,-336506956032947855728379251838564043459614308320135826303],[333311527715559538782437040746811862000260099492359697371,-348735961832620456673134992771581158879418931580467404143],[-209797362686131850084160038215514132299366314009734027780,336506956032947855728379251838564043459614308320135826303],[376650977360204873138619493079003677070679768216658640746,348735961832620456673134992771581158879418931580467404143],[-484299763545881077328431624094499912116586344793972215,-160349290036605837409917494059386944426964697300528382],[12266078291390296964794793291182325327700268847996444,160349290036605837409917494059386944426964697300528382]]>*] [x,x^2-x+4,x^2-x+22,x^2-x-36,x^3+3*x-1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,29,701],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*5,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,29,701],[1,7,7,3,3],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[6,3]>,<1,3*29,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,29,701],[1,7,2,7,2],1,[1.000000000,2.020884518,1.322758729],<"notfaithful",0>,[6,3]>,<1,5*29,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,29,701],[1,1,7,7,1],1,[1.000000000,2.112534460,1.447063894],<"notfaithful",0>,[6,3]>,<2,3^3*5,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,29,701],[5,7,8,3,3],1,[1.000000000,0.6124919412,0.7869917051],<"notfaithful",0>,[6,3]>,<2,3^3*5*29^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,5,29,701],[5,7,8,7,3],1,[1.000000000,0.5875014864,0.7360624205],<"2.3e3_5_29e2.6t3.1",1>,[6,3]>]
