x^2-x-548 3*17*43 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[6407],[-6406]] 1 [1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-546,3,1]>,[[-1,-1],[2,1]]>,<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-476,17,1]>,[[-8,-1],[9,1]]>,<43,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-86,43,1]>,[[-21,-1],[22,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,17,43],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*17*43,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,17,43],[3,3,3],1,[1.000000000,2.118218167,1.323929722],<"1.3_17_43.2t1.1",1>,[2,1]>]
x^4-x^3+198*x^2+x+9589 17^3*47^2 0 2 4 "C4" [[4,3,1,2],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<4,1,[4,3,1,2]>,<4,1,[3,4,2,1]>] [[1,1,1,1],[2,2],[4]] 19 x-1 5 [[-1137809],[-1200641],[471533],[-609181]] 2 [2,3,4,4,3,2,1,1,3,4,4,3,3,1,1,2,2,4,2,3,4,4,2,1,3,1,1,4,3,3,1,3,2,4,1,1,1,3,4,3,1,3,1,3,4,4,3,1,3,1,4,1,3,1,1,2,3,1,3,1,4,2,1,4,3,3,2,3,4,1,1,1,3,2,3,2,1,4,4,2,3,2,4,1,3,2,3,2,1,2,1,3,4,2,3,3,2,4,1,3,4,2,1,1,4,2,1,1,2,4,4,1,3,4,1,4,3,1,4,1,2,3,4,3,3,2,3,3,2,2,2,4,4,1,1,1,2,4,1,3,3,4,4,4,2,3,3,3,1,1,3,4,1,4,4,4,2,4,1,4,3,2,2,1,2,4,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x-798,3>,<x+800,4>]*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-262282,-103561],[-158721,103561],[-100351,-97418],[-2933,97418]]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[69428,13430,1173,51,1]>,[[-1088329749060437830266577,117035460147124288732702,98029701661693848682096,88026670879888353918617],[-1054319444402299148070660,-43513183900853902221123,-39511971588131704315742,25507728493604011646872],[-1921582213184835544064376,-73522276246270386511580,-58517730073562144366354,-113534399373492365565489],[13,1,0,0]]>,<47,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-244920684291102339755478344928692,1260874013835616734847634833206737,1]>,[[-1260874013835616734847634833206723,-1],[14,1],[104325045955498651842617618183587,17081202264865970958272543498058],[1156548967880118083005017215023123,-17081202264865970958272543498058]]>,<239,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-141689533949081854044249761444926677546818197029,-154085624122584262839433000614788653761148857903,738745481938737656322062599324201569765859266,-488083356416978271887035614086206868201537502]>*] [x,0,x^2-x-4,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,47,239],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,17*47,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,17,47,239],[2,5,5,1],0,[0.6154122094+0.7882054380*i,0.6240010123+0.07681803501*i,0.7905155646+0.04702302861*i],<"1.17_47.4t1.1",1>,[4,1]>,<1,17,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,17,47,239],[1,5,1,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,1]>,<1,17*47,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,17,47,239],[2,5,5,1],0,[0.6154122094-0.7882054380*i,0.6240010123-0.07681803501*i,0.7905155646-0.04702302861*i],<"1.17_47.4t1.1",2>,[4,1]>]
x^4-17*x^2+272 17^3*47^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 59 x-1 5 [[-129801824],[-47637531],[47637531],[129801824]] 3 [1,5,4,5,4,3,1,3,4,4,4,5,4,3,1,2,1,5,3,5,4,5,2,1,5,2,2,4,4,4,3,5,3,4,2,3,2,4,4,5,3,4,2,4,5,4,4,3,4,3,4,1,5,2,3,1,5,2,5,3,5,3,2,4,4,4,1,5,5,3,2,3,4,3,5,2,3,5,5,3,4,3,5,3,5,3,4,2,3,3,3,5,5,2,4,4,3,5,1,5,4,3,3,3,5,3,3,3,3,5,4,1,5,5,3,4,5,2,5,1,1,4,4,5,4,3,5,5,3,1,2,4,4,3,2,1,1,4,3,4,5,4,5,5,3,4,5,4,3,1,4,4,2,4,5,5,3,5,3,5,5,3,2,3,1,4,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-102,2>,<x^2-39168,3>]*],[*[4],"CYC",0,5*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-62044,62044,186241,-186241]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[272,0,-17,0,1]>,[[0,-1,0,0],[0,-117930255809967289128342,0,-103490991328058349214084],[0,117930255809967289128342,0,103490991328058349214084],[0,1,0,0]]>,<47,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-428192432295956021964312069833700,-840758030898537566306864626438859,1]>,[[840758030898537566306864626438887,-1],[28,1],[-28,-1],[-840758030898537566306864626438887,1]]>*] [x,x^2-x+200,x^2-x-4,x^2-x+12,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,47],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,17*47,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,17,47],[1,6,6],1,[1.000000000,1.778264938,1.229441719],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,17,47],[1,6,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,47,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,17,47],[1,1,6],1,[1.000000000,2.291241928,1.447558489],<"notfaithful",0>,[4,3]>,<2,17^2*47,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[2,17,47],[1,6,7],1,[1.000000000,3.523382223,1.757762220],<"2.17e2_47.4t3.2",1>,[4,3]>]
