x^2-543 2^2*3*181 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[7940],[-7940]] 1 [1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-542,2,1]>,[[1,1],[-1,-1]]>,<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-543,0,1]>,[[0,-1],[0,1]]>,<181,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-543,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,3,181],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*3*181,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,3,181],[3,3,3],1,[1.000000000,1.210794949,0.9999724297],<"1.2e2_3_181.2t1.1",1>,[2,1]>]
x^4-2*x^3-55*x^2+56*x-285 -3*5*1069^2 2 1 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 7 [[-439982392],[439982393],[95929241],[-95929240]] 4 [3,1,1,5,5,4,2,1,3,4,3,4,5,5,3,2,4,3,4,4,5,2,3,4,4,5,5,3,2,2,5,4,3,2,4,3,4,4,3,1,5,3,5,5,3,3,1,4,1,1,3,4,3,4,3,2,5,1,4,5,5,3,4,5,5,3,2,5,3,2,3,5,5,5,1,1,5,4,5,3,5,3,4,4,2,1,5,4,5,4,3,5,5,5,3,2,5,5,4,3,5,3,3,4,1,5,1,3,4,2,5,5,2,3,2,5,5,3,3,4,3,5,3,2,1,5,3,4,5,5,2,3,3,5,4,2,3,4,2,4,2,4,4,3,2,4,5,2,2,1,4,5,4,2,5,5,3,5,5,5,2,1,5,5,3,2,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+56,2>,<x^2-114*x+7584,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[1,1,1]>,[[258972,119033],[-139938,119033],[-258971,-119033],[139939,-119033]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[773355570,3,1]>,[[1238806425,1162261467],[-76544957,0],[-1,-1],[2,1]]>,<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[25344410034690,5,1]>,[[17962760684860,-38146972656250],[1110725643266,0],[-2,-1],[3,1]]>,<17,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[3,16,1]>,[[1628532342222239501172336,457581005693253220296642],[-1628532342222239501172335,-457581005693253220296642],[-26489841289769701030964,-107905420773474917249500],[26489841289769701030965,107905420773474917249500]]>,<1069,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-911483082260279304125300222983364023556248368975308381566862,-368579993936553581797326994327226316604369315157062091595770,1]>,[[368579993936553581797326994327226316604369315157062091596582,-1],[812,1],[-811,-1],[-368579993936553581797326994327226316604369315157062091596581,1]]>*] [x,x^2-x-267,x^2-x+4,x^2-x+4009,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,17,1069],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,1069,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,17,1069],[3,1,1,1,6],1,[1.000000000,1.130837073,0.9205572181],<"notfaithful",0>,[4,3]>,<1,3*5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,17,1069],[1,6,6,1,1],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[4,3]>,<1,3*5*1069,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,17,1069],[3,6,6,1,6],1,[1.000000000,0.7938992084,0.8199426797],<"notfaithful",0>,[4,3]>,<2,3*5*1069,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,5,17,1069],[3,6,6,2,6],1,[1.000000000,2.230593711,1.246119772],<"2.3_5_1069.4t3.3",1>,[4,3]>]
x^4-23*x^2-135 -3*5*1069^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 7 [[92161918],[-32230650],[32230650],[-92161918]] 4 [3,4,4,5,5,4,1,1,3,4,3,4,5,5,3,1,4,3,4,4,5,2,3,4,4,5,5,3,2,1,5,4,3,2,4,3,4,4,3,2,5,3,5,5,3,3,1,4,2,1,3,4,3,4,3,1,5,1,4,5,5,3,4,5,5,3,2,5,3,2,3,5,5,5,1,2,5,4,5,3,5,3,4,4,2,2,5,4,5,4,3,5,5,5,3,1,5,5,4,3,5,3,3,4,1,5,2,3,4,2,5,5,1,3,2,5,5,3,3,4,3,5,3,1,1,5,3,4,5,5,2,3,3,5,4,2,3,4,1,4,2,4,4,3,2,4,5,1,2,2,4,5,4,1,5,5,3,5,5,5,1,2,5,5,3,1,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-138,2>,<x^2+19440,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-54292,158041],[54292,-158041],[212333,158041],[-212333,-158041]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[236674443,0],[0,0],[1,0]]>,[[[-1129817455,-1129817455],[0,0]],[[1129817455,1129817455],[0,0]],[[0,0],[129140166,0]],[[0,0],[258280323,0]]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[35011510802945,0],[0,0],[1,0]]>,[[[17389260136169,-38989085752228],[0,0]],[[-17389260136169,38989085752228],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<1069,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[1740731538715283322600159517810352381947319574292477455726575,686461033351204840928267267218741120957397332326356562596560,1]>,[[-686461033351204840928267267218741120957397332326356562595597,-1],[963,1],[-963,-1],[686461033351204840928267267218741120957397332326356562595597,1]]>*] [x,x^2-x-267,x^2-x+4,x^2-x+4009,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,1069],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,1069,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,1069],[3,1,1,6],1,[1.000000000,1.130837073,0.9205572181],<"notfaithful",0>,[4,3]>,<1,3*5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,1069],[1,6,6,1],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[4,3]>,<1,3*5*1069,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,1069],[3,6,6,6],1,[1.000000000,0.7938992084,0.8199426797],<"notfaithful",0>,[4,3]>,<2,3*5*1069,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,5,1069],[3,6,6,7],1,[1.000000000,1.011641784,0.9344924553],<"2.3_5_1069.4t3.4",1>,[4,3]>]
x^4-x^3-858*x^2-838*x+158225 31^2*109^3 4 0 4 "C4" [[2,1,4,3],[3,4,2,1]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<4,1,[3,4,2,1]>,<4,1,[4,3,1,2]>] [[1,1,1,1],[2,2],[4]] 7 x-1 8 [[2606606],[1060440],[-854465],[-2812580]] 1 [4,2,1,1,4,4,3,3,3,1,1,3,4,1,4,3,3,1,3,2,2,4,1,2,1,4,3,3,1,2,3,1,1,3,3,3,1,4,4,2,3,4,2,2,1,3,2,2,1,4,1,2,3,4,3,2,3,3,4,1,3,1,1,2,4,3,1,3,1,1,2,4,4,2,4,4,4,4,1,1,3,2,2,1,1,1,4,2,2,2,2,2,3,4,2,3,2,4,1,1,4,1,4,4,2,4,3,1,4,4,3,4,3,1,4,3,3,1,2,1,1,4,3,2,4,4,4,4,1,3,3,2,1,4,4,4,3,4,1,1,1,4,1,1,2,4,4,2,3,1,1,2,4,1,1,4,4,4,3,3,2,2,4,3,1,3,3,1] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x-7596,3>,<x+9299,4>]*]] [*<5,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[2906028107075,79057115997,353184582727,-286511993298]>,<31,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[298669244635440569968043716926,-11660040130738803502128090118,1]>,[[11660040130738803502128090127,-1],[9,1],[285040267710667237717436366825,6666140470141839939368473521],[-296700307841406041219564456960,-6666140470141839939368473521]]>,<109,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[38981125,2043750,39240,327,1]>,[[-11208821535556583874879731048583306204352,-20566645019369878669504093667125332607,197439792185950835227239299204403191802,139853186131715174952627836936452260861],[15778,-205666450193698786695040936671253324131,143966515135589150686528655669877327366,-185099805174328908025536843004127992316],[11208821535556583874879731048583306188493,226233095213068665364545030338378656737,172759818162706980823834386803852792821,45246619042613733072909006067675731455],[82,1,0,0]]>*] [x,0,x^2-x-27,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,31,109],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,31*109,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[5,31,109],[1,5,5],0,[0.5969305296-0.8022929283*i,0.9245462894-0.4445393897*i,0.9010120708-0.2304936410*i],<"1.31_109.4t1.1",1>,[4,1]>,<1,109,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,31,109],[1,1,5],1,[1.000000000,1.065971594,0.9366638387],<"notfaithful",0>,[4,1]>,<1,31*109,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[5,31,109],[1,5,5],0,[0.5969305296+0.8022929283*i,0.9245462894+0.4445393897*i,0.9010120708+0.2304936410*i],<"1.31_109.4t1.1",2>,[4,1]>]
x^5-2*x^4-55*x^3+134*x^2+589*x-1581 31^2*109^3 5 0 20 "F5" [[3,2,1,5,4],[2,3,5,1,4],[5,2,4,1,3]] [<1,1,[1,2,3,4,5]>,<2,5,[3,2,1,5,4]>,<4,5,[5,2,4,1,3]>,<4,5,[4,2,5,3,1]>,<5,4,[2,3,5,1,4]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 71 x^2+69*x+7 10 [[840128078801980195,0],[996833628484585126,1129283258002522708],[1378157907867242109,1027540327445888995],[1202134050547667098,-1129283258002522708],[-1162010114691593325,-1027540327445888995]] 1 [3,2,5,5,3,3,4,4,4,5,1,4,3,5,3,4,4,5,4,2,2,3,5,2,5,3,4,4,1,2,4,5,5,4,4,4,5,3,3,2,4,3,2,2,5,4,2,2,5,3,5,2,4,3,4,2,4,4,3,1,4,1,1,2,3,4,1,4,5,5,2,3,3,2,3,3,3,3,5,5,4,2,2,5,5,5,3,2,2,2,2,2,4,3,2,4,2,3,5,5,3,1,3,3,2,3,4,5,3,3,4,3,4,5,3,4,4,5,2,5,1,3,4,2,3,3,3,3,5,4,4,2,1,3,3,3,4,3,1,1,5,3,5,5,2,3,3,2,4,5,5,2,3,5,1,3,3,3,4,4,2,2,3,4,1,4,4,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-228*x^4-87975*x^3+14725668*x^2+1660939789*x-8643672036,3>,<x^5-228*x^4-87975*x^3+16834164*x^2+1027255645*x-232405053,4>]*],[*[5],"CYC",0,5*]] [*<3,2,1,[[1,4,5,2,3]],[[1,2,3,4,5],[1,4,5,2,3]],[1,4,5,2,3],[1,2],[1],[[]],20,<[],[2,2,1]>,[[-18440130,0],[-479912784,-60877151],[54740988,-373514711],[-358158482,60877151],[-360491057,373514711]]>,<31,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-263408471958710030507440647250,-51775102650683194685048273587,1]>,[[-67995707886827149874264795725,0],[51775102650683194685048273587,-1],[0,1],[-81195099699861877415789009038,-813881480241353593194351907],[97415704936005832605005531178,813881480241353593194351907]]>,<109,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,3,5,2,4]]],20,<[],[-18414093501510124489689449257620989837884,18037329176090108766105122091788126381873,467815163481651661607608983813402886632,11117907068798493712128225083228221890797,1]>,[[11117907068798493712128225083228221890547,0,0,0],[-9686566961308730209751646768009322597559,19331091826856332939123817242907727540,165195316191659639761709694068868366769,66254006871110882296390611596641391797],[-614041563316126849120072192929269616584,-235520481064586346528529292595918404466,235698038343482161457445587090211194867,33568646699166868231733055278089131573],[-817298544173636653256506122289629676465,216189389237730013589405475353010676925,113272770949105165518447060519053750353,-99822653570277750528123666874730523370],[63,1,0,0]]>*] [x,x^2-x-27,x^4-x^3-858*x^2-838*x+158225,x^4-x^3-858*x^2-838*x+158225,0] [1,2,2,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,19,31,109],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,109,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,19,31,109],[1,3,1,6],1,[1.000000000,1.065971594,0.9366638387],<"notfaithful",0>,[5,3]>,<1,31*109,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[3,19,31,109],[2,4,6,6],0,[0.5969305296-0.8022929283*i,0.9245462894-0.4445393897*i,0.9010120708-0.2304936410*i],<"notfaithful",0>,[5,3]>,<1,31*109,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[3,19,31,109],[2,4,6,6],0,[0.5969305296+0.8022929283*i,0.9245462894+0.4445393897*i,0.9010120708+0.2304936410*i],<"notfaithful",0>,[5,3]>,<4,31^2*109^3,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[-1]]],[3,19,31,109],[2,3,6,7],1,[0,0,0],<"4.31e2_109e3.5t3.1",1>,[5,3]>]
