x^2-526 2^3*263 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[70],[-70]] 1 [1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-526,0,1]>,[[0,1],[0,262143]]>,<263,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-526,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,263],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*263,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,263],[3,3],1,[1.000000000,2.030599211,1.196920913],<"1.2e3_263.2t1.2",1>,[2,1]>]
x^6+6*x^4-3*x^2+8 -2^7*3^6*5^4 0 3 48 "C2*S4" [[2,1,3,5,4,6],[1,5,3,4,2,6],[3,1,2,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[1,5,6,4,2,3]>,<2,6,[2,1,3,5,4,6]>,<2,6,[2,1,6,5,4,3]>,<3,8,[3,1,2,6,4,5]>,<4,6,[1,3,5,4,6,2]>,<4,6,[4,3,5,1,6,2]>,<6,8,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 17 x^2+16*x+3 14 [[57385643821822959,-52577984788501011],[-14909717925626032,0],[56744267640834490,52577984788501011],[-57385643821822959,52577984788501011],[14909717925626032,0],[-56744267640834490,-52577984788501011]] 6 [9,1,6,10,9,3,5,7,8,6,10,10,9,7,8,8,9,10,4,8,7,10,5,9,7,8,10,9,10,5,3,5,9,7,6,10,10,1,6,8,5,2,8,7,8,3,4,10,5,10,5,8,4,5,9,6,8,10,10,9,7,8,7,8,4,6,7,4,9,10,5,6,3,10,4,6,8,10,5,4,9,10,6,7,10,9,5,4,8,10,9,8,3,9,7,6,6,5,7,10,7,6,5,9,7,7,5,9,6,7,10,10,5,7,3,9,4,6,6,5,10,7,8,5,4,8,10,6,10,3,4,6,10,10,9,4,6,7,6,9,7,8,3,9,10,8,2,5,7,6,10,5,7,8,7,6,10,9,7,8,5,9,10,5,9,8,10,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+36*x^2-1728*x-76032,4>,<x^6-72*x^5+1512*x^4-68256*x^3+3837456*x^2-114213888*x+1456227072,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+36,2>,<x^6+72*x^5+1512*x^4+68256*x^3+3837456*x^2+114213888*x+1456227072,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,8,4,[[2,1,3,4,5,6],[2,1,6,5,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,3,4,5,6],[2,1,4,3,6,5],[2,1,6,5,3,4],[2,1,5,6,4,3],[1,2,6,5,3,4],[1,2,5,6,4,3]],[2,1,6,5,3,4],[1,4,3,2,9,9,8,8],[2,4],[[[2,1,3,4,5,6],[1,2,4,3,6,5]],[[2,1,3,4,5,6]]],20,<<[],[1,1,1]>,[[224726,280028],[203348,466680],[-422610,233340],[-524284,0],[1,0]]>,[[[-20788,112844],[9872,64276],[111526,58220],[80866,106788]],[[20788,-112844],[-9872,-64276],[19546,72852],[50206,24284]],[[6669,-10600],[31898,33212],[-49587,16606],[0,0]],[[-6669,10600],[-31898,-33212],[49587,-16606],[0,0]],[[51817,-49226],[50954,0],[25477,0],[0,0]],[[-51817,49226],[-50954,0],[-25477,0],[0,0]]]>,<3,6,6,[[2,3,1,6,4,5],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,5,7],[1,2],[[[2,3,1,6,4,5],[1,3,2,4,6,5]],[[2,3,1,6,4,5]]],20,<[],[-565423350,-1696270050,-409157331,-1477982313,-950870493,1248801189,1]>,[[483378608,-409877283,198524473,362513619,-218518348,247932380],[-260063140,367986201,380607826,146744021,-221073769,253148961],[85421372,41891082,-579132299,-509257640,439592117,-501081341],[-483378608,409877283,-198524473,-362513619,218518348,-247932380],[-85421372,-41891082,579132299,509257640,-439592117,501081341],[260063140,-367986201,-380607826,-146744021,221073769,-253148961]]>,<5,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,6,7],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,4,1]>,[[-32782579720465,31292425960080],[-45495071036680,0],[-38377587180765,28494922229930],[1,0]]>,[[[-12431366885356,-14247461114963],[-9097786088387,219478537838],[6880416708167,0]],[[4,2],[1,0],[0,0]],[[-44558477574496,-14247461114963],[9097786088386,-219478537838],[-6880416708167,0]],[[-4,-2],[-1,0],[0,0]],[[44558477574496,14247461114963],[-9097786088386,219478537838],[6880416708167,0]],[[12431366885356,14247461114963],[9097786088387,-219478537838],[-6880416708167,0]]]>*] [x,x^2-6,x^2-x+1,x^2+2,x^6+18*x^4+48*x^2-384,x^3-5,x^4-2*x^3+3*x^2+6*x-15,0,0,x^4-2*x^3+3*x^2+6*x-15] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^3*3,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5],[11,11,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[5,11,5],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[11,1,2],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,11]>,<2,2^6*3^3*5^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]]],[2,3,5],[11,11,11],1,[1.000000000,1.051762182,1.007752689],<"notfaithful",0>,[6,11]>,<2,3^3*5^2,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]]],[2,3,5],[5,11,11],1,[1.000000000,1.163730417,1.051795683],<"notfaithful",0>,[6,11]>,<3,2^6*3^3*5^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,5],[11,12,12],1,[1.000000000,1.003385488,0.9249255508],<"notfaithful",0>,[6,11]>,<3,2^7*3^3*5^2,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,5],[11,12,13],1,[1.000000000,1.331059144,1.083841851],<"3.2e7_3e3_5e2.6t11.2",1>,[6,11]>,<3,2^7*3^4*5^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[-1]]],[2,3,5],[11,11,12],1,[1.000000000,1.316002585,1.051667977],<"3.2e7_3e4_5e2.6t11.2",1>,[6,11]>,<3,2^6*3^4*5^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1]],[[1],[1]]],[2,3,5],[11,12,13],1,[1.000000000,1.738779155,1.283793805],<"notfaithful",0>,[6,11]>]
x^5+10*x^3-60*x^2-15*x+12 -2^11*3^3*5^8 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 29 x^2+24*x+2 5 [[10161540,-5799240],[1320735,5530080],[-8913241,0],[-8334291,-5530080],[5765257,5799240]] 2 [1,2,3,6,4,5,5,5,5,3,4,5,2,5,7,6,3,7,5,5,4,6,3,5,6,4,3,6,7,7,6,3,5,5,4,3,7,7,7,4,6,2,5,4,6,3,5,6,4,5,5,5,6,4,2,5,3,6,7,5,2,4,5,5,3,6,7,6,6,5,2,7,6,7,7,7,3,2,7,3,3,7,7,6,6,4,5,6,3,6,4,2,4,6,5,7,4,5,2,7,7,3,3,5,5,6,6,5,5,6,3,2,5,2,4,7,7,5,6,4,5,6,6,4,7,3,2,2,3,7,2,5,4,7,5,3,3,2,6,5,7,6,4,4,5,5,2,5,2,5,2,2,5,2,2,7,6,5,4,3,4,5,4,6,2,5,6,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,4,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,2,3,4,5],[1,3,5,5],[3,5],[[[1,5,4,2,3]],[[1,3,2,5,4]]],20,<[],[3910,3320,14720,202008,1]>,[[194676,0,0,0],[-3659,13644,-16351,19345],[-31895,-21268,-13795,19507],[25585,5150,-13231,11161],[11901,2474,-22159,15523]]>,<3,12,6,[[1,2,4,5,3],[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[1,2,4,5,3],[2,1,4,5,3]],[2,1,3,4,5],[1,2,2,3,4,7],[1,2],[[[1,2,4,5,3],[1,2,3,5,4]],[[1,2,4,5,3]]],20,<<[],[2,2,1]>,[[701675328,0],[-1381758417,0],[1376123070,0],[-756130500,0],[215920218,0],[944823132,0],[1,0]]>,[[[-952951801,725488565],[0,0],[0,0],[0,0],[0,0],[0,0]],[[1082855470,-725488565],[0,0],[0,0],[0,0],[0,0],[0,0]],[[-289339641,0],[380636445,0],[-541129796,0],[284694324,0],[574877719,0],[102306564,0]],[[-494754750,0],[184260063,0],[-115951325,0],[-432540382,0],[-13903109,0],[-209699344,0]],[[-508070745,0],[-564896508,0],[-505180346,0],[147846058,0],[-560974610,0],[107392780,0]]]>,<5,10,5,[[4,1,2,5,3],[1,4,5,2,3]],[[1,2,3,4,5],[1,4,5,2,3],[4,1,2,5,3],[5,4,1,3,2]],[1,4,5,2,3],[1,3,6,6],[2],[[[4,1,2,5,3]]],20,<<[],[2,4,1]>,[[-60,0],[300,0],[300,0],[100,0],[15,0],[1,0]]>,[[[3,0],[1,0],[0,0],[0,0],[0,0]],[[-4220817629322,-435430036885],[8011187045431,7963800959455],[-1262211836353,1101143811471],[-69440898304,1613964987502],[1556394407896,1511844254463]],[[6144170796803,-3371264961405],[-5630422135874,-2005046922645],[588609414099,-1437945022598],[-402328349404,-1849849611356],[237504129166,-614894985932]],[[-2479097481782,435430036885],[-4770530464264,-7963800959455],[-1852089816612,-1101143811471],[1104093682938,-1613964987502],[-676285344331,-1511844254463]],[[555744314298,3371264961405],[2389765554706,2005046922645],[-1289005026759,1437945022598],[-632324435230,1849849611356],[-1117613192731,614894985932]]]>*] [x,x^2+6,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[5,5]>,<4,2^11*3^5*5^8,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"4.2e11_3e5_5e8.10t12.7",1>,[5,5]>,<4,2^11*3^3*5^8,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[0],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e11_3e3_5e8.5t5.5",1>,[5,5]>,<5,2^14*3^6*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]]],[2,3,5],[8,8,8],1,[0,0,0],<"5.2e14_3e6_5e8.10t13.14",1>,[5,5]>,<5,2^11*3^7*5^8,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-2],[1]],[[1]],[[1],[-1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e11_3e7_5e8.6t14.6",1>,[5,5]>,<6,2^19*3^7*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1],[1]],[[1],[2],[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"6.2e19_3e7_5e8.20t35.16",1>,[5,5]>]
x^5-10*x^3-580*x^2-615*x+9484 -2^11*3^3*5^8 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 7 x^2+6*x+3 5 [[-2796,-6319],[-1792,-1513],[7286,1513],[-4202,0],[1504,6319]] 2 [1,2,3,3,6,2,7,5,2,6,6,5,7,5,7,4,4,7,2,5,6,6,6,7,4,3,4,6,5,5,6,6,5,7,6,4,7,7,7,6,6,5,7,6,6,4,5,4,6,5,5,7,4,3,2,5,3,4,5,5,5,4,5,7,3,3,5,3,4,5,5,5,4,2,7,5,4,5,7,4,3,5,7,3,3,3,2,6,4,4,6,5,4,4,5,7,3,2,5,5,5,4,4,5,5,3,3,2,5,3,6,2,5,5,6,5,5,5,6,4,5,4,4,3,5,3,5,7,3,2,7,7,6,7,7,4,6,7,4,7,5,3,3,4,7,5,5,5,5,7,5,5,5,7,5,2,3,2,3,3,4,7,3,3,5,5,6,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,4,5,3,2],[1,5,4,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,3,2],[1,2,3,5,4],[1,4,5,3,2]],[1,2,3,4,5],[1,3,3,2,5],[2,4,8],[[[1,4,5,3,2],[1,5,4,3,2]],[[1,4,5,3,2]],[[1,3,2,5,4]]],20,<[],[208986,262680,502868,456872,-354670,-321128,324904,153800,1]>,[[524244,0,0,0,0,0,0,0],[-8997,-14760,10316,1278,-22608,-15990,24477,27371],[-32029,2152,-27684,32578,-20540,30782,27767,19109],[29803,-5400,-9614,6620,-21312,-22890,23575,9079],[11267,18008,26982,25060,-1076,8098,22485,9977]]>,<3,8,4,[[1,5,4,2,3],[1,2,3,5,4]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,5,4,3,2],[1,5,4,2,3]],[1,2,3,5,4],[1,3,2,3,5],[1],[[[1,5,4,2,3]]],20,<<[],[2,2,1]>,[[5021508,0],[28002069,0],[180679611,0],[-104575881,0],[1,0]]>,[[[-436843906,0],[0,0],[0,0],[0,0]],[[56356027,0],[182800167,0],[381886250,0],[155941553,0]],[[308275288,0],[323533905,0],[132950336,0],[323478154,0]],[[-64132244,480892194],[306639039,172385586],[266077399,136075203],[20630591,66630200]],[[136344835,-480892194],[349288356,215034903],[381347482,251345286],[274790680,320790289]]]>,<5,10,5,[[4,1,2,5,3],[1,4,5,2,3]],[[1,2,3,4,5],[1,4,5,2,3],[4,1,2,5,3],[5,4,1,3,2]],[1,4,5,2,3],[1,3,6,6],[2],[[[4,1,2,5,3]]],20,<<[],[2,4,1]>,[[8280,0],[-1800,0],[-600,0],[0,0],[5,0],[1,0]]>,[[[1,0],[1,0],[0,0],[0,0],[0,0]],[[2912265989976,2340376920675],[309017873526,-2310678894085],[1294768276922,239458192521],[534064836409,-1395881055274],[1184521240095,-895657606780]],[[-6812606736559,477824288065],[512268824841,7489693825300],[-847015118136,-15581613128],[-1450226316518,-969548317593],[-275876597116,-557368704543]],[[-6449241692724,-2340376920675],[-9521752878259,2310678894085],[336935506838,-239458192521],[-1511805473745,1395881055274],[952454401590,895657606780]],[[-8723903888819,-477824288065],[8700466179891,-7489693825300],[-784688665624,15581613128],[-1386730311771,969548317593],[-1861099044569,557368704543]]]>,<929,2,1,[[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5]],[2,1,3,4,5],[1,2],[1],[[]],20,<[],[3,917,1]>,[[101544587807639400820722155587484960918960163827964028067162,49203118081457751639876545350741193269399465558604219842040],[-84204049826014999861009301152512659261533929274351444932922,-49203118081457751639876545350741193269399465558604219842040],[40718090476629703189150686995647808719387358813807260752666,0],[68971092548127276560769410019600806674097820038874556987,0],[110952500794243329787977491415624153250740165633865049591,0]]>*] [x,x^2+6,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,929],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,929],[8,8,1,2],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[5,5]>,<4,2^13*3^3*5^8,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,5,929],[8,9,8,2],1,[0,0,0],<"4.2e13_3e3_5e8.10t12.5",1>,[5,5]>,<4,2^11*3^3*5^8,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5,929],[8,8,9,2],1,[0,0,0],<"4.2e11_3e3_5e8.5t5.9",1>,[5,5]>,<5,2^14*3^4*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]]],[2,3,5,929],[8,8,8,2],1,[0,0,0],<"5.2e14_3e4_5e8.10t13.9",1>,[5,5]>,<5,2^13*3^3*5^8,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,5,929],[8,9,8,2],1,[0,0,0],<"5.2e13_3e3_5e8.6t14.5",1>,[5,5]>,<6,2^21*3^5*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[1]],[[1],[2],[1]]],[2,3,5,929],[8,9,10,2],1,[0,0,0],<"6.2e21_3e5_5e8.20t35.3",1>,[5,5]>]
