x^2-3035 2^2*5*607 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-1433],[1433]] 1 [1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-3034,2,1]>,[[1,1],[-1,-1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-3035,0,1]>,[[0,-1],[0,1]]>,<607,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-3035,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,607],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*5*607,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,607],[3,3,3],1,[1.000000000,0.7732712642,0.9061464095],<"1.2e2_5_607.2t1.1",1>,[2,1]>]
x^3-23*x-2 2^2*5*607 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 101 x-1 5 [[498802292],[-3909155754],[3410353462]] 1 [1,2,1,3,2,2,3,2,2,2,3,3,3,3,3,2,3,3,2,2,2,2,2,3,2,1,2,1,2,1,2,2,2,3,2,2,3,2,3,2,3,1,3,2,2,3,3,1,3,3,2,2,1,3,3,2,2,2,3,1,2,2,3,2,2,1,1,3,3,3,2,2,2,1,2,2,3,3,3,2,1,2,3,3,2,2,2,2,2,2,1,3,2,2,2,2,2,2,3,3,2,3,2,2,3,3,1,1,1,3,1,3,3,3,3,2,3,2,3,2,2,1,1,3,1,3,3,2,1,2,3,2,2,1,3,3,3,2,3,1,2,3,2,2,3,3,3,3,2,1,2,3,3,2,2,2,1,2,2,3,3,2,2,2,2,1,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[2],[[[1,3,2]]],20,<[],[163670,238726,1]>,[[-46838,0],[46837,-2],[1,2]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[30244525672410,10294166055970,1]>,[[10294166055962,0],[-10294166055966,-1],[4,1]]>,<607,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-10388445851044885109087842426010425740996958113728062536,-19310528280290566687240264173633840576737633307546597391,1]>,[[-19310528280290566687240264173633840576737633307546597813,0],[19310528280290566687240264173633840576737633307546597602,-1],[211,1]]>*] [x,x^2-3035,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,607],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^2*5*607,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,607],[4,4,4],1,[1.000000000,0.7732712642,0.9061464095],<"notfaithful",0>,[3,2]>,<2,2^2*5*607,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,607],[4,4,4],1,[1.000000000,2.003357862,1.367916349],<"2.2e2_5_607.3t2.1",1>,[3,2]>]
x^6-x^5-70*x^4+47*x^3+1354*x^2-445*x-6785 2^4*5^3*17^3*37^2 6 0 12 "D12" [[1,5,6,4,2,3],[2,1,5,6,3,4],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,6,5,1,3,2]>,<2,3,[2,1,5,6,3,4]>,<2,3,[6,4,3,2,5,1]>,<3,2,[6,5,1,2,4,3]>,<6,2,[5,1,2,3,6,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 10 [[1509105668974,371784989583],[98833538503,0],[948042114281,-371784989583],[2528209283260,371784989583],[1967145728567,-371784989583],[-920270075783,0]] 1 [3,5,4,5,6,3,4,4,4,3,3,1,6,3,6,6,4,3,2,6,5,3,6,4,4,5,3,1,3,4,6,3,2,2,5,1,6,4,4,5,4,6,4,4,5,3,6,6,4,5,1,4,3,4,3,6,2,5,4,4,4,2,6,3,4,1,4,5,4,1,3,5,1,6,6,3,4,5,3,4,6,4,3,6,3,6,3,3,4,3,3,3,4,1,3,4,5,6,3,3,4,3,3,4,6,3,3,6,5,2,4,6,5,6,4,6,4,3,4,5,4,5,5,4,2,4,3,6,3,6,5,5,6,3,5,4,6,5,3,3,6,6,1,4,4,2,4,4,4,2,1,2,3,5,4,3,4,2,6,2,4,6,3,1,3,5,3,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+15,2>,<x^3+57*x^2+923*x+3211,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,3,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[492390,-47080],[-506206,11088],[520128,-8316],[1,0]]>,[[[0,1],[1,0],[0,0]],[[99160,-470279],[294102,124613],[194051,388102]],[[429288,478597],[230185,399675],[330237,136186]],[[-2773,-5545],[1,0],[0,0]],[[96387,-475825],[294102,124613],[194051,388102]],[[426515,473051],[230185,399675],[330237,136186]]]>,<5,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[-22572378103965,0],[1394536853565,0],[1,0]]>,[[[-1394536853565,0],[-1,0]],[[0,0],[1,0]],[[-8102720074925,-3877042930767],[-1,0]],[[-6708183221360,-3877042930767],[1,0]],[[7405451648143,3877042930767],[-1,0]],[[8799988501708,3877042930767],[1,0]]]>,<17,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,16,1]>,[[115444130558184758896837,0],[1429940331144674461807379,0],[1,0]]>,[[[-1872776315156792067474269,-189411404046327931502803],[-1,0]],[[-442835984012117605666890,-189411404046327931502803],[1,0]],[[1157806149584454836570579,189411404046327931502803],[-1,0]],[[-1476484925918443224023643,189411404046327931502803],[1,0]],[[-1429940331144674461807378,0],[-1,0]],[[1,0],[1,0]]]>,<37,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[1735230964487595339968862536166,4897453953649482821726353278415,1]>,[[-9014447715343845615810141720525,0],[7967647952872092918109606207673,0],[-4897453953649482821726353278393,-1],[22,1],[-11037841952094703014492859136996,-1],[-6140387998445220192766505858581,1]]>,<477977,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[129968540984181681803280627149291041843343050209281996538995385990949874776403115226344725290441617394773300037497,44678153016386771609852380073973557983839876442927022460490509985996519124391273482081333228677008928145743123325,-11584789932515895010960007567890451511190117116466632461047692628099114944875380127083410427846127380924235909252,49673887938541139363283418200539684573067476411631535123202807802542548450150697146931929651507266164757177762810,-357535781954052173263445343564266938698726039073172311735394476335876787528374091627733788058541148792747869,-346334612796035333747155967578346322090797000355904170246463687119996857963025226110642577295050386707997192]>*] [x,x^2-x-9,x^2-x-21,x^2-x-786,x^3-x^2-3*x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17,37,477977],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,37,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,17,37,477977],[3,3,3,7,1],1,[1.000000000,0.8192921687,0.8770556587],<"notfaithful",0>,[6,3]>,<1,5*17,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,17,37,477977],[2,7,7,1,1],1,[1.000000000,0.9585496198,0.9067840099],<"notfaithful",0>,[6,3]>,<1,5*17*37,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,17,37,477977],[1,7,7,7,1],1,[1.000000000,3.097365195,1.522080685],<"notfaithful",0>,[6,3]>,<2,2^2*37,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,17,37,477977],[7,3,3,8,1],1,[1.000000000,0.5465728812,0.8656192389],<"notfaithful",0>,[6,3]>,<2,2^2*5^2*17^2*37,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,5,17,37,477977],[7,7,7,8,1],1,[1.000000000,0.7184335900,0.8808744346],<"2.2e2_5e2_17e2_37.6t3.2",1>,[6,3]>]
