x^2-x+4288 -3*5717 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[1147],[-1146]] 2 [1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4290,3,1]>,[[-1,-1],[2,1]]>,<5717,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[8175310,5717,1]>,[[-2858,-1],[2859,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,5717],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*5717,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,5717],[3,3],1,[1.000000000,2.638747497,1.382693145],<"1.3_5717.2t1.1",1>,[2,1]>]
x^5-x^3-2*x-1 -3*5717 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 11 x^2+7*x+2 5 [[-28446,55767],[64338,-55767],[-55245,56233],[-14924,0],[34277,-56233]] 2 [6,4,6,5,3,6,6,4,7,7,7,7,7,4,3,5,5,5,3,2,4,5,3,5,6,3,4,6,6,4,4,7,5,5,3,5,5,7,3,4,2,6,3,5,5,6,4,7,4,7,6,5,4,7,3,3,3,5,6,6,6,5,4,4,3,5,7,4,6,5,4,6,6,6,7,4,6,7,5,6,3,5,7,6,3,4,6,4,4,4,5,5,7,5,6,2,7,4,7,4,3,4,6,4,5,3,3,4,7,6,2,5,2,7,5,7,5,6,5,5,5,6,2,7,7,4,3,3,6,6,5,7,4,5,5,5,6,5,4,4,2,5,4,7,6,2,4,7,7,6,4,7,5,7,5,5,7,6,5,5,2,5,6,5,1,5,5,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<3,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[1,2,0,1]>,[[1160177478,0,0],[1695131451,0,0],[1,0,0]]>,[[[1520524405,683716033,-1026781759],[0,0,0]],[[618114010,-595590577,-831893455],[0,0,0]],[[-443506966,-88125456,-1628109187],[0,0,0]],[[-1695131450,0,0],[-1,0,0]],[[1,0,0],[1,0,0]]]>,<5717,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[5715,2,0,1]>,[[161981679238065338729759253302777918878581539241167661705719375088678686950,0,0],[472912226764340518811216048180578863645675008091552902281877982357175487178,0,0],[1,0,0]]>,[[[547758281190150378826407802316254633170933101692209836614758607567895295257,212873257139755750704644946883354562297842131512684576696785662479771907851,640370053458811374903306172625979669639017994801259585083432887139326536898],[0,0,0]],[[11743135583899866558316720872258954959303125347323178435721353549874153608,-43187407130912992801072924219771154973762681704066520332135678989829483173,-109420705003160229784066471390950499691941408012395841743678480426888255239],[0,0,0]],[[-86589190009709726573508475007934724484561218947980112768601978760593967085,-169685850008842757903572022663583407324079449808618056364649983489942424678,-530949348455651145119239701235029169947076586788863743339754406712438281659],[0,0,0]],[[-472912226764340518811216048180578863645675008091552902281877982357175484479,0,0],[-1,0,0]],[[2699,0,0],[1,0,0]]]>*] [x,x^2-x+4288,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5717],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3*5717,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5717],[8,8],1,[1.000000000,2.638747497,1.382693145],<"notfaithful",0>,[5,5]>,<4,3^3*5717^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]]],[3,5717],[8,8],1,[0,0,0],<"4.3e3_5717e3.10t12.1",1>,[5,5]>,<4,3*5717,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[0],[-1]]],[3,5717],[8,8],1,[1.000000000,0.3540226552,0.7138199354],<"4.3_5717.5t5.1",1>,[5,5]>,<5,3^2*5717^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[0],[-1]]],[3,5717],[8,8],1,[0,0,0],<"5.3e2_5717e2.10t13.1",1>,[5,5]>,<5,3^3*5717^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1],[1]]],[3,5717],[8,8],1,[0,0,0],<"5.3e3_5717e3.6t14.1",1>,[5,5]>,<6,3^3*5717^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[0],[-1]]],[3,5717],[8,8],1,[0,0,0],<"6.3e3_5717e3.20t35.1",1>,[5,5]>]
x^4-x^3-220*x^2+1212*x+2128 -41^3*43^3 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 19 x-1 5 [[-986442],[453989],[-117701],[650155]] 3 [3,4,3,4,5,3,5,1,4,2,4,3,1,3,5,5,4,5,3,4,5,5,4,4,3,3,2,2,5,3,4,3,2,4,4,4,4,3,5,4,4,3,4,3,4,4,2,3,4,3,4,5,5,4,4,2,4,4,5,3,4,5,4,3,1,5,4,4,4,3,1,4,4,3,4,2,5,3,4,5,3,1,4,3,3,2,3,4,2,2,3,5,4,5,4,4,3,4,5,2,3,5,5,4,4,4,1,4,2,4,3,4,4,1,3,4,5,5,4,3,4,4,3,3,4,4,5,5,4,5,5,3,2,4,5,4,4,4,4,5,5,1,3,3,3,1,4,4,5,5,4,2,5,2,4,5,3,4,2,4,2,3,5,5,3,5,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[45713,0],[-92332,0],[-5754,7408],[-13162,-7408]]>,<41,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[722010,103853,5453,123,1]>,[[-26173018128685670519417198339770,445045647002255220495598089874,2108279669557490082676788687562,-2144297094917383134373964569777],[38052669724381743952603023940710,-1646502459806005974069718900645,1555581947544158069397268130260,284896183176803655609238640901],[-11879651595696073433185825600970,1201456812803750753574120810770,730474552567155006536427232539,1859400911740579478764725928876],[31,1,0,0]]>,<43,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,3,2,5],[1],[[[2,3,4,1]]],20,<<[],[3,42,1]>,[[2150,0],[1333,0],[473,0],[43,0],[1,0]]>,[[[75957260325198457897861051272995,0],[1276868134481154806321918071348,0],[-3062760430662223078631104668584,0],[-3060995365812636716426445512911,0]],[[200993539035089145234139675036427,-66463067524914491731458483312194],[-1557421677973740497549306042057,-1854056538740220059360351352717],[-3476455475628251789140304290398,278758840604812061259639907677],[1705971390032217289035057784059,-1284712126286911552688042937484]],[[11,0],[1,0],[0,0],[0,0]],[[190105368417110311309055945184569,66463067524914491731458483312194],[280553543492585691227387970708,1854056538740220059360351352717],[-4322555437369941747136885726925,-278758840604812061259639907677],[1355023975780419427391387728852,1284712126286911552688042937484]]]>*] [x,x^2-x+441,x^3+11*x-8,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,41,43],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,41*43,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,41,43],[3,6,6],1,[1.000000000,0.8978524304,0.8727394008],<"notfaithful",0>,[4,5]>,<2,41*43,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,41,43],[3,6,6],1,[1.000000000,0.9006462747,0.9367309898],<"notfaithful",0>,[4,5]>,<3,41^2*43^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[2,41,43],[2,6,7],1,[0,0,0],<"3.41e2_43e2.6t8.1",1>,[4,5]>,<3,41^3*43^3,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]]],[2,41,43],[3,6,6],1,[0,0,0],<"3.41e3_43e3.4t5.1",1>,[4,5]>]
