x^2-x-6402 25609 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[33],[-32]] 1 [1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<25609,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[163948818,25609,1]>,[[-12804,-1],[12805,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[25609],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,25609,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[25609],[3],1,[1.000000000,3.512555002,1.546495479],<"1.25609.2t1.1",1>,[2,1]>]
x^6-x^5+x^4-2*x^3+x^2+1 -3^3*23^2 0 3 12 "D12" [[3,5,1,4,2,6],[1,2,4,3,6,5],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,5,6,3,4]>,<2,3,[2,1,6,5,4,3]>,<2,3,[3,5,1,4,2,6]>,<3,2,[4,6,1,3,2,5]>,<6,2,[5,3,6,2,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 5 [[-2089,7537],[-2841,-4288],[3110,-7537],[-2374,0],[6080,4288],[-1885,0]] 3 [6,5,3,4,3,5,3,4,3,6,5,4,6,4,6,3,2,4,4,6,5,4,3,3,4,2,4,3,4,3,5,6,3,5,3,5,4,5,2,2,6,4,3,5,6,4,1,1,3,4,6,6,4,3,6,3,6,1,5,3,4,3,1,6,4,2,5,4,2,5,6,3,4,4,4,3,3,5,3,5,3,4,3,4,5,6,2,4,6,1,3,3,5,6,5,3,6,3,4,5,5,3,3,3,4,5,6,2,2,5,1,4,3,4,4,3,4,6,6,3,4,5,3,6,1,3,4,2,4,4,5,3,4,4,6,4,3,4,3,2,5,2,5,3,1,3,1,6,5,6,1,3,1,6,4,3,4,6,4,3,6,3,5,3,3,3,1,1] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+2,2>,<x^3-x^2+2*x-7,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,6,2,[[2,1,4,3,6,5],[5,6,1,2,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,1,2,3,4],[3,4,5,6,1,2],[6,5,2,1,4,3],[4,3,6,5,2,1]],[5,6,1,2,3,4],[1,2,5,5,6,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[1,2,0,1]>,[[1004938980,412608780,1470583635],[-1403192805,-54369924,690997599],[1,0,0]]>,[[[1403192805,54369926,-690997598],[-1,0,0]],[[0,2,1],[1,0,0]],[[-179099922,-993946397,-1083426959],[162072734,241509035,63864794]],[[-793022844,1640458039,-517361216],[-162072734,-241509035,-63864794]],[[-412061647,-633127254,-1359045770],[-394962755,458056230,342598423]],[[-19008391,-67754316,164047141],[394962755,-458056230,-342598423]]]>,<23,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,21,1]>,[[408639607478285960964342351,-545198751167368929682549499],[-454736330952560357441157297,-367863224453804375990684498],[1,0]]>,[[[-264236298675449748771507983,-758328895507076304432597740],[0,0]],[[215268024961875557997987748,758328895507076304432597740],[0,0]],[[454736330952560357441157310,367863224453804375990684516],[-1,0]],[[13,18],[1,0]],[[-25180722476068180503822117,851892509637570318249732100],[1534882433880479618031312,-6960056047020021994654969]],[[-380587334762917986163814970,496400097243211648683478567],[-1534882433880479618031312,6960056047020021994654969]]]>*] [x,x^2-x+6,x^2-x+1,x^2-x-17,x^3-x^2+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,23],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,23],[1,7],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,23],[7,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,3*23,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,23],[7,7],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[6,3]>,<2,23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,23],[5,7],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,3]>,<2,3^2*23,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[3,23],[7,8],1,[1.000000000,1.247959498,1.224146769],<"2.3e2_23.6t3.1",1>,[6,3]>]
x^3-23 -3^3*23^2 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 31 x-1 5 [[-9835451],[-12660999],[-6132701]] 2 [2,1,2,3,2,3,2,3,2,2,1,1,2,3,2,2,2,1,3,2,3,3,2,2,3,2,1,2,1,2,3,2,2,1,2,3,1,1,2,2,2,3,2,1,2,3,1,3,2,3,2,2,1,2,2,2,2,1,3,2,3,2,3,2,1,2,3,3,2,3,2,2,3,1,1,2,2,3,2,3,2,3,2,3,3,2,2,3,2,1,2,2,3,2,3,2,2,2,3,3,3,2,2,2,1,3,2,2,2,3,3,1,2,3,3,2,3,2,2,2,3,1,2,2,3,2,3,2,1,3,3,2,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,1,2,3,2,1,2,2,2,1,2,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,6,6,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[2,3,1],[1,3,2]],[[2,3,1]]],20,<[],[-1673656449,-1534184946,278943006,-1534184946,-976299555,697356894,1]>,[[268522433,-374729223,-104202851,-362705787,-430402683,-497054099],[-58113040,-406791441,174339295,-58113031,189499161,-88432937],[-210409393,-380740803,-70136444,420818818,240903522,-576774431]]>,<23,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[5,21,1]>,[[-23,0],[0,0],[0,0],[1,0]]>,[[[0,0],[1534882433880479618031312,-6960056047020021994654969],[0,0]],[[0,0],[1,0],[0,0]],[[0,0],[-1534882433880479618031313,6960056047020021994654969],[0,0]]]>*] [x,x^2-x+1,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,23],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,23],[4,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[3,2]>,<2,3^3*23^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]]],[3,23],[4,4],1,[1.000000000,1.187910893,1.041080533],<"2.3e3_23e2.3t2.1",1>,[3,2]>]
x^7-3*x^6+3*x^5-5*x^4+2*x^3+4*x^2-2*x-1 37^2*463^2 3 2 168 "PSL(2,7)" [[2,1,3,6,7,5,4],[4,2,6,1,5,3,7]] [<1,1,[1,2,3,4,5,6,7]>,<2,21,[4,2,6,1,5,3,7]>,<3,56,[1,7,4,5,3,2,6]>,<4,42,[2,1,3,6,7,5,4]>,<7,24,[6,1,5,2,7,3,4]>,<7,24,[5,3,4,6,2,7,1]>] [[1,1,1,1,1,1,1],[1,1,1,2,2],[1,2,4],[1,3,3],[7]] 11 x^3+2*x+9 6 [[-173780,799063,62779],[88400,437012,259414],[787827,592164,-499148],[-44492,0,0],[-687076,535486,-322193],[800387,699263,-489728],[-771263,480134,-782685]] 2 [5,3,5,4,3,4,4,3,5,3,5,1,5,3,3,2,3,5,4,3,6,4,6,4,5,4,3,3,3,6,3,4,5,5,3,3,4,4,6,3,4,4,3,4,5,5,3,6,4,3,3,2,3,6,2,4,5,6,2,3,6,4,4,4,4,3,5,2,3,5,4,4,3,3,3,3,3,4,3,3,3,2,3,2,3,6,5,2,3,4,2,4,4,5,3,4,4,5,4,3,4,3,3,5,5,4,6,3,3,2,4,6,3,3,6,4,2,4,3,2,2,4,4,5,3,2,5,3,5,6,3,4,3,3,2,6,4,4,4,3,3,2,5,6,3,3,4,2,6,2,2,4,4,4,6,3,5,5,5,5,6,5,5,3,5,4,6,4] [[*[1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2,2],"CYC",0,2*],[*[1,2,4],"CYC",0,4*],[*[1,3,3],"CYC",0,3*],[*[7],"ALT",[2,3,4,5,6,7,1],[<x+17131,5>,<x-17131,6>]*]] [*<37,2,2,[[1,2,3,5,4,7,6]],[[1,2,3,4,5,6,7],[1,2,3,5,4,7,6]],[1,2,3,4,5,6,7],[1,2],[1],[[[1,2,3,5,4,7,6]]],20,<[],[-5554028357565856028197380388601,-6498123841842769951191297134047,1]>,[[-676646291342265108401464934399,0],[846086912168631364167611504872,0],[7468936517477728200887538101301,0],[6498123841842769951191297134071,-1],[24,1],[-10292673595943762324237066586652,123684457871761833706251822595],[-3843827384203102083607915219214,-123684457871761833706251822595]]>,<463,4,2,[[2,1,3,6,7,5,4]],[[1,2,3,4,5,6,7],[1,2,3,5,4,7,6],[2,1,3,6,7,5,4],[2,1,3,7,6,4,5]],[2,1,3,6,7,5,4],[1,2,4,4],[1],[[[1,2,3,5,4,7,6]]],20,<<[],[3,461,1]>,[[-5016520040867212519408625583414217326519909220327369,-24633481676131685125179804652468326505818120853803966],[-87849995670152225014413643339530868276264647858732561,76573190031553804425605990393914129629133817662158118],[1,0]]>,[[[33860441199234214886996468607795964054991837116158145,-77237196882874388087319031319066883583398390905469909],[0,0]],[[-18784301834408410085395905328697757585021471697097180,77237196882874388087319031319066883583398390905469909],[0,0]],[[-36960967753151064872843527986168068314717348743849625,0],[0,0]],[[87849995670152225014413643339530868276264647858732842,-76573190031553804425605990393914129629133817662157854],[-1,0]],[[281,264],[1,0]],[[-53175391259440798781964702445188844447453967271493044,8897971552311469865173906621353781294359114104100628],[218194316659467830234084486210684692882710607029185,-136134110886481676223411347218997460613765360490023]],[[-12789776022386166161205976187272161984063697262451416,67675218479242334560432083772560348334774703558056962],[-218194316659467830234084486210684692882710607029185,136134110886481676223411347218997460613765360490023]]]>*] [x,0,0,0,0,0] [1,2,3,4,5,6] <[1],[2,3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,37,463],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[7,5]>,<3,37^2*463^2,7,[[3,0,0,0,0,0],[-1,0,0,0,0,0],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,0,1,0],[-1,-1,-1,0,-1,0]],[[[1,0,0,0,0,0],[-3,0,0,0,0,0],[3,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,0,0,0,0,0],[-1,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,0,0,0,0],[0,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0],[1,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,-1,-1,0,-1,0],[-1,-1,-1,0,-1,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,1,1,0,1,0],[0,1,1,0,1,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0]]],[2,37,463],[5,7,7],0,[0,0,0],<"3.37e2_463e2.42t37.1",1>,[7,5]>,<3,37^2*463^2,7,[[3,0,0,0,0,0],[-1,0,0,0,0,0],[0,0,0,0,0,0],[1,0,0,0,0,0],[-1,-1,-1,0,-1,0],[0,1,1,0,1,0]],[[[1,0,0,0,0,0],[-3,0,0,0,0,0],[3,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,0,0,0,0,0],[-1,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,0,0,0,0],[0,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0],[1,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,1,1,0,1,0],[0,1,1,0,1,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,-1,-1,0,-1,0],[-1,-1,-1,0,-1,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0]]],[2,37,463],[5,7,7],0,[0,0,0],<"3.37e2_463e2.42t37.1",2>,[7,5]>,<6,37^2*463^2,1,[[6],[2],[0],[0],[-1],[-1]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[-2],[-1],[4],[-1],[-2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[-1],[0],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1],[1],[1]],[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]]],[2,37,463],[5,7,8],1,[0,0,0],<"6.37e2_463e2.7t5.1",1>,[7,5]>,<7,37^4*463^4,1,[[7],[-1],[1],[-1],[0],[0]],[[[1],[-7],[21],[-35],[35],[-21],[7],[-1]],[[1],[1],[-3],[-3],[3],[3],[-1],[-1]],[[1],[-1],[0],[-2],[2],[0],[1],[-1]],[[1],[1],[1],[1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[0],[0],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]]],[2,37,463],[5,7,8],1,[0,0,0],<"7.37e4_463e4.8t37.1",1>,[7,5]>,<8,37^4*463^4,1,[[8],[0],[-1],[0],[1],[1]],[[[1],[-8],[28],[-56],[70],[-56],[28],[-8],[1]],[[1],[0],[-4],[0],[6],[0],[-4],[0],[1]],[[1],[1],[1],[-2],[-2],[-2],[1],[1],[1]],[[1],[0],[0],[0],[-2],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[0],[0],[-1],[1]],[[1],[-1],[0],[0],[0],[0],[0],[-1],[1]],[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]]],[2,37,463],[5,7,8],1,[0,0,0],<"8.37e4_463e4.21t14.1",1>,[7,5]>]
x^3-5*x-45 -5^2*11*197 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 47 x-1 5 [[-71015870],[83238792],[-12222922]] 2 [3,2,2,2,1,3,3,2,3,2,2,3,2,2,1,3,3,2,2,2,3,3,2,2,3,2,2,2,2,2,2,1,3,3,3,3,1,1,3,2,2,1,3,2,1,2,1,1,1,2,2,2,3,3,1,1,2,3,3,1,3,2,1,1,3,2,3,1,2,3,1,3,2,3,1,2,2,2,3,2,1,2,2,3,3,1,1,2,3,2,2,2,3,2,3,2,2,1,3,1,3,2,2,2,1,2,3,3,2,2,2,2,3,1,1,2,2,2,3,3,1,1,1,3,3,3,2,2,3,2,2,3,1,2,3,2,1,2,3,3,2,2,2,2,3,3,2,3,2,2,3,3,2,3,2,2,1,2,3,3,2,3,1,2,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[-45,0],[-5,0],[0,0],[1,0]]>,[[[36795624530370,18397812265185],[-3565611277002,-6551177220532],[8034798969014,4017399484507]],[[0,0],[1,0],[0,0]],[[-36795624530370,-18397812265185],[3565611277001,6551177220532],[-8034798969014,-4017399484507]]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-198188435062062859216,-17397113840378155356,1]>,[[-17397113840378155362,0],[17397113840378155359,-1],[3,1]]>,<197,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1736725530232587016050689544713972593045181928,-93434646282538692678708870399315943818993524,1]>,[[-93434646282538692678708870399315943818993694,0],[93434646282538692678708870399315943818993609,-1],[85,1]]>*] [x,x^2-x+542,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,11,197],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,11*197,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,11,197],[2,4,4],1,[1.000000000,1.214766823,1.138073248],<"notfaithful",0>,[3,2]>,<2,5^2*11*197,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[5,11,197],[4,5,5],1,[1.000000000,0.6102405566,0.7689701850],<"2.5e2_11_197.3t2.1",1>,[3,2]>]
x^3-x^2-8*x-43 -5^2*11*197 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 13 x-1 5 [[-175207],[-122256],[-73829]] 2 [3,2,2,2,1,1,1,2,3,2,2,1,2,2,3,3,3,2,2,2,3,3,2,2,3,2,2,2,2,2,2,1,3,3,3,1,1,3,3,2,2,3,1,2,1,2,3,3,3,2,2,2,3,1,3,3,2,1,1,3,3,2,3,3,1,2,1,3,2,3,3,1,2,3,1,2,2,2,3,2,3,2,2,1,3,1,3,2,1,2,2,2,3,2,3,2,2,3,3,3,1,2,2,2,3,2,3,3,2,2,2,2,3,3,3,2,2,2,1,1,3,3,3,3,3,3,2,2,3,2,2,3,3,2,1,2,3,2,1,3,2,2,2,2,3,1,2,3,2,2,3,3,2,3,2,2,3,2,1,3,2,3,3,2,2,2,1,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[-55,0],[0,0],[5,0],[1,0]]>,[[[-17461607453678,-32572661636995],[5218151541218,-2159295811422],[-675674062940,-337837031470]],[[2,0],[1,0],[0,0]],[[17461607453677,32572661636995],[-5218151541219,2159295811422],[675674062940,337837031470]]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-144861530864417058879,-145244702216577017010,1]>,[[-145244702216577017013,0],[145244702216577017012,-1],[2,1]]>,<197,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-682566737718380854574203279372260109488874213,-2769161521033282573229754330226407939931395919,1]>,[[-2769161521033282573229754330226407939931396178,0],[2769161521033282573229754330226407939931396049,-1],[130,1]]>*] [x,x^2-x+542,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,11,197],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,11*197,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,11,197],[2,4,4],1,[1.000000000,1.214766823,1.138073248],<"notfaithful",0>,[3,2]>,<2,5^2*11*197,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[5,11,197],[4,5,5],1,[1.000000000,0.8759953871,0.7914261926],<"2.5e2_11_197.3t2.2",1>,[3,2]>]
x^3-x^2+22*x-88 -5^2*11*197 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 53 x-1 5 [[-9650068],[-7844091],[17494160]] 2 [1,2,2,2,1,3,3,2,3,2,2,3,2,2,3,1,1,2,2,2,3,3,2,2,3,2,2,2,2,2,2,1,1,1,3,3,1,3,1,2,2,3,3,2,1,2,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,1,3,3,2,3,1,2,2,2,3,2,3,2,2,3,3,1,3,2,3,2,2,2,1,2,3,2,2,3,1,3,3,2,2,2,3,2,1,3,2,2,2,2,1,3,3,2,2,2,3,3,3,3,3,1,3,1,2,2,1,2,2,3,3,2,3,2,3,2,3,1,2,2,2,2,3,3,2,3,2,2,1,1,2,3,2,2,3,2,3,3,2,1,3,2,2,2,3,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[287823,207740,28726]>,<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[-40,0],[30,0],[5,0],[1,0]]>,[[[-32847498335493,7418108742410],[-5930470497292,-7733606830677],[-4693073547447,7190206390339]],[[2,0],[1,0],[0,0]],[[32847498335492,-7418108742410],[5930470497291,7733606830677],[4693073547447,-7190206390339]]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-41097657131214861727,-76104129198007439991,1]>,[[-76104129198007439990,0],[76104129198007439991,-1],[0,1]]>,<197,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[2085337193268534254951338745090941805495609508,-458212001363227852059689760540277710194187091,1]>,[[-458212001363227852059689760540277710194187314,0],[458212001363227852059689760540277710194187203,-1],[112,1]]>*] [x,x^2-x+542,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,197],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,11*197,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,197],[1,2,4,4],1,[1.000000000,1.214766823,1.138073248],<"notfaithful",0>,[3,2]>,<2,5^2*11*197,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,11,197],[1,4,5,5],1,[1.000000000,4.096784838,1.794900106],<"2.5e2_11_197.3t2.3",1>,[3,2]>]
