x^2-1407 2^2*3*7*67 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 13 x-1 5 [[-69936],[69936]] 1 [1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-1406,2,1]>,[[1,1],[-1,-1]]>,<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1407,0,1]>,[[0,-1],[0,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1407,0,1]>,[[0,-1],[0,1]]>,<67,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1407,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,3,7,67],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*3*7*67,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,67],[3,3,3,3],1,[1.000000000,0.9515249512,0.9657057846],<"1.2e2_3_7_67.2t1.1",1>,[2,1]>]
x^5-x^4+x^3+103*x^2-144*x+923 127^2*193^2 1 2 10 "D10" [[5,2,4,3,1],[3,4,1,2,5]] [<1,1,[1,2,3,4,5]>,<2,5,[3,4,1,2,5]>,<5,2,[4,3,5,2,1]>,<5,2,[2,5,1,3,4]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 11 [[190759278,869521040],[327259039,0],[986017025,236389815],[-432321865,-236389815],[905613267,-869521040]] 2 [3,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,4,2,2,2,4,2,2,1,3,2,2,2,2,3,2,3,1,1,2,3,1,3,1,4,4,2,2,3,2,2,2,2,2,2,2,2,4,4,2,4,2,3,2,2,2,3,4,2,2,2,4,2,3,1,2,4,2,2,3,2,2,3,2,3,2,2,2,2,4,2,4,3,2,2,2,3,3,2,2,2,2,2,3,1,2,4,1,1,1,4,3,4,2,3,1,2,1,2,2,4,4,2,1,1,2,4,2,2,4,2,2,1,2,4,2,3,2,2,2,2,2,4,2,2,2,3,4,2,2,2,3,2,1,4,2,2,4,2,3,2,4,3,4,1,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-34585021,3>,<x+34585021,4>]*]] [*<17,2,1,[[3,2,1,5,4]],[[1,2,3,4,5],[3,2,1,5,4]],[3,2,1,5,4],[1,2],[1],[[]],20,<[],[3,16,1]>,[[203738040401596097755174,-1003791633583397277525168],[750614199928328487081407,0],[7478551145662448551458,1003791633583397277525168],[-65908989430713999527782,-97544471514834638383691],[60367940695732265528356,97544471514834638383691]]>,<83,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[2,82,1]>,[[9336934691697771529566115066331580747,106556541200151327495635365035305814565],[-61388215290247597518768009363998171947,-106556541200151327495635365035305814565],[96546562486678776216286130469968503143,0],[-46915164398324372965191918752703699,1036700845892967829137690730788513461],[-939776219561632452543914692983209038,-1036700845892967829137690730788513461]]>,<127,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[164122568919638896332684056804891757264459,527856902497742209907082762224927496355225,1]>,[[-318537802399304825462219360715871357123034,0],[-527856902497742209907082762224927496355105,-1],[120,1],[-125170023541546247680482669937601724112723,-2242567643921757341934245036923346783298],[-219881423966655374727822644803512187068458,2242567643921757341934245036923346783298]]>,<193,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-1409472004489296579228288300793392936064785124,-2046184167504410504357031207511648058278802598,1]>,[[-860134063014504980825440763874517313027835533,0],[2046184167504410504357031207511648058278802770,-1],[172,1],[74680320953751421400380910609505571837173709,6738439295560708106480093906052515767499583],[-1260730425443656944931971354246636317088141117,-6738439295560708106480093906052515767499583]]>*] [x,x^2-x+6128,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,83,127,193],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,127*193,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,17,83,127,193],[1,2,2,5,5],1,[1.000000000,1.003319752,1.196188788],<"notfaithful",0>,[5,2]>,<2,127*193,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,17,83,127,193],[3,2,2,5,5],1,[1.000000000,0.3753011125,0.6449730603],<"2.127_193.5t2.1",1>,[5,2]>,<2,127*193,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,17,83,127,193],[3,2,2,5,5],1,[1.000000000,1.420082132,1.143847842],<"2.127_193.5t2.1",2>,[5,2]>]
x^6+44*x^4+757*x^2+5278 -2^9*7^3*13^3*29 0 3 48 "C2*S4" [[2,1,3,5,4,6],[4,2,3,1,5,6],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[4,2,6,1,5,3]>,<2,6,[2,1,3,5,4,6]>,<2,6,[2,1,6,5,4,3]>,<3,8,[2,3,1,5,6,4]>,<4,6,[3,2,4,6,5,1]>,<4,6,[3,5,4,6,2,1]>,<6,8,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 17 x^2+16*x+3 17 [[77609483854129689833,0],[-185759550302104981947,149631347005554124752],[-98140316731960685448,-149631347005554124752],[-77609483854129689833,0],[185759550302104981947,-149631347005554124752],[98140316731960685448,149631347005554124752]] 6 [5,10,8,4,10,1,5,5,7,8,10,10,10,5,10,8,8,10,7,6,10,10,6,3,10,10,8,8,4,10,10,3,9,4,7,8,10,3,4,4,8,7,2,5,7,6,5,7,6,9,7,8,4,10,8,3,10,10,8,8,7,5,9,9,8,10,10,10,8,8,7,5,9,8,3,7,9,8,6,3,7,10,8,9,8,9,9,8,9,6,3,3,6,9,7,9,6,8,7,3,8,7,10,10,6,2,6,1,10,5,9,7,9,9,8,10,6,6,9,9,6,7,10,7,8,6,7,8,5,5,3,9,10,5,7,10,9,8,10,3,6,1,10,2,3,10,9,6,10,8,7,9,6,5,5,2,7,7,6,6,2,4,5,10,8,2,7,10] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+264*x^2+39312*x+1257984,4>,<x^6-528*x^5+15192*x^4+13525920*x^3+3456402192*x^2-567699725952*x-75699689951232,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+264,2>,<x^6+528*x^5+15192*x^4-13525920*x^3+3456402192*x^2+567699725952*x-75699689951232,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,4,3,6,5],[2,1,3,4,5,6]],[1,2,4,3,6,5],[1,6,5,3],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[-327874,0],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[262143,0]],[[701,0],[64,128]],[[701,0],[960,896]],[[-701,0],[64,128]],[[-701,0],[960,896]]]>,<7,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,6,4,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[-34184201603610296,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[34465233163797929,38085833153803310],[-5346459487361794,2017478566003783]],[[34465233163797929,38085833153803310],[5346459487361794,-2017478566003783]],[[-34465233163797929,-38085833153803310],[-5346459487361794,2017478566003783]],[[-34465233163797929,-38085833153803310],[5346459487361794,-2017478566003783]]]>,<13,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,6],[1],[[[2,1,4,3,6,5]]],20,<[],[2470832484445011547588,0,1]>,[[0,-1],[0,1],[-661725417284828384854,359512995005223790807],[-661725417284828384854,-359512995005223790807],[661725417284828384854,359512995005223790807],[661725417284828384854,-359512995005223790807]]>,<29,8,2,[[1,2,3,4,6,5],[2,3,4,1,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[2,3,4,1,5,6],[4,1,2,3,5,6],[2,3,4,1,6,5],[4,1,2,3,6,5]],[2,3,4,1,5,6],[1,4,3,2,8,8,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,15,2,0,1]>,[[17851077676825032959161405157,0,0,0],[0,0,0,0],[1,0,0,0]]>,[[[72650170589330238384738630433,-31324185479465695901646060938,-52065723733609790924263048616,-71511611597367659998166949605],[0,0,0,0]],[[-74865435367697302791727972022,9330673979737664617708726948,73499771088916060992304969316,14344471271806995938852771499],[0,0,0,0]],[[-72650170589330238384738630433,31324185479465695901646060938,52065723733609790924263048616,71511611597367659998166949605],[0,0,0,0]],[[74865435367697302791727972022,-9330673979737664617708726948,-73499771088916060992304969316,-14344471271806995938852771499],[0,0,0,0]],[[0,0,0,0],[-1,0,0,0]],[[0,0,0,0],[1,0,0,0]]]>*] [x,x^2-x-7,x^2+182,x^2+5278,x^6-x^5-10*x^4+7*x^3+188*x^2-59*x-1205,x^3-x^2+6*x-2,x^4-x^3-16*x^2-39*x+13,0,0,x^4-x^3-16*x^2-39*x+13] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,13,29],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,29,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,13,29],[2,1,1,11],1,[1.000000000,0.6117662896,0.7583749766],<"notfaithful",0>,[6,11]>,<1,2^3*7*13,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,13,29],[11,11,11,5],1,[1.000000000,1.397222045,1.087606540],<"notfaithful",0>,[6,11]>,<1,2^3*7*13*29,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,13,29],[11,11,11,11],1,[1.000000000,0.5189152402,0.8616249377],<"notfaithful",0>,[6,11]>,<2,2^3*7*13*29^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,13,29],[11,12,12,13],1,[1.000000000,1.337166704,0.9219247139],<"notfaithful",0>,[6,11]>,<2,2^3*7*13,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,7,13,29],[11,11,11,5],1,[1.000000000,1.409366251,1.204383742],<"notfaithful",0>,[6,11]>,<3,2^3*7*13*29^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[1]]],[2,7,13,29],[11,11,12,13],1,[1.000000000,1.326787360,1.042835593],<"notfaithful",0>,[6,11]>,<3,2^6*7^2*13^2*29,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[1]],[[1],[0],[1]]],[2,7,13,29],[11,12,11,13],1,[0,0,0],<"3.2e6_7e2_13e2_29.6t11.2",1>,[6,11]>,<3,2^3*7*13*29,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[0],[1]]],[2,7,13,29],[11,11,12,13],1,[1.000000000,1.035863935,1.027689075],<"3.2e3_7_13_29.6t11.2",1>,[6,11]>,<3,2^6*7^2*13^2*29^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,7,13,29],[11,11,12,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-2*x^5+41*x^4-128*x^3-292*x^2-200*x+1156 2^6*3^3*5^3*13^3*23^2 2 2 12 "D12" [[1,3,2,5,4,6],[2,1,5,6,3,4],[6,5,4,3,2,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,4,5,2,3,1]>,<2,3,[6,5,4,3,2,1]>,<2,3,[1,3,2,5,4,6]>,<3,2,[4,3,6,5,1,2]>,<6,2,[3,1,4,6,2,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 10 [[466754921926,0],[-326258507439,236748526437],[-82247129533,-236748526437],[-966400928519,-973625264891],[499646006594,973625264891],[408505636973,0]] 4 [1,1,4,6,6,1,4,4,3,3,5,4,5,4,5,4,3,4,2,3,5,6,4,4,4,3,4,6,2,4,5,5,6,3,4,5,2,3,5,5,1,4,4,5,3,6,3,3,4,6,1,3,6,4,5,6,3,1,3,4,4,6,3,5,6,3,5,2,3,3,3,2,4,6,4,4,6,1,4,3,4,6,6,6,3,3,5,4,5,3,6,6,3,1,1,6,5,6,4,3,5,6,2,6,2,5,5,3,5,5,5,4,6,4,4,6,6,3,5,4,2,3,4,5,5,6,6,5,4,4,1,4,2,2,1,6,6,6,4,3,1,1,5,4,5,2,5,5,3,5,5,2,5,3,4,4,6,1,6,4,5,4,3,4,2,4,3,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-242,2>,<x^3+78*x^2+10260*x-3577064,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4]],[1,2,3,4,5,6],[1,3],[2],[[[2,1,5,6,3,4]]],20,<[],[470,30966,1]>,[[-3927,-16],[9,16],[-22184,41893],[-39424,56427],[-61238,23643],[-37074,9109]]>,<3,2,2,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,6,5,4,3]]],20,<[],[-768465978,873230475,1]>,[[-873230473,-1],[2,1],[-22473356,34353836],[120862852,-34353835],[24105034,34353835],[-24105035,-34353836]]>,<5,4,2,[[2,1,4,3,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[4,3,2,1,5,6],[3,4,1,2,6,5]],[4,3,2,1,5,6],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[-22606025987845,0],[-30217558105215,0],[1,0]]>,[[[-40812045189720,-44247880505016],[7137402956173,8337073060118]],[[-19417934478775,45529138107229],[-7137402956173,-8337073060118]],[[-10799623626441,-45529138107229],[7137402956174,8337073060118]],[[40812045189719,44247880505016],[-7137402956174,-8337073060118]],[[30217558105217,0],[-1,0]],[[2,0],[1,0]]]>,<13,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-177217115983039828917,-2051950948449637416636,1]>,[[2051950948449637416643,-1],[7,1],[5767888453513747100714,-704709644647242713028],[-1962790863518961506532,704709644647242713028],[-89160084930675910110,-704709644647242713027],[-5767888453513747100720,704709644647242713027]]>,<23,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,21,1]>,[[-393219886417948785395717320,847163380877647214949113323],[384378777925926783000158884,-444985065921436478671970416],[1,0]]>,[[[-567869825731425222431832859,444985065921436478671970452],[0,0]],[[384378777925926783000158855,-444985065921436478671970452],[0,0]],[[-384378777925926783000158869,444985065921436478671970434],[-1,0]],[[15,18],[1,0]],[[627989012566718634443603467,307218885092444786378049927],[-21400212645885774887632144,-18937876895421256144267590]],[[-60119186835293412011770607,-752203951013881265050020379],[21400212645885774887632144,18937876895421256144267590]]]>,<37,2,1,[[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5]],[2,1,3,4,6,5],[1,4],[1],[[]],20,<[],[2,33,1]>,[[45206249515623894603020541636,-651563980572985327817813978962],[-1575666058237019014095371939419,651563980572985327817813978962],[6133518009726467506335843715941,0],[1530459808721395119492351397784,0],[59276947285529359312419119275,56895392950352464567355819663],[56524952896424411834508458515,-56895392950352464567355819663]]>*] [x,x^2+4485,x^2-195,x^2-x+6,x^3-x^2+5*x-53,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13,23,37],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*3*5*13*23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,13,23,37],[7,7,7,7,7,3],1,[1.000000000,1.125848337,1.021742993],<"notfaithful",0>,[6,3]>,<1,2^2*3*5*13,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13,23,37],[7,7,7,7,2,1],1,[1.000000000,0.9541304195,0.9786143787],<"notfaithful",0>,[6,3]>,<1,23,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13,23,37],[1,1,2,1,7,2],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,3]>,<2,2^2*3*5*13*23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,13,23,37],[7,7,7,7,7,3],1,[1.000000000,3.005393052,1.526643510],<"notfaithful",0>,[6,3]>,<2,2^2*3*5*13*23,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1],[1]]],[2,3,5,13,23,37],[7,7,8,7,8,3],1,[1.000000000,2.873845532,1.485865316],<"2.2e2_3_5_13_23.6t3.27",1>,[6,3]>]
