x^2-x+6071 -7*3469 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[40517],[-40516]] 2 [2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[6083,7,1]>,[[-3,-1],[4,1]]>,<3469,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3014561,3469,1]>,[[-1734,-1],[1735,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,3469],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*3469,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,3469],[3,3],1,[1.000000000,0.4032075898,0.6953907131],<"1.7_3469.2t1.1",1>,[2,1]>]
x^5-2*x^4+5*x^3-49*x^2+141*x-121 19^2*1637^2 1 2 10 "D10" [[3,5,1,4,2],[4,2,5,1,3]] [<1,1,[1,2,3,4,5]>,<2,5,[3,5,1,4,2]>,<5,2,[5,3,4,1,2]>,<5,2,[2,4,1,5,3]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 8 [[-1103420,80830],[-357886,0],[-1973092,-1165982],[-1588400,-80830],[-742001,1165982]] 2 [3,3,2,2,1,2,2,1,3,2,2,2,4,2,2,2,3,2,2,2,2,3,2,4,2,3,2,4,3,4,2,4,3,2,2,2,4,2,4,1,1,1,1,2,3,3,1,2,2,2,2,2,2,3,2,2,2,1,4,2,2,2,2,2,4,4,2,2,3,3,4,2,4,1,2,3,4,3,3,2,2,4,3,2,2,1,4,4,4,3,3,4,1,1,2,3,3,2,2,2,3,2,1,2,3,2,2,1,3,3,2,4,2,4,2,2,4,3,2,4,4,2,2,3,1,2,2,2,2,1,3,4,1,2,3,2,2,2,2,4,4,4,2,2,4,2,4,2,2,2,4,3,2,4,4,2,3,3,2,2,2,4,3,3,2,4,3,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-155515,4>,<x+155515,3>]*]] [*<5,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[2,4,1]>,[[16374082443985,10359723027468],[-25064809665887,-10359723027468],[32001012246772,0],[-6829327631654,2412907440390],[2592528934911,-2412907440390]]>,<19,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-10516640043938636515168003,8657866647132504219415179,1]>,[[9169917372060612809350223,0],[-8657866647132504219415164,-1],[15,1],[6439005464150091941486071,-722180906240955136269674],[-6951056189078200531421143,722180906240955136269674]]>,<1637,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[7579386823224716699963681988541954080159180303819388840658305671,7816867042989540874421176870898760510460527957188203191530394018,1]>,[[-9080222077617458876451439757035726198638677439736582937457559168,0],[-7816867042989540874421176870898760510460527957188203191530393171,-1],[847,1],[794358367826939626491478299951540217528266994154224351655778302,-5100926932069443436104571552044828657498018813594570154413319],[-2994640384684635131588366988434082352082244977172846121407149609,5100926932069443436104571552044828657498018813594570154413319]]>*] [x,x^2-x+7776,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,19,1637],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,19*1637,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,19,1637],[1,2,5,5],1,[1.000000000,1.959482629,1.409019819],<"notfaithful",0>,[5,2]>,<2,19*1637,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,19,1637],[3,2,5,5],1,[1.000000000,0.3736266434,0.5822529005],<"2.19_1637.5t2.1",1>,[5,2]>,<2,19*1637,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,19,1637],[3,2,5,5],1,[1.000000000,1.576862468,1.192631390],<"2.19_1637.5t2.1",2>,[5,2]>]
x^6-x^5+11*x^4+56*x^3+77*x^2+230*x+529 -3^3*5^2*31^4 0 3 12 "D12" [[2,1,4,3,5,6],[3,6,1,5,4,2],[1,5,3,6,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[3,6,1,5,4,2]>,<2,3,[2,1,4,3,5,6]>,<3,2,[5,1,6,3,2,4]>,<6,2,[4,6,2,5,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 12 [[1646746347,0],[-1657956071,-5667885243],[-5209359972,0],[399799501,4654730782],[4666780985,5667885243],[153989211,-4654730782]] 3 [6,4,3,4,3,4,6,5,2,3,1,4,3,4,6,2,3,5,4,3,4,5,6,3,4,3,4,2,1,6,4,3,6,5,3,1,4,4,6,2,3,1,3,4,6,5,1,4,6,1,6,3,5,3,6,6,3,5,4,3,4,6,4,3,4,6,5,4,6,5,6,3,4,4,1,6,3,4,3,5,3,5,3,4,1,6,3,4,3,4,2,3,4,3,1,2,3,3,4,5,4,6,6,3,1,4,6,6,3,5,4,4,2,5,5,3,4,6,6,3,5,4,2,6,5,3,5,3,4,4,5,2,5,4,3,5,2,4,6,3,1,3,4,6,5,3,4,2,5,6,4,3,4,2,4,3,5,3,4,3,6,6,4,3,6,6,5,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-100,2>,<x^3-21*x^2-2736*x-40705,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[3,4,1,2,6,5],[2,1,4,3,5,6]],[[1,2,3,4,5,6],[3,4,1,2,6,5],[2,1,4,3,5,6],[4,3,2,1,6,5]],[2,1,4,3,5,6],[1,3,4,2],[1],[[[3,4,1,2,6,5]]],20,<<[],[2,2,1]>,[[-1532104530,0],[1036594284,0],[1,0]]>,[[[-445201150,544454859],[314660568,79221518]],[[-371849401,-544454859],[156217532,308198971]],[[-546455353,-311016303],[72759921,308198971]],[[75577253,311016303],[231202957,79221518]],[[-1036594283,0],[-1,0]],[[1,0],[1,0]]]>,<5,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,5,6,3,4],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,4,3,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,4,1]>,[[41109153289360,34423666968045],[21974493903415,31292767720145],[1,0]]>,[[[-29598430706128,-18335552494786],[0,0]],[[43743779273016,18335552494786],[0,0]],[[-21974493903412,-31292767720142],[-1,0]],[[3,3],[1,0]],[[47683715820311,8812070144252],[-2695799041482,-6116271102772]],[[-39854570483789,22480697575887],[2695799041482,6116271102772]]]>,<23,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,2],[1],[[]],20,<[],[5,21,1]>,[[376562800350910559559043524,-1377981067876357283038095],[-174232429823749781266845403,619045487390618950836764860],[405500402776314062502843519,1377981067876357283038095],[555058985649942994552254145,-619045487390618950836764860],[36844453623945203575481350,30459757084789645619190028],[-5886677735911669932241342,-30459757084789645619190028]]>,<31,3,3,[[3,1,2,6,4,5]],[[1,2,3,4,5,6],[3,1,2,6,4,5],[2,3,1,5,6,4]],[1,2,3,4,5,6],[1,5,5],[1],[[[3,1,2,6,4,5]]],20,<[],[143499427589853396410646214475,263660293032747573733496178743,201431827010414573379989429225,1]>,[[305110868860123079288240472913,3802311486478431761762791493,-4208988297789120375776522373],[165247832948544629367912699501,-3802311486478431761762791494,4208988297789120375776522373],[19,1,0],[129201834926341524712143333764,126874547895547118567077199,4545947126062969247511270408],[-203538459716616797997056455414,6395867030681007627560931929,0],[275768451800689846664902550819,-6522741578576554746128009128,-4545947126062969247511270408]]>,<359,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[7,358,1]>,[[158815313763358460014821389792766199441775752577929,-562441415600317748564989645111517946148477775732058],[226859629250435285922115063622576138465532329620026,-516190171970068428772034904575810744287285369781791],[471166211367197774349814839617457788062561133943334,562441415600317748564989645111517946148477775732058],[418635033860419942901996266452036194886010961288258,516190171970068428772034904575810744287285369781791],[-1472231459226199667963453489822710298868721928857,760535795558375418336442538806255893345099226782],[975224928124456197495714243520076553890622523829,-760535795558375418336442538806255893345099226782]]>*] [x,x^2-x+4,x^2-x+1,x^2-x-1,x^3-x^2-10*x-23,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,11,23,31,359],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*5,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,11,23,31,359],[7,7,3,1,1,3],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,11,23,31,359],[7,2,2,2,1,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,11,23,31,359],[2,7,1,2,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<2,3*5*31^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[3,5,11,23,31,359],[7,7,3,1,8,3],1,[1.000000000,1.057129183,0.8910431598],<"notfaithful",0>,[6,3]>,<2,3*5*31^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[3,5,11,23,31,359],[7,7,3,2,8,3],1,[1.000000000,0.8215724445,1.062135124],<"2.3_5_31e2.6t3.1",1>,[6,3]>]
