x^6-2*x^5-5*x^4+7*x^3+6*x^2-4*x-2 2^2*2152949 6 0 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 139 x^2+138*x+2 5 [[-19473868380,0],[10801875179,0],[24972889778,-12090011217],[-19671596268,-1808225450],[-18937437343,12090011217],[22308137036,1808225450]] 1 [11,10,9,7,11,10,5,11,10,10,11,7,9,9,10,7,11,9,8,5,8,10,6,7,11,5,11,10,10,10,8,8,8,4,11,11,10,8,9,7,4,7,10,8,4,8,10,10,6,10,7,11,5,7,7,9,4,4,10,8,7,9,11,8,11,8,9,4,7,10,4,10,10,7,8,8,5,3,4,6,10,4,2,10,9,9,11,10,2,10,8,4,8,9,9,11,9,11,9,11,9,7,11,8,7,4,11,8,8,9,6,11,4,8,2,10,9,9,10,8,10,8,8,3,4,11,11,6,8,11,10,6,2,10,7,5,4,11,10,5,2,5,9,10,5,9,5,11,7,10,10,5,9,4,10,5,10,10,5,11,10,10,3,2,11,11,11,11] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<2,18,3,[[1,2,3,5,6,4],[2,3,1,4,6,5]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[3,1,2,4,5,6],[2,3,1,4,5,6],[1,2,3,5,6,4],[2,3,1,6,4,5],[3,1,2,5,6,4],[2,3,1,4,6,5],[3,1,2,4,6,5]],[2,3,1,4,6,5],[1,3,6,6,6,5,5,11,11],[1],[[[1,2,3,5,6,4]]],20,<<[],[1,1,0,1,1,0,1]>,[[328510,0,0,0,0,0],[389142,0,0,0,0,0],[326220,0,0,0,0,0],[1,0,0,0,0,0]]>,[[[-57781,501570,-303151,-296514,-248357,-157817],[0,0,0,0,0,0],[0,0,0,0,0,0]],[[286455,-28021,397569,-81170,-257329,212858],[0,0,0,0,0,0],[0,0,0,0,0,0]],[[97548,-473549,-94418,377684,505686,-55041],[0,0,0,0,0,0],[0,0,0,0,0,0]],[[0,0,0,0,0,0],[1,0,0,0,0,0],[0,0,0,0,0,0]],[[142696,-352260,-210396,-416332,344840,77256],[17294,374149,481747,295263,86326,336838],[202961,398770,282558,405814,282396,168124]],[[-468916,352260,210396,416332,-344840,-77256],[506993,150139,42541,229025,437962,187450],[321327,125518,241730,118474,241892,356164]]]>,<2152949,6,2,[[1,2,3,4,6,5],[1,4,2,3,5,6]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[1,4,2,3,5,6],[1,3,4,2,5,6],[1,4,2,3,6,5],[1,3,4,2,6,5]],[1,4,2,3,5,6],[1,3,6,6,11,11],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,1,0,1]>,[[444283553859691595702291800335766253490538663936665845305653715712244915312662412394135677596859022242711639430317130781083563,0,0],[-1578305897089309322027188485011225819509305333381690672253027899629786823790516920927571830341087634981845765002326803605565342,0,0],[1,0,0]]>,[[[-1668065236142612160702364005353507696601734571280068211380868233588012764896373557337429986702021819206191554424216775165307759,0,0],[0,0,0]],[[1956409334577406541173344852417151157469771655407517681606980760768636599819007870322614863143238196701953395829162092056312320,-1124393876573133064344474637463732767497463950632466723207371998093095064254037115940229005094942853405964355609207982552646010,600739310929602667197215859369944425844678024790333606076329203275517440893714170914117914692073354824240145514364404538546389],[0,0,0]],[[-837534217575356724333234659827022393065894266352980862328465341408381739756210275959806848159193683432241515475865257191834090,-2087915050157008667521524345714178121062446602100814052014452644584349734068473077905438014395680435202224517994000747870373252,987814025520169219387773909172966843668708820893094083713603591806638908094625584220235951423059230855981885593690876200492775],[0,0,0]],[[-1029115777948746978164934672247846887311448151156159280150675085402028918956940957952949858623110329045366090931406863306800049,-1365681116089569718584428334991371855067619126010227518318618899119204178241228438884083584194010407624845233433658765111146739,-1588553336449771886584989768542911269513386845683427689789932795082156348988339755134353866115132585680222031108055280739039164],[0,0,0]],[[1578305897089309322027188485011225819509305333381690672253027899629786823790516920927571830341087634981845765002326803606597461,0,0],[-1,0,0]],[[1032119,0,0],[1,0,0]]]>*] [x,x^2-x-538237,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,2152949],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,2152949,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,2152949],[2,12],1,[1.000000000,0.5559958783,0.7531154883],<"notfaithful",0>,[6,16]>,<5,2^2*2152949,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[0],[0],[-1]],[[1],[-1],[0],[-1],[1]]],[2,2152949],[12,13],1,[0,0,0],<"5.2e2_2152949.6t16.1",1>,[6,16]>,<5,2^4*2152949^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[0],[0],[-1]]],[2,2152949],[12,13],1,[0,0,0],<"5.2e4_2152949e2.12t183.1",1>,[6,16]>,<5,2^2*2152949^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[0],[0],[1]],[[1],[-1]]],[2,2152949],[12,13],1,[0,0,0],<"5.2e2_2152949e4.12t183.1",1>,[6,16]>,<5,2^4*2152949^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1],[1]],[[1],[1],[1]]],[2,2152949],[12,13],1,[0,0,0],<"5.2e4_2152949e3.6t16.1",1>,[6,16]>,<9,2^6*2152949^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-2],[0],[0],[1]]],[2,2152949],[12,13],1,[0,0,0],<"9.2e6_2152949e3.10t32.1",1>,[6,16]>,<9,2^6*2152949^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1]],[[1],[0],[0],[-1]]],[2,2152949],[12,13],1,[0,0,0],<"9.2e6_2152949e6.20t145.1",1>,[6,16]>,<10,2^6*2152949^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1],[0],[-1],[1]]],[2,2152949],[12,13],1,[0,0,0],<"10.2e6_2152949e6.30t176.1",1>,[6,16]>,<10,2^6*2152949^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[0],[-2],[0],[0],[1]]],[2,2152949],[12,13],1,[0,0,0],<"10.2e6_2152949e4.30t176.1",1>,[6,16]>,<16,2^12*2152949^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1]],[[1],[1],[1],[-2],[-2],[-2],[1],[1],[1]]],[2,2152949],[12,13],1,[0,0,0],<"16.2e12_2152949e8.36t1252.1",1>,[6,16]>]
x^2-x+8699 -5*6959 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[7261],[-7260]] 2 [2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[8705,5,1]>,[[-2,-1],[3,1]]>,<6959,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[12115619,6959,1]>,[[-3479,-1],[3480,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,6959],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*6959,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,6959],[3,3],1,[1.000000000,0.6736765707,0.7400074097],<"1.5_6959.2t1.1",1>,[2,1]>]
x^4+34*x^2-424*x-135 -2^6*13*19*53^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 227 x-1 5 [[95170242965],[11570394230],[-1338400443],[-105402236752]] 3 [4,3,3,5,5,3,4,3,4,5,4,4,4,4,5,3,4,4,4,2,3,5,5,2,4,4,5,5,4,3,3,4,5,4,3,4,4,3,4,3,3,5,4,2,5,4,5,2,1,3,4,3,4,1,3,1,3,5,4,4,2,4,4,2,4,2,4,3,1,5,5,5,4,5,2,4,4,3,2,4,4,2,4,3,5,2,4,3,3,5,4,3,2,4,5,2,4,5,3,3,3,3,3,5,2,5,3,3,3,3,5,5,3,3,5,3,5,1,4,5,4,3,5,2,3,4,5,4,4,3,3,4,5,4,3,3,4,4,3,4,4,3,2,4,5,4,3,5,4,4,4,4,4,3,5,3,4,5,4,2,5,5,5,3,4,2,3,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,12,4,[[4,3,2,1],[1,3,4,2]],[[1,2,3,4],[2,1,4,3],[2,3,1,4],[3,1,2,4]],[1,3,4,2],[1,2,4,4],[2],[[[3,4,1,2],[4,3,2,1]]],20,<<[],[1,1,0,1]>,[[234,0,0],[8192,0,0],[37634,0,0],[261810,0,0],[1,0,0]]>,[[[42913,0,0],[-49918,0,0],[24051,0,0],[47144,0,0]],[[-7747,-23430,9836],[39890,-16160,-30660],[-41337,13812,-49980],[38356,56550,15570]],[[10137,-56180,36662],[994,25732,42068],[61007,-52116,-27536],[-36448,-22570,34436]],[[-45303,-51462,-46498],[9034,-9572,-11408],[-43721,38304,-53556],[-49052,-33980,-50006]]]>,<13,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,12,1]>,[[-9197031179288985706908,0],[5479350706269237647135,0],[1,0]]>,[[[5891784554694048464376,2109098514833304893369],[0,0]],[[-412433848424810817251,-2109098514833304893369],[0,0]],[[-5479350706269237647130,0],[-1,0]],[[5,0],[1,0]]]>,<19,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,18,1]>,[[21266380469601752217231,0],[529916534244667896296121,0],[1,0]]>,[[[-6541322486087551585600778,-15904492962535861141906496],[0,0]],[[16609736636736241615226943,15904492962535861141906496],[0,0]],[[-176315872347122084006337,0],[-19,0]],[[67,0],[19,0]]]>,<53,4,2,[[2,1,4,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[1,2,4,3],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[2,49,1]>,[[14877287397838516358712931008583376,0],[-12087360103717186054858088345658106,0],[1,0]]>,[[[12087360103717186054858088345658153,0],[-1,0]],[[47,0],[1,0]],[[-5608296711357208614336429806529647,-4351604578672136032476688044741549],[184920222790309941734270899823305,-204443491574699589787608997468504]],[[-6479063392359977440521658539128553,4351604578672136032476688044741549],[-184920222790309941734270899823305,204443491574699589787608997468504]]]>*] [x,x^2-x+62,x^3+x-3,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,19,53],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,13*19,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,19,53],[1,6,6,3],1,[1.000000000,1.199368522,1.129343188],<"notfaithful",0>,[4,5]>,<2,13*19,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,13,19,53],[4,6,6,3],1,[1.000000000,0.6174878032,0.7729776935],<"notfaithful",0>,[4,5]>,<3,2^6*13^2*19^2*53^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[1]]],[2,13,19,53],[6,7,7,7],1,[0,0,0],<"3.2e6_13e2_19e2_53e2.6t8.1",1>,[4,5]>,<3,2^6*13*19*53^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]],[[1],[0],[-1]],[[1],[-1]]],[2,13,19,53],[6,7,7,8],1,[0,0,0],<"3.2e6_13_19_53e2.4t5.1",1>,[4,5]>]
