x^5-2*x^4-6*x^3+25*x^2-26*x+108 3^2*67^2*83^2 1 2 10 "D10" [[3,5,1,4,2],[2,1,3,5,4]] [<1,1,[1,2,3,4,5]>,<2,5,[3,5,1,4,2]>,<5,2,[3,4,2,5,1]>,<5,2,[2,5,4,1,3]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 9 [[9455218,17061445],[16471879,0],[810999,-17619661],[-14531856,17619661],[-12206238,-17061445]] 2 [2,1,2,2,4,3,2,2,2,2,2,3,3,4,4,2,2,2,1,1,2,1,1,4,4,2,2,3,2,3,4,2,2,4,3,4,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,4,2,3,4,3,4,4,2,2,2,2,2,2,2,3,3,2,3,3,2,3,2,3,4,4,4,4,2,2,2,2,4,2,4,3,2,3,2,3,2,4,4,2,2,2,4,4,3,2,2,3,1,2,1,2,4,2,2,3,2,2,4,3,2,2,2,2,2,3,2,2,2,4,4,2,3,2,2,2,3,4,2,3,4,2,2,3,2,2,4,2,4,2,2,3,4,4,2,2,2,1,1,4,2,4,3,3,3,4,2,2,1,2,4,2,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+900882,4>,<x-900882,3>]*]] [*<2,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-95291,0],[-452122,-473527],[21405,473527],[-97420,-196562],[99142,196562]]>,<3,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[171482505,329211243,1]>,[[-1600876818,0],[387420491,8148140],[-123432874,379272349],[174627737,129140160],[-1,3]]>,<67,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-1044554873501215479268369113269311990,-53842699150959916573833756174478962,1]>,[[536859306289338575955761098087856240,0],[53842699150959916573833756174478975,-1],[13,1],[-1408096237793137477094519751788252371,-19419295617170863080924013389774065],[817394232352838984564924897525917145,19419295617170863080924013389774065]]>,<83,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-114211554141215451907689247546339731309,93558955686521084126116978930217448653,1]>,[[96618132739393936982472442256511073614,0],[-93558955686521084126116978930217448597,-1],[56,1],[90235750936062638576082665674011166125,-1266602110166694797481833064656758437],[-93294927988935491432438129000304791196,1266602110166694797481833064656758437]]>*] [x,x^2-x+4171,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,67,83],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,3*67*83,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,67,83],[2,5,5,5],1,[1.000000000,0.4864551365,0.7579854823],<"notfaithful",0>,[5,2]>,<2,3*67*83,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,67,83],[2,5,5,5],1,[1.000000000,1.901466307,1.196083460],<"2.3_67_83.5t2.1",1>,[5,2]>,<2,3*67*83,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,67,83],[2,5,5,5],1,[1.000000000,1.860708419,1.190508507],<"2.3_67_83.5t2.1",2>,[5,2]>]
x^2-x+999 -5*17*47 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[27],[-26]] 2 [2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1005,5,1]>,[[-2,-1],[3,1]]>,<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1071,17,1]>,[[-8,-1],[9,1]]>,<47,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1551,47,1]>,[[-23,-1],[24,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,17,47],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*17*47,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,17,47],[3,3,3],1,[1.000000000,1.391712449,0.9308466545],<"1.5_17_47.2t1.1",1>,[2,1]>]
x^4-23*x^2-675 -3*3229^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 103 x-1 5 [[-3911561359],[3546577303],[-3546577303],[3911561359]] 4 [5,4,4,2,5,3,4,3,4,5,2,2,4,2,5,4,5,2,3,5,3,3,4,4,3,5,1,4,3,5,3,5,4,3,4,1,1,2,4,5,5,1,5,3,5,1,1,3,5,3,4,4,2,4,5,5,4,2,3,4,2,4,3,5,2,4,3,1,5,2,5,5,3,3,1,4,4,3,5,3,5,2,4,1,3,5,5,3,5,1,5,4,1,5,1,5,5,5,1,3,3,4,5,5,1,3,5,4,4,3,2,2,4,1,3,5,3,5,4,4,3,3,5,5,2,4,3,5,2,3,3,5,1,3,4,1,4,1,4,4,1,5,2,5,3,5,1,4,1,5,1,5,3,4,3,4,1,4,3,4,5,5,3,5,5,5,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-138,2>,<x^2+97200,3>]*],[*[4],"CYC",0,5*]] [*<2,4,1,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[]],20,<[],[1,1,0,0,1]>,[[-205840,259513,44325,75072],[205840,-259513,-44325,-75072],[79133,-75951,106639,-69252],[-79133,75951,-106639,69252]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[368681586,0],[0,0],[1,0]]>,[[[333995807,333995807],[0,0]],[[-333995807,-333995807],[0,0]],[[0,0],[387420486,0]],[[0,0],[3,0]]]>,<5,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[2,4,1]>,[[9218295252864,4609147626432],[-9218295252864,-4609147626432],[5670760144495,0],[-5670760144495,0]]>,<3229,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[6,3221,1]>,[[-1022470076823125688190595674033377140952973354958392468293535115393877,-2830690287171126391504022863070445743396397290013517737997402472617473],[-54137736344243876948654241145035772000596007184438099122028379275778,-3662647979819088354152042300200870746387527923334456765122947847681169],[1,0]]>,[[[54137736344243876948654241145035772000596007184438099122028379276070,3662647979819088354152042300200870746387527923334456765122947847684325],[-1,0]],[[292,3156],[1,0]],[[-292,-3156],[-1,0]],[[-54137736344243876948654241145035772000596007184438099122028379276070,-3662647979819088354152042300200870746387527923334456765122947847684325],[1,0]]]>*] [x,x^2-x-807,x^2-x+1,x^2-x+2422,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,3229],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3229,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,3229],[3,1,1,6],1,[1.000000000,1.312515401,0.9469107299],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,3229],[4,6,4,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,3*3229,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,3229],[1,6,3,6],1,[1.000000000,1.915166221,1.305239853],<"notfaithful",0>,[4,3]>,<2,3*3229,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,5,3229],[5,6,3,6],1,[1.000000000,0.4216623875,0.8109281046],<"2.3_3229.4t3.2",1>,[4,3]>]
x^8+2*x^6+36*x^4+4*x^2+4 2^20*31^4 0 4 32 "C2^3:C4" [[8,7,6,5,4,3,2,1],[6,2,1,5,4,8,7,3],[4,3,7,8,1,2,6,5],[3,4,1,2,7,8,5,6],[8,2,6,4,5,3,7,1]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<2,2,[3,4,1,2,7,8,5,6]>,<2,2,[1,7,3,5,4,6,2,8]>,<2,2,[3,5,1,7,2,8,4,6]>,<2,4,[2,1,5,6,3,4,8,7]>,<4,4,[4,3,7,8,1,2,6,5]>,<4,4,[5,1,7,3,6,2,8,4]>,<4,4,[2,6,4,8,1,5,3,7]>,<4,4,[1,5,6,2,7,3,4,8]>,<4,4,[1,4,6,7,2,3,5,8]>] [[1,1,1,1,1,1,1,1],[1,1,1,1,2,2],[1,1,2,4],[2,2,2,2],[4,4]] 47 x-1 10 [[-24768389096775866],[-20525291174076942],[13211672879930240],[-8674786394603437],[8674786394603437],[-13211672879930240],[20525291174076942],[24768389096775866]] 6 [1,8,11,4,9,8,6,10,7,8,6,9,3,9,1,9,11,8,10,3,7,6,8,7,5,11,3,11,10,5,6,10,7,9,11,7,10,10,7,10,8,9,2,1,9,7,10,6,10,9,3,6,6,9,2,7,8,6,9,4,11,11,10,3,7,10,9,6,9,10,6,4,6,11,11,6,9,10,6,7,10,11,2,6,4,11,6,7,8,6,10,5,7,9,8,3,8,4,9,10,10,8,10,7,9,5,9,5,4,7,5,9,4,9,7,6,8,7,10,10,11,6,9,11,10,10,9,6,3,10,8,7,1,9,7,5,9,8,8,7,11,9,7,9,8,4,11,4,9,6,10,6,8,4,11,6,3,6,4,8,8,7,7,11,1,7,6,11] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2,2],"CYC",0,4*],[*[1,1,2,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^4+20624*x^2+608307200,10>,<x^4+2704*x^2+305143808,11>]*],[*[2,2,2,2],"RES",<[1],x^2-3*x+1>,[<x+12,2>,<x^2,3>,<x^2-1152,5>,<x^4-5760*x^2+165888,6>]*],[*[4,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^4+19840*x^2+1968128,7>,<x^4-704*x^2+1048453632,8>,<x^4-18624*x^2+95109632,9>]*]] [*<2,16,16,[[1,2,4,3,8,7,5,6],[3,4,1,2,8,7,6,5]],[[1,2,3,4,5,6,7,8],[2,1,4,3,5,6,7,8],[1,2,3,4,6,5,8,7],[2,1,4,3,6,5,8,7],[3,4,1,2,8,7,6,5],[4,3,2,1,8,7,6,5],[4,3,1,2,6,5,7,8],[3,4,2,1,6,5,7,8],[2,1,3,4,7,8,6,5],[2,1,3,4,8,7,5,6]],[1,2,3,4,5,6,7,8],[1,4,4,2,3,5,10,11,11,10],[2,4,6,10],[[[1,2,4,3,8,7,5,6],[3,4,1,2,8,7,6,5]],[[2,1,4,3,6,5,8,7],[1,2,4,3,8,7,5,6]],[[1,2,3,4,6,5,8,7],[2,1,4,3,6,5,8,7]],[[1,2,3,4,6,5,8,7]]],20,<[],[111490,-242016,287440,148768,-334348,-44480,191552,483064,-473066,-23800,-389720,-358792,-165976,-485840,444892,272208,1]>,[[32792,15224,-30220,4018,19585,46214,43896,47766,49854,50318,5009,38244,48804,31560,57200,37188],[-32792,-15224,30220,-4018,45951,19322,21640,17770,15682,15218,60527,27292,16732,33976,8336,28348],[46180,40420,28886,39822,26281,35846,47418,31680,45823,18160,31339,32528,53122,1208,50195,60120],[-46180,-40420,-28886,-39822,39255,29690,18118,33856,19713,47376,34197,33008,12414,64328,15341,5416],[31974,-16352,-26590,-220,-23099,686,4017,1002,31273,20356,-4092,24293,22762,1050,27903,25757],[-31974,16352,26590,220,23099,-686,-4017,-1002,-31273,-20356,4092,-24293,10006,31718,4865,7011],[-22792,22272,-26338,-26426,-31119,4586,24003,9512,20251,27428,-9348,25415,19637,7008,13718,14999],[22792,-22272,26338,26426,31119,-4586,-24003,-9512,-20251,-27428,9348,-25415,13131,25760,19050,17769]]>,<7,2,1,[[3,4,1,2,5,6,7,8]],[[1,2,3,4,5,6,7,8],[3,4,1,2,5,6,7,8]],[3,4,1,2,5,6,7,8],[1,4],[1],[[]],20,<[],[3,6,1]>,[[28660976575984637,36151080957865546],[-36505662110732652,-12168554036910884],[-28660976575984637,-36151080957865546],[36505662110732652,12168554036910884],[-4895200766310150,0],[5360222807789820,0],[-5360222807789820,0],[4895200766310150,0]]>,<31,4,2,[[2,1,4,3,6,5,8,7],[3,4,1,2,7,8,5,6]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[3,4,1,2,7,8,5,6],[4,3,2,1,8,7,6,5]],[3,4,1,2,7,8,5,6],[1,6,6,5],[1],[[[2,1,4,3,6,5,8,7]]],20,<<[],[3,29,1]>,[[58842860908920728934315059400,280720518842293430461240702218],[-232317045717185677234722558336,-131137153819775298585098135763],[1,0]]>,[[[232317045717185677234722558353,131137153819775298585098135786],[-1,0]],[[17,23],[1,0]],[[-210704949191477897712447696866,7377982356595325995085351707],[-7350934566178915148373896691,3827582761811839132500551819]],[[-1002821769408673839962675220,-138515136176370624580183487516],[7350934566178915148373896691,-3827582761811839132500551819]],[[-17,-23],[-1,0]],[[-232317045717185677234722558353,-131137153819775298585098135786],[1,0]],[[1002821769408673839962675220,138515136176370624580183487516],[-7350934566178915148373896691,3827582761811839132500551819]],[[210704949191477897712447696866,-7377982356595325995085351707],[7350934566178915148373896691,-3827582761811839132500551819]]]>,<131,4,1,[[3,2,1,4,6,7,8,5]],[[1,2,3,4,5,6,7,8],[1,2,3,4,7,8,5,6],[3,2,1,4,6,7,8,5],[3,2,1,4,8,5,6,7]],[3,2,1,4,6,7,8,5],[1,4,10,11],[1],[[]],20,<[],[2,109,9,0,1]>,[[595908344417402563453388589551163089658623,386229284940108280749344669925040476631341,678514355474978698223748854183133058320961,-592344697867981906986540458935108599122207],[369334630176067904859574937642746705114165,0,0,0],[-595908344417402563453388589551163089658623,-386229284940108280749344669925040476631341,-678514355474978698223748854183133058320961,592344697867981906986540458935108599122207],[-369334630176067904859574937642746705114165,0,0,0],[-332796074770132904124985875782154596073891,-828418435300045771756063592945427587101222,-653811308511362925055885903840595100064801,-394875684255206616637936866322803828428367],[-186397610785187352771810711797103138681182,188690256289070342768226875834404584194725,-564835392612524641238078857725612083589438,977243757977062025376490231191991964256848],[332796074770132904124985875782154596073891,828418435300045771756063592945427587101222,653811308511362925055885903840595100064801,394875684255206616637936866322803828428367],[186397610785187352771810711797103138681182,-188690256289070342768226875834404584194725,564835392612524641238078857725612083589438,-977243757977062025376490231191991964256848]]>*] [x,x^2-x+8,x^2+62,x^2-2,x^4+124*x^2+1922,x^4-4*x^2+2,x^4-4*x^2+2,x^4+124*x^2+1922,x^4-8*x-7,x^4-12*x^2+98,0] [1,2,2,2,4,2,2,2,5,5,11] <[1],[2],[3],[4],[5,8],[6,7],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,31,131],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,19]>,<1,31,1,[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,31,131],[1,1,12,1],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[8,19]>,<1,2^3*31,1,[[1],[1],[1],[1],[1],[-1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,31,131],[12,1,12,6],1,[1.000000000,1.595930664,1.114566845],<"notfaithful",0>,[8,19]>,<1,2^3,1,[[1],[1],[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,31,131],[12,1,1,8],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[8,19]>,<1,2^4*31,4,[[1,0],[1,0],[-1,0],[-1,0],[1,0],[-1,0],[1,0],[0,1],[0,-1],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,7,31,131],[12,3,12,9],0,[0.9238795325-0.3826834324*i,0.7372238379+0.3053681121*i,0.9613541223+0.1407239743*i],<"notfaithful",0>,[8,19]>,<1,2^4,4,[[1,0],[1,0],[-1,0],[-1,0],[1,0],[1,0],[-1,0],[0,-1],[0,1],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,7,31,131],[12,3,1,8],0,[0.9238795325-0.3826834324*i,0.8231312586-0.1227420153*i,0.9728722059-0.06913989890*i],<"notfaithful",0>,[8,19]>,<1,2^4,4,[[1,0],[1,0],[-1,0],[-1,0],[1,0],[1,0],[-1,0],[0,1],[0,-1],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,7,31,131],[12,3,1,8],0,[0.9238795325+0.3826834324*i,0.8231312586+0.1227420153*i,0.9728722059+0.06913989890*i],<"notfaithful",0>,[8,19]>,<1,2^4*31,4,[[1,0],[1,0],[-1,0],[-1,0],[1,0],[-1,0],[1,0],[0,-1],[0,1],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,7,31,131],[12,3,12,9],0,[0.9238795325+0.3826834324*i,0.7372238379-0.3053681121*i,0.9613541223-0.1407239743*i],<"notfaithful",0>,[8,19]>,<2,2^5*31,1,[[2],[2],[-2],[2],[-2],[0],[0],[0],[0],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[1]]],[2,7,31,131],[12,1,13,6],1,[1.000000000,1.149723055,1.028744921],<"notfaithful",0>,[8,19]>,<2,2^8*31,1,[[2],[2],[2],[-2],[-2],[0],[0],[0],[0],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,7,31,131],[12,4,13,10],1,[1.000000000,0.9103107706,0.9723139372],<"notfaithful",0>,[8,19]>,<4,2^15*31^2,1,[[4],[-4],[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[4],[6],[4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1]],[[1],[0],[-1]]],[2,7,31,131],[12,3,13,8],1,[0,0,0],<"4.2e15_31e2.8t21.1",1>,[8,19]>]
