x^2-x+2379 -5*11*173 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[93],[-92]] 2 [2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2385,5,1]>,[[-2,-1],[3,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2409,11,1]>,[[-5,-1],[6,1]]>,<173,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[9861,173,1]>,[[-86,-1],[87,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,11,173],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*11*173,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,11,173],[3,3,3],1,[1.000000000,0.9017860395,0.8841263745],<"1.5_11_173.2t1.1",1>,[2,1]>]
x^4-2*x^3-x^2+2*x-18 -2^4*19^2*31 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 101 x-1 5 [[28001462],[-893555939],[893555940],[-28001461]] 4 [1,4,2,3,5,5,4,1,5,5,1,5,3,5,3,5,2,4,2,2,4,4,5,5,3,1,2,1,3,3,4,3,4,5,1,4,2,3,4,3,4,5,3,3,4,5,2,4,2,4,2,5,5,5,3,5,5,5,4,3,3,3,1,3,4,3,4,5,5,2,4,3,5,3,1,4,4,1,5,5,3,3,2,5,1,3,5,4,4,5,3,3,4,5,5,3,5,3,4,2,2,4,2,5,5,2,5,1,1,5,1,4,2,5,5,5,5,5,1,1,3,5,5,2,3,2,4,5,3,1,5,4,2,4,4,1,5,4,5,4,2,4,5,4,5,1,1,3,5,4,3,4,5,2,1,4,3,4,2,5,5,5,5,1,3,4,4,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+2,2>,<x^2-6*x+288,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[2],[[[2,1,4,3]]],20,<[],[285406,345882,1]>,[[0,1],[178406,-1],[1,-1],[-178405,1]]>,<3,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,2,1]>,[[1533543039,0],[-1533543038,0],[451510427,-129620307],[-451510426,129620307]]>,<19,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-16063734573062041316979819,7399494466563261965946815,1]>,[[-7399494466563261965946800,-1],[15,1],[-14,-1],[7399494466563261965946801,1]]>,<31,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[37654069154031358564634751015,31,1]>,[[-132468788984975711094828332499,0],[132468788984975711094828332500,0],[-15,-1],[16,1]]>*] [x,x^2-19,x^2-x+8,x^2+589,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*19,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19,31],[6,1,6,1],1,[1.000000000,1.337249852,1.132121268],<"notfaithful",0>,[4,3]>,<1,31,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,19,31],[1,4,1,6],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[4,3]>,<1,2^2*19*31,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,19,31],[6,3,6,6],1,[1.000000000,1.035576561,0.9323072687],<"notfaithful",0>,[4,3]>,<2,2^2*19*31,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,19,31],[6,3,6,6],1,[1.000000000,1.570307163,1.251664507],<"2.2e2_19_31.4t3.3",1>,[4,3]>]
x^4-2*x^3-9*x^2+10*x-51 -2^4*19^2*31 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 59 x-1 5 [[-171380176],[128201117],[-128201116],[171380177]] 4 [3,4,2,3,5,5,4,3,5,5,4,5,3,5,3,5,1,4,1,1,4,4,5,5,3,1,1,2,3,3,4,3,4,5,1,4,2,3,4,3,4,5,3,3,4,5,1,4,1,4,2,5,5,5,3,5,5,5,4,3,3,3,2,3,4,3,4,5,5,2,4,3,5,3,2,4,4,1,5,5,3,3,1,5,2,3,5,4,4,5,3,3,4,5,5,3,5,3,4,2,1,4,1,5,5,2,5,1,2,5,2,4,2,5,5,5,5,5,1,2,3,5,5,1,3,2,4,5,3,1,5,4,1,4,4,1,5,4,5,4,1,4,5,4,5,2,1,3,5,4,3,4,5,1,2,4,3,4,2,5,5,5,5,2,3,4,4,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+10,2>,<x^2-22*x+896,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[3,4,1,2]],[4,3,2,1],[1,3,3,2],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[147130,73632],[487470,450656],[1,0]]>,[[[73636,-114877],[-2,0]],[[0,3],[2,0]],[[-73635,114877],[2,0]],[[1,-3],[-2,0]]]>,<5,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,4,1]>,[[-34945058360551,-41314387090432],[34945058360552,41314387090432],[3262540426293,-3137101368885],[-3262540426292,3137101368885]]>,<19,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,18,1]>,[[16173350688945333694150156,-246246272226910335299000],[-7835916641938019513769973,3306006312845326519953965],[1,0]]>,[[[7835916641938019513769981,-3306006312845326519953961],[-1,0]],[[8,4],[1,0]],[[-7,-4],[-1,0]],[[-7835916641938019513769980,3306006312845326519953961],[1,0]]]>,<31,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,29,1]>,[[-75308138308062717129269501317,0],[31,0],[1,0]]>,[[[-287139507654047499434502447645,165518800525674595083452962673],[0,0]],[[287139507654047499434502447646,-165518800525674595083452962673],[0,0]],[[-15,0],[-1,0]],[[16,0],[1,0]]]>*] [x,x^2-19,x^2-x+8,x^2+589,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,19,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*19,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,19,31],[6,1,6,1],1,[1.000000000,1.337249852,1.132121268],<"notfaithful",0>,[4,3]>,<1,31,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,19,31],[1,1,1,6],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[4,3]>,<1,2^2*19*31,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,19,31],[6,1,6,6],1,[1.000000000,1.035576561,0.9323072687],<"notfaithful",0>,[4,3]>,<2,2^2*19*31,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,5,19,31],[6,2,6,6],1,[1.000000000,0.5352775147,0.7475107536],<"2.2e2_19_31.4t3.4",1>,[4,3]>]
x^4-2*x^3+36*x^2-35*x+24 5*1129^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 71 x-1 5 [[220094759],[481539910],[-481539909],[-220094758]] 2 [4,4,4,4,3,5,5,3,4,3,3,5,3,4,4,4,3,3,5,1,5,2,5,3,4,3,5,5,3,4,4,1,5,3,1,2,4,4,4,5,3,1,3,5,4,3,3,4,4,1,4,3,3,1,5,5,2,1,4,1,4,4,5,1,5,5,3,5,5,3,4,3,4,4,2,4,3,5,3,1,2,3,3,5,1,4,3,4,2,5,5,3,5,2,2,5,3,3,5,2,4,4,4,1,3,4,4,5,2,3,5,4,4,3,3,3,4,5,5,1,3,5,4,4,3,3,2,3,5,5,3,5,1,5,2,2,5,5,5,1,2,3,5,4,1,3,4,5,2,5,4,3,5,4,5,3,2,2,4,1,5,5,4,2,5,5,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-35,2>,<x^2+68*x+911,3>]*],[*[4],"CYC",0,5*]] [*<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[29893722345585,0],[5,0],[1,0]]>,[[[-29819947106486,8931884356913],[0,0]],[[29819947106487,-8931884356913],[0,0]],[[-2,0],[-1,0]],[[3,0],[1,0]]]>,<7,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[3,6,1]>,[[21936888696041241,0],[-21936888696041240,0],[-3363288729795676,4578351349421346],[3363288729795677,-4578351349421346]]>,<1129,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[215302642881218198286870648316247413412070296868010608382796,-5240874854034123850734235696729455322965377068034930574615133,1]>,[[5240874854034123850734235696729455322965377068034930574616122,-1],[989,1],[-988,-1],[-5240874854034123850734235696729455322965377068034930574616121,1]]>*] [x,x^2-x-282,x^2-x-1,x^2-x-1411,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,1129],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,1129,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,7,1129],[1,1,6],1,[1.000000000,3.116259090,1.561025807],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,7,1129],[6,4,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,5*1129,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,7,1129],[6,3,6],1,[1.000000000,0.3741255435,0.7007182484],<"notfaithful",0>,[4,3]>,<2,5*1129,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[5,7,1129],[6,3,7],1,[1.000000000,1.313614012,1.039261337],<"2.5_1129.4t3.2",1>,[4,3]>]
x^6-3*x^4+4*x^2+2 -2^9*109^2 0 3 48 "C2*S4" [[3,2,1,6,5,4],[4,2,3,1,5,6],[3,1,2,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,5,3,4,2,6]>,<2,3,[4,5,3,1,2,6]>,<2,6,[3,2,1,6,5,4]>,<2,6,[3,5,1,6,2,4]>,<3,8,[3,1,2,6,4,5]>,<4,6,[2,4,3,5,1,6]>,<4,6,[2,4,6,5,1,3]>,<6,8,[3,4,2,6,1,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 17 x^2+16*x+3 11 [[-17112593268771,4890245973774],[7459160073744,-4890245973774],[-15226547682839,0],[17112593268771,-4890245973774],[-7459160073744,4890245973774],[15226547682839,0]] 6 [3,9,10,6,7,6,5,7,10,10,8,6,9,5,10,8,4,10,1,8,7,3,9,7,7,8,10,7,3,4,10,5,7,4,6,10,10,7,3,3,7,8,8,7,10,3,9,8,5,6,7,8,5,7,5,6,8,10,6,7,7,10,9,8,9,6,9,9,5,10,7,10,2,10,7,10,6,8,7,7,4,10,6,4,8,5,9,7,3,6,5,6,10,1,5,3,2,5,9,10,7,3,7,9,9,5,7,4,3,9,10,6,9,9,10,9,7,8,10,9,3,5,8,5,7,8,8,10,6,8,4,6,6,8,5,9,6,7,3,7,9,8,6,5,10,10,8,7,7,8,3,7,7,6,5,2,10,9,5,8,9,7,10,4,7,10,10,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3-18*x^2+252*x-7992,4>,<x^6+36*x^5+36*x^4-26784*x^3-751680*x^2-6345216*x-16982784,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-18,2>,<x^6-36*x^5+36*x^4+26784*x^3-751680*x^2+6345216*x-16982784,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,16,8,[[1,2,3,4,6,5],[1,2,5,6,3,4],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,5,6,3,4],[1,2,4,3,5,6],[2,1,4,3,5,6],[1,2,6,5,3,4],[2,1,6,5,3,4]],[2,1,3,4,5,6],[1,3,4,2,5,6,3,4,8,9],[2,4,6],[[[1,2,3,4,6,5],[1,2,5,6,3,4]],[[1,2,4,3,6,5],[1,2,3,4,6,5]],[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[-190034,0],[-121696,0],[19532,0],[-154040,0],[-358998,0],[455168,0],[522736,0],[455588,0],[1,0]]>,[[[-148831,226626],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[148831,-226626],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[74138,0],[125682,0],[124741,0],[90994,0],[-98310,0],[-111421,0],[123101,0],[3290,0]],[[-74138,0],[-125682,0],[-124741,0],[-90994,0],[98310,0],[111421,0],[7971,0],[127782,0]],[[116816,0],[-43020,0],[28925,0],[-106566,0],[-116993,0],[-38007,0],[7243,0],[98665,0]],[[-116816,0],[43020,0],[-28925,0],[106566,0],[116993,0],[38007,0],[123829,0],[32407,0]]]>,<109,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[6,108,1]>,[[-16026263714095388373587483001754681611616,0],[-13937822217583875159161853485600612168234,0],[1,0]]>,[[[-12131025128578008588723515222707414692330,24683843687744667711052670566801654249461],[0,0]],[[12131025128578008588723515222707414692330,-24683843687744667711052670566801654249461],[0,0]],[[13937822217583875159161853485600612168304,0],[-1,0]],[[70,0],[1,0]],[[-70,0],[-1,0]],[[-13937822217583875159161853485600612168304,0],[1,0]]]>*] [x,x^2-218,x^2+109,x^2+2,x^6+34*x^4+289*x^2-218,x^3+x-4,x^4-8*x^2-16*x+40,0,0,x^4-8*x^2-16*x+40] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,109],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^3*109,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,109],[11,11],1,[1.000000000,0.8423540279,0.8938271950],<"notfaithful",0>,[6,11]>,<1,2^2*109,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,109],[11,11],1,[1.000000000,0.9027300063,0.9218422722],<"notfaithful",0>,[6,11]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,109],[11,2],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,11]>,<2,2^6*109,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,109],[11,12],1,[1.000000000,1.304349800,1.046041401],<"notfaithful",0>,[6,11]>,<2,2^2*109,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,109],[11,11],1,[1.000000000,1.488934501,1.278637695],<"notfaithful",0>,[6,11]>,<3,2^10*109,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[0],[-1]]],[2,109],[11,12],1,[1.000000000,0.8661402970,0.9155746938],<"notfaithful",0>,[6,11]>,<3,2^7*109,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]]],[2,109],[11,12],1,[1.000000000,0.4275757185,0.6964974091],<"3.2e7_109.6t11.1",1>,[6,11]>,<3,2^9*109^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[-1]]],[2,109],[11,12],1,[0,0,0],<"3.2e9_109e2.6t11.1",1>,[6,11]>,<3,2^10*109^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]]],[2,109],[11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
