x^2-x+2375 -7*23*59 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-750],[751]] 2 [2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2387,7,1]>,[[-3,-1],[4,1]]>,<23,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2507,23,1]>,[[-11,-1],[12,1]]>,<59,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3245,59,1]>,[[-29,-1],[30,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,23,59],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*23*59,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,23,59],[3,3,3],1,[1.000000000,0.9025451986,0.7677509438],<"1.7_23_59.2t1.1",1>,[2,1]>]
x^6-3*x^5-840*x^4+1683*x^3+232689*x^2-235200*x-21251431 3^8*1117^3 6 0 6 "C6" [[5,6,4,3,1,2],[6,3,5,1,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<3,1,[6,3,5,1,2,4]>,<3,1,[4,5,2,6,3,1]>,<6,1,[2,4,1,5,6,3]>,<6,1,[3,1,6,2,4,5]>] [[1,1,1,1,1,1],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 6 [[1524225,-1458912],[5167942,1458912],[-7089654,1458912],[-6294677,-1458912],[729248,1458912],[5962919,-1458912]] 1 [5,1,6,3,5,4,2,2,4,5,4,1,4,5,3,1,6,3,6,2,2,3,3,1,3,3,6,1,1,4,2,6,5,4,6,5,6,2,4,5,1,2,3,6,1,1,4,3,3,6,2,4,5,1,4,5,1,2,3,3,6,4,1,6,5,5,3,6,6,3,3,1,3,6,2,6,5,2,4,6,6,3,2,2,5,3,1,3,3,6,2,5,1,4,4,2,4,2,1,1,5,2,6,5,6,2,3,2,6,5,6,2,6,5,2,5,6,1,6,3,4,3,5,2,3,2,3,2,3,6,2,6,6,1,4,6,1,6,6,2,1,5,6,2,2,5,3,5,4,1,6,2,2,4,3,3,1,3,2,6,5,1,6,1,6,3,2,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x-2502,3>,<x-2520,4>]*],[*[6],"RES",<[1],x^2>,[<x+849,5>,<x+831,6>]*]] [*<3,3,3,[[3,1,2,6,4,5]],[[1,2,3,4,5,6],[3,1,2,6,4,5],[2,3,1,5,6,4]],[1,2,3,4,5,6],[1,4,3],[2],[[[3,1,2,6,4,5]]],20,<[],[1428302238,-927918801,852954924,1]>,[[2,1,0],[24987962,-568636616,387420488],[284318585,568636615,1],[568636615,1,0],[-568636892,-568636616,387420488],[-309306269,568636615,1]]>,<1117,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[2840554079210185612077852575234414505627291276543212547608426,2174057947098943309082877642163311268159637802748304269222232,1]>,[[-2174057947098943309082877642163311268159637802748304269221310,-1],[922,1],[-2733738554400485809059075353967175447675077789592932736786812,-1],[-559680607301542499976197711803864179515439986844628467564580,1],[-2924524560138294265259330433349965206763358013252082302259025,-1],[-750466613039350956176452791186653938603720210503778033036793,1]]>,<14347,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-66937030957984647031839733216606407600755483486018730346180993245588332815040416823,-45733424456014341591508232981432925923098905029341381651805224253492750897663140880,-42027988816316470426982071310265140274270714872876299864166663871418395441469076931,-30596292038115908092207539995980985396497469274036762722596845613571262297803108354,2552654962176151924517008729897028631533427134643122628469137525265439435166526,3402415024206309342624639641600260802498724118755232346720738195774431002167572]>,<95581,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[1089110154924801839877524772630519718994266853696564073874200311866627603243367489552358933102998128,-434509753011149508835448924698065308628021037850731892001424046100975674769479518646532976705207890,-670888408758692381038588628829971528199034718768858187631977426273277995904808397633357514619862162,-401933739321069408842423362903031072962443232004679880483021725085723539907638665191469860261064039,-7499199126193728663825160354852741510642016295023863694798078777827975731687415986396800251779,-6339039741607325547782415217423151937891113235725604405275885521874452411855867113914306555946]>*] [x,x^2-x-279,x^3-3*x-1,0,x^3-3*x-1,0] [1,2,2,4,3,6] <[1],[2],[3,5],[4,6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,1117,14347,95581],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,1]>,<1,1117,1,[[1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,1117,14347,95581],[2,1,7,1,1],1,[1.000000000,0.9471946511,0.8787816926],<"notfaithful",0>,[6,1]>,<1,3^2,3,[[1,0],[1,0],[0,1],[-1,-1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,1117,14347,95581],[3,7,1,1,1],0,[0.7660444431+0.6427876097*i,0.5894898174+0.1730977885*i,0.8313555572+0.1465904153*i],<"notfaithful",0>,[6,1]>,<1,3^2*1117,3,[[1,0],[-1,0],[0,1],[-1,-1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,3,1117,14347,95581],[5,7,7,1,1],0,[0.7660444431+0.6427876097*i,0.9800107450-0.3785753624*i,1.090479189-0.2267446578*i],<"1.3e2_1117.6t1.1",1>,[6,1]>,<1,3^2,3,[[1,0],[1,0],[-1,-1],[0,1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,1117,14347,95581],[3,7,1,1,1],0,[0.7660444431-0.6427876097*i,0.5894898174-0.1730977885*i,0.8313555572-0.1465904153*i],<"notfaithful",0>,[6,1]>,<1,3^2*1117,3,[[1,0],[-1,0],[-1,-1],[0,1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,1117,14347,95581],[5,7,7,1,1],0,[0.7660444431-0.6427876097*i,0.9800107450+0.3785753624*i,1.090479189+0.2267446578*i],<"1.3e2_1117.6t1.1",2>,[6,1]>]
x^8-151442*x^6+6715392606*x^4-68089779466272*x^2-2589767483576040 -2^19*5^3*75721^7 2 3 16 "SD16" [[1,6,7,5,4,2,3,8],[8,7,6,5,4,3,2,1],[7,5,8,3,6,1,4,2],[5,3,7,1,8,2,6,4]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<2,4,[1,6,7,5,4,2,3,8]>,<4,2,[4,6,2,8,1,7,3,5]>,<4,4,[3,4,8,7,2,1,5,6]>,<8,2,[7,5,8,3,6,1,4,2]>,<8,2,[2,4,1,6,3,8,5,7]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[2,2,2,2],[4,4],[8]] 47 x-1 53 [[8198454681756137681076155021012487590544703215687603383187395991087080137314457337226667],[-14567844663038449021907118381259852793394944996065032109136123724348972427908727233970500],[-11047602646504776578461681399339467296407607712017327237427970518483022040693376374043886],[6791880585228936770136441775370584299589452195301201192453842677793020382047316937685529],[-6791880585228936770136441775370584299589452195301201192453842677793020382047316937685529],[11047602646504776578461681399339467296407607712017327237427970518483022040693376374043886],[14567844663038449021907118381259852793394944996065032109136123724348972427908727233970500],[-8198454681756137681076155021012487590544703215687603383187395991087080137314457337226667]] 3 [1,3,3,4,6,2,5,4,7,5,3,6,7,3,1,4,7,3,5,5,5,5,3,4,3,5,1,5,3,3,6,2,5,6,3,5,4,5,7,7,4,5,3,3,6,5,2,2,5,3,3,3,2,7,5,7,5,3,2,1,3,7,3,5,3,4,4,3,3,3,5,3,7,6,6,7,5,4,7,6,1,5,5,3,5,3,2,3,5,7,5,5,6,4,7,2,3,2,5,3,5,7,5,6,6,5,3,3,3,4,7,4,3,6,3,6,3,7,6,6,5,5,4,3,6,3,3,3,4,6,6,6,5,4,6,4,7,3,1,1,4,5,6,5,3,3,4,5,7,7,6,4,3,4,5,3,5,6,5,3,3,5,7,6,3,7,3,7] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,3*],[*[2,2,2,2],"CYC",0,2*],[*[4,4],"RES",<[1],x^7+2*x^6+3*x^5+4*x^4+5*x^3+6*x^2+7*x+8>,[<x^2+744943819946034592326729131843674695840,4>,<x^4-623760660120495643832266219406383259328*x^2+199736573797572386870754750990037153577473938709137274350591277064298878862336,5>]*],[*[8],"RES",<[1,3],x^3-7*x^2+11*x-5>,[<x+6698582544,6>,<x-6698582544,7>]*]] [*<2,8,8,[[3,4,1,2,6,5,7,8],[4,3,1,2,7,8,6,5]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[3,4,1,2,6,5,7,8],[1,2,4,3,8,7,6,5],[4,3,1,2,7,8,6,5]],[1,2,3,4,5,6,7,8],[1,2,3,3,4],[2,4,6],[[[3,4,1,2,6,5,7,8],[4,3,1,2,7,8,6,5]],[[2,1,4,3,6,5,8,7],[3,4,1,2,6,5,7,8]],[[2,1,4,3,6,5,8,7]]],20,<[],[-156150,-249368,-281700,220280,80058,-300488,-419388,141980,1]>,[[15092,-11664,9480,-11948,-10271,4316,-11420,12517],[-15092,11664,-9480,11948,10271,-4316,11420,-12517],[10116,9540,6018,14372,-3739,-4050,11830,12883],[-10116,-9540,-6018,-14372,3739,4050,-11830,-12883],[48776,-37830,-39707,48296,19538,4017,2929,60335],[-48776,37830,39707,-48296,-19538,-4017,62607,5201],[22556,-6614,-26579,-6244,-45061,15469,5365,25468],[-22556,6614,26579,6244,45061,-15469,60171,40068]]>,<3,2,1,[[2,1,3,4,8,7,6,5]],[[1,2,3,4,5,6,7,8],[2,1,3,4,8,7,6,5]],[2,1,3,4,8,7,6,5],[1,3],[1],[[]],20,<[],[2,2,1]>,[[77270849,77270849],[-77270849,-77270849],[-1859175,0],[1859175,0],[137688,657978],[-416055,657978],[-137688,-657978],[416055,-657978]]>,<5,4,2,[[1,2,4,3,6,5,8,7],[2,1,3,4,7,8,5,6]],[[1,2,3,4,5,6,7,8],[2,1,3,4,7,8,5,6],[1,2,4,3,6,5,8,7],[2,1,4,3,8,7,6,5]],[2,1,3,4,7,8,5,6],[1,3,3,2],[1],[[[1,2,4,3,6,5,8,7]]],20,<<[],[2,4,1]>,[[34253459721870,0],[0,0],[1,0]]>,[[[36388772685574,18194386342787],[0,0]],[[-36388772685574,-18194386342787],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]],[[-33813617779103,30776906930761],[-9529752314797,0]],[[-33813617779103,30776906930761],[9529752314797,0]],[[33813617779103,-30776906930761],[-9529752314797,0]],[[33813617779103,-30776906930761],[9529752314797,0]]]>,<19,4,1,[[2,3,4,1,6,7,8,5]],[[1,2,3,4,5,6,7,8],[3,4,1,2,7,8,5,6],[2,3,4,1,6,7,8,5],[4,1,2,3,8,5,6,7]],[2,3,4,1,6,7,8,5],[1,2,4,4],[1],[[]],20,<[],[2,11,2,0,1]>,[[2960866743645084668510172,-14209103795005214628401132,834092042509776991620313,15065962234928445067308553],[11585678685065369484166612,6935807605437093067908682,11171990746160891338824516,15997405459432161432980206],[-2960866743645084668510172,14209103795005214628401132,-834092042509776991620313,-15065962234928445067308553],[-11585678685065369484166612,-6935807605437093067908682,-11171990746160891338824516,-15997405459432161432980206],[-1513340054899743435812,-1236536779535094976220,2196872902185559766024,-283650453653224564285],[1679810082343523974351,-963113270899990271100,-2059877317376907183887,1449729416533046598442],[1513340054899743435812,1236536779535094976220,-2196872902185559766024,283650453653224564285],[-1679810082343523974351,963113270899990271100,2059877317376907183887,-1449729416533046598442]]>,<103,1,1,[],[[1,2,3,4,5,6,7,8]],[1,2,3,4,5,6,7,8],[1],[1],[[]],20,[],[4910344150132757799321576202094325833719,3672382877211599470795704561006174600404,-3672382877211599470795704561006174600404,-4910344150132757799321576202094325833719,77316721865346835883064653108066671062,65843431516797787309620178169392114469,-65843431516797787309620178169392114469,-77316721865346835883064653108066671062]>,<2693,2,1,[[4,3,2,1,8,7,6,5]],[[1,2,3,4,5,6,7,8],[4,3,2,1,8,7,6,5]],[4,3,2,1,8,7,6,5],[1,2],[1],[[]],20,<[],[2,2688,1]>,[[159092490635275275176921483570322731497206879579023413352033022900020,-34618106120625458333261389082616042111024402639028487707409699583884],[-199003484243199710541648682595849712310349718826002296254749237426738,-109747646814096286003580375394236313788852922574522834904031043860541],[199003484243199710541648682595849712310349718826002296254749237426738,109747646814096286003580375394236313788852922574522834904031043860541],[-159092490635275275176921483570322731497206879579023413352033022900020,34618106120625458333261389082616042111024402639028487707409699583884],[-73921125605055427558074172089409856246861208464432158607657930362,-63881840102929541487669330169262838079394042420904860600216863445],[-68794302382128313882336492175511361677990979261493225460486356317,-3498280343560801070257300246995471811482945894591888359860986461],[68794302382128313882336492175511361677990979261493225460486356317,3498280343560801070257300246995471811482945894591888359860986461],[73921125605055427558074172089409856246861208464432158607657930362,63881840102929541487669330169262838079394042420904860600216863445]]>,<75721,8,8,[[2,6,5,8,1,4,3,7]],[[1,2,3,4,5,6,7,8],[8,7,6,5,4,3,2,1],[6,4,1,7,2,8,5,3],[3,5,8,2,7,1,4,6],[2,6,5,8,1,4,3,7],[4,8,2,3,6,7,1,5],[7,3,4,1,8,5,6,2],[5,1,7,6,3,2,8,4]],[1,2,3,4,5,6,7,8],[1,2,4,4,7,7,6,6],[1],[[[2,6,5,8,1,4,3,7]]],20,<[],[-2589767483576040,0,-68089779466272,0,6715392606,0,-151442,0,1]>,[[0,-1,0,0,0,0,0,0],[0,179076232393774183449458564603955572618371471046975124742355845778070914063029724469475804277,0,-168341278100819615850756475231187071837966562935048202850843922379429807029078473153578702402,0,-239327857095157851934439035516851504718600340140781633114797485600532113561136246405697220604,0,220016827339877690530777691938299740747017770667772982213535342682439391939513074989548014244],[0,173520080587443744162458179035029286776579455940744278016140937569334613440911491824131219758,0,54600186847611988403364258644007337865826741948842991924409144053772975554429109666826643942,0,-238302796568950496104971716711196338206622625374816446856154608501079506933595917665428435019,0,213243498385286262608927181405916262357069522718765441456120781198907124937076137283411881717],[0,-113939350096475075999867492929227851929295784260344288326230728037079362455529096117216994842,0,-59562808011557502455995546803002048490351656879069445155369850864108698552863727924364295539,0,-232797091875354646632947166193544125947172836123533655902704149084606796568308165589208867129,0,-75489686718712698719875209575223622617907600264771153784301583222531530599261867553891038179],[0,113939350096475075999867492929227851929295784260344288326230728037079362455529096117216994842,0,59562808011557502455995546803002048490351656879069445155369850864108698552863727924364295539,0,232797091875354646632947166193544125947172836123533655902704149084606796568308165589208867129,0,75489686718712698719875209575223622617907600264771153784301583222531530599261867553891038179],[0,-173520080587443744162458179035029286776579455940744278016140937569334613440911491824131219758,0,-54600186847611988403364258644007337865826741948842991924409144053772975554429109666826643942,0,238302796568950496104971716711196338206622625374816446856154608501079506933595917665428435019,0,-213243498385286262608927181405916262357069522718765441456120781198907124937076137283411881717],[0,-179076232393774183449458564603955572618371471046975124742355845778070914063029724469475804277,0,168341278100819615850756475231187071837966562935048202850843922379429807029078473153578702402,0,239327857095157851934439035516851504718600340140781633114797485600532113561136246405697220604,0,-220016827339877690530777691938299740747017770667772982213535342682439391939513074989548014244],[0,1,0,0,0,0,0,0]]>,<2082539,2,1,[[4,3,2,1,8,7,6,5]],[[1,2,3,4,5,6,7,8],[4,3,2,1,8,7,6,5]],[4,3,2,1,8,7,6,5],[1,2],[1],[[]],20,<[],[1,0,1]>,[[0,-469480807962907423697802853437011691998858379681191741875771849093663115987789547036532341364304032274206452531496923971239291],[0,138257360626698157890052471563569571446792648139486239844801743928987536707826434641647460954930141211166629575222641622650149],[0,-138257360626698157890052471563569571446792648139486239844801743928987536707826434641647460954930141211166629575222641622650149],[0,469480807962907423697802853437011691998858379681191741875771849093663115987789547036532341364304032274206452531496923971239291],[0,-406362419649454387301670533058680989122403544095075927578366487244667463019712669529170753495990788538655239723005309045],[0,-92806396111467581278960520637722207361580342327888180989440700407478163975393738820201357847320332863860851536389585749],[0,92806396111467581278960520637722207361580342327888180989440700407478163975393738820201357847320332863860851536389585749],[0,406362419649454387301670533058680989122403544095075927578366487244667463019712669529170753495990788538655239723005309045]]>*] [x,x^2-x-18930,x^2+757210,x^2+10,x^4-151442*x^2+5979005881,0,0] [1,2,2,2,5,6,7] <[1],[2],[3],[4],[5],[6,7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,19,103,2693,75721,2082539],[1,1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,8]>,<1,75721,1,[[1],[1],[1],[1],[-1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,19,103,2693,75721,2082539],[1,1,1,1,1,1,8,1],1,[1.000000000,4.023754936,1.586409418],<"notfaithful",0>,[8,8]>,<1,2^3*5*75721,1,[[1],[1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,19,103,2693,75721,2082539],[8,3,8,1,1,1,8,1],1,[1.000000000,0.8953511239,0.9199520626],<"notfaithful",0>,[8,8]>,<1,2^3*5,1,[[1],[1],[-1],[1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,19,103,2693,75721,2082539],[8,3,8,1,1,1,1,1],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[8,8]>,<2,2^5*5*75721^2,1,[[2],[2],[0],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[2,3,5,19,103,2693,75721,2082539],[8,3,9,4,1,1,8,1],1,[0,0,0],<"notfaithful",0>,[8,8]>,<2,2^7*5*75721^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,-1,0,-1],[0,1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[1,0,0,0]]],[2,3,5,19,103,2693,75721,2082539],[8,3,9,4,1,2,8,2],0,[0,0,0],<"2.2e7_5_75721e2.8t8.1",1>,[8,8]>,<2,2^7*5*75721^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,1,0,1],[0,-1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[1,0,0,0]]],[2,3,5,19,103,2693,75721,2082539],[8,3,9,4,1,2,8,2],0,[0,0,0],<"2.2e7_5_75721e2.8t8.1",2>,[8,8]>]
x^6+16*x^4+64*x^2-6680 2^9*5^3*167^3 2 2 12 "D12" [[1,3,2,4,6,5],[4,6,5,1,3,2],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[1,3,2,4,6,5]>,<3,2,[5,3,4,2,6,1]>,<6,2,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 14 [[203149960372,0],[-271063775024,101861439213],[-204009337453,-101861439213],[-203149960372,0],[271063775024,-101861439213],[204009337453,101861439213]] 4 [3,3,4,4,5,6,5,5,6,6,6,6,3,1,4,2,3,6,5,4,1,4,5,5,3,4,2,3,4,5,4,3,3,3,4,4,4,5,4,4,5,6,6,1,6,6,1,4,5,2,3,2,3,1,5,4,4,4,6,1,3,4,5,6,5,4,3,3,1,4,3,6,4,6,3,4,4,4,3,5,1,6,6,3,4,5,1,5,6,6,3,4,2,5,3,4,6,3,3,4,5,4,3,3,3,3,1,1,6,5,6,4,3,3,6,3,5,6,4,3,4,1,4,5,3,6,4,4,6,4,3,4,4,4,1,3,6,5,6,1,3,4,2,1,4,2,4,3,1,4,4,3,3,2,3,2,6,5,5,4,3,1,4,3,5,6,4,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+96,2>,<x^3-6912*x-39178944,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[5,6,4,3,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,4,3,1,2],[6,5,3,4,2,1]],[5,6,4,3,1,2],[1,2,3,4],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[245264,-142358],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[65535,0]],[[0,0],[63588,25133]],[[0,0],[1948,40403]],[[0,0],[63589,25133]],[[0,0],[1947,40403]]]>,<5,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[15225672308480,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[-37096687478698,-18548343739349],[-9536743164062,0]],[[-37096687478698,-18548343739349],[9536743164062,0]],[[37096687478698,18548343739349],[-9536743164062,0]],[[37096687478698,18548343739349],[9536743164062,0]]]>,<151,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,4],[1],[[]],20,<[],[6,149,1]>,[[12738889506157215014550511890553891688790663,0],[-12738889506157215014550511890553891688790663,0],[-63034404646131752140819005949704941505326,57641598867218348801185944204617542403855],[-100159896356653453371667284083974286017787,-57641598867218348801185944204617542403855],[100159896356653453371667284083974286017787,57641598867218348801185944204617542403855],[63034404646131752140819005949704941505326,-57641598867218348801185944204617542403855]]>,<167,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[5,166,1]>,[[-79655789309154595609375936140570940892859279,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[2013933374979015029918966440301687013301134,-92576611663049162199173347548629438171337471],[-852281293125755098421080817584447222802651,0]],[[2013933374979015029918966440301687013301134,-92576611663049162199173347548629438171337471],[852281293125755098421080817584447222802651,0]],[[-2013933374979015029918966440301687013301134,92576611663049162199173347548629438171337471],[-852281293125755098421080817584447222802651,0]],[[-2013933374979015029918966440301687013301134,92576611663049162199173347548629438171337471],[852281293125755098421080817584447222802651,0]]]>*] [x,x^2-x+209,x^2-1670,x^2+2,x^3-x^2-x+6,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,151,167],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,5*167,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,151,167],[3,3,7,3,7],1,[1.000000000,0.6523157812,0.7235239800],<"notfaithful",0>,[6,3]>,<1,2^3*5*167,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,151,167],[7,2,7,1,7],1,[1.000000000,0.9354698851,0.9228131686],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,151,167],[7,1,2,2,2],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,3]>,<2,5*167,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,151,167],[3,3,7,3,7],1,[1.000000000,1.333208414,1.098984021],<"notfaithful",0>,[6,3]>,<2,2^6*5*167,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,5,151,167],[7,3,8,3,8],1,[1.000000000,0.9797706006,0.9706418884],<"2.2e6_5_167.6t3.2",1>,[6,3]>]
