x^3-36*x-10 2^2*3*13*131 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 5 x-1 5 [[-410],[1111],[-701]] 1 [2,1,1,2,3,1,3,3,3,3,3,1,3,3,2,2,3,3,3,2,3,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,3,3,1,2,2,2,2,2,2,3,1,2,3,2,3,3,1,3,2,2,2,3,2,3,2,2,2,2,3,1,3,3,1,1,2,1,2,2,3,3,2,2,2,3,2,1,2,1,3,2,2,2,3,2,2,2,3,3,1,2,3,2,1,2,3,2,2,2,2,1,2,2,3,2,2,2,3,2,2,1,2,2,2,3,2,3,3,2,2,1,2,2,1,2,2,2,3,2,2,2,2,2,3,2,1,2,3,3,1,3,3,2,3,2,3,2,2,1,2,2,1,3,2,2,2,3,3,3,2,1,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-10,0],[-36,0],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[-364208,320160],[401456,278625],[189938,379876]],[[364208,-320160],[122831,245663],[334350,144412]]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1290072318,-1237758669,1]>,[[-75497204,0],[75497203,-1],[1,1]]>,<13,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1987302068351974069449,2819779271582241707635,1]>,[[2819779271582241707625,0],[-2819779271582241707630,-1],[5,1]]>,<131,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[442146360400953256180328970335562461703517,980023445001108414382581933542494150693520,1]>,[[980023445001108414382581933542494150693368,0],[-980023445001108414382581933542494150693444,-1],[76,1]]>*] [x,x^2-x-1277,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,131],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*13*131,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,13,131],[2,4,4,4],1,[1.000000000,0.9789648019,0.8328602919],<"notfaithful",0>,[3,2]>,<2,2^2*3*13*131,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,13,131],[4,5,5,5],1,[1.000000000,1.809806935,1.205152104],<"2.2e2_3_13_131.3t2.1",1>,[3,2]>]
x^5-20*x^3-20*x-96 -2^11*3*5^7 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 23 x^2+21*x+5 5 [[1150593,-1202778],[663559,1202778],[-481625,0],[341571,-2968941],[-1674098,2968941]] 2 [1,1,1,7,4,4,6,5,3,4,6,6,5,6,6,7,6,5,3,7,7,6,5,5,7,4,7,7,7,6,5,6,3,7,4,4,6,6,6,5,3,7,5,5,7,3,5,2,5,5,4,5,3,4,4,4,4,3,6,7,4,5,4,7,5,5,5,5,5,5,3,5,5,3,7,4,3,4,5,3,3,5,2,5,6,5,5,7,4,2,5,7,5,3,5,3,3,7,6,5,6,7,7,5,7,5,7,6,5,3,5,3,6,7,6,5,6,3,7,4,5,2,5,7,2,6,2,5,7,6,2,6,3,4,7,3,7,6,5,5,7,3,5,7,5,2,4,3,7,6,3,5,6,4,4,5,4,7,7,4,7,6,7,6,6,3,6,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,5,4,2,3],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,2,3],[1,2,3,5,4],[1,5,4,2,3]],[1,2,3,4,5],[1,3,3,2,5],[2,4,8],[[[1,5,4,2,3],[1,4,5,2,3]],[[1,5,4,2,3]],[[1,3,2,5,4]]],20,<[],[259954,-324168,76204,11016,99738,-112768,-289312,19880,1]>,[[-9528,131072,131072,131072,0,0,131072,0],[13556,-21336,14660,31574,15257,16460,11332,10245],[13692,-14560,1584,11314,20193,24112,7594,9875],[-30004,-30872,10046,16612,30319,6956,22482,17345],[12284,1232,6478,6036,32535,18008,24128,28071]]>,<3,2,2,[[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,4,5]]],20,<[],[1305400395,1651737561,1]>,[[-1590213459,-1162261467],[-1651737559,-1],[2,1],[35504092,0],[-280337477,0]]>,<5,20,20,[[4,5,1,2,3],[1,4,2,5,3]],[[1,2,3,4,5],[1,5,4,3,2],[1,4,2,5,3],[1,3,5,2,4],[4,5,1,2,3]],[1,2,3,4,5],[1,3,5,5,6],[1,4],[[[4,5,1,2,3],[1,4,2,5,3]],[[4,5,1,2,3]]],20,<[],[42449514839055,-7228033380750,-26234133088075,45754259723750,30601596325075,-38977975496250,-35760533374775,20774998509450,-26362538514825,27841018103875,687525090200,-2122042806475,-35792126529040,43345529414250,45095131065125,-37227296018125,-31289727080910,-24553991028950,-3983577062625,-39195789911525,1]>,[[-3229329256594,-4617129875475,-9194836609030,8251536119540,-5298696104307,1094712173325,-197471587290,-2718388702975,8848532608558,4117550683185,2553479967260,-5740974644525,1884889199671,1241096379250,-1148792054816,1355871382820,-991242791458,-1465210376485,718254523158,-1650710553694],[-6664598984039,-6272938420175,-3441908850770,-1133358154985,-9522160806577,-2928465099250,-1005342719625,909073593094,1471237896853,-3319029247530,-6110579564422,-1357122502960,1734183564016,-154925650370,-246587443307,-1449778461745,-1126186886133,-977008279050,-341092103998,-314843663849],[-4427232599114,-8430948808625,4634420463850,-2744659426435,-8032618093332,-8758236351035,4032095467445,-7370828351997,-7069805801032,5338165907450,806032053077,2366104433555,-1744189948834,591758901155,1325571052985,771814379350,430838512807,901972915564,-224425965346,216955267416],[-1518624585239,1962176832225,4139605955105,9482185589790,-5177635458157,8520608718285,6584811420220,730919532797,-7547154715407,-749800023000,2622988992947,-7985932081480,394737963531,-170333491220,113881498775,65642854315,-812861493653,-1072724392874,-1364076072376,-1663096420329],[-3233700903139,-1714646056075,3862719040845,5217782200215,8957624134248,2071380558675,-9414092580750,8449223929081,4297190011028,-5386887320105,128078551138,-6355561532715,1545076487241,-1507596138815,-44073053637,-743550154740,-1315244607188,-1201727132780,1211339618562,-403001895169]]>*] [x,x^2+30,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,8],1,[1.000000000,1.147147442,0.9992128871],<"notfaithful",0>,[5,5]>,<4,2^13*3^3*5^7,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]]],[2,3,5],[8,9,8],1,[0,0,0],<"4.2e13_3e3_5e7.10t12.3",1>,[5,5]>,<4,2^11*3*5^7,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[-3],[3],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e11_3_5e7.5t5.3",1>,[5,5]>,<5,2^14*3^2*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[-3],[3],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e14_3e2_5e8.10t13.3",1>,[5,5]>,<5,2^13*3^3*5^7,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"5.2e13_3e3_5e7.6t14.3",1>,[5,5]>,<6,2^21*3^3*5^9,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[-3],[3],[-1]]],[2,3,5],[8,9,8],1,[0,0,0],<"6.2e21_3e3_5e9.20t35.2",1>,[5,5]>]
x^5-20*x^3+130*x-96 -2^11*3*5^7 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 307 x-1 5 [[-493348342965],[-756865482706],[464379946638],[-461085950088],[1246919829121]] 2 [1,2,1,5,6,6,4,2,4,4,6,6,7,6,3,5,6,5,3,7,7,6,5,2,5,4,2,5,7,3,7,3,6,2,6,4,3,3,6,7,3,7,5,7,5,4,5,7,5,7,3,7,6,4,4,3,6,3,4,7,4,7,1,5,5,5,7,5,7,5,3,5,5,6,7,6,4,6,5,4,4,7,5,5,4,5,5,5,3,2,2,7,7,6,7,4,4,5,3,7,6,5,7,7,5,2,7,6,7,3,5,4,4,7,4,5,4,3,5,6,7,5,7,2,7,4,5,7,5,3,2,6,4,6,5,6,2,4,5,7,5,6,7,5,5,5,4,6,2,3,6,5,4,6,6,7,4,5,7,4,2,3,7,6,4,6,4,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,4,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,2,3,4,5],[1,3,5,5],[3,5],[[[1,4,5,3,2]],[[1,3,2,5,4]]],20,<[],[-373630,72768,-30484,250928,1]>,[[250928,0,0,0],[0,1,0,0],[8760,28095,-25224,-14400],[-47032,-58587,-45916,-42139],[49488,30491,-59932,56539]]>,<3,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,2,1]>,[[1204736991,0],[-515326761,0],[1,0]]>,[[[-103494567,0],[0,0]],[[174775421,380691519],[0,0]],[[575653850,-380691519],[0,0]],[[515326762,0],[-1,0]],[[1,0],[1,0]]]>,<5,20,20,[[4,5,1,2,3],[1,4,2,5,3]],[[1,2,3,4,5],[1,5,4,3,2],[1,4,2,5,3],[1,3,5,2,4],[4,5,1,2,3]],[1,2,3,4,5],[1,3,5,5,6],[1,4],[[[4,5,1,2,3],[1,4,2,5,3]],[[4,5,1,2,3]]],20,<[],[-19822672408895,-44893802224500,22649580271550,-30716731521250,39130517274275,-40125097328125,19210144916350,-28131025530800,40434236143300,-3051934109375,-13556643142900,27241952175525,44069651894085,-40949658844125,-45086349051175,-37052051235250,-15259475843610,40777258041425,8373641937375,-545000,1]>,[[-670097915084,65045486975,8533507071810,4587234981465,-5174823658662,-5625646223625,7781530469505,-4935900385825,9337569682253,8665030498585,-3550056482515,-1578582395485,216706368456,1733212943400,-817059171366,-6063925205,-131733628314,-171915722020,-75150315457,1902220651266],[8160448189471,2406146944075,5837618691350,3745969827840,-3167406088132,-8953110276875,-1155427129350,-1950806206,6644262028648,-1012943408630,-5128497760617,-4410382625745,-511884541409,329960792730,526123828633,-172840763345,467764796346,1738006943295,-395846714163,-562318405569],[-4831420498004,1739504615350,3517787668610,5001041489290,-6569536601587,1566854652255,-8907058159190,-2338891147047,-8267579342962,-1102628317995,5057084593697,-733748362630,1896005650411,1028962261205,-1465001988280,-325066326140,691243240931,153988804209,738671611514,505971572401],[-1981655139504,-9047981952700,-5620946869410,329638921665,-408227354562,5415824541920,167328330910,2507776768047,8250922600963,-2074994464455,-3985770793733,5440593486035,1692766681801,-69902268320,207133220210,-1255635152370,-1812880179529,-72201081899,1107118059909,1865555864381],[-677274636879,4837284906300,6805519765765,5409601107865,-3753492625182,7596077306325,2113626488125,4768965571031,3108311359223,-4474464307505,7607240443168,1282119897825,521103106366,792463536610,1548804110803,1759606167060,785605770566,-1647878943585,-1374792641803,103267583146]]>*] [x,x^2+30,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,8],1,[1.000000000,1.147147442,0.9992128871],<"notfaithful",0>,[5,5]>,<4,2^11*3^3*5^7,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e11_3e3_5e7.10t12.4",1>,[5,5]>,<4,2^11*3*5^7,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e11_3_5e7.5t5.4",1>,[5,5]>,<5,2^14*3^2*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e14_3e2_5e8.10t13.4",1>,[5,5]>,<5,2^11*3^3*5^7,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e11_3e3_5e7.6t14.4",1>,[5,5]>,<6,2^19*3^3*5^9,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1],[1],[-1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"6.2e19_3e3_5e9.20t35.3",1>,[5,5]>]
