x^2-123 2^2*3*41 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-2896],[2896]] 1 [1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-122,2,1]>,[[1,1],[-1,-1]]>,<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-123,0,1]>,[[0,-1],[0,1]]>,<41,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-123,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,3,41],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*3*41,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,3,41],[3,3,3],1,[1.000000000,0.9913229040,0.9767329677],<"1.2e2_3_41.2t1.1",1>,[2,1]>]
x^8-37*x^6+447*x^4-1998*x^2+2916 2^6*3^2*13^4*37^4 8 0 16 "D8:C2" [[8,7,6,5,4,3,2,1],[1,7,3,5,4,6,2,8],[2,1,5,6,3,4,8,7],[3,5,8,2,7,1,4,6]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<2,2,[2,1,5,6,3,4,8,7]>,<2,2,[1,7,3,5,4,6,2,8]>,<2,2,[5,6,7,8,1,2,3,4]>,<4,1,[3,5,8,2,7,1,4,6]>,<4,1,[6,4,1,7,2,8,5,3]>,<4,2,[5,3,7,1,8,2,6,4]>,<4,2,[7,1,4,6,3,5,8,2]>,<4,2,[3,4,8,7,2,1,5,6]>] [[1,1,1,1,1,1,1,1],[1,1,1,1,2,2],[2,2,2,2],[4,4]] 53 x-1 7 [[-247515908118],[126492170325],[363810773086],[-12290755425],[12290755425],[-363810773086],[-126492170325],[247515908118]] 1 [6,1,10,9,9,6,8,10,5,5,6,9,9,5,3,1,7,8,3,3,3,8,9,6,10,1,8,4,7,8,4,8,9,2,3,9,4,10,10,2,8,4,5,10,3,8,2,9,7,9,4,10,10,8,8,1,2,9,8,7,5,3,3,5,5,3,10,2,8,9,7,3,4,4,3,10,5,9,6,10,4,6,10,1,8,4,7,10,10,6,8,10,7,4,10,5,3,4,5,7,5,10,8,8,1,10,7,9,2,2,8,9,9,3,6,4,10,5,5,4,7,1,1,7,3,5,6,2,8,9,3,3,4,8,9,10,3,3,5,8,3,3,4,6,8,3,6,8,5,3,9,4,5,1,5,5,8,9,2,3,6,4,6,4,7,3,8,8] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2,2],"CYC",0,4*],[*[2,2,2,2],"RES",<[1],x^2-3*x+1>,[<x-222,2>,<x^2-31968,3>,<x^2,5>]*],[*[4,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+150,6>,<x-150,7>,<x^2-7992,8>,<x^2-112632,9>,<x^2-17316,10>]*]] [*<2,8,2,[[1,2,3,4,6,5,8,7],[4,3,1,2,7,8,6,5]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[1,2,3,4,6,5,8,7],[2,1,4,3,5,6,7,8],[4,3,1,2,7,8,6,5],[3,4,2,1,8,7,5,6],[4,3,1,2,8,7,5,6],[3,4,2,1,7,8,6,5]],[4,3,1,2,7,8,6,5],[1,2,4,4,6,7,10,10],[3],[[[1,2,3,4,6,5,8,7]]],20,<<[],[1,1,0,0,1]>,[[296400,-282022,-312394,-6916],[0,0,0,0],[1,0,0,0]]>,[[[-52542,34831,-15273,-70056],[0,0,0,0]],[[52542,-34831,15273,70056],[0,0,0,0]],[[-246953,-173059,103919,-154508],[0,0,0,0]],[[246953,173059,-103919,154508],[0,0,0,0]],[[0,0,0,0],[1,0,0,0]],[[0,0,0,0],[131071,0,0,0]],[[0,0,0,0],[107241,49271,92705,70170]],[[0,0,0,0],[23831,81801,38367,60902]]]>,<3,2,2,[[1,2,4,3,5,6,8,7]],[[1,2,3,4,5,6,7,8],[1,2,4,3,5,6,8,7]],[1,2,3,4,5,6,7,8],[1,4],[1],[[[1,2,4,3,5,6,8,7]]],20,<[],[42880116,0,1]>,[[350223248,0],[-350223248,0],[0,21525254],[0,107614909],[15843459,0],[-15843459,0],[0,3],[0,14348904]]>,<13,8,2,[[2,1,4,3,6,5,8,7],[3,4,6,5,7,8,2,1]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[6,5,8,7,2,1,4,3],[5,6,7,8,1,2,3,4],[3,4,6,5,7,8,2,1],[8,7,1,2,4,3,5,6],[4,3,5,6,8,7,1,2],[7,8,2,1,3,4,6,5]],[3,4,6,5,7,8,2,1],[1,3,2,3,6,7,8,8],[1],[[[2,1,4,3,6,5,8,7]]],20,<<[],[2,12,3,0,1]>,[[3246088745051743002334,-3665118554143682570792,9334669266977966101515,-3355248830399519916005],[-3304156632458720863747,-8408755242217747855607,-2836249069939711149620,-2006082978047772619788],[1,0,0,0]]>,[[[3304156632458720863749,8408755242217747855619,2836249069939711149624,2006082978047772619789],[-1,0,0,0]],[[2,12,4,1],[1,0,0,0]],[[-7215433261441971661777,4975796322484581710121,-7145660372686785434638,-1713136277477388355682],[-684456797950630798445,722665726460840771317,148272341743946644902,-452706585894076000622]],[[-8534055634445190044487,-7731403680867814872387,7033108479065867601510,8428602282373767555530],[684456797950630798445,-722665726460840771317,-148272341743946644902,452706585894076000622]],[[-2,-12,-4,-1],[-1,0,0,0]],[[-3304156632458720863749,-8408755242217747855619,-2836249069939711149624,-2006082978047772619789],[1,0,0,0]],[[8534055634445190044487,7731403680867814872387,-7033108479065867601510,-8428602282373767555530],[-684456797950630798445,722665726460840771317,148272341743946644902,-452706585894076000622]],[[7215433261441971661777,-4975796322484581710121,7145660372686785434638,1713136277477388355682],[684456797950630798445,-722665726460840771317,-148272341743946644902,452706585894076000622]]]>,<37,8,2,[[2,1,4,3,6,5,8,7],[7,8,2,1,3,4,6,5]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[6,5,8,7,2,1,4,3],[5,6,7,8,1,2,3,4],[7,8,2,1,3,4,6,5],[4,3,5,6,8,7,1,2],[8,7,1,2,4,3,5,6],[3,4,6,5,7,8,2,1]],[7,8,2,1,3,4,6,5],[1,5,2,5,9,9,7,6],[1],[[[2,1,4,3,6,5,8,7]]],20,<<[],[2,24,6,0,1]>,[[2196071777790933302145512880646,-10651176298083090292297354911797,7748388267506200486275627256162,-7081653290836163684158253458154],[8871609702464454576510786391105,1546595910300187806848596562532,-7565323525850102361019624173040,-2099992817776039695582727913870],[1,0,0,0]]>,[[[-8871609702464454576510786391073,-1546595910300187806848596562527,7565323525850102361019624173041,2099992817776039695582727913886],[-1,0,0,0]],[[32,5,1,16],[1,0,0,0]],[[-2255769723038722740114445667934,10929156424483892036953640709288,-695198470659657960077828277439,-2016696721018866013291631552027],[-167349929267120186528951215883,-299274581920821991782486120526,-144388185903936573610131137169,-157883126301465736393171660407]],[[545927958899401326349167050403,4886390797151879024354613974078,6989939548109748500834660428412,872581998991666400178532937002],[167349929267120186528951215883,299274581920821991782486120526,144388185903936573610131137169,157883126301465736393171660407]],[[-32,-5,-1,-16],[-1,0,0,0]],[[8871609702464454576510786391073,1546595910300187806848596562527,-7565323525850102361019624173041,-2099992817776039695582727913886],[1,0,0,0]],[[-545927958899401326349167050403,-4886390797151879024354613974078,-6989939548109748500834660428412,-872581998991666400178532937002],[-167349929267120186528951215883,-299274581920821991782486120526,-144388185903936573610131137169,-157883126301465736393171660407]],[[2255769723038722740114445667934,-10929156424483892036953640709288,695198470659657960077828277439,2016696721018866013291631552027],[167349929267120186528951215883,299274581920821991782486120526,144388185903936573610131137169,157883126301465736393171660407]]]>*] [x,x^2-6,x^2-x-120,x^2-2886,x^2-222,x^2-x-3,x^2-x-9,x^2-78,0,0] [1,2,2,2,2,2,2,2,9,10] <[1],[2],[3],[4],[5],[6],[7],[8],[9,10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,13,31,37],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,11]>,<1,2^3*3,1,[[1],[1],[1],[-1],[1],[-1],[-1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,13,31,37],[11,11,4,4,4,4],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[8,11]>,<1,13*37,1,[[1],[1],[-1],[1],[-1],[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,13,31,37],[1,1,3,11,1,11],1,[1.000000000,2.639490951,1.511901463],<"notfaithful",0>,[8,11]>,<1,2^3*3*13*37,1,[[1],[1],[-1],[-1],[-1],[-1],[-1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,13,31,37],[11,11,1,11,3,11],1,[1.000000000,1.619324212,1.074425328],<"notfaithful",0>,[8,11]>,<1,2^3*3*37,1,[[1],[1],[1],[-1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,13,31,37],[11,11,4,1,1,11],1,[1.000000000,0.7647262465,0.9398982425],<"notfaithful",0>,[8,11]>,<1,13,1,[[1],[1],[-1],[1],[1],[-1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,13,31,37],[3,1,3,11,3,3],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[8,11]>,<1,37,1,[[1],[1],[1],[1],[-1],[-1],[-1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,13,31,37],[5,1,1,5,5,11],1,[1.000000000,0.8192921687,0.8770556587],<"notfaithful",0>,[8,11]>,<1,2^3*3*13,1,[[1],[1],[-1],[-1],[1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,13,31,37],[11,11,1,11,1,1],1,[1.000000000,1.056040840,0.9885688738],<"notfaithful",0>,[8,11]>,<2,2^3*3*13*37,4,[[2,0],[-2,0],[0,0],[0,0],[0,0],[0,-2],[0,2],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0],[0,-1]]],[2,3,7,13,31,37],[11,12,8,11,6,13],0,[-9.754965010E-14-1.000000000*i,1.094246447-0.6526434145*i,1.055514691-0.2714180634*i],<"2.2e3_3_13_37.8t11.1",1>,[8,11]>,<2,2^3*3*13*37,4,[[2,0],[-2,0],[0,0],[0,0],[0,0],[0,2],[0,-2],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[0,1]]],[2,3,7,13,31,37],[11,12,8,11,6,13],0,[-9.754965010E-14+1.000000000*i,1.094246447+0.6526434145*i,1.055514691+0.2714180634*i],<"2.2e3_3_13_37.8t11.1",2>,[8,11]>]
x^8+6*x^4+6*x^2-3 -2^16*3^7*5^4 2 3 48 "GL2(F3)" [[2,5,8,3,6,1,4,7],[5,4,3,2,1,8,7,6],[2,8,3,5,6,4,7,1],[7,8,1,2,3,4,5,6],[5,6,7,8,1,2,3,4]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[5,6,7,8,1,2,3,4]>,<2,12,[5,4,3,2,1,8,7,6]>,<3,8,[1,4,2,3,5,8,6,7]>,<4,6,[2,5,8,3,6,1,4,7]>,<6,8,[5,7,8,6,1,3,4,2]>,<8,6,[4,1,6,3,8,5,2,7]>,<8,6,[8,5,2,7,4,1,6,3]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[1,1,3,3],[2,2,2,2],[2,6],[4,4],[8]] 41 x^2+38*x+6 8 [[-704466287420,-2558632508534],[1250714948880,-153797402076],[-889909001353,153797402076],[-3645747240010,0],[704466287420,2558632508534],[-1250714948880,153797402076],[889909001353,-153797402076],[3645747240010,0]] 3 [3,3,3,4,8,4,8,4,7,8,6,5,3,4,7,3,7,4,6,3,5,5,7,3,6,3,2,3,6,3,5,3,7,5,7,4,4,4,3,7,7,6,8,6,8,4,6,4,3,4,3,3,4,3,3,3,7,5,6,7,6,8,4,8,4,3,5,6,7,5,8,3,4,4,4,3,3,4,3,6,3,5,8,4,6,3,3,2,3,5,7,7,6,3,6,3,8,7,4,4,2,7,8,8,4,4,3,3,3,6,5,5,3,6,6,3,5,3,7,3,5,5,8,3,2,7,6,7,4,5,5,3,5,6,3,6,3,6,3,3,6,8,6,3,1,8,6,3,2,3,4,3,6,7,5,7,4,7,6,8,8,3,5,7,8,3,4,5] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,3*],[*[1,1,3,3],"CYC",0,4*],[*[2,2,2,2],"CYC",0,2*],[*[2,6],"CYC",0,6*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,3],x^3-7*x^2+11*x-5>,[<x^3-21600,7>,<x^3+21600,8>]*]] [*<2,48,24,[[6,5,7,8,1,2,4,3],[1,2,5,6,7,8,3,4],[1,2,4,3,8,7,6,5]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[1,2,4,3,8,7,6,5],[8,7,3,4,1,2,6,5],[6,5,7,8,1,2,4,3],[4,3,5,6,1,2,8,7],[7,8,6,5,1,2,3,4],[8,7,5,6,2,1,4,3]],[1,2,4,3,8,7,6,5],[1,2,3,4,5,6,7,8],[1,2,22],[[[6,5,7,8,1,2,4,3],[1,2,5,6,7,8,3,4]],[[4,3,1,2,8,7,5,6],[6,5,7,8,1,2,4,3]],[[2,1,4,3,6,5,8,7]]],20,<<[],[1,1,1]>,[[-270,0],[-2160,2160],[0,24840],[-357892,332792],[-83464,-83464],[-83920,482328],[-277530,0],[265792,-265792],[0,-98096],[-314712,419152],[196304,196304],[-136864,-68432],[332210,0],[-206336,206336],[0,-31344],[-72344,-144688],[-220632,-220632],[-457648,295464],[126206,0],[256080,-256080],[0,393664],[-117352,-234704],[377556,377556],[-419416,-209708],[1,0]]>,[[[-85795,0],[-64180,64180],[0,109112],[-44955,-89910],[109116,109116],[32448,-114848],[-83315,0],[9648,-9648],[0,22936],[22431,44862],[-11048,-11048],[112536,56268],[-77865,0],[1784,-1784],[0,95736],[-131020,104],[-122476,-122476],[-24912,-12456],[11105,0],[104668,-104668],[0,78564],[91192,-79760],[74018,74018],[-28442,-14221]],[[85795,0],[64180,-64180],[0,-109112],[44955,89910],[-109116,-109116],[-32448,114848],[83315,0],[-9648,9648],[0,-22936],[-22431,-44862],[11048,11048],[-112536,-56268],[77865,0],[-1784,1784],[0,-95736],[131020,-104],[122476,122476],[24912,12456],[-11105,0],[-104668,104668],[0,-78564],[-91192,79760],[-74018,-74018],[28442,14221]],[[99185,92490],[-27366,64180],[56292,52820],[-44955,112230],[110649,112182],[-78684,36164],[121001,-28914],[109565,-9648],[-97504,120440],[22431,1134],[79111,-92874],[84800,28532],[33155,55510],[68815,-1784],[100008,-4272],[-131020,-94920],[2512,127500],[39004,51460],[-547,125246],[-118675,-104668],[-105956,-77624],[91192,98684],[-106466,-24806],[-14252,-31]],[[-99185,-92490],[27366,-64180],[-56292,-52820],[44955,-112230],[-110649,-112182],[78684,-36164],[-121001,28914],[-109565,9648],[97504,-120440],[-22431,-1134],[-79111,92874],[-84800,-28532],[-33155,-55510],[-68815,1784],[-100008,4272],[131020,94920],[-2512,-127500],[-39004,-51460],[547,-125246],[118675,104668],[105956,77624],[-91192,-98684],[106466,24806],[14252,31]],[[-6695,92490],[64180,-27366],[56292,3472],[104959,-112230],[-112182,-110649],[78684,114848],[112229,-28914],[-9648,109565],[-97504,44200],[21297,-1134],[92874,-79111],[-84800,-56268],[22355,55510],[-1784,68815],[100008,104280],[-36100,94920],[-127500,-2512],[-39004,12456],[125793,125246],[-104668,-118675],[-105956,-28332],[-7492,-98684],[24806,106466],[14252,14221]],[[6695,-92490],[-64180,27366],[-56292,-3472],[-104959,112230],[112182,110649],[-78684,-114848],[-112229,28914],[9648,-109565],[97504,-44200],[-21297,1134],[-92874,79111],[84800,56268],[-22355,-55510],[1784,-68815],[-100008,-104280],[36100,-94920],[127500,2512],[39004,-12456],[-125793,-125246],[104668,118675],[105956,28332],[7492,98684],[-24806,-106466],[-14252,-14221]],[[-6695,-13390],[-106418,-106418],[105640,52820],[67275,0],[110649,-110649],[0,-68612],[112229,-37686],[-128861,-128861],[-21264,120440],[23565,0],[79111,-79111],[0,121076],[22355,44710],[-72383,-72383],[-8544,-4272],[36204,0],[2512,-2512],[0,-26548],[125793,-10558],[-90661,-90661],[106896,-77624],[-72268,0],[-106466,106466],[0,28473]],[[6695,13390],[106418,106418],[-105640,-52820],[-67275,0],[-110649,110649],[0,68612],[-112229,37686],[128861,128861],[21264,-120440],[-23565,0],[-79111,79111],[0,-121076],[-22355,-44710],[72383,72383],[8544,4272],[-36204,0],[-2512,2512],[0,26548],[-125793,10558],[90661,90661],[-106896,77624],[72268,0],[106466,-106466],[0,-28473]]]>,<3,16,8,[[2,3,4,5,6,7,8,1],[1,4,7,2,5,8,3,6]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[5,8,3,6,1,4,7,2],[3,4,5,6,7,8,1,2],[4,7,2,5,8,3,6,1],[2,3,4,5,6,7,8,1],[6,7,8,1,2,3,4,5]],[1,4,7,2,5,8,3,6],[1,2,3,5,5,7,8],[1],[[[2,3,4,5,6,7,8,1]]],20,<<[],[2,2,1]>,[[-3,0],[0,0],[6,0],[0,0],[6,0],[0,0],[0,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[-494415387,428696834],[0,0],[35070592,1841230],[0,0],[404095026,317749765],[0,0],[-225438175,368246]],[[0,0],[293498807,293498807],[0,0],[239999059,239999059],[0,0],[0,0],[0,0],[-297789125,-297789125]],[[0,0],[-189547588,-428696834],[0,0],[31388132,-1841230],[0,0],[-231404504,-317749765],[0,0],[-226174667,-368246]],[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[494415387,-428696834],[0,0],[-35070592,-1841230],[0,0],[-404095026,-317749765],[0,0],[225438175,-368246]],[[0,0],[-293498807,-293498807],[0,0],[-239999059,-239999059],[0,0],[0,0],[0,0],[297789125,297789125]],[[0,0],[189547588,428696834],[0,0],[-31388132,1841230],[0,0],[231404504,317749765],[0,0],[226174667,368246]]]>,<5,6,3,[[1,2,5,3,4,8,6,7],[1,2,7,6,8,4,3,5]],[[1,2,3,4,5,6,7,8],[1,2,7,6,8,4,3,5],[1,2,5,3,4,8,6,7]],[1,2,7,6,8,4,3,5],[1,3,4],[1],[[[1,2,5,3,4,8,6,7]]],20,<<[],[2,4,1]>,[[380696662910,0],[844268505545,0],[8717551521620,0],[1,0]]>,[[[-10774198736461,0],[0,0],[0,0]],[[10774198736461,0],[0,0],[0,0]],[[1571800704994,-2906105137638],[-3771132272325,4960640568245],[-1028020770330,-461805609037]],[[-5119044135266,-2559522067633],[-769075944855,9152205191635],[1847222436148,923611218074]],[[5877265072579,-2906105137638],[4540208217180,4960640568245],[-819201665818,-461805609037]],[[5119044135266,2559522067633],[769075944855,-9152205191635],[-1847222436148,-923611218074]],[[-5877265072579,2906105137638],[-4540208217180,-4960640568245],[819201665818,461805609037]],[[-1571800704994,2906105137638],[3771132272325,-4960640568245],[1028020770330,461805609037]]]>*] [x,x^2-x+1,x^3-x^2-3*x-3,0,0,x^4-2*x^3-8*x+4,x^4-2*x^3-8*x+4,0] [1,2,3,4,5,4,5,8] <[1],[2],[3],[4,5],[6],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,23]>,<1,3,1,[[1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5],[3,9,3],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[8,23]>,<2,2^2*3*5^2,1,[[2],[2],[0],[-1],[2],[-1],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,5],[9,10,9],1,[1.000000000,1.142167444,1.092611110],<"notfaithful",0>,[8,23]>,<2,2^6*3^2*5^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,-1,0,-1],[0,1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0]]],[2,3,5],[9,9,9],0,[-0.5773502692-0.8164965810*i,0.7235606970+0.07465259576*i,0.9713060432+0.01376621110*i],<"2.2e6_3e2_5e2.24t22.1",1>,[8,23]>,<2,2^6*3^2*5^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,1,0,1],[0,-1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0]]],[2,3,5],[9,9,9],0,[-0.5773502692+0.8164965810*i,0.7235606970-0.07465259576*i,0.9713060432-0.01376621110*i],<"2.2e6_3e2_5e2.24t22.1",2>,[8,23]>,<3,2^4*3^2*5^2,1,[[3],[3],[-1],[0],[-1],[0],[1],[1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[1]]],[2,3,5],[9,10,10],1,[1.000000000,0.7190136857,0.8769087641],<"notfaithful",0>,[8,23]>,<3,2^4*3^3*5^2,1,[[3],[3],[1],[0],[-1],[0],[-1],[-1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5],[9,9,10],1,[1.000000000,0.9870700890,1.025993104],<"notfaithful",0>,[8,23]>,<4,2^12*3^4*5^2,1,[[4],[-4],[0],[1],[0],[-1],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[4],[6],[4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[2],[0],[1]],[[1],[1],[0],[1],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[0],[0],[1]],[[1]],[[1],[0],[-1]]],[2,3,5],[9,9,10],1,[0,0,0],<"4.2e12_3e4_5e2.8t23.1",1>,[8,23]>]
