x^2-1886 2^3*23*41 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-569],[569]] 1 [1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,1,1,1,2,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-1886,0,1]>,[[0,1],[0,262143]]>,<23,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1886,0,1]>,[[0,-1],[0,1]]>,<41,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1886,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,23,41],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*23*41,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,23,41],[3,3,3],1,[1.000000000,1.116990275,0.9389363586],<"1.2e3_23_41.2t1.1",1>,[2,1]>]
x^4-x^3+6*x^2-21*x-49 -5^3*179 2 1 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 5 [[1164668],[299506],[324227],[687699]] 4 [3,5,1,3,4,5,5,1,3,2,1,3,4,5,5,3,1,2,5,4,3,4,5,1,3,2,3,5,4,3,3,4,3,2,1,2,3,3,3,5,4,4,2,5,3,2,4,3,5,4,3,1,4,4,3,3,4,4,3,4,3,3,3,4,3,5,4,5,5,4,3,2,5,5,4,5,1,5,2,2,2,4,4,5,1,5,4,3,4,3,3,2,5,4,2,5,2,4,3,1,3,5,3,4,4,3,3,5,4,2,5,5,5,1,4,4,5,5,5,4,2,3,3,5,4,4,2,1,3,5,4,5,4,3,1,4,5,3,5,2,2,4,5,3,4,4,3,5,4,5,5,4,3,5,5,1,4,4,5,2,5,3,3,2,5,5,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+14,2>,<x^2+43*x+686,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[72206,210533],[-138327,-210533],[-55343,-45736],[-9607,45736]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[155,235,90,15,1]>,[[42574746268134,-681195940291,4087175641741,-3746577671596],[32808896465099,9481795709648,1791784277948,-857616297243],[19983788907389,-8800599769358,-5878959919689,4604193968839],[4,1,0,0]]>,<7,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[3,6,1]>,[[-2926841802353312,35585278585859487],[22938285575325769,-35585278585859487],[5381810205385033,5129177363957087],[-2595463607611203,-5129177363957087]]>,<179,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,172,1]>,[[-112330175979282014580460602120129986798542072,0],[-477427102648816647872137507988735754970359542,0],[1,0]]>,[[[125521059596726151290314452307743773897667245,289337525365296870809556834950764777373520974],[0,0]],[[537460794521638429414083137352992992189645361,-289337525365296870809556834950764777373520974],[0,0]],[[477427102648816647872137507988735754970359669,0],[-1,0]],[[127,0],[1,0]]]>*] [x,x^2-x-1,x^2-x+224,x^2-x+45,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,179],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,179],[3,6,3,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,5*179,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,179],[1,6,1,6],1,[1.000000000,1.680189776,1.212060887],<"notfaithful",0>,[4,3]>,<1,179,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,179],[3,1,3,6],1,[1.000000000,1.174068298,0.9221228348],<"notfaithful",0>,[4,3]>,<2,5^2*179,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,5,7,179],[3,6,3,7],1,[1.000000000,1.304410977,1.059510429],<"2.5e2_179.4t3.1",1>,[4,3]>]
x^5-x^4+17*x^3-80*x^2-48*x+384 3^2*13^2*317^2 1 2 10 "D10" [[5,2,4,3,1],[3,4,1,2,5]] [<1,1,[1,2,3,4,5]>,<2,5,[3,4,1,2,5]>,<5,2,[4,3,5,2,1]>,<5,2,[2,5,1,3,4]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 10 [[13052733,0],[-63684103,-55547272],[-12875720,55547272],[102559989,70681356],[-39052898,-70681356]] 2 [2,1,2,2,4,1,3,3,2,4,2,2,2,4,2,2,3,3,2,2,2,4,3,1,4,2,3,4,4,2,2,2,2,2,3,4,4,3,1,2,2,4,3,2,2,2,2,2,3,3,3,2,1,2,2,2,3,4,3,4,3,4,2,2,3,1,4,2,4,3,3,3,2,2,4,4,4,1,2,2,3,2,2,2,2,4,2,4,4,4,2,2,3,3,2,2,2,2,2,4,3,1,3,2,4,2,2,2,4,2,2,3,2,2,1,2,2,4,3,2,3,4,2,4,2,2,4,2,2,2,2,2,2,3,2,2,2,1,4,2,4,2,2,4,2,3,3,2,4,2,3,2,2,2,4,2,2,2,2,1,3,3,2,4,4,2,3,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-12659712,3>,<x+12659712,4>]*]] [*<2,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[65600,277759],[-212159,-277759],[-2264,0],[-628,1472],[1996,-1472]]>,<3,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[1219672167,294733434,1]>,[[-1145423035,0],[-294733434,-1],[0,1],[669568519,268500281],[770587951,-268500281]]>,<13,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[9135288174806521513058,2893119536156248536410,1]>,[[2205163585866229190350,0],[-2893119536156248536400,-1],[10,1],[-4091577299505653288265,-84966958468091920585],[4779533249795672634306,84966958468091920585]]>,<317,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[42340341622801006150090916132698195427902697200626,26133468127749389937274842581888714612624861579972,1]>,[[17227133016059220341690957567770672264182237161557,0],[-26133468127749389937274842581888714612624861579683,-1],[289,1],[11998751599516343070994802906395672269898468024771,-8051319976902458974182060340765451439342988851],[-3092416487826173475410917892277629921455843606933,8051319976902458974182060340765451439342988851]]>*] [x,x^2-x+3091,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,317],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,3*13*317,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,13,317],[2,5,5,5],1,[1.000000000,0.5650904057,0.7627261318],<"notfaithful",0>,[5,2]>,<2,3*13*317,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,13,317],[2,5,5,5],1,[1.000000000,1.953970575,1.203710464],<"2.3_13_317.5t2.1",1>,[5,2]>,<2,3*13*317,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,13,317],[2,5,5,5],1,[1.000000000,1.888612732,1.194751670],<"2.3_13_317.5t2.1",2>,[5,2]>]
x^6-36*x^3+75*x^2+40*x+104 -2^9*5^3*223^2 0 3 12 "D12" [[2,1,3,6,5,4],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,6,5,1,3,2]>,<2,3,[2,1,3,6,5,4]>,<2,3,[6,4,5,2,3,1]>,<3,2,[3,1,2,5,6,4]>,<6,2,[5,4,6,3,2,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 9 [[77391754,-886539795],[-790672754,886539795],[-98770272,0],[-156822777,753972621],[-670337900,0],[-718735742,-753972621]] 2 [1,6,3,5,3,3,4,5,3,4,4,1,1,4,1,5,3,6,6,6,4,6,4,5,6,4,3,6,4,6,5,5,2,5,6,6,3,6,3,3,5,4,2,6,5,4,5,1,4,6,2,4,5,5,4,3,6,2,3,5,4,3,6,6,6,1,3,6,4,4,4,4,5,3,1,3,4,3,1,3,1,2,6,4,6,4,3,6,4,5,2,4,5,3,5,3,4,3,6,6,4,3,6,3,3,4,2,6,4,3,3,3,4,3,6,3,4,5,3,1,6,4,5,4,3,4,2,4,5,5,3,5,4,3,3,5,3,2,1,3,3,4,3,2,6,6,3,4,3,3,3,1,2,5,4,4,6,5,6,4,4,2,3,3,6,3,6,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+20,2>,<x^3+40*x^2-5298*x-206728,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,4],[3],[[[2,1,4,3,6,5]]],20,<[],[92110,403212,1]>,[[131072,2],[111080,131070],[9995,17166],[-8093,48370],[-121077,3593],[8095,127479]]>,<5,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,4,3,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[-2620949454360,0],[40324509090285,0],[1,0]]>,[[[-16996124516283,-39396681439446],[-1193082374295,-6509107613737]],[[-44208782854708,-25128757428776],[1193082374295,6509107613737]],[[45223169600876,39396681439446],[5769861752528,6509107613737]],[[-39061184780229,25128757428776],[-5769861752528,-6509107613737]],[[-40324509090283,0],[-1,0]],[[2,0],[1,0]]]>,<13,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,3],[1],[[]],20,<[],[2,12,1]>,[[-4629424635647778768789,0],[-2907220356998365446478,0],[9127434279669099558437,-9344318425366553719920],[7229472734782947564671,9344318425366553719920],[-531629860204763468085,280936785855836469970],[482889580651537224306,-280936785855836469970]]>,<29,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,4],[1],[[]],20,<[],[2,24,1]>,[[16170660387016846360069647149,-71583409664090224101643817613],[79936190260647540003507124380,48169264182188725887451779237],[-35773269185915307178345134149,71583409664090224101643817613],[-14158693205223362108615734902,-48169264182188725887451779237],[791815686587045971962708740,-1570297409273336326398440642],[1859386029607168868052186134,1570297409273336326398440642]]>,<223,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[35653720979303179610238240669852125480858015018,27727097658341310605819043075603884775670112106,1]>,[[-16475788703176956060865913073873600973703985753,0],[38459161559865797708123465759103454242539126418,0],[-27727097658341310605819043075603884775670112032,-1],[74,1],[-45270618137489333230369250157892823136068167063,38887993715491923477134397014568674275282031],[-41476185541362939035658459203571750921819104845,-38887993715491923477134397014568674275282031]]>*] [x,x^2-2230,x^2-x+56,x^2+10,x^3-22*x-16,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,13,29,223],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*5*223,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,13,29,223],[7,7,3,3,7],1,[1.000000000,1.509571167,1.129446171],<"notfaithful",0>,[6,3]>,<1,223,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,13,29,223],[1,2,2,1,7],1,[1.000000000,1.472636231,1.171069245],<"notfaithful",0>,[6,3]>,<1,2^3*5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,13,29,223],[7,7,1,2,1],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[6,3]>,<2,2^3*5*223,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5,13,29,223],[7,7,3,3,7],1,[1.000000000,1.429104683,1.209901291],<"notfaithful",0>,[6,3]>,<2,2^3*5*223,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1],[1]]],[2,5,13,29,223],[7,8,3,3,7],1,[1.000000000,2.090004946,1.395334547],<"2.2e3_5_223.6t3.6",1>,[6,3]>]
x^6-2*x^5-16*x^4-8*x^3+372*x^2-1086*x+1229 -2^6*7^2*11^2*41^2 0 3 12 "D12" [[2,1,3,4,6,5],[6,5,4,3,2,1],[1,4,5,2,3,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[2,1,3,4,6,5]>,<2,3,[5,6,4,3,1,2]>,<3,2,[4,1,5,2,6,3]>,<6,2,[3,6,2,5,1,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 10 [[28902269765,31687946203],[-38924720814,0],[67363146899,-64820369269],[62222390876,-31687946203],[238778092,0],[18056627033,64820369269]] 4 [3,4,3,2,2,3,3,6,4,5,6,5,1,6,4,3,2,5,6,6,5,4,4,5,5,3,6,6,5,5,6,4,3,4,1,4,5,4,6,5,6,5,6,1,3,4,4,2,6,1,5,4,1,6,1,4,3,4,3,1,4,3,4,4,1,3,2,3,4,1,3,6,2,3,4,4,5,1,5,5,6,3,6,3,6,4,5,5,5,2,6,2,4,6,6,6,1,5,4,3,4,5,2,3,4,5,4,3,4,3,4,3,5,6,4,3,4,6,3,4,3,5,1,2,4,3,3,4,4,1,6,6,6,3,5,5,5,4,3,1,4,3,6,4,3,4,5,1,2,4,3,3,6,6,4,4,4,5,3,5,4,3,4,4,3,2,2,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-142,2>,<x^3+20*x^2-3815*x+148032,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,4,3,2],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[-390414,0],[500122,0],[1,0]]>,[[[1,0],[1,0]],[[24167,0],[-1,0]],[[121524,-98121],[81078,38392]],[[-73928,-44665],[-81078,-38392]],[[-42499,98121],[42686,-38392]],[[-29263,44665],[-42686,38392]]]>,<3,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,4],[1],[[]],20,<[],[2,2,1]>,[[123150977,27818318],[796566219,-22952207],[67514341,-27818318],[842470633,22952207],[196639859,-50770524],[298180907,50770524]]>,<5,2,1,[[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5]],[2,1,3,4,6,5],[1,3],[1],[[]],20,<[],[2,4,1]>,[[-26572660189015,-5655192498422],[-3951890195327,5655192498422],[46138440729161,0],[-2501218786473,0],[8994048044173,-1761551252390],[-3033233274392,1761551252390]]>,<7,4,2,[[2,1,3,4,6,5],[5,6,4,3,1,2]],[[1,2,3,4,5,6],[5,6,4,3,1,2],[2,1,3,4,6,5],[6,5,4,3,2,1]],[5,6,4,3,1,2],[1,2,3,4],[1],[[[2,1,3,4,6,5]]],20,<<[],[3,6,1]>,[[-11492252906190336,37921599300136188],[-14000051450559251,-18203945901026949],[1,0]]>,[[[14000051450559253,18203945901026952],[-1,0]],[[2,3],[1,0]],[[2575132324944376,-1279989457152602],[0,0]],[[-1143826117513155,1279989457152602],[0,0]],[[4191752602510485,16219991382907995],[-3270776904243272,-4908510803889604]],[[-19623110260500959,-34423937283934950],[3270776904243272,4908510803889604]]]>,<11,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,3,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,7,1]>,[[-89751485556400582662,-232303839668707058329],[61675598426791449551,294458472353393827325],[1,0]]>,[[[-54959659996513747332,-27187313595790518596],[0,0]],[[135351535174019882840,27187313595790518596],[0,0]],[[-61675598426791449549,-294458472353393827319],[-1,0]],[[2,6],[1,0]],[[-316246705382538701833,-42126891213320916899],[1090581730935082929,-10939108890289348317]],[[297530428631824015874,-336164631365845264989],[-1090581730935082929,10939108890289348317]]]>,<41,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[40463500877789847748957313015117,-28473074125871012478949783526192,1]>,[[7856267022411963339830566977996,0],[18531340550787345916092785464315,0],[28473074125871012478949783526216,-1],[24,1],[-82793057452292283044528877442645,1949276244338564630781569902891],[27932375753221961309655741474096,-1949276244338564630781569902891]]>,<149,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[205359214441887304291085716941151685108029,10126556274873872102606169014458476702324298,5101816410495381362431663743133496930092718,-9427249400879729661354143626286352462921283,-83758321723903271216163516745858386924052,-65924707097572282176904753395270721769238]>*] [x,x^2+3157,x^2-x-789,x^2+1,x^3-x^2+28*x-42,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,11,41,149],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*7*11*41,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,11,41,149],[7,3,3,7,7,7,1],1,[1.000000000,0.6709556708,0.8615999951],<"notfaithful",0>,[6,3]>,<1,7*11*41,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11,41,149],[2,1,2,7,7,7,1],1,[1.000000000,0.7785008702,0.8573026030],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11,41,149],[7,2,1,2,2,1,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<2,2^2*7*11*41,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,7,11,41,149],[7,3,3,7,7,7,1],1,[1.000000000,2.445080369,1.382836872],<"notfaithful",0>,[6,3]>,<2,2^2*7*11*41,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[2,3,5,7,11,41,149],[7,3,3,7,7,8,1],1,[1.000000000,0.6719258990,0.7905664211],<"2.2e2_7_11_41.6t3.8",1>,[6,3]>]
