x^2-x-1221 5*977 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[3],[-2]] 1 [2,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1215,5,1]>,[[-2,-1],[3,1]]>,<977,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[237411,977,1]>,[[-488,-1],[489,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,977],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*977,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,977],[3,3],1,[1.000000000,1.030487986,0.8924166386],<"1.5_977.2t1.1",1>,[2,1]>]
x^6-13*x^4-22*x^3+71*x^2+198*x+126 -2^6*5^3*11^4 0 3 12 "D12" [[5,6,4,3,1,2],[1,3,2,6,5,4],[2,1,3,4,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<2,3,[2,1,3,4,6,5]>,<2,3,[6,5,4,3,2,1]>,<3,2,[3,1,2,6,4,5]>,<6,2,[4,5,6,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 23 x^2+21*x+5 7 [[-989975412,-1288007841],[-1180414327,1288007841],[-529327545,0],[942301152,0],[893355535,1622740448],[864060597,-1622740448]] 4 [3,3,6,3,4,6,6,4,3,5,4,6,5,3,3,6,4,1,3,4,2,4,3,5,6,1,3,3,5,6,3,4,2,4,5,4,2,3,3,2,4,5,4,6,6,4,4,3,3,5,6,4,1,4,6,3,5,4,6,1,3,6,3,4,6,2,4,6,3,5,6,4,3,2,4,3,5,6,5,5,4,5,4,6,4,3,5,6,5,3,3,4,3,4,4,3,1,1,3,1,3,2,3,1,4,6,3,6,4,5,3,6,6,4,4,5,3,3,2,4,5,2,6,3,4,5,1,4,3,6,4,3,4,6,5,5,2,3,2,1,4,1,3,3,5,4,6,2,4,3,6,5,3,3,3,4,4,5,6,5,3,6,3,4,6,3,4,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+44,2>,<x^3-1331*x-29282,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,4,3,2],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[80366,0],[-413818,0],[1,0]]>,[[[0,0],[1,0]],[[-110470,0],[-1,0]],[[167880,77315],[-161775,82868]],[[47074,242123],[161775,-82868]],[[90565,-77315],[-244643,-82868]],[[-195049,-242123],[244643,82868]]]>,<3,2,1,[[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6]],[2,1,4,3,5,6],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-1180532523,1602210884],[-898169890,-1602210884],[-46215075,380670549],[354705294,-380670549],[-251310274,0],[-303000466,0]]>,<5,6,2,[[5,6,2,1,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,6,5,2,1],[6,5,1,2,4,3],[5,6,2,1,3,4],[4,3,5,6,1,2]],[5,6,2,1,3,4],[1,2,5,5,6,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,3,0,1]>,[[-34514185894430,-4693772777995,-3327294454670],[-43805148245370,-27670598848675,-21902574122680],[1,0,0]]>,[[[43805148245371,27670598848678,21902574122683],[-1,0,0]],[[1,3,3],[1,0,0]],[[47154956357747,1600263529089,-41469719425889],[-7400434008165,-9311292300182,-8471127942777]],[[-18643650574848,21919833382159,8041656497026],[7400434008165,9311292300182,8471127942777]],[[-16738626323868,-21374296609142,-11062807308264],[-527197648665,-2391214227901,5561871530376]],[[39789603936222,-29816399150787,22588296114441],[527197648665,2391214227901,-5561871530376]]]>,<7,2,1,[[1,4,3,2,6,5]],[[1,2,3,4,5,6],[1,4,3,2,6,5]],[1,4,3,2,6,5],[1,3],[1],[[]],20,<[],[3,6,1]>,[[4958207684736537,0],[28651465843417493,10920400666065617],[-32550593699090421,0],[-36870938152976209,-10920400666065617],[5007320234102546,3299727147630844],[-3392147466309375,-3299727147630844]]>,<11,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,7,1]>,[[120036250814198400088,226510355927645259800],[-36926883147187612337,0],[87094655636924961168,-263437239074832872181],[1,0]]>,[[[309282475686772016612,94675176331590017726],[-8155317320111191766,-12846949822551205932],[-29628960300823825573,-14775235285816026405]],[[7,2],[1,0],[0,0]],[[276372863608863031435,168762062743242854459],[8155317320111191765,12846949822551205932],[29628960300823825573,14775235285816026405]],[[181766282994109160428,85028622320764885970],[-9762380618372548877,-13677120576156442777],[-24183268749052562071,-15230470043731282536]],[[-23401090790273001670,26397034499151797644],[9535038130134949805,-26952722391766853240],[19974166911423961215,-11368346411692001906]],[[-71270536566911197611,297887099037810453400],[227342488237599072,-20529247480491250274],[4209101837628600856,26598816455423284442]]]>,<19,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,4],[1],[[]],20,<[],[2,18,1]>,[[7250236300570192926902708,-17843298191452930059165296],[-7575018017695425988851789,15245109832896544452820874],[18732792650534439407217287,-15245109832896544452820874],[-9880157371190689748322373,17843298191452930059165296],[-803178427152157056594082,-384857826761555146672788],[189003487574894816144165,384857826761555146672788]]>*] [x,x^2+1,x^2-x-1,x^2+5,x^3-x^2+4*x+2,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,11,19],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,11,19],[7,3,1,3,3,3],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11,19],[2,2,7,2,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<1,2^2*5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11,19],[7,1,7,1,2,2],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[6,3]>,<2,2^2*11^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7,11,19],[7,3,5,3,8,3],1,[1.000000000,1.514443483,1.281822355],<"notfaithful",0>,[6,3]>,<2,2^2*5^2*11^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,3,5,7,11,19],[7,3,8,3,8,3],1,[1.000000000,0.8549583804,0.8174854455],<"2.2e2_5e2_11e2.6t3.2",1>,[6,3]>]
x^6+10*x^4+52*x^2+96 -2^9*3^3*137^2 0 3 12 "D12" [[1,3,2,4,6,5],[4,6,5,1,3,2],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[1,3,2,4,6,5]>,<3,2,[5,3,4,2,6,1]>,<6,2,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 9 [[399517507,408297312],[996284929,0],[100615986,408297312],[-399517507,-408297312],[-996284929,0],[-100615986,-408297312]] 3 [4,1,5,5,4,3,3,6,6,5,4,6,2,3,6,1,4,6,3,2,5,4,5,6,4,4,1,4,2,6,4,5,3,6,1,5,3,3,3,4,5,6,6,1,4,4,6,4,5,3,6,6,4,1,3,3,5,4,3,3,6,4,3,3,1,5,3,5,4,3,6,6,5,6,6,3,4,6,6,1,4,3,2,5,5,4,3,4,4,4,4,3,5,5,6,2,4,6,2,6,6,4,4,2,3,4,4,6,6,4,1,6,3,3,4,3,3,3,4,5,3,4,4,4,3,4,3,3,4,3,3,6,4,6,3,4,4,3,4,6,2,4,5,5,6,3,3,2,2,2,3,3,6,3,3,2,4,3,1,4,1,2,1,5,3,2,5,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+60,2>,<x^3+36*x^2-1296*x+245376,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[406496,-462130],[0,0],[1,0]]>,[[[0,0],[25596,10982]],[[0,0],[7172,21786]],[[0,0],[1,0]],[[0,0],[65535,0]],[[0,0],[44569,50473]],[[0,0],[20967,15063]]]>,<3,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-1160821461,0,1]>,[[0,-1],[0,1],[-728098324,-298951798],[-728098324,298951798],[728098324,-298951798],[728098324,298951798]]>,<137,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,131,1]>,[[-1824380807337107432992583310253697613432454,881538164061888172088405925986898556075658],[1560538162504979125312633178403042969946139,-2171080946327031131562000453003901243623065],[1,0]]>,[[[-2687250923543808042901157407487753512340188,-248093331321460295977784720393963361166751],[0,0]],[[2687250923543808042901157407487753512340188,248093331321460295977784720393963361166751],[0,0]],[[-1560538162504979125312633178403042969946016,2171080946327031131562000453003901243623161],[-1,0]],[[123,96],[1,0]],[[-123,-96],[-1,0]],[[1560538162504979125312633178403042969946016,-2171080946327031131562000453003901243623161],[1,0]]]>*] [x,x^2-x+103,x^2+6,x^2-274,x^3-x^2+5*x-2,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,137],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*137,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,137],[3,7,7],1,[1.000000000,0.9297800259,0.8414409691],<"notfaithful",0>,[6,3]>,<1,2^3*3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,137],[7,7,2],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[6,3]>,<1,2^3*137,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,137],[7,1,7],1,[1.000000000,1.919262631,1.190313139],<"notfaithful",0>,[6,3]>,<2,3*137,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,137],[3,7,7],1,[1.000000000,1.248549202,1.122691956],<"notfaithful",0>,[6,3]>,<2,2^6*3*137,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,137],[7,8,9],1,[1.000000000,1.174263214,1.062487867],<"2.2e6_3_137.6t3.3",1>,[6,3]>]
x^6-2*x^5-4*x^4-4*x^3+7*x^2+6*x+1 -2^6*5^3*11^4 4 1 72 "S3wrC2" [[2,1,4,3,6,5],[3,2,1,4,5,6],[3,2,6,4,5,1]] [<1,1,[1,2,3,4,5,6]>,<2,6,[2,1,4,3,6,5]>,<2,6,[3,2,1,4,5,6]>,<2,9,[3,4,1,2,5,6]>,<3,4,[3,4,6,5,2,1]>,<3,4,[1,4,3,5,2,6]>,<4,18,[4,1,2,3,6,5]>,<6,12,[2,3,4,6,1,5]>,<6,12,[3,4,1,5,2,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,2,3],[2,2,2],[2,4],[3,3],[6]] 43 x^2+42*x+3 5 [[-25457733,-42113059],[-59754578,-61186703],[-69220686,0],[17291710,0],[10943417,61186703],[-20810571,42113059]] 3 [5,7,3,5,3,8,8,9,7,7,8,3,7,4,7,9,8,7,7,2,2,9,4,4,9,7,7,6,7,3,4,3,3,9,7,3,9,7,4,8,8,4,2,8,2,8,9,7,4,5,8,9,7,8,9,4,4,9,2,7,4,8,6,8,3,3,2,8,5,7,9,3,7,8,8,7,6,3,5,7,2,4,9,9,9,7,6,8,7,7,7,3,7,9,2,5,5,6,5,7,4,2,6,7,3,9,7,8,8,7,4,8,9,8,8,6,7,7,9,9,5,2,8,7,8,7,4,2,7,8,3,4,8,9,7,7,9,5,9,7,9,7,7,6,4,2,8,8,8,7,2,5,7,4,7,8,9,5,8,7,7,8,4,8,3,7,8,8] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,2,3],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,8*]] [*<2,6,2,[[2,1,4,3,6,5],[3,4,6,5,2,1]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,6,5,2,1],[6,5,1,2,4,3],[4,3,5,6,1,2],[5,6,2,1,3,4]],[3,4,6,5,2,1],[1,2,5,5,8,8],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[-136814,307232,318470],[69794,-311154,104692],[1,0,0]]>,[[[0,1,0],[1,0,0]],[[-69794,-213133,-104692],[-1,0,0]],[[-120272,-211118,239229],[-218413,-64503,-104812]],[[-133290,-7086,166859],[218413,64503,104812]],[[-72150,-108387,-50663],[-156138,182412,150469]],[[-128780,15435,-250733],[156138,-182412,-150469]]]>,<5,12,6,[[1,3,4,2,6,5],[1,2,4,3,5,6]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[1,2,4,3,5,6],[1,3,2,4,6,5],[1,4,2,3,5,6],[1,3,4,2,6,5]],[1,2,4,3,5,6],[1,3,3,4,6,9],[1],[[[1,3,4,2,6,5]]],20,<<[],[2,4,1]>,[[709368059185,0],[35410527045000,0],[-13735666310470,0],[32564505739075,0],[-43346656132490,0],[2815321725600,0],[1,0]]>,[[[47099338333541,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[-46512291696461,0],[-34788396902800,0],[6866034573324,0],[-2875202131825,0],[-7355347451608,0],[-9112837650460,0]],[[-36041272365721,17130513196135],[-22929124032200,-20161661241800],[1544186505094,2488601895878],[3931283803325,-3521530213325],[2047030883229,8721421742775],[5472275216115,-9078814968620]],[[-9195893509636,-17130513196135],[-37649910705625,20161661241800],[-8410221078418,-2488601895878],[-1056081671500,3521530213325],[5308316568379,-8721421742775],[3640562434345,9078814968620]],[[41272095717102,0],[-33780322604040,0],[-9157652592525,0],[-298748438021,0],[-7255663673700,0],[6710419472134,0]],[[3378023521177,0],[33780322604040,0],[9157652592525,0],[298748438021,0],[7255663673700,0],[-6710419472134,0]]]>,<11,8,4,[[2,3,4,1,6,5],[1,4,3,2,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,4,3,2,5,6],[2,1,4,3,6,5],[2,3,4,1,6,5]],[1,4,3,2,5,6],[1,4,3,2,7],[1],[[[2,3,4,1,6,5]]],20,<<[],[2,7,1]>,[[-48646660339107969435,0],[236480547029383186002,0],[-190769705747495924159,0],[189467819160407694148,0],[1,0]]>,[[[228122623273256420062,0],[-8898350232028073191,0],[-2634951459065940495,0],[8559024198286032209,0]],[[292657279402385053004,-145049283365606543913],[-7364406279450876224,-3375308970132832234],[1622705062519434107,8824221302055353430],[-12061770798012305292,15250523357012930601]],[[2,0],[1,0],[0,0],[0,0]],[[-37497726903489158007,145049283365606543913],[16262756511478949414,3375308970132832234],[1012246396546506388,-8824221302055353430],[3502746599726273083,-15250523357012930601]],[[192967239643250179445,0],[-133313527971253837889,0],[-14144791463889714838,0],[-27141849869029062406,0]],[[-3499420482842485303,0],[133313527971253837889,0],[14144791463889714838,0],[27141849869029062406,0]]]>*] [x,x^2+5,x^2-11,x^2-x+14,x^4-x^3+10*x^2+2*x+4,0,0,0,0] [1,2,2,2,5,6,7,8,9] <[1],[2],[3],[4],[5],[6],[7],[8],[9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,13]>,<1,2^2*5,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,11],[10,10,2],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[6,13]>,<1,2^2*11,1,[[1],[-1],[1],[1],[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11],[10,1,10],1,[1.000000000,0.9024906449,0.9468447206],<"notfaithful",0>,[6,13]>,<1,5*11,1,[[1],[1],[-1],[1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11],[1,10,10],1,[1.000000000,1.694449068,1.228569278],<"notfaithful",0>,[6,13]>,<2,2^2*5*11^2,1,[[2],[0],[0],[-2],[2],[2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11],[10,11,12],1,[1.000000000,1.860831394,1.317559828],<"notfaithful",0>,[6,13]>,<4,2^4*5^3*11^3,1,[[4],[0],[-2],[0],[-2],[1],[0],[0],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1],[1]],[[1],[1]]],[2,5,11],[10,11,11],1,[0,0,0],<"4.2e4_5e3_11e3.12t36.2",1>,[6,13]>,<4,2^4*5^3*11^3,1,[[4],[0],[2],[0],[-2],[1],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[1],[0],[-1],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,11],[10,11,11],1,[0,0,0],<"4.2e4_5e3_11e3.6t13.3",1>,[6,13]>,<4,2^2*5^4*11^3,1,[[4],[2],[0],[0],[1],[-2],[0],[-1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[1],[0],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,5,11],[10,11,12],1,[0,0,0],<"4.2e2_5e4_11e3.6t13.1",1>,[6,13]>,<4,2^6*5^4*11^3,1,[[4],[-2],[0],[0],[1],[-2],[0],[1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,5,11],[10,11,12],1,[0,0,0],<"4.2e6_5e4_11e3.12t34.1",1>,[6,13]>]
