x^5+3*x^3-10*x^2-18*x-12 2^6*3^2*89^2 1 2 10 "D10" [[2,1,3,5,4],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[5,3,2,4,1]>,<5,2,[4,3,1,5,2]>,<5,2,[5,1,4,2,3]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 7 [[-82132,-6018],[250897,0],[41756,-377396],[-46024,6018],[-164497,377396]] 2 [1,1,4,2,3,3,2,4,3,2,2,4,4,3,2,3,2,4,2,2,4,4,2,1,3,2,2,4,2,1,2,4,4,2,2,2,2,4,2,3,4,1,4,2,2,3,3,3,3,3,2,1,2,3,2,2,1,3,2,3,2,2,2,2,2,1,2,2,3,3,4,4,4,2,3,1,2,3,2,3,2,1,3,2,2,4,2,2,4,4,1,2,4,2,3,3,1,3,2,1,4,2,2,3,3,2,4,3,4,4,3,2,3,2,4,2,2,4,2,1,3,3,2,2,2,4,4,4,2,2,1,4,4,2,2,3,2,1,4,2,2,3,1,2,4,3,1,4,1,3,4,2,4,4,2,2,2,2,4,2,3,1,2,4,2,2,2,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+25632,3>,<x-25632,4>]*]] [*<2,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[3],[[[1,3,2,5,4]]],20,<[],[56038,80432,1]>,[[69458,262144],[-85924,-105207],[-84820,105207],[3,2],[101283,131070]]>,<3,2,2,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[2,1,3,5,4]]],20,<[],[-1579274187,-1742966757,1]>,[[1742966757,-1],[0,1],[489258553,0],[-23082707,-138463036],[115380331,138463036]]>,<89,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[70518044839098201353767516678784817860,-17877279365286125515212588649869493493,1]>,[[-218048066676715052491653474562106714128,0],[17877279365286125515212588649869493570,-1],[77,1],[-302112579265903687816000719633879520295,-1762956351021736730780601218145891760],[-470016291213517683142241273862724586425,1762956351021736730780601218145891760]]>*] [x,x^2+534,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,89],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,2^3*3*89,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,89],[5,5,5],1,[1.000000000,1.359500101,1.036043386],<"notfaithful",0>,[5,2]>,<2,2^3*3*89,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,89],[5,5,5],1,[1.000000000,2.447648376,1.499149275],<"2.2e3_3_89.5t2.1",1>,[5,2]>,<2,2^3*3*89,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,89],[5,5,5],1,[1.000000000,2.096642958,1.411396418],<"2.2e3_3_89.5t2.1",2>,[5,2]>]
x^5-90*x^3-60*x^2+945*x+9396 -2^9*3^6*5^7 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 373 x-1 5 [[-1263866177875],[-2555281412337],[-71318189452],[-3353825919279],[24175965850]] 2 [1,2,1,4,4,3,5,3,4,5,5,3,4,5,3,4,6,5,2,5,7,5,5,6,5,7,3,5,7,7,6,6,5,6,7,7,6,5,3,6,6,5,7,5,4,5,4,3,7,5,2,5,6,6,2,6,5,5,6,3,7,4,5,7,5,3,6,5,7,5,5,7,6,1,6,3,5,4,4,3,6,5,7,5,5,2,6,5,7,6,5,5,4,6,3,4,7,4,5,5,2,6,5,6,6,7,2,5,5,4,4,4,2,4,7,3,5,4,3,6,5,5,3,2,4,5,5,2,6,6,6,3,5,6,3,3,3,7,6,6,3,7,6,7,5,7,3,5,6,4,4,4,7,3,7,5,2,3,7,5,5,5,3,4,2,6,7,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,2,3,5,4],[1,5,4,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,3,2],[1,3,2,4,5],[1,4,5,3,2]],[1,2,3,4,5],[1,3,3,2,5],[2,4,6],[[[1,2,3,5,4],[1,5,4,3,2]],[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<[],[215918,299392,-70324,-418296,-426686,-19120,-280472,-494868,1]>,[[350284,0,0,0,0,0,0,0],[-7729,4616,9178,-13868,10394,514,9920,13484],[7511,-3240,-14434,6860,-12374,-9634,1608,9932],[8651,-11660,-3678,-976,14768,-10438,10968,6898],[1731,10284,8934,7984,-12788,-13210,10272,2454]]>,<3,12,6,[[1,2,5,3,4],[2,1,4,3,5],[1,2,4,3,5]],[[1,2,3,4,5],[2,1,3,4,5],[2,1,4,3,5],[1,2,4,3,5],[1,2,5,3,4],[2,1,4,5,3]],[1,2,4,3,5],[1,2,3,2,4,7],[1,4],[[[1,2,5,3,4],[2,1,4,3,5]],[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[-210096066,0],[-595619919,0],[-730146483,0],[-384667911,0],[830871315,0],[-378743679,0],[1,0]]>,[[[135368946,0],[75267603,0],[90690462,0],[73026735,0],[94356063,0],[88088976,0]],[[-187353171,0],[183012723,0],[167589864,0],[56113428,0],[34784100,0],[41051187,0]],[[759870,32937543],[124384506,-106310145],[-97310947,34314834],[84612969,-24380235],[19581216,103501311],[13892118,101871131]],[[-65115216,-32937543],[-50415693,106310145],[-165940615,-34314834],[133373439,24380235],[70858920,25638852],[68430182,27269032]],[[-12800592,0],[-73968813,0],[-124168927,0],[169434081,0],[38700027,0],[46817863,0]]]>,<5,20,20,[[3,4,5,1,2],[1,4,2,5,3]],[[1,2,3,4,5],[5,4,3,2,1],[2,5,3,1,4],[4,1,3,5,2],[3,4,5,1,2]],[1,2,3,4,5],[1,3,5,5,6],[1,4],[[[3,4,5,1,2],[1,4,2,5,3]],[[3,4,5,1,2]]],20,<[],[40947378085590,-30116845649125,-9310640345850,1037995834000,14245270780800,-20493506648125,34657358793575,-31748642030325,-38668961274725,-17912088069875,-2141560489375,35124821950700,-29505708845395,-36477618151500,44803200701025,-11251947225000,-15663713988835,-627126182475,-2494797401750,11649549543000,1]>,[[1449135643309,4896003943500,-734804744525,2276578021210,98997019947,5142485634400,-1603238499640,-2044310927375,7835930086994,8982381361190,-8756430966560,-7533571714720,1672458583683,-498793584970,-479908050623,727491998825,-1445613405107,-765520119565,-865827290639,722772996209],[-370038476646,-9020881950925,-5003835753830,2160441614285,6747109033777,-9320159963225,-778645206700,3875308179094,6538010261729,-514934237270,62978275577,111719376460,1594234710843,-932444682515,1288521923154,-166314574395,576397141523,863603978820,-1076570206791,-247166133251],[-8145591499771,-6187710779905,2528670745700,5097862434410,8797561361637,6428159557060,3303287920745,-3122166992127,8364594361699,2363975845830,-597664346937,-8754135625520,-1078954825142,-465527145570,642840273865,1452974430185,1140204026898,-1472128614432,-1548713797782,-711172125141],[2224771289729,2414764204505,-5696080415635,7006241312110,-5766578625513,-962008607460,1884435816945,6910550082952,3115775077624,-7336064543755,4946793833333,-2138796386820,-665673870827,-692083214035,1213761070355,-152346621110,-597536851107,893241055377,-258649571442,1689571807019],[4841723043379,7897824582825,8906050168290,2532362946110,9196397538277,-1288476620775,-2805840031350,-5619380342544,-6780823459921,-3495358425995,4344323204587,-758701977525,-1522064598557,-1225848638535,1149482048874,-1861805233505,326549087793,480803699800,-64936398971,-1454006544836]]>,<7,3,1,[[2,3,1,4,5]],[[1,2,3,4,5],[2,3,1,4,5],[3,1,2,4,5]],[2,3,1,4,5],[1,4,4],[1],[[]],20,<[],[4,0,6,1]>,[[-25812883118474893,-27682935395645621,15569922186695910],[23929366339445599,29619539417646908,-18920985948054710],[12721548137635093,-1936604022001287,3351063761358800],[-3455091903787488,0,0],[4015955730554832,0,0]]>*] [x,x^2+10,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7],[8,2,8,1],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[5,5]>,<4,2^13*3^6*5^7,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,5,7],[8,9,8,4],1,[0,0,0],<"4.2e13_3e6_5e7.10t12.1",1>,[5,5]>,<4,2^9*3^6*5^7,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7],[8,8,9,4],1,[0,0,0],<"4.2e9_3e6_5e7.5t5.1",1>,[5,5]>,<5,2^12*3^10*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7],[8,8,9,4],1,[0,0,0],<"5.2e12_3e10_5e8.10t13.10",1>,[5,5]>,<5,2^13*3^10*5^7,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1]]],[2,3,5,7],[8,9,8,4],1,[0,0,0],<"5.2e13_3e10_5e7.6t14.1",1>,[5,5]>,<6,2^19*3^12*5^9,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]]],[2,3,5,7],[8,8,8,4],1,[0,0,0],<"6.2e19_3e12_5e9.20t35.1",1>,[5,5]>]
x^5-120*x^3-360*x^2+2025*x+3348 -2^9*3^6*5^7 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 211 x-1 5 [[196483788500],[-47960541978],[136359294258],[62340604212],[71004057059]] 2 [1,2,1,6,3,6,2,4,4,5,5,4,4,5,4,6,3,7,5,5,7,5,5,4,5,7,3,5,5,7,4,4,7,6,7,5,6,5,4,3,4,5,2,2,6,5,1,6,7,2,5,7,4,3,7,6,7,7,6,4,7,6,7,2,5,6,6,5,5,7,5,7,6,4,4,3,5,4,4,4,3,7,5,7,5,5,3,7,7,4,5,7,4,6,3,4,2,3,7,5,7,3,2,3,4,5,2,5,2,4,4,4,5,6,5,4,5,6,4,6,7,5,4,7,6,2,7,7,4,4,3,6,7,6,3,6,4,5,6,3,4,7,6,2,7,2,6,5,6,3,4,4,5,6,5,5,5,4,7,7,5,5,4,6,5,3,7,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,2,3,5,4],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,2,3],[1,3,2,4,5],[1,5,4,2,3]],[1,2,3,4,5],[1,3,3,2,5],[2,4,6],[[[1,2,3,5,4],[1,4,5,2,3]],[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<[],[88910,-334800,-287508,-440760,-143838,82064,-516312,-132764,1]>,[[469132,0,0,0,0,0,0,0],[-8309,1986,115521,-114738,-4748,79463,42097,9390],[44207,-14274,-22081,32818,-16372,57753,44687,34386],[-67943,-87824,-98079,-8866,35089,-78507,38727,653],[87201,100112,4639,90786,-13969,-58709,5561,86643]]>,<3,12,6,[[1,2,5,3,4],[2,1,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[2,1,3,5,4],[1,2,3,5,4],[1,2,5,3,4],[2,1,4,5,3]],[2,1,3,4,5],[1,2,3,2,4,7],[1,4],[[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[-25532016,0],[1729955286,0],[600400026,0],[-1084252743,0],[752828076,0],[513559656,0],[1,0]]>,[[[-89373348,-108379485],[170555580,170555580],[-15445998,-15445998],[2971004,2971004],[-193224492,-193224492],[-56914218,-56914218]],[[127385622,108379485],[-170555580,-170555580],[15445998,15445998],[-2971004,-2971004],[193224492,193224492],[56914218,56914218]],[[10354851,0],[-36637344,0],[-25750194,0],[34604748,0],[43017736,0],[27414645,0]],[[-57000672,0],[-2462334,0],[-11307651,0],[-60317694,0],[476008,0],[22631460,0]],[[8633547,0],[39099678,0],[37057845,0],[25712946,0],[42599698,0],[36047337,0]]]>,<5,20,20,[[3,4,5,1,2],[1,4,2,5,3]],[[1,2,3,4,5],[5,4,3,2,1],[2,5,3,1,4],[4,1,3,5,2],[3,4,5,1,2]],[1,2,3,4,5],[1,3,5,5,6],[1,4],[[[3,4,5,1,2],[1,4,2,5,3]],[[3,4,5,1,2]]],20,<[],[29041830942215,-14150574466500,-25392726237050,32526332821375,-15258309205300,-20228977130625,-38901289837650,-20060962223700,37932602690575,-9273606955250,39438121867150,29317179513475,-6868674396120,-2748458324500,11649803517000,41560455170000,44974193744845,-37626592686425,31893863760000,38655229772650,1]>,[[-2626727185538,5162511722700,1539350040045,8843024548755,7676856191342,-6643106536775,509724457070,7686615538375,-1627905639883,-6099529024955,3147695337340,-3602335081975,1330715328643,-1116177886390,-1720596879059,1249599238250,-937027853749,1095908598525,704033620593,-715533071316],[6126133295572,4623104038500,2041215091130,-8186007508995,-4776950374118,2976308661925,7476747317725,3990675017489,1803767148572,6766708718365,9445447483942,-7925627569610,1488401710043,870658946880,1742376849222,981592963115,-877128697449,-1113233416745,1026695206057,1807546424669],[8805060457222,-5370812936685,1997575905830,-7869438213495,-1112529442478,-1833807559355,-1816437102210,-273863097292,-3879310733668,-5290528801895,-4170094135827,1290474984295,1528647266488,-1255628501860,999324516225,692703659715,-182422716874,-1838491704476,351275854239,-1007827603451],[-4194362573653,8255907982585,-7922183159680,-7975360375320,-8689451925153,1488984220630,1775654128115,-3103382550983,-4207205334318,-4962008867230,-2503713956832,2834893959105,1696777950783,1802940439510,-623970582965,-1355507143615,-228783545624,-1565645893959,-1621303375201,796832563664],[-8110103993603,6402775521025,2344042122675,-3885704779070,6902075550407,4011621213575,-7945688800700,-8300044907589,7910654559297,-9488128352410,-5919334728623,7402593708185,1584852275293,-301792998140,-397133903423,-1568388717465,-1589334451929,-393234848970,-460701305688,-881018313566]]>,<11,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,3],[1],[[]],20,<[],[2,7,1]>,[[-290411852775037457124,-325520593978171349899],[-30017679725518035434,325520593978171349899],[331938687097521257421,0],[24347414811141977669,-26347482510629780709],[25302521040306803759,26347482510629780709]]>,<19,3,1,[[2,3,1,4,5]],[[1,2,3,4,5],[2,3,1,4,5],[3,1,2,4,5]],[2,3,1,4,5],[1,4,4],[1],[[]],20,<[],[17,4,0,1]>,[[-7624994189109794407048169,9808938672019346731314632,-14332476686785055777702767],[9374680188041269964733428,13595385745042534811130972,-3258852113160161864115218],[14855198012927671056081168,14185649040484076650909997,17591328799945217641817985],[926084887190216574124258,0,0],[274808001893459114225126,0,0]]>*] [x,x^2+10,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11,19],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,19],[8,2,8,1,1],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[5,5]>,<4,2^13*3^6*5^7,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,5,11,19],[8,9,8,3,4],1,[0,0,0],<"4.2e13_3e6_5e7.10t12.3",1>,[5,5]>,<4,2^9*3^6*5^7,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5,11,19],[8,8,9,3,4],1,[0,0,0],<"4.2e9_3e6_5e7.5t5.3",1>,[5,5]>,<5,2^12*3^10*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,11,19],[8,8,9,2,4],1,[0,0,0],<"5.2e12_3e10_5e8.10t13.12",1>,[5,5]>,<5,2^13*3^10*5^7,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1]]],[2,3,5,11,19],[8,9,8,3,4],1,[0,0,0],<"5.2e13_3e10_5e7.6t14.3",1>,[5,5]>,<6,2^19*3^12*5^9,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]]],[2,3,5,11,19],[8,8,8,3,4],1,[0,0,0],<"6.2e19_3e12_5e9.20t35.3",1>,[5,5]>]
