x^6+2*x^4+x^2+32 -2^11*5^2*43^2 0 3 12 "D12" [[1,3,2,4,6,5],[4,6,5,1,3,2],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[1,3,2,4,6,5]>,<3,2,[5,3,4,2,6,1]>,<6,2,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 8 [[-42586641,0],[78241302,-32806931],[93530938,32806931],[42586641,0],[-78241302,32806931],[-93530938,-32806931]] 3 [1,4,3,6,4,6,4,5,3,6,6,3,5,1,3,2,4,6,5,3,5,6,1,4,4,3,3,5,3,5,3,1,5,4,6,3,3,4,3,6,5,3,3,4,6,3,1,2,4,3,1,6,4,4,5,6,3,6,3,5,5,2,5,6,1,6,1,4,4,2,4,6,3,3,4,6,2,2,5,4,5,6,2,5,2,5,4,1,3,6,4,2,3,1,5,2,3,4,4,3,1,6,5,5,5,5,4,5,2,4,2,6,4,4,3,4,5,6,3,4,3,5,3,1,1,3,3,2,2,3,5,6,3,3,4,5,3,5,6,5,5,3,3,5,6,3,2,4,5,2,2,5,5,6,5,3,6,4,1,3,5,5,3,4,4,6,3,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+12,2>,<x^3-108*x+186192,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,4,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,3,4,5,6],[1,3,4,2],[2,4],[[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[2,1,4,3,6,5]]],20,<[],[-319982,524236,-262114,-4,1]>,[[-31576,10816,31140,55156],[31576,-10816,34396,10380],[-21255,-19874,24431,5190],[12705,-9058,22803,27578],[21255,19874,8337,27578],[-12705,9058,9965,5190]]>,<5,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,4,1]>,[[-7482021264335,0],[-45450308287640,-22725154143820],[1,0]]>,[[[-45450308287648,-22725154143824],[0,0]],[[45450308287648,22725154143824],[0,0]],[[45450308287644,22725154143822],[-1,0]],[[4,2],[1,0]],[[-4,-2],[-1,0]],[[-45450308287644,-22725154143822],[1,0]]]>,<43,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-24739987517015212645148794826134,-225993818381452741321917290445573,1]>,[[225993818381452741321917290445639,0],[-225993818381452741321917290445639,0],[225993818381452741321917290445606,-1],[33,1],[-33,-1],[-225993818381452741321917290445606,1]]>*] [x,x^2+430,x^2+2,x^2-215,x^3-2*x-16,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,43],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*5*43,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,43],[7,7,7],1,[1.000000000,0.9090063044,0.9162732431],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,43],[7,2,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,3]>,<1,2^2*5*43,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,43],[7,7,7],1,[1.000000000,0.6106860558,0.8703358070],<"notfaithful",0>,[6,3]>,<2,2^3*5*43,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5,43],[7,7,7],1,[1.000000000,1.979751428,1.362643430],<"notfaithful",0>,[6,3]>,<2,2^5*5*43,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,5,43],[7,8,9],1,[1.000000000,1.141962782,0.9983334914],<"2.2e5_5_43.6t3.1",1>,[6,3]>]
x^2-x-1222 4889 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[1542],[-1541]] 1 [1,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<4889,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5974358,4889,1]>,[[-2444,-1],[2445,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[4889],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,4889,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[4889],[3],1,[1.000000000,1.894378329,1.241706448],<"1.4889.2t1.1",1>,[2,1]>]
x^4-2*x^3-9*x^2+4*x+70 2^6*3^3*251 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 7 x-1 7 [[-53158],[197339],[300905],[378459]] 3 [1,4,4,1,2,3,5,5,5,1,2,5,5,5,3,1,2,5,3,3,2,1,4,5,4,4,1,2,5,5,4,4,3,5,4,4,5,5,3,4,4,3,3,4,4,4,3,4,4,5,5,3,2,4,3,5,2,2,5,3,5,2,5,5,4,4,3,2,2,5,3,5,4,3,5,3,2,5,3,4,1,5,5,4,4,4,5,4,1,4,1,3,4,4,5,5,4,3,3,3,3,1,1,5,3,1,4,5,3,4,2,5,5,3,4,3,5,3,1,2,5,4,4,4,3,2,3,5,2,5,3,5,2,3,3,2,4,5,1,3,3,4,4,4,5,5,3,3,3,5,3,3,5,3,3,3,4,3,4,2,4,3,2,4,3,3,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+28,2>,<x^2-22*x-632,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[136742,-418064,1]>,[[0,1],[-106224,262143],[-27335,27336],[2489,5432]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[42,0],[-24,0],[3,0],[6,0],[1,0]]>,[[[-871696102,0],[-290565367,0],[145282684,0],[-435848050,0]],[[-963034273,-1398882324],[1054133,-144228550],[214183305,286824647],[-281413755,-499337780]],[[2,0],[1,0],[0,0],[0,0]],[[-1652054026,1398882324],[289511233,144228550],[-359465989,-286824647],[-444999662,499337780]]]>,<251,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[6,242,1]>,[[283957576579087741259787087967271456669972216571,0],[-452736448427940033929721625371830994920658086068,0],[1,0]]>,[[[-117978995782203899372228663096021641894249312824,277696983710085955207883244550640327218170835953],[0,0]],[[-334757452645736134557492962275809353026408773382,-277696983710085955207883244550640327218170835953],[0,0]],[[452736448427940033929721625371830994920658086138,0],[-1,0]],[[70,0],[1,0]]]>*] [x,x^2+6,x^2-x-188,x^2+502,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,251],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,251],[6,6,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[4,3]>,<1,3*251,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,251],[1,6,6],1,[1.000000000,1.978672214,1.318306408],<"notfaithful",0>,[4,3]>,<1,2^3*251,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,251],[6,3,6],1,[1.000000000,0.9815129954,0.8965577549],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*251,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,3,251],[6,7,8],1,[1.000000000,2.313599305,1.369330510],<"2.2e3_3e2_251.4t3.1",1>,[4,3]>]
x^4-24*x^2-12*x+231 2^6*3^3*251 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 11 x-1 8 [[250338],[-54557103],[-51519812],[105826577]] 3 [2,4,4,1,1,3,5,5,5,2,2,5,5,5,3,2,1,5,3,3,2,1,4,5,4,4,1,1,5,5,4,4,3,5,4,4,5,5,3,4,4,3,3,4,4,4,3,4,4,5,5,3,2,1,3,5,1,2,5,3,5,1,5,5,4,4,3,2,1,5,3,5,4,3,5,3,1,5,3,4,2,5,5,4,4,4,5,4,2,4,2,3,4,4,5,5,4,3,3,3,3,2,2,5,3,1,4,5,3,4,2,5,5,3,4,3,5,3,2,1,5,4,4,4,3,1,3,5,2,5,3,5,2,3,3,2,4,5,2,3,3,4,4,4,5,5,3,3,3,5,3,3,5,3,3,3,4,3,4,1,4,3,2,4,3,3,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-168,2>,<x^2+60*x-26208,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[337504,-325022],[468004,-112572],[1,0]]>,[[[1,0],[1,0]],[[56285,112572],[131071,0]],[[-56287,-112572],[103497,60665]],[[1,0],[27575,70407]]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[231,0],[-12,0],[-24,0],[0,0],[1,0]]>,[[[1743392199,0],[249056027,0],[-415093381,0],[-415093381,0]],[[139923045,-731773056],[76457357,200985371],[356084613,-432592811],[-102906000,270678043]],[[0,0],[1,0],[0,0],[0,0]],[[1603469157,731773056],[-325513385,-200985371],[59008768,432592811],[517999381,-270678043]]]>,<7,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[14962667679049349,-625267159094902,1671585164207071,-4610090498788375]>,<251,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-158159929035411665661571814713297406751767616059,-452736448427940033929721625371830994920658085817,1]>,[[115620284245465407935870521013262690839944216738,0],[416729908517436748209738454821894130058003327056,0],[452736448427940033929721625371830994920658086012,-1],[195,1]]>*] [x,x^2+6,x^2-x-188,x^2+502,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,251],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,251],[6,6,1,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[4,3]>,<1,3*251,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,251],[1,6,1,6],1,[1.000000000,1.978672214,1.318306408],<"notfaithful",0>,[4,3]>,<1,2^3*251,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,251],[6,3,1,6],1,[1.000000000,0.9815129954,0.8965577549],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*251,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,7,251],[6,7,1,8],1,[1.000000000,1.007788320,0.8453351791],<"2.2e3_3e2_251.4t3.2",1>,[4,3]>]
x^4-15*x^2+101 101*179^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 7 [[-29350330],[22799639],[-22799639],[29350330]] 3 [5,4,2,5,5,1,2,1,3,4,1,3,5,2,1,5,4,4,4,3,5,3,4,4,3,4,5,1,5,5,5,3,3,4,4,4,3,5,5,4,3,3,4,2,3,4,3,3,1,5,3,1,5,3,5,5,5,5,5,3,3,5,3,5,5,1,5,4,4,5,5,1,2,2,3,2,4,4,4,1,4,3,5,4,4,4,3,5,5,5,5,4,4,3,1,4,2,3,5,2,5,1,3,3,5,5,3,1,5,2,2,4,4,1,3,5,2,4,2,5,4,5,3,1,3,3,4,4,3,4,5,2,5,5,1,5,4,3,4,2,4,3,4,3,3,3,3,1,5,4,4,5,5,1,4,4,5,3,4,4,4,5,3,4,1,4,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-90,2>,<x^2-14544,3>]*],[*[4],"CYC",0,5*]] [*<2,4,1,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[]],20,<[],[1,1,0,0,1]>,[[31028,-49791,99509,-133392],[-31028,49791,-99509,133392],[-60063,-71759,-39209,-80084],[60063,71759,39209,80084]]>,<101,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,97,1]>,[[-5711944233621639878796014485559736299155,0],[0,0],[1,0]]>,[[[3841912045698547566725667591119579357587,-3191397796856435868371787923932242584916],[0,0]],[[-3841912045698547566725667591119579357587,3191397796856435868371787923932242584916],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<179,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,172,1]>,[[-183325628747524084433038897681526766951409423,-424029196178921906836299927103778694127668007],[-348101756608551769274263546511524194075436737,-176435095285836136520572323441333336835176442],[1,0]]>,[[[348101756608551769274263546511524194075436746,176435095285836136520572323441333336835176465],[-1,0]],[[9,23],[1,0]],[[-9,-23],[-1,0]],[[-348101756608551769274263546511524194075436746,-176435095285836136520572323441333336835176465],[1,0]]]>*] [x,x^2-x+45,x^2-x-25,x^2-x+4520,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,101,179],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,179,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,101,179],[3,1,6],1,[1.000000000,1.174068298,0.9221228348],<"notfaithful",0>,[4,3]>,<1,101,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,101,179],[4,6,1],1,[1.000000000,0.5966686680,0.7389776048],<"notfaithful",0>,[4,3]>,<1,101*179,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,101,179],[1,6,6],1,[1.000000000,2.710320560,1.299822239],<"notfaithful",0>,[4,3]>,<2,101*179,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,101,179],[5,6,6],1,[1.000000000,0.7589841710,0.8916856831],<"2.101_179.4t3.1",1>,[4,3]>]
