x^2-2482 2^3*17*73 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-32],[32]] 1 [1,1,2,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-2482,0,1]>,[[0,1],[0,262143]]>,<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2482,0,1]>,[[0,-1],[0,1]]>,<73,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2482,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,17,73],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*17*73,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,17,73],[3,3,3],1,[1.000000000,1.399034583,1.097487994],<"1.2e3_17_73.2t1.1",1>,[2,1]>]
x^4-x^3-28*x^2-51*x-4 -23*521^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 5 x^2+4*x+2 5 [[1527,382],[-1468,0],[-57,0],[-1,-382]] 3 [4,4,3,3,5,4,3,5,1,4,4,5,4,3,4,5,2,5,3,4,4,5,3,3,3,2,3,5,3,5,4,4,5,4,3,4,5,4,2,2,4,5,5,4,4,5,2,2,3,3,4,4,3,5,4,3,4,2,4,3,5,5,2,4,5,2,4,5,2,4,4,3,5,5,3,3,5,4,3,4,5,5,5,3,4,4,2,3,4,2,5,3,4,4,4,5,4,5,3,4,4,3,3,3,3,4,4,1,1,4,2,5,5,3,3,5,5,4,4,5,5,4,3,4,2,5,5,2,5,5,4,5,5,3,4,5,3,5,5,2,4,2,4,5,1,5,2,4,4,4,2,3,2,4,5,3,3,4,5,3,4,5,4,5,3,5,2,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-453909132173333397692499780,157528537514670756387422528,1]>,[[451070515086445589038641739,0],[-293541977571774832651219226,0],[-157528537514670756387422520,-1],[8,1]]>,<521,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[3,515,1]>,[[-245733910382269112882850667033191458528271562649983962,580911141923068239161435006086580892106188489272580514],[751636791269726253263000021303984688826429298229748191,226390973069321485274439397800884823025877015372548786],[1,0]]>,[[[-751636791269726253263000021303984688826429298229748122,-226390973069321485274439397800884823025877015372548505],[-1,0]],[[69,281],[1,0]],[[-361701551898147124216968258512561050400188920980293811,-101386339549993124557158766840736646247677028625907768],[1447975958398920775874713142240433705418827018192519,729406345883083163558269577372447561654273333158561]],[[-1058134818118185347233433414991901703804962994382464536,327777312619314609831598164641621469273554043998455992],[-1447975958398920775874713142240433705418827018192519,-729406345883083163558269577372447561654273333158561]]]>*] [x,x^2-x+6,x^3-x^2+1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[23,521],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[23,521],[6,3],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,5]>,<2,23,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[23,521],[6,3],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[4,5]>,<3,23^2*521^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]]],[23,521],[6,6],1,[0,0,0],<"3.23e2_521e2.6t8.1",1>,[4,5]>,<3,23*521^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[1]]],[23,521],[6,7],1,[0,0,0],<"3.23_521e2.4t5.1",1>,[4,5]>]
x^3-x^2+3*x+99 -2^2*3*11*227 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 61 x-1 5 [[395985171],[-333129647],[-62855523]] 2 [2,1,3,2,1,3,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,2,2,2,1,3,3,2,2,3,2,2,1,3,1,3,1,3,2,2,1,2,1,2,2,3,3,3,2,3,3,2,3,2,3,2,1,2,2,2,3,2,3,2,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,1,2,2,3,3,1,3,3,2,2,3,3,3,2,2,3,1,3,2,1,2,2,3,3,2,3,2,3,2,3,3,3,1,3,1,3,2,2,1,1,2,1,1,2,3,3,1,3,3,2,3,2,3,2,2,3,2,2,2,2,3,2,1,2,2,2,3,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[102,0],[4,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[-116485,-232970],[123568,247137],[375140,225992]],[[116485,232970],[400719,277151],[149148,298296]]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[23078109,-273114285,1]>,[[-819342866,0],[44501883,387420486],[387420495,3]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-215576937954190622700,-41353194215198524626,1]>,[[19805896233216021654,61159090448414546291],[41353194215198524632,-1],[6,1]]>,<227,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-24698661513818832456243475403619136182166576147,27446150111629168025161295413813814428497095070,1]>,[[27446150111629168025161295413813814428497094899,0],[-27446150111629168025161295413813814428497094984,-1],[86,1]]>*] [x,x^2-x+1873,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11,227],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*11*227,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11,227],[2,4,4,4],1,[1.000000000,0.5807643598,0.8121686427],<"notfaithful",0>,[3,2]>,<2,2^2*3*11*227,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,11,227],[4,5,5,5],1,[1.000000000,1.296700095,1.082786900],<"2.2e2_3_11_227.3t2.1",1>,[3,2]>]
x^4-x^3+3*x^2+5*x+25 3^3*17^2*23 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 11 x-1 6 [[727178],[-464682],[138669],[-401164]] 3 [5,4,1,5,1,2,1,4,4,4,3,5,4,4,5,3,5,5,4,4,3,5,3,3,5,5,4,2,5,1,2,4,3,3,3,1,4,3,4,4,5,5,3,3,4,5,3,2,2,4,4,5,5,3,5,3,4,2,3,3,5,3,1,4,5,4,2,5,4,2,5,3,5,4,5,3,3,3,2,2,2,4,2,4,3,5,4,4,5,2,3,1,3,5,3,2,5,2,4,3,3,3,3,3,5,1,5,5,5,3,3,4,2,5,4,1,5,5,4,3,4,3,2,4,3,3,5,4,4,4,1,1,5,4,5,4,3,5,3,4,3,4,3,1,1,1,3,4,1,5,3,2,2,4,5,2,4,4,4,2,4,3,2,3,3,1,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+5,2>,<x^2-23*x+115,3>]*],[*[4],"CYC",0,5*]] [*<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[33,0],[12,0],[6,0],[3,0],[1,0]]>,[[[1394713762,0],[-464904586,0],[-232452293,0],[464904587,0]],[[726618685,1423975566],[-106934329,241744112],[484412457,-212944423],[-190304894,-538983334]],[[1,0],[1,0],[0,0],[0,0]],[[1365451954,-1423975566],[571838914,-241744112],[-251960164,212944423],[-274599693,538983334]]]>,<5,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-8592115266951,39569957511687,-1532046016240,8701176427755]>,<17,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[1045830718718587327700402,-1901462474092049100638118,1]>,[[1901462474092049100638133,-1],[15,1],[1703608675407353265717872,112832777601212784505253],[459160257148170156045582,-112832777601212784505253]]>,<23,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[5,21,1]>,[[768589296523425543960042142,0],[-547484774685041685601455424,0],[1,0]]>,[[[-731476126086514485102928198,-207037101912245712878675779],[0,0]],[[183991351401472799501472759,207037101912245712878675779],[0,0]],[[547484774685041685601455432,0],[-1,0]],[[8,0],[1,0]]]>*] [x,x^2-x+13,x^2-x-17,x^2-x+98,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,17,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,17,23],[6,1,6,1],1,[1.000000000,0.8798219250,0.8313330724],<"notfaithful",0>,[4,3]>,<1,3*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,17,23],[6,1,1,6],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[4,3]>,<1,17*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,17,23],[3,1,6,6],1,[1.000000000,2.224280373,1.287404311],<"notfaithful",0>,[4,3]>,<2,3^2*17*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[3,5,17,23],[6,1,7,8],1,[1.000000000,1.250821171,1.027132102],<"2.3e2_17_23.4t3.1",1>,[4,3]>]
x^4-x^3+18*x^2-28*x+19 3^3*17^2*23 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 107 x-1 5 [[-4758412070],[1117256812],[-5348598764],[-5035763284]] 3 [5,4,2,5,2,2,2,4,1,4,3,5,4,4,5,3,5,5,4,4,3,5,3,3,5,5,4,1,5,2,2,4,3,3,3,1,4,3,4,4,5,5,3,3,4,5,3,2,1,4,4,5,5,3,5,3,4,2,3,3,5,3,1,4,5,4,2,5,4,2,5,3,5,4,5,3,3,3,1,2,1,4,1,4,3,5,4,4,5,2,3,2,3,5,3,1,5,1,4,3,3,3,3,3,5,1,5,5,5,3,3,4,1,5,4,2,5,5,4,3,4,3,1,4,3,3,5,4,4,4,1,2,5,4,5,4,3,5,3,4,3,4,3,2,1,2,3,4,1,5,3,1,2,4,5,1,4,4,4,1,4,3,2,3,3,2,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+23,2>,<x^2+43*x+307,3>]*],[*[4],"CYC",0,5*]] [*<3,8,4,[[4,3,1,2],[2,1,3,4]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[3,4,1,2],[4,3,1,2]],[2,1,3,4],[1,2,4,3,5],[1],[[[4,3,1,2]]],20,<<[],[2,2,1]>,[[87,0],[-69,0],[3,0],[3,0],[1,0]]>,[[[-147897485,433233225],[282316731,282316737],[12508742,206218989],[175211874,368922119]],[[147897532,-433233225],[105103746,105103752],[374911742,181201500],[212208614,18498370]],[[232452238,0],[154968210,0],[309936397,0],[77484099,0]],[[-232452284,0],[232452291,0],[77484097,0],[309936391,0]]]>,<17,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[3,16,1]>,[[-797259360693196230117158,41045005133399184203760],[45848082224763640061841,1275803324855461868258257],[1,0]]>,[[[-45848082224763640061835,-1275803324855461868258243],[-1,0]],[[6,14],[1,0]],[[-113788279985769334991763,1423525835487803600624250],[4093837763981647593889,-13879996148804200037625]],[[159636362210532975053593,-147722510632341732366021],[-4093837763981647593889,13879996148804200037625]]]>,<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-400081760126119113362397612,-547484774685041685601455424,1]>,[[155201867108822800832390300,0],[-702686641793864486433845739,0],[547484774685041685601455432,-1],[8,1]]>*] [x,x^2-x+13,x^2-x-17,x^2-x+98,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,17,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,17,23],[6,6,1],1,[1.000000000,0.8798219250,0.8313330724],<"notfaithful",0>,[4,3]>,<1,3*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,17,23],[6,1,6],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[4,3]>,<1,17*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,17,23],[3,6,6],1,[1.000000000,2.224280373,1.287404311],<"notfaithful",0>,[4,3]>,<2,3^2*17*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[3,17,23],[6,7,8],1,[1.000000000,0.3964976757,0.8442399683],<"2.3e2_17_23.4t3.2",1>,[4,3]>]
x^4+5*x^2+128 2^5*487^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 5 [[25476459],[-33204615],[33204615],[-25476459]] 3 [1,5,5,3,5,5,3,4,3,4,2,5,1,5,3,4,5,4,4,1,1,3,4,1,1,5,2,4,5,3,1,5,2,4,5,3,4,5,1,5,5,4,2,1,4,3,5,3,5,5,3,3,1,4,3,2,4,1,4,3,5,5,4,2,2,5,5,1,5,5,3,3,3,4,4,1,5,4,1,3,4,5,1,2,1,4,3,3,4,1,4,3,1,4,5,2,5,3,4,5,4,4,4,2,4,3,4,2,3,3,1,5,2,4,2,2,4,3,4,5,5,3,5,4,4,4,4,2,1,5,5,1,2,4,2,2,4,5,5,1,4,4,1,4,4,3,5,1,5,3,5,1,5,2,5,1,3,1,2,5,4,3,1,4,3,2,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+30,2>,<x^2-18432,3>]*],[*[4],"CYC",0,5*]] [*<2,4,4,[[2,1,3,4],[2,1,4,3]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[1,2,4,3]],[1,2,3,4],[1,2,4,4],[2,4],[[[2,1,3,4],[2,1,4,3]],[[2,1,3,4]]],20,<[],[383694,-510756,268914,4,1]>,[[28064,-6192,30536,32024],[-28064,6192,2232,744],[136565,-11930,-5965,0],[-136565,11930,5965,0]]>,<487,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[62623936766596301038327702414260753446027922222031065,118571549922679324449955519191169429832343627591900444,1]>,[[-118571549922679324449955519191169429832343627591900025,-1],[419,1],[-419,-1],[118571549922679324449955519191169429832343627591900025,1]]>*] [x,x^2-x+122,x^2-2,x^2+974,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,487],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,487,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,487],[1,6],1,[1.000000000,0.9965140634,1.114533715],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,487],[6,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*487,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,487],[6,6],1,[1.000000000,1.811936190,1.157041266],<"notfaithful",0>,[4,3]>,<2,2^5*487,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[2,487],[6,7],1,[1.000000000,0.9488777996,0.9868309926],<"2.2e5_487.4t3.2",1>,[4,3]>]
x^4-2*x^3-10*x^2+11*x+425 5*1579^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 11 x-1 7 [[-1461359],[7699598],[-7699597],[1461360]] 3 [5,5,1,5,1,5,4,1,4,2,1,4,2,5,5,4,3,3,4,2,4,1,4,3,4,1,5,5,3,5,4,3,4,1,3,3,4,4,5,4,3,3,3,5,5,1,2,5,4,3,4,3,2,3,5,5,3,3,4,3,5,5,5,3,5,4,1,5,4,3,4,2,4,4,2,4,3,4,2,3,1,2,2,4,2,5,3,5,1,5,4,3,4,3,3,4,3,2,5,3,4,5,4,1,1,4,4,4,3,3,4,4,5,1,2,3,5,5,5,1,3,4,4,5,3,2,3,2,4,5,2,5,3,5,3,2,5,4,4,3,1,2,5,4,3,3,5,4,3,4,4,3,5,5,4,1,2,3,4,2,4,5,5,1,4,4,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+11,2>,<x^2-24*x-6701,3>]*],[*[4],"CYC",0,5*]] [*<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-26257451108830,5,1]>,[[31439679598825,-38146972656250],[25780779385551,0],[-2,-1],[3,1]]>,<37,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,33,1]>,[[6550530777761978540516421873115,0],[-6550530777761978540516421873114,0],[147894307001234527933530081546,311960620298664942419378613123],[-147894307001234527933530081545,-311960620298664942419378613123]]>,<1579,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[3000645791690147878531060445757315162781916035868805594446686002,-4410089055963300203028721603806666269978961244049455020806050373,1]>,[[4410089055963300203028721603806666269978961244049455020806051830,-1],[1457,1],[-1456,-1],[-4410089055963300203028721603806666269978961244049455020806051829,1]]>*] [x,x^2-x+395,x^2-x-1,x^2-x+1974,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,37,1579],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,1579,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,37,1579],[1,1,6],1,[1.000000000,0.7115432729,0.7449792364],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,37,1579],[6,4,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,5*1579,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,37,1579],[6,3,6],1,[1.000000000,3.959969383,1.551809455],<"notfaithful",0>,[4,3]>,<2,5*1579,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[5,37,1579],[6,3,6],1,[1.000000000,1.124386958,0.9883642576],<"2.5_1579.4t3.2",1>,[4,3]>]
