x^2-x+3530 -7*2017 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-320],[321]] 2 [1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3542,7,1]>,[[-3,-1],[4,1]]>,<2017,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1020602,2017,1]>,[[-1008,-1],[1009,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,2017],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*2017,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,2017],[3,3],1,[1.000000000,2.432404123,1.276116117],<"1.7_2017.2t1.1",1>,[2,1]>]
x^4-2*x^3+8*x^2-7*x+15 3*11^2*71 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 37 x-1 5 [[5580271],[-3738240],[3738241],[-5580270]] 3 [5,1,4,5,1,5,3,3,2,5,4,1,3,3,2,1,1,5,4,1,3,3,5,4,4,5,2,5,3,2,5,5,2,5,3,3,2,4,5,3,4,4,4,5,3,2,5,2,3,2,5,3,5,4,1,5,2,3,3,3,5,5,5,4,1,1,4,5,3,5,2,5,1,3,2,1,1,4,1,3,4,4,5,4,5,2,2,5,3,2,2,3,4,3,2,5,4,4,5,5,3,5,3,5,3,2,4,5,1,5,5,3,4,4,4,4,1,4,2,5,4,5,5,1,4,3,4,4,4,5,3,3,4,4,3,5,1,3,4,3,3,5,4,3,1,4,3,5,4,1,3,4,4,3,4,2,5,4,5,5,4,5,5,4,4,4,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-7,2>,<x^2+12*x-177,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-1586753286,3,1]>,[[790850058,1162261467],[1533672877,0],[-1,-1],[2,1]]>,<11,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[74269747245455811423,-81785204213568340452,1]>,[[81785204213568340462,-1],[10,1],[-9,-1],[-81785204213568340461,1]]>,<71,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[5276309095819104461900387654337974267,71,1]>,[[-3280869530250694363545707959608441166,0],[3280869530250694363545707959608441167,0],[-35,-1],[36,1]]>*] [x,x^2-x+3,x^2-x-53,x^2-x+586,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,11,71],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,71],[1,6,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[4,3]>,<1,3*71,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,11,71],[6,1,6],1,[1.000000000,0.5879291511,0.7619765077],<"notfaithful",0>,[4,3]>,<1,3*11*71,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,11,71],[6,6,6],1,[1.000000000,2.076891011,1.312053118],<"notfaithful",0>,[4,3]>,<2,3*11*71,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[3,11,71],[6,6,6],1,[1.000000000,1.259926505,1.066371815],<"2.3_11_71.4t3.1",1>,[4,3]>]
x^4-x^3+9*x^2-3*x+9 3*11^2*71 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 5 [[-1347375],[-1598506],[1897612],[1048270]] 3 [5,1,4,5,3,5,3,3,1,5,4,1,3,3,1,2,2,5,4,4,3,3,5,4,4,5,2,5,3,1,5,5,1,5,3,3,2,4,5,3,4,4,4,5,3,2,5,2,3,2,5,3,5,4,2,5,1,3,3,3,5,5,5,4,1,2,4,5,3,5,1,5,1,3,2,2,2,4,2,3,4,4,5,4,5,1,1,5,3,2,1,3,4,3,2,5,4,4,5,5,3,5,3,5,3,2,4,5,2,5,5,3,4,4,4,4,1,4,1,5,4,5,5,2,4,3,4,4,4,5,3,3,4,4,3,5,2,3,4,3,3,5,4,3,1,4,3,5,4,2,3,4,4,3,4,1,5,4,5,5,4,5,5,4,4,4,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-3,2>,<x^2+3*x-51,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[3,737769642,1]>,[[1211502145,0],[301108476,0],[424491825,-1],[0,1]]>,<11,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,7,1]>,[[-84190706573767957812,-76671338608026541577],[-230959614395324557787,126225823010638700415],[1,0]]>,[[[230959614395324557789,-126225823010638700409],[-1,0]],[[2,6],[1,0]],[[-169089012539802425099,131595208492820116599],[-4496521187734192294,-808712815214664249]],[[-61870601855522132691,-5369385482181416196],[4496521187734192294,808712815214664249]]]>,<71,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[7,69,1]>,[[-4352469016001650175796459193735586899,0],[-5276309095819104461900387654337972918,0],[1,0]]>,[[[-1198063977607294998086503783501318253,-4565480234074465456726936726328416457],[0,0]],[[-4078245118211809463813883870836654750,4565480234074465456726936726328416457],[0,0]],[[5276309095819104461900387654337972961,0],[-1,0]],[[43,0],[1,0]]]>*] [x,x^2-x+3,x^2-x-53,x^2-x+586,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,11,71],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,71],[1,6,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[4,3]>,<1,3*71,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,11,71],[6,1,6],1,[1.000000000,0.5879291511,0.7619765077],<"notfaithful",0>,[4,3]>,<1,3*11*71,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,11,71],[6,6,6],1,[1.000000000,2.076891011,1.312053118],<"notfaithful",0>,[4,3]>,<2,3*11*71,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[3,11,71],[6,7,7],1,[1.000000000,1.201987006,1.056128263],<"2.3_11_71.4t3.2",1>,[4,3]>]
x^4-x^3+2421*x^2-2421*x+1173701 5^3*13^2*149^2 0 2 4 "C4" [[4,1,2,3],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<4,1,[4,1,2,3]>,<4,1,[2,3,4,1]>] [[1,1,1,1],[2,2],[4]] 19 x-1 6 [[8883148],[-6655957],[4961521],[-7188711]] 2 [4,4,1,3,1,3,4,1,4,2,2,3,1,4,3,3,2,1,3,1,4,1,3,2,4,2,3,4,2,3,4,2,4,1,1,1,3,3,4,3,2,2,1,3,4,1,2,3,4,1,4,2,1,1,3,3,2,1,3,2,4,4,3,2,4,3,2,4,4,2,3,1,4,4,1,4,1,4,2,2,2,2,2,4,1,3,2,4,1,4,4,2,4,2,2,4,2,2,3,1,4,3,3,1,1,3,3,3,1,1,3,4,4,2,2,1,4,3,4,2,1,4,4,3,2,2,1,2,3,3,1,3,1,3,2,1,4,3,3,2,1,2,4,3,1,2,3,4,2,4,3,2,4,4,3,1,2,1,3,2,3,4,3,2,4,3,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+7264,3>,<x-2421,4>]*]] [*<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[1202945,17155,2505,15,1]>,[[-42263920943826,9046572472944,-6448566660478,1062070213936],[-5996144979236,-685793909567,-496927480669,-119922899585],[-47107365717566,-8360778563378,6945494141147,-942147314351],[4,1,0,0]]>,<13,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,3,4],[1],[[[2,1,4,3]]],20,<<[],[2,12,1]>,[[-2074029765949509174820,1293212592928425438048],[-8972702667833287566924,-3079197425878947881053],[1,0]]>,[[[8972702667833287566933,3079197425878947881055],[-1,0]],[[9,2],[1,0]],[[7582320792539401176955,9237592277636843643170],[-201180925580610902880,-155356845128055659703]],[[2449940314508110694905,6688174071365007914574],[201180925580610902880,155356845128055659703]]]>,<41,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[51131572643141237193999455625543,-12174117711843347331063920490551,398617522836443237326547963567,192953072884895327232273354691]>,<149,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-1456074088759280427900058563993789676190514,-7927048582784573399537444618810361447513417,1]>,[[7927048582784573399537444618810361447513546,-1],[129,1],[-3444755957685068763993748952971472549019635,-77244026365671858390887704600685005230634],[-4482292625099504635543695665838888898494039,77244026365671858390887704600685005230634]]>,<5749,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-436777900816284765787318823928686686236652589580203807039294978812052195458,358277903995948358851086551890066985469587988875700786224680376856382971318,40428432311427141824186250608907244933395870910515355023175312499662521,-1074474292414896434955207791863021063750365562688537060870759011495590]>*] [x,0,x^2-x-1,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,13,41,149,5749],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*13*149,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[5,13,41,149,5749],[5,5,1,5,1],0,[0.5257311121+0.8506508084*i,0.6932116575-0.5785380572*i,0.9176071635-0.3240637356*i],<"1.5_13_149.4t1.1",1>,[4,1]>,<1,5,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,13,41,149,5749],[5,3,1,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,1]>,<1,5*13*149,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[5,13,41,149,5749],[5,5,1,5,1],0,[0.5257311121-0.8506508084*i,0.6932116575+0.5785380572*i,0.9176071635+0.3240637356*i],<"1.5_13_149.4t1.1",2>,[4,1]>]
x^5-x^4-14*x^3-x^2+66*x-65 5^3*13^2*149^2 1 2 20 "F5" [[2,1,4,3,5],[4,3,1,2,5],[5,4,1,3,2]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,4,3,5]>,<4,5,[4,3,1,2,5]>,<4,5,[3,4,2,1,5]>,<5,4,[5,4,1,3,2]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 29 x^2+24*x+2 10 [[-195681894919570,130656033941857],[34231156877470,-130656033941857],[-2250924331294,139850354324308],[6998438286922,-139850354324308],[156703224086473,0]] 2 [3,3,1,4,1,3,3,5,3,2,2,4,5,3,4,4,2,5,4,5,3,5,4,2,3,2,4,3,2,4,3,2,3,5,1,5,4,4,3,4,2,2,5,4,3,5,2,4,3,5,3,2,1,5,4,4,2,5,4,2,3,3,4,2,3,4,2,3,3,2,4,5,3,3,1,3,5,3,2,2,2,2,2,3,5,4,2,3,5,3,3,2,3,2,2,3,2,2,4,5,3,4,4,1,5,4,4,4,5,1,4,3,3,2,2,5,3,4,3,2,5,3,3,4,2,2,5,2,4,4,5,4,5,4,2,5,3,4,4,2,5,2,3,4,5,2,4,3,2,3,4,2,3,3,4,5,2,5,4,2,4,3,4,2,3,4,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-29*x^4-1748*x^3+46544*x^2+7782848*x-490893056,3>,<x^5-29*x^4-1748*x^3-21251*x^2-4265292*x-197021101,4>]*],[*[5],"CYC",0,5*]] [*<5,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,3,5,2,4]]],20,<[],[-11910630128505,-40773775820515,-7144100763365,-11814108736420,1]>,[[26332863919815,-38146972656250,0,0],[43653869436239,-3047744624956,-1933088809466,5946736750019],[6846842077269,-502277126722,-2247668775848,-3192073133688],[-38686602777076,3550021751677,4180757585314,-2754663616331],[4,1,0,0]]>,<11,1,1,[],[[1,2,3,4,5]],[1,2,3,4,5],[1],[1],[[]],20,[],[-17559679719661242433,106782065754498123191,48925389912259673001,12564756214010846940,-28394351264278308116]>,<13,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[2,12,1]>,[[6365217944986852248063,4564669761670884937344],[-7759414912548843777116,-8699148498726696163907],[1,0]]>,[[[-3230026134030438559726,0],[8771521742252676664062,7309601451877230553385]],[[7759414912548843777120,8699148498726696163919],[-1,0]],[[4,12],[1,0]],[[3773480325655335772701,-55546530200539558504],[311688122744880341137,-375457700255960003506]],[[-5379028523422848768744,-8643601968526156605427],[-311688122744880341137,375457700255960003506]]]>,<149,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[8737517183991918869594262227630428006127986,-5531226860852304723019731375175530172945987,1]>,[[11463991410357007818059973166984548271739516,0],[5531226860852304723019731375175530172946074,-1],[87,1],[-2889830319987565116450545414405432019299005,-84518661737095855790388837752993326248926],[-14105387951221747424629159127754646425386671,84518661737095855790388837752993326248926]]>*] [x,x^2-x-1,x^4-x^3+2421*x^2-2421*x+1173701,x^4-x^3+2421*x^2-2421*x+1173701,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,13,149,463],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,13,149,463],[3,6,1,3,1,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5*13*149,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,5,11,13,149,463],[3,6,1,6,6,3],0,[0.5257311121+0.8506508084*i,0.6932116575-0.5785380572*i,0.9176071635-0.3240637356*i],<"notfaithful",0>,[5,3]>,<1,5*13*149,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,5,11,13,149,463],[3,6,1,6,6,3],0,[0.5257311121-0.8506508084*i,0.6932116575+0.5785380572*i,0.9176071635+0.3240637356*i],<"notfaithful",0>,[5,3]>,<4,5^3*13^2*149^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]],[[1],[-2],[1]]],[2,5,11,13,149,463],[3,6,1,7,8,3],1,[0,0,0],<"4.5e3_13e2_149e2.5t3.1",1>,[5,3]>]
x^6-18*x^4+81*x^2+284 -2^6*3^6*71^3 0 3 12 "D12" [[6,5,4,3,2,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[1,6,5,4,3,2]>,<3,2,[3,4,5,6,1,2]>,<6,2,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 37 x^2+33*x+2 7 [[-46921593200,0],[-44319491653,-9894333985],[2602101547,-9894333985],[46921593200,0],[44319491653,9894333985],[-2602101547,9894333985]] 3 [1,1,5,2,6,2,6,5,3,1,6,4,2,5,3,3,6,6,3,1,1,4,4,4,3,5,4,4,4,6,6,4,6,3,3,4,4,3,5,3,4,6,1,3,3,4,3,4,6,4,4,3,3,4,6,5,3,4,4,2,3,5,3,5,1,3,3,3,2,6,6,1,4,4,5,3,3,6,6,5,4,2,5,3,6,6,6,3,3,4,2,3,2,6,5,5,1,4,3,6,5,1,6,4,5,5,4,4,3,3,6,4,4,3,6,4,5,1,3,4,6,3,5,2,3,3,6,5,6,2,5,3,2,6,6,3,3,5,5,6,1,5,6,2,4,5,4,4,3,3,4,4,3,3,3,3,6,4,3,5,4,4,6,4,4,1,6,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-108,2>,<x^3-8748*x+1971216,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[3],[[[1,2,4,3,6,5]]],20,<[],[-326182,204640,1]>,[[-57506,0],[57506,0],[1,1],[57505,65535],[-57505,1],[-1,65535]]>,<3,6,6,[[3,1,2,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[3,1,2,5,6,4]],[1,2,3,4,5,6],[1,4,5],[1,2],[[[3,1,2,5,6,4],[1,3,2,4,6,5]],[[3,1,2,5,6,4]]],20,<[],[445276173,1335828519,-1288366953,-1316330370,-952269984,1671925488,1]>,[[-283933285,-545129943,-308189146,157193406,-426808979,66424918],[-354839374,120479970,-527849311,-307787206,-168498395,364806539],[-523488808,424649973,-326223010,150593800,-566954093,-431231457],[283933285,545129943,308189146,-157193406,426808979,-66424918],[523488808,-424649973,326223010,-150593800,566954093,431231457],[354839374,-120479970,527849311,307787206,168498395,-364806539]]>,<7,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,2],[1],[[]],20,<[],[3,6,1]>,[[6470067194047165,-24440733034521612],[-6470067194047165,24440733034521612],[-75519753495017,-3824804979622720],[-4853308237830961,2181862315847394],[4853308237830961,-2181862315847394],[75519753495017,3824804979622720]]>,<71,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-3349459979784722817164789180566151561,0,1]>,[[0,-1],[0,1],[-828044652741493769279611624644082514,-74624018143601556568048360141783115],[-828044652741493769279611624644082514,74624018143601556568048360141783115],[828044652741493769279611624644082514,-74624018143601556568048360141783115],[828044652741493769279611624644082514,74624018143601556568048360141783115]]>*] [x,x^2+426,x^2-x+18,x^2-6,x^3-18*x-56,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,71],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*3*71,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,71],[7,7,1,7],1,[1.000000000,1.826527937,1.084866734],<"notfaithful",0>,[6,3]>,<1,71,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,71],[1,1,2,7],1,[1.000000000,2.609869177,1.505707243],<"notfaithful",0>,[6,3]>,<1,2^3*3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,71],[7,7,2,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[6,3]>,<2,2^3*3^3*71,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,7,71],[7,8,1,7],1,[1.000000000,2.126317329,1.332613210],<"notfaithful",0>,[6,3]>,<2,2^3*3^3*71,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[2,3,7,71],[7,8,2,7],1,[1.000000000,1.320668559,1.229485269],<"2.2e3_3e3_71.6t3.9",1>,[6,3]>]
