x^2-x+1022 -61*67 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-2016],[2017]] 2 [1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<61,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1952,61,1]>,[[-30,-1],[31,1]]>,<67,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2144,67,1]>,[[-33,-1],[34,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[61,67],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,61*67,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[61,67],[3,3],1,[1.000000000,1.474242098,1.177538942],<"1.61_67.2t1.1",1>,[2,1]>]
x^3-x^2+2*x+24 -61*67 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 83 x-1 5 [[-840508872],[-1046726003],[1887234876]] 2 [1,2,2,3,3,2,2,3,2,2,3,2,2,3,3,3,2,1,1,2,3,3,1,2,2,3,3,3,2,2,3,3,2,1,3,2,2,3,3,2,2,2,1,2,2,1,2,2,2,2,3,2,3,3,1,1,3,2,2,3,1,3,2,1,1,3,3,3,2,2,2,2,2,3,2,3,2,2,3,3,2,2,1,3,3,2,1,2,3,2,2,1,2,3,1,2,2,1,2,1,1,2,2,3,3,1,3,3,3,1,1,3,2,3,1,3,2,1,3,3,3,3,3,2,3,1,2,3,2,2,3,2,3,2,2,3,1,1,3,2,1,2,2,1,3,3,3,2,3,3,2,3,3,2,2,3,2,2,2,3,2,2,3,1,3,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[116915,104604,-221518]>,<61,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[50826733785870101110897401664517714,-225556881964644905565239527665063017,1]>,[[-225556881964644905565239527665063070,0],[225556881964644905565239527665063044,-1],[27,1]]>,<67,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1358071483430824437843236944850102302,1100996959329137640582731003055604526,1]>,[[1100996959329137640582731003055604517,0],[-1100996959329137640582731003055604521,-1],[5,1]]>*] [x,x^2-x+1022,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,61,67],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,61*67,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,61,67],[1,4,4],1,[1.000000000,1.474242098,1.177538942],<"notfaithful",0>,[3,2]>,<2,61*67,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,61,67],[1,4,4],1,[1.000000000,3.189116784,1.742804536],<"2.61_67.3t2.1",1>,[3,2]>]
x^3-x^2+29*x+25 -2^2*5*19*37 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 29 x-1 5 [[5891091],[-5508079],[-383011]] 2 [2,1,1,2,3,2,3,1,3,1,3,1,2,3,2,3,3,2,3,2,2,3,2,3,2,3,2,3,3,2,3,2,2,1,3,2,2,1,2,1,3,2,2,2,2,2,2,3,2,1,2,2,1,2,2,2,2,3,3,3,3,3,3,2,1,3,1,3,1,3,3,3,2,3,2,2,2,2,1,3,1,3,3,3,1,2,3,3,2,3,1,2,2,3,2,3,2,2,2,2,2,1,2,3,3,3,3,2,2,2,2,2,2,3,2,2,3,1,3,2,1,3,3,2,1,2,2,3,3,2,1,3,2,3,3,2,3,3,2,2,2,1,2,2,3,2,3,2,2,3,1,3,1,3,2,1,2,3,2,2,3,3,1,2,2,3,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[54,0],[30,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[-252545,-505090],[360738,197189],[291905,59522]],[[252545,505090],[163549,327099],[232383,464766]]]>,<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[466153034,-162712709,-303440324]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[24317324789710,-41403933217970,1]>,[[34890012094525,-19073486328125],[41403933217973,-1],[3,1]]>,<19,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[18567157426209870069853151,18326743456618566268153093,1]>,[[18326743456618566268153070,0],[-18326743456618566268153081,-1],[12,1]]>,<37,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[4464835673532266074702533137664,-8894546435119312619888003473402,1]>,[[-8894546435119312619888003473423,0],[8894546435119312619888003473413,-1],[11,1]]>*] [x,x^2-x+879,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,19,37],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*19*37,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,19,37],[2,1,4,4,4],1,[1.000000000,1.059783622,0.8906702031],<"notfaithful",0>,[3,2]>,<2,2^2*5*19*37,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,19,37],[4,1,5,5,5],1,[1.000000000,2.373432240,1.304929478],<"2.2e2_5_19_37.3t2.1",1>,[3,2]>]
x^4+19*x^2-1200 -3*13^2*397^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 79 x-1 6 [[-76328995303],[107303583935],[-107303583935],[76328995303]] 4 [4,4,4,2,5,1,5,3,4,4,3,3,4,2,5,5,4,3,3,4,3,1,5,4,3,5,3,4,2,5,1,4,5,3,4,3,3,3,5,4,4,3,4,1,4,3,3,1,4,3,5,4,1,5,4,5,5,3,1,5,3,5,3,5,3,4,1,3,5,3,5,4,1,3,1,5,5,3,5,3,5,1,5,2,2,5,4,1,5,1,5,5,3,5,3,4,4,4,1,3,3,5,5,4,3,2,5,5,4,3,3,2,4,2,3,5,3,4,4,5,2,2,5,5,1,4,3,4,2,2,1,4,1,1,5,3,4,1,4,5,2,5,2,5,2,4,1,5,1,5,3,4,3,4,3,5,3,4,3,5,4,5,3,5,4,4,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+114,2>,<x^2+172800,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-6316,0],[6316,0],[-109199,-218398],[109199,218398]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[1235683995,0],[0,0],[1,0]]>,[[[1525477421,1525477421],[0,0]],[[-1525477421,-1525477421],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<5,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,4,1]>,[[9119551650709,0],[-9119551650709,0],[-5108521699515,6982482314305],[5108521699515,-6982482314305]]>,<13,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[6507356086085467359708,-3764883631516188045982,1]>,[[3764883631516188045989,-1],[7,1],[-7,-1],[-3764883631516188045989,1]]>,<397,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,392,1]>,[[1978671780521022876729546700332177048448613086731142,1355896852108252090273253879352738758781337433778057],[-3059878199654037133198008691017819493514213786051859,418695120653349912741552442457384036406218960407461],[1,0]]>,[[[3059878199654037133198008691017819493514213786052148,-418695120653349912741552442457384036406218960407259],[-1,0]],[[289,202],[1,0]],[[-289,-202],[-1,0]],[[-3059878199654037133198008691017819493514213786052148,418695120653349912741552442457384036406218960407259],[1,0]]]>*] [x,x^2-x-1290,x^2-x+1,x^2-x+3871,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13,397],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,13*397,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13,397],[1,1,1,6,6],1,[1.000000000,3.527404455,1.574167356],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,13,397],[4,6,4,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,3*13*397,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,13,397],[3,6,3,6,6],1,[1.000000000,0.6059454901,0.7881523737],<"notfaithful",0>,[4,3]>,<2,3*13*397,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,5,13,397],[3,6,3,7,6],1,[1.000000000,0.8649452702,0.9283182007],<"2.3_13_397.4t3.3",1>,[4,3]>]
x^4-53*x^2-588 -3*13^2*397^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 79 x-1 6 [[-74944799395],[79881333815],[-79881333815],[74944799395]] 4 [4,4,4,1,5,3,5,3,4,4,3,3,4,2,5,5,4,3,3,4,3,1,5,4,3,5,3,4,1,5,1,4,5,3,4,3,3,3,5,4,4,3,4,2,4,3,3,2,4,3,5,4,2,5,4,5,5,3,1,5,3,5,3,5,3,4,2,3,5,3,5,4,1,3,2,5,5,1,5,3,5,2,5,2,2,5,4,2,5,2,5,5,3,5,3,4,4,4,1,3,3,5,5,4,3,1,5,5,4,3,3,1,4,1,3,5,3,4,4,5,1,2,5,5,2,4,3,4,2,1,2,4,1,1,5,3,4,2,4,5,1,5,2,5,2,4,2,5,1,5,3,4,3,4,3,5,3,4,3,5,4,5,3,5,4,4,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-318,2>,<x^2+84672,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-80014,102116],[80014,-102116],[-123327,0],[123327,0]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[1235683959,0],[0,0],[1,0]]>,[[[-498364369,-498364369],[0,0]],[[498364369,498364369],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<7,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[21267171293832924,-21267171293832924,-4343552430020734,4343552430020734]>,<13,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,12,1]>,[[-5234901611175669465396,585562936574195037549],[3587235771718515849179,-2569621333860380598253],[1,0]]>,[[[-3587235771718515849171,2569621333860380598263],[-1,0]],[[8,10],[1,0]],[[-8,-10],[-1,0]],[[3587235771718515849171,-2569621333860380598263],[1,0]]]>,<397,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-1923595953437472136906512893654303014420438625182424,-3271078685076344899624411057811544552698114470550778,1]>,[[3271078685076344899624411057811544552698114470551160,-1],[382,1],[-382,-1],[-3271078685076344899624411057811544552698114470551160,1]]>*] [x,x^2-x-1290,x^2-x+1,x^2-x+3871,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,13,397],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,13*397,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,13,397],[1,1,1,6,6],1,[1.000000000,3.527404455,1.574167356],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,13,397],[4,6,1,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,3*13*397,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,13,397],[3,6,1,6,6],1,[1.000000000,0.6059454901,0.7881523737],<"notfaithful",0>,[4,3]>,<2,3*13*397,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,7,13,397],[3,6,1,6,7],1,[1.000000000,1.267391747,0.9954368813],<"2.3_13_397.4t3.4",1>,[4,3]>]
x^5-x^4+11*x^3-47*x^2-48*x-12 3^2*1409^2 1 2 10 "D10" [[2,1,4,3,5],[5,4,3,2,1]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,4,3,5]>,<5,2,[4,5,2,3,1]>,<5,2,[3,1,5,2,4]>] [[1,1,1,1,1],[1,2,2],[5]] 11 x^2+7*x+2 7 [[-7575104,-8429785],[-7028122,8429785],[2505734,6567777],[-4494363,-6567777],[-2895315,0]] 2 [2,1,2,3,2,2,2,2,2,4,4,4,4,2,4,3,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,2,2,3,2,2,3,4,3,2,2,2,4,4,2,2,2,3,2,2,2,2,2,2,4,3,4,2,3,2,4,2,1,1,2,4,2,2,1,3,2,3,2,4,2,2,2,1,3,4,2,2,4,1,3,3,2,3,2,1,2,4,4,4,4,1,4,2,3,4,2,4,3,3,2,2,2,4,4,2,3,4,3,3,2,1,2,2,3,3,3,4,2,2,2,2,2,3,2,2,2,3,2,1,4,2,2,2,2,3,4,2,2,4,2,3,4,4,4,3,2,4,4,2,2,2,3,1,2,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+270528,4>,<x-270528,3>]*]] [*<2,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-45870,15480],[-61350,-15480],[43481,0],[-33583,-130906],[97323,130906]]>,<3,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[879463257,-691581354,1]>,[[1325016158,0],[691581354,-1],[0,1],[387805561,467685695],[1082381329,-467685695]]>,<1409,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-432817544211660277711257555095215298984215123753037617296119411,-454781567483154493271384202986072940447444933561151888876455197,1]>,[[-176795281261845396650790299545001006723068559579525970446177641,0],[454781567483154493271384202986072940447444933561151888876456467,-1],[1270,1],[-153521896645214958117436836195044703579256985288066890546418196,-308259666953597382873441891305905675904908415040798713374401],[-124464389576094138503157067246027230145119388693559027883861899,308259666953597382873441891305905675904908415040798713374401]]>*] [x,x^2-x+1057,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,1409],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,3*1409,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,1409],[2,5,5],1,[1.000000000,0.4832075916,0.7698390962],<"notfaithful",0>,[5,2]>,<2,3*1409,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,1409],[2,5,5],1,[1.000000000,1.620026744,1.164115820],<"2.3_1409.5t2.1",1>,[5,2]>,<2,3*1409,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,1409],[2,5,5],1,[1.000000000,1.879980267,1.209719980],<"2.3_1409.5t2.1",2>,[5,2]>]
